run,event_index,run_group,stave,stave_index,amplitude_adc,log10_amplitude,topology_mask,topology_n,amp_bin
31,1407,sample_i_calib,B4,1,2028.5,3.307175,15,4,0
31,1407,sample_i_calib,B6,2,2424.0,3.3845327,15,4,0
31,1407,sample_i_calib,B8,3,3602.0,3.5565438,15,4,1
31,1408,sample_i_calib,B2,0,4054.0,3.6078837,1,1,1
31,1411,sample_i_calib,B2,0,3417.5,3.5337086,1,1,0
31,1412,sample_i_calib,B2,0,7501.5,3.875148,1,1,3
31,1413,sample_i_calib,B2,0,1844.0,3.265761,1,1,0
31,1414,sample_i_calib,B2,0,4781.5,3.6795642,1,1,1
31,1415,sample_i_calib,B2,0,3087.5,3.4896069,1,1,0
31,1417,sample_i_calib,B2,0,3273.0,3.514946,1,1,0
31,1419,sample_i_calib,B2,0,2469.0,3.3925211,1,1,0
31,1426,sample_i_calib,B2,0,1206.0,3.0813472,1,1,0
31,1428,sample_i_calib,B2,0,2470.0,3.3926969,3,2,0
31,1428,sample_i_calib,B4,1,3760.0,3.575188,3,2,1
31,1429,sample_i_calib,B2,0,8357.5,3.9220765,1,1,4
31,1433,sample_i_calib,B2,0,4326.0,3.6360865,1,1,1
31,1434,sample_i_calib,B2,0,4754.5,3.677105,1,1,1
31,1435,sample_i_calib,B2,0,1222.5,3.0872488,1,1,0
31,1441,sample_i_calib,B2,0,3813.0,3.5812669,1,1,1
31,1444,sample_i_calib,B2,0,6131.5,3.7875667,1,1,2
31,1448,sample_i_calib,B2,0,3992.0,3.6011906,1,1,1
31,1450,sample_i_calib,B2,0,4456.5,3.648994,1,1,1
31,1453,sample_i_calib,B2,0,4979.0,3.6971421,1,1,1
31,1455,sample_i_calib,B2,0,3244.5,3.5111477,1,1,0
31,1456,sample_i_calib,B2,0,5111.0,3.7085059,1,1,1
31,1457,sample_i_calib,B2,0,6552.5,3.816407,15,4,2
31,1457,sample_i_calib,B4,1,1405.5,3.147831,15,4,0
31,1457,sample_i_calib,B6,2,1980.0,3.2966652,15,4,0
31,1457,sample_i_calib,B8,3,4285.5,3.6320014,15,4,1
31,1459,sample_i_calib,B2,0,5890.0,3.7701154,1,1,2
31,1461,sample_i_calib,B2,0,5529.0,3.7426467,1,1,2
31,1464,sample_i_calib,B2,0,1566.5,3.1949303,1,1,0
31,1469,sample_i_calib,B2,0,7067.5,3.8492658,1,1,3
31,1475,sample_i_calib,B2,0,5120.5,3.7093124,1,1,1
31,1476,sample_i_calib,B2,0,4804.0,3.681603,1,1,1
31,1479,sample_i_calib,B2,0,3984.0,3.6003194,1,1,1
31,1482,sample_i_calib,B2,0,3292.5,3.5175257,1,1,0
31,1483,sample_i_calib,B2,0,2819.5,3.4501722,1,1,0
31,1487,sample_i_calib,B2,0,3980.5,3.5999377,1,1,1
31,1491,sample_i_calib,B2,0,4188.0,3.6220067,1,1,1
31,1492,sample_i_calib,B2,0,3004.0,3.4777,1,1,0
31,1493,sample_i_calib,B2,0,2515.5,3.4006243,1,1,0
31,1496,sample_i_calib,B2,0,1677.0,3.224533,1,1,0
31,1498,sample_i_calib,B2,0,1418.0,3.1516762,1,1,0
31,1499,sample_i_calib,B2,0,6124.0,3.7870352,1,1,2
31,1501,sample_i_calib,B2,0,4361.0,3.639586,1,1,1
31,1504,sample_i_calib,B2,0,5010.0,3.6998377,1,1,1
31,1505,sample_i_calib,B2,0,4475.0,3.650793,1,1,1
31,1507,sample_i_calib,B2,0,3005.0,3.4778445,1,1,0
31,1508,sample_i_calib,B2,0,5795.5,3.7630908,1,1,2
31,1510,sample_i_calib,B2,0,7544.5,3.8776305,1,1,3
31,1515,sample_i_calib,B2,0,1054.5,3.0230465,1,1,0
31,1517,sample_i_calib,B2,0,4745.0,3.6762362,1,1,1
31,1519,sample_i_calib,B2,0,2051.5,3.3120716,1,1,0
31,1526,sample_i_calib,B2,0,4156.5,3.6187277,1,1,1
31,1533,sample_i_calib,B2,0,2883.5,3.45992,1,1,0
31,1536,sample_i_calib,B2,0,3686.0,3.5665553,1,1,1
31,1538,sample_i_calib,B2,0,2115.0,3.3253105,1,1,0
31,1539,sample_i_calib,B2,0,6209.0,3.7930217,1,1,2
31,1543,sample_i_calib,B2,0,2663.5,3.4254527,1,1,0
31,1544,sample_i_calib,B4,1,3849.0,3.585348,2,1,1
31,1545,sample_i_calib,B2,0,1057.5,3.0242803,1,1,0
31,1550,sample_i_calib,B2,0,8810.0,3.9449759,3,2,5
31,1550,sample_i_calib,B4,1,1725.5,3.2369149,3,2,0
31,1553,sample_i_calib,B2,0,3587.5,3.554792,1,1,1
31,1554,sample_i_calib,B2,0,3472.0,3.5405798,1,1,1
31,1556,sample_i_calib,B2,0,1891.0,3.2766914,1,1,0
31,1557,sample_i_calib,B2,0,5668.0,3.75343,1,1,2
31,1558,sample_i_calib,B2,0,5889.0,3.7700415,1,1,2
31,1562,sample_i_calib,B2,0,2647.5,3.422836,1,1,0
31,1566,sample_i_calib,B2,0,7555.0,3.8782344,3,2,4
31,1566,sample_i_calib,B4,1,5088.0,3.706547,3,2,1
31,1567,sample_i_calib,B2,0,4875.0,3.6879747,1,1,1
31,1569,sample_i_calib,B2,0,7184.5,3.8563964,1,1,3
31,1570,sample_i_calib,B2,0,1051.0,3.0216026,1,1,0
31,1571,sample_i_calib,B2,0,1511.5,3.179408,1,1,0
31,1572,sample_i_calib,B2,0,9108.5,3.959447,1,1,5
31,1575,sample_i_calib,B2,0,7316.5,3.8643034,1,1,3
31,1577,sample_i_calib,B2,0,3081.5,3.4887621,1,1,0
31,1579,sample_i_calib,B2,0,3098.5,3.4911516,7,3,0
31,1579,sample_i_calib,B4,1,2601.5,3.4152238,7,3,0
31,1579,sample_i_calib,B6,2,2063.5,3.3146045,7,3,0
31,1580,sample_i_calib,B2,0,4262.5,3.6296644,1,1,1
31,1584,sample_i_calib,B2,0,8328.5,3.9205668,1,1,4
31,1586,sample_i_calib,B2,0,2824.0,3.4508648,1,1,0
31,1588,sample_i_calib,B2,0,1151.5,3.061264,1,1,0
31,1591,sample_i_calib,B2,0,4267.5,3.6301734,1,1,1
31,1592,sample_i_calib,B2,0,3217.0,3.507451,1,1,0
31,1593,sample_i_calib,B2,0,4471.5,3.6504533,1,1,1
31,1594,sample_i_calib,B2,0,3278.0,3.515609,1,1,0
31,1595,sample_i_calib,B2,0,1303.5,3.115111,1,1,0
31,1596,sample_i_calib,B2,0,3231.5,3.5094042,1,1,0
31,1600,sample_i_calib,B2,0,7911.5,3.898259,1,1,4
31,1601,sample_i_calib,B2,0,5413.5,3.733478,1,1,2
31,1604,sample_i_calib,B2,0,7682.5,3.8855026,1,1,4
31,1605,sample_i_calib,B2,0,3595.0,3.5556989,1,1,1
31,1606,sample_i_calib,B2,0,4525.0,3.6556187,3,2,1
31,1606,sample_i_calib,B4,1,1592.5,3.2020795,3,2,0
31,1607,sample_i_calib,B2,0,3653.0,3.5626497,1,1,1
31,1609,sample_i_calib,B2,0,6078.5,3.7837963,1,1,2
31,1610,sample_i_calib,B2,0,4164.5,3.6195629,1,1,1
31,1614,sample_i_calib,B2,0,6621.5,3.8209565,1,1,2
31,1619,sample_i_calib,B2,0,3843.0,3.5846703,1,1,1
31,1623,sample_i_calib,B2,0,7780.5,3.8910074,1,1,4
31,1626,sample_i_calib,B2,0,1136.5,3.0555694,1,1,0
31,1629,sample_i_calib,B2,0,6471.0,3.8109715,1,1,2
31,1633,sample_i_calib,B2,0,2944.0,3.4689379,1,1,0
31,1641,sample_i_calib,B2,0,2128.0,3.3279717,1,1,0
31,1642,sample_i_calib,B2,0,3468.0,3.540079,1,1,1
31,1647,sample_i_calib,B2,0,3406.0,3.5322447,1,1,0
31,1649,sample_i_calib,B2,0,3304.0,3.51904,1,1,0
31,1650,sample_i_calib,B2,0,7567.5,3.8789525,1,1,4
31,1651,sample_i_calib,B2,0,4187.5,3.621955,1,1,1
31,1653,sample_i_calib,B2,0,6289.0,3.7985816,1,1,2
31,1656,sample_i_calib,B2,0,6460.5,3.810266,1,1,2
31,1660,sample_i_calib,B2,0,2947.5,3.4694538,1,1,0
31,1666,sample_i_calib,B2,0,8808.0,3.9448774,1,1,5
31,1667,sample_i_calib,B2,0,1927.0,3.2848816,1,1,0
31,1669,sample_i_calib,B2,0,6088.5,3.7845104,1,1,2
31,1671,sample_i_calib,B2,0,6786.5,3.831646,1,1,3
31,1672,sample_i_calib,B2,0,5833.0,3.765892,1,1,2
31,1673,sample_i_calib,B2,0,3479.5,3.5415168,1,1,1
31,1675,sample_i_calib,B2,0,4613.0,3.6639833,1,1,1
31,1679,sample_i_calib,B2,0,3340.0,3.5237465,1,1,0
31,1681,sample_i_calib,B2,0,4751.5,3.6768308,1,1,1
31,1683,sample_i_calib,B2,0,3538.0,3.5487578,1,1,1
31,1685,sample_i_calib,B2,0,2965.5,3.4720979,1,1,0
31,1687,sample_i_calib,B2,0,4482.0,3.6514719,1,1,1
31,1693,sample_i_calib,B2,0,2548.0,3.4061995,1,1,0
31,1695,sample_i_calib,B2,0,2960.0,3.4712918,1,1,0
31,1698,sample_i_calib,B2,0,5899.5,3.7708151,1,1,2
31,1699,sample_i_calib,B2,0,6749.0,3.8292394,1,1,3
31,1701,sample_i_calib,B2,0,1567.0,3.195069,1,1,0
31,1705,sample_i_calib,B2,0,1232.5,3.090787,1,1,0
31,1707,sample_i_calib,B2,0,5687.0,3.7548833,1,1,2
31,1708,sample_i_calib,B2,0,2720.0,3.434569,1,1,0
31,1709,sample_i_calib,B2,0,2192.0,3.3408406,1,1,0
31,1711,sample_i_calib,B2,0,1087.0,3.0362296,1,1,0
31,1712,sample_i_calib,B2,0,3901.5,3.5912316,1,1,1
31,1716,sample_i_calib,B2,0,3567.0,3.552303,1,1,1
31,1718,sample_i_calib,B2,0,5614.0,3.7492723,1,1,2
31,1719,sample_i_calib,B2,0,1352.0,3.1309767,1,1,0
31,1723,sample_i_calib,B2,0,8884.0,3.9486086,1,1,5
31,1726,sample_i_calib,B2,0,7993.0,3.9027097,1,1,4
31,1727,sample_i_calib,B2,0,1518.0,3.1812718,1,1,0
31,1728,sample_i_calib,B2,0,5115.0,3.7088456,1,1,1
31,1729,sample_i_calib,B2,0,3454.0,3.5383224,1,1,1
31,1730,sample_i_calib,B2,0,2844.5,3.454006,1,1,0
31,1732,sample_i_calib,B2,0,3074.0,3.4877038,1,1,0
31,1734,sample_i_calib,B2,0,3589.0,3.5549734,1,1,1
31,1737,sample_i_calib,B2,0,4914.5,3.6914794,1,1,1
31,1738,sample_i_calib,B2,0,4350.5,3.638539,1,1,1
31,1741,sample_i_calib,B2,0,6245.5,3.7955673,1,1,2
31,1742,sample_i_calib,B2,0,6831.0,3.8344843,1,1,3
31,1747,sample_i_calib,B2,0,4338.0,3.6372895,1,1,1
31,1749,sample_i_calib,B2,0,2746.0,3.4387004,1,1,0
31,1754,sample_i_calib,B2,0,7031.0,3.847017,1,1,3
31,1756,sample_i_calib,B2,0,4819.5,3.683002,1,1,1
31,1757,sample_i_calib,B2,0,2909.0,3.4637437,1,1,0
31,1760,sample_i_calib,B2,0,4137.0,3.6166856,3,2,1
31,1760,sample_i_calib,B4,1,4392.0,3.6426623,3,2,1
31,1763,sample_i_calib,B2,0,6864.0,3.8365772,1,1,3
31,1764,sample_i_calib,B2,0,4592.5,3.662049,1,1,1
31,1765,sample_i_calib,B2,0,2223.5,3.347037,1,1,0
31,1767,sample_i_calib,B2,0,7710.5,3.8870826,1,1,4
31,1769,sample_i_calib,B2,0,6004.0,3.7784407,1,1,2
31,1771,sample_i_calib,B2,0,3542.5,3.54931,1,1,1
31,1772,sample_i_calib,B2,0,5898.5,3.7707415,1,1,2
31,1775,sample_i_calib,B2,0,3442.5,3.536874,3,2,0
31,1775,sample_i_calib,B4,1,3131.0,3.495683,3,2,0
31,1776,sample_i_calib,B2,0,5832.0,3.7658176,1,1,2
31,1777,sample_i_calib,B2,0,1228.0,3.0891984,1,1,0
31,1778,sample_i_calib,B2,0,5238.0,3.7191656,1,1,1
31,1779,sample_i_calib,B2,0,2534.0,3.4038067,1,1,0
31,1784,sample_i_calib,B2,0,5708.0,3.756484,1,1,2
31,1787,sample_i_calib,B2,0,2998.5,3.4769042,1,1,0
31,1788,sample_i_calib,B2,0,2834.0,3.4523997,1,1,0
31,1790,sample_i_calib,B2,0,2120.5,3.3264382,1,1,0
31,1791,sample_i_calib,B2,0,3614.5,3.5580482,1,1,1
31,1795,sample_i_calib,B2,0,1472.0,3.1679077,1,1,0
31,1796,sample_i_calib,B2,0,5240.0,3.7193313,1,1,1
