peak_sample,area_over_peak,tail_fraction,late_fraction,early_fraction,width50,width20,max_down_step,asymmetry,peak_group,manual_flag
6.0,7.722616,0.34364307,0.570876,0.008082051,8.0,13.0,-0.21972013,0.4819987,nominal_6_9,nominal
5.0,8.590542,0.18612182,0.4734968,0.086584866,8.0,12.0,-0.20083451,0.27490857,prepeak_4_5,nominal
7.0,8.647513,0.37441862,0.64980835,0.00023000252,9.0,13.0,-0.24950275,0.5623052,nominal_6_9,nominal
8.0,7.0605965,0.24866596,0.6130825,0.0025346852,7.0,10.0,-0.15007854,0.47469762,nominal_6_9,nominal
6.0,8.476321,0.26030228,0.5760883,0.01785945,8.0,12.0,-0.1899808,0.4520734,nominal_6_9,nominal
7.0,8.148392,0.4089643,0.65611756,0.00025237232,11.0,12.0,-0.19494945,0.57232994,nominal_6_9,nominal
6.0,8.775602,0.33760193,0.61926067,0.0025036943,10.0,13.0,-0.21299076,0.5224786,nominal_6_9,nominal
6.0,8.309296,0.36857507,0.60139036,0.005261723,11.0,13.0,-0.19270557,0.5154762,nominal_6_9,nominal
5.0,8.982306,0.21098526,0.50328803,0.08195487,9.0,13.0,-0.2552693,0.31895477,prepeak_4_5,nominal
6.0,7.98342,0.32497787,0.5378814,0.04930371,7.0,14.0,-0.24484289,0.4146422,nominal_6_9,nominal
7.0,-6.256929,-1.1465336,-0.9407257,-0.28357476,5.0,8.0,-0.6652002,-0.7065813,nominal_6_9,nominal
6.0,8.477206,0.35197607,0.5809392,0.017008167,10.0,13.0,-0.19718748,0.48601788,nominal_6_9,nominal
8.0,7.7275815,0.29639557,0.64395607,0.0014505495,8.0,11.0,-0.13892666,0.51463735,nominal_6_9,nominal
8.0,7.3961463,0.26208782,0.6070272,0.005337061,7.0,11.0,-0.15507519,0.47321942,nominal_6_9,nominal
7.0,8.211938,0.27813476,0.6094315,0.005653288,8.0,12.0,-0.15455592,0.49194145,nominal_6_9,nominal
7.0,8.098356,0.27912116,0.61661166,0.0026828116,8.0,12.0,-0.15707576,0.500997,nominal_6_9,nominal
7.0,8.172215,0.25580534,0.58383024,0.0068886336,7.0,12.0,-0.19854724,0.4577238,nominal_6_9,nominal
5.0,8.161083,0.31883612,0.5214706,0.08516168,8.0,14.0,-0.20244461,0.36455417,prepeak_4_5,nominal
6.0,8.902926,0.31836587,0.60828567,0.010581796,9.0,13.0,-0.22997013,0.5027091,nominal_6_9,nominal
5.0,8.754015,0.32213828,0.53921604,0.069622554,11.0,14.0,-0.18079185,0.39410394,prepeak_4_5,nominal
6.0,8.3721075,0.36322287,0.59792376,0.0068499483,10.0,13.0,-0.19580525,0.50929034,nominal_6_9,nominal
7.0,7.622052,0.20217219,0.4997552,0.028109143,8.0,11.0,-0.14690417,0.35727325,nominal_6_9,nominal
6.0,7.410309,0.32092848,0.53490114,0.026336756,6.0,13.0,-0.2192325,0.43252644,nominal_6_9,nominal
6.0,7.34302,0.15067138,0.42282686,0.07526501,7.0,10.0,-0.14893615,0.23992933,nominal_6_9,nominal
6.0,8.548411,0.35921377,0.5947605,0.017167175,12.0,13.0,-0.19265825,0.49834767,nominal_6_9,nominal
6.0,8.243571,0.34841362,0.5740013,0.025963001,9.0,14.0,-0.25565463,0.4712575,nominal_6_9,nominal
6.0,8.62455,0.34959352,0.58820844,0.020156242,11.0,13.0,-0.20966911,0.4875464,nominal_6_9,nominal
6.0,8.588878,0.18945959,0.48587915,0.065266855,7.0,12.0,-0.20089096,0.30481845,nominal_6_9,nominal
6.0,8.8747015,0.32282177,0.59429884,0.024646426,9.0,14.0,-0.22263172,0.4791031,nominal_6_9,nominal
7.0,8.138622,0.24610972,0.5757643,0.008608322,7.0,11.0,-0.21017963,0.4495457,nominal_6_9,nominal
6.0,8.9891615,0.35797903,0.62119544,0.007503745,10.0,13.0,-0.1908871,0.52520365,nominal_6_9,nominal
7.0,8.75636,0.2788896,0.60274374,0.010781148,8.0,13.0,-0.19841719,0.48424786,nominal_6_9,nominal
5.0,7.35795,0.10829513,0.3343492,0.16977543,7.0,10.0,-0.1554544,0.07417505,prepeak_4_5,nominal
9.0,9.928827,0.43841705,0.7235342,0.007078492,12.0,13.0,-0.2032575,0.6157389,nominal_6_9,nominal
3.0,5.1248035,-0.20914385,0.0099555785,0.29797825,7.0,9.0,-0.36342227,-0.42119774,early_0_3,early_peak
7.0,7.4364867,0.2454116,0.5804107,0.0033163729,7.0,11.0,-0.14189187,0.44848263,nominal_6_9,nominal
6.0,8.201035,0.35519406,0.5970298,0.0072237602,11.0,13.0,-0.20188153,0.5081538,nominal_6_9,nominal
6.0,8.168766,0.34693727,0.57582843,0.024505269,9.0,14.0,-0.24981475,0.47320017,nominal_6_9,nominal
5.0,6.091895,-0.00031426715,0.198722,0.22344439,7.0,9.0,-0.17166558,-0.11868845,prepeak_4_5,nominal
7.0,7.4247465,0.16708556,0.4731177,0.034039993,7.0,10.0,-0.15902635,0.31827125,nominal_6_9,nominal
7.0,8.5180235,0.37467486,0.6203089,0.0023533297,11.0,13.0,-0.18357658,0.5342265,nominal_6_9,nominal
0.0,-12.490074,-0.6626733,-0.8142348,0.034762897,1.0,2.0,-0.79338235,-0.7932769,early_0_3,large_negative_step
7.0,6.9215326,0.17334564,0.48141313,0.02280517,7.0,9.0,-0.1551095,0.3402979,nominal_6_9,nominal
7.0,7.4673414,0.18184058,0.46815324,0.041271407,7.0,11.0,-0.15179393,0.31637302,nominal_6_9,nominal
6.0,9.046777,0.25237986,0.55055815,0.0394804,8.0,14.0,-0.21709597,0.41071227,nominal_6_9,nominal
6.0,8.477432,0.22193195,0.5368564,0.033764344,8.0,12.0,-0.2012896,0.38966236,nominal_6_9,nominal
7.0,8.30228,0.39822778,0.6432878,0.00015018559,11.0,13.0,-0.21838266,0.56750846,nominal_6_9,nominal
7.0,7.589497,0.22200565,0.53181946,0.01754215,8.0,10.0,-0.14349109,0.3966475,nominal_6_9,nominal
5.0,7.6360874,0.297867,0.49704447,0.085245945,7.0,14.0,-0.25067538,0.34026152,prepeak_4_5,nominal
7.0,7.4297514,0.35693598,0.57828444,0.0020206783,7.0,13.0,-0.24996871,0.50510216,nominal_6_9,nominal
3.0,-6.505929,-1.1799312,-1.2676183,-0.023187513,4.0,8.0,-0.6212121,-1.2838194,early_0_3,early_low_area
7.0,8.814076,0.39519563,0.6501197,0.0009981368,10.0,13.0,-0.15777123,0.56680864,nominal_6_9,nominal
7.0,8.231906,0.28090593,0.6124573,0.0056976043,8.0,12.0,-0.15460336,0.49523434,nominal_6_9,nominal
7.0,7.334857,0.2398869,0.56348246,0.0036666028,7.0,10.0,-0.14273158,0.4356547,nominal_6_9,nominal
8.0,7.4056606,0.2846914,0.6362398,-0.00013178124,8.0,10.0,-0.16818476,0.50863165,nominal_6_9,nominal
5.0,8.458901,0.1911789,0.4798907,0.07516717,8.0,12.0,-0.18389523,0.29147863,prepeak_4_5,nominal
6.0,8.689389,0.3322405,0.5953423,0.018675063,10.0,13.0,-0.19595075,0.48900568,nominal_6_9,nominal
6.0,8.9592,0.3316828,0.60934657,0.009377325,10.0,13.0,-0.19515002,0.5075942,nominal_6_9,nominal
7.0,8.148587,0.39685997,0.63390124,-0.00026526762,11.0,13.0,-0.2344088,0.5595673,nominal_6_9,nominal
7.0,7.9680867,0.37811872,0.60995775,0.00091861107,9.0,13.0,-0.21138924,0.53310674,nominal_6_9,nominal
7.0,8.551637,0.3887376,0.6755802,0.00051217084,9.0,12.0,-0.23651454,0.58411735,nominal_6_9,nominal
7.0,7.3099055,0.20589848,0.51023763,0.02117272,8.0,10.0,-0.13874727,0.37288892,nominal_6_9,nominal
5.0,8.230267,0.3238806,0.5346225,0.078317516,8.0,14.0,-0.19670027,0.3827743,prepeak_4_5,nominal
5.0,9.245772,0.30406195,0.5532428,0.06439632,11.0,14.0,-0.14482832,0.40281644,prepeak_4_5,nominal
7.0,7.571674,0.18414602,0.47262326,0.04431127,7.0,11.0,-0.13853556,0.31644422,nominal_6_9,nominal
17.0,1.371767,1.0259031,1.0177974,-0.003171806,1.0,2.0,-0.0036258157,1.0241411,late_10_17,late_peak
17.0,1.4444444,1.0186002,1.0099307,-0.0018915511,1.0,2.0,-0.0034153007,1.0130833,late_10_17,late_peak
5.0,8.396124,0.321164,0.53061724,0.08580452,9.0,14.0,-0.2060023,0.37165764,prepeak_4_5,nominal
7.0,8.608166,0.39587182,0.66444486,0.001049756,9.0,12.0,-0.19923791,0.5824121,nominal_6_9,nominal
7.0,7.027659,0.20869066,0.52428645,0.012959171,7.0,10.0,-0.14751518,0.39200696,nominal_6_9,nominal
6.0,7.7423,0.34298205,0.5625994,0.016240347,7.0,13.0,-0.23085397,0.46951267,nominal_6_9,nominal
6.0,8.741839,0.3474831,0.58165985,0.031494115,12.0,14.0,-0.20552969,0.469268,nominal_6_9,nominal
6.0,8.254339,0.21917857,0.53734493,0.028470302,8.0,12.0,-0.18800282,0.39336893,nominal_6_9,nominal
7.0,8.347208,0.40590212,0.64620394,7.108619e-05,12.0,13.0,-0.23209286,0.5723759,nominal_6_9,nominal
6.0,8.824983,0.20911781,0.49586898,0.06607965,9.0,13.0,-0.1803922,0.31703418,nominal_6_9,nominal
9.0,8.662088,0.20773572,0.49964973,0.06142842,8.0,12.0,-0.15713829,0.32277572,nominal_6_9,nominal
6.0,8.530864,0.3502372,0.59050894,0.019597204,11.0,13.0,-0.20164609,0.48922664,nominal_6_9,nominal
8.0,7.3754067,0.21165949,0.5290935,0.017224247,7.0,10.0,-0.14576545,0.3879872,nominal_6_9,nominal
7.0,8.882971,0.37739903,0.6302736,0.0024285929,10.0,13.0,-0.16838485,0.54230696,nominal_6_9,nominal
8.0,7.5801105,0.25046855,0.5794461,0.005258226,7.0,11.0,-0.14364639,0.45163476,nominal_6_9,nominal
6.0,8.627892,0.3744314,0.6169184,0.0055839824,12.0,13.0,-0.18132442,0.5293006,nominal_6_9,nominal
7.0,7.424712,0.22319545,0.5383596,0.01075776,7.0,10.0,-0.15040854,0.40684095,nominal_6_9,nominal
7.0,7.2148905,0.19929574,0.5017851,0.019954028,8.0,10.0,-0.13867328,0.36484566,nominal_6_9,nominal
8.0,7.088423,0.22799546,0.5636019,0.006486594,7.0,10.0,-0.1372318,0.4298782,nominal_6_9,nominal
6.0,9.1725,0.22531219,0.52465767,0.056840803,8.0,13.0,-0.23073733,0.36190203,nominal_6_9,nominal
7.0,7.1820655,0.20346196,0.52412033,0.011161559,6.0,10.0,-0.14809781,0.38715473,nominal_6_9,nominal
3.0,5.7982826,0.17460424,0.34200045,0.2780173,4.0,13.0,-0.26335877,-0.006154748,early_0_3,early_peak
