gallery_row_id,method,run,event_index,eventno,evt,stave,amplitude_adc,taxon,traditional_score,ml_score,q_template_rmse,pca_recon_mse,ae_recon_mse,isolation_anomaly_score,peak_sample,late_fraction,baseline_mad,saturation_count,secondary_peak,post_peak_min,timing_span_dup,normalized_waveform,review_peak_sample,review_width_half,review_width_035,review_early_fraction,review_late_fraction,review_secondary_peak,review_secondary_sep,review_post_peak_min,review_undershoot_area,review_first4_span,review_first4_mean,review_last4_mean,review_tail_rise,review_positive_area,review_negative_area,review_centroid,review_peak_to_end_drop,review_pretrigger_max,review_post12_max,external_reviewer_alpha_label,external_reviewer_beta_label,traditional_fixed_morphology_label,external_reviewers_agree,p09b_consensus_label,p09b_reviewer_a_label,p09b_reviewer_b_label,wave_00,wave_01,wave_02,wave_03,wave_04,wave_05,wave_06,wave_07,wave_08,wave_09,wave_10,wave_11,wave_12,wave_13,wave_14,wave_15,wave_16,wave_17,ml_loro_label,ml_loro_confidence,ml_loro_target_probability,ml_train_runs
132,ml_pca_ae_isolation,42,13236,780538,13073,B2,1921.0,novel_early_pretrigger,366.49466,688.04865,2.6354225,2.7901423,2.9449751,0.773242,2,0.0,1335.0,1,0.3899011,-2.8183239,1.9674907,"[0.3899, -7.03488, 1.0, -0.3899, -1.23634, -0.98959, -1.23529, -1.30505, -1.64758, -1.86986, -1.98959, -1.7392, -1.59292, -1.61114, -1.7267, -2.32795, -2.64966, -2.81832]",2,1,2,1.0,0.0,0.38989999890327454,2,-2.8183200359344482,-32.163970947265625,8.034879684448242,-1.50872004032135,-2.380657434463501,-1.2254000902175903,1.3898999691009521,-32.163970947265625,1.4389524746113111,3.8183200359344482,1.0,-1.592919945716858,dropout,dropout,dropout,True,dropout,dropout,dropout,0.3899,-7.03488,1.0,-0.3899,-1.23634,-0.98959,-1.23529,-1.30505,-1.64758,-1.86986,-1.98959,-1.7392,-1.59292,-1.61114,-1.7267,-2.32795,-2.64966,-2.81832,dropout,0.9975680483303976,0.0012058299255531086,"57,64,65"
133,ml_pca_ae_isolation,42,26360,793666,8909,B2,2216.0,dropout,456.89758,521.6044,1.8604817,2.088729,2.282633,0.72030693,0,0.0,1664.0,1,0.6439531,-5.931408,18.0,"[1.0, -5.93141, 0.50181, -0.50181, -0.65794, -0.37319, 0.47022, 0.64395, -0.15208, -0.81363, -1.38267, -0.93773, -0.97202, -1.05957, -1.32401, -1.39079, -1.47924, -1.27347]",0,3,4,0.5740907761932503,0.0,0.6439499855041504,7,-5.93140983581543,-18.24955940246582,6.93140983581543,-1.2328524589538574,-1.3668774366378784,-0.30145007371902466,2.6159801483154297,-18.24955940246582,3.1852649683527923,2.273469924926758,1.0,-0.9720199704170227,dropout,dropout,dropout,True,dropout,dropout,dropout,1.0,-5.93141,0.50181,-0.50181,-0.65794,-0.37319,0.47022,0.64395,-0.15208,-0.81363,-1.38267,-0.93773,-0.97202,-1.05957,-1.32401,-1.39079,-1.47924,-1.27347,dropout,0.9583644570150405,0.005994470198834393,"57,64,65"
134,ml_pca_ae_isolation,42,11055,778357,11033,B2,2507.0,unassigned_common,81.19448,400.01324,2.2665722,0.6073754,3.6774623,0.79091233,8,0.0,297.0,1,0.57159954,-0.5999202,9.228881,"[-1.41085, -0.0004, 0.23654, 0.0004, 0.5716, -4.54248, -4.54248, -4.54248, 1.0, 0.41803, 0.12206, -0.08576, -0.24053, -0.45313, -0.52613, -0.59992, -0.43398, -0.37176]",8,2,3,0.10088435227230737,0.0,0.5716000199317932,4,-0.5999199748039246,-17.74989891052246,1.6473900079727173,-0.29357752203941345,-0.4829474985599518,-0.13123001158237457,2.348629951477051,-17.74989891052246,6.703291010972115,1.3717600107192993,0.23654000461101532,-0.24052999913692474,dropout,dropout,dropout,True,unassigned_common,novel_broad_template_mismatch,dropout,-1.41085,-0.0004,0.23654,0.0004,0.5716,-4.54248,-4.54248,-4.54248,1.0,0.41803,0.12206,-0.08576,-0.24053,-0.45313,-0.52613,-0.59992,-0.43398,-0.37176,unassigned_common,0.4734937493698818,0.25373485755494796,"57,64,65"
135,ml_pca_ae_isolation,42,15720,783022,15400,B2,3086.5,baseline_excursion,391.2165,358.91483,1.9709685,0.78004354,2.8406672,0.76190615,4,0.0,1425.5,1,0.8691074,-3.9544792,0.06868285,"[-3.95448, 0.86911, 0.05459, -0.05459, 1.0, -3.95448, -3.95448, 0.76316, -0.03645, -0.1168, -0.18678, -0.34003, -0.46671, -0.62806, -0.68767, -0.72979, -0.55419, -0.53669]",4,3,3,0.3437841740739702,0.0,0.8691099882125854,3,-3.954479932785034,-16.201200485229492,4.82358980178833,-0.7713425159454346,-0.6270849704742432,-0.06997999548912048,2.6868600845336914,-16.201200485229492,3.84106711890173,1.5366899967193604,0.8691099882125854,-0.46671000123023987,dropout,dropout,dropout,True,dropout,dropout,dropout,-3.95448,0.86911,0.05459,-0.05459,1.0,-3.95448,-3.95448,0.76316,-0.03645,-0.1168,-0.18678,-0.34003,-0.46671,-0.62806,-0.68767,-0.72979,-0.55419,-0.53669,dropout,0.6457769865624277,0.09314916439546947,"57,64,65"
136,ml_pca_ae_isolation,42,792,768093,1480,B4,1064.0,unassigned_common,84.33829,34.177517,1.0073725,0.059954267,0.27527234,0.7239034,6,0.0,309.0,1,0.55921054,-1.7659775,1.5150476,"[-2.83929, -0.02162, 0.55921, 0.02162, -0.50376, 0.74436, 1.0, 0.50188, -0.12312, -0.65038, -0.82143, -0.80921, -0.79229, -0.84868, -0.99812, -1.09492, -1.07801, -1.76598]",6,4,4,0.20545300520594825,0.0,0.5592100024223328,4,-1.7659800052642822,-12.346809387207031,3.3984999656677246,-0.5700199604034424,-1.234257459640503,-0.9736900329589844,2.8270697593688965,-12.346809387207031,5.100065194924728,2.7659800052642822,0.5592100024223328,-0.7922899723052979,dropout,dropout,dropout,True,dropout,dropout,dropout,-2.83929,-0.02162,0.55921,0.02162,-0.50376,0.74436,1.0,0.50188,-0.12312,-0.65038,-0.82143,-0.80921,-0.79229,-0.84868,-0.99812,-1.09492,-1.07801,-1.76598,dropout,0.8514870754064763,0.02165940994879505,"57,64,65"
137,ml_pca_ae_isolation,42,14932,782234,14652,B4,1318.0,novel_early_pretrigger,240.37012,24.31879,1.9550216,0.038626768,0.19070429,0.77154654,2,0.0,875.5,1,0.0,-3.2223065,1.9459202,"[-3.50759, -0.32853, 1.0, 0.32853, -0.62443, -0.79439, -1.07891, -1.23369, -1.62064, -1.71851, -1.91123, -1.88164, -1.68741, -1.56222, -1.82549, -2.50303, -2.95675, -3.22231]",2,1,1,1.0,0.0,0.0,2,-3.2223100662231445,-28.456768035888672,4.507590293884277,-0.6268975138664246,-2.626894950866699,-1.5349000692367554,1.3285300731658936,-28.456768035888672,2.2472882631622113,4.2223100662231445,1.0,-1.5622199773788452,dropout,dropout,dropout,True,dropout,dropout,dropout,-3.50759,-0.32853,1.0,0.32853,-0.62443,-0.79439,-1.07891,-1.23369,-1.62064,-1.71851,-1.91123,-1.88164,-1.68741,-1.56222,-1.82549,-2.50303,-2.95675,-3.22231,dropout,0.999582523243273,0.0,"57,64,65"
138,ml_pca_ae_isolation,42,16400,783702,16041,B4,1412.5,novel_early_pretrigger,213.91862,20.426912,1.917664,0.057942007,0.10775933,0.7507928,1,0.0,779.0,1,0.0,-3.2725663,1.9336239,"[-0.53628, 1.0, 0.53628, -0.56673, -0.84142, -1.06726, -1.25062, -1.53522, -1.72283, -1.82832, -1.92814, -1.65628, -1.54726, -1.76743, -2.42655, -2.85416, -3.11965, -3.27257]",1,2,2,1.0,0.0,0.0,1,-3.2725698947906494,-27.920719146728516,1.56673002243042,0.10831749439239502,-2.9182324409484863,-1.7253098487854004,1.5362799167633057,-27.920719146728516,1.3490770335021047,4.27256965637207,1.0,-1.547260046005249,dropout,dropout,dropout,True,dropout,dropout,dropout,-0.53628,1.0,0.53628,-0.56673,-0.84142,-1.06726,-1.25062,-1.53522,-1.72283,-1.82832,-1.92814,-1.65628,-1.54726,-1.76743,-2.42655,-2.85416,-3.11965,-3.27257,dropout,0.9989934427835029,0.0,"57,64,65"
139,ml_pca_ae_isolation,42,15585,782887,15272,B4,1442.0,novel_early_pretrigger,352.1084,20.377022,1.6597707,0.02214508,0.17644766,0.7557526,2,0.0,1283.5,1,0.0,-2.7371707,1.5506039,"[-3.38211, -0.78017, 1.0, 0.78017, -0.06796, -0.41331, -0.70458, -0.92441, -1.20388, -1.37864, -1.53606, -1.70804, -1.4362, -1.29334, -1.28363, -1.90985, -2.43759, -2.73717]",2,2,2,1.0,0.0,0.0,2,-2.7371699810028076,-23.196937561035156,4.382110118865967,-0.5955275297164917,-2.092060089111328,-1.3009699583053589,1.78016996383667,-23.196937561035156,2.4382559859448256,3.7371699810028076,1.0,-1.2836300134658813,dropout,dropout,dropout,True,dropout,dropout,dropout,-3.38211,-0.78017,1.0,0.78017,-0.06796,-0.41331,-0.70458,-0.92441,-1.20388,-1.37864,-1.53606,-1.70804,-1.4362,-1.29334,-1.28363,-1.90985,-2.43759,-2.73717,dropout,0.9981931974594836,0.0012058299255531086,"57,64,65"
140,ml_pca_ae_isolation,42,13336,780638,13169,B4,1031.5,novel_early_pretrigger,69.77687,17.690575,2.028333,0.019908084,0.14869915,0.74907863,0,0.0,253.5,1,0.0,-3.381968,18.0,"[1.0, 0.22152, -0.22152, -0.27, -0.31944, -0.53757, -0.74503, -0.93214, -1.11343, -1.22588, -1.87252, -2.13621, -2.45904, -2.8158, -3.11343, -3.27824, -3.38197, -3.381]",0,1,1,1.0,0.0,0.0,0,-3.381969928741455,-27.803220748901367,1.2699999809265137,0.1824999749660492,-3.2886600494384766,-0.9219601154327393,1.221519947052002,-27.803220748901367,0.18134784224462303,4.38100004196167,1.0,-2.4590399265289307,dropout,dropout,dropout,True,dropout,dropout,dropout,1.0,0.22152,-0.22152,-0.27,-0.31944,-0.53757,-0.74503,-0.93214,-1.11343,-1.22588,-1.87252,-2.13621,-2.45904,-2.8158,-3.11343,-3.27824,-3.38197,-3.381,dropout,0.9917676696856145,0.0011979166666666666,"57,64,65"
141,ml_pca_ae_isolation,42,21101,788405,4030,B4,1073.5,novel_early_pretrigger,64.27335,15.67235,1.9792117,0.01709579,0.12875487,0.7553657,0,0.0,233.5,1,0.0,-3.3735445,18.0,"[1.0, 0.14299, -0.14299, -0.29204, -0.38985, -0.69818, -0.85748, -1.0149, -1.14532, -0.91616, -1.52073, -1.97159, -2.34793, -2.72706, -3.06986, -3.22357, -3.33721, -3.37354]",0,1,1,1.0,0.0,0.0,0,-3.373539924621582,-27.02840805053711,1.2920399904251099,0.17699000239372253,-3.251044988632202,-1.0256099700927734,1.142989993095398,-27.02840805053711,0.12510170164146267,4.373539924621582,1.0,-2.3479299545288086,dropout,dropout,dropout,True,dropout,dropout,dropout,1.0,0.14299,-0.14299,-0.29204,-0.38985,-0.69818,-0.85748,-1.0149,-1.14532,-0.91616,-1.52073,-1.97159,-2.34793,-2.72706,-3.06986,-3.22357,-3.33721,-3.37354,dropout,0.9917676696856145,0.0011979166666666666,"57,64,65"
142,ml_pca_ae_isolation,42,21354,788658,4266,B4,1384.0,novel_early_pretrigger,218.00732,13.632538,1.4505442,0.033536658,0.074634045,0.7299331,0,0.0,795.0,1,0.0,-2.6322255,18.0,"[1.0, 0.48338, -0.48338, -0.66546, -0.66691, -0.47254, -0.79118, -1.01734, -1.36416, -1.42702, -1.25434, -1.21676, -1.27818, -1.42124, -1.53396, -1.94942, -2.42269, -2.63223]",0,1,2,1.0,0.0,0.0,0,-2.632230043411255,-20.59680938720703,1.6654599905014038,0.08363500237464905,-2.1345748901367188,-1.3540500402450562,1.4833799600601196,-20.59680938720703,0.32586390734498744,3.632230043411255,1.0,-1.2781800031661987,dropout,dropout,dropout,True,dropout,dropout,dropout,1.0,0.48338,-0.48338,-0.66546,-0.66691,-0.47254,-0.79118,-1.01734,-1.36416,-1.42702,-1.25434,-1.21676,-1.27818,-1.42124,-1.53396,-1.94942,-2.42269,-2.63223,dropout,0.999582523243273,0.0,"57,64,65"
143,ml_pca_ae_isolation,42,16250,783552,15902,B4,2267.5,baseline_excursion,583.681,13.4945965,1.2460182,0.0069809994,0.130817,0.67772985,3,0.0,2129.0,1,0.0,-1.5173098,1.6139162,"[-2.14311, -0.87784, 0.87784, 1.0, 0.30937, -0.28423, -0.24146, -0.41213, -0.53693, -0.77552, -0.86505, -0.9806, -0.85623, -0.74333, -0.69305, -0.78479, -1.18523, -1.51731]",3,2,2,0.8585549493864282,0.0,0.0,3,-1.5173100233078003,-12.896810531616211,3.1431100368499756,-0.2857775092124939,-1.0450949668884277,-0.661080002784729,2.1872100830078125,-12.896810531616211,2.7400934441297324,2.51731014251709,1.0,-0.6930500268936157,dropout,dropout,dropout,True,dropout,dropout,dropout,-2.14311,-0.87784,0.87784,1.0,0.30937,-0.28423,-0.24146,-0.41213,-0.53693,-0.77552,-0.86505,-0.9806,-0.85623,-0.74333,-0.69305,-0.78479,-1.18523,-1.51731,dropout,0.9904926094948354,0.0,"57,64,65"
144,ml_pca_ae_isolation,42,1936,769237,2543,B6,1012.0,novel_early_pretrigger,178.55707,28.43666,2.2806525,0.091819644,0.13558981,0.7862139,2,0.0,649.5,1,0.0,-3.798419,4.3323393,"[-3.83202, -0.2836, 1.0, 0.2836, -0.76779, -0.74308, -0.77273, -0.79447, -1.20356, -1.51383, -1.62154, -1.45751, -1.89723, -2.61957, -2.93577, -3.33794, -3.60375, -3.79842]",2,1,1,1.0,0.0,0.0,2,-3.798419952392578,-31.182809829711914,4.832019805908203,-0.7080050110816956,-3.4189701080322266,-1.901189923286438,1.2835999727249146,-31.182809829711914,2.2209411562465493,4.798419952392578,1.0,-1.8972300291061401,dropout,dropout,dropout,True,dropout,dropout,dropout,-3.83202,-0.2836,1.0,0.2836,-0.76779,-0.74308,-0.77273,-0.79447,-1.20356,-1.51383,-1.62154,-1.45751,-1.89723,-2.61957,-2.93577,-3.33794,-3.60375,-3.79842,dropout,0.9988105934187115,0.0,"57,64,65"
145,ml_pca_ae_isolation,42,11263,778565,11227,B6,1087.0,novel_delayed_peak,31.008724,13.046291,0.41506904,0.03184557,0.08734149,0.5865372,17,0.76907074,115.5,1,0.12787488,1.0,18.0,"[-0.24379, -0.08464, 0.08464, 0.12787, 0.0736, 0.02024, -0.04416, -0.0874, -0.11408, -0.16743, -0.20975, -0.24011, -0.25207, -0.23091, -0.23459, -0.24563, 0.02024, 1.0]",17,1,1,0.1601926593270241,0.7690694956005637,0.12786999344825745,14,1.0,-2.154559850692749,0.3716599941253662,-0.02898000180721283,0.13500499725341797,1.2520699501037598,1.3265900611877441,-2.154559850692749,13.773908386567998,0.0,0.12786999344825745,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,-0.24379,-0.08464,0.08464,0.12787,0.0736,0.02024,-0.04416,-0.0874,-0.11408,-0.16743,-0.20975,-0.24011,-0.25207,-0.23091,-0.23459,-0.24563,0.02024,1.0,novel_delayed_peak,0.7918349575986096,0.8166704737625822,"57,64,65"
146,ml_pca_ae_isolation,42,21854,789158,4731,B6,1052.5,novel_early_pretrigger,253.71526,8.0117,1.2720505,0.0018082751,0.07374426,0.67815644,3,0.0,926.0,1,0.8935867,-1.9187648,1.6316447,"[-1.7791, -0.75962, 0.75962, 1.0, 0.82613, 0.89359, 0.85083, 0.27221, -0.12589, -0.5601, -0.94014, -1.20713, -1.36865, -1.49976, -1.59667, -1.73254, -1.83991, -1.91876]",3,5,5,0.3823282797462466,0.0,0.893589973449707,2,-1.9187599420547485,-15.328269958496094,2.779099941253662,-0.19477498531341553,-1.7719699144363403,-0.5501099824905396,4.60237979888916,-15.328269958496094,4.193951987641799,2.918759822845459,1.0,-1.368649959564209,dropout,dropout,dropout,True,dropout,dropout,dropout,-1.7791,-0.75962,0.75962,1.0,0.82613,0.89359,0.85083,0.27221,-0.12589,-0.5601,-0.94014,-1.20713,-1.36865,-1.49976,-1.59667,-1.73254,-1.83991,-1.91876,dropout,0.9888888605034172,0.0030773097951997033,"57,64,65"
147,ml_pca_ae_isolation,42,28915,796221,11300,B6,1117.0,novel_early_pretrigger,178.90935,7.615923,1.7206454,0.012700209,0.04435356,0.7065668,0,0.0,652.5,1,0.0,-1.9623992,18.0,"[1.0, 0.36795, -0.36795, -0.80036, -1.02149, -1.16294, -1.29096, -1.48702, -1.69382, -1.77708, -1.83438, -1.83527, -1.82005, -1.83975, -1.91853, -1.9624, -1.95345, -1.91226]",0,1,2,1.0,0.0,0.0,0,-1.962399959564209,-24.677709579467773,1.8003599643707275,0.04990999400615692,-1.9366600513458252,-0.09221005439758301,1.3679499626159668,-24.677709579467773,0.2689791311625527,2.912260055541992,1.0,-1.8200500011444092,dropout,dropout,dropout,True,dropout,dropout,dropout,1.0,0.36795,-0.36795,-0.80036,-1.02149,-1.16294,-1.29096,-1.48702,-1.69382,-1.77708,-1.83438,-1.83527,-1.82005,-1.83975,-1.91853,-1.9624,-1.95345,-1.91226,dropout,0.9952803143946094,0.0,"57,64,65"
148,ml_pca_ae_isolation,42,32704,800010,14814,B6,1276.0,novel_delayed_peak,16.567087,7.204609,0.3400215,0.023406189,0.039600685,0.52342707,17,0.9978647,1.5,1,0.002351097,1.0,18.0,"[0.0, 0.0, 0.00235, -0.00784, -0.01332, -0.02273, -0.02194, -0.01646, -0.01489, -0.01489, -0.02429, -0.02351, -0.02429, -0.01959, -0.02429, -0.02508, 0.09875, 1.0]",17,1,1,0.002134229438278038,0.9978657953016966,0.0023499999660998583,15,1.0,-0.2531200051307678,0.01018999982625246,-0.0013725000899285078,0.26234501600265503,1.0242899656295776,1.101099967956543,-0.2531200051307678,16.87830404476138,0.0,0.0023499999660998583,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,0.0,0.0,0.00235,-0.00784,-0.01332,-0.02273,-0.02194,-0.01646,-0.01489,-0.01489,-0.02429,-0.02351,-0.02429,-0.01959,-0.02429,-0.02508,0.09875,1.0,novel_delayed_peak,0.9985632183908046,0.9985632183908046,"57,64,65"
149,ml_pca_ae_isolation,42,33530,800836,15585,B6,2098.5,novel_delayed_peak,7.8477836,7.16245,0.35572907,0.022784999,0.04138512,0.51401883,17,0.5150062,3.5,1,0.31617823,1.0,18.0,"[0.0031, -0.00119, 0.00119, -0.00214, -0.00024, 0.01692, 0.13128, 0.25852, 0.30855, 0.31618, 0.28806, 0.24327, 0.19943, 0.1594, 0.11222, 0.07267, 0.12032, 1.0]",17,1,1,0.0013277170825057344,0.5150056913025121,0.3161799907684326,8,1.0,-0.0035699999425560236,0.005239999853074551,0.0002400000230409205,0.32630249857902527,0.800570011138916,3.231110095977783,-0.0035699999425560236,12.257861490192953,0.0,0.003100000089034438,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,0.0031,-0.00119,0.00119,-0.00214,-0.00024,0.01692,0.13128,0.25852,0.30855,0.31618,0.28806,0.24327,0.19943,0.1594,0.11222,0.07267,0.12032,1.0,novel_delayed_peak,0.7681905454967729,0.8007701434756592,"57,64,65"
150,ml_pca_ae_isolation,42,19405,786709,2456,B6,1072.0,novel_delayed_peak,14.071573,6.8767467,0.32257092,0.023165116,0.037329018,0.51243335,17,0.89503545,4.5,1,0.02891791,1.0,18.0,"[-0.00373, -0.0056, 0.00373, 0.00466, 0.0028, 0.00187, 0.0, 0.02052, 0.02892, 0.02425, 0.02705, 0.02425, 0.02425, 0.02612, 0.01586, 0.00933, 0.10168, 1.0]",17,1,1,0.006378821594094033,0.8950421862532234,0.028920000419020653,9,1.0,-0.009329999797046185,0.010259999893605709,-0.00023499992676079273,0.2817175090312958,0.9757499694824219,1.3152899742126465,-0.009329999797046185,15.807860228043602,0.0,0.004660000093281269,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,-0.00373,-0.0056,0.00373,0.00466,0.0028,0.00187,0.0,0.02052,0.02892,0.02425,0.02705,0.02425,0.02425,0.02612,0.01586,0.00933,0.10168,1.0,novel_delayed_peak,0.9458582219780447,0.9484803617430416,"57,64,65"
151,ml_pca_ae_isolation,42,2743,770044,3305,B6,1706.5,novel_early_pretrigger,449.7322,6.7974653,1.0747604,0.013494223,0.03986372,0.64535147,3,0.0,1641.0,1,0.2973923,-1.5080575,1.6083149,"[-1.9036, -0.92323, 0.92323, 1.0, 0.52183, 0.29739, 0.247, 0.21887, 0.07354, -0.09054, -0.20422, -0.24758, -0.37943, -0.7908, -0.98652, -1.19338, -1.36859, -1.50806]",3,3,3,0.5860182963923738,0.0,0.29739001393318176,2,-1.5080599784851074,-9.595949172973633,2.903599977493286,-0.22589999437332153,-1.2641375064849854,-1.1286299228668213,3.281859874725342,-9.595949172973633,3.6635141585782267,2.5080599784851074,1.0,-0.37942999601364136,dropout,dropout,dropout,True,dropout,dropout,dropout,-1.9036,-0.92323,0.92323,1.0,0.52183,0.29739,0.247,0.21887,0.07354,-0.09054,-0.20422,-0.24758,-0.37943,-0.7908,-0.98652,-1.19338,-1.36859,-1.50806,dropout,0.985372555815718,0.0,"57,64,65"
152,ml_pca_ae_isolation,42,10976,778278,10958,B8,1361.5,novel_early_pretrigger,369.9312,9.869636,1.0575383,0.021311171,0.058483176,0.67761505,2,0.0,1350.0,1,0.5196474,-1.7462357,1.5965925,"[-2.18472, -0.98311, 1.0, 0.98311, 0.51965, 0.45722, 0.40507, 0.33529, 0.11568, 0.03342, -0.08997, -0.07235, -0.47778, -0.86339, -1.05729, -1.29159, -1.54939, -1.74624]",2,3,5,0.5151684142709753,0.0,0.5196499824523926,2,-1.7462400197982788,-10.315829277038574,3.184720039367676,-0.29618000984191895,-1.4111274480819702,-1.2684600353240967,3.849440097808838,-10.315829277038574,3.9792020846528264,2.7462401390075684,1.0,-0.4777800142765045,dropout,dropout,dropout,True,dropout,dropout,dropout,-2.18472,-0.98311,1.0,0.98311,0.51965,0.45722,0.40507,0.33529,0.11568,0.03342,-0.08997,-0.07235,-0.47778,-0.86339,-1.05729,-1.29159,-1.54939,-1.74624,dropout,0.9885071827658498,0.0012058299255531086,"57,64,65"
153,ml_pca_ae_isolation,42,8693,775995,8850,B8,1004.5,novel_early_pretrigger,236.03532,8.49679,1.3130839,0.001859774,0.079815015,0.6761423,3,0.0,861.5,1,0.96217024,-1.8750622,1.6398052,"[-1.70981, -0.71528, 0.71528, 1.0, 0.85067, 0.96217, 0.80488, 0.2434, -0.12295, -0.50124, -0.92434, -1.22897, -1.39522, -1.4888, -1.57442, -1.67596, -1.78347, -1.87506]",3,5,5,0.3748099225978353,0.0,0.9621700048446655,2,-1.875059962272644,-14.99552059173584,2.7098100185394287,-0.17745250463485718,-1.7272275686264038,-0.47983992099761963,4.576399803161621,-14.99552059173584,4.190449009737631,2.8750600814819336,1.0,-1.3952200412750244,dropout,dropout,dropout,True,dropout,dropout,dropout,-1.70981,-0.71528,0.71528,1.0,0.85067,0.96217,0.80488,0.2434,-0.12295,-0.50124,-0.92434,-1.22897,-1.39522,-1.4888,-1.57442,-1.67596,-1.78347,-1.87506,dropout,0.9789298854360955,0.006227022316996206,"57,64,65"
154,ml_pca_ae_isolation,42,25079,792385,7717,B8,1077.0,novel_delayed_peak,16.518534,6.666336,0.34726286,0.02135711,0.03793886,0.51540315,17,0.99595135,2.5,1,0.0027855153,1.0,18.0,"[0.00186, 0.00279, -0.00371, -0.00186, -0.00186, -0.00929, -0.00279, -0.00371, -0.01486, -0.02414, -0.02414, -0.02414, -0.01857, -0.02228, -0.01671, -0.00279, 0.14206, 1.0]",17,1,1,0.004055079193774059,0.9959449236488181,0.00279000005684793,16,1.0,-0.17085000872612,0.006500000134110451,-0.0002300000051036477,0.28064000606536865,1.0185699462890625,1.1467100381851196,-0.17085000872612,16.809611240650113,0.0,0.00279000005684793,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,0.00186,0.00279,-0.00371,-0.00186,-0.00186,-0.00929,-0.00279,-0.00371,-0.01486,-0.02414,-0.02414,-0.02414,-0.01857,-0.02228,-0.01671,-0.00279,0.14206,1.0,novel_delayed_peak,0.9939171973697836,0.9939171973697836,"57,64,65"
155,ml_pca_ae_isolation,42,32704,800010,14814,B8,1164.5,novel_delayed_peak,16.26741,6.531766,0.33755386,0.022005413,0.036165476,0.50555056,17,0.98584384,3.0,1,0.02876771,1.0,18.0,"[0.00558, 0.00215, -0.00215, -0.00301, -0.00558, -0.00816, -0.00129, -0.00301, 0.00215, 0.00558, 0.00129, -0.00043, 0.00301, 0.00644, 0.02276, 0.02877, 0.1052, 1.0]",17,1,1,0.006534621858074907,0.9858402625944056,0.028769999742507935,2,1.0,-0.02363000065088272,0.008589999750256538,0.0006425000028684735,0.28918248414993286,0.9969900250434875,1.1829299926757812,-0.02363000065088272,16.599207159976945,0.0,0.00558000011369586,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,0.00558,0.00215,-0.00215,-0.00301,-0.00558,-0.00816,-0.00129,-0.00301,0.00215,0.00558,0.00129,-0.00043,0.00301,0.00644,0.02276,0.02877,0.1052,1.0,novel_delayed_peak,0.9874265619296483,0.9874265619296483,"57,64,65"
156,ml_pca_ae_isolation,42,11263,778565,11227,B8,1487.0,novel_delayed_peak,16.4607,6.4919114,0.3437359,0.02113144,0.036957026,0.5092384,17,0.9937783,3.5,1,0.0033624747,1.0,18.0,"[0.00336, 0.00202, -0.00269, -0.00202, -0.00269, -0.00672, -0.00672, -0.01479, -0.00941, -0.01412, -0.00672, 0.00202, -0.00134, 0.00067, -0.0074, -0.00807, 0.1809, 1.0]",17,1,1,0.004524925039876965,0.9937761954993497,0.0033599999733269215,17,1.0,-0.08269000053405762,0.006049999967217445,0.0001674999948590994,0.29135748744010925,1.0013400316238403,1.1889699697494507,-0.08269000053405762,16.760179305006577,0.0,0.0033599999733269215,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,0.00336,0.00202,-0.00269,-0.00202,-0.00269,-0.00672,-0.00672,-0.01479,-0.00941,-0.01412,-0.00672,0.00202,-0.00134,0.00067,-0.0074,-0.00807,0.1809,1.0,novel_delayed_peak,1.0,1.0,"57,64,65"
157,ml_pca_ae_isolation,42,28878,796184,11267,B8,1178.5,novel_delayed_peak,15.849345,6.445637,0.33860308,0.021240182,0.03676234,0.5041881,17,0.9683698,3.0,1,0.010606703,1.0,18.0,"[0.00042, -0.00467, -0.00042, 0.00976, 0.00806, -0.00042, 0.00212, -0.00467, -0.00042, 0.00552, 0.00212, 0.01061, 0.00721, -0.00127, -0.00721, 0.00467, 0.17013, 1.0]",17,1,1,0.008340023852209472,0.9683684524229823,0.010610000230371952,6,1.0,-0.01907999999821186,0.014429999515414238,0.00127249991055578,0.2918975055217743,0.9927899837493896,1.220620036125183,-0.01907999999821186,16.50020432413405,0.0,0.009759999811649323,1.0,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,True,novel_delayed_peak,novel_delayed_peak,novel_delayed_peak,0.00042,-0.00467,-0.00042,0.00976,0.00806,-0.00042,0.00212,-0.00467,-0.00042,0.00552,0.00212,0.01061,0.00721,-0.00127,-0.00721,0.00467,0.17013,1.0,novel_delayed_peak,0.988065876946742,0.988065876946742,"57,64,65"
