split_name,endpoint,method,bin,prob_low,prob_high,n,mean_predicted_probability,observed_positive_fraction,abs_calibration_error
run_heldout,pileup_sideband,gradient_boosted_trees,8,0.8,0.9,10,0.8764699758261676,0.9,0.02353002417383243
run_heldout,pileup_sideband,gradient_boosted_trees,9,0.9,1.0,133,0.9451469531798912,0.9924812030075187,0.04733424982762757
run_heldout,pileup_sideband,mlp,5,0.5,0.6000000000000001,804,0.5,0.0037313432835820895,0.4962686567164179
run_heldout,pileup_sideband,mlp,7,0.7000000000000001,0.8,156,0.731058578630005,0.9551282051282052,0.22406962649820017
run_heldout,pileup_sideband,ridge,1,0.1,0.2,6,0.14326121707634168,0.0,0.14326121707634168
run_heldout,pileup_sideband,ridge,2,0.2,0.30000000000000004,673,0.26552043705651673,0.0,0.26552043705651673
run_heldout,pileup_sideband,ridge,3,0.30000000000000004,0.4,99,0.32198717020393813,0.0,0.32198717020393813
run_heldout,pileup_sideband,ridge,4,0.4,0.5,17,0.44730655524896684,0.058823529411764705,0.3884830258372021
run_heldout,pileup_sideband,ridge,5,0.5,0.6000000000000001,18,0.5599095033594229,0.3888888888888889,0.17102061447053402
run_heldout,pileup_sideband,ridge,6,0.6000000000000001,0.7000000000000001,22,0.6630396197844028,0.8636363636363636,0.2005967438519608
run_heldout,pileup_sideband,ridge,7,0.7000000000000001,0.8,122,0.729680377366817,1.0,0.270319622633183
run_heldout,pileup_sideband,ridge,8,0.8,0.9,2,0.8523060620291025,1.0,0.14769393797089747
run_heldout,pileup_sideband,ridge,9,0.9,1.0,1,0.90272242484155,1.0,0.09727757515845004
run_heldout,pileup_sideband,spectral_transformer_new,4,0.4,0.5,854,0.48452221665764633,0.10070257611241218,0.38381964054523415
run_heldout,pileup_sideband,spectral_transformer_new,5,0.5,0.6000000000000001,106,0.5082000369446964,0.6226415094339622,0.11444147248926584
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,1,0.1,0.2,6,0.1428270808474756,0.0,0.1428270808474756
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,2,0.2,0.30000000000000004,669,0.26522521984685354,0.0,0.26522521984685354
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,3,0.30000000000000004,0.4,103,0.3211946075335659,0.0,0.3211946075335659
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,4,0.4,0.5,16,0.4446798176881711,0.0625,0.3821798176881711
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,5,0.5,0.6000000000000001,19,0.55626196408996,0.3684210526315789,0.18784091145838105
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,6,0.6000000000000001,0.7000000000000001,22,0.6631437814186729,0.8636363636363636,0.20049258221769073
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,7,0.7000000000000001,0.8,122,0.729690825780114,1.0,0.270309174219886
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,8,0.8,0.9,2,0.8525329958996442,1.0,0.14746700410035585
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,9,0.9,1.0,1,0.910211983837208,1.0,0.08978801616279197
run_heldout,pulse_shape_harmonics,1d_cnn,4,0.4,0.5,900,0.4748494432083487,0.16444444444444445,0.31040499876390426
run_heldout,pulse_shape_harmonics,1d_cnn,5,0.5,0.6000000000000001,60,0.5097100527789042,0.7333333333333333,0.22362328055442904
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,0,0.0,0.1,768,0.017633940514359125,0.0,0.017633940514359125
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,7,0.7000000000000001,0.8,3,0.7449465624892002,1.0,0.2550534375107998
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,9,0.9,1.0,189,0.9490114282114404,1.0,0.050988571788559645
run_heldout,pulse_shape_harmonics,mlp,5,0.5,0.6000000000000001,800,0.5,0.065,0.435
run_heldout,pulse_shape_harmonics,mlp,7,0.7000000000000001,0.8,160,0.731058578630005,0.875,0.143941421369995
run_heldout,pulse_shape_harmonics,ridge,1,0.1,0.2,29,0.1821744449967437,0.0,0.1821744449967437
run_heldout,pulse_shape_harmonics,ridge,2,0.2,0.30000000000000004,378,0.2611544210636051,0.0,0.2611544210636051
run_heldout,pulse_shape_harmonics,ridge,3,0.30000000000000004,0.4,236,0.34012376948169676,0.0,0.34012376948169676
run_heldout,pulse_shape_harmonics,ridge,4,0.4,0.5,72,0.4471091974669079,0.09722222222222222,0.3498869752446857
run_heldout,pulse_shape_harmonics,ridge,5,0.5,0.6000000000000001,70,0.5480896588111167,0.3142857142857143,0.23380394452540243
run_heldout,pulse_shape_harmonics,ridge,6,0.6000000000000001,0.7000000000000001,96,0.6504472691936365,0.875,0.2245527308063635
run_heldout,pulse_shape_harmonics,ridge,7,0.7000000000000001,0.8,69,0.7465842553476472,1.0,0.25341574465235284
run_heldout,pulse_shape_harmonics,ridge,8,0.8,0.9,8,0.8174388805556623,1.0,0.18256111944433773
run_heldout,pulse_shape_harmonics,ridge,9,0.9,1.0,2,0.9114316979576469,1.0,0.08856830204235311
run_heldout,pulse_shape_harmonics,spectral_transformer_new,4,0.4,0.5,816,0.48818043506631015,0.13848039215686275,0.3497000429094474
run_heldout,pulse_shape_harmonics,spectral_transformer_new,5,0.5,0.6000000000000001,144,0.5112844442956274,0.5486111111111112,0.0373266668154838
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,1,0.1,0.2,30,0.1837935664911332,0.0,0.1837935664911332
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,2,0.2,0.30000000000000004,372,0.26045471585874314,0.0,0.26045471585874314
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,3,0.30000000000000004,0.4,240,0.3406356360829443,0.004166666666666667,0.33646896941627763
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,4,0.4,0.5,77,0.4485896237887653,0.07792207792207792,0.3706675458666874
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,5,0.5,0.6000000000000001,66,0.5495301245359632,0.3333333333333333,0.21619679120262986
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,6,0.6000000000000001,0.7000000000000001,97,0.6515704160972778,0.8762886597938144,0.2247182436965366
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,7,0.7000000000000001,0.8,70,0.7488562321021146,1.0,0.2511437678978854
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,8,0.8,0.9,6,0.8208862562106812,1.0,0.17911374378931877
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,9,0.9,1.0,2,0.9114981213415485,1.0,0.0885018786584515
run_heldout,saturation_clipping,1d_cnn,4,0.4,0.5,951,0.4819279083716783,0.06414300736067298,0.41778490101100535
run_heldout,saturation_clipping,1d_cnn,5,0.5,0.6000000000000001,9,0.5001106748532225,0.0,0.5001106748532225
run_heldout,saturation_clipping,gradient_boosted_trees,0,0.0,0.1,881,0.01773910894810349,0.004540295119182747,0.013198813828920745
run_heldout,saturation_clipping,gradient_boosted_trees,1,0.1,0.2,24,0.1404671274451841,0.16666666666666666,0.02619953922148255
run_heldout,saturation_clipping,gradient_boosted_trees,2,0.2,0.30000000000000004,4,0.24639361765576273,0.75,0.5036063823442373
run_heldout,saturation_clipping,gradient_boosted_trees,3,0.30000000000000004,0.4,4,0.36576284342251814,0.75,0.38423715657748186
run_heldout,saturation_clipping,gradient_boosted_trees,5,0.5,0.6000000000000001,2,0.5368036524777298,1.0,0.46319634752227024
run_heldout,saturation_clipping,gradient_boosted_trees,6,0.6000000000000001,0.7000000000000001,1,0.680757619450713,1.0,0.319242380549287
run_heldout,saturation_clipping,gradient_boosted_trees,9,0.9,1.0,44,0.942440988532789,1.0,0.057559011467210985
run_heldout,saturation_clipping,mlp,5,0.5,0.6000000000000001,911,0.5,0.025246981339187707,0.4747530186608123
run_heldout,saturation_clipping,mlp,7,0.7000000000000001,0.8,49,0.7310585786300049,0.7755102040816326,0.04445162545162773
run_heldout,saturation_clipping,ridge,0,0.0,0.1,1,0.05735997986494893,0.0,0.05735997986494893
run_heldout,saturation_clipping,ridge,1,0.1,0.2,18,0.17751121592855368,0.0,0.17751121592855368
run_heldout,saturation_clipping,ridge,2,0.2,0.30000000000000004,219,0.2588264382938084,0.0091324200913242,0.2496940182024842
run_heldout,saturation_clipping,ridge,3,0.30000000000000004,0.4,443,0.35021452069923675,0.013544018058690745,0.336670502640546
run_heldout,saturation_clipping,ridge,4,0.4,0.5,173,0.43825222505507944,0.028901734104046242,0.4093504909510332
run_heldout,saturation_clipping,ridge,5,0.5,0.6000000000000001,52,0.541685899876153,0.1346153846153846,0.40707051526076843
run_heldout,saturation_clipping,ridge,6,0.6000000000000001,0.7000000000000001,20,0.6422952820674641,0.6,0.042295282067464135
run_heldout,saturation_clipping,ridge,7,0.7000000000000001,0.8,29,0.735050478077408,0.896551724137931,0.16150124606052307
run_heldout,saturation_clipping,ridge,8,0.8,0.9,3,0.8684253245609277,0.6666666666666666,0.20175865789426106
run_heldout,saturation_clipping,ridge,9,0.9,1.0,2,0.9476148600785306,0.5,0.4476148600785306
run_heldout,saturation_clipping,spectral_transformer_new,4,0.4,0.5,168,0.4902517431642125,0.011904761904761904,0.4783469812594506
run_heldout,saturation_clipping,spectral_transformer_new,5,0.5,0.6000000000000001,792,0.515381226205681,0.07449494949494949,0.44088627671073155
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,0,0.0,0.1,1,0.05672239281257452,0.0,0.05672239281257452
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,1,0.1,0.2,17,0.17346327233715395,0.0,0.17346327233715395
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,2,0.2,0.30000000000000004,224,0.26031731851439366,0.008928571428571428,0.2513887470858222
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,3,0.30000000000000004,0.4,432,0.3517308859090911,0.013888888888888888,0.3378419970202022
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,4,0.4,0.5,185,0.4349428764211403,0.021621621621621623,0.4133212547995187
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,5,0.5,0.6000000000000001,50,0.545040393930535,0.2,0.34504039393053504
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,6,0.6000000000000001,0.7000000000000001,17,0.638755328197475,0.5882352941176471,0.05052003407982797
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,7,0.7000000000000001,0.8,29,0.7343506152935046,0.896551724137931,0.1622011088444264
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,8,0.8,0.9,2,0.8570231090089988,0.5,0.3570231090089988
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,9,0.9,1.0,3,0.9371420520329979,0.6666666666666666,0.2704753853663313
