atom,run,stave,n,timing_tail_rate,pileup_excess_proxy,charge_res68_proxy,qshape_abs_mean,shuffled_atom,shuffled_gate_pass,timing_shuffled_label,pileup_shuffled_label,charge_shuffled_label,pid_shuffled_label
secondary_delayed_peak,60,B2,5308,0.009419743782969104,1.1212982206050848,0.3327033528898913,0.20522366837088193,secondary_delayed_peak,False,0,0,0,0
dropout_subclass,60,B2,423,0.018912529550827423,0.4337753794160581,0.23859042061324603,1.409669628623248,dropout_subclass,False,0,0,0,0
saturation_boundary,60,B2,4133,0.017904669731429953,1.0949963893279078,0.23977887581442792,0.16193760390427367,nominal_control,False,0,0,0,0
qtemplate_shift_proxy,60,B2,392,0.012755102040816327,0.41021188702681305,0.2510070627287613,1.4681262064072502,baseline_excursion,False,0,0,0,0
nominal_control,60,B2,1639,0.005491153142159854,0.9559803861357856,0.31861707278276324,0.1887031996307155,saturation_boundary,False,0,0,0,0
baseline_excursion,60,B6,171,0.0,0.753519215418677,0.4484494148107653,0.6821620470227455,delayed_peak,False,0,0,0,0
delayed_peak,60,B6,129,0.2558139534883721,1.4458588999602693,0.38875064947236476,0.40074084073025873,dropout_subclass,False,0,0,0,0
secondary_delayed_peak,60,B6,1269,0.02442868400315209,1.152378324135475,0.2502390058445419,0.19361257061576378,nominal_control,False,0,0,0,0
dropout_subclass,60,B6,84,0.023809523809523808,0.5574985916146915,0.18056589857902605,1.2239408555343452,saturation_boundary,False,0,0,0,0
saturation_boundary,60,B6,658,0.031914893617021274,1.1337431052380826,0.15378313538195598,0.1572661376558478,secondary_delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,60,B6,86,0.011627906976744186,0.5721413545920121,0.1525988160677329,1.2204246160875485,rare_s03f_topology,False,0,0,0,0
rare_s03f_topology,60,B6,2020,0.032673267326732675,1.1098175641427868,0.3231269084659954,0.1892562135761207,baseline_excursion,False,0,0,0,0
nominal_control,60,B6,29,0.0,0.8431043360543956,0.2488908983529168,0.4840288014168347,qtemplate_shift_proxy,False,0,0,0,0
baseline_excursion,60,B8,115,0.008695652173913044,0.742865145604292,0.4784966733954185,0.5909724741845931,baseline_excursion,False,0,0,0,0
delayed_peak,60,B8,69,0.2463768115942029,1.4583773039373167,0.4151168880500409,0.3913690971244065,secondary_delayed_peak,False,0,0,0,0
secondary_delayed_peak,60,B8,476,0.0273109243697479,1.1969807189574428,0.2786500065523275,0.20363712996351982,nominal_control,False,0,0,0,0
dropout_subclass,60,B8,36,0.0,0.5172074987062429,0.23581058590676598,1.1820403814290463,dropout_subclass,False,0,0,0,0
saturation_boundary,60,B8,436,0.027522935779816515,1.1310140922589076,0.16802145762794082,0.15970364419893818,rare_s03f_topology,False,0,0,0,0
qtemplate_shift_proxy,60,B8,32,0.0,0.5139567146860835,0.22539770306569487,1.2284178677908775,qtemplate_shift_proxy,False,0,0,0,0
rare_s03f_topology,60,B8,837,0.037037037037037035,1.1281655931778534,0.35356352582662004,0.19659947055197047,saturation_boundary,True,1,1,1,1
nominal_control,60,B8,12,0.0,0.9332121962626526,0.2815988138127362,0.3400703558516325,delayed_peak,False,0,0,0,0
baseline_excursion,61,B2,864,0.028935185185185185,0.7411305460240831,0.5297757993182222,0.6860564059309182,dropout_subclass,False,0,0,0,0
delayed_peak,61,B2,396,0.07323232323232323,1.3749116087141036,0.42459297707396826,0.41269202243227177,delayed_peak,False,0,0,0,0
secondary_delayed_peak,61,B2,5805,0.015159345391903532,1.1228175136454164,0.322959627528053,0.20509862255299832,nominal_control,False,0,0,0,0
dropout_subclass,61,B2,419,0.031026252983293555,0.46745658553622454,0.23389947499808206,1.3382746260002276,saturation_boundary,False,0,0,0,0
saturation_boundary,61,B2,4551,0.016260162601626018,1.0929128380808626,0.24180652844216552,0.1611340686955354,secondary_delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,61,B2,382,0.02356020942408377,0.44881793152517446,0.2254238096210379,1.4021532225371025,qtemplate_shift_proxy,False,0,0,0,0
nominal_control,61,B2,1936,0.00878099173553719,0.9546740989139124,0.31254589964262147,0.19426988946011223,baseline_excursion,False,0,0,0,0
baseline_excursion,61,B4,301,0.016611295681063124,0.8015073029053269,0.44094592552780587,0.6208291684028685,rare_s03f_topology,False,0,0,0,0
delayed_peak,61,B4,273,0.2600732600732601,1.449620932995054,0.38843087872675913,0.3825880606750987,delayed_peak,False,0,0,0,0
secondary_delayed_peak,61,B4,3070,0.028664495114006514,1.1685472200861313,0.273267131847068,0.20211011684356983,baseline_excursion,False,0,0,0,0
dropout_subclass,61,B4,158,0.012658227848101266,0.6678033070735688,0.16976985831750271,1.0678028970855447,qtemplate_shift_proxy,False,0,0,0,0
saturation_boundary,61,B4,1114,0.03949730700179533,1.1667715100442742,0.16293675737466992,0.1728246180420604,secondary_delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,61,B4,124,0.0,0.652404211371039,0.133069541806251,1.1553155309751089,nominal_control,False,0,0,0,0
rare_s03f_topology,61,B4,2306,0.03686036426712923,1.1313247914393232,0.2716449042212169,0.21615856587008145,saturation_boundary,False,0,0,0,0
nominal_control,61,B4,99,0.020202020202020204,0.9728367879765228,0.28583657393279077,0.22185684144885393,dropout_subclass,False,0,0,0,0
baseline_excursion,61,B6,163,0.0,0.7700264188041374,0.41273061541119155,0.6458585191471954,nominal_control,False,0,0,0,0
delayed_peak,61,B6,139,0.26618705035971224,1.4510215709354135,0.42161756981837123,0.4025554745125438,rare_s03f_topology,False,0,0,0,0
secondary_delayed_peak,61,B6,1482,0.02766531713900135,1.1555694399255771,0.2702274651806407,0.1902203735192967,secondary_delayed_peak,False,0,0,0,0
dropout_subclass,61,B6,86,0.023255813953488372,0.5537662386008401,0.1929538492334112,1.1935428359369944,qtemplate_shift_proxy,False,0,0,0,0
saturation_boundary,61,B6,629,0.058823529411764705,1.1536388392640369,0.13131866848884913,0.1632516769736841,baseline_excursion,False,0,0,0,0
qtemplate_shift_proxy,61,B6,89,0.033707865168539325,0.5823671277416302,0.16434680321745623,1.1917070389515678,delayed_peak,False,0,0,0,0
rare_s03f_topology,61,B6,2318,0.034943917169974116,1.1118929443722736,0.3285637711633127,0.18967373663244444,saturation_boundary,False,0,0,0,0
nominal_control,61,B6,25,0.08,0.9510856226929768,0.32124220877732845,0.2378342992423385,dropout_subclass,False,0,0,0,0
baseline_excursion,61,B8,95,0.0,0.7870523585246371,0.44607408080469313,0.5939499459992138,dropout_subclass,False,0,0,0,0
delayed_peak,61,B8,63,0.25396825396825395,1.5284546381409325,0.4864741729139116,0.3943380612416564,secondary_delayed_peak,False,0,0,0,0
secondary_delayed_peak,61,B8,651,0.027649769585253458,1.1997324144759238,0.2720975401964448,0.20616959174820376,rare_s03f_topology,False,0,0,0,0
dropout_subclass,61,B8,32,0.03125,0.49500035350918237,0.15063417791937844,1.2528736373099079,saturation_boundary,True,1,1,1,0
saturation_boundary,61,B8,442,0.038461538461538464,1.1527249595395999,0.16301710890342977,0.164306264423773,qtemplate_shift_proxy,False,0,0,0,0
qtemplate_shift_proxy,61,B8,34,0.029411764705882353,0.5304878451934478,0.1279858717813381,1.2409445730021975,delayed_peak,False,0,0,0,0
rare_s03f_topology,61,B8,963,0.032191069574247146,1.1491470638763657,0.332097096556344,0.19537861366086734,baseline_excursion,False,0,0,0,0
nominal_control,61,B8,6,0.16666666666666666,1.0423519166096278,0.26251792669280516,0.14818135537480756,nominal_control,False,0,0,0,0
baseline_excursion,62,B2,896,0.06808035714285714,0.7540446948144565,0.5524205964310025,0.6634874230190345,baseline_excursion,False,0,0,0,0
delayed_peak,62,B2,374,0.09358288770053476,1.4403537948096066,0.42975065377780136,0.41764855811713225,delayed_peak,False,0,0,0,0
secondary_delayed_peak,62,B2,5926,0.01991225109686129,1.1204709275593197,0.3483685446603888,0.20248233622578501,secondary_delayed_peak,False,0,0,0,0
dropout_subclass,62,B2,430,0.046511627906976744,0.49000867210396476,0.24412584870039333,1.285151358857391,dropout_subclass,False,0,0,0,0
saturation_boundary,62,B2,4708,0.02506372132540357,1.0896549822505839,0.25014676744203546,0.15746929705526605,saturation_boundary,False,0,0,0,0
qtemplate_shift_proxy,62,B2,379,0.0395778364116095,0.47266272110576346,0.22797024417725117,1.3751734303875212,qtemplate_shift_proxy,False,0,0,0,0
nominal_control,62,B2,2346,0.00980392156862745,0.9498090618645814,0.314163250539595,0.2011596804613461,nominal_control,False,0,0,0,0
baseline_excursion,62,B4,286,0.01048951048951049,0.7491512328769664,0.44009598407284023,0.667894546469417,dropout_subclass,False,0,0,0,0
delayed_peak,62,B4,261,0.24521072796934865,1.478189612108971,0.3812490581069123,0.39510506426900277,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,62,B4,2668,0.044977511244377814,1.1513901500478325,0.263784775867713,0.199395897258536,saturation_boundary,False,0,0,0,0
dropout_subclass,62,B4,164,0.03048780487804878,0.6329029249387822,0.18191463229703034,1.1164089649857372,delayed_peak,False,0,0,0,0
saturation_boundary,62,B4,1087,0.05519779208831647,1.1350783257342787,0.164476644421649,0.1641137145011358,nominal_control,False,0,0,0,0
qtemplate_shift_proxy,62,B4,153,0.032679738562091505,0.6465399989661209,0.13233408391751286,1.1457318306724307,baseline_excursion,False,0,0,0,0
rare_s03f_topology,62,B4,2139,0.059841047218326324,1.1040805337184714,0.27755204177950804,0.22412761356849675,secondary_delayed_peak,False,0,0,0,0
nominal_control,62,B4,123,0.04878048780487805,0.9375412476599921,0.2693634329048964,0.2143602923756905,rare_s03f_topology,False,0,0,0,0
baseline_excursion,62,B8,88,0.0,0.7642753219717773,0.45781359919867015,0.5891342766782651,delayed_peak,False,0,0,0,0
delayed_peak,62,B8,45,0.2,1.522915991405121,0.4116799316035193,0.397456165679641,secondary_delayed_peak,False,0,0,0,0
secondary_delayed_peak,62,B8,549,0.0546448087431694,1.190278851054601,0.2697188543219523,0.20258782651099685,qtemplate_shift_proxy,False,0,0,0,0
dropout_subclass,62,B8,37,0.0,0.6285405845886748,0.17208622181913905,1.0793944429805598,dropout_subclass,False,0,0,0,0
saturation_boundary,62,B8,349,0.07449856733524356,1.1529368951430081,0.15260117119807456,0.16215089937216584,baseline_excursion,False,0,0,0,0
qtemplate_shift_proxy,62,B8,30,0.0,0.6197794688488105,0.12438083538720217,1.1509608128428177,saturation_boundary,True,1,1,1,0
rare_s03f_topology,62,B8,838,0.05847255369928401,1.1388225054035974,0.33287600733351436,0.19482540189887818,rare_s03f_topology,False,0,0,0,0
nominal_control,62,B8,7,0.0,0.9539469459497771,0.11846590364369447,0.2983370678526781,nominal_control,False,0,0,0,0
baseline_excursion,62,B6,125,0.0,0.7664416026524378,0.4016564535343835,0.6807631318254086,dropout_subclass,False,0,0,0,0
delayed_peak,62,B6,135,0.2518518518518518,1.48070408505561,0.3935169450356472,0.40242737096097214,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,62,B6,1393,0.05168700646087581,1.152471153043419,0.28375210786702526,0.1855860595786988,nominal_control,False,0,0,0,0
dropout_subclass,62,B6,71,0.028169014084507043,0.5871297626509316,0.19942063668452822,1.179126169709717,saturation_boundary,False,0,0,0,0
saturation_boundary,62,B6,488,0.05737704918032787,1.175400564146436,0.11342738407190539,0.16638525605952956,rare_s03f_topology,False,0,0,0,0
qtemplate_shift_proxy,62,B6,69,0.028985507246376812,0.5952680141630416,0.16176701899240803,1.1968486165717596,baseline_excursion,False,0,0,0,0
rare_s03f_topology,62,B6,2156,0.059369202226345084,1.106679946786468,0.32903177124865746,0.19002128638790963,delayed_peak,False,0,0,0,0
nominal_control,62,B6,43,0.0,0.8569216638387402,0.2739797948885076,0.4236313196619897,secondary_delayed_peak,False,0,0,0,0
baseline_excursion,63,B2,1078,0.12894248608534323,0.7457606390798933,0.5647934148509106,0.5935761812656895,secondary_delayed_peak,False,0,0,0,0
delayed_peak,63,B2,299,0.11371237458193979,1.3904310421482107,0.4380307899648638,0.3945477446059599,nominal_control,False,0,0,0,0
secondary_delayed_peak,63,B2,6762,0.022034900916888495,1.1168355746602867,0.3668409718533832,0.18332148240310112,baseline_excursion,False,0,0,0,0
dropout_subclass,63,B2,411,0.08759124087591241,0.4249194208016301,0.26709061868480155,1.3088101052111458,qtemplate_shift_proxy,False,0,0,0,0
saturation_boundary,63,B2,6590,0.02898330804248862,1.055593316290876,0.2761129208529514,0.13480146597801518,saturation_boundary,False,0,0,0,0
qtemplate_shift_proxy,63,B2,347,0.069164265129683,0.37581846126967666,0.2720568386479188,1.4354351068412758,dropout_subclass,False,0,0,0,0
nominal_control,63,B2,2752,0.007630813953488372,0.9553635154086655,0.30714583690134095,0.18837212738361003,delayed_peak,False,0,0,0,0
baseline_excursion,63,B4,155,0.012903225806451613,0.7781556525269993,0.42844509906630435,0.5927703704154049,saturation_boundary,False,0,0,0,0
delayed_peak,63,B4,195,0.36923076923076925,1.4521822370154083,0.38761038571141615,0.3938221583530973,rare_s03f_topology,False,0,0,0,0
secondary_delayed_peak,63,B4,1586,0.11790668348045397,1.1524678731731541,0.2922420896539402,0.19476603568413067,qtemplate_shift_proxy,False,0,0,0,0
dropout_subclass,63,B4,80,0.025,0.6146335162275476,0.1888797946207683,1.0870152745637862,nominal_control,False,0,0,0,0
saturation_boundary,63,B4,668,0.1092814371257485,1.1530478379782958,0.16848277777274337,0.17119152772075438,delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,63,B4,68,0.029411764705882353,0.6290513077673687,0.12812622053255732,1.1416799706472418,baseline_excursion,False,0,0,0,0
rare_s03f_topology,63,B4,1037,0.1523625843780135,1.0902610450296488,0.3028326575178218,0.21734702188464025,dropout_subclass,False,0,0,0,0
nominal_control,63,B4,162,0.09259259259259259,0.9700417002910119,0.2730156887675699,0.2034206674550445,secondary_delayed_peak,False,0,0,0,0
baseline_excursion,63,B6,55,0.10909090909090909,0.8551256686717459,0.35072060357302115,0.6022129529639413,saturation_boundary,False,0,0,0,0
delayed_peak,63,B6,86,0.45348837209302323,1.4327777169262101,0.3833833060490349,0.4037204073483299,secondary_delayed_peak,False,0,0,0,0
secondary_delayed_peak,63,B6,675,0.13333333333333333,1.151188698804988,0.3082952867150045,0.1889703593233646,nominal_control,False,0,0,0,0
dropout_subclass,63,B6,24,0.16666666666666666,0.5942563643784288,0.1871599630929142,1.2119056686601826,baseline_excursion,False,0,0,0,0
saturation_boundary,63,B6,171,0.14035087719298245,1.1867288526462598,0.1056908229760636,0.1653078883833003,delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,63,B6,28,0.17857142857142858,0.6148245421479283,0.15323778257984813,1.1718910873056299,qtemplate_shift_proxy,False,0,0,0,0
rare_s03f_topology,63,B6,1046,0.15009560229445507,1.102055512384327,0.3368596882599928,0.19126083214094408,rare_s03f_topology,False,0,0,0,0
nominal_control,63,B6,32,0.03125,0.9257741020094664,0.3291164268764378,0.31809963098429483,dropout_subclass,False,0,0,0,0
baseline_excursion,63,B8,45,0.022222222222222223,0.7488536158481068,0.3859465418762737,0.5938166586055929,rare_s03f_topology,False,0,0,0,0
delayed_peak,63,B8,35,0.45714285714285713,1.4919008520796897,0.461064466128177,0.3924095505322463,delayed_peak,False,0,0,0,0
secondary_delayed_peak,63,B8,267,0.1647940074906367,1.1905447530175246,0.2913423602594159,0.19090085508954702,baseline_excursion,False,0,0,0,0
dropout_subclass,63,B8,17,0.058823529411764705,0.4498394752701313,0.18763061880299847,1.1574181784767943,saturation_boundary,True,0,0,0,0
saturation_boundary,63,B8,154,0.17532467532467533,1.1679203437668493,0.15016697118094832,0.16784064295064224,nominal_control,False,0,0,0,0
qtemplate_shift_proxy,63,B8,15,0.06666666666666667,0.4600606894682328,0.14256763703186942,1.2071567643604921,dropout_subclass,False,0,0,0,0
rare_s03f_topology,63,B8,387,0.17054263565891473,1.1364735047086916,0.3431223284530678,0.20187798695580003,secondary_delayed_peak,False,0,0,0,0
nominal_control,63,B8,17,0.058823529411764705,1.0272728761794545,0.3253770753889228,0.15507259866626355,qtemplate_shift_proxy,False,0,0,0,0
baseline_excursion,64,B2,819,0.09157509157509157,0.6931123015465359,0.5569645243559557,0.648128392852041,secondary_delayed_peak,False,0,0,0,0
delayed_peak,64,B2,289,0.0726643598615917,1.3523506093316773,0.45742987343030383,0.40697286335935806,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,64,B2,5459,0.015021066129327717,1.1119496928351849,0.36360038230368175,0.18119617599552412,baseline_excursion,False,0,0,0,0
dropout_subclass,64,B2,324,0.07716049382716049,0.37927798349226405,0.24573579579918248,1.3730619514066824,saturation_boundary,False,0,0,0,0
saturation_boundary,64,B2,5193,0.01848642403235124,1.061783690123976,0.26255135398591123,0.13906457942110378,dropout_subclass,False,0,0,0,0
qtemplate_shift_proxy,64,B2,283,0.0636042402826855,0.3440324251412739,0.25707139385670447,1.4732509296587135,nominal_control,False,0,0,0,0
nominal_control,64,B2,2424,0.009488448844884489,0.9628920505685521,0.2966715718896019,0.18526740026539376,delayed_peak,False,0,0,0,0
baseline_excursion,64,B4,103,0.02912621359223301,0.7799758289367219,0.4276718285216948,0.6703670787403189,saturation_boundary,False,0,0,0,0
delayed_peak,64,B4,152,0.29605263157894735,1.436898045211386,0.3794773322396548,0.3987016012550993,secondary_delayed_peak,False,0,0,0,0
secondary_delayed_peak,64,B4,998,0.09318637274549098,1.1488881193863905,0.3023537679516162,0.2040891207288976,qtemplate_shift_proxy,False,0,0,0,0
dropout_subclass,64,B4,61,0.06557377049180328,0.5882886069354045,0.14504668258526096,1.1570273767233998,rare_s03f_topology,False,0,0,0,0
saturation_boundary,64,B4,400,0.095,1.1560980842377346,0.1627182337564805,0.17726507253645957,nominal_control,False,0,0,0,0
qtemplate_shift_proxy,64,B4,58,0.05172413793103448,0.576060944496106,0.11848388676379758,1.1807708930916296,baseline_excursion,False,0,0,0,0
rare_s03f_topology,64,B4,611,0.132569558101473,1.0850686322795675,0.3013931738884669,0.2188661966991729,dropout_subclass,False,0,0,0,0
nominal_control,64,B4,123,0.07317073170731707,0.9636907894437992,0.2775479617591884,0.18775569107587894,delayed_peak,False,0,0,0,0
baseline_excursion,64,B6,37,0.02702702702702703,0.7917420401357093,0.3747620550813002,0.588683665780219,baseline_excursion,False,0,0,0,0
delayed_peak,64,B6,65,0.27692307692307694,1.3866626598610978,0.4065263692357292,0.3977032101893949,rare_s03f_topology,False,0,0,0,0
secondary_delayed_peak,64,B6,436,0.10321100917431193,1.1496864623453122,0.3169911308034,0.1725180752542948,secondary_delayed_peak,False,0,0,0,0
dropout_subclass,64,B6,22,0.0,0.6200325139406316,0.16487819728407677,1.0917528197826458,delayed_peak,False,0,0,0,0
saturation_boundary,64,B6,116,0.13793103448275862,1.180891582359717,0.12043017455013756,0.19715252437535613,dropout_subclass,False,0,0,0,0
qtemplate_shift_proxy,64,B6,22,0.0,0.6200325139406316,0.16487819728407677,1.0917528197826458,saturation_boundary,False,0,0,0,0
rare_s03f_topology,64,B6,619,0.1308562197092084,1.104418811281365,0.3521326704030914,0.19109791887452796,qtemplate_shift_proxy,False,0,0,0,0
nominal_control,64,B6,40,0.15,0.957579293959969,0.32103647173547367,0.24668537682816605,nominal_control,False,0,0,0,0
baseline_excursion,64,B8,19,0.05263157894736842,0.8506038590811991,0.3857944917002869,0.5512569860882883,rare_s03f_topology,False,0,0,0,0
delayed_peak,64,B8,32,0.3125,1.3606250257742583,0.5348026032065495,0.3941910661766706,dropout_subclass,False,0,0,0,0
secondary_delayed_peak,64,B8,172,0.12790697674418605,1.185382530753676,0.29575834471192236,0.1882689762925107,nominal_control,False,0,0,0,0
dropout_subclass,64,B8,6,0.3333333333333333,0.545137189161658,0.19802929301308636,1.244661730194346,delayed_peak,False,0,0,0,0
saturation_boundary,64,B8,68,0.1323529411764706,1.170641986592842,0.1446662114023438,0.19584329225442848,secondary_delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,64,B8,5,0.4,0.5181738702060057,0.1362373626865929,1.342220725778334,qtemplate_shift_proxy,False,0,0,0,0
rare_s03f_topology,64,B8,228,0.15789473684210525,1.1438453866627105,0.34321147956853537,0.20758507788938943,saturation_boundary,True,1,1,1,1
nominal_control,64,B8,6,0.0,1.0618298741515741,0.21571865890531638,0.13393460004007746,baseline_excursion,False,0,0,0,0
baseline_excursion,65,B2,734,0.031335149863760216,0.6618693021731031,0.5522045354481439,0.6767303264929132,dropout_subclass,False,0,0,0,0
delayed_peak,65,B2,276,0.07971014492753623,1.3823408076855328,0.48131276590879113,0.41311544358883623,saturation_boundary,False,0,0,0,0
secondary_delayed_peak,65,B2,5078,0.009255612445844821,1.1082365831842766,0.3989311216692724,0.17995501478015252,secondary_delayed_peak,False,0,0,0,0
dropout_subclass,65,B2,299,0.016722408026755852,0.3674077959910237,0.2521741171859871,1.3743661506627127,delayed_peak,False,0,0,0,0
saturation_boundary,65,B2,4663,0.010508256487239975,1.0659115799270737,0.23658469157512238,0.14293255960783233,qtemplate_shift_proxy,False,0,0,0,0
qtemplate_shift_proxy,65,B2,267,0.011235955056179775,0.34214508986878,0.26964878255479446,1.4650958545052086,nominal_control,False,0,0,0,0
nominal_control,65,B2,3039,0.0029615004935834156,0.9632215782374827,0.3090001461521005,0.17649665573895992,baseline_excursion,False,0,0,0,0
baseline_excursion,65,B4,41,0.04878048780487805,0.7875378752808988,0.49732145410987233,0.6073199458978359,saturation_boundary,False,0,0,0,0
delayed_peak,65,B4,151,0.31125827814569534,1.4295808010089912,0.3985771306562569,0.40250943776546216,qtemplate_shift_proxy,False,0,0,0,0
secondary_delayed_peak,65,B4,472,0.06991525423728813,1.1928534190906164,0.298620583284465,0.21488616681369144,nominal_control,False,0,0,0,0
dropout_subclass,65,B4,26,0.07692307692307693,0.4882144817617029,0.1511537857259111,1.2313293744461262,dropout_subclass,False,0,0,0,0
saturation_boundary,65,B4,197,0.1116751269035533,1.173606877678424,0.1593872083679484,0.20422489641229985,delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,65,B4,24,0.08333333333333333,0.4839544352897116,0.12464110831849161,1.271214620946845,rare_s03f_topology,False,0,0,0,0
rare_s03f_topology,65,B4,247,0.1417004048582996,1.1395452856537722,0.3033563610151524,0.23447928542922425,secondary_delayed_peak,False,0,0,0,0
nominal_control,65,B4,63,0.07936507936507936,0.9465235281529955,0.27215772914712266,0.2224609504526105,baseline_excursion,False,0,0,0,0
baseline_excursion,65,B8,4,0.0,0.8792465798192645,0.3697523313117742,0.6956933257662591,baseline_excursion,False,0,0,0,0
delayed_peak,65,B8,25,0.36,1.3824047053645336,0.4570253794819275,0.38433063460064204,rare_s03f_topology,False,0,0,0,0
secondary_delayed_peak,65,B8,60,0.2,1.2232095702175219,0.3133384007504315,0.19301995132774463,nominal_control,False,0,0,0,0
dropout_subclass,65,B8,3,0.0,0.5373045168423117,0.011162731789613535,1.1209686780614934,saturation_boundary,True,0,0,0,0
saturation_boundary,65,B8,26,0.19230769230769232,1.1780175022326667,0.13241942577289678,0.20111552698208718,dropout_subclass,False,0,0,0,0
qtemplate_shift_proxy,65,B8,3,0.0,0.5373045168423117,0.011162731789613535,1.1209686780614934,delayed_peak,False,0,0,0,0
rare_s03f_topology,65,B8,76,0.23684210526315788,1.1896355456707028,0.36331903881051564,0.21503709362489312,qtemplate_shift_proxy,False,0,0,0,0
nominal_control,65,B8,4,0.25,0.9680869074528466,0.16176857197701244,0.1807939856156603,secondary_delayed_peak,False,0,0,0,0
baseline_excursion,65,B6,13,0.0,0.8448724859558066,0.4687791033973704,0.6532883907839069,baseline_excursion,False,0,0,0,0
delayed_peak,65,B6,52,0.40384615384615385,1.3789476853824514,0.42797841747989135,0.4072103593721636,secondary_delayed_peak,False,0,0,0,0
secondary_delayed_peak,65,B6,156,0.08333333333333333,1.1771901092226917,0.3239932068494428,0.19331642585941014,qtemplate_shift_proxy,False,0,0,0,0
dropout_subclass,65,B6,9,0.0,0.5014896765114161,0.23259399851815105,1.26234525088345,nominal_control,False,0,0,0,0
saturation_boundary,65,B6,48,0.1875,1.1982794468949374,0.15732186782621332,0.24456764628232022,saturation_boundary,False,0,0,0,0
qtemplate_shift_proxy,65,B6,8,0.0,0.46684736090607604,0.2168485774959725,1.3205521669659992,rare_s03f_topology,False,0,0,0,0
rare_s03f_topology,65,B6,251,0.14342629482071714,1.1326429443300357,0.37627039379770477,0.21065652654177824,delayed_peak,False,0,0,0,0
nominal_control,65,B6,20,0.05,1.0154557458932645,0.26475768463670735,0.23971375034041195,dropout_subclass,False,0,0,0,0
delayed_peak,31,B8,20,0.85,1.493934638483158,0.33157129432724197,0.3965439489761104,saturation_boundary,True,0,0,1,0
secondary_delayed_peak,31,B8,59,0.1864406779661017,1.2248168909708428,0.3599210796237829,0.19139159139147027,rare_s03f_topology,False,0,0,0,0
dropout_subclass,31,B8,2,0.5,0.0,0.005618545700272335,1.6697805322486836,qtemplate_shift_proxy,False,0,0,0,0
saturation_boundary,31,B8,21,0.19047619047619047,1.1850043999944861,0.0986671909395141,0.17803160615317296,secondary_delayed_peak,False,0,0,0,0
qtemplate_shift_proxy,31,B8,2,0.5,0.0,0.005618545700272335,1.6697805322486836,dropout_subclass,False,0,0,0,0
rare_s03f_topology,31,B8,49,0.2653061224489796,1.2405468551541556,0.316545415987667,0.21788280911861718,delayed_peak,False,0,0,0,0
nominal_control,31,B8,7,0.14285714285714285,1.0083207458317123,0.26336782860365077,0.24586109034199105,nominal_control,False,0,0,0,0
delayed_peak,46,B4,3,0.6666666666666666,1.6869824341799196,0.6246593930071165,0.407715264581542,saturation_boundary,False,0,0,0,0
secondary_delayed_peak,46,B4,3,0.3333333333333333,1.2825775918667226,0.31575874522879177,0.2450303600567105,delayed_peak,False,0,0,0,0
saturation_boundary,46,B4,1,0.0,1.070638532009422,0.0,0.1169621872861985,nominal_control,False,0,0,0,0
rare_s03f_topology,46,B4,1,0.0,0.9894449544061669,0.0,0.17664093382780657,rare_s03f_topology,False,0,0,0,0
nominal_control,46,B4,1,0.0,0.9904874094500378,0.0,0.09845508154686965,secondary_delayed_peak,False,0,0,0,0
delayed_peak,47,B8,4,0.75,1.345263982251718,0.8714184487088156,0.3873585940635929,secondary_delayed_peak,False,0,0,0,0
secondary_delayed_peak,47,B8,19,0.10526315789473684,1.1909155779485037,0.44563908638255456,0.20750829662324757,saturation_boundary,True,0,0,0,0
dropout_subclass,47,B8,1,0.0,0.990057361376673,0.0,0.9869884646299967,rare_s03f_topology,False,0,0,0,0
saturation_boundary,47,B8,4,0.5,1.2831217075112336,0.296953924454127,0.30792346180096264,dropout_subclass,False,0,0,0,0
qtemplate_shift_proxy,47,B8,1,0.0,0.990057361376673,0.0,0.9869884646299967,delayed_peak,False,0,0,0,0
rare_s03f_topology,47,B8,9,0.3333333333333333,1.245208984508596,0.4304965196351424,0.255886146718234,qtemplate_shift_proxy,False,0,0,0,0
nominal_control,47,B8,2,0.0,0.9019548670615707,0.5064397262574951,0.2214769946777449,nominal_control,False,0,0,0,0
secondary_delayed_peak,46,B6,3,0.0,1.0764942472633585,0.21996140388204594,0.12329757938312753,rare_s03f_topology,False,0,0,0,0
saturation_boundary,46,B6,1,0.0,1.092427213030677,0.0,0.11484071236450043,saturation_boundary,False,0,0,0,0
rare_s03f_topology,46,B6,1,0.0,1.007122721528391,0.0,0.12396683418693251,secondary_delayed_peak,False,0,0,0,0
secondary_delayed_peak,46,B8,2,0.0,1.0659944694455779,0.018576206838100708,0.12456706013005357,secondary_delayed_peak,False,0,0,0,0
rare_s03f_topology,46,B8,1,0.0,1.1058423788758918,0.0,0.13499484278328946,rare_s03f_topology,False,0,0,0,0
