method,axis,stratum,nominal_coverage,n_runs,n_pair_rows,coverage,coverage_ci_low,coverage_ci_high,coverage_error,abs_coverage_error,mean_interval_width_ns,interval_width_ci_low_ns,interval_width_ci_high_ns,fallback_fraction
pool_label_control,rate_residual_quantile,mid_rate_residual,0.68,7,43142,0.6960038941171016,0.534437545637548,0.7811942983131261,0.01600389411710157,0.01600389411710157,12.24777121499237,11.635674501126472,12.703377261618698,0.0
pool_label_control,rate_residual_quantile,mid_rate_residual,0.95,7,43142,0.9485188447452598,0.8762019121845122,0.9736248965379919,-0.0014811552547401297,0.0014811552547401297,65.8189992773004,58.614029184313715,69.67625102129374,0.0
pool_label_control,topology,B2_containing,0.68,20,43946,0.7027260729076594,0.44330433789539625,0.8030934154334515,0.022726072907659378,0.022726072907659378,11.745320401645644,9.537159988946984,13.252079677250808,0.0
pool_label_control,topology,B2_containing,0.95,20,43946,0.9488918217812771,0.9047538136427018,0.9690255021548957,-0.0011081782187228884,0.0011081782187228884,125.34415659048167,119.91369987919082,127.91191407303927,0.0
pool_label_control,topology,downstream_only,0.68,20,21525,0.6995121951219512,0.34050826126094375,0.7727805063968725,0.019512195121951126,0.019512195121951126,5.577132737518922,5.3085727141447006,5.668456218316705,0.0
pool_label_control,topology,downstream_only,0.95,20,21525,0.9462950058072009,0.8515301001024771,0.975718498048216,-0.003704994192799016,0.003704994192799016,32.33017487899204,31.85784202598967,32.62370638389559,0.0
ridge,current_group,low_current_2nA,0.68,1,156,0.5512820512820513,0.5512820512820513,0.5512820512820513,-0.12871794871794873,0.12871794871794873,14.086529840661974,14.086529840661974,14.086529840661974,1.0
ridge,current_group,low_current_2nA,0.95,1,156,0.9423076923076923,0.9423076923076923,0.9423076923076923,-0.007692307692307665,0.007692307692307665,38.87287740231622,38.87287740231622,38.87287740231622,1.0
ridge,current_group,nominal_current_20nA,0.68,19,65315,0.6846359947944576,0.6296062424782648,0.7172242591907225,0.004635994794457532,0.004635994794457532,14.324242021542387,14.12507788776218,14.473002023637505,0.0
ridge,current_group,nominal_current_20nA,0.95,19,65315,0.9510372808696318,0.9175881254706044,0.9621143388428178,0.0010372808696318403,0.0010372808696318403,39.62722932955639,38.924910402961224,39.841458560354646,0.0
ridge,rate_residual_quantile,high_rate_residual,0.68,6,5617,0.67580559017269,0.6408847156322162,0.7201835561561796,-0.004194409827310008,0.004194409827310008,18.763354230074214,18.345276096818566,19.24174940483374,0.0
ridge,rate_residual_quantile,high_rate_residual,0.95,6,5617,0.948905109489051,0.9401020548913787,0.9588557993730408,-0.0010948905109489093,0.0010948905109489093,53.72646976976172,52.37420782266384,55.05391827669222,0.0
ridge,rate_residual_quantile,low_rate_residual,0.68,7,16712,0.7297151747247487,0.4916024435922067,0.7969569071834863,0.04971517472474862,0.04971517472474862,16.744351998574462,13.425183216621217,17.757337623384437,0.0
ridge,rate_residual_quantile,low_rate_residual,0.95,7,16712,0.960447582575395,0.8955197500468794,0.9783298067491856,0.01044758257539502,0.01044758257539502,50.11338384578692,39.894763929383046,53.460859661473336,0.0
ridge,rate_residual_quantile,mid_rate_residual,0.68,7,43142,0.6837884196374763,0.635876783342616,0.7164922572949807,0.003788419637476226,0.003788419637476226,13.818276525482249,13.614522247435762,14.089851796049938,0.0
ridge,rate_residual_quantile,mid_rate_residual,0.95,7,43142,0.9510685642761114,0.9066011220179945,0.963864702223867,0.001068564276111461,0.001068564276111461,37.03527762910425,36.338600993716,37.420445008186164,0.0
ridge,topology,B2_containing,0.68,20,43946,0.6853411004414509,0.616590321099736,0.7127249056629595,0.005341100441450863,0.005341100441450863,14.986795153066268,14.803159126530293,15.079806886169495,0.0
ridge,topology,B2_containing,0.95,20,43946,0.9508715241432667,0.9293049028428985,0.9625331691467222,0.0008715241432667442,0.0008715241432667442,43.193079018290135,42.520949324241855,43.586939044392786,0.0
ridge,topology,downstream_only,0.68,20,21525,0.6845528455284553,0.62005489051661,0.7215440066580382,0.004552845528455252,0.004552845528455252,12.964669118299096,12.718953292561972,13.182495637480109,0.0
ridge,topology,downstream_only,0.95,20,21525,0.9508943089430895,0.9252280776964265,0.9623997765899333,0.0008943089430895057,0.0008943089430895057,32.267573925377214,31.888893469779077,32.48057130054814,0.0
support_gated_cnn_new,current_group,low_current_2nA,0.68,1,156,0.5448717948717948,0.5448717948717948,0.5448717948717948,-0.13512820512820523,0.13512820512820523,9.736167814116891,9.736167814116891,9.736167814116891,1.0
support_gated_cnn_new,current_group,low_current_2nA,0.95,1,156,0.8974358974358975,0.8974358974358975,0.8974358974358975,-0.05256410256410249,0.05256410256410249,84.7064104119778,84.7064104119778,84.7064104119778,1.0
support_gated_cnn_new,current_group,nominal_current_20nA,0.68,19,65315,0.6562045471943657,0.5019296554377145,0.7319401347047396,-0.023795452805634332,0.023795452805634332,9.81111301391165,9.548010880917502,9.979705021486366,0.0
support_gated_cnn_new,current_group,nominal_current_20nA,0.95,19,65315,0.950317691188854,0.8925706268991915,0.9720472757496952,0.00031769118885405234,0.00031769118885405234,96.24294617197434,88.1918252732735,99.36358885574302,0.0
support_gated_cnn_new,rate_residual_quantile,high_rate_residual,0.68,6,5617,0.6679722271675271,0.6496250852079073,0.694298285938814,-0.012027772832472916,0.012027772832472916,11.483891818972012,11.121278330661442,11.866350170394965,0.0
support_gated_cnn_new,rate_residual_quantile,high_rate_residual,0.95,6,5617,0.9499732953533915,0.9406790993360892,0.9627392779042786,-2.670464660847749e-05,2.670464660847749e-05,184.51764658187633,181.05176959467164,188.98217747558704,0.0
support_gated_cnn_new,rate_residual_quantile,low_rate_residual,0.68,7,16712,0.7392891335567257,0.441136728561558,0.8305609698644201,0.059289133556725604,0.059289133556725604,13.602337579432506,8.965932120866794,15.387937093572637,0.0
support_gated_cnn_new,rate_residual_quantile,low_rate_residual,0.95,7,16712,0.9487194830062231,0.8247163948439197,0.9859144449791024,-0.001280516993776848,0.001280516993776848,161.51752045672328,99.55422626123503,180.47942401410933,0.0
support_gated_cnn_new,rate_residual_quantile,mid_rate_residual,0.68,7,43142,0.6251912289648138,0.4657107208216686,0.7454546564280938,-0.05480877103518622,0.05480877103518622,9.328967717215209,8.640326709626507,9.92109612712791,0.0
support_gated_cnn_new,rate_residual_quantile,mid_rate_residual,0.95,7,43142,0.9507440545176394,0.8563274518112517,0.9759054152537239,0.0007440545176394808,0.0007440545176394808,68.51503199620475,57.33407362247354,71.82354589628727,0.0
support_gated_cnn_new,topology,B2_containing,0.68,20,43946,0.6463841987894234,0.5181073805531399,0.7143456006932936,-0.03361580121057661,0.03361580121057661,10.624026911823286,10.45232987811105,10.72788371707252,0.0
support_gated_cnn_new,topology,B2_containing,0.95,20,43946,0.9488235561825877,0.8844062042583596,0.969695708529369,-0.0011764438174122205,0.0011764438174122205,140.16503145148417,132.24038522725144,143.6941007760754,0.0
support_gated_cnn_new,topology,downstream_only,0.68,20,21525,0.6495702671312428,0.5829360197548857,0.7067934581240671,-0.030429732868757275,0.030429732868757275,6.882569446899394,6.704323186793994,7.024359298818581,0.0
support_gated_cnn_new,topology,downstream_only,0.95,20,21525,0.937560975609756,0.901741280035863,0.968368875938333,-0.012439024390243913,0.012439024390243913,14.281665301150632,14.130933655302357,14.441872407621146,0.0
traditional_s05d_static_priors,current_group,low_current_2nA,0.68,1,156,0.5897435897435898,0.5897435897435898,0.5897435897435898,-0.09025641025641029,0.09025641025641029,15.44544005474687,15.44544005474687,15.44544005474687,1.0
