method,current_stratum,saturation_bin,amp_bin_label,peak_phase_bin,q_proxy_bin,n,n_runs,q_delta,tail_delta,live10_delta_ns,timing_delta_ns,secondary_error_delta,action_label,reason
mlp_tail_surrogate,sample_ii,unsaturated,a2200_3200,early,q_high,30,7,-0.13531341971829533,-0.13568965911101072,-22.0,0.7196107669600712,-0.018962956528872373,diagnostic_only,low_support
mlp_tail_surrogate,sample_ii,unsaturated,a2200_3200,early,q_low,1,1,,,,,,diagnostic_only,low_support
mlp_tail_surrogate,sample_ii,unsaturated,a2200_3200,late,q_mid,19,5,0.007691885581395277,0.011254417065655784,8.421052631578947,0.3736050276904414,0.03285540732017817,diagnostic_only,low_support
mlp_tail_surrogate,sample_ii,unsaturated,a2200_3200,very_late,q_low,46,7,-0.03360248279260604,-0.024336559062398833,5.0,0.640386398047147,0.06822614296735488,diagnostic_only,reconstruction_gain_control_failure
mlp_tail_surrogate,sample_ii,unsaturated,a3200_4700,early,q_high,17,7,-0.05244814385386074,-0.053743110522964946,-8.823529411764707,0.7385862207633875,-0.0624049254720777,diagnostic_only,low_support
mlp_tail_surrogate,sample_ii,unsaturated,a3200_4700,early,q_mid,1,1,-0.0007832683622837067,-0.003606539506178636,0.0,1.3799928789519589,-0.03404743129757523,diagnostic_only,low_support
mlp_tail_surrogate,sample_ii,unsaturated,a3200_4700,nominal,q_mid,29,7,-0.0025999656374024096,-0.0029645592981338443,-0.6896551724137931,0.7296992648194155,0.0033895890126793646,diagnostic_only,low_support
mlp_tail_surrogate,sample_ii,unsaturated,a3200_4700,very_late,q_low,62,7,-0.21619293262606942,-0.7670977612614742,-10.0,0.8161248043568821,-0.004169170042517339,diagnostic_only,reconstruction_gain_control_failure
mlp_tail_surrogate,sample_ii,unsaturated,a4700_6800,early,q_high,1,1,-0.028570599853992462,-0.02905591405355014,10.0,0.4813902251877744,-0.05252915159619091,diagnostic_only,low_support
mlp_tail_surrogate,sample_ii,unsaturated,a4700_6800,late,q_high,20,6,-0.003478129794455919,-0.004506727825233708,-4.0,0.32049597118827444,-0.00286156804245328,diagnostic_only,low_support
mlp_tail_surrogate,sample_ii,unsaturated,a4700_6800,late,q_low,125,7,-0.0037046948551547293,-0.00618589987497438,-9.92,0.556097197598185,-0.008283073569124335,diagnostic_only,reconstruction_gain_control_failure
mlp_tail_surrogate,sample_ii,unsaturated,a4700_6800,nominal,q_high,17,7,0.0071424498918843315,0.009023820978222727,8.235294117647058,0.706978307842447,0.0014149548413539645,diagnostic_only,low_support
mlp_tail_surrogate,sample_ii,unsaturated,a4700_6800,nominal,q_low,11,7,0.0015026720410043542,0.001261392565952106,-8.181818181818182,0.6912017752072633,-0.005642050366698537,diagnostic_only,low_support
mlp_tail_surrogate,sample_ii,unsaturated,a4700_6800,very_late,q_high,9,5,0.01143658093962015,0.01504524534028356,-3.3333333333333335,1.19400113403972,0.002877985136548639,diagnostic_only,low_support
mlp_tail_surrogate,sample_ii,unsaturated,a4700_6800,very_late,q_low,107,7,-0.10247514649372329,-0.2635775443824257,-10.0,1.3961864553677037,-0.011941700529988494,diagnostic_only,reconstruction_gain_control_failure
mlp_tail_surrogate,sample_ii,unsaturated,a4700_6800,very_late,q_mid,64,6,-0.006271533796652442,-0.010120321344584226,-10.0,0.5886323916262328,-0.011493232133729502,diagnostic_only,reconstruction_gain_control_failure
mlp_tail_surrogate,high_20nA,unsaturated,a1000_1500,early,q_low,150,12,,,,,,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,high_20nA,unsaturated,a1500_2200,very_late,q_low,175,12,-0.0217466906272758,0.07525777260796361,21.714285714285715,0.20364854080460537,0.08884998054034576,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,high_20nA,unsaturated,a1500_2200,very_late,q_mid,265,12,0.026331790864262693,0.05592141349913198,20.528301886792452,1.7180719550412116,0.060043765865284496,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,high_20nA,unsaturated,a2200_3200,very_late,q_high,189,12,0.011456816088147357,0.012381470880366301,4.285714285714286,0.6786040275732907,0.022308755171912106,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,high_20nA,unsaturated,a2200_3200,very_late,q_mid,407,12,0.039861590517908586,0.07496874490632525,4.471744471744472,1.0349031677984508,0.0468944702465234,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,high_20nA,unsaturated,a3200_4700,late,q_mid,210,12,0.0026454681725598637,0.003695060618868176,-5.428571428571429,0.6996811975750453,-0.000696837922771887,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,high_20nA,unsaturated,a3200_4700,very_late,q_high,139,12,0.00808771954202111,0.011616980098087223,-8.776978417266188,0.735604569647735,-0.016067222266710323,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,high_20nA,unsaturated,a4700_6800,nominal,q_mid,99,12,0.00013348972099759586,-0.00042450319924598046,-4.141414141414141,0.7923051856191142,0.0009445229681669398,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,low_2nA,unsaturated,a1500_2200,late,q_high,51,2,0.04547642257694056,0.053306734437301134,11.568627450980392,1.688507483869517,0.056758473219140244,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,low_2nA,unsaturated,a2200_3200,late,q_high,67,2,0.06483328301715889,0.08406926784782659,3.582089552238806,1.3078509384345385,0.06743095136975946,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,low_2nA,unsaturated,a3200_4700,late,q_high,51,2,0.05800295674404282,0.07333101884894122,-9.607843137254902,1.6859060332820346,0.018212439395713105,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a1000_1500,early,q_low,49,7,,,,,,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a1500_2200,very_late,q_low,46,7,-0.008190939229759317,0.07621756712595623,22.17391304347826,0.09687200956475076,0.1012951403680374,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a1500_2200,very_late,q_mid,271,7,0.010523316829056141,0.022312708644998597,20.0,1.050492017897187,0.04795821917045263,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a2200_3200,late,q_high,172,7,0.0031699564623903047,0.004997113619829957,3.13953488372093,0.4379830558957957,0.013347115307571943,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a2200_3200,very_late,q_high,138,7,0.013106069781335534,0.019333091853719408,3.1159420289855073,0.7315307904396197,0.01853786320159413,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a2200_3200,very_late,q_mid,390,7,0.023184521125224972,0.03944054032507659,5.102564102564102,0.6974426645028856,0.043067894040151454,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a3200_4700,late,q_high,306,7,0.0029287521687638113,0.004245691537337569,-9.477124183006536,0.39327268281060174,-0.005881863083561936,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a3200_4700,late,q_mid,134,7,0.0030981111237198718,0.00451896333610382,-10.0,0.3446618148851445,0.0006912373979457094,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a3200_4700,nominal,q_high,96,7,0.0018583870465483739,0.0023247850760339927,1.9791666666666667,0.5781163938948538,0.0048846939321580225,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a3200_4700,very_late,q_high,138,7,0.009394494672042628,0.013865839669240099,-9.565217391304348,0.5040476597374008,-0.0054201278253213185,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a3200_4700,very_late,q_mid,113,7,0.005038727143986098,0.005830156516787678,-10.0,0.483412059847193,-0.003836611720144795,veto,no_tail_reconstruction_gain
mlp_tail_surrogate,sample_ii,unsaturated,a4700_6800,nominal,q_mid,90,7,0.006840839957684472,0.008620596871388931,0.4444444444444444,0.8135382230208821,0.003979429416157479,veto,no_tail_reconstruction_gain
ridge_tail_surrogate,high_20nA,boundary,a4700_6800,late,q_low,250,12,-0.004208217063706879,-0.006142395662719554,-10.0,0.4302512870503847,-0.01945721189493354,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,boundary,a4700_6800,nominal,q_low,88,12,-0.0037826880536236383,-0.005365625582106242,-10.0,0.1508779203952182,-0.00020992000177351327,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,boundary,a6800_10000,late,q_low,172,12,-0.008479204973481117,-0.01228488171715575,-10.0,0.4999035518353002,-0.006369883166792589,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,boundary,a6800_10000,nominal,q_low,100,12,-0.007450303751975298,-0.010681492658720043,-10.0,0.273545944804267,-0.004865337867242097,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,unsaturated,a1000_1500,early,q_high,186,12,-1.3699392751353296,-1.5644006718526309,-47.096774193548384,0.45304969698304665,-0.06847301256018384,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,unsaturated,a1000_1500,nominal,q_high,116,12,-0.12919877636157595,-0.14893221922903613,-16.120689655172413,0.3173569975738132,-0.05380663069552863,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,unsaturated,a1500_2200,early,q_high,126,12,-0.5034418245964738,-0.5552595297786634,-36.111111111111114,0.31992662094135654,-0.05350631040424666,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,unsaturated,a1500_2200,nominal,q_high,142,12,-0.03200900365228903,-0.034119452243222145,-7.535211267605634,0.1375927443944596,-0.03473121097631541,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,unsaturated,a2200_3200,early,q_high,46,12,-0.14488383066449045,-0.1550894590549445,-27.391304347826086,0.07694270434506695,-0.02189204426318876,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,unsaturated,a2200_3200,late,q_high,432,12,-0.008142003371384727,-0.009373741338539774,1.7824074074074074,0.12469349336753022,0.016348585683131887,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,unsaturated,a2200_3200,nominal,q_high,120,12,-0.005126547814100323,-0.004371652840119269,-0.25,0.12599561655821068,-0.013316672180385705,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,unsaturated,a3200_4700,nominal,q_high,144,12,-0.008368059802188667,-0.011605606370077456,-0.2777777777777778,0.22129038437386556,0.005690926300936369,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,unsaturated,a4700_6800,late,q_low,146,12,-0.0040974435274917734,-0.0060553148206966695,-9.863013698630137,0.12338134841364749,-0.006084057539386218,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,unsaturated,a4700_6800,late,q_mid,298,12,-0.004336595934083908,-0.006369120997073876,-10.0,0.12727343054381257,-0.00952901112172906,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,unsaturated,a4700_6800,nominal,q_low,50,12,-0.0016576015357585515,-0.002535100957999627,-10.0,0.0631297962198504,-0.009307827978498632,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,sample_ii,saturated_proxy,a6800_10000,late,q_high,46,7,-0.0303104277363544,-0.04418569433253576,-8.26086956521739,-0.2876576855557956,0.008760175737989007,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,sample_ii,unsaturated,a1000_1500,nominal,q_high,146,7,-0.07629818036335413,-0.08961268237647695,-6.917808219178082,0.45394372797443416,-0.018913215650039086,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,sample_ii,unsaturated,a1500_2200,early,q_high,96,7,-0.19843766607421762,-0.20190769491287375,-25.104166666666668,0.38883651961382054,-0.0391214052453615,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,sample_ii,unsaturated,a1500_2200,nominal,q_high,121,7,-0.022591942914942254,-0.022421177828727473,-4.710743801652892,0.1944444404202713,-0.01946880317487766,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,sample_ii,unsaturated,a2200_3200,nominal,q_high,99,7,-0.0029972177463684917,-0.0015979829435838575,-0.8080808080808081,0.06691047618606923,-0.004299993013691789,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,sample_ii,unsaturated,a4700_6800,late,q_low,125,7,-0.005932275726602357,-0.008898312974247065,-10.0,0.16373015312345585,-0.011415164045474671,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,sample_ii,unsaturated,a4700_6800,late,q_mid,345,7,-0.004984254479454843,-0.00747733708480876,-10.0,0.16752788304371818,-0.01631284026081216,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,sample_ii,unsaturated,a4700_6800,very_late,q_mid,64,6,-0.007244505613510098,-0.011259624403383996,-10.0,0.15875086082784007,-0.015565981415873448,accept,reconstruction_and_controls_pass
ridge_tail_surrogate,high_20nA,boundary,a4700_6800,late,q_high,7,6,-0.03876787352086115,-0.05292527697784401,-7.142857142857143,0.43010029411953593,-0.029591051155198365,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a4700_6800,late,q_mid,25,11,-0.003139228919849676,-0.00481225034165563,-10.0,0.5199458292051672,0.00026956891687937026,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a4700_6800,nominal,q_high,10,7,-0.027929662387160697,-0.038262884127788055,7.0,0.06381450292971769,0.014405901682033947,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a4700_6800,nominal,q_mid,16,7,0.002332413272918476,0.002834875979132425,3.75,0.11063027441077178,0.018395458754235594,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a4700_6800,very_late,q_high,2,2,-0.01426598955603207,-0.021412931382656097,-5.0,5.1427789702525235,-0.00980726765712149,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a4700_6800,very_late,q_low,7,5,-0.29109310019504536,-0.8382043128212293,-10.0,1.3284883470611593,-0.018638526703621594,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a6800_10000,early,q_high,2,2,-0.008882444351911545,-0.007306468028288602,10.0,0.13677696887489432,-0.0032024925641210844,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a6800_10000,late,q_high,20,8,-0.022276230476906196,-0.032353340953128244,-7.0,0.5269482525968254,0.006391693614722275,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a6800_10000,late,q_mid,73,12,-0.008635749939850123,-0.01236494897533055,-10.0,0.6660511549100828,-0.002460176268135704,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,boundary,a6800_10000,nominal,q_high,17,10,-0.007356001365491573,-0.011213371144582375,-1.7647058823529411,-0.3795914228710825,0.014761811121603316,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a6800_10000,nominal,q_mid,20,9,-0.005493420707609724,-0.00792393803369636,-8.0,0.34725568247518246,-0.0033973641988339935,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a6800_10000,very_late,q_high,4,3,-0.0585457185173736,-0.08299626635782646,-10.0,1.2194841665272227,0.006941402210784521,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a6800_10000,very_late,q_low,19,9,-0.0680609144481483,-0.030276864081148113,-8.421052631578947,1.8196715857706052,0.017989784862973417,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,boundary,a6800_10000,very_late,q_mid,1,1,0.004587848981221512,0.008020571299961643,-10.0,1.0678072233692681,0.01349992320572696,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,saturated_proxy,a10000_15000,early,q_high,1,1,-0.00023686885833740234,0.08156453646146333,10.0,0.30099997608946083,0.09633740759433726,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,saturated_proxy,a10000_15000,nominal,q_high,3,3,0.011187662096584547,-0.0272341664466593,-6.666666666666667,-0.2647137172864052,0.026784821186606227,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,early,q_high,1,1,0.0019759051501750946,0.0134134808411965,10.0,0.2551314529681248,0.05319948573849753,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,late,q_high,29,11,-0.033393339713011505,-0.04752972220676944,-9.310344827586206,-0.04041512975287343,0.011079566829468557,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,late,q_low,7,7,-0.009316176794344136,-0.013286411187720375,-10.0,1.0203334752087865,-0.004501945018785917,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,late,q_mid,232,12,-0.00713335451874013,-0.010324631508079952,-10.0,1.2819984766300856,0.0006082731781294949,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,nominal,q_high,32,10,-0.021441307163674053,-0.030622498582651578,-3.75,-0.8142968229461424,0.020791355357026184,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,nominal,q_low,1,1,-0.007578820647562251,-0.0107143127049009,-10.0,0.8507158891051958,-0.0032348854611951583,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,nominal,q_mid,73,12,-0.00738780316802929,-0.010461519470174699,-10.0,0.9462549020156857,-0.0046132691689525235,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,very_late,q_high,8,6,-0.03207301454884666,-0.04724060877630806,-6.25,2.4655196883431687,-0.018604337268163428,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,very_late,q_mid,2,2,-0.021990518189138844,-0.04929522357203743,-5.0,3.1504253205733246,0.013927987348332727,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,unsaturated,a1000_1500,late,q_high,261,12,-0.20979608774401234,-0.29689307292890443,3.9846743295019156,0.45863603804278796,-0.009765990975277805,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a1000_1500,late,q_mid,1,1,-0.04703198652714491,-0.06897579268975693,-10.0,0.6776229244236287,-0.013901954470276867,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,unsaturated,a1000_1500,very_late,q_high,204,12,-0.18441629323280673,-0.2785379490447846,7.990196078431373,0.4994190197361094,-0.011995065682506776,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a1000_1500,very_late,q_low,167,12,-0.48908627882305367,-1.055399305603171,28.08383233532934,-0.5759945305553409,0.018452416190783503,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a1000_1500,very_late,q_mid,197,12,-0.12113303689688552,-0.23092092558283878,23.299492385786802,0.3450828489089757,0.024629890067985348,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a1500_2200,early,q_low,38,12,,,,,,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,unsaturated,a1500_2200,late,q_high,313,12,-0.028908914457637894,-0.041024478956562284,5.36741214057508,0.1754101110173044,0.00013742447462281276,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a1500_2200,late,q_mid,2,1,-0.02224435331299901,-0.03272661566734314,0.0,0.28315489759377144,-0.01682110750721317,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,unsaturated,a1500_2200,very_late,q_high,186,12,-0.024721656416973218,-0.032442959077624504,9.78494623655914,0.19410366554349406,0.005214529643950916,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a1500_2200,very_late,q_low,175,12,-0.21991278125142052,-0.4712824190931828,21.428571428571427,-0.659844952608166,0.04495102915935235,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a1500_2200,very_late,q_mid,265,12,-0.001993869613909108,-0.002987775377686396,20.18867924528302,0.23276262534013586,0.04461472811018273,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a2200_3200,early,q_low,4,4,,,,,,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,unsaturated,a2200_3200,late,q_mid,35,12,0.007297072955139807,0.010483763670121438,6.857142857142857,0.11020049530390429,0.028009599945082397,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,unsaturated,a2200_3200,very_late,q_low,209,12,-0.19107238747267938,-0.6020786933856261,4.258373205741627,0.7644924901958603,0.04663239451392086,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a3200_4700,early,q_high,13,9,-0.09021900443790051,-0.09755195117384724,-13.076923076923077,0.14014957729022043,-0.08080836554655033,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,unsaturated,a3200_4700,nominal,q_mid,31,11,-0.0013171203427398452,-0.0010771999483029883,1.935483870967742,0.25107475678645935,0.019803724147077515,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,unsaturated,a3200_4700,very_late,q_low,245,12,-0.3142865218843824,-0.9111769553485831,-9.918367346938776,1.0462253001473496,-0.00628274391355031,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a3200_4700,very_late,q_mid,149,12,-0.015377153635799955,-0.027200793818355325,-9.53020134228188,0.6000335229142693,-0.011719899880921725,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a4700_6800,late,q_high,13,11,-0.02088854955186222,-0.029732345022569752,-3.076923076923077,0.3323546190913686,-0.011835270091246743,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,unsaturated,a4700_6800,nominal,q_high,27,11,-0.01438421421138517,-0.01888141050140559,4.444444444444445,0.2791197576602642,-0.012045027665810162,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,unsaturated,a4700_6800,very_late,q_high,8,7,-0.03669109773431529,-0.12752653465056618,-6.25,2.157875859232962,0.005291981464300849,diagnostic_only,low_support
ridge_tail_surrogate,high_20nA,unsaturated,a4700_6800,very_late,q_low,238,12,-0.13424066702370815,-0.3357783624720186,-9.831932773109244,1.2725485390469753,-0.0037749683274488424,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,high_20nA,unsaturated,a4700_6800,very_late,q_mid,28,9,-0.01662693866755188,-0.026271618476935793,-10.0,0.1488623389217961,-0.018169039518478064,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a4700_6800,late,q_low,23,2,-0.002572005990978397,-0.0038314222263685165,-10.0,0.8983329123425211,-0.012980480909872196,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a4700_6800,late,q_mid,6,2,-0.004834091060740106,-0.007224294505637102,-10.0,0.8970023844964762,-0.01217415954764974,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a4700_6800,nominal,q_high,1,1,-0.00970486507696264,-0.011766146008784955,10.0,0.5715000723870123,-0.01808800181113826,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a4700_6800,nominal,q_low,20,2,-0.003528954231125467,-0.005035951578368744,-10.0,0.5485682853989016,-0.01338442103053677,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a4700_6800,nominal,q_mid,4,2,0.0013955190558643902,0.0019332289409178956,5.0,0.5676628149299556,0.015486505283458733,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a6800_10000,late,q_high,3,2,-0.03646425406138102,-0.053214044281930634,-10.0,1.5976123222421073,-0.0076042041794229616,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a6800_10000,late,q_low,18,2,-0.007580136498821846,-0.011050164577416347,-10.0,1.0497734209851222,0.006000943546281622,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a6800_10000,late,q_mid,10,2,-0.007222673548933338,-0.010351505249061367,-10.0,1.114655903073134,0.007389860283926961,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a6800_10000,nominal,q_high,7,2,-0.023917871363022748,-0.03345472854135675,-7.142857142857143,-0.7551805071276675,0.009222721521095089,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a6800_10000,nominal,q_low,23,2,-0.0059648629878183155,-0.00857400958277825,-10.0,0.7502292110553647,0.0033230971985431053,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a6800_10000,nominal,q_mid,3,2,-0.005251207115019069,-0.007502474511663119,-10.0,0.875323481749053,0.005772279388793405,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,boundary,a6800_10000,very_late,q_high,1,1,-0.034767091274261475,-0.050902420824224304,-10.0,-1.284518929955638,-0.010145620122928661,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,saturated_proxy,a6800_10000,late,q_high,4,2,-0.03590182784725637,-0.051570535070829454,-5.0,-0.1852722895386283,-0.01738298881716982,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,saturated_proxy,a6800_10000,late,q_mid,35,2,-0.000996878628908586,-0.0014875149112184695,-4.571428571428571,1.7287517065072755,0.03057730029205724,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,saturated_proxy,a6800_10000,nominal,q_high,2,2,-0.02475084627375883,-0.03520530958970387,-5.0,-1.5265225874825306,-0.010053894481654654,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,saturated_proxy,a6800_10000,nominal,q_mid,17,2,-0.0009535681782612595,-0.0013674076380637275,-4.117647058823529,1.3389012680842318,0.02381886052464981,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,unsaturated,a1000_1500,early,q_high,14,2,-2.0632962197065354,-2.370844179457361,-57.857142857142854,0.380048524325486,-0.07507472903225341,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,unsaturated,a1000_1500,early,q_low,9,2,,,,,,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,unsaturated,a1000_1500,late,q_high,40,2,-0.21046145034351332,-0.30204311707643205,8.25,0.4300679161917021,-0.011838912554145448,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,unsaturated,a1000_1500,nominal,q_high,3,1,-0.3128229731730386,-0.3908949956679955,-10.0,0.3322281861778202,-0.04787057390171434,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,unsaturated,a1000_1500,very_late,q_high,20,2,-0.20152285057330027,-0.29301290047383227,3.5,0.4256385015289772,-0.02778224152801907,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,unsaturated,a1000_1500,very_late,q_low,3,2,-0.4546363174915313,-0.4195699691772461,23.333333333333332,-1.1184005827697991,0.0492128605959164,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,unsaturated,a1000_1500,very_late,q_mid,4,2,-0.2051929800460736,-0.3374735163790839,27.5,0.48422711498193105,0.035372213618161355,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,unsaturated,a1500_2200,early,q_high,8,2,-0.25821134727448225,-0.27161801434480226,-32.5,0.7152480046898213,-0.06985450545316835,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,unsaturated,a1500_2200,early,q_low,2,2,,,,,,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,unsaturated,a1500_2200,late,q_high,51,2,-0.034841916024912635,-0.05039325452105885,8.235294117647058,0.1522002407135312,0.01945595321588586,diagnostic_only,reconstruction_gain_control_failure
ridge_tail_surrogate,low_2nA,unsaturated,a1500_2200,nominal,q_high,5,2,-0.03929943194722428,-0.044187858471503624,2.0,0.2668770092019779,-0.009828108689164183,diagnostic_only,low_support
ridge_tail_surrogate,low_2nA,unsaturated,a1500_2200,very_late,q_high,13,2,-0.03619010557924843,-0.05173608358175909,4.615384615384615,0.14774473549004757,0.0043071071183454785,diagnostic_only,low_support
