event_key,run,eventno,run_family,d_t_ns,abs_c_t_ns,clean_label,gross_label,event_max_amp,b2_amp,event_charge,fold,family_label,traditional_curvature_tail_score,ml_waveform_tail_score,shuffled_label_tail_score
60:492859:6120:103847,60,492859,high_all_three_rate,6.89334547087298,8.824078333131347,0,0,4781.5,2439.5,90099.0,holdout_low65_high60,1,0.012553915380903512,0.48073646284116367,0.07766091100327326
60:488122:1718:99110,60,488122,high_all_three_rate,5.245919477693143,6.700331242399024,0,0,4058.5,3161.5,99042.0,holdout_low65_high60,1,0.008452841992782676,0.0779061425088471,0.062217058806139744
60:467639:15326:78627,60,467639,high_all_three_rate,3.200789896088537,2.7928951592464273,0,0,2636.0,2636.0,68572.5,holdout_low65_high60,1,0.0040696666929726216,0.0,0.3263527921196476
65:660663:14455:235703,65,660663,low_all_three_rate_edge,3.0835158571835706,3.1278468758394737,0,0,3464.5,3464.5,88987.0,holdout_low65_high60,0,0.0043333111054293895,0.1864042012832454,0.4132080187252576
60:491646:4993:102634,60,491646,high_all_three_rate,2.8458676739926716,3.4683827502732356,1,0,4017.0,2075.0,83376.5,holdout_low65_high60,1,0.004618784962016424,0.004145579326738747,0.41567464759922684
65:664527:1645:239567,65,664527,low_all_three_rate_edge,6.921308776868578,10.080610469947644,0,0,4344.5,3962.5,104262.0,holdout_low65_high60,0,0.01584984671161727,0.0784664879269354,0.05022511737724834
65:683541:2987:258581,65,683541,low_all_three_rate_edge,6.683889713953636,8.458021020613241,0,0,4465.0,2595.5,94165.0,holdout_low65_high60,0,0.011728000800572675,0.05474446397080326,0.05468140103414331
60:465796:13623:76784,60,465796,high_all_three_rate,3.039878885972808,3.1933640969996873,0,0,2707.0,2011.5,57511.0,holdout_low65_high60,1,0.00438683525310603,0.0,0.3126491961560545
60:485991:16088:96979,60,485991,high_all_three_rate,5.936152672451101,7.4561513104729045,0,0,3429.5,2412.0,78854.5,holdout_low65_high60,1,0.009732313194871469,0.4893843005309538,0.11096142617217983
60:499413:12193:110401,60,499413,high_all_three_rate,4.488404977375566,5.384220404964751,0,0,3354.0,1944.5,79021.5,holdout_low65_high60,1,0.006610610319135696,0.11037196380615344,0.3948882665800135
65:683474:2923:258514,65,683474,low_all_three_rate_edge,5.368510140240346,3.5576599049447566,0,0,3849.0,2421.5,78224.5,holdout_low65_high60,0,0.0046966747731480435,0.46252723117089395,0.022593502724360726
60:470649:1756:81637,60,470649,high_all_three_rate,3.019680202049507,1.660889101792712,0,0,2858.5,2751.0,77437.5,holdout_low65_high60,1,0.0032913787978572293,0.0012471655328798186,0.06922676595064121
60:478694:9274:89682,60,478694,high_all_three_rate,4.747366325718147,5.493661825494186,0,0,7707.5,7707.5,110642.5,holdout_low65_high60,1,0.006747246829334648,0.8695498674924201,0.0770300700557084
65:657989:11933:233029,65,657989,low_all_three_rate_edge,6.8104012859357965,7.340686052046927,0,0,7567.0,7567.0,120323.0,holdout_low65_high60,0,0.009525106155513167,0.13024953737131528,0.11146773521341355
65:681202:802:256242,65,681202,low_all_three_rate_edge,4.920023931782335,2.5598407531422787,0,0,6169.5,6169.5,97054.0,holdout_low65_high60,0,0.0038957122573493653,0.031363238411900245,0.12842903298362549
60:492680:5950:103668,60,492680,high_all_three_rate,4.161799720073361,5.068255414991526,0,0,3723.5,2863.0,90440.0,holdout_low65_high60,1,0.006231364043050035,0.462597526145021,0.09772155293324851
60:469657:841:80645,60,469657,high_all_three_rate,5.117383131490556,5.583409465876684,0,0,5319.5,3334.5,125535.0,holdout_low65_high60,1,0.006861386311393919,0.08443898208637704,0.01700705600981131
65:682284:1811:257324,65,682284,low_all_three_rate_edge,5.937353755238917,5.505222187537157,0,0,5638.5,3097.0,104307.5,holdout_low65_high60,0,0.006761842618268937,0.8644288884698469,0.09015242101239515
65:669147:5974:244187,65,669147,low_all_three_rate_edge,6.355631426574824,8.052602828356349,0,0,4103.5,3168.5,110013.0,holdout_low65_high60,0,0.01087584434302598,0.08203437737358538,0.0680602557853751
65:662756:13:237796,65,662756,low_all_three_rate_edge,4.106660364724888,5.51443852268406,0,0,3201.5,2602.5,50370.0,holdout_low65_high60,0,0.006773501366925449,0.8291673298867311,0.05598417710900581
65:657490:11464:232530,65,657490,low_all_three_rate_edge,5.28617235229386,6.119512937153644,0,0,4400.5,2812.5,84685.5,holdout_low65_high60,0,0.007584239590674914,0.5645402235746101,0.1364989286537605
60:487031:689:98019,60,487031,high_all_three_rate,0.5478328325594113,0.7362737364236018,1,0,2549.0,2053.5,57047.0,holdout_low65_high60,1,0.0027671728143183597,0.0,0.11513730294800681
60:496043:9066:107031,60,496043,high_all_three_rate,2.9092670551013136,0.25365020351347667,1,0,2399.0,1943.0,52892.5,holdout_low65_high60,1,0.002527523659801689,0.0,0.26798705847556786
60:501367:13995:112355,60,501367,high_all_three_rate,4.973590865036925,2.7946566287154013,0,0,3465.0,3240.0,91897.0,holdout_low65_high60,1,0.004071010503256249,0.10904757990327055,0.1817512966341695
65:669345:6160:244385,65,669345,low_all_three_rate_edge,6.105206110089611,1.233788454728895,0,0,3926.0,3926.0,95709.5,holdout_low65_high60,0,0.0030379514169441113,0.7813795546248001,0.051747030944897576
65:668204:5102:243244,65,668204,low_all_three_rate_edge,4.844855348282657,6.126931966166218,0,0,3419.0,2183.0,76779.0,holdout_low65_high60,0,0.007594755698282255,0.1972627921143834,0.33166151179290393
60:500155:12875:111143,60,500155,high_all_three_rate,4.1050505050504995,3.981759012721355,0,0,3283.5,3173.0,84828.0,holdout_low65_high60,1,0.005084909013146298,0.4097004503229945,0.15029128872548622
65:652429:6743:227469,65,652429,low_all_three_rate_edge,5.427793102501823,2.5792684173376017,0,0,4801.0,4801.0,115963.5,holdout_low65_high60,0,0.003909925850380941,0.7645354319133028,0.13721573508884677
65:682740:2234:257780,65,682740,low_all_three_rate_edge,4.798214285714295,3.129300093269052,0,0,3174.5,3174.5,18046.0,holdout_low65_high60,0,0.0043344912275677695,0.8275727324591915,0.08315376047658997
60:495468:8524:106456,60,495468,high_all_three_rate,5.5646346635820265,6.016619094513828,0,0,5051.0,3343.0,127048.0,holdout_low65_high60,1,0.007439873944292275,0.09489194679101239,0.04596217144870205
60:470864:1950:81852,60,470864,high_all_three_rate,5.18569214957704,3.3637374684240093,0,0,3576.0,3346.0,108717.0,holdout_low65_high60,1,0.0045291225911493396,0.08869872373738527,0.061914364597651365
60:473399:4327:84387,60,473399,high_all_three_rate,0.4623249408411212,0.536615425337601,1,0,2772.0,1133.5,32059.0,holdout_low65_high60,1,0.0026653993424557466,0.06755013748267918,0.21268911921946831
60:474781:5627:85769,60,474781,high_all_three_rate,4.103715937241958,4.803610218432951,0,0,3224.0,3076.0,59568.0,holdout_low65_high60,1,0.005930411814064854,0.8386984260341682,0.04769246167940865
65:654599:8777:229639,65,654599,low_all_three_rate_edge,4.6736283999217605,4.998093908909489,0,0,2587.0,1973.5,60819.0,holdout_low65_high60,0,0.006150129187288926,0.4638034730852012,0.1933004530996014
60:501293:13927:112281,60,501293,high_all_three_rate,5.666039198316906,8.363595065196787,0,0,3934.5,2009.5,80421.0,holdout_low65_high60,1,0.011523811883565651,0.09744582553962086,0.03166993812986786
60:481264:11670:92252,60,481264,high_all_three_rate,3.440952588081771,5.145179371255921,0,0,4507.0,3928.0,138598.0,holdout_low65_high60,1,0.006321654434775717,0.14852062090304374,0.06059295078070108
60:490188:3657:101176,60,490188,high_all_three_rate,5.3530871903493775,5.31721585245193,0,0,4223.0,3565.0,126928.0,holdout_low65_high60,1,0.006528316030383776,0.08590288259813365,0.049805935479857226
60:494027:7188:105015,60,494027,high_all_three_rate,6.404012838850093,6.416226183321143,0,0,2977.5,2815.5,78651.0,holdout_low65_high60,1,0.008016294500295871,0.14569708347968197,0.29596672467739543
65:665719:2794:240759,65,665719,low_all_three_rate_edge,7.131735002545753,8.478890516529084,0,0,6139.0,6139.0,111460.0,holdout_low65_high60,0,0.011773609654169574,0.15051970777884852,0.2761525236334913
60:466403:14178:77391,60,466403,high_all_three_rate,5.965379770312495,6.284844935881971,0,0,4900.0,3343.5,106527.0,holdout_low65_high60,1,0.007822052857948155,0.48881704580194074,0.028248335037671053
65:680356:6:255396,65,680356,low_all_three_rate_edge,4.101189903019474,4.915178596635393,0,0,4443.0,2670.0,100902.5,holdout_low65_high60,0,0.006055483510393954,0.45039466259241556,0.08586058156016062
65:657071:11070:232111,65,657071,low_all_three_rate_edge,7.1066476032346415,2.7440349906220334,0,0,4612.0,4612.0,101400.5,holdout_low65_high60,0,0.004032567248266222,0.5660394623926446,0.3770325011318082
65:653933:8154:228973,65,653933,low_all_three_rate_edge,3.974661347019378,5.170081879829652,0,0,3798.5,3132.5,95415.5,holdout_low65_high60,0,0.006351161666810075,0.41846607539811553,0.07209551157980162
65:652313:6632:227353,65,652313,low_all_three_rate_edge,6.938373635343332,4.5899362837711735,0,0,2527.5,2324.0,62982.5,holdout_low65_high60,0,0.005698001340291187,0.1698391992346228,0.3479238498084375
65:663859:1029:238899,65,663859,low_all_three_rate_edge,7.203762122364736,7.050402191582194,0,0,2484.5,2173.5,58833.0,holdout_low65_high60,0,0.009023282440679329,0.5481528773640093,0.2273770785788274
65:671756:8387:246796,65,671756,low_all_three_rate_edge,5.647521037615974,4.696425991564851,0,0,2043.5,1604.5,53241.0,holdout_low65_high60,0,0.0058126743147632175,0.039881106145491625,0.10311602564731659
60:486618:307:97606,60,486618,high_all_three_rate,1.988918426014635,2.3133667690784137,1,0,3200.0,2491.5,46467.5,holdout_low65_high60,1,0.0037197944832488704,0.8088540229208527,0.06780176935365458
65:655258:9389:230298,65,655258,low_all_three_rate_edge,6.602467927810395,8.374291339208014,0,0,4473.0,3538.0,97640.5,holdout_low65_high60,0,0.011546764152790908,0.5264380767951821,0.06859481197121392
65:666623:3632:241663,65,666623,low_all_three_rate_edge,7.236368667031577,5.740739490143774,0,0,2438.0,2402.5,55639.0,holdout_low65_high60,0,0.007066121597441208,0.47023393594262713,0.1888538937473321
65:649169:4127:224209,65,649169,low_all_three_rate_edge,4.454337899543376,1.0294633963529662,0,0,3023.5,3023.5,64113.5,holdout_low65_high60,0,0.0029236869015144625,0.8290757532096802,0.05725566396059669
60:493975:7138:104963,60,493975,high_all_three_rate,3.725159872102317,3.3795409825985345,0,0,2487.5,2415.0,59035.0,holdout_low65_high60,1,0.0045425514795900245,0.0027462836986646513,0.31747814580013
60:486797:471:97785,60,486797,high_all_three_rate,5.303510563396696,7.211808825552783,0,0,3741.0,2164.0,76304.0,holdout_low65_high60,1,0.009298987575266513,0.07759355464728936,0.046541260450799
65:676071:12428:251111,65,676071,low_all_three_rate_edge,3.6602770010788817,3.41159465134632,0,0,5728.5,5728.5,112339.5,holdout_low65_high60,0,0.004569910626813129,0.1913000532710874,0.23901000823814636
60:481731:12135:92719,60,481731,high_all_three_rate,2.672137537484467,2.211388195755326,1,0,3664.5,1334.5,64069.0,holdout_low65_high60,1,0.00364934416222949,0.40679189914382563,0.282362800124728
65:656000:10073:231040,65,656000,low_all_three_rate_edge,3.47715102842006,3.3393658740156766,0,0,3101.0,3101.0,81295.5,holdout_low65_high60,0,0.004508490481469981,0.15002777106482573,0.47384158988558556
60:478577:9164:89565,60,478577,high_all_three_rate,4.03126380023285,4.962469770632019,0,0,4131.0,2853.5,89079.5,holdout_low65_high60,1,0.0061092863514027726,0.5070492912789913,0.09438718986093252
65:682871:2356:257911,65,682871,low_all_three_rate_edge,4.8886647841871635,3.723421364872088,0,0,8294.5,8294.5,109379.5,holdout_low65_high60,0,0.004844776481760248,0.20507533623826538,0.4976024382963998
65:670593:7322:245633,65,670593,low_all_three_rate_edge,5.292873431702077,2.67728348449549,0,0,3818.0,3333.0,102423.0,holdout_low65_high60,0,0.003982426784987511,0.6030955334920343,0.14337399815476695
65:664527:1645:239567,65,664527,low_all_three_rate_edge,6.921308776868578,10.080610469947644,0,0,4344.5,3962.5,104262.0,holdout_low65_high61,0,0.01609144613414843,0.13230303001766985,0.14767733308172526
61:520353:15415:131341,61,520353,high_all_three_rate,4.344689975038094,0.6620608180489711,0,0,3953.0,3636.5,109750.5,holdout_low65_high61,1,0.00323956729318628,0.4854294092956337,0.21996355595651276
65:672239:8844:247279,65,672239,low_all_three_rate_edge,5.507946973416573,2.786691876221859,0,0,2801.5,2801.5,71742.5,holdout_low65_high61,0,0.004657659473893298,0.43140647747489397,0.12742988177650874
61:519111:14248:130099,61,519111,high_all_three_rate,4.4521854322539625,4.708545791064573,0,0,4715.0,2474.0,90065.0,holdout_low65_high61,1,0.006465010353259016,0.08569167138674631,0.05814330514781137
65:674077:10572:249117,65,674077,low_all_three_rate_edge,5.608383431996238,2.4448853331369307,0,0,3777.5,3474.0,82535.0,holdout_low65_high61,0,0.004393555432810202,0.7038155257665202,0.5392322053366576
61:505930:1837:116918,61,505930,high_all_three_rate,3.3323843786700706,5.994264666809585,0,0,4128.0,2241.5,23018.0,holdout_low65_high61,1,0.008047692872018957,0.8629398304065273,0.15396008924120783
61:509080:4809:120068,61,509080,high_all_three_rate,4.008950592189066,4.912074982929809,0,0,3080.5,1398.5,58468.0,holdout_low65_high61,1,0.006693198972151577,0.5496576211320173,0.1703854663318723
65:651940:6301:226980,65,651940,low_all_three_rate_edge,3.582759229818052,2.233534693561083,0,0,5660.0,5660.0,97216.5,holdout_low65_high61,0,0.004237766698066115,0.15130583735410288,0.14808884851351062
61:507273:3095:118261,61,507273,high_all_three_rate,61.0690737833595,59.67922553636839,0,1,2833.5,2524.5,67662.5,holdout_low65_high61,1,0.9878209433162666,0.6454373875744235,0.18634569869070342
65:657071:11070:232111,65,657071,low_all_three_rate_edge,7.1066476032346415,2.7440349906220334,0,0,4612.0,4612.0,101400.5,holdout_low65_high61,0,0.004623855605124929,0.5880563226812691,0.2762293694264497
65:662756:13:237796,65,662756,low_all_three_rate_edge,4.106660364724888,5.51443852268406,0,0,3201.5,2602.5,50370.0,holdout_low65_high61,0,0.0074164735101161314,0.8869660254800313,0.1500761069747597
65:668204:5102:243244,65,668204,low_all_three_rate_edge,4.844855348282657,6.126931966166218,0,0,3419.0,2183.0,76779.0,holdout_low65_high61,0,0.00823143457270579,0.25841234351947784,0.14302950259510144
61:524912:3233:135900,61,524912,high_all_three_rate,6.9007349694025635,6.838451102717343,0,0,2728.0,2054.0,61633.0,holdout_low65_high61,1,0.009290188547139028,0.21717312061980357,0.21920360018365417
65:655456:9566:230496,65,655456,low_all_three_rate_edge,5.978997289972902,8.401250281061763,0,0,4186.5,2224.0,80508.0,holdout_low65_high61,0,0.012112241553385427,0.18415427227994696,0.09693599130022598
65:657490:11464:232530,65,657490,low_all_three_rate_edge,5.28617235229386,6.119512937153644,0,0,4400.5,2812.5,84685.5,holdout_low65_high61,0,0.008221050407856425,0.52475845378401,0.29028043749417054
61:502860:15379:113848,61,502860,high_all_three_rate,1.4912797096571708,1.6817280951137938,1,0,2079.5,1480.0,37118.0,holdout_low65_high61,1,0.0038564710637248056,0.0030354638349028252,0.3661292615049304
65:660531:14330:235571,65,660531,low_all_three_rate_edge,6.0318810929774855,5.258524024293322,0,0,2633.0,2064.0,58889.0,holdout_low65_high61,0,0.007100166045699622,0.7788955523193367,0.2712047224566068
61:537321:14869:148307,61,537321,high_all_three_rate,4.417641418983699,5.206905245410702,0,0,3579.5,2088.5,77693.0,holdout_low65_high61,1,0.007038007943248016,0.04711152397393008,0.13751004254984395
65:678819:14965:253859,65,678819,low_all_three_rate_edge,2.687171147470089,3.318528976162888,1,0,3332.5,2900.0,92373.0,holdout_low65_high61,0,0.005100349160437249,0.061153552844222366,0.10278468408632585
61:530149:8167:141137,61,530149,high_all_three_rate,4.21986531986532,5.38312289562289,0,0,6801.0,6801.0,113528.0,holdout_low65_high61,1,0.007252459719280202,0.6800832697563985,0.22946787565671606
65:662241:15919:237281,65,662241,low_all_three_rate_edge,6.882528774479432,3.621908591897814,0,0,3061.0,1871.5,66865.0,holdout_low65_high61,0,0.005371373697621166,0.12038955661123792,0.07205083051104659
65:653933:8154:228973,65,653933,low_all_three_rate_edge,3.974661347019378,5.170081879829652,0,0,3798.5,3132.5,95415.5,holdout_low65_high61,0,0.006993996614716107,0.504484317323596,0.2800784329903499
65:674255:10737:249295,65,674255,low_all_three_rate_edge,7.1737384633824774,9.075042232632015,0,0,3714.0,2582.5,61819.0,holdout_low65_high61,0,0.013576328979502394,0.5224194153527264,0.5509958851162575
65:660663:14455:235703,65,660663,low_all_three_rate_edge,3.0835158571835706,3.1278468758394737,0,0,3464.5,3464.5,88987.0,holdout_low65_high61,0,0.004937011369808938,0.2353764232227831,0.277861877742209
61:531962:9865:142950,61,531962,high_all_three_rate,7.5404301075268805,9.101332191454944,0,0,2787.0,2100.0,60060.0,holdout_low65_high61,1,0.013636862967999543,0.057202549079626026,0.13172456938632204
61:529021:7116:140009,61,529021,high_all_three_rate,6.569202675397349,7.475226738724757,0,0,3050.0,2716.5,21020.5,holdout_low65_high61,1,0.01035149379398183,0.8541263956603625,0.15000496070073419
65:665719:2794:240759,65,665719,low_all_three_rate_edge,7.131735002545753,8.478890516529084,0,0,6139.0,6139.0,111460.0,holdout_low65_high61,0,0.012272660052791972,0.2672546814537775,0.23557636749976268
65:669147:5974:244187,65,669147,low_all_three_rate_edge,6.355631426574824,8.052602828356349,0,0,4103.5,3168.5,110013.0,holdout_low65_high61,0,0.01141703949225103,0.10904191701858491,0.0868466487058154
65:674684:11140:249724,65,674684,low_all_three_rate_edge,6.509536749912449,4.792997475233626,0,0,3159.5,2226.5,69073.0,holdout_low65_high61,0,0.006558740668323693,0.18586867094404796,0.09728037630546259
61:535332:13008:146318,61,535332,high_all_three_rate,1.1752426816894577,1.714041520483459,1,0,2672.0,1431.5,30401.0,holdout_low65_high61,1,0.0038778261073054736,0.16791400729381611,0.498598715101906
61:518457:13631:129445,61,518457,high_all_three_rate,4.356417114938559,4.375813777010407,0,0,3382.0,3331.5,88997.5,holdout_low65_high61,1,0.006108496155684925,0.5013635038530603,0.19404199325369378
65:663859:1029:238899,65,663859,low_all_three_rate_edge,7.203762122364736,7.050402191582194,0,0,2484.5,2173.5,58833.0,holdout_low65_high61,0,0.009630900607329877,0.5218966548178274,0.17005302808988979
65:666623:3632:241663,65,666623,low_all_three_rate_edge,7.236368667031577,5.740739490143774,0,0,2438.0,2402.5,55639.0,holdout_low65_high61,0,0.007707807803571898,0.44072255498231444,0.12204983906380461
61:522106:646:133094,61,522106,high_all_three_rate,6.400260473192965,4.074933276299525,0,0,3004.0,2822.0,78533.5,holdout_low65_high61,1,0.005802968397015533,0.2464562267268171,0.1922548868115054
65:682284:1811:257324,65,682284,low_all_three_rate_edge,5.937353755238917,5.505222187537157,0,0,5638.5,3097.0,104307.5,holdout_low65_high61,0,0.007404843100540417,0.8734006032058361,0.21501324944043881
61:534322:12076:145308,61,534322,high_all_three_rate,7.638245936829193,8.070044987211503,0,0,3121.5,2762.0,50516.5,holdout_low65_high61,1,0.011450862512387834,0.8628160074404612,0.164954677095694
65:654599:8777:229639,65,654599,low_all_three_rate_edge,4.6736283999217605,4.998093908909489,0,0,2587.0,1973.5,60819.0,holdout_low65_high61,0,0.006792028522497151,0.4132214733619089,0.10195918700435451
61:527871:6040:138859,61,527871,high_all_three_rate,4.549054419814972,6.139107090697948,0,0,4285.5,2998.0,101563.0,holdout_low65_high61,1,0.008248503879774608,0.05745553214783029,0.15194534584159292
65:652612:6917:227652,65,652612,low_all_three_rate_edge,5.614370641730147,6.390440771804634,0,0,4401.5,2232.0,27238.5,holdout_low65_high61,0,0.008608815295043962,0.8667279524386292,0.16530830750694547
65:680356:6:255396,65,680356,low_all_three_rate_edge,4.101189903019474,4.915178596635393,0,0,4443.0,2670.0,100902.5,holdout_low65_high61,0,0.006696739836787663,0.4307144073947668,0.1080730822006638
65:670593:7322:245633,65,670593,low_all_three_rate_edge,5.292873431702077,2.67728348449549,0,0,3818.0,3333.0,102423.0,holdout_low65_high61,0,0.0045714471295452315,0.6767814972049224,0.31716536043083454
65:670708:7428:245748,65,670708,low_all_three_rate_edge,5.812338692491657,7.278069740808732,0,0,4715.5,2354.0,92517.0,holdout_low65_high61,0,0.010010668253372386,0.06323558598895142,0.16320538199723242
61:531895:9802:142883,61,531895,high_all_three_rate,1.2371324589750543,1.523304550961818,1,0,2728.5,1425.0,49392.5,holdout_low65_high61,1,0.0037534564974668174,0.0,0.09377822737011858
61:509399:5107:120387,61,509399,high_all_three_rate,2.942364569862871,2.481321104593473,1,0,2632.5,2350.5,64209.0,holdout_low65_high61,1,0.0044209830649350745,0.0,0.3951461652676883
61:522117:656:133105,61,522117,high_all_three_rate,3.909327367636095,5.463271222727386,0,0,5994.5,3323.5,121227.0,holdout_low65_high61,1,0.0073521320592676385,0.268733144560402,0.09045710586165234
65:674617:11075:249657,65,674617,low_all_three_rate_edge,6.363701008072937,5.883262554680087,0,0,2745.5,1055.5,43339.0,holdout_low65_high61,0,0.007897087254862335,0.20355198248261766,0.18798863479856084
65:685607:4902:260647,65,685607,low_all_three_rate_edge,2.1921546588737755,3.4223170184335814,1,0,3729.0,1216.0,66827.0,holdout_low65_high61,0,0.005191501819183373,0.05589630913815979,0.19590525075923665
65:649169:4127:224209,65,649169,low_all_three_rate_edge,4.454337899543376,1.0294633963529662,0,0,3023.5,3023.5,64113.5,holdout_low65_high61,0,0.003449605238246317,0.852540934528099,0.20002679004251941
65:672890:9443:247930,65,672890,low_all_three_rate_edge,4.606088787952615,4.73482442569167,0,0,6328.5,3284.0,95436.0,holdout_low65_high61,0,0.006494032683310593,0.8424850524435482,0.2065735175042981
61:512469:8001:123457,61,512469,high_all_three_rate,4.3134978735271545,5.012753719968245,0,0,4684.5,2603.0,98176.0,holdout_low65_high61,1,0.006809015547470617,0.12928697781311166,0.15176760984270712
61:509257:4972:120245,61,509257,high_all_three_rate,1.509366316200012,1.338731049762817,1,0,2285.0,1673.5,45090.5,holdout_low65_high61,1,0.003636890740047415,0.0,0.14239315519315182
65:655258:9389:230298,65,655258,low_all_three_rate_edge,6.602467927810395,8.374291339208014,0,0,4473.0,3538.0,97640.5,holdout_low65_high61,0,0.012057025449138604,0.5120047228980971,0.1256666084470303
65:669500:6304:244540,65,669500,low_all_three_rate_edge,1.3758969767922338,0.939852149468912,1,0,1566.5,1417.5,26126.0,holdout_low65_high61,0,0.0033971570555700902,0.01160619000779278,0.34396145794822147
61:510013:5685:121001,61,510013,high_all_three_rate,6.738162849558613,1.5287542689214249,0,0,3511.5,3379.0,93786.5,holdout_low65_high61,1,0.003756954210650107,0.431324974203293,0.15614900464118947
65:660196:14017:235236,65,660196,low_all_three_rate_edge,6.5725644527783516,7.4553209637235724,0,0,2646.0,2298.5,68641.5,holdout_low65_high61,0,0.010316567901403,0.5467291230205019,0.13562079683265887
65:671756:8387:246796,65,671756,low_all_three_rate_edge,5.647521037615974,4.696425991564851,0,0,2043.5,1604.5,53241.0,holdout_low65_high61,0,0.006451668607029094,0.05218404731953491,0.1110114987920482
61:516987:12238:127975,61,516987,high_all_three_rate,5.021234774894289,4.899247398974332,0,0,2743.0,2582.0,71260.0,holdout_low65_high61,1,0.006678583896758653,0.2219831605350301,0.17426080501500493
65:683474:2923:258514,65,683474,low_all_three_rate_edge,5.368510140240346,3.5576599049447566,0,0,3849.0,2421.5,78224.5,holdout_low65_high61,0,0.005312806382433039,0.48973421695449165,0.2395070892739179
61:531113:9060:142101,61,531113,high_all_three_rate,3.384935266905316,0.6881431619084566,0,0,5373.0,5373.0,105752.5,holdout_low65_high61,1,0.0032540483600815764,0.5134325995512035,0.18872170810443065
65:665814:2882:240854,65,665814,low_all_three_rate_edge,7.691592134630113,8.756249479442914,0,0,2911.0,2911.0,72469.0,holdout_low65_high61,0,0.012863054500989634,0.12675566452734535,0.13744552833149862
61:536723:14309:147709,61,536723,high_all_three_rate,5.767441860465119,6.485069940669533,0,0,3439.0,2328.5,75098.5,holdout_low65_high61,1,0.008748481952923623,0.5076262541686445,0.1973211999859215
61:531556:9485:142544,61,531556,high_all_three_rate,3.2827131267068914,1.1780743100261795,0,0,2533.0,2460.5,65187.5,holdout_low65_high61,1,0.0035383697021580418,0.0027210884353741495,0.43826673947911465
61:531732:9647:142720,61,531732,high_all_three_rate,1.7285775122100553,3.2581843890993234,1,0,2867.0,1885.0,60273.5,holdout_low65_high61,1,0.005048084917207358,0.002007469654528478,0.26929218358912155
65:656000:10073:231040,65,656000,low_all_three_rate_edge,3.47715102842006,3.3393658740156766,0,0,3101.0,3101.0,81295.5,holdout_low65_high61,0,0.00511852067946622,0.15650377635605192,0.1307428315408254
65:682664:2163:257704,65,682664,low_all_three_rate_edge,6.263223174664425,5.407403994677644,0,0,2647.0,2647.0,62188.0,holdout_low65_high61,0,0.007282513190785195,0.46544526754510346,0.12353182374404914
61:530062:8083:141050,61,530062,high_all_three_rate,1.6136689245721882,2.3037115754908157,1,0,3446.5,1365.0,62549.0,holdout_low65_high61,1,0.004288875047606887,0.23803253088299026,0.09066189895221106
61:520919:15939:131907,61,520919,high_all_three_rate,3.0767145135566203,4.563018242984985,0,0,4542.0,1995.0,74285.0,holdout_low65_high61,1,0.006306605975741769,0.003231663035584604,0.05741110033837845
61:519279:14405:130267,61,519279,high_all_three_rate,5.007138015184395,6.239573360011988,0,0,2930.5,2815.0,69481.5,holdout_low65_high61,1,0.008390702232847016,0.8267876766621225,0.24038722885618705
65:665509:2565:240549,65,665509,low_all_three_rate_edge,4.37655910899025,4.645918007671952,0,0,2518.5,1506.5,35175.0,holdout_low65_high61,0,0.00639636219699907,0.8612946753858697,0.159644526280362
61:503680:16146:114668,61,503680,high_all_three_rate,4.11745183233473,6.021746680822275,0,0,4801.5,3293.5,104381.5,holdout_low65_high61,1,0.008085417838729026,0.09655063966935888,0.05075310400434761
65:662155:15837:237195,65,662155,low_all_three_rate_edge,5.149090909090916,5.8395670995671125,0,0,3575.0,2226.5,72963.0,holdout_low65_high61,0,0.007838571986449201,0.518591708397978,0.11673510911680213
65:677190:13474:252230,65,677190,low_all_three_rate_edge,8.325830107517433,6.6095421957845275,0,0,1887.0,1887.0,42597.5,holdout_low65_high61,0,0.008935620313760226,0.24756238530823024,0.19862601565981028
65:683541:2987:258581,65,683541,low_all_three_rate_edge,6.683889713953636,8.458021020613241,0,0,4465.0,2595.5,94165.0,holdout_low65_high61,0,0.012229334909848621,0.0629190740254587,0.20014876336173926
61:503927:16380:114915,61,503927,high_all_three_rate,5.741433407645943,6.5904730563245835,0,0,5858.5,3481.0,101422.5,holdout_low65_high61,1,0.008906695498692335,0.8044881700379506,0.2675606863412417
65:652313:6632:227353,65,652313,low_all_three_rate_edge,6.938373635343332,4.5899362837711735,0,0,2527.5,2324.0,62982.5,holdout_low65_high61,0,0.006335612285710929,0.19706538541028124,0.09694192047189693
65:651341:6223:226381,65,651341,low_all_three_rate_edge,2.8933402297769675,4.283778244328829,1,0,4201.0,2217.0,85302.5,holdout_low65_high61,0,0.006013379472068194,0.14963416186513998,0.08104163445499168
61:516097:11411:127085,61,516097,high_all_three_rate,3.1406487350808163,5.589705272307917,0,0,6421.0,3223.0,107188.5,holdout_low65_high61,1,0.007512136336935777,0.1357519847082071,0.05459263671528485
65:652429:6743:227469,65,652429,low_all_three_rate_edge,5.427793102501823,2.5792684173376017,0,0,4801.0,4801.0,115963.5,holdout_low65_high61,0,0.004495562482752306,0.8163577982335988,0.2567114675089482
61:507886:3659:118874,61,507886,high_all_three_rate,4.167510238058057,0.9914763281027348,0,0,3398.5,2985.0,60212.5,holdout_low65_high61,1,0.0034272741319085575,0.8132088821719864,0.16345731528113766
