match_key,edge_n,control_n,matched_n
"48|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",23,22,22
"42|high_20nA|B8|(3000.0, 4500.0]|all_four",22,25,22
"50|high_20nA|B4|(2000.0, 3000.0]|all_four",22,30,22
"63|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",22,33,22
"63|high_20nA|B8|(4500.0, 7000.0]|all_four",22,36,22
"36|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",34,21,21
"44|high_20nA|B2|(12000.0, 20000.0]|B2_only",27,21,21
"35|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",25,21,21
"39|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",24,21,21
"51|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",24,21,21
"60|high_20nA|B2|(1500.0, 2000.0]|all_four",23,21,21
"32|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",22,21,21
"33|high_20nA|B8|(3000.0, 4500.0]|all_four",21,23,21
"33|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",21,30,21
"36|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",21,30,21
"49|high_20nA|B6|(2000.0, 3000.0]|all_four",21,31,21
"54|high_20nA|B6|(2000.0, 3000.0]|all_four",21,23,21
"57|high_20nA|B4|(2000.0, 3000.0]|all_four",21,42,21
"59|high_20nA|B4|(3000.0, 4500.0]|all_four",21,26,21
"60|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",21,21,21
"61|high_20nA|B4|(999.999, 1500.0]|all_four",21,27,21
"64|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",21,35,21
"65|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",21,43,21
"50|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",60,20,20
"40|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",31,20,20
"32|high_20nA|B6|(2000.0, 3000.0]|all_four",28,20,20
"36|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",25,20,20
"44|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream",25,20,20
"64|high_20nA|B2|(3000.0, 4500.0]|all_four",25,20,20
"31|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",20,20,20
"33|high_20nA|B6|(2000.0, 3000.0]|all_four",20,40,20
"34|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",20,31,20
"41|high_20nA|B8|(3000.0, 4500.0]|all_four",20,37,20
"45|high_20nA|B2|(2000.0, 3000.0]|all_four",20,23,20
"55|high_20nA|B8|(3000.0, 4500.0]|all_four",20,23,20
"61|high_20nA|B2|(1500.0, 2000.0]|all_four",20,28,20
"65|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",20,22,20
"37|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",64,19,19
"50|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",40,19,19
"57|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",28,19,19
"45|high_20nA|B2|(3000.0, 4500.0]|all_four",27,19,19
"57|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",26,19,19
"57|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",24,19,19
"40|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",21,19,19
"33|high_20nA|B2|(4500.0, 7000.0]|all_four",20,19,19
"37|high_20nA|B6|(2000.0, 3000.0]|all_four",19,46,19
"41|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",19,24,19
"42|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",19,22,19
"64|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",19,35,19
"63|high_20nA|B2|(4500.0, 7000.0]|all_four",50,18,18
"34|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",37,18,18
"65|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",37,18,18
"62|high_20nA|B2|(4500.0, 7000.0]|all_four",27,18,18
"54|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",25,18,18
"61|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",22,18,18
"54|high_20nA|B8|(3000.0, 4500.0]|all_four",21,18,18
"55|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",20,18,18
"34|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",18,22,18
"49|high_20nA|B8|(3000.0, 4500.0]|all_four",18,25,18
"53|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",18,41,18
"55|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",18,23,18
"57|high_20nA|B8|(3000.0, 4500.0]|all_four",18,30,18
"58|high_20nA|B6|(2000.0, 3000.0]|all_four",18,37,18
"59|high_20nA|B6|(4500.0, 7000.0]|B2_plus_ge2_downstream",18,64,18
"59|high_20nA|B6|(3000.0, 4500.0]|all_four",18,45,18
"62|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",18,25,18
"63|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",18,20,18
"65|high_20nA|B8|(3000.0, 4500.0]|all_four",18,27,18
"31|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",38,17,17
"31|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",34,17,17
"49|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",32,17,17
"50|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",28,17,17
"45|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",26,17,17
"53|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",24,17,17
"58|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",24,17,17
"33|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",22,17,17
"37|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",22,17,17
"49|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",21,17,17
"50|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",21,17,17
"31|high_20nA|B4|(2000.0, 3000.0]|all_four",17,31,17
"32|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",17,24,17
"34|high_20nA|B4|(2000.0, 3000.0]|all_four",17,24,17
"39|high_20nA|B8|(3000.0, 4500.0]|all_four",17,32,17
"45|high_20nA|B6|(3000.0, 4500.0]|B6_only",17,18,17
"46|low_2nA|B2|(2000.0, 3000.0]|B2_only",17,70,17
"46|low_2nA|B2|(999.999, 1500.0]|B2_only",17,19,17
"52|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",17,24,17
"57|high_20nA|B6|(2000.0, 3000.0]|all_four",17,35,17
"60|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",17,25,17
"63|high_20nA|B2|(1500.0, 2000.0]|all_four",17,25,17
"65|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",17,26,17
"45|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",35,16,16
"31|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",25,16,16
"45|high_20nA|B8|(2000.0, 3000.0]|all_four",24,16,16
"53|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",24,16,16
"34|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",23,16,16
"63|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",21,16,16
"61|high_20nA|B8|(1500.0, 2000.0]|all_four",19,16,16
"55|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",18,16,16
"48|high_20nA|B2|(2000.0, 3000.0]|all_four",17,16,16
"34|high_20nA|B6|(2000.0, 3000.0]|all_four",16,27,16
"34|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",16,28,16
"52|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",16,24,16
"53|high_20nA|B2|(7000.0, 12000.0]|all_four",16,19,16
"54|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",16,48,16
"61|high_20nA|B2|(12000.0, 20000.0]|B2_only",16,30,16
"62|high_20nA|B4|(999.999, 1500.0]|all_four",16,19,16
"63|high_20nA|B4|(3000.0, 4500.0]|B4_only",16,20,16
"65|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",16,16,16
"50|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",54,15,15
"39|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",45,15,15
"59|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",33,15,15
"33|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",25,15,15
"44|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",24,15,15
"62|high_20nA|B6|(999.999, 1500.0]|all_four",24,15,15
"62|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",24,15,15
"32|high_20nA|B4|(2000.0, 3000.0]|all_four",21,15,15
"32|high_20nA|B8|(3000.0, 4500.0]|all_four",20,15,15
"40|high_20nA|B8|(2000.0, 3000.0]|all_four",20,15,15
"40|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",20,15,15
"63|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream",20,15,15
"54|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",19,15,15
"50|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",18,15,15
"56|high_20nA|B2|(12000.0, 20000.0]|B2_plus_ge2_downstream",18,15,15
"56|high_20nA|B2|(7000.0, 12000.0]|all_four",18,15,15
"42|high_20nA|B2|(2000.0, 3000.0]|all_four",17,15,15
"31|high_20nA|B6|(2000.0, 3000.0]|all_four",15,26,15
"31|high_20nA|B8|(3000.0, 4500.0]|all_four",15,21,15
"34|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",15,33,15
"37|high_20nA|B2|(2000.0, 3000.0]|all_four",15,19,15
"39|high_20nA|B6|(2000.0, 3000.0]|all_four",15,31,15
"55|high_20nA|B4|(2000.0, 3000.0]|all_four",15,28,15
"58|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",15,25,15
"58|high_20nA|B8|(3000.0, 4500.0]|all_four",15,31,15
"58|high_20nA|B2|(3000.0, 4500.0]|all_four",15,16,15
"31|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",38,14,14
"32|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",31,14,14
"35|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",30,14,14
"40|high_20nA|B2|(2000.0, 3000.0]|all_four",30,14,14
"39|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",27,14,14
"48|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",27,14,14
"37|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",26,14,14
"64|high_20nA|B2|(4500.0, 7000.0]|all_four",23,14,14
"64|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",22,14,14
"63|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",21,14,14
"39|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",20,14,14
"54|high_20nA|B2|(4500.0, 7000.0]|all_four",20,14,14
"55|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",20,14,14
"57|high_20nA|B2|(3000.0, 4500.0]|all_four",20,14,14
"31|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",19,14,14
"32|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",18,14,14
"41|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",17,14,14
"51|high_20nA|B6|(2000.0, 3000.0]|all_four",17,14,14
"60|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",17,14,14
"56|high_20nA|B6|(1500.0, 2000.0]|all_four",16,14,14
"61|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",16,14,14
"37|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",15,14,14
"41|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",14,22,14
"45|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",14,14,14
"51|high_20nA|B4|(2000.0, 3000.0]|all_four",14,19,14
"51|high_20nA|B8|(3000.0, 4500.0]|all_four",14,16,14
"55|high_20nA|B6|(2000.0, 3000.0]|all_four",14,35,14
"56|high_20nA|B8|(2000.0, 3000.0]|all_four",14,22,14
"57|high_20nA|B2|(2000.0, 3000.0]|all_four",14,14,14
"58|high_20nA|B2|(12000.0, 20000.0]|B2_only",14,87,14
"58|high_20nA|B4|(2000.0, 3000.0]|all_four",14,37,14
"59|high_20nA|B2|(999.999, 1500.0]|B2_plus_ge2_downstream",14,14,14
"59|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",14,16,14
"63|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",14,30,14
"63|high_20nA|B6|(999.999, 1500.0]|all_four",14,21,14
"64|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",14,24,14
"33|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",53,13,13
"40|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",38,13,13
"48|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",34,13,13
"57|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",29,13,13
"45|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",22,13,13
"41|high_20nA|B2|(2000.0, 3000.0]|all_four",21,13,13
"53|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",19,13,13
"42|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",18,13,13
"53|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",18,13,13
"56|high_20nA|B2|(4500.0, 7000.0]|all_four",18,13,13
"64|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",16,13,13
"53|high_20nA|B2|(4500.0, 7000.0]|all_four",15,13,13
"41|high_20nA|B4|(3000.0, 4500.0]|B4_only",14,13,13
"65|high_20nA|B2|(3000.0, 4500.0]|all_four",14,13,13
"33|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",13,13,13
"33|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",13,45,13
"35|high_20nA|B4|(2000.0, 3000.0]|all_four",13,20,13
"36|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",13,14,13
"37|high_20nA|B6|(3000.0, 4500.0]|B6_only",13,14,13
"40|high_20nA|B6|(1500.0, 2000.0]|all_four",13,14,13
"50|high_20nA|B2|(7000.0, 12000.0]|all_four",13,16,13
"55|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",13,16,13
"56|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",13,15,13
"58|high_20nA|B2|(2000.0, 3000.0]|all_four",13,25,13
"59|high_20nA|B2|(7000.0, 12000.0]|all_four",13,13,13
"64|high_20nA|B6|(1500.0, 2000.0]|all_four",13,49,13
"65|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",13,13,13
"65|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",13,15,13
"65|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",13,16,13
"42|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",40,12,12
"49|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",28,12,12
"37|high_20nA|B2|(3000.0, 4500.0]|all_four",24,12,12
"40|high_20nA|B4|(999.999, 1500.0]|B4_only",22,12,12
"55|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",21,12,12
"34|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",20,12,12
"40|high_20nA|B2|(3000.0, 4500.0]|all_four",20,12,12
"58|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",20,12,12
"54|high_20nA|B8|(2000.0, 3000.0]|all_four",19,12,12
"37|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",16,12,12
"61|high_20nA|B2|(4500.0, 7000.0]|all_four",16,12,12
"35|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",15,12,12
"36|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",15,12,12
"63|high_20nA|B6|(4500.0, 7000.0]|B2_plus_ge2_downstream",14,12,12
"49|high_20nA|B8|(2000.0, 3000.0]|all_four",13,12,12
"64|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream",13,12,12
"35|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",12,15,12
"39|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",12,15,12
"45|high_20nA|B4|(1500.0, 2000.0]|all_four",12,18,12
"45|high_20nA|B4|(3000.0, 4500.0]|B4_only",12,16,12
"45|high_20nA|B6|(3000.0, 4500.0]|all_four",12,13,12
"51|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",12,20,12
"51|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",12,14,12
"51|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",12,13,12
"52|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",12,16,12
"53|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",12,12,12
"58|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",12,35,12
"59|high_20nA|B8|(999.999, 1500.0]|all_four",12,13,12
"60|high_20nA|B4|(7000.0, 12000.0]|B2_plus_one_downstream",12,21,12
"60|high_20nA|B2|(12000.0, 20000.0]|B2_only",12,24,12
"63|high_20nA|B4|(999.999, 1500.0]|all_four",12,21,12
"64|high_20nA|B6|(999.999, 1500.0]|all_four",12,19,12
"64|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",12,17,12
"65|high_20nA|B4|(2000.0, 3000.0]|all_four",12,27,12
"65|high_20nA|B2|(12000.0, 20000.0]|B2_only",12,29,12
"32|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",40,11,11
"49|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",40,11,11
"54|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",38,11,11
"60|high_20nA|B4|(999.999, 1500.0]|B4_only",29,11,11
"31|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",22,11,11
"54|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",21,11,11
"41|high_20nA|B8|(2000.0, 3000.0]|all_four",17,11,11
"60|high_20nA|B4|(3000.0, 4500.0]|B4_only",15,11,11
"62|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",15,11,11
"56|high_20nA|B4|(1500.0, 2000.0]|all_four",14,11,11
"48|high_20nA|B8|(2000.0, 3000.0]|all_four",12,11,11
"55|high_20nA|B2|(7000.0, 12000.0]|all_four",12,11,11
"57|high_20nA|B6|(1500.0, 2000.0]|all_four",12,11,11
"34|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",11,11,11
"34|high_20nA|B8|(3000.0, 4500.0]|all_four",11,20,11
"36|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",11,15,11
"37|high_20nA|B6|(4500.0, 7000.0]|B2_plus_ge2_downstream",11,15,11
"40|high_20nA|B6|(999.999, 1500.0]|B6_only",11,13,11
"40|high_20nA|B4|(2000.0, 3000.0]|B4_only",11,19,11
"42|high_20nA|B8|(2000.0, 3000.0]|all_four",11,16,11
"45|high_20nA|B6|(1500.0, 2000.0]|all_four",11,12,11
"51|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",11,20,11
"51|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",11,13,11
"57|high_20nA|B8|(2000.0, 3000.0]|all_four",11,18,11
"60|high_20nA|B4|(2000.0, 3000.0]|B4_only",11,12,11
"60|high_20nA|B8|(1500.0, 2000.0]|all_four",11,34,11
"60|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",11,13,11
"65|high_20nA|B2|(2000.0, 3000.0]|all_four",11,20,11
"65|high_20nA|B4|(1500.0, 2000.0]|all_four",11,21,11
"65|high_20nA|B6|(2000.0, 3000.0]|all_four",11,35,11
"40|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",41,10,10
"59|high_20nA|B4|(999.999, 1500.0]|B4_only",34,10,10
"32|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",22,10,10
"55|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",22,10,10
"51|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",21,10,10
"61|high_20nA|B6|(999.999, 1500.0]|all_four",21,10,10
"40|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",18,10,10
"47|low_2nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",17,10,10
"49|high_20nA|B2|(2000.0, 3000.0]|all_four",17,10,10
"62|high_20nA|B8|(999.999, 1500.0]|all_four",17,10,10
"35|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",16,10,10
"60|high_20nA|B2|(4500.0, 7000.0]|all_four",15,10,10
"42|high_20nA|B2|(3000.0, 4500.0]|all_four",14,10,10
"49|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",14,10,10
"65|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",14,10,10
"31|high_20nA|B2|(7000.0, 12000.0]|all_four",12,10,10
"35|high_20nA|B8|(3000.0, 4500.0]|all_four",12,10,10
"37|high_20nA|B4|(1500.0, 2000.0]|all_four",12,10,10
"41|high_20nA|B6|(1500.0, 2000.0]|all_four",12,10,10
"36|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",11,10,10
"51|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",11,10,10
"34|high_20nA|B2|(7000.0, 12000.0]|all_four",10,19,10
"36|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",10,12,10
"36|high_20nA|B4|(2000.0, 3000.0]|all_four",10,12,10
"39|high_20nA|B2|(2000.0, 3000.0]|all_four",10,15,10
"41|high_20nA|B2|(3000.0, 4500.0]|all_four",10,12,10
"45|high_20nA|B2|(12000.0, 20000.0]|B2_plus_ge2_downstream",10,11,10
"49|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",10,10,10
"49|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",10,10,10
"52|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",10,10,10
"52|high_20nA|B8|(3000.0, 4500.0]|all_four",10,10,10
"54|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",10,10,10
"59|high_20nA|B4|(3000.0, 4500.0]|B4_only",10,11,10
"60|high_20nA|B6|(999.999, 1500.0]|all_four",10,10,10
"62|high_20nA|B8|(1500.0, 2000.0]|all_four",10,25,10
"63|high_20nA|B6|(3000.0, 4500.0]|all_four",10,19,10
"64|high_20nA|B2|(1500.0, 2000.0]|all_four",10,25,10
"41|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",34,9,9
"60|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",33,9,9
"55|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",31,9,9
"62|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",29,9,9
"36|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",26,9,9
"35|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",23,9,9
"36|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",20,9,9
"48|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",20,9,9
"56|high_20nA|B8|(999.999, 1500.0]|B2_plus_one_downstream",19,9,9
"39|high_20nA|B4|(999.999, 1500.0]|B4_only",18,9,9
"48|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",16,9,9
"57|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",16,9,9
"60|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",16,9,9
"37|high_20nA|B4|(3000.0, 4500.0]|B4_only",15,9,9
"42|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",15,9,9
"50|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",14,9,9
"54|high_20nA|B2|(7000.0, 12000.0]|all_four",14,9,9
"60|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",14,9,9
"45|high_20nA|B8|(999.999, 1500.0]|B8_only",13,9,9
"50|high_20nA|B8|(999.999, 1500.0]|B2_plus_one_downstream",13,9,9
"39|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream",12,9,9
"57|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",12,9,9
"57|high_20nA|B4|(1500.0, 2000.0]|all_four",12,9,9
"34|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream",10,9,9
"35|high_20nA|B2|(2000.0, 3000.0]|all_four",10,9,9
"56|high_20nA|B2|(3000.0, 4500.0]|all_four",10,9,9
"31|high_20nA|B8|(2000.0, 3000.0]|all_four",9,14,9
"31|high_20nA|B2|(12000.0, 20000.0]|B2_plus_ge2_downstream",9,10,9
"32|high_20nA|B8|(2000.0, 3000.0]|all_four",9,9,9
"33|high_20nA|B8|(2000.0, 3000.0]|all_four",9,21,9
"40|high_20nA|B6|(2000.0, 3000.0]|B6_only",9,9,9
"45|high_20nA|B4|(2000.0, 3000.0]|B4_only",9,14,9
"50|high_20nA|B8|(2000.0, 3000.0]|all_four",9,14,9
"51|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",9,13,9
"53|high_20nA|B8|(2000.0, 3000.0]|all_four",9,12,9
"56|high_20nA|B2|(2000.0, 3000.0]|all_four",9,22,9
"58|high_20nA|B8|(2000.0, 3000.0]|all_four",9,13,9
"59|high_20nA|B8|(1500.0, 2000.0]|all_four",9,34,9
"61|high_20nA|B4|(4500.0, 7000.0]|B2_plus_ge2_downstream",9,13,9
"61|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream",9,15,9
"58|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",35,8,8
"39|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream",26,8,8
"45|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",25,8,8
"63|high_20nA|B4|(999.999, 1500.0]|B4_only",22,8,8
"57|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",19,8,8
"37|high_20nA|B6|(999.999, 1500.0]|B2_plus_one_downstream",18,8,8
"45|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",18,8,8
"45|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",18,8,8
