method,run,n,positives,roc_auc,average_precision
traditional_scalar__rise_10_50,64,1321,206,0.7182027950716183,0.547730067459644
traditional_scalar__rise_10_50,65,1128,231,0.665976535541753,0.4758702759172584
traditional_scalar__rise_20_80,42,1124,303,0.5593999107584329,0.4807296487720837
traditional_scalar__rise_20_80,50,1170,345,0.4968151075977163,0.4368988107215979
traditional_scalar__rise_20_80,57,1103,285,0.5620855316776048,0.4517542431772079
traditional_scalar__rise_20_80,58,1099,274,0.5282636584826366,0.40475666868056437
traditional_scalar__rise_20_80,60,1400,193,0.7478053324518892,0.5362731945909496
traditional_scalar__rise_20_80,62,1400,184,0.7898982766018305,0.5958384665674168
traditional_scalar__rise_20_80,64,1321,206,0.7326352910444511,0.5121036110333639
traditional_scalar__rise_20_80,65,1128,231,0.6902469511165163,0.500999688197464
traditional_scalar__tail_10_17_over_total,42,1124,303,0.7602497155927529,0.793951678918574
traditional_scalar__tail_10_17_over_total,50,1170,345,0.8437189284145805,0.8767605377699853
traditional_scalar__tail_10_17_over_total,57,1103,285,0.7907862565950329,0.823365098442658
traditional_scalar__tail_10_17_over_total,58,1099,274,0.814700287547003,0.8477797592423469
traditional_scalar__tail_10_17_over_total,60,1400,193,0.48602925078664616,0.5284970057802592
traditional_scalar__tail_10_17_over_total,62,1400,184,0.43036461312929064,0.45483829628081784
traditional_scalar__tail_10_17_over_total,64,1321,206,0.5656994209586835,0.6046511227741265
traditional_scalar__tail_10_17_over_total,65,1128,231,0.7335032117640813,0.7708106727314061
traditional_scalar__tail_12_17_over_total,42,1124,303,0.7688402214155643,0.8078802413092933
traditional_scalar__tail_12_17_over_total,50,1170,345,0.8467386912604303,0.8820166222079078
traditional_scalar__tail_12_17_over_total,57,1103,285,0.7965126753313602,0.8326776096165089
traditional_scalar__tail_12_17_over_total,58,1099,274,0.8180645874806459,0.8534502941465556
traditional_scalar__tail_12_17_over_total,60,1400,193,0.4929319899893111,0.5378953803847943
traditional_scalar__tail_12_17_over_total,62,1400,184,0.4396832987700229,0.4768841931160849
traditional_scalar__tail_12_17_over_total,64,1321,206,0.571293917889329,0.617195295547496
traditional_scalar__tail_12_17_over_total,65,1128,231,0.7421177855960465,0.7836709641757535
traditional_scalar__tail_14_17_over_total,42,1124,303,0.7749826139739431,0.8108400108047741
traditional_scalar__tail_14_17_over_total,50,1170,345,0.8492437417654808,0.8834315810749037
traditional_scalar__tail_14_17_over_total,57,1103,285,0.8003302878222451,0.8330391145727556
traditional_scalar__tail_14_17_over_total,58,1099,274,0.8193983631939836,0.8525060139866488
traditional_scalar__tail_14_17_over_total,60,1400,193,0.4962610162652232,0.5421192756448107
traditional_scalar__tail_14_17_over_total,62,1400,184,0.44519629576659037,0.48039023474253184
traditional_scalar__tail_14_17_over_total,64,1321,206,0.5760895119508903,0.6196936834199563
traditional_scalar__tail_14_17_over_total,65,1128,231,0.7450810059505711,0.783987177592422
traditional_scalar__time_kurtosis,42,1124,303,0.7652183001491379,0.7494161750989157
traditional_scalar__time_kurtosis,50,1170,345,0.8599701361440493,0.8459178209138469
traditional_scalar__time_kurtosis,57,1103,285,0.8194097713721957,0.8043208477847564
traditional_scalar__time_kurtosis,58,1099,274,0.8335899137358991,0.8141189457153313
traditional_scalar__time_kurtosis,60,1400,193,0.6134938248816275,0.5279770197939033
traditional_scalar__time_kurtosis,62,1400,184,0.5454313858695652,0.4712595857378624
traditional_scalar__time_kurtosis,64,1321,206,0.620127127867996,0.569545207764394
traditional_scalar__time_kurtosis,65,1128,231,0.7511956642391424,0.7417513179998902
traditional_scalar__time_skewness,42,1124,303,0.8715403818091919,0.8578471405698326
traditional_scalar__time_skewness,50,1170,345,0.9038173034694773,0.9050081904918923
traditional_scalar__time_skewness,57,1103,285,0.8720842448419338,0.8625828410699493
traditional_scalar__time_skewness,58,1099,274,0.8710904667109045,0.8725753727376034
traditional_scalar__time_skewness,60,1400,193,0.7636627445256727,0.649850795648643
traditional_scalar__time_skewness,62,1400,184,0.7326945080091533,0.5810459699346292
traditional_scalar__time_skewness,64,1321,206,0.8214027602420655,0.726170327834267
traditional_scalar__time_skewness,65,1128,231,0.8796710535840971,0.8459172125453324
traditional_scalar__time_variance,42,1124,303,0.9034944907401825,0.8987117120884253
traditional_scalar__time_variance,50,1170,345,0.9576846728151077,0.9562036092346534
traditional_scalar__time_variance,57,1103,285,0.9330330716767469,0.9232313879666869
traditional_scalar__time_variance,58,1099,274,0.9500685689006856,0.942017517959156
traditional_scalar__time_variance,60,1400,193,0.9291438972144357,0.8767737268019028
traditional_scalar__time_variance,62,1400,184,0.8599783681350115,0.7727475913601187
traditional_scalar__time_variance,64,1321,206,0.9197091732334887,0.8678276424381359
traditional_scalar__time_variance,65,1128,231,0.9339259774042383,0.9173658818525441
traditional_scalar__width20,42,1124,303,0.9417336983393831,0.9118850183785765
traditional_scalar__width20,50,1170,345,0.9769205094422486,0.9595021237948911
traditional_scalar__width20,57,1103,285,0.9613305880839017,0.9313112976309225
traditional_scalar__width20,58,1099,274,0.9642844503428445,0.9400843969953785
traditional_scalar__width20,60,1400,193,0.9423934647200483,0.8706763640568218
traditional_scalar__width20,62,1400,184,0.9059080913901602,0.7928618682168442
traditional_scalar__width20,64,1321,206,0.9439222430232052,0.8664200318893311
traditional_scalar__width20,65,1128,231,0.9568426742339786,0.9245316508114471
traditional_scalar__width50,42,1124,303,0.9205508857828534,0.8395480937173289
traditional_scalar__width50,50,1170,345,0.9273131313131313,0.844863506444835
traditional_scalar__width50,57,1103,285,0.9359584781023462,0.8641677588557544
traditional_scalar__width50,58,1099,274,0.9265494359654943,0.8453693587197874
traditional_scalar__width50,60,1400,193,0.917452597327335,0.7770683590506614
traditional_scalar__width50,62,1400,184,0.9031549449370708,0.7331946906359084
traditional_scalar__width50,64,1321,206,0.8810070094475162,0.746178042869595
traditional_scalar__width50,65,1128,231,0.9236391627695976,0.8316628686958742
traditional_scalar__zero_crossings_derivative,42,1124,303,0.7488834754364596,0.5798074962876205
traditional_scalar__zero_crossings_derivative,50,1170,345,0.748628897672376,0.6092657264313796
traditional_scalar__zero_crossings_derivative,57,1103,285,0.7567344400120104,0.5705843766783006
traditional_scalar__zero_crossings_derivative,58,1099,274,0.7449214775492148,0.5628885657767487
traditional_scalar__zero_crossings_derivative,60,1400,193,0.5654171907396834,0.30879676984714094
traditional_scalar__zero_crossings_derivative,62,1400,184,0.525278890160183,0.2529793189659009
traditional_scalar__zero_crossings_derivative,64,1321,206,0.6177717793547826,0.3651793569519352
traditional_scalar__zero_crossings_derivative,65,1128,231,0.721495895408939,0.5320879930404526
