event_id,run,max_q_template_rmse,dominant_q_stave,dominant_q_stave_index,max_peak_sample,max_tail_area_frac,max_secondary_peak_frac,max_width20_samples,max_adaptive_lowering_adc,max_pretrigger_absmax_adc,min_over_max_amp,amp_cv,mean_log_amp,dt_span_ns,tail_label,atom_class,pulse_shape_handoff,artifact_handoff
62:553458:13060:164444,62,0.5540208004019689,B4,0,5.0,0.6487976539589443,0.9090606262491672,11.0,500.9399999999996,2759.0,0.39990006662225186,0.3673089284102193,7.544307149811314,4.552622494303996,True,pretrigger_baseline_shape,True,False
62:553573:13166:164559,62,0.07438290248617438,B8,2,9.0,0.5265080930980306,0.853306613226453,11.0,0.0,25.5,0.7993987975951904,0.09085789860982865,7.7181134335026345,4.802902386421216,True,common_shape,False,False
62:553612:13202:164598,62,0.18730804801074602,B8,2,7.0,0.7014633140972795,0.9849369812480787,13.0,0.0,79.5,0.7090378112511527,0.1383449866076457,7.930918701053172,5.0526224943040035,True,broad_late_shape,True,False
62:553693:13272:164679,62,0.41728312715464944,B4,0,5.0,0.7335015335905808,0.9533356377462842,15.0,153.19999999999982,2296.0,0.4568764568764569,0.31416986191796725,7.971959939459768,4.552622494303996,True,broad_late_shape,True,False
62:553712:13288:164698,62,0.06919056354659824,B8,2,9.0,0.4714914756689624,0.8620139581256231,11.0,0.0,23.5,0.5016949152542373,0.2689999711861129,7.510176486315443,7.3029023864212235,True,common_shape,False,False
62:553784:13385:164770,62,0.11494792453019773,B8,2,8.0,0.641340964840556,0.9562729273661041,12.0,0.0,11.0,0.7125458547322083,0.16637246656955285,7.90980853006599,5.3029023864212235,True,common_shape,False,False
62:553803:13404:164789,62,0.2436786383674527,B4,0,8.0,0.6463330098433384,0.9954188481675392,13.0,0.0,280.0,0.5157003067036658,0.25869432569591866,7.880218514442666,5.302902386421216,True,common_shape,False,False
62:553830:13430:164816,62,0.5466428566095094,B4,0,5.0,0.6344060577378136,0.9629761480954077,10.0,499.8850000000002,1934.0,0.5768956924172304,0.21839786194350455,7.681794858982344,4.552622494303996,True,common_shape,False,False
62:553842:13442:164828,62,0.056172504226027396,B8,2,8.0,0.5682686990599379,0.962969889657752,11.0,0.0,8.5,0.9495649085419996,0.02234864278649955,7.912541725195552,5.3029023864212235,True,common_shape,False,False
62:554014:13602:165000,62,0.38656846220223817,B4,0,6.0,0.6770130254588513,0.9189604582925807,14.0,68.57499999999982,947.5,0.4743607656839458,0.31449753370166983,7.780165710956375,4.552622494303996,True,broad_late_shape,True,False
62:554101:13682:165087,62,0.3980203053908612,B6,1,5.0,0.6466832651609461,0.9674972914409534,13.0,31.4350000000004,1052.5,0.7229531032347933,0.13138062638224268,7.922259186521136,4.552622494303996,True,common_shape,False,False
62:554186:13764:165172,62,0.49202838624264145,B4,0,5.0,0.7203339086330175,0.9889250814332248,13.0,402.625,1668.0,0.7043973941368078,0.15173436782351113,7.829569349188028,4.552622494303996,True,broad_late_shape,True,False
62:554253:13829:165239,62,0.19175260659465218,B8,2,7.0,0.7221222436634072,0.9763513513513513,13.0,0.0,7.0,0.5337260677466863,0.29717123789749617,8.145674089588061,4.0526224943040035,True,broad_late_shape,True,False
62:554377:13946:165363,62,0.1444825427873877,B8,2,11.0,0.6576746408942463,0.9844635054215892,12.0,0.0,43.5,0.6906225550463843,0.1560306687539021,8.20409407395105,2.3029023864212093,False,common_shape,False,False
62:554392:13961:165378,62,0.22673245512150336,B4,0,7.0,0.6596423778607957,0.9962597755865352,12.0,0.0,135.0,0.8542821934688848,0.06555226320103724,8.000125758046336,6.052622494304011,True,common_shape,False,False
62:554393:13962:165379,62,0.16911005514748056,B8,2,7.0,0.7295367467781261,0.9146841673502871,13.0,0.0,20.0,0.5739677331145748,0.24715372115898812,7.880996839429119,5.052622494304011,True,broad_late_shape,True,False
62:554396:13964:165382,62,0.5526260219892746,B4,0,5.0,0.6809047227162919,0.9981233872859488,14.0,768.5550000000003,3505.5,0.5006459189665297,0.30369648273076016,7.962878818343479,4.552622494303996,True,delayed_peak_shape,True,False
62:554436:14000:165422,62,0.08639398700715233,B8,2,9.0,0.6283667949255209,0.9812382739212008,12.0,0.0,13.0,0.7970606629143214,0.10492043784847334,7.927501691458353,4.802902386421216,True,common_shape,False,False
62:554467:14028:165453,62,0.10683048157447188,B8,2,9.0,0.6406338963750238,0.9408284023668639,12.0,0.0,17.0,0.696105320899616,0.17181989456452312,7.9707687302518595,5.0526224943040035,True,common_shape,False,False
62:554506:14063:165492,62,0.18861751263905183,B8,2,9.0,0.5963600407873189,0.9022093444404201,11.0,0.0,26.0,0.6445927903871829,0.1895986849225968,7.9805362610199815,4.302902386421216,True,common_shape,False,False
62:554537:14092:165523,62,0.12611695620659152,B8,2,9.0,0.5675904737689634,0.921990171990172,10.0,0.0,17.0,0.5,0.2691952061280118,7.330006428040609,4.802902386421216,True,common_shape,False,False
62:554538:14093:165524,62,0.26678004203341227,B8,2,8.0,0.6408959782793144,0.9955418381344308,13.0,0.0,399.0,0.8134969325153374,0.08459339215307632,7.9838488332649264,4.552622494303996,True,common_shape,False,False
62:554550:14105:165536,62,0.9653950393364712,B4,0,6.0,0.4043837514224927,0.9533920248575868,8.0,1315.7799999999997,1819.0,0.7115484205075091,0.14303470446681543,7.4387571417422675,4.552622494303996,True,pretrigger_baseline_shape,True,False
62:554558:14112:165544,62,0.1507174369012681,B8,2,9.0,0.6653712658340503,0.9010375099760575,12.0,0.0,31.5,0.5520085129023676,0.2626486984024993,7.889563447651093,5.302902386421216,True,common_shape,False,False
62:554559:14113:165545,62,0.14036523427447395,B8,2,9.0,0.6639754662661159,0.8889936683281692,11.0,0.0,17.5,0.49050249225380577,0.305140341098219,7.826475469570265,4.5526224943040035,True,common_shape,False,False
62:554560:14114:165546,62,0.11348673064231596,B8,2,8.0,0.6369147960843462,0.9012938508736829,12.0,0.0,6.5,0.5520875016673336,0.2643157384760882,7.884101735403923,6.302902386421216,True,common_shape,False,False
62:554631:14180:165617,62,0.11074599489782123,B6,1,9.0,0.6347956374786577,0.9347571679344646,12.0,0.0,13.0,0.529256875365711,0.26959922149999443,7.790768939075825,7.0526224943040035,True,common_shape,False,False
62:554706:14246:165692,62,0.20398591845601147,B8,2,10.0,0.4960047003525264,0.8701527614571093,11.0,0.0,25.5,0.7630576104012553,0.11644744912830089,7.555941679758948,6.052622494303996,True,common_shape,False,False
62:554754:14291:165740,62,0.12779891512056563,B8,2,9.0,0.4934875840525229,0.876882027825424,11.0,0.0,46.5,0.6685725176291214,0.1892608273969256,7.6195863006024815,3.8029023864212164,True,common_shape,False,False
62:554779:14314:165765,62,0.14340022760801077,B8,2,9.0,0.6521357445634453,0.8875,11.0,0.0,11.0,0.416041604160416,0.40732171460304184,7.989078464931407,5.5526224943040035,True,common_shape,False,False
62:554800:14334:165786,62,0.11882385892066087,B8,2,9.0,0.5341450843963407,0.9871726349545697,11.0,0.0,19.5,0.7797969000534474,0.11748132923887276,7.780037777399673,7.5526224943040035,True,common_shape,False,False
62:554863:14394:165849,62,0.095943821828157,B8,2,9.0,0.6314983245572044,0.8855438025494983,12.0,0.0,31.0,0.6044209384323298,0.2425012529448048,7.891354185802722,4.5526224943040035,True,common_shape,False,False
62:554933:14463:165919,62,0.14403914386669445,B8,2,9.0,0.658996740511574,0.8336733469338774,12.0,0.0,18.0,0.45877835113404536,0.32244092264526786,7.925020465072596,5.552622494303996,True,common_shape,False,False
62:555050:14566:166036,62,0.1152806010537683,B8,2,10.0,0.6919741356221862,0.9986796501072784,12.0,0.0,12.5,0.6952774905205101,0.17992842602160186,8.13671689612181,5.0526224943040035,True,delayed_peak_shape,True,False
62:555054:14570:166040,62,0.0957520701341657,B8,2,9.0,0.5216975721659338,0.9222666182346531,11.0,0.0,12.5,0.7371957864148202,0.12882105334003088,7.80613564782395,7.052622494304011,True,common_shape,False,False
62:555071:14586:166057,62,0.06583390932576921,B8,2,8.0,0.5845409603021366,0.9804878048780488,11.0,0.0,18.5,0.6353238015138772,0.20706939782566167,7.722873309651708,4.0526224943040035,True,common_shape,False,False
62:555132:14640:166118,62,0.10263249284661068,B8,2,9.0,0.6391442127562722,0.9449919105750846,12.0,0.0,118.0,0.4552140020591263,0.3769210369782581,7.641101619062225,4.052622494304011,True,common_shape,False,False
62:555248:14751:166234,62,0.08911364903777384,B6,1,9.0,0.6034528336417431,0.9853884533143265,12.0,0.0,12.5,0.6942292490118577,0.146725816657278,7.897975442788218,3.0526224943039963,True,common_shape,False,False
62:555263:14764:166249,62,0.1033836300498648,B8,2,9.0,0.6097057087444135,0.9707525468287874,12.0,0.0,10.5,0.6993098915543872,0.14434771054470596,7.866986858674814,4.052622494304011,True,common_shape,False,False
62:555343:14838:166329,62,0.2376791239476856,B4,0,7.0,0.5441677588466579,0.9037433155080213,11.0,0.0,169.0,0.8773725741096182,0.05498256336852223,7.7064930418491855,4.552622494303996,True,common_shape,False,False
62:555350:14845:166336,62,0.1563873203684313,B8,2,10.0,0.5144854726618102,0.9015403201449713,11.0,0.0,8.0,0.7315510384445426,0.13303576684558227,7.550535104626479,5.0526224943040035,True,common_shape,False,False
62:555360:14853:166346,62,0.12589576144555045,B8,2,9.0,0.6243741871626365,0.8256900673766573,11.0,0.0,19.0,0.38814788291110913,0.47166905075095533,8.017148708690522,5.052622494304011,True,low_charge_pair_artifact,False,True
62:555378:14870:166364,62,0.07814490221294841,B8,2,9.0,0.5494682871249525,0.9622302158273381,11.0,0.0,18.5,0.6106115107913669,0.19693670283921097,7.72916734671107,3.5526224943040035,True,common_shape,False,False
62:555473:14958:166459,62,0.5843611232853415,B4,0,17.0,0.0,0.024015369836695485,2.0,0.0,14.0,0.4623771498771499,0.38541012082093734,7.586716181819049,4.5526224943040035,True,delayed_peak_shape,True,False
62:555484:14969:166470,62,0.12287277299505708,B8,2,9.0,0.6455384369548717,0.8803418803418803,12.0,0.0,16.5,0.3785095320623917,0.3858712124349364,7.886464809998661,7.052622494303996,True,common_shape,False,False
62:555564:15045:166550,62,0.1338386743600714,B8,2,9.0,0.6453167689056137,0.8596041055718475,12.0,0.0,20.0,0.5959328028293546,0.2576251164438972,8.076319566660699,3.5526224943040035,True,common_shape,False,False
62:555569:15050:166555,62,0.30778652266066625,B8,2,6.0,0.7162956153323474,0.8741344195519348,14.0,0.0,420.0,0.4510380304978872,0.3996142225863203,8.082432070879223,4.552622494303996,True,broad_late_shape,True,False
62:555598:15078:166584,62,0.5117099563558346,B6,1,14.0,0.6308317316092958,0.9910828025477707,9.0,5.220000000000255,103.0,0.6608439440176787,0.19251455399930828,8.209516283306568,4.5526224943040035,True,delayed_peak_shape,True,False
62:555728:15203:166714,62,0.08704411093625429,B8,2,8.0,0.6243977852879845,0.953516269305743,12.0,0.0,16.0,0.7984705353126406,0.10679065579857948,7.9664328901796075,3.0526224943040035,True,common_shape,False,False
62:555848:15311:166834,62,0.10279208975380945,B8,2,8.0,0.6326225293944119,0.9864567462332825,12.0,0.0,14.0,0.7347215168444219,0.12654351440552553,7.864824795268876,5.552622494304011,True,common_shape,False,False
62:555892:15351:166878,62,0.2849260066228589,B8,2,6.0,0.7361919414899547,0.8860658991663358,14.0,0.0,286.0,0.482721843003413,0.34461926000226395,8.00329241297271,4.552622494303996,True,broad_late_shape,True,False
62:555896:15355:166882,62,0.11878188790133226,B8,2,8.0,0.651381980027677,0.9920911104080987,12.0,0.0,17.0,0.8244653103808033,0.0898173032291979,8.128770611717506,5.302902386421202,True,common_shape,False,False
62:555959:15412:166945,62,0.3581768953823396,B6,1,7.0,0.6784463388844832,0.9936996849842492,14.0,39.289999999999964,1276.0,0.8749043025570357,0.05772874172247543,8.013253086947378,4.552622494303996,True,broad_late_shape,True,False
62:556037:15485:167023,62,0.14452905033577645,B8,2,11.0,0.48526599135793724,0.9870285031575354,11.0,0.0,17.5,0.695852534562212,0.14808857869092618,7.798922963739835,6.802902386421216,True,common_shape,False,False
62:556049:15497:167035,62,0.2548982522012987,B8,2,7.0,0.6617598250717479,0.9895767530006317,13.0,0.0,108.0,0.4590190126218246,0.3736686827137329,8.255311859090584,4.052622494303996,True,common_shape,False,False
62:556051:15499:167037,62,0.09612045109259022,B8,2,9.0,0.5330076897035353,0.9536304816678648,11.0,0.0,32.0,0.9000718907260963,0.047956509631249096,7.864829475015511,5.802902386421216,True,common_shape,False,False
62:556128:15569:167114,62,0.11602651268868576,B8,2,8.0,0.6437035245752978,0.9384503982621288,12.0,153.13500000000022,130.5,0.5221417069243156,0.25886654987493,7.907073130484395,6.3029023864212235,True,common_shape,False,False
62:556217:15646:167203,62,0.2672024185529732,B8,2,7.0,0.6607470049330515,0.8233301064859632,14.0,0.0,90.5,0.3313294999128768,0.5475244066558476,7.94666404624374,3.0526224943039963,True,low_charge_pair_artifact,False,True
62:556249:15676:167235,62,0.5875176136283375,B4,0,17.0,0.0,0.41320754716981134,3.0,0.0,11.5,0.749245283018868,0.12051922530332643,7.7272112348254245,4.5526224943040035,True,delayed_peak_shape,True,False
62:556279:15705:167265,62,0.6036401669263378,B4,0,16.0,0.23086627417998318,0.8426119715362076,5.0,0.0,25.5,0.6705734616994559,0.17977292607309844,7.945328618028252,4.5526224943040035,True,delayed_peak_shape,True,False
62:556323:15747:167309,62,1.186133229939908,B4,0,4.0,0.5832752289313439,0.9740397350993377,9.0,1527.6750000000002,1887.5,0.5710306406685237,0.2287414356068111,7.386919849420516,4.552622494303996,True,pretrigger_baseline_shape,True,False
62:556382:15803:167368,62,0.44904906951744483,B6,1,12.0,0.623780487804878,0.9977165225901158,9.0,0.0,10.5,0.7762364294330518,0.10324389756433447,7.996237659036976,4.5526224943040035,True,delayed_peak_shape,True,False
62:556413:15833:167399,62,0.3672666260110685,B4,0,6.0,0.6308937218588055,0.9982731825246072,11.0,111.73999999999978,1177.0,0.8185114833362114,0.08405695982329343,7.861141747341402,4.552622494303996,True,delayed_peak_shape,True,False
62:556440:15859:167426,62,0.12456160628379684,B8,2,9.0,0.6373245538035003,0.8201763820176382,12.0,0.0,23.5,0.48246160232461605,0.3560579738915698,8.01553787244426,3.5526224943040035,True,common_shape,False,False
62:556454:15872:167440,62,0.4731226112727369,B4,0,5.0,0.6703694135882201,0.9839890989609947,10.0,277.8800000000001,1615.5,0.6486118208141713,0.17473657584533017,7.772713560768679,4.552622494303996,True,common_shape,False,False
62:556528:15939:167514,62,0.16463416585226423,B8,2,9.0,0.6813948591697575,0.9375267436884895,11.0,0.0,22.0,0.7244330338040222,0.14919662505418782,7.961349925355883,7.052622494304011,True,common_shape,False,False
62:556573:15984:167559,62,0.6044433622009565,B4,0,16.0,0.2237316489284993,0.7774882229126993,5.0,0.0,19.5,0.555076676355618,0.29794669284433994,8.123066100576757,4.5526224943040035,True,delayed_peak_shape,True,False
62:556584:15995:167570,62,0.11003508636610308,B8,2,10.0,0.6965421211417963,0.9626038781163435,12.0,0.0,36.0,0.49610440202571093,0.32575189388005127,8.11852161317365,8.05262249430401,True,common_shape,False,False
62:556658:16063:167644,62,0.4792920511978116,B4,0,5.0,0.7070491544175754,0.8642985432049491,14.0,308.6800000000003,3032.5,0.45102115690350986,0.33480811599663995,7.887685061784405,4.552622494303996,True,broad_late_shape,True,False
62:556669:16074:167655,62,0.5331972709106494,B4,0,5.0,0.5849468567191234,0.9914295509084676,11.0,365.90999999999985,1525.0,0.6181007884813164,0.19159596648248162,7.754875662517459,4.552622494303996,True,common_shape,False,False
62:556777:16178:167763,62,1.1846643474191456,B4,0,6.0,0.5309154467992134,0.8629130966952264,10.0,2298.2200000000003,2726.0,0.4495597945707997,0.3132794265861294,7.527826136437564,4.552622494303996,True,pretrigger_baseline_shape,True,False
62:556793:16193:167779,62,0.11888800119588112,B8,2,9.0,0.6450855311180932,0.9309397684912694,12.0,0.0,47.5,0.7008112195792657,0.16218894682411744,7.981792261095481,5.0526224943040035,True,common_shape,False,False
62:556806:16205:167792,62,0.09004027500633631,B8,2,9.0,0.603077909586406,0.9789142407553107,12.0,0.0,7.5,0.5955940204563336,0.20662841742524407,7.817803643470122,7.552622494303996,True,common_shape,False,False
62:557289:272:168275,62,0.11558961539499046,B4,0,8.0,0.6776318279895521,1.0,12.0,0.0,13.0,0.7242896207347521,0.15540408191278032,8.134506345703196,4.802902386421216,True,delayed_peak_shape,True,False
62:557348:323:168334,62,0.09440152486080229,B8,2,9.0,0.48936588724152347,0.893288715374605,11.0,0.0,11.5,0.8153931957612939,0.08626106011802116,7.81730677821368,4.302902386421216,True,common_shape,False,False
62:557353:327:168339,62,0.16500652728789336,B6,1,9.0,0.5421269425201273,0.913639733135656,10.0,0.0,14.0,0.5522609340252038,0.29771512706757614,7.509013795516864,5.552622494304011,True,common_shape,False,False
62:557537:493:168523,62,0.5359940509413901,B4,0,5.0,0.6782986262379832,0.9494252873563218,14.0,592.8900000000003,894.5,0.4132275843527356,0.32972479069723853,7.860478676786005,4.552622494303996,True,broad_late_shape,True,False
62:557540:496:168526,62,0.13011771667093733,B8,2,9.0,0.6424881308936816,0.9102320273868391,12.0,0.0,49.5,0.5691092109535664,0.2694864581784265,8.082801935736553,7.052622494304011,True,common_shape,False,False
62:557606:556:168592,62,0.07800651813171838,B8,2,11.0,0.5108898568761667,0.9968414403032217,12.0,0.0,12.0,0.5865445356917246,0.22689972795044275,7.767639856514843,5.0526224943040035,True,common_shape,False,False
62:557684:622:168670,62,0.37800677234031943,B8,2,6.0,0.6168074756784434,0.9704707312836547,11.0,94.75500000000011,1027.5,0.6550286607608129,0.1790890726864064,7.733549403532478,4.552622494303996,True,common_shape,False,False
62:557693:627:168679,62,0.10365001568139601,B8,2,8.0,0.6931204940439937,0.9047172025346163,12.0,0.0,20.0,0.5392988229338058,0.2787493419875785,7.9173021313737175,7.552622494304011,True,common_shape,False,False
62:557780:710:168766,62,0.6144761269091615,B4,0,5.0,0.6666780064636842,0.8581440986823662,12.0,718.9949999999999,3078.5,0.5476738830032243,0.2547557785851838,7.761414670424727,4.552622494303996,True,pretrigger_baseline_shape,True,False
62:557812:739:168798,62,0.19381221231807394,B8,2,7.0,0.7032191799335081,0.8575369952345122,13.0,0.0,19.5,0.5303486330574366,0.29033050227095364,7.911062953986523,3.8029023864212164,True,broad_late_shape,True,False
62:557893:814:168879,62,0.8277603260107889,B4,0,4.0,0.64910812365957,0.7901132283899476,11.0,1682.0100000000002,2833.0,0.4255206494881751,0.3445059854035188,7.515611271883614,4.552622494303996,True,pretrigger_baseline_shape,True,False
62:557979:893:168965,62,0.06054137274917423,B4,0,10.0,0.5265246200849105,0.980218281036835,12.0,0.0,24.5,0.5953274215552524,0.2058198806496295,7.7432207140189675,7.8029023864212235,True,common_shape,False,False
62:558007:920:168993,62,0.12758115896672276,B8,2,9.0,0.656883738506109,0.9436475409836066,11.0,0.0,9.0,0.7120148364021724,0.14894148135814714,8.038481048773649,4.552622494304011,True,common_shape,False,False
62:558050:959:169036,62,0.1465117565961901,B8,2,9.0,0.6618910410330292,0.8552875695732839,11.0,0.0,19.5,0.4211407523161067,0.3625974289807979,7.94345249437432,5.552622494304011,True,common_shape,False,False
62:558205:1101:169191,62,0.12971538670166,B4,0,10.0,0.656334712512484,0.9924750531653852,13.0,0.0,7.0,0.8987062628638636,0.04362217381504298,8.082062316505377,5.802902386421209,True,common_shape,False,False
62:558211:1106:169197,62,0.6069536794027682,B4,0,17.0,0.0,0.749869178440607,4.0,0.0,17.0,0.47478070175438597,0.3555544623123443,7.738574273254467,4.5526224943040035,True,delayed_peak_shape,True,False
62:558245:1139:169231,62,0.21203675938980532,B8,2,7.0,0.7060226735947095,0.901323706377858,13.0,0.0,38.0,0.2573619291032337,0.6028554751567922,7.627878367743274,4.0526224943040035,True,low_charge_pair_artifact,False,True
62:558322:1214:169308,62,0.13745170062798154,B8,2,9.0,0.6608426608426609,0.8828451882845189,11.0,0.0,15.0,0.6991859577715595,0.17681588755152933,8.039144010179406,4.0526224943040035,True,common_shape,False,False
62:558441:1325:169427,62,0.2489206065362182,B6,1,7.0,0.5988777884220611,0.9824909150974562,11.0,0.0,198.0,0.8896597291047241,0.04802839015738135,7.96316295197349,6.302902386421216,True,common_shape,False,False
62:558525:1400:169511,62,0.5298590567809044,B4,0,5.0,0.4766608488989565,0.859562975693592,9.0,461.8149999999996,1393.0,0.7172344689378758,0.13872876108069293,7.644057921347609,4.552622494303996,True,common_shape,False,False
62:558547:1419:169533,62,0.18978804521057208,B8,2,11.0,0.4937017389345186,0.9632616487455197,13.0,0.0,20.0,0.5444345068704772,0.3017847702472921,8.327492645253164,11.302902386421216,True,common_shape,False,False
62:558626:1491:169612,62,0.1458959848940166,B6,1,8.0,0.5387462334599764,0.8644745612086203,11.0,0.0,17.5,0.7271717396134192,0.12920292140611736,7.582282704513898,2.8029023864212164,False,common_shape,False,False
62:558652:1514:169638,62,0.10794753803002115,B6,1,10.0,0.4395016433539708,0.9725452196382429,12.0,0.0,9.5,0.6424418604651163,0.20063547491167089,7.772110367643383,4.302902386421231,True,common_shape,False,False
62:558701:1559:169687,62,0.5649454530516336,B4,0,5.0,0.6693784789697309,0.900047596382675,13.0,618.9700000000003,3079.5,0.6191247974068071,0.2021860057268875,7.869597840217786,4.552622494303996,True,pretrigger_baseline_shape,True,False
62:558712:1569:169698,62,0.14481025224885838,B8,2,9.0,0.6701070581447529,0.8929539295392954,11.0,0.0,21.0,0.6241192411924119,0.22047294184013297,7.920917032455653,7.552622494304011,True,common_shape,False,False
62:558725:1581:169711,62,0.2683993936269735,B6,1,6.0,0.6680274633512711,0.8808488877524929,14.0,0.0,251.5,0.6998300080522502,0.15927952637938916,8.416289531677547,2.0526224943039963,False,broad_late_shape,True,False
62:558852:1715:169838,62,0.1315187502895193,B8,2,10.0,0.6247816372130814,0.9958611907035976,12.0,0.0,19.0,0.7303406558420885,0.12840953806584782,7.92199328062303,4.802902386421216,True,common_shape,False,False
62:558907:1746:169893,62,0.13207407718643602,B8,2,8.0,0.6459107144674312,0.8785211267605634,12.0,0.0,28.0,0.2946280665772659,0.5780890887329582,8.005434084248696,6.552622494304018,True,low_charge_pair_artifact,False,True
62:558937:1774:169923,62,0.1366699386316362,B8,2,9.0,0.6402622632345799,0.9852705731668268,12.0,0.0,9.0,0.45304645083450634,0.32878699779453247,8.093103609974216,5.0526224943040035,True,common_shape,False,False
62:558944:1781:169930,62,0.23878517211453368,B4,0,7.0,0.6564784053156146,0.9913489266260814,13.0,0.0,227.5,0.8476449855815443,0.0704720411422039,7.95205627101836,6.5526224943040035,True,common_shape,False,False
62:559054:1884:170040,62,0.10036269142492005,B8,2,10.0,0.5168890561231874,0.9403765690376569,12.0,0.0,26.5,0.8296722454672245,0.09026629168640955,7.837703306420273,7.3029023864212235,True,common_shape,False,False
62:559124:1950:170110,62,0.09001229800360222,B4,0,10.0,0.6514268445365453,0.9947871416159861,12.0,0.0,35.0,0.9350121852152722,0.02749557716065663,8.000640619672227,5.0526224943040035,True,common_shape,False,False
62:559167:1989:170153,62,0.1293955460928985,B8,2,9.0,0.6517495538831561,0.9189753584853125,12.0,0.0,28.0,0.5607684811360156,0.2468206853050943,7.868037830151501,7.3029023864212235,True,common_shape,False,False
62:559179:2001:170165,62,0.4518220842891778,B4,0,5.0,0.7092464193532061,0.8869475847893115,14.0,181.9449999999997,3024.0,0.3266175454754778,0.4953521711205688,7.736218614299666,4.552622494303996,True,low_charge_pair_artifact,False,True
62:559235:2055:170221,62,0.29407898527514514,B4,0,6.0,0.7330240798153803,0.9777553083923155,14.0,0.0,689.0,0.6603605608724683,0.20450693660082458,8.137114092310263,4.552622494303996,True,broad_late_shape,True,False
62:559267:2082:170253,62,0.14636764624135998,B8,2,9.0,0.658050483079569,0.9112177564487103,11.0,0.0,22.0,0.3456456144001665,0.5462295424485512,7.770960668613319,4.5526224943040035,True,low_charge_pair_artifact,False,True
62:559328:2139:170314,62,0.2007248010960127,B4,0,10.0,0.6051167964404894,0.9973496769918834,12.0,0.0,68.0,0.954949029924367,0.0200769473659649,8.002435225284401,6.302902386421216,True,common_shape,False,False
62:559600:2383:170586,62,0.6036404622031697,B4,0,16.0,0.0,0.64375,5.0,0.0,18.0,0.5787925964366026,0.26309833908062324,7.622046345714633,4.5526224943040035,True,delayed_peak_shape,True,False
62:559669:2449:170655,62,0.12259372136409388,B8,2,9.0,0.5228900078532822,0.9839113335716839,11.0,0.0,26.0,0.7683232034322488,0.10675692630907342,7.816535255529478,5.802902386421216,True,common_shape,False,False
62:559693:2472:170679,62,0.15204953996756643,B8,2,8.0,0.6185702139719428,0.9860939431396786,13.0,0.0,30.0,0.48763906056860323,0.36432523480698886,7.606983709177349,3.5526224943040106,True,common_shape,False,False
62:559716:2494:170702,62,0.21668645036872639,B8,2,7.0,0.6866958482557368,0.985280588776449,13.0,0.0,174.0,0.6855259122968415,0.15712855851948807,7.889189069794107,6.052622494304011,True,common_shape,False,False
62:559737:2515:170723,62,0.12078708300897527,B8,2,9.0,0.6451182939020327,0.9194961664841182,12.0,0.0,21.5,0.42086527929901424,0.35184721991496803,7.758043525742775,4.802902386421216,True,common_shape,False,False
62:559752:2528:170738,62,0.15733677149012212,B8,2,9.0,0.6791643415178571,0.9535709004879491,11.0,0.0,11.5,0.6022475232884814,0.21107591543280232,7.857430780205324,6.302902386421216,True,common_shape,False,False
62:559772:2547:170758,62,0.46452335762046104,B4,0,4.0,0.7147546364680781,0.99609375,14.0,373.03999999999996,2636.0,0.617258883248731,0.19630860973180628,8.03549322736967,4.552622494303996,True,broad_late_shape,True,False
62:559856:2625:170842,62,0.17986057751553877,B8,2,10.0,0.6928258281798915,0.8837048954263388,11.0,0.0,19.0,0.5196581196581197,0.32729489631064396,7.888882397535059,5.052622494304011,True,common_shape,False,False
62:559870:2637:170856,62,0.10428593470553763,B8,2,9.0,0.5335824997251841,0.9114695340501792,11.0,0.0,18.0,0.8650537634408603,0.06054521646470381,7.854768622257545,5.302902386421216,True,common_shape,False,False
62:559896:2662:170882,62,0.15029799137486805,B8,2,8.0,0.5347137637028014,0.8601440576230492,11.0,0.0,7.5,0.7581342434584756,0.12130280522766848,7.533361207886704,6.052622494303996,True,common_shape,False,False
62:559918:2683:170904,62,0.30608655307466837,B4,0,6.0,0.7155057346252719,0.8829298191847993,14.0,0.0,596.5,0.3784943742025287,0.3893162281284999,7.876276224942447,4.552622494303996,True,broad_late_shape,True,False
62:559962:2724:170948,62,0.36875598812629623,B4,0,6.0,0.6829253335949764,0.8805829807240244,15.0,73.1899999999996,1101.5,0.4949389179755672,0.30467869478815973,7.972306196891992,4.552622494303996,True,broad_late_shape,True,False
62:559979:2741:170965,62,0.11942233164223633,B8,2,9.0,0.649233462095606,0.968937875751503,12.0,0.0,14.0,0.7291830837930129,0.13897460624947236,8.059561797922536,5.5526224943040035,True,common_shape,False,False
62:559988:2748:170974,62,0.07481481385947483,B8,2,9.0,0.679412487277577,0.9525292983236908,12.0,0.0,16.5,0.40720961281708945,0.3815682396370634,7.633139133668704,3.5526224943040035,True,common_shape,False,False
62:560007:2766:170993,62,0.143554067743232,B8,2,9.0,0.6677523347402705,0.9202836879432624,11.0,0.0,19.0,0.6070921985815603,0.2100607797312352,7.898013838816664,4.802902386421216,True,common_shape,False,False
62:560078:2830:171064,62,0.07666204054153575,B8,2,8.0,0.5642634939693282,0.9186346497320897,11.0,0.0,17.0,0.5975391942845802,0.21066746404737452,7.642935192339532,4.552622494303996,True,common_shape,False,False
62:560113:2861:171099,62,0.11299387830727153,B6,1,8.0,0.5885508723045892,0.9911423335369578,12.0,0.0,10.0,0.8104764813683567,0.08550764333740411,7.9985190291584765,5.552622494304011,True,common_shape,False,False
