run,eventno,stave,run_family,current_group,high_current,downstream_event,event_selected_count,fold,traditional_stratum_score,residualized_cwola_score,nuisance_only_score,shuffled_label_score
47,61551,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5443882433030668,0.5,0.4469798675693249
56,318463,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.44320710943663094,0.5,0.3868863834726974
47,54604,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5501192240561484,0.5,0.5818485622866222
57,370424,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4682174148924978,0.5,0.5016791776128013
57,382380,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6340722971788534,0.5,0.5567638400137661
47,58079,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5568029098156215,0.5,0.5413289039644552
47,63066,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5579784716220632,0.5,0.5297748005419625
55,300197,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4624831030047147,0.5,0.5372250798662853
53,206798,B4,B,high_20nA,1,1,2,holdout_family_B,0.5,0.5560983011762591,0.5,0.5432909657964797
47,60870,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4107996416191966,0.5,0.47836615622786965
52,198568,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.48265008927669967,0.5,0.49454428817958
54,251508,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5154088441731092,0.5,0.4942436351750143
56,338031,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4575857582572953,0.5,0.49513708963443676
47,55166,B2,B,low_2nA,0,1,2,holdout_family_B,0.5,0.48939884930589983,0.5,0.5196554387243137
47,55666,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5789064939137214,0.5,0.520957463141491
53,242037,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.3987700914854562,0.5,0.47374003733718767
57,372515,B2,B,high_20nA,1,1,2,holdout_family_B,0.5,0.4859087339041648,0.5,0.4100776716283141
56,351000,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5314125783633947,0.5,0.5216496525121174
56,337565,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5069967375828996,0.5,0.4580363822749202
56,306725,B6,B,high_20nA,1,1,1,holdout_family_B,0.5,0.5044131675156122,0.5,0.4583541868198595
53,240715,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4605499471355174,0.5,0.5470909575534898
47,55344,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4671231703821006,0.5,0.5520918237405783
56,346814,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4640851374385802,0.5,0.4736763872247796
53,219536,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.3828113968625786,0.5,0.4723640132075594
54,272197,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5180977254241456,0.5,0.4667767572214142
53,205865,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6586061030474916,0.5,0.4952977571282703
53,207319,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4823936419619573,0.5,0.4959423385301451
53,213933,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6035967150184383,0.5,0.5715180197490514
55,281689,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6042928239620297,0.5,0.5519912732063148
54,275816,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5207629602582741,0.5,0.46594600433522776
54,276984,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6262550121665676,0.5,0.5289219180854731
54,257534,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4579514527793158,0.5,0.4846505068122425
47,59597,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5569713828059544,0.5,0.5668546337882091
56,326590,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4676901081716325,0.5,0.47987462399715713
55,292462,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.508782360865304,0.5,0.5274038201805208
54,265752,B4,B,high_20nA,1,1,2,holdout_family_B,0.5,0.4899537624931795,0.5,0.46493990108098254
57,360094,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6571707543881092,0.5,0.47979368926584454
54,263068,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5267481126989848,0.5,0.5216773653064434
55,281981,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.543168684900793,0.5,0.46603437514006996
53,212230,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.49244129567854505,0.5,0.5263139051969736
57,387453,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5024455618404039,0.5,0.4862448431343143
54,257861,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5632866193293701,0.5,0.5302694549483139
54,270148,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5513646071926829,0.5,0.4611387297374109
47,61749,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4389921209422889,0.5,0.5065851060582339
57,387457,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.39908296792573045,0.5,0.5314074832533692
54,244668,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4391117749656972,0.5,0.5130660776774519
47,63236,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5030222226285576,0.5,0.5117651928764415
54,270661,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.489545939003366,0.5,0.49890460860383745
55,293263,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.49983871991530665,0.5,0.5127715031028447
47,59960,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.6082376958727685,0.5,0.5684840645369581
52,197415,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.535030242820501,0.5,0.4944202102246363
55,294570,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4757792237956022,0.5,0.4686544488080114
57,374206,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5766633893955165,0.5,0.5116367876492276
53,217720,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.55766855693924,0.5,0.4279957580959979
57,360392,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6389339090304548,0.5,0.4868467678110278
47,59557,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.40849248565976864,0.5,0.49977825475455884
55,287926,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5520010054864098,0.5,0.47618362093716077
56,349096,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.44781289725781853,0.5,0.42045368470542827
54,249916,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5089000463354844,0.5,0.3809923671319955
53,236254,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.46012563208702884,0.5,0.48327906870659965
55,290793,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.48805283444243613,0.5,0.5017800856537511
54,270439,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5018914371082911,0.5,0.48751191563058494
47,55815,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4260075575997168,0.5,0.5198663525113648
47,62021,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4227627133604959,0.5,0.4847585108386755
53,234486,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5373608287012579,0.5,0.5002361069551485
47,56574,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5463321128196778,0.5,0.3584771115665306
54,255211,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5026734594444817,0.5,0.4786016877868843
47,54890,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5274550476097906,0.5,0.5774621094500134
56,332195,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.42901579043029364,0.5,0.5312287041222543
47,57737,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.48238967466896104,0.5,0.5065173474345516
54,270673,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.47160646029000636,0.5,0.45919431051209597
53,223821,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5122309597651394,0.5,0.5282166016742704
56,310078,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4906863637813097,0.5,0.5579871833129454
56,334379,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5053348613606472,0.5,0.49046429863739155
47,62547,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.40496089928551465,0.5,0.49617227280159953
47,63382,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4702969183644776,0.5,0.4796991439921621
54,264492,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5379824412155009,0.5,0.5080316105158506
52,202095,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.48931011997132395,0.5,0.49686564905196107
47,60579,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4720096304330231,0.5,0.5257749227667119
52,199694,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.43029379518978256,0.5,0.525799235321224
56,310073,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.46784755289751395,0.5,0.4592513970207939
47,58578,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5682089686597146,0.5,0.44478936174198946
47,54434,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.49789011598735056,0.5,0.4790093062439857
47,55901,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5638236813433691,0.5,0.5191695232352469
57,379190,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5578779404573814,0.5,0.4894270898796263
56,326370,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6441450668724564,0.5,0.4383138399605864
47,54402,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.42755904813928286,0.5,0.4780940490400591
57,382633,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6621130454514069,0.5,0.49543177069396543
56,347105,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6373233105287289,0.5,0.5281034757275537
57,367473,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.3954590752158304,0.5,0.5048731027996166
47,59837,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5514034144819209,0.5,0.4441544181654797
47,59689,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.49287254747142023,0.5,0.48445772579073954
53,220331,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.510447290305625,0.5,0.5276141851792315
47,64087,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.508535147334139,0.5,0.44171828168428867
56,310939,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5196556006097147,0.5,0.5041379714442554
57,371858,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5957496220268115,0.5,0.5657805843226098
47,59830,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5120225503683332,0.5,0.5340145218833601
55,305477,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4003752694572959,0.5,0.43105602837145085
53,241174,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.47300220257444137,0.5,0.36366183284928244
52,200820,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.43073544719958806,0.5,0.48945933379678597
56,331950,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4824097853829748,0.5,0.40832769062596797
56,324766,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.49571048780374793,0.5,0.49050740070796567
57,370899,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5830882990289242,0.5,0.5627479154846057
53,241653,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4999378049303978,0.5,0.45809101803565505
54,271843,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6203471909374664,0.5,0.5505967049929574
47,55304,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.42929213412602785,0.5,0.5659648684656294
47,59827,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.43503426374934845,0.5,0.46843485128958234
47,56959,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.526489993379213,0.5,0.5180116507312356
54,276264,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5767120629268568,0.5,0.450945100493092
47,58818,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4304369782449376,0.5,0.47107839541100405
52,199186,B6,B,high_20nA,1,1,3,holdout_family_B,0.5,0.5437180323684506,0.5,0.5236483138735857
53,229038,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5351886292028142,0.5,0.5785925445890087
56,341659,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4518766195775066,0.5,0.4531937856023015
54,269560,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.44685678583942207,0.5,0.5402844446365282
57,367332,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5222767017774849,0.5,0.5029437103203279
53,239438,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.48373446226397004,0.5,0.559315204113851
56,307594,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.45193196437775174,0.5,0.47815784385766996
54,264483,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5700312375012918,0.5,0.5317859256968439
56,327697,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4532098094992823,0.5,0.5174500683346457
52,201800,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.54954287333256,0.5,0.44337340489152943
56,327760,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4452234242323431,0.5,0.5155824973217058
57,388091,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6524389840258914,0.5,0.488847099046591
56,332118,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5374792839367463,0.5,0.5033660133695962
47,56345,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5657025297023477,0.5,0.48421848115851096
56,337723,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.503239060137007,0.5,0.6088935152757378
53,213873,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5561225924184777,0.5,0.5646670541451629
47,62597,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5087962142040751,0.5,0.5030692319679808
54,258195,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5984622852575401,0.5,0.5216523405436907
56,315550,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5960711377271641,0.5,0.40296762046312035
57,367751,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4314763717973551,0.5,0.49615685327207165
55,301213,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.45630325885659123,0.5,0.39335253605393644
47,60846,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4999844282592132,0.5,0.4922197824048282
57,377992,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6201408162400602,0.5,0.5714707308749699
47,58148,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4198396662411244,0.5,0.453037818124223
47,62246,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5601659049863875,0.5,0.48713903329954783
54,263081,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5607051715624672,0.5,0.4180812732014511
55,296984,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4135337283477862,0.5,0.4778432186388457
55,300256,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.43267621209751966,0.5,0.4762691080109896
57,372964,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.44294069834988553,0.5,0.46867562401255536
47,59540,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4539812323506934,0.5,0.5195452770208377
47,58732,B4,B,low_2nA,0,1,1,holdout_family_B,0.5,0.41638986465609507,0.5,0.48885482365867494
47,61573,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.44702617671794687,0.5,0.5240255480167527
47,63305,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4953517208655584,0.5,0.4819893397847435
55,291884,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5695420417102383,0.5,0.5136347154167715
47,62217,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.36589103442192233,0.5,0.5131263922046873
53,208634,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5734353796259214,0.5,0.5205887217303027
56,329427,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5441430055428245,0.5,0.44270206951864044
56,343024,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4351448337718902,0.5,0.5233975404795458
47,56677,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5269415314503617,0.5,0.4797222963052096
47,64759,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5446371894080173,0.5,0.5035022683620973
53,238291,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5444297825652739,0.5,0.5443300269466892
57,383683,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5217315586901119,0.5,0.4709935494941081
56,318411,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5040028123850905,0.5,0.4917872366404858
47,56678,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.49403481564846113,0.5,0.4900206508746201
47,61807,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5129896816519114,0.5,0.5138090631952849
47,58884,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5842073760733223,0.5,0.5372032360544471
56,348454,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5960289486593076,0.5,0.3964588505015738
54,263985,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5912133838887899,0.5,0.4133469988612226
56,340414,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5548415179420557,0.5,0.5720451537562881
56,335907,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.486434328249073,0.5,0.4547344373890594
47,54034,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.6216871518354639,0.5,0.5639865135233257
47,59573,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.516750930284057,0.5,0.4962218132758588
57,371239,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4412934413507745,0.5,0.503284262592231
47,54199,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5359406720524197,0.5,0.43933704182121985
47,60911,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4855442310712317,0.5,0.4993373070436308
54,245398,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5237925018590488,0.5,0.5418755791713322
56,349764,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.45388359384920723,0.5,0.375745633797228
54,247165,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5700775357158555,0.5,0.5556384392412346
53,222277,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5336231941010366,0.5,0.5362108793851237
53,227521,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5694701122268263,0.5,0.5371778701110763
57,381869,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.48480048626959643,0.5,0.49989599597328555
57,364383,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4664352680970055,0.5,0.5536452396925271
53,216950,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5243497722034337,0.5,0.4975544538681198
56,318911,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5148367402153532,0.5,0.49702531892282975
47,61497,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4148179414928097,0.5,0.5398086061538104
53,215769,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.537048853673845,0.5,0.5670865899070184
56,339999,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6397061557625582,0.5,0.5918514172703973
55,297464,B6,B,high_20nA,1,1,4,holdout_family_B,0.5,0.5115807835845841,0.5,0.4768309639198662
54,274664,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5540597098367707,0.5,0.5340634546217378
56,319847,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4437092175161282,0.5,0.550137323202474
56,311124,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.48906656335388154,0.5,0.5287742016353384
47,62950,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4977666123296241,0.5,0.5164000693193571
53,211995,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4788585438144912,0.5,0.5201328848898187
57,388332,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4078624580513555,0.5,0.49768798043751206
47,58140,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4366121535863577,0.5,0.4981958056461253
56,351118,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5009011637506746,0.5,0.4424059208187278
47,60898,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4795611545476503,0.5,0.4473247719817219
57,378705,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5374696747289973,0.5,0.43764672227819185
56,311259,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.40478926842728863,0.5,0.46077767174829665
52,198732,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5268307596694494,0.5,0.5716261579817556
53,238028,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.52319545298023,0.5,0.4653738866209209
47,55802,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4202366117572874,0.5,0.47952892667609653
47,60625,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.36872229492750247,0.5,0.4871689689228657
47,60751,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4524803113365205,0.5,0.5022111987638171
56,308465,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6058627692909718,0.5,0.5266710553069243
47,57600,B4,B,low_2nA,0,1,4,holdout_family_B,0.5,0.46842602703099717,0.5,0.4889385231283961
52,198647,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.4692723823565932,0.5,0.5088286149989909
54,246387,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5519794594947983,0.5,0.5435026189119415
56,339597,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.45440403386949274,0.5,0.4970679364666741
56,346933,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.50096931868464,0.5,0.5287305455250874
54,263600,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5947946298253338,0.5,0.4838591708859358
47,61943,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4219129088752647,0.5,0.5001877434716743
47,58399,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.43926155632941066,0.5,0.5215936726055075
47,57214,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.38919378482525446,0.5,0.49984504660904355
53,206425,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5198451000284378,0.5,0.4477500644442848
54,263112,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5769579701973849,0.5,0.4746785909096632
53,238328,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5596483375919332,0.5,0.46195870959691193
47,59691,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4546915901876245,0.5,0.44021778743267864
47,59885,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.46641738157121865,0.5,0.5385324981295633
55,291859,B4,B,high_20nA,1,1,2,holdout_family_B,0.5,0.4091738718725537,0.5,0.46020752730537096
47,64579,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4493963852104139,0.5,0.5354231087265915
54,252080,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5304115243986173,0.5,0.5170874597199936
54,279281,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6021932459787055,0.5,0.4039374637265763
53,231871,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6784353317632407,0.5,0.47470038034415796
53,214171,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.5968927149176728,0.5,0.3919001897008452
47,56857,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.4734072543907694,0.5,0.5342704351720561
47,57551,B2,B,low_2nA,0,0,1,holdout_family_B,0.5,0.5427147716067829,0.5,0.5008751817236949
53,216810,B2,B,high_20nA,1,0,1,holdout_family_B,0.5,0.6440761061317773,0.5,0.5580752531861171
46,52860,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.612327731264703,0.4905602121051894,0.48349864624452543
46,53366,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.7701286140611509,0.5092800564778022,0.5462675629638296
45,19191,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.7553113352172663,0.5092800564778022,0.5434135949339106
46,52702,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.528781555405691,0.487103327967245,0.47839962770259703
46,52667,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.7973040132970804,0.5092800564778022,0.5359779522063393
45,21285,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.7257446797957748,0.4998604331380402,0.5199015107824689
45,48240,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.7323125882548713,0.487103327967245,0.5271925135873331
49,113405,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.619470311589074,0.5023155514141177,0.49751975190208886
50,146435,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.799133089351525,0.48887538689853594,0.5777044030866901
46,53120,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.6123343313072072,0.5092800564778022,0.46914396520028373
50,136391,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.7923983532353561,0.4828913938400726,0.5185349183156209
49,104188,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.7861568041316459,0.5130134990449493,0.5017873538204675
46,53822,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.6989788970736653,0.487103327967245,0.5328137856407299
48,85034,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.6003045195179517,0.487103327967245,0.5037842806464046
46,53804,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.8523286786813488,0.4905602121051894,0.5135081299599473
50,171633,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.6725004526419222,0.5130134990449493,0.5052182516276559
46,53739,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.46539092711314706,0.5325361322858663,0.4858563233619631
46,52798,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.7722831339817794,0.4828913938400726,0.51719114365086
51,186871,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.7509751469917093,0.487103327967245,0.5297075564989554
46,53310,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.818922333154096,0.4905602121051894,0.4999888680482874
50,141060,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.6329102167083135,0.5092800564778022,0.45544215467527516
46,53320,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.8630242859417532,0.5092800564778022,0.5838918964662346
50,129581,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.7273059886710046,0.5377899837501259,0.4949730085468501
46,53748,B2,A,low_2nA,0,0,1,holdout_family_A,0.7311794228356336,0.8278259459494975,0.4905602121051894,0.5516596605969065
45,16995,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.8217625680019962,0.5092800564778022,0.49076112998271804
45,36194,B2,A,high_20nA,1,0,1,holdout_family_A,0.7311794228356336,0.8371370082539441,0.5092800564778022,0.5198568267322197
