path,line,kind,text
/home/billy/.tb-workers/testbeam-laptop-2/reports/1781005319.561.508a188d/REPORT.md,43,text_hit,"Run splitting is strict: no source run appears in both train and held-out sets. Event ids are generated per split and have no overlap. A shuffled-label classifier gives held-out AP `0.521`, recorded in `leakage_checks.csv`; this is consistent with no obvious label leakage."
/home/billy/.tb-workers/testbeam-laptop-4/scripts/s07_ml_rigour_scoreboard.py,516,text_hit,"            ""S07c: event-level clean-timing RF vs q_template/downstream-span baseline"","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/result.json,5,text_hit,"  ""title"": ""clean-timing RF vs q_template/downstream-span baseline"","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/result.json,7,text_hit,"  ""app_a_reproduction"": {"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/result.json,9,text_hit,"      ""labelled_events"": 12147,"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/result.json,10,text_hit,"      ""clean"": 10636,"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/result.json,11,text_hit,"      ""violating"": 1511"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/result.json,21,text_hit,"    ""note"": ""The ticket body has no numeric target; the documented App.A count in docs/07_ml_methods.md is not reproduced by raw HRDv CFD20 timing."""
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/result.json,31,text_hit,"    ""note"": ""Uses downstream span; overlaps weak-label definition"","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/result.json,50,text_hit,"    ""method"": ""rf_clean_timing"","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/result.json,99,text_hit,"    ""S07d: recover the historical App.A 12,147-event table or retire that number; expected information gain: separates documentation drift from a detector result."","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/result.json,100,text_hit,"    ""S03b: validate q_template-only clean-timing cuts against held-out downstream timing tails; expected information gain: tests whether shape quality adds independent timing rejection without span leakage."""
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,1,text_hit,# Study report: S07c - clean-timing RF vs q_template/downstream-span baseline
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,7,text_hit,- **Command:** `.venv/bin/python /home/billy/.tb-workers/testbeam-laptop-2/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py`
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,11,text_hit,Does the App.A clean-timing RF add information beyond strong conventional `q_template` and downstream-span cuts without label leakage?
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,24,text_hit,"The ticket body contains no numeric target. The only numeric App.A target found in the repository is in `docs/07_ml_methods.md`: 12,147 labelled events, 10,636 clean and 1,511 violating. Recomputing the documented weak labels directly from raw `HRDv` with CFD20 gives:"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,28,text_hit,| labelled_events |        12147 |        9897 |   -2250 |
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,29,text_hit,| clean           |        10636 |        7583 |   -3053 |
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,30,text_hit,| violating       |         1511 |        2314 |     803 |
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,32,text_hit,"This does **not** reproduce the historical App.A number. I therefore treat the historical count as documentation drift or a missing derived-table definition, and the rest of the benchmark is explicitly scoped to this raw-CFD20-labelled dataset."
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,35,text_hit,Rows are events with at least two downstream selected staves. Labels are clean if downstream span <5 ns and all-span <10 ns; violating if downstream span >10 ns or B2 is displaced by >20 ns. Ambiguous events are excluded. The event table has 9897 labelled rows across 32 runs.
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,38,text_hit,"The strong conventional baseline is a fold-local standardized score using downstream span plus `q_template` candidates. This is powerful but label-overlapping because downstream span is part of the weak-label definition. I also report a de-leaked q_template-only traditional score, with no timing span feature."
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,41,text_hit,"The ML method is a random forest evaluated out-of-fold by run. Features include amplitudes, log-amplitudes, hit flags, multiplicities, waveform-shape summaries, and S01 `q_template`; they exclude run, sample, absolute peak sample, downstream span, all-span, pair residuals, and B2 displacement. Two labelled raw events h"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,58,text_hit,| traditional_span_q_template |  0.9123   |         0.883017 |          0.929095 |            0.960569 |                   0.915408 |                    0.976633 | Uses downstream span; overlaps weak-label definition      | nan          |   nan          |    nan          |
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,60,text_hit,"| rf_clean_timing             |  0.993473 |         0.991384 |          0.995262 |            0.997787 |                   0.995892 |                    0.998559 | RF excludes timing spans, pair residuals, run, and sample |   0.0268407  |     0.0244111  |      0.0302598  |"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,67,text_hit,"- The `leaky_rf_control` deliberately includes downstream span, all-span, and B2 displacement. Its score is a ceiling/control, not an admissible model."
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,68,text_hit,"- Because the strong span+q_template baseline uses a label-defining variable, neither its score nor the RF-vs-baseline gain is evidence of external clean-timing truth. The RF appears to add non-span proxy information on this weak label, but adoption still needs an independent timing-tail validation."
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,71,text_hit,"On the raw-CFD20 reproduction, the RF beats both the q_template-only and downstream-span + q_template traditional scores. However, the historical 12,147-event App.A count is not reproduced, the target is still a timing-derived weak label, and the leaky-control ceiling is essentially perfect. S03/S04/S09 should therefor"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,74,text_hit,"- S07d: recover the historical App.A 12,147-event table or retire that number; expected information gain: separates documentation drift from a detector result."
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/REPORT.md,75,text_hit,- S03b: validate q_template-only clean-timing cuts against held-out downstream timing tails; expected information gain: tests whether shape quality adds independent timing rejection without span leakage.
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,2,text_hit,"""""""S07c clean-timing RF vs q_template/downstream-span baseline."
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,57,text_hit,APP_A_DOC = {
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,58,text_hit,"    ""labelled_events"": 12147,"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,59,text_hit,"    ""clean"": 10636,"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,60,text_hit,"    ""violating"": 1511,"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,492,text_hit,"        (""traditional_span_q_template"", ""traditional_span_q_score"", ""Uses downstream span; overlaps weak-label definition""),"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,494,text_hit,"        (""rf_clean_timing"", ""rf_score"", ""RF excludes timing spans, pair residuals, run, and sample""),"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,538,text_hit,"    ax.set_title(""Run-held-out clean-timing scores"")"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,550,text_hit,    app_a_reproduction = {
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,551,text_hit,"        ""documented"": APP_A_DOC,"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,554,text_hit,"            labelled_counts[""labelled_events""] == APP_A_DOC[""labelled_events""]"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,555,text_hit,"            and labelled_counts[""clean""] == APP_A_DOC[""clean""]"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,556,text_hit,"            and labelled_counts[""violating""] == APP_A_DOC[""violating""]"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,558,text_hit,"        ""note"": ""The ticket body has no numeric target; the documented App.A count in docs/07_ml_methods.md is not reproduced by raw HRDv CFD20 timing."","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,577,text_hit,"        ""title"": ""clean-timing RF vs q_template/downstream-span baseline"","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,579,text_hit,"        ""app_a_reproduction"": app_a_reproduction,"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,582,text_hit,"        ""ml"": clean_json(scoreboard[scoreboard[""method""] == ""rf_clean_timing""].iloc[0].to_dict()),"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,598,text_hit,"            ""S07d: recover the historical App.A 12,147-event table or retire that number; expected information gain: separates documentation drift from a detector result."","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,599,text_hit,"            ""S03b: validate q_template-only clean-timing cuts against held-out downstream timing tails; expected information gain: tests whether shape quality adds independent timing rejection without span leakage."","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,619,text_hit,"        ""command"": f"".venv/bin/python {OUT / 's07c_clean_timing_rf.py'}"","
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,628,text_hit,    app_a_md = pd.DataFrame(
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,630,text_hit,"            {""quantity"": ""labelled_events"", ""documented"": APP_A_DOC[""labelled_events""], ""raw_cfd20"": labelled_counts[""labelled_events""], ""delta"": labelled_counts[""labelled_events""] - APP_A_DOC[""labelled_events""]},"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,631,text_hit,"            {""quantity"": ""clean"", ""documented"": APP_A_DOC[""clean""], ""raw_cfd20"": labelled_counts[""clean""], ""delta"": labelled_counts[""clean""] - APP_A_DOC[""clean""]},"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,632,text_hit,"            {""quantity"": ""violating"", ""documented"": APP_A_DOC[""violating""], ""raw_cfd20"": labelled_counts[""violating""], ""delta"": labelled_counts[""violating""] - APP_A_DOC[""violating""]},"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,637,text_hit,"    report = f""""""# Study report: S07c - clean-timing RF vs q_template/downstream-span baseline"
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,643,text_hit,- **Command:** `.venv/bin/python {OUT / 's07c_clean_timing_rf.py'}`
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,647,text_hit,Does the App.A clean-timing RF add information beyond strong conventional `q_template` and downstream-span cuts without label leakage?
/home/billy/.tb-workers/testbeam-laptop-1/reports/1781000790.531136.203130b0__s07c_clean_timing_rf/s07c_clean_timing_rf.py,654,text_hit,"The ticket body contains no numeric target. The only numeric App.A target found in the repository is in `docs/07_ml_methods.md`: 12,147 labelled events, 10,636 clean and 1,511 violating. Recomputing the documented weak labels directly from raw `HRDv` with CFD20 gives:"
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,429,pdf_text_hit,A.1 Weak labels and input variables . . . . . . . . . . . . . . .
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,430,pdf_text_hit,A.2 Event-level clean-timing classifier . . . . . . . . . . . . . .
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,10811,pdf_text_hit,"B2-to-downstream offsets are treated as a data-defined topology-violating class. These are weak labels,"
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,10816,pdf_text_hit,Weak labels and input variables
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,10826,pdf_text_hit,downstream span exceeded 10 ns or a B2 pulse was displaced from the downstream median by more
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,10827,pdf_text_hit,than 20 ns. Ambiguous events were excluded from the classifier training. This gave 12147 labelled
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,10828,pdf_text_hit,"events, of which 10636 were clean and 1511 were topology-violating. The train/test split was made by"
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,10833,pdf_text_hit,Event-level clean-timing classifier
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,10845,pdf_text_hit,Table 27: Random-forest clean-timing classifier performance. The split is by run. The labels are
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,10882,pdf_text_hit,Weak-label clean-timing classifier: ROC
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,10909,pdf_text_hit,Figure 73: ROC curve for the weak-label clean-timing classifier. The close train/test AUC values
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,10912,pdf_text_hit,Weak-label clean-timing classifier: precision-recall
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,11014,pdf_text_hit,Figure 76: Calibration check for the random-forest clean-timing probability in held-out runs. The score
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,11390,pdf_text_hit,"closure. One-dimensional cuts can demonstrate each effect separately, but they cannot optimally combine them event by event. A controlled ML model can provide a continuous clean-timing probability,"
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,11392,pdf_text_hit,"Because the labels are weak and data-defined, the output should be quoted as a clean-timing/topology"
/home/billy/Downloads/bstack_astack_report_with_timing_label_pileup_ml.pdf,15200,pdf_text_hit,class and 11113 events in the Dt < 3 ns clean-timing class. The intermediate region contains 1403
