event_id,run,median_peak_sample,max_peak_sample,max_amplitude_adc,median_amplitude_adc,max_template_sse,max_baseline_absmax_adc,max_baseline_span_adc,max_late_charge_over_amp,mean_early_charge_over_amp,max_norm_peak_height,phase_atom,saturation_atom,q_template_atom,baseline_atom,delayed_peak_atom,anomaly_atom,run_family_atom,amplitude_atom,fold_threshold_amp95,fold_threshold_sse90,fold_threshold_baseline90,fold_threshold_late90
62:552108:11810:163094,62,9.0,11,2910.0,1920.5,0.08856287473500453,15.5,21.0,6.099656357388316,3.0751887531530485e-05,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552151:11851:163137,62,8.0,8,3825.5,2907.5,0.014091710206035089,16.5,22.0,6.361652071624624,-0.0011954758661938323,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552201:11895:163187,62,8.0,9,3250.5,2145.5,0.028974149450425608,27.5,39.0,6.105368404860791,0.0008766754166774938,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552205:11899:163191,62,8.0,9,3980.0,1992.0,0.02576389494897989,18.0,26.0,6.326130653266332,-0.002798743448857845,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552239:11928:163225,62,9.0,9,3842.0,2554.0,0.05152452208581298,24.0,29.0,6.308693388859969,-0.0009801899388704098,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552258:11947:163244,62,9.0,9,3360.0,2695.0,0.06621537157964115,14.0,18.0,6.591666666666667,0.002625747268604411,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552324:12009:163310,62,3.0,3,2167.0,1862.5,25.94035768510985,2167.0,3788.0,-0.6991232118135672,-0.07631750114127982,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552379:12060:163365,62,5.0,7,2925.0,2476.5,1.9883523974283495,1669.5,2040.0,2.638974358974359,0.461626165737618,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552386:12067:163372,62,17.0,17,3471.0,2562.5,6.3754183094224,13.0,23.0,2.708878048780488,0.00018079518533756691,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552392:12073:163378,62,7.0,7,4195.5,1676.0,0.07978266710958373,63.0,64.0,5.81349064473841,0.014008657534996,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552487:12163:163473,62,12.0,13,4950.5,2689.5,3.2164593780445814,14.0,18.0,6.210262130507529,0.0009960056851553599,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552500:12176:163486,62,9.0,9,3248.0,2686.0,0.029078314744641086,11.5,15.0,6.251847290640394,0.0020195042198224264,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552556:12231:163542,62,5.0,6,2109.0,1711.0,1.3336269782084806,944.0,1109.0,2.6458036984352775,0.37972405308702156,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552603:12274:163589,62,7.0,8,3133.0,2236.5,0.017727008316332567,13.5,17.0,5.366421959782955,-0.002725695617467945,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552617:12287:163603,62,6.0,8,2956.0,1304.5,0.42125653720158984,337.0,345.0,3.959742895805142,0.1359049951876193,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552671:12336:163657,62,6.0,6,3460.0,2624.0,0.22902601266324468,183.0,193.0,4.989306358381503,0.034716055805517565,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552692:12356:163678,62,6.0,6,2452.0,1931.5,0.3337987843249328,467.5,481.0,3.039151712887439,0.13084641232345184,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552786:12445:163772,62,7.0,8,2936.0,2797.5,0.021378858256968614,7.5,12.0,4.68892900120337,0.0008889808807656962,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552824:12482:163810,62,5.0,8,2959.5,2145.0,1.5056630811251432,1129.5,1257.0,3.249704341949654,0.3813552154626107,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552841:12498:163827,62,12.0,14,3041.0,2778.5,1.7361703665632606,48.0,65.0,7.292338046695166,0.00012195718697422264,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552911:12563:163897,62,17.0,17,2817.0,2765.5,6.3978882877066745,11.0,16.0,1.982,0.0013872388331291185,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552945:12592:163931,62,6.0,6,3267.0,2362.5,0.7208944084781052,835.5,888.0,4.458830731558004,0.19883792374520357,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:552954:12601:163940,62,9.0,9,4912.5,2187.5,0.020232179080286593,15.5,16.0,6.098422391857507,0.002916941261403913,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553174:12801:164160,62,7.0,7,4757.5,4690.5,0.44522953759767664,46.5,50.0,5.9933788754598005,0.001392992683539872,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553201:12823:164187,62,17.0,17,5212.5,2869.0,6.119091910248063,14.5,20.0,3.0841574558852045,0.0018605741379789289,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553211:12833:164197,62,9.0,16,4619.5,4430.0,2.1200570824894607,10.5,17.0,6.267236713930079,0.0007607511356485767,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553215:12837:164201,62,9.0,9,2153.5,1901.5,0.0742156116693352,20.5,33.0,5.6491757603900625,-0.0024064894082435544,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553324:12936:164310,62,9.0,11,2942.0,1629.5,0.40875181380882775,27.5,36.0,6.429979605710401,-0.003494912923103053,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553361:12971:164347,62,8.0,8,6877.5,5044.5,0.4121368559369206,26.5,36.0,6.862132564841499,0.0013108029252072372,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553366:12976:164352,62,8.0,8,4317.5,2352.0,0.03315935003598196,40.5,51.0,6.301910828025478,0.002160573696594031,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553458:13060:164444,62,5.0,5,3002.0,1870.0,2.352505591382247,2759.0,3350.0,2.8021319120586274,0.5096808822374618,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553573:13166:164559,62,8.0,9,2495.0,2282.0,0.0051170205652413025,25.5,46.0,5.181858019281332,-0.0002388783627743036,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553612:13202:164598,62,7.0,7,3253.0,2866.5,0.03695422033006131,79.5,87.0,5.390408853366123,0.011302274816505607,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553693:13272:164679,62,5.0,5,4290.0,2893.0,1.5077908046208157,2296.0,2418.0,4.525874125874126,0.42931322404434846,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553712:13288:164698,62,9.0,9,2507.5,1928.5,0.01532778619253426,23.5,39.0,5.580658025922233,-0.0024348395181449556,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553784:13385:164770,62,8.0,8,3407.5,2440.0,0.030092008642174265,11.0,16.0,6.6801173881144535,-0.0014855402556572656,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553803:13404:164789,62,7.0,8,3423.5,3056.0,0.1621160361948406,280.0,289.0,4.5729516576602895,0.0316954656133266,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553830:13430:164816,62,4.0,5,2809.0,2237.0,2.4347279853006993,1934.0,2290.0,2.0039159843360626,0.4996450602285112,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:553842:13442:164828,62,8.0,8,2815.5,2704.0,0.02023453407649797,8.5,12.0,5.407705255283337,-0.0005919611673474221,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554014:13602:165000,62,5.0,6,3578.5,2252.0,0.955124494802001,947.5,1016.0,4.61324577336873,0.32279688047577965,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554101:13682:165087,62,5.0,5,3230.5,2777.5,1.2621379735416345,1052.5,1094.0,3.7574678842284475,0.341081073307454,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554186:13764:165172,62,4.0,5,3070.0,2390.0,2.5026997458876257,1668.0,2127.0,3.804885993485342,0.49159052826575383,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554253:13829:165239,62,7.0,7,5092.5,2960.0,0.029203340411589753,7.0,11.0,5.733038782523319,6.423400548477359e-05,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554377:13946:165363,62,8.0,11,4473.5,3532.5,0.08144815137890307,43.5,56.0,6.440482843411199,-0.0023772000215400396,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554392:13961:165378,62,6.0,7,3246.0,2941.0,0.1060553526507248,135.0,140.0,4.68977202711029,0.014120481538907409,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554393:13962:165379,62,7.0,7,3657.0,2412.0,0.023756159420155618,20.0,37.0,5.992616899097621,-0.0021791175479345284,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554396:13964:165382,62,4.0,5,4257.5,2608.5,3.4915165765846785,3505.5,4064.0,3.959483264826776,0.5853388441821968,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554436:14000:165422,62,8.0,9,3198.0,2611.5,0.01565629325260679,13.0,21.0,6.093808630393997,0.0004687963129952815,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554467:14028:165453,62,8.0,9,3646.0,2619.5,0.02581381181508178,17.0,30.0,6.4528250137136585,-0.0005454889809332865,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554506:14063:165492,62,9.0,9,3745.0,2761.0,0.02837060924809465,26.0,33.0,7.025367156208278,0.0028712004045260524,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554537:14092:165523,62,9.0,9,2086.0,1628.0,0.1298088103226914,17.0,27.0,5.552253116011506,-0.0016028623411173746,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554538:14093:165524,62,7.0,8,3260.0,2916.0,0.20982110416667105,399.0,407.0,4.853680981595092,0.059899642941375876,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554550:14105:165536,62,4.0,6,1931.0,1850.5,10.367885292301494,1819.0,2880.0,-1.4324184360435008,0.25562475370283,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554558:14112:165544,62,9.0,9,3759.0,2435.5,0.041633589606478456,31.5,42.0,6.915669060920457,-0.003073343100779644,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554559:14113:165545,62,9.0,9,3711.5,2326.5,0.034043666917161916,17.5,31.0,6.629529839687458,-0.0019729014523255733,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554560:14114:165546,62,8.0,8,3748.5,2409.0,0.024505490965445766,6.5,11.0,6.6390556222488994,-0.00010481116967405448,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554631:14180:165617,62,8.0,9,3418.0,2284.0,0.06811745122857543,13.0,18.0,6.249561146869515,0.001133122300649686,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554706:14246:165692,62,10.0,10,2230.5,1838.5,0.45307445068041574,25.5,36.0,6.206227967097532,0.002307453875177575,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554754:14291:165740,62,9.0,9,2623.5,1836.0,0.15413083683911447,46.5,75.0,5.518010291595197,-0.00024624858269725196,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554779:14314:165765,62,8.0,9,4999.5,2462.5,0.024329363258161575,11.0,17.0,6.086908690869087,0.00018710218997950822,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554800:14334:165786,62,9.0,9,2806.5,2226.5,0.03845083778123536,19.5,31.0,5.967040798147158,-0.0006038349453624596,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554863:14394:165849,62,9.0,9,3687.0,2324.5,0.0390555895920329,31.0,34.0,6.248982912937348,-0.003697149092133069,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:554933:14463:165919,62,9.0,9,4166.5,2653.0,0.07667278949951079,18.0,33.0,6.642625705028201,-0.00025497422283738113,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555050:14566:166036,62,8.0,10,4351.5,3029.5,0.028439856647484225,12.5,14.0,6.234287027461795,-0.0013299519222984182,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555054:14570:166040,62,9.0,9,2753.0,2647.0,0.02433092869869595,12.5,15.0,5.441632036267473,0.0010079483546811857,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555071:14586:166057,62,8.0,8,2972.5,2052.0,0.02027892515144437,18.5,34.0,5.588057190916737,0.001005319350912165,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555132:14640:166118,62,9.0,9,3399.5,1713.0,0.06823208567289706,118.0,148.0,6.296955434622738,0.015672443460620116,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555248:14751:166234,62,8.0,9,3162.5,2806.0,0.07171582870397034,12.5,23.0,5.636837944664031,0.0010423551264606148,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555263:14764:166249,62,8.0,9,3043.0,2741.5,0.03596226897929211,10.5,17.0,5.721327637200131,0.00050169161522543,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555343:14838:166329,62,7.0,7,2344.5,2274.0,0.12044237071774137,169.0,170.0,3.7634124890061567,0.03100445687204306,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555350:14845:166336,62,9.0,10,2263.0,1833.0,0.01970344974455013,8.0,14.0,5.685215493726132,-0.001355588961467406,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555360:14853:166346,62,9.0,9,5585.5,2300.5,0.07341449749258165,19.0,21.0,5.719720705397905,0.0029887859152606133,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555378:14870:166364,62,8.0,9,2780.0,2487.5,0.017326362464838128,18.5,22.0,5.149640287769784,0.0028397032967538093,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555473:14958:166459,62,17.0,17,3256.0,1561.5,6.558919253566691,14.0,20.0,1.3912904258725585,-0.0023688735080299346,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555484:14969:166470,62,8.0,9,4327.5,2655.0,0.047445125224757495,16.5,21.0,6.478220681686886,0.0020542647044424207,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555564:15045:166550,62,9.0,9,4524.0,2728.0,0.03314215502330403,20.0,27.0,6.411803713527852,0.001436460704589156,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555569:15050:166555,62,6.0,6,5443.0,2536.0,0.31640649869964865,420.0,422.0,5.080286606650744,0.08569187624521439,1.0,central_phase_6,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555598:15078:166584,62,11.0,14,4751.5,3326.0,2.786014858977529,103.0,132.0,7.357324840764331,0.00819541951025368,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555728:15203:166714,62,8.0,8,3334.5,2695.0,0.036270711314872126,16.0,20.0,6.12700554805818,-0.001735578703350245,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555848:15311:166834,62,8.0,8,2953.5,2752.0,0.029564790920135208,14.0,17.0,5.082613847976977,0.001334599631249562,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555892:15351:166878,62,6.0,6,4688.0,2519.0,0.23226333619255554,286.0,287.0,5.42768771331058,0.06443627811443109,1.0,central_phase_6,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555896:15355:166882,62,8.0,8,3834.0,3213.5,0.04415151688200931,17.0,30.0,6.729786124152321,0.0003748922088323951,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:555959:15412:166945,62,5.0,7,3265.5,2951.5,0.9269000296942776,1276.0,1401.0,4.4068289695299345,0.2947384179752818,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:556037:15485:167023,62,9.0,11,2929.5,2423.5,0.022898043356052663,17.5,26.0,6.210786823690049,0.0003103781237789488,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:556049:15497:167035,62,6.0,7,6259.0,3166.0,0.1448159934837374,108.0,113.0,4.768333599616552,0.013396888582328908,1.0,central_phase_6,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,middle,amp_high,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:556051:15499:167037,62,9.0,9,2782.0,2532.0,0.044353610881332724,32.0,39.0,5.586261980830671,-0.003112033484220197,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_low,4548.5,3.0447681065004044,1312.0,6.2544080604534
62:556128:15569:167114,62,8.0,8,3726.0,2762.0,0.16507063527676108,130.5,160.0,6.632045088566827,-0.01679092560435796,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,middle,amp_mid,4548.5,3.0447681065004044,1312.0,6.2544080604534
