event_id,run,eventno,evt,d_t_ns,abs_c_t_ns,has_curvature,n_downstream
63:591018:15400:202003,63,591018,15400,7.088652811589981,7.247522967862444,True,3
63:591052:15432:202037,63,591052,15432,6.816126161303828,7.365816590825382,True,3
63:591063:15443:202048,63,591063,15443,5.36186731735674,,False,2
63:591078:15458:202063,63,591078,15458,7.49976848279055,,False,2
63:591122:15499:202107,63,591122,15499,5.5281346340270545,4.835977764872311,True,3
63:591171:15544:202156,63,591171,15544,6.574660092634105,,False,2
63:591193:15565:202178,63,591193,15565,6.189153310182924,,False,2
63:591197:15569:202182,63,591197,15569,5.055733590733595,,False,2
63:591229:15598:202214,63,591229,15598,5.529231221273122,5.07612053617575,True,3
63:591272:15634:202257,63,591272,15634,4.049957700049596,,False,2
63:591304:15665:202289,63,591304,15665,3.8077732109990166,,False,2
63:591341:15701:202326,63,591341,15701,3.7845915065055067,,False,2
63:591447:15800:202432,63,591447,15800,3.83411333108576,,False,2
63:591836:16159:202821,63,591836,16159,4.466936183594832,5.890405044050816,True,3
63:591988:16295:202973,63,591988,16295,5.377709663686673,,False,2
63:592039:16341:203024,63,592039,16341,6.0031627474805305,,False,2
63:592046:16347:203031,63,592046,16347,4.342987030066503,,False,2
63:592074:16374:203059,63,592074,16374,6.354523941237943,9.574333412746384,True,3
63:592135:48:203120,63,592135,48,5.989575570460275,6.561512693750068,True,3
63:592168:80:203153,63,592168,80,6.577686270824039,4.603613399392735,True,3
63:592233:141:203218,63,592233,141,4.22092305071029,,False,2
63:592299:203:203284,63,592299,203,7.51036858167587,4.311580141655817,True,3
63:592300:204:203285,63,592300,204,4.367333802131228,,False,2
63:592394:292:203379,63,592394,292,6.05287784970448,1.6603931523569386,True,3
63:592421:317:203406,63,592421,317,7.615691587297981,,False,2
63:592424:320:203409,63,592424,320,3.2405495526726114,,False,2
63:592469:364:203454,63,592469,364,6.6128863520333425,6.124563951421578,True,3
63:592488:382:203473,63,592488,382,4.62268754965384,5.4598422055447955,True,3
63:592521:410:203506,63,592521,410,5.85046608214121,,False,2
63:592563:449:203548,63,592563,449,3.9007252993665915,,False,2
63:592593:479:203578,63,592593,479,5.118577856086574,,False,2
63:592652:534:203637,63,592652,534,6.940398505603987,,False,2
63:592700:577:203685,63,592700,577,4.6825755840586325,,False,2
63:592730:605:203715,63,592730,605,5.649939380972754,,False,2
63:592773:644:203758,63,592773,644,3.941107184923439,3.562061382883911,True,3
63:592858:727:203843,63,592858,727,6.132642989488993,3.518201464132737,True,3
63:592860:728:203845,63,592860,728,3.3637517146776474,,False,2
63:592892:757:203877,63,592892,757,5.006693404634589,,False,2
63:592933:794:203918,63,592933,794,4.889088936221519,,False,2
63:592963:822:203948,63,592963,822,5.4739442520504085,5.989523457012986,True,3
63:592973:831:203958,63,592973,831,4.0663421673397835,,False,2
63:592975:832:203960,63,592975,832,6.779339724998749,0.013847622933127468,True,3
63:593157:1000:204142,63,593157,1000,6.066544122931276,,False,2
63:593163:1005:204148,63,593163,1005,5.9252903586278265,7.381086971936767,True,3
63:593181:1021:204166,63,593181,1021,4.623370325826812,5.807710813896719,True,3
63:593195:1034:204180,63,593195,1034,6.085790027679238,4.202851727041818,True,3
63:593219:1057:204204,63,593219,1057,4.699988555229815,,False,2
63:593290:1123:204275,63,593290,1123,3.655892454191118,,False,2
63:593308:1138:204293,63,593308,1138,6.34069513001883,,False,2
63:593327:1155:204312,63,593327,1155,4.35643714850282,,False,2
63:593340:1168:204325,63,593340,1168,5.899045255232892,8.596696067951079,True,3
63:593372:1200:204357,63,593372,1200,5.142824436219328,5.692841687900319,True,3
63:593383:1210:204368,63,593383,1210,6.245121013051481,,False,2
63:593421:1246:204406,63,593421,1246,4.800035344665716,,False,2
63:593497:1321:204482,63,593497,1321,4.266847600458526,,False,2
63:593588:1404:204573,63,593588,1404,4.011869136682108,,False,2
63:593599:1414:204584,63,593599,1414,3.8710749442184067,,False,2
63:593623:1436:204608,63,593623,1436,5.036312027358761,,False,2
63:593643:1455:204628,63,593643,1455,4.9778291326641195,,False,2
63:593688:1498:204673,63,593688,1498,4.976603685938986,,False,2
63:593785:1592:204770,63,593785,1592,5.442914771998346,,False,2
63:593860:1663:204845,63,593860,1663,6.723386385372649,,False,2
63:593944:1745:204929,63,593944,1745,5.773684593559345,,False,2
63:594030:1824:205015,63,594030,1824,5.551737520745576,,False,2
63:594045:1839:205030,63,594045,1839,5.340148762207576,7.805924965450259,True,3
63:594047:1841:205032,63,594047,1841,7.195714978006379,,False,2
63:594092:1882:205077,63,594092,1882,4.28019599288519,,False,2
63:594138:1925:205123,63,594138,1925,25.422940577135208,,False,2
63:594153:1940:205138,63,594153,1940,4.914128787878781,,False,2
63:594156:1943:205141,63,594156,1943,6.370734528629264,5.443994992943438,True,3
63:594179:1964:205164,63,594179,1964,6.355518089605042,,False,2
63:594200:1982:205185,63,594200,1982,5.936211144931541,,False,2
63:594290:2065:205275,63,594290,2065,4.961098254620396,,False,2
63:594297:2072:205282,63,594297,2072,5.493533903833605,3.5084074260580387,True,3
63:594340:2111:205325,63,594340,2111,4.570190611980024,,False,2
63:594358:2127:205343,63,594358,2127,5.274174237145971,,False,2
63:594366:2133:205351,63,594366,2133,4.126711341145047,,False,2
63:594456:2216:205441,63,594456,2216,6.124741913613327,7.633199734519302,True,3
63:594695:2434:205680,63,594695,2434,5.015613356673285,1.5845977495749395,True,3
63:594725:2461:205710,63,594725,2461,4.408416833667339,,False,2
63:594744:2479:205729,63,594744,2479,5.764948881264523,1.366874302192123,True,3
63:594807:2540:205792,63,594807,2540,5.963169170958729,1.577172244857202,True,3
63:594845:2573:205830,63,594845,2573,4.726924476496087,,False,2
63:594849:2577:205834,63,594849,2577,5.341654916985377,,False,2
63:594972:2688:205957,63,594972,2688,6.231738129784361,,False,2
63:595001:2716:205986,63,595001,2716,4.242671614100182,,False,2
63:595064:2774:206049,63,595064,2774,7.174552667690165,9.04653711461242,True,3
63:595145:2850:206130,63,595145,2850,7.16164363948743,5.415657747650023,True,3
63:595188:2892:206173,63,595188,2892,4.094143732881186,,False,2
63:595210:2914:206195,63,595210,2914,4.252847939462114,4.525014228273534,True,3
63:595243:2946:206228,63,595243,2946,5.440776699029122,6.981037402186217,True,3
63:595276:2975:206261,63,595276,2975,4.913326803478917,,False,2
63:595301:3000:206286,63,595301,3000,4.3329190773090716,5.483709103175983,True,3
63:595318:3016:206303,63,595318,3016,4.516883116883108,,False,2
63:595342:3038:206327,63,595342,3038,4.734426285267261,4.584376396865011,True,3
63:595363:3056:206348,63,595363,3056,6.114868960654178,,False,2
63:595419:3104:206404,63,595419,3104,5.9111218347284264,,False,2
63:595424:3108:206409,63,595424,3108,5.386293853132855,,False,2
63:595457:3143:206442,63,595457,3143,4.820526044352754,5.33249614600323,True,3
63:595482:3161:206467,63,595482,3161,5.977590743693874,,False,2
63:595501:3178:206486,63,595501,3178,5.249258889708322,,False,2
63:595524:3199:206509,63,595524,3199,5.102844236238923,,False,2
63:595552:3224:206537,63,595552,3224,3.4087540331264634,,False,2
63:595599:3268:206584,63,595599,3268,7.334232716043694,8.736243615343177,True,3
63:595625:3294:206610,63,595625,3294,8.165562339554569,,False,2
63:595635:3304:206620,63,595635,3304,4.520651394124371,2.9259097392163937,True,3
63:595668:3331:206653,63,595668,3331,6.469138450538786,,False,2
63:595709:3366:206694,63,595709,3366,5.232002402374661,3.659348421539107,True,3
63:595842:3489:206827,63,595842,3489,3.89874530861956,,False,2
63:595847:3492:206832,63,595847,3492,3.8216170497249777,4.358690129032382,True,3
63:595883:3525:206868,63,595883,3525,6.743599478924594,,False,2
63:595892:3534:206877,63,595892,3534,7.961197130843431,,False,2
63:595896:3538:206881,63,595896,3538,7.106597547098239,,False,2
63:595921:3558:206906,63,595921,3558,6.59154809673695,,False,2
63:595936:3571:206921,63,595936,3571,4.725916265323896,,False,2
63:595949:3582:206934,63,595949,3582,5.043115689823189,,False,2
63:596041:3670:207026,63,596041,3670,4.755444910923998,,False,2
63:596094:3722:207079,63,596094,3722,6.498402585115478,7.424538003229671,True,3
63:596165:3788:207150,63,596165,3788,3.884017657374372,5.759454322386571,True,3
63:596301:3917:207286,63,596301,3917,5.248479446308721,,False,2
63:596331:3945:207316,63,596331,3945,6.2389190988195935,6.730377871041213,True,3
63:596342:3956:207327,63,596342,3956,3.1439085275377465,,False,2
63:596393:4003:207378,63,596393,4003,5.5873808397338465,,False,2
63:596399:4008:207384,63,596399,4008,7.0130499627143905,8.725926390544096,True,3
63:596403:4012:207388,63,596403,4012,3.8006199715625684,,False,2
63:596433:4042:207418,63,596433,4042,4.735767355532687,,False,2
63:596514:4112:207499,63,596514,4112,6.906014752197962,7.108375363892904,True,3
63:596525:4123:207510,63,596525,4123,4.129348802687609,,False,2
63:596601:4194:207586,63,596601,4194,5.6303991278541545,,False,2
63:596654:4244:207639,63,596654,4244,6.1719032141567425,1.2719011459471687,True,3
63:596774:4352:207759,63,596774,4352,3.3132717725873633,3.978724297355477,True,3
63:596872:4443:207857,63,596872,4443,7.5721072979242265,11.758375527329214,True,3
63:596884:4454:207869,63,596884,4454,6.088299233649039,,False,2
63:596893:4463:207878,63,596893,4463,3.2200163029287943,,False,2
63:596903:4473:207888,63,596903,4473,3.7845222979451165,,False,2
63:596907:4477:207892,63,596907,4477,7.16166541635409,9.457546852190603,True,3
63:596922:4491:207907,63,596922,4491,5.275206643945623,5.5284225849508175,True,3
63:596926:4495:207911,63,596926,4495,6.7391847292837355,,False,2
63:596954:4519:207939,63,596954,4519,5.213539822554736,,False,2
63:597096:4647:208081,63,597096,4647,4.18575119970469,,False,2
63:597115:4665:208100,63,597115,4665,5.2797035498681595,5.1895190468973595,True,3
63:597137:4681:208122,63,597137,4681,6.36037576037576,8.773158500197141,True,3
63:597148:4689:208133,63,597148,4689,4.430994995491659,2.865957062071544,True,3
63:597154:4694:208139,63,597154,4694,5.579300653099246,,False,2
63:597159:4699:208144,63,597159,4699,4.117595609507603,,False,2
63:597207:4742:208192,63,597207,4742,9.019444601977355,,False,2
63:597288:4815:208273,63,597288,4815,3.9713065083020282,4.813127067864521,True,3
63:597334:4856:208319,63,597334,4856,3.1226693091349773,,False,2
63:597436:4947:208421,63,597436,4947,3.5536588330511947,,False,2
63:597512:5019:208497,63,597512,5019,4.915585632200859,,False,2
63:597572:5077:208557,63,597572,5077,3.8554123230607047,,False,2
63:597574:5079:208559,63,597574,5079,6.702151923452448,1.3854717771015856,True,3
63:597585:5090:208570,63,597585,5090,6.791986595331885,7.923979707075205,True,3
63:597607:5111:208592,63,597607,5111,6.632594737262735,8.272773438905176,True,3
63:597635:5136:208620,63,597635,5136,5.968065967016493,,False,2
63:597665:5165:208650,63,597665,5165,5.301531919533332,,False,2
63:597716:5210:208701,63,597716,5210,4.888175575801554,,False,2
63:597807:5295:208792,63,597807,5295,5.460442229920929,6.012824326268117,True,3
63:597920:5404:208905,63,597920,5404,4.395095675370648,,False,2
63:597971:5453:208956,63,597971,5453,5.044230769230765,,False,2
63:598025:5504:209010,63,598025,5504,4.634552637450625,6.365800187046801,True,3
63:598041:5518:209026,63,598041,5518,5.3000988020481685,,False,2
63:598044:5520:209029,63,598044,5520,4.219372900335941,,False,2
63:598066:5542:209051,63,598066,5542,4.050845939902782,,False,2
63:598251:5714:209236,63,598251,5714,6.131104844061049,,False,2
63:598353:5804:209338,63,598353,5804,3.8398056624964383,,False,2
63:598380:5830:209365,63,598380,5830,6.594612405403794,,False,2
63:598387:5837:209372,63,598387,5837,5.723665991435674,,False,2
63:598428:5874:209413,63,598428,5874,4.625838806650613,5.420217903355287,True,3
63:598437:5882:209422,63,598437,5882,6.804775420832513,,False,2
63:598457:5902:209442,63,598457,5902,4.665923018050613,,False,2
63:598487:5932:209472,63,598487,5932,5.485027521082664,,False,2
63:598494:5938:209479,63,598494,5938,6.97558662250605,7.732244213334489,True,3
63:598657:6089:209642,63,598657,6089,4.92862350368053,,False,2
63:598724:6146:209709,63,598724,6146,8.060973877702637,11.470158095033597,True,3
63:598746:6166:209731,63,598746,6166,6.055754908894073,,False,2
63:598747:6167:209732,63,598747,6167,5.382093591758334,,False,2
63:598753:6173:209738,63,598753,6173,6.033975326972445,4.406348335116299,True,3
63:598755:6175:209740,63,598755,6175,6.975946801501131,,False,2
63:598765:6185:209750,63,598765,6185,3.4291619526503254,2.7500629326122876,True,3
63:599045:6444:210030,63,599045,6444,5.913061104979846,3.5326520417498415,True,3
63:599055:6453:210040,63,599055,6453,6.442440927246256,,False,2
63:599080:6477:210065,63,599080,6477,4.752380952380975,,False,2
63:599177:6564:210162,63,599177,6564,6.240088593576971,7.11255528809491,True,3
63:599197:6583:210182,63,599197,6583,5.7044946049172225,,False,2
63:599251:6632:210236,63,599251,6632,3.520615043870862,,False,2
63:599291:6671:210276,63,599291,6671,4.749543811663571,,False,2
63:599303:6682:210288,63,599303,6682,6.543593920463877,,False,2
63:599332:6707:210317,63,599332,6707,6.4422491171120555,,False,2
63:599350:6724:210335,63,599350,6724,6.1460350270898765,7.852576351980158,True,3
63:599367:6740:210352,63,599367,6740,4.614395631670384,5.983621662653775,True,3
63:599369:6742:210354,63,599369,6742,5.508752658583266,,False,2
63:599498:6892:210483,63,599498,6892,7.793569254185691,9.483855878389512,True,3
63:599550:6939:210535,63,599550,6939,6.429044236616399,5.506029372499192,True,3
63:599564:6950:210549,63,599564,6950,7.9935488523183125,,False,2
63:599737:7114:210722,63,599737,7114,4.067008607700423,4.616899420664943,True,3
63:599808:7182:210793,63,599808,7182,7.69548394548395,8.107486052965513,True,3
63:599835:7209:210820,63,599835,7209,7.0896427249167004,5.4508795775328736,True,3
63:600028:7419:211013,63,600028,7419,6.281964460430011,,False,2
63:600037:7427:211022,63,600037,7427,5.0262560893159005,6.5903698630190775,True,3
63:600090:7474:211075,63,600090,7474,5.893603431261397,,False,2
63:600098:7481:211083,63,600098,7481,7.318243937602851,10.123699190088821,True,3
63:600100:7483:211085,63,600100,7483,4.6638728161006355,5.953025635117491,True,3
63:600136:7516:211121,63,600136,7516,4.1856603459285395,3.5225264948549864,True,3
63:600200:7578:211185,63,600200,7578,5.200000000000003,,False,2
63:600219:7597:211204,63,600219,7597,4.97870316686182,6.41871257178979,True,3
63:600236:7613:211221,63,600236,7613,5.595862864105754,,False,2
63:600260:7636:211245,63,600260,7636,6.759372097138055,7.671787555439593,True,3
63:600297:7669:211282,63,600297,7669,6.131352018316136,,False,2
63:600303:7675:211288,63,600303,7675,7.211699228870131,8.522021401306631,True,3
63:600355:7723:211340,63,600355,7723,3.144664342338764,,False,2
63:600374:7739:211359,63,600374,7739,6.045558926389418,,False,2
63:600382:7747:211367,63,600382,7747,6.038432794996027,,False,2
63:600384:7749:211369,63,600384,7749,6.3239386792452805,,False,2
63:600387:7752:211372,63,600387,7752,6.490866844378566,,False,2
63:600394:7759:211379,63,600394,7759,6.4116440118759925,,False,2
63:600399:7764:211384,63,600399,7764,5.193340806880336,,False,2
63:600404:7768:211389,63,600404,7768,4.975915309103598,6.634439711983589,True,3
63:600418:7782:211403,63,600418,7782,4.108677382843432,6.5735094088323756,True,3
63:600549:7904:211534,63,600549,7904,3.31305857719218,,False,2
63:600703:8047:211688,63,600703,8047,4.463336460287685,,False,2
63:600790:8126:211775,63,600790,8126,4.551509115438677,,False,2
63:600820:8154:211805,63,600820,8154,5.992508871648802,,False,2
63:600824:8158:211809,63,600824,8158,4.989639355995308,,False,2
63:600836:8169:211821,63,600836,8169,3.26431665533757,,False,2
63:600873:8205:211858,63,600873,8205,8.552197020024678,5.499485598067324,True,3
63:600875:8207:211860,63,600875,8207,4.181884985098122,4.617051613725295,True,3
63:601016:8336:212001,63,601016,8336,8.45243496298552,,False,2
63:601030:8350:212015,63,601030,8350,4.914635298563866,,False,2
63:601083:8400:212068,63,601083,8400,4.278555541740914,,False,2
63:601100:8416:212085,63,601100,8416,7.176518443558159,,False,2
63:601105:8421:212090,63,601105,8421,5.7201361745051,,False,2
63:601118:8433:212103,63,601118,8433,6.1497651215546085,,False,2
63:601130:8445:212115,63,601130,8445,7.4817576697862975,8.794683861740182,True,3
63:601197:8508:212182,63,601197,8508,6.812941022329532,,False,2
63:601234:8545:212219,63,601234,8545,7.228672311885447,,False,2
63:601303:8610:212288,63,601303,8610,5.363725062673105,5.733793341277966,True,3
63:601341:8644:212326,63,601341,8644,4.659956686349965,,False,2
63:601384:8685:212369,63,601384,8685,3.7570963238715684,,False,2
63:601397:8698:212382,63,601397,8698,7.409801716260134,,False,2
63:601610:8899:212595,63,601610,8899,3.265943174740059,,False,2
63:601659:8946:212644,63,601659,8946,6.877143959435628,8.639309779954466,True,3
63:601692:8975:212677,63,601692,8975,5.267891269644977,,False,2
63:601706:8988:212691,63,601706,8988,5.4740616417455,,False,2
63:601762:9039:212747,63,601762,9039,3.8042433827698368,,False,2
63:601792:9067:212777,63,601792,9067,4.883052952673207,,False,2
63:601873:9141:212858,63,601873,9141,3.338882861376213,,False,2
63:601900:9166:212885,63,601900,9166,3.9879153646995817,5.974415894922274,True,3
63:601949:9214:212934,63,601949,9214,5.5788617886178855,5.789354293971201,True,3
63:601982:9246:212967,63,601982,9246,7.365902149484235,7.551556935641528,True,3
63:602116:9370:213101,63,602116,9370,4.46956955431483,7.258004542472776,True,3
63:602135:9388:213120,63,602135,9388,6.399989360570288,,False,2
63:602144:9397:213129,63,602144,9397,7.574193844319069,6.816508733386158,True,3
63:602252:9494:213237,63,602252,9494,6.011831275720169,5.870521665456295,True,3
63:602308:9549:213293,63,602308,9549,6.3122830489815485,8.008735982132983,True,3
63:602341:9581:213326,63,602341,9581,5.252694664930843,,False,2
63:602524:9749:213509,63,602524,9749,7.55948889819858,,False,2
63:602537:9761:213522,63,602537,9761,8.09110753808607,,False,2
63:602548:9771:213533,63,602548,9771,5.55731302220866,,False,2
63:602552:9774:213537,63,602552,9774,6.989138521053405,7.341822587470546,True,3
63:602575:9793:213560,63,602575,9793,3.816358024691368,,False,2
63:602643:9858:213628,63,602643,9858,8.483829115053148,10.476961428940179,True,3
63:602646:9861:213631,63,602646,9861,6.570012787723783,8.995374970813579,True,3
63:602735:9945:213720,63,602735,9945,3.940821810719683,,False,2
63:602817:10020:213802,63,602817,10020,5.481351638409187,,False,2
63:602860:10056:213845,63,602860,10056,7.304130475252109,,False,2
63:602890:10085:213875,63,602890,10085,3.765996142187923,,False,2
63:602925:10119:213910,63,602925,10119,4.649404734449547,,False,2
63:603015:10203:214000,63,603015,10203,7.259722298316817,,False,2
63:603019:10207:214004,63,603019,10207,5.838089535215282,,False,2
63:603030:10215:214015,63,603030,10215,4.947645799892996,,False,2
63:603133:10314:214118,63,603133,10314,6.9491189216748666,5.925916404741244,True,3
63:603136:10317:214121,63,603136,10317,5.063584879356291,,False,2
63:603159:10339:214144,63,603159,10339,5.912862932695504,,False,2
63:603163:10342:214148,63,603163,10342,6.506668882012079,,False,2
63:603196:10373:214181,63,603196,10373,3.2445159237612096,3.4966459607749734,True,3
63:603337:10502:214322,63,603337,10502,4.276270289834898,,False,2
63:603341:10506:214326,63,603341,10506,6.399430743963023,6.777409207262167,True,3
63:603415:10575:214400,63,603415,10575,3.1196528018604184,,False,2
63:603497:10653:214482,63,603497,10653,6.408735398679539,7.427211057099335,True,3
63:603536:10689:214521,63,603536,10689,5.4823539385076785,,False,2
63:603596:10746:214581,63,603596,10746,6.215095416362317,,False,2
63:603608:10757:214593,63,603608,10757,3.3178176751844433,2.4177530421306983,True,3
63:603732:10871:214717,63,603732,10871,3.224132293978972,4.485606092365522,True,3
63:603763:10883:214748,63,603763,10883,5.265945683859485,,False,2
63:603827:10954:214812,63,603827,10954,5.726983757349949,,False,2
63:603911:11036:214896,63,603911,11036,7.255081469823523,9.266561830120118,True,3
63:603914:11038:214899,63,603914,11038,4.650819590947357,,False,2
63:603936:11059:214921,63,603936,11059,5.7981328474077,4.601599079261263,True,3
63:603972:11091:214957,63,603972,11091,3.006759178657383,,False,2
63:603981:11100:214966,63,603981,11100,5.197017766497467,,False,2
63:603991:11109:214976,63,603991,11109,4.842827614716825,,False,2
63:603995:11113:214980,63,603995,11113,3.0081772824467023,,False,2
63:603996:11114:214981,63,603996,11114,3.3046130532768814,2.087499419137714,True,3
63:604052:11165:215037,63,604052,11165,5.57758033846023,6.054660179758187,True,3
63:604137:11247:215122,63,604137,11247,6.854928677879496,7.7938862749013005,True,3
63:604171:11279:215156,63,604171,11279,4.475739705245701,,False,2
63:604222:11327:215207,63,604222,11327,4.853976383553849,,False,2
63:604284:11385:215269,63,604284,11385,4.1804920809611374,,False,2
63:604293:11394:215278,63,604293,11394,4.862446450368921,3.1400930978031454,True,3
63:604320:11419:215305,63,604320,11419,4.009119120680992,,False,2
63:604335:11433:215320,63,604335,11433,6.850801093580557,,False,2
63:604351:11447:215336,63,604351,11447,6.1944448541159645,,False,2
63:604429:11521:215414,63,604429,11521,6.1507871438905894,4.48028613066095,True,3
63:604435:11526:215420,63,604435,11526,6.202076730433312,,False,2
63:604448:11539:215433,63,604448,11539,6.439920704399206,,False,2
63:604484:11572:215469,63,604484,11572,6.959236361493943,,False,2
63:604507:11591:215492,63,604507,11591,6.438323865154132,,False,2
63:604535:11617:215520,63,604535,11617,5.397209966297417,,False,2
63:604557:11637:215542,63,604557,11637,6.560955945790617,,False,2
63:604563:11643:215548,63,604563,11643,4.917342856296116,,False,2
63:604610:11686:215595,63,604610,11686,3.3818761626362033,,False,2
63:604655:11728:215640,63,604655,11728,4.6939699680990365,,False,2
63:604673:11746:215658,63,604673,11746,4.9173806454874125,5.486454677330954,True,3
63:604682:11754:215667,63,604682,11754,5.801673009016419,,False,2
63:604779:11841:215764,63,604779,11841,5.1990717111139375,,False,2
63:604873:11928:215858,63,604873,11928,24.240125663809874,25.44595612027324,True,3
63:604925:11973:215910,63,604925,11973,3.299444931346777,,False,2
63:604940:12001:215925,63,604940,12001,6.176550275474284,,False,2
63:604950:12011:215935,63,604950,12011,6.623394661302349,,False,2
63:604982:12042:215967,63,604982,12042,8.196754899909322,11.951478583544578,True,3
63:604993:12053:215978,63,604993,12053,3.550357968676746,5.206509388235105,True,3
63:605006:12066:215991,63,605006,12066,3.494130633464291,,False,2
63:605016:12076:216001,63,605016,12076,3.3740772150314626,0.796138720830271,True,3
63:605111:12165:216096,63,605111,12165,3.8801347278464817,,False,2
63:605227:12273:216212,63,605227,12273,4.0643843145735445,,False,2
63:605297:12337:216282,63,605297,12337,4.2172321780485476,,False,2
63:605309:12347:216294,63,605309,12347,4.686206393227266,,False,2
63:605471:12500:216456,63,605471,12500,4.4198222589904645,5.223984487721658,True,3
63:605507:12533:216492,63,605507,12533,6.075644811970854,6.011440058877845,True,3
63:605543:12568:216528,63,605543,12568,6.031371628625642,0.804242033074992,True,3
63:605587:12608:216572,63,605587,12608,5.386594291489395,7.820704339825909,True,3
63:605655:12671:216640,63,605655,12671,6.451910425262831,,False,2
63:605681:12694:216666,63,605681,12694,5.067765434030491,,False,2
63:605792:12793:216777,63,605792,12793,3.3084054740478734,,False,2
63:605847:12843:216832,63,605847,12843,6.5612037828800425,7.543771769634759,True,3
63:605886:12879:216871,63,605886,12879,5.5117681404032055,4.371205628539656,True,3
63:605893:12885:216878,63,605893,12885,3.9742642231434395,,False,2
63:605896:12887:216881,63,605896,12887,5.160491603220606,5.426428345934973,True,3
63:605909:12900:216894,63,605909,12900,3.297091802474135,,False,2
63:605953:12941:216938,63,605953,12941,6.46809003641178,,False,2
63:605988:12970:216973,63,605988,12970,4.472332015810281,,False,2
63:606136:13109:217121,63,606136,13109,4.230730575956699,7.010702476626427,True,3
63:606149:13122:217134,63,606149,13122,6.554941860465121,,False,2
63:606226:13196:217211,63,606226,13196,5.0497375861801785,,False,2
63:606301:13265:217286,63,606301,13265,5.077390237188581,,False,2
63:606375:13333:217360,63,606375,13333,7.1359210526315735,10.029425717303283,True,3
63:606457:13410:217442,63,606457,13410,6.665182046671674,,False,2
63:606494:13443:217479,63,606494,13443,5.578173149601724,,False,2
63:606527:13470:217512,63,606527,13470,5.571313076070254,,False,2
63:606534:13477:217519,63,606534,13477,5.182374541003682,,False,2
63:606585:13527:217570,63,606585,13527,7.37849341290395,,False,2
63:606643:13582:217628,63,606643,13582,3.9632601272987102,,False,2
63:606665:13604:217650,63,606665,13604,5.46328725038402,,False,2
63:606818:13745:217803,63,606818,13745,5.2063862928348925,,False,2
63:606990:13935:217975,63,606990,13935,6.573913366415049,,False,2
63:606993:13937:217978,63,606993,13937,4.952757463210425,,False,2
63:607004:13947:217989,63,607004,13947,7.061842025732254,2.8254859546741145,True,3
63:607041:13981:218026,63,607041,13981,5.425809674986951,,False,2
63:607087:14023:218072,63,607087,14023,6.34142908575955,,False,2
63:607123:14058:218108,63,607123,14058,5.448861961967168,6.465477477042299,True,3
63:607228:14154:218213,63,607228,14154,3.5493019782071684,,False,2
63:607231:14157:218216,63,607231,14157,4.381249723218641,,False,2
63:607253:14178:218238,63,607253,14178,6.5577708960033405,,False,2
63:607259:14184:218244,63,607259,14184,3.234998026056058,,False,2
63:607299:14223:218284,63,607299,14223,3.9825699933753107,5.264578160562436,True,3
63:607354:14273:218339,63,607354,14273,4.4972467133130465,,False,2
63:607365:14284:218350,63,607365,14284,5.735223694877547,,False,2
63:607404:14322:218389,63,607404,14322,4.095072811321646,4.27619983581636,True,3
63:607433:14350:218418,63,607433,14350,6.331466965285557,,False,2
63:607442:14358:218427,63,607442,14358,5.870317854188826,,False,2
63:607517:14426:218502,63,607517,14426,3.464640389734967,,False,2
63:607572:14479:218557,63,607572,14479,7.768200414430687,,False,2
63:607624:14531:218609,63,607624,14531,5.745560650714445,5.712920576024338,True,3
63:607730:14631:218715,63,607730,14631,3.9396017316017264,,False,2
63:607737:14638:218722,63,607737,14638,6.098272991974191,,False,2
63:607804:14701:218789,63,607804,14701,4.162394049472411,,False,2
63:607868:14762:218853,63,607868,14762,5.4369137297563555,,False,2
63:608045:14924:219030,63,608045,14924,4.0861914389765985,6.395316906769025,True,3
63:608078:14954:219063,63,608078,14954,3.102649766361676,1.9406231254505677,True,3
63:608091:14967:219076,63,608091,14967,5.004862372502444,,False,2
63:608132:15006:219117,63,608132,15006,6.026616162390429,,False,2
63:608225:15089:219210,63,608225,15089,7.807137770409888,9.265237959100133,True,3
63:608235:15099:219220,63,608235,15099,4.627740751472999,5.316882896659692,True,3
63:608491:15334:219476,63,608491,15334,5.526427527088465,6.989378189921801,True,3
63:608526:15367:219511,63,608526,15367,4.694129553003776,,False,2
63:608533:15374:219518,63,608533,15374,3.522014997478422,,False,2
63:608539:15380:219524,63,608539,15380,4.912726758171786,4.17297802985162,True,3
63:608581:15417:219566,63,608581,15417,5.069587895688642,,False,2
63:608710:15534:219695,63,608710,15534,4.939527396307419,,False,2
63:608825:15638:219810,63,608825,15638,3.1213799344716904,,False,2
63:608845:15658:219830,63,608845,15658,6.814447382905307,8.268625761544413,True,3
63:608900:15708:219885,63,608900,15708,6.589050059984729,7.8625694520182705,True,3
63:608905:15713:219890,63,608905,15713,4.956907745734554,6.480518237199085,True,3
63:608943:15749:219928,63,608943,15749,6.187351387581188,,False,2
63:608960:15764:219945,63,608960,15764,6.57225441333388,,False,2
63:608970:15773:219955,63,608970,15773,5.772371649658922,8.280216775837616,True,3
63:608973:15775:219958,63,608973,15775,3.357986922665887,,False,2
63:608980:15782:219965,63,608980,15782,3.5366838748544716,4.591601162096186,True,3
63:608983:15784:219968,63,608983,15784,6.729782604720903,7.160326449295447,True,3
63:608991:15791:219976,63,608991,15791,3.331230662941934,0.2868852571396445,True,3
63:609046:15840:220031,63,609046,15840,7.918419090231168,,False,2
63:609051:15845:220036,63,609051,15845,4.61240684271872,,False,2
