sample,run,event,amp_left,amp_right,peak_left,peak_right,area_left,area_right,tail_left,tail_right,area_over_amp_left,area_over_amp_right,width_half_left,width_half_right,time_left_ns,time_right_ns,raw_residual_ns,period,historical_residual_ns
sample_iii_analysis,49,4293,3284.0,1480.0,6.0,8.0,27390.0,10728.0,0.3906535231836436,0.3734153616703952,8.340438489646772,7.248648648648649,8.0,7.0,35.57273652085453,40.42692939244663,4.8541928715921046,sample_iii,0.29351100105763805
sample_iii_analysis,49,4317,3045.0,1322.0,6.0,7.0,25141.0,9403.0,0.345212998687403,0.3221312347123258,8.25648604269294,7.112708018154311,7.0,7.0,33.276397515527954,36.042328042328045,2.7659305268000907,sample_iii,-1.5222219596122528
sample_iii_analysis,49,4478,2875.0,1331.5,7.0,8.0,21906.0,10003.0,0.3934081986670318,0.4261721483554933,7.619478260869565,7.512579797221179,8.0,7.0,41.01694915254237,43.30278884462152,2.2858396920791506,sample_iii,-1.825509766294033
sample_iii_analysis,49,4550,2314.5,2281.0,6.0,7.0,17339.0,16743.0,0.330353538266336,0.3537597802066535,7.491466839490171,7.340201665935993,7.0,7.0,33.36854190585534,36.375193798449615,3.0066518925942773,sample_iii,-0.875420727769054
sample_iii_analysis,49,4557,2811.0,1338.0,6.0,7.0,22164.0,10204.0,0.3479516332791915,0.3717169737357899,7.884738527214514,7.626307922272048,7.0,7.0,33.34856007944389,37.25766871165644,3.909108632212551,sample_iii,-0.13703642757280887
sample_iii_analysis,49,4614,1144.0,2463.5,7.0,7.0,8233.0,18356.0,0.3279484999392688,0.3858683809108738,7.196678321678322,7.4511873350923485,7.0,8.0,35.82320441988951,39.22417153996101,3.400967120071506,sample_iii,-0.3172181608915494
sample_iii_analysis,49,4658,3220.0,1674.5,9.0,7.0,27211.0,12155.0,0.3973760611517401,0.376799670917318,8.450621118012423,7.258883248730965,8.0,7.0,35.56818181818181,39.86588921282799,4.297707394646174,sample_iii,-0.22294635401579654
sample_iii_analysis,49,4694,2670.0,1640.0,6.0,7.0,19291.0,11971.0,0.3137214244984708,0.3619580653245343,7.225093632958801,7.299390243902439,7.0,7.0,33.318729463307776,37.303664921465966,3.984935458158191,sample_iii,-0.007719541550769815
sample_iii_analysis,49,4783,1723.5,2838.5,6.0,6.0,12031.0,22742.0,0.2432881722217604,0.3445607246504265,6.980562808239048,8.011978157477541,7.0,7.0,28.83636363636364,32.681553398058256,3.84518976169462,sample_iii,0.05632052344423499
sample_iii_analysis,49,4816,2619.5,1298.5,7.0,7.0,19938.0,9464.0,0.3631256896378774,0.4023668639053254,7.611376216835274,7.288409703504043,7.0,7.0,35.97364953886693,42.30707070707071,6.3334211682037775,sample_iii,2.501072905375956
sample_iii_analysis,49,4868,3374.5,1394.0,6.0,7.0,29694.0,9815.0,0.4008890684986866,0.3690269994905756,8.799525855682324,7.040889526542324,8.0,7.0,33.901743264659274,41.093023255813954,7.19127999115468,sample_iii,2.5476824871396175
sample_iii_analysis,49,4879,1499.5,1178.0,4.0,5.0,2436.0,4427.0,-1.562807881773399,-0.3363451547323243,1.624541513837946,3.758064516129033,5.0,6.0,18.242162162162163,18.727848101265824,0.4856859391036607,sample_iii,-2.203581928757359
sample_iii_analysis,49,4969,3500.0,2215.0,6.0,7.0,32037.0,16409.0,0.4391796984736398,0.3986227070510086,9.153428571428572,7.408126410835214,8.0,8.0,35.38263112639725,40.5950991831972,5.212468056799949,sample_iii,0.4032452954047443
sample_iii_analysis,49,5178,1665.0,1209.5,7.0,8.0,12053.0,8657.0,0.3598274288558865,0.3747256555388703,7.239039039039039,7.157503100454734,7.0,7.0,37.29216152019002,41.37270875763748,4.080547237447455,sample_iii,1.2343242992813188
sample_iii_analysis,49,5238,1760.5,2324.5,7.0,7.0,12521.0,17085.0,0.3167478635891702,0.382089552238806,7.112184038625391,7.349967734996773,7.0,7.0,35.206405693950174,39.707526881720426,4.501121187770252,sample_iii,0.9053917873505668
sample_iii_analysis,49,5241,2676.0,1176.5,7.0,8.0,19508.0,8541.0,0.3513942997744515,0.4214963119072708,7.289985052316891,7.259668508287293,7.0,7.0,37.69300911854104,43.71072319201996,6.0177140734789205,sample_iii,2.1718630852888126
sample_iii_analysis,49,5328,2858.0,1614.0,6.0,7.0,21872.0,11585.0,0.3368690563277249,0.3514889943892965,7.652904128761372,7.177819083023544,7.0,7.0,33.60865475070555,38.1439588688946,4.535304118189053,sample_iii,0.3714252666095703
sample_iii_analysis,49,5374,1733.0,2542.0,6.0,7.0,11991.0,19517.0,0.2968059377866733,0.4172260080955065,6.919215233698789,7.677812745869394,6.0,8.0,34.376543209876544,41.1237721021611,6.747228892284554,sample_iii,3.069359124645331
sample_iii_analysis,49,5405,2736.0,2736.5,6.0,7.0,20540.0,21192.0,0.3330087633885102,0.4109097772744431,7.507309941520468,7.744198794080029,7.0,8.0,33.873893805309734,40.58461538461539,6.710721579305655,sample_iii,2.4480647625263146
sample_iii_analysis,49,5455,1163.0,3099.0,7.0,9.0,8618.0,25974.0,0.3025063819911812,0.4082159082159082,7.410146173688736,8.381413359148112,7.0,8.0,32.25159914712154,37.06715506715507,4.815555920033532,sample_iii,0.7513568194963938
sample_iii_analysis,49,5634,1982.5,1129.5,5.0,6.0,12136.0,7885.0,0.1050593276203032,0.2161065313887127,6.12156368221942,6.980965028773793,7.0,7.0,21.57497303128371,25.704819277108435,4.129846245824723,sample_iii,1.057480651680109
sample_iii_analysis,49,5755,1388.5,2458.0,6.0,7.0,10575.0,18377.0,0.3108274231678487,0.3557163846111987,7.61613251710479,7.47640358014646,8.0,7.0,32.363327674023765,35.710777626193725,3.34744995216996,sample_iii,-0.2633536996174044
sample_iii_analysis,49,5765,2217.5,1809.0,6.0,7.0,16220.0,12821.0,0.3169543773119605,0.3399110833788316,7.314543404735062,7.0873410724157,7.0,7.0,33.911949685534594,36.64212678936605,2.7301771038314584,sample_iii,-0.9261976611829041
sample_iii_analysis,49,5793,1194.0,2642.5,7.0,6.0,8386.0,19992.0,0.2541139995230145,0.3360344137655062,7.023450586264657,7.565562913907285,7.0,7.0,30.892430278884465,33.883495145631066,2.9910648667466013,sample_iii,-0.8011316348777449
sample_iii_analysis,49,5867,2046.5,1603.0,7.0,7.0,14984.0,11799.0,0.3428990923651895,0.3768115942028985,7.321768873686782,7.360573923892701,7.0,7.0,35.442879499217526,40.42898550724637,4.986106008028848,sample_iii,1.5577692585854308
sample_iii_analysis,49,5932,2796.5,1505.5,6.0,6.0,21512.0,11542.0,0.2721736705094831,0.3057529024432507,7.692472733774361,7.666555961474593,8.0,8.0,28.008836524300445,30.52336448598131,2.514527961680866,sample_iii,-1.5633250528802343
sample_iii_analysis,49,5952,2675.5,1285.5,6.0,7.0,20921.0,9473.0,0.3227379188375316,0.3319961997255357,7.819472995701738,7.369117075068067,8.0,7.0,30.771866546438236,34.167032967032966,3.395166420594734,sample_iii,-0.49136283442391004
sample_iii_analysis,49,5980,2302.5,1276.0,6.0,7.0,16802.0,9030.0,0.2878823949529818,0.3098560354374308,7.29728555917481,7.076802507836991,7.0,7.0,30.21788990825688,34.48426150121065,4.266371592953774,sample_iii,0.7726491669568105
sample_iii_analysis,49,6132,3481.0,2048.5,5.0,7.0,31014.0,15080.0,0.3981750177339266,0.373209549071618,8.909508761850043,7.361484012692213,9.0,7.0,32.65266946610678,38.420824295010846,5.768154828904066,sample_iii,0.9809659539241196
sample_iii_analysis,49,6158,1658.5,2145.5,6.0,7.0,12618.0,16022.0,0.2941829132984625,0.3458369741605293,7.608079589990956,7.467723141458867,8.0,7.0,30.61626248216833,34.41525423728814,3.798991755119808,sample_iii,0.32304556273926055
sample_iii_analysis,49,6177,2111.0,1796.0,7.0,7.0,14897.0,13721.0,0.3146942337383366,0.3816048392974273,7.056845097110374,7.639755011135858,7.0,7.0,34.250737463126846,37.70149253731344,3.4507550741865884,sample_iii,-0.11822772030713224
sample_iii_analysis,49,6213,1118.5,1865.5,6.0,7.0,7957.0,13708.0,0.2412969712203091,0.3151444412022177,7.1139919535091645,7.34816403109086,7.0,7.0,26.066666666666663,32.26086956521739,6.194202898550728,sample_iii,2.910158571155904
sample_iii_analysis,49,6217,3236.5,2014.0,5.0,6.0,28172.0,14152.0,0.3425386908987647,0.3123940079140757,8.704464699521088,7.026812313803377,8.0,7.0,30.79171597633136,34.38492597577389,3.5932099994425286,sample_iii,-0.9770841209561567
sample_iii_analysis,49,6239,2216.0,1369.5,6.0,7.0,16387.0,10513.0,0.2984072740587051,0.3335869875392371,7.39485559566787,7.676524278933917,7.0,7.0,30.516976998904717,33.0482180293501,2.53124103044539,sample_iii,-0.9259788305689476
sample_iii_analysis,49,6282,2141.5,1491.0,6.0,7.0,15033.0,11287.0,0.2671456129847668,0.331266058297156,7.019845902404857,7.570087189805499,7.0,7.0,29.767653758542146,33.659498207885306,3.891844449343164,sample_iii,0.4404412754645608
sample_iii_analysis,49,6283,1881.5,2635.5,7.0,7.0,13220.0,20374.0,0.3400151285930408,0.4258368508883872,7.026308796173266,7.730601403908177,7.0,7.0,36.961303462321794,41.83682008368201,4.875516621360212,sample_iii,1.1153617746437234
sample_iii_analysis,49,6327,4120.5,1854.5,5.0,6.0,38260.0,13210.0,0.4263721902770517,0.3251324753974262,9.285280912510618,7.123213804259908,9.0,7.0,30.49430894308943,35.77449168207024,5.2801827389808125,sample_iii,-0.08430116471463123
sample_iii_analysis,49,6406,2726.5,1240.5,6.0,7.0,19895.0,9029.0,0.2859512440311636,0.3131022261601506,7.296900788556758,7.278516727126159,7.0,7.0,30.818096135721017,33.24770642201835,2.429610286297329,sample_iii,-1.4953365512867873
sample_iii_analysis,49,6481,1037.5,1082.5,2.0,4.0,-10694.0,598.0,-13092.0,-6.259197324414716,-10.307469879518072,0.5524249422632794,7.0,5.0,15.963035019455257,18.20740740740741,2.244372387952154,sample_iii,-0.13343158480584805
sample_iii_analysis,49,6550,1062.5,2098.0,6.0,6.0,7479.0,16056.0,0.2163390827650755,0.3123442949676133,7.039058823529412,7.65300285986654,7.0,8.0,25.734072022160667,31.368674698795186,5.634602676634515,sample_iii,2.117286077039225
sample_iii_analysis,49,6550,2587.0,2126.5,7.0,7.0,19130.0,15895.0,0.3633559853633037,0.4268008807801195,7.394665635871666,7.474723724429814,7.0,7.0,37.468697123519455,42.5343137254902,5.065616601970746,sample_iii,1.0226164465794483
sample_iii_analysis,49,6569,3158.5,1694.5,6.0,7.0,25911.0,11981.0,0.3769827486395739,0.3816042066605458,8.20357764761754,7.0705222779581,8.0,7.0,35.9454926624738,41.90633608815428,5.96084342568048,sample_iii,1.4962811761332802
sample_iii_analysis,49,6620,4010.0,2099.5,5.0,7.0,37156.0,15066.0,0.4461998062224136,0.3568963228461436,9.265835411471322,7.1759942843534175,10.0,7.0,32.61966031909418,37.28518518518519,4.665524866091005,sample_iii,-0.5841080050873302
sample_iii_analysis,49,6665,3167.0,2181.0,5.0,6.0,25902.0,15866.0,0.2958072735696085,0.3130593722425312,8.178718029681086,7.274644658413572,8.0,7.0,27.92121982210928,32.38107416879795,4.459854346688676,sample_iii,-0.06601128510295595
sample_iii_analysis,49,6733,3146.5,1658.5,6.0,7.0,26703.0,12579.0,0.3772984308879152,0.3977263693457349,8.48657238201176,7.584564365390413,8.0,8.0,34.30700179533214,40.64022662889519,6.333224833563051,sample_iii,1.884918535433087
sample_iii_analysis,49,6761,3044.5,1829.5,8.0,6.0,24678.0,12671.0,0.3114920171812951,0.2864809407308026,8.105764493348662,6.925936048100574,8.0,7.0,30.36063317274604,33.69347496206373,3.3328417893176905,sample_iii,-1.0444372668710358
sample_iii_analysis,49,6837,1052.5,2616.0,7.0,7.0,7755.0,19759.0,0.3066408768536428,0.3528518649729237,7.368171021377672,7.553134556574924,6.0,7.0,32.35751295336787,35.125,2.767487046632126,sample_iii,-1.136255267694097
sample_iii_analysis,49,6906,2770.0,1173.0,7.0,7.0,21682.0,8413.0,0.3641269255603727,0.3370973493403066,7.827436823104693,7.172208013640239,8.0,7.0,35.316901408450704,36.46349206349206,1.1465906550413578,sample_iii,-2.801898191841424
sample_iii_analysis,49,6942,2976.0,2575.0,7.0,6.0,24145.0,19862.0,0.2961689790846966,0.3346088007250025,8.113239247311828,7.7133980582524275,8.0,7.0,27.512321660181584,32.92025862068965,5.407936960508067,sample_iii,0.9937095329526926
sample_iii_analysis,49,7017,1357.5,2207.0,6.0,6.0,10011.0,15987.0,0.2970732194585955,0.3287045724651279,7.374585635359116,7.243769823289533,7.0,7.0,32.03237410071942,34.738621586475944,2.7062474857565206,sample_iii,-0.7633991355923655
sample_iii_analysis,49,7063,2894.0,2293.5,8.0,7.0,22717.0,16771.0,0.3913368842716908,0.4388527815872637,7.849689011748445,7.31240462175714,8.0,7.0,39.96180555555556,44.29045643153528,4.328650875979719,sample_iii,0.01270878873057768
sample_iii_analysis,49,7143,3237.0,1993.5,5.0,6.0,26948.0,14107.0,0.2999851565978922,0.2966612320124761,8.324992276799506,7.076498620516679,8.0,6.0,27.217189314750293,32.53125,5.314060685249707,sample_iii,0.7451570174979523
sample_iii_analysis,49,7184,2554.0,2470.5,6.0,7.0,17856.0,18248.0,0.2849462365591398,0.3570802279701885,6.991386061080658,7.38635903663226,7.0,7.0,32.3201581027668,36.63452566096423,4.314367558197432,sample_iii,0.22259246738093452
sample_iii_analysis,49,7383,4267.5,2376.0,5.0,6.0,36885.0,17721.0,0.4031449098549546,0.3485130635968624,8.64323374340949,7.458333333333333,9.0,7.0,30.51197053406998,34.4218958611482,3.90992532707822,sample_iii,-1.537665007414951
sample_iii_analysis,49,7417,3246.5,1925.5,5.0,6.0,27203.0,14037.0,0.3196706245634673,0.3136710123245708,8.379177575850916,7.290054531290574,8.0,7.0,29.29106628242075,33.45378151260504,4.16271523018429,sample_iii,-0.408462630178434
sample_iii_analysis,49,7439,2341.5,1153.5,6.0,6.0,16690.0,8302.0,0.2528460155781905,0.281618887015177,7.127909459748024,7.197225834416992,7.0,7.0,27.30194805194805,32.29672447013488,4.994776418186824,sample_iii,1.526687276704088
sample_iii_analysis,49,7483,1506.5,1417.0,5.0,6.0,10345.0,10191.0,0.1908168197196713,0.235698165047591,6.866910056422171,7.191954834156669,6.0,7.0,23.42283950617284,26.27469879518072,2.85185928900788,sample_iii,-0.07342468557527226
sample_iii_analysis,49,7545,3037.0,1725.0,6.0,7.0,24408.0,12979.0,0.3417322189446083,0.3743739887510594,8.036878498518275,7.524057971014493,7.0,7.0,33.90742358078603,38.388746803069054,4.481323222283024,sample_iii,0.12689614156229823
sample_iii_analysis,49,7710,2949.5,1727.0,6.0,7.0,22810.0,12961.0,0.3758877685225778,0.4133940282385618,7.733514154941515,7.504921829762594,8.0,8.0,39.07424960505529,42.21095890410959,3.136709299054296,sample_iii,-1.136360802150143
sample_iii_analysis,49,7813,3303.5,1805.0,6.0,7.0,28153.0,13161.0,0.3925691755763151,0.397158270648127,8.52217345239897,7.291412742382271,8.0,7.0,35.2788038698329,41.490196078431374,6.211392208598475,sample_iii,1.5990230218580521
sample_iii_analysis,49,7817,3748.0,2200.0,5.0,7.0,33895.0,15952.0,0.4260215370998672,0.3532472417251755,9.04348986125934,7.250909090909091,8.0,7.0,33.39092604101927,36.49913344887348,3.108207407854209,sample_iii,-1.9120343890673444
sample_iii_analysis,49,7998,2755.0,1801.5,7.0,7.0,20860.0,13206.0,0.3554650047938638,0.3921702256550053,7.571687840290381,7.330557868442964,7.0,8.0,35.38929440389295,40.87397260273973,5.48467819884678,sample_iii,1.3740848204299567
sample_iii_analysis,49,8007,2594.0,1679.0,6.0,7.0,19003.0,11760.0,0.3289480608325001,0.3541666666666667,7.325751734772552,7.004169148302561,7.0,7.0,33.88671023965142,39.7742946708464,5.887584431194973,sample_iii,1.953863643519206
sample_iii_analysis,49,8131,1646.5,2287.5,7.0,7.0,11479.0,16109.0,0.3268577402212736,0.4072878515115773,6.971758275129061,7.042185792349727,7.0,7.0,36.9375,43.0440097799511,6.106509779951097,sample_iii,2.5639077477361525
sample_iii_analysis,49,8131,2206.0,1192.0,7.0,7.0,15996.0,8472.0,0.3434608652163041,0.3532813975448536,7.251133272892113,7.10738255033557,7.0,7.0,36.34810126582279,40.78765880217786,4.439557536355068,sample_iii,1.0929931206927819
sample_iii_analysis,49,8254,2405.5,2238.0,6.0,7.0,17416.0,17558.0,0.2715893431327515,0.3514637202414853,7.2400748285179795,7.845397676496872,7.0,7.0,28.763500931098697,33.16004813477738,4.396547203678679,sample_iii,0.46266967415567706
sample_iii_analysis,49,8261,2677.0,2189.5,6.0,6.0,20244.0,15917.0,0.2623987354277811,0.3133756361123327,7.5621964886066495,7.26969627768897,7.0,7.0,26.395408163265305,32.092233009708735,5.69682484644343,sample_iii,1.5698046973191104
sample_iii_analysis,49,8331,2301.5,1504.0,6.0,7.0,16607.0,10787.0,0.2885530198109231,0.3124130898303514,7.2157288724744735,7.17220744680851,7.0,7.0,31.16386554621849,33.91011235955056,2.746246813332071,sample_iii,-0.8559280469312043
sample_iii_analysis,49,8401,1086.5,2454.5,6.0,7.0,8140.0,18817.0,0.2982800982800982,0.3509592389860232,7.491946617579384,7.666327154206559,8.0,7.0,30.454183266932272,34.41237113402062,3.958187867088345,sample_iii,0.19749978372654553
sample_iii_analysis,49,8477,1331.5,1154.5,6.0,6.0,9193.0,8139.0,0.2397476340694006,0.2802555596510628,6.904243334585054,7.049805110437418,7.0,7.0,29.617977528089888,32.27070707070708,2.6527295426171875,sample_iii,0.09316568638420364
sample_iii_analysis,49,8489,2384.0,1922.0,6.0,7.0,17189.0,14215.0,0.30350805747862,0.3466760464298276,7.210151006711409,7.395941727367326,7.0,7.0,31.81071835803877,34.69607843137255,2.8853600733337785,sample_iii,-0.9423651646615738
sample_iii_analysis,49,8543,2754.0,1967.5,6.0,7.0,21623.0,15480.0,0.3029181889654534,0.3498062015503876,7.851488743645606,7.867852604828463,8.0,7.0,29.37907375643225,33.07692307692307,3.6978493204908247,sample_iii,-0.4474414415846084
sample_iii_analysis,49,8570,2317.0,1277.0,6.0,7.0,16716.0,9851.0,0.2719550131610433,0.3361080093391534,7.214501510574018,7.7141738449491,7.0,7.0,28.380255941499087,32.88715953307393,4.50690359157484,sample_iii,0.9978684696498021
sample_iii_analysis,49,8658,3898.0,2057.0,5.0,7.0,34503.0,15661.0,0.3947192997710344,0.3603218185301066,8.851462288353002,7.61351482741857,9.0,7.0,30.27796610169492,35.00589970501475,4.72793360331983,sample_iii,-0.42580765078228566
sample_iii_analysis,49,8758,3051.5,1934.0,8.0,7.0,25680.0,14043.0,0.3771417445482866,0.369935199031546,8.415533344256923,7.261116856256463,8.0,7.0,33.90567853705486,38.43720930232558,4.531530765270716,sample_iii,0.13326850867973405
sample_iii_analysis,49,8764,2377.0,1775.0,7.0,7.0,17173.0,12916.0,0.336982472485879,0.3895168782904924,7.224652923853597,7.276619718309859,7.0,7.0,35.95093795093795,40.6986301369863,4.747692186048354,sample_iii,0.9738185676410609
sample_iii_analysis,49,8818,3448.0,1955.5,5.0,7.0,30425.0,14300.0,0.3555628594905505,0.33,8.823955916473318,7.312707747379187,8.0,7.0,30.019098143236075,34.33819241982508,4.319094276589002,sample_iii,-0.4348478440618173
sample_iii_analysis,49,8964,3797.5,2223.5,5.0,7.0,35124.0,16552.0,0.424780776676916,0.361346060898985,9.24924292297564,7.444119631212053,9.0,7.0,31.55353728489484,36.55445544554456,5.000918160649718,sample_iii,-0.061130838954653655
sample_iii_analysis,49,8973,1622.5,2436.0,7.0,7.0,11849.0,17792.0,0.3184234956536416,0.3620166366906475,7.302927580893683,7.303776683087028,7.0,7.0,33.77740303541315,37.52941176470589,3.752008729292733,sample_iii,0.14519799893729868
sample_iii_analysis,49,9012,1807.5,1118.5,3.0,5.0,1016.0,4772.0,-6.804133858267717,-0.1559094719195305,0.5621023513139696,4.266428252123379,5.0,6.0,17.12522045855379,19.119705340699817,1.9944848821460253,sample_iii,-0.895245096955364
sample_iii_analysis,49,9044,1139.5,2624.0,7.0,7.0,7757.0,19649.0,0.287482274075029,0.3739630515547865,6.807371654234314,7.488185975609756,6.0,8.0,34.87958115183246,38.8013468013468,3.9217656495143416,sample_iii,0.09921239961124684
sample_iii_analysis,49,9222,1013.0,2195.5,6.0,7.0,7541.0,16281.0,0.3419970826150378,0.4209200909035072,7.444225074037512,7.415622864951036,7.0,7.0,35.34730538922155,42.595647193585336,7.248341804363783,sample_iii,3.604886379571745
sample_iii_analysis,49,9450,1806.0,1534.0,4.0,5.0,3131.0,7258.0,-1.5391248802299584,-0.0807384954532929,1.7336655592469543,4.73142112125163,5.0,6.0,18.025125628140703,20.34588563458856,2.320760006447859,sample_iii,-0.8839102295372747
sample_iii_analysis,49,9566,2030.5,1193.0,6.0,7.0,14823.0,8178.0,0.3097888416649801,0.2926143311323061,7.300172371337109,6.85498742665549,7.0,7.0,32.852085967130215,35.35693215339233,2.504846186262114,sample_iii,-0.663145421315491
sample_iii_analysis,49,9722,2493.0,1530.0,6.0,7.0,17861.0,11300.0,0.3237780639381893,0.3985840707964602,7.164460489370237,7.38562091503268,7.0,8.0,34.958536585365856,41.27186009538951,6.3133235100236575,sample_iii,2.521799044391649
sample_iii_analysis,49,9747,1982.0,1721.0,6.0,7.0,14634.0,12519.0,0.3128331283312833,0.34124131320393,7.3834510595358225,7.274259151656014,8.0,7.0,31.22121604139716,35.5139146567718,4.292698615374647,sample_iii,0.8541648678899492
sample_iii_analysis,49,9758,3083.0,2183.5,6.0,7.0,25552.0,15700.0,0.4039996869129618,0.4177070063694267,8.28803113850146,7.190290817494848,8.0,7.0,38.04864864864865,43.38978829389788,5.341139645249228,sample_iii,0.8852977351168647
sample_iii_analysis,49,9772,2761.0,1970.0,6.0,7.0,21006.0,14844.0,0.3506141102542131,0.4197655618431689,7.608113002535314,7.5350253807106595,7.0,8.0,35.98241206030151,41.61981258366801,5.637400523366495,sample_iii,1.4856507731762472
sample_iii_analysis,49,9814,1551.5,2361.5,7.0,7.0,12101.0,17602.0,0.3533592265102058,0.3935348255880013,7.799548823718982,7.453737031547745,7.0,8.0,34.25084745762712,39.21756487025948,4.966717412632363,sample_iii,1.406985185269832
sample_iii_analysis,49,9843,2510.5,2273.0,6.0,7.0,19070.0,17367.0,0.3273728369166229,0.3647146887775666,7.59609639514041,7.640563132424109,7.0,7.0,32.899795501022496,36.00294550810015,3.103150007077652,sample_iii,-0.9152750733491284
sample_iii_analysis,49,9851,1151.0,1472.5,7.0,8.0,7250.0,11568.0,0.2182068965517241,0.4035269709543568,6.2988705473501305,7.856027164685909,6.0,8.0,32.6093023255814,39.0625,6.453197674418604,sample_iii,3.5639107012590614
sample_iii_analysis,49,9885,1181.0,1069.5,4.0,5.0,825.0,4282.0,-4.917575757575758,-0.2396076599719757,0.6985605419136325,4.0037400654511455,5.0,6.0,18.183288409703504,19.680525164113785,1.497236754410281,sample_iii,-0.882371123068836
sample_iii_analysis,49,9950,2874.0,1766.0,5.0,7.0,22986.0,13046.0,0.309927782128252,0.3610302008278399,7.997912317327766,7.38731596828992,8.0,7.0,31.15021459227468,36.02526315789474,4.875048565620066,sample_iii,0.6642743811937528
sample_iii_analysis,49,9976,2753.0,1970.5,6.0,7.0,20370.0,14008.0,0.3071183112420226,0.3175328383780696,7.399200871776244,7.108855620400914,8.0,7.0,32.23716153127918,34.71339563862928,2.476234107350102,sample_iii,-1.6688191131778822
sample_iii_analysis,49,10031,3584.0,1553.5,6.0,8.0,31234.0,11171.0,0.4516232310943203,0.4025602005192015,8.71484375,7.190859349855166,8.0,7.0,38.6941935483871,42.69435215946844,4.000158611081339,sample_iii,-0.8651112026275811
sample_iii_analysis,49,10050,1243.0,2582.0,7.0,6.0,9050.0,19107.0,0.3078453038674033,0.3416025540377872,7.280772325020113,7.40007745933385,7.0,7.0,33.42916666666667,35.635890767230165,2.2067241005634983,sample_iii,-1.521174579061345
sample_iii_analysis,49,10107,2861.0,1521.0,7.0,7.0,22083.0,10706.0,0.3593714622107503,0.3861386138613861,7.718629849702901,7.038790269559501,7.0,8.0,36.4962962962963,42.69362363919129,6.197327342894987,sample_iii,2.0519954987451356
sample_iii_analysis,49,10270,2405.0,1266.5,7.0,7.0,17798.0,9192.0,0.3428475109562872,0.3786988685813751,7.4004158004158,7.257797078562969,7.0,7.0,34.76543209876543,40.70196078431373,5.936528685548296,sample_iii,2.3420476596991335
sample_iii_analysis,49,10332,2227.0,2049.5,4.0,5.0,11673.0,13045.0,-0.0305833975841685,0.1461862782675354,5.241580601706332,6.364967065137838,6.0,7.0,19.67857142857143,22.481308411214957,2.8027369826435238,sample_iii,-0.9477682116913253
sample_iii_analysis,49,10354,2878.0,1605.0,6.0,6.0,22061.0,11587.0,0.2838493268664158,0.3156123241563821,7.665392633773454,7.219314641744548,8.0,7.0,29.52107925801012,34.02135231316726,4.500273055157145,sample_iii,0.3192072570415476
sample_iii_analysis,49,10392,1941.0,2383.5,6.0,6.0,14154.0,17565.0,0.2773067684046912,0.3239396527184742,7.292117465224111,7.36941472624292,7.0,7.0,28.772093023255817,32.54312354312354,3.771030519867725,sample_iii,0.07527399760083453
sample_iii_analysis,49,10438,2995.5,1765.0,5.0,6.0,24588.0,13514.0,0.3003090938669269,0.3245523161166198,8.208312468703054,7.656657223796034,8.0,8.0,27.427841634738183,32.677595628415304,5.249753993677118,sample_iii,0.927437661984797
sample_iii_analysis,49,10473,2899.0,1334.0,6.0,8.0,22685.0,9594.0,0.3833370068327088,0.3935793204085887,7.825112107623318,7.191904047976012,8.0,8.0,39.50508474576272,42.31698113207547,2.8118963863127533,sample_iii,-1.3253185711169664
sample_iii_analysis,49,10493,3221.5,1481.5,5.0,6.0,27434.0,10616.0,0.3315958299919807,0.2938018085908063,8.51590873816545,7.165710428619643,8.0,6.0,30.498150431565968,33.033925686591274,2.5357752550253068,sample_iii,-1.96209742588686
sample_iii_analysis,49,10525,2344.0,2406.5,6.0,7.0,17210.0,17976.0,0.3064497385241139,0.3721072541165999,7.342150170648464,7.46976937461043,7.0,7.0,32.45183486238532,36.73248407643312,4.280649214047806,sample_iii,0.3456007580257321
sample_iii_analysis,49,10611,2404.0,1958.0,3.0,5.0,12702.0,11259.0,-0.0958116831994961,0.083311128874678,5.28369384359401,5.750255362614913,7.0,7.0,18.253044654939107,21.365695792880256,3.1126511379411497,sample_iii,-0.7419768716168065
sample_iii_analysis,49,10649,2313.5,1399.0,7.0,8.0,16080.0,9789.0,0.3494402985074626,0.3952395546021044,6.950507888480657,6.9971408148677625,7.0,6.0,39.83011583011583,42.54712643678161,2.717010606665781,sample_iii,-0.8487266306256487
sample_iii_analysis,49,10688,3102.0,1519.5,6.0,7.0,25212.0,11186.0,0.3666904648580041,0.3833363132487037,8.127659574468085,7.361632115827575,8.0,8.0,34.89970208540218,40.54714064914992,5.647438563747741,sample_iii,1.2635421485920801
sample_iii_analysis,49,10694,3736.5,1627.5,5.0,7.0,33463.0,11681.0,0.404147864805905,0.3516822189881003,8.955707212632142,7.177265745007681,9.0,7.0,31.221993833504627,38.23848238482385,7.01648855131922,sample_iii,2.001478163200538
sample_iii_analysis,49,10776,2016.0,1344.0,6.0,7.0,14220.0,9482.0,0.3211673699015471,0.3420164522252689,7.053571428571429,7.055059523809524,7.0,7.0,35.298136645962735,37.84444444444445,2.5463077984817133,sample_iii,-0.708830203780316
sample_iii_analysis,49,10797,2872.0,1174.5,6.0,7.0,22250.0,9324.0,0.3044943820224719,0.3543543543543543,7.747214484679666,7.938697318007663,8.0,7.0,30.77877551020408,33.022222222222226,2.243446712018148,sample_iii,-1.8186837173162829
