method,heldout_run,target_pair,charge_bin,n_cal_excluding_run_and_pair,scale68,fallback_global,abstention_budget,abstention_cutoff_abs_pull_train
mlp,63,B6-B8,"charge[8000,14000)",1012,1.218870539197885,False,0.0,inf
mlp,63,B6-B8,"charge[1000,4000)",33,1.3074282136774906,False,0.05,2.418196950002945
mlp,63,B6-B8,"charge[14000,24000)",3794,1.3145476709373927,False,0.05,2.418196950002945
mlp,63,B6-B8,"charge[24000,40000)",1840,1.4366105037980752,False,0.05,2.418196950002945
mlp,63,B6-B8,"charge[4000,8000)",200,1.160488973010632,False,0.05,2.418196950002945
mlp,63,B6-B8,"charge[8000,14000)",1012,1.218870539197885,False,0.05,2.418196950002945
mlp,65,B4-B6,"charge[1000,4000)",31,1.3824947158172571,False,0.0,inf
mlp,65,B4-B6,"charge[14000,24000)",3496,1.303880055228342,False,0.0,inf
mlp,65,B4-B6,"charge[24000,40000)",3228,1.4131306951574438,False,0.0,inf
mlp,65,B4-B6,"charge[4000,8000)",130,1.24412063490939,False,0.0,inf
mlp,65,B4-B6,"charge[8000,14000)",601,1.2015806213879827,False,0.0,inf
mlp,65,B4-B6,"charge[1000,4000)",31,1.3824947158172571,False,0.05,2.761205928370436
mlp,65,B4-B6,"charge[14000,24000)",3496,1.303880055228342,False,0.05,2.761205928370436
mlp,65,B4-B6,"charge[24000,40000)",3228,1.4131306951574438,False,0.05,2.761205928370436
mlp,65,B4-B6,"charge[4000,8000)",130,1.24412063490939,False,0.05,2.761205928370436
mlp,65,B4-B6,"charge[8000,14000)",601,1.2015806213879827,False,0.05,2.761205928370436
mlp,65,B4-B8,"charge[1000,4000)",40,1.0987143380097601,False,0.0,inf
mlp,65,B4-B8,"charge[14000,24000)",4150,1.2885885964092374,False,0.0,inf
mlp,65,B4-B8,"charge[24000,40000)",1985,1.4031236739225657,False,0.0,inf
mlp,65,B4-B8,"charge[4000,8000)",192,1.110090718614978,False,0.0,inf
mlp,65,B4-B8,"charge[8000,14000)",1126,1.2013358607145783,False,0.0,inf
mlp,65,B4-B8,"charge[1000,4000)",40,1.0987143380097601,False,0.05,2.635318492700196
mlp,65,B4-B8,"charge[14000,24000)",4150,1.2885885964092374,False,0.05,2.635318492700196
mlp,65,B4-B8,"charge[24000,40000)",1985,1.4031236739225657,False,0.05,2.635318492700196
mlp,65,B4-B8,"charge[4000,8000)",192,1.110090718614978,False,0.05,2.635318492700196
mlp,65,B4-B8,"charge[8000,14000)",1126,1.2013358607145783,False,0.05,2.635318492700196
mlp,65,B6-B8,"charge[1000,4000)",37,1.2089082413063266,False,0.0,inf
mlp,65,B6-B8,"charge[14000,24000)",4122,1.2878747722932218,False,0.0,inf
mlp,65,B6-B8,"charge[24000,40000)",1965,1.4238604897245917,False,0.0,inf
mlp,65,B6-B8,"charge[4000,8000)",212,1.1210757180979107,False,0.0,inf
mlp,65,B6-B8,"charge[8000,14000)",1149,1.1853131221163353,False,0.0,inf
mlp,65,B6-B8,"charge[1000,4000)",37,1.2089082413063266,False,0.05,2.393383776729502
mlp,65,B6-B8,"charge[14000,24000)",4122,1.2878747722932218,False,0.05,2.393383776729502
mlp,65,B6-B8,"charge[24000,40000)",1965,1.4238604897245917,False,0.05,2.393383776729502
mlp,65,B6-B8,"charge[4000,8000)",212,1.1210757180979107,False,0.05,2.393383776729502
mlp,65,B6-B8,"charge[8000,14000)",1149,1.1853131221163353,False,0.05,2.393383776729502
cnn1d,58,B4-B6,"charge[1000,4000)",32,1.2705364625959714,False,0.0,inf
cnn1d,58,B4-B6,"charge[14000,24000)",3499,1.2142185917201023,False,0.0,inf
cnn1d,58,B4-B6,"charge[24000,40000)",3219,1.2421115553401678,False,0.0,inf
cnn1d,58,B4-B6,"charge[4000,8000)",127,1.1164841018630018,False,0.0,inf
cnn1d,58,B4-B6,"charge[8000,14000)",596,1.1644877262004039,False,0.0,inf
cnn1d,58,B4-B6,"charge[1000,4000)",32,1.2705364625959714,False,0.05,2.310316205794702
cnn1d,58,B4-B6,"charge[14000,24000)",3499,1.2142185917201023,False,0.05,2.310316205794702
cnn1d,58,B4-B6,"charge[24000,40000)",3219,1.2421115553401678,False,0.05,2.310316205794702
cnn1d,58,B4-B6,"charge[4000,8000)",127,1.1164841018630018,False,0.05,2.310316205794702
cnn1d,58,B4-B6,"charge[8000,14000)",596,1.1644877262004039,False,0.05,2.310316205794702
cnn1d,58,B4-B8,"charge[1000,4000)",39,1.3449101662661584,False,0.0,inf
cnn1d,58,B4-B8,"charge[14000,24000)",4151,1.1953608932362132,False,0.0,inf
cnn1d,58,B4-B8,"charge[24000,40000)",1974,1.344945597073287,False,0.0,inf
cnn1d,58,B4-B8,"charge[4000,8000)",193,1.1535811721942335,False,0.0,inf
cnn1d,58,B4-B8,"charge[40000,80000)",15,1.1978995458031445,True,0.0,inf
cnn1d,58,B4-B8,"charge[8000,14000)",1122,1.1776137092273253,False,0.0,inf
cnn1d,58,B4-B8,"charge[1000,4000)",39,1.3449101662661584,False,0.05,2.275380485424266
cnn1d,58,B4-B8,"charge[14000,24000)",4151,1.1953608932362132,False,0.05,2.275380485424266
cnn1d,58,B4-B8,"charge[24000,40000)",1974,1.344945597073287,False,0.05,2.275380485424266
cnn1d,58,B4-B8,"charge[4000,8000)",193,1.1535811721942335,False,0.05,2.275380485424266
cnn1d,58,B4-B8,"charge[40000,80000)",15,1.1978995458031445,True,0.05,2.275380485424266
cnn1d,58,B4-B8,"charge[8000,14000)",1122,1.1776137092273253,False,0.05,2.275380485424266
cnn1d,58,B6-B8,"charge[1000,4000)",35,1.3020054298954946,False,0.0,inf
cnn1d,58,B6-B8,"charge[14000,24000)",4126,1.1732037517712584,False,0.0,inf
cnn1d,58,B6-B8,"charge[24000,40000)",1949,1.193287112432039,False,0.0,inf
cnn1d,58,B6-B8,"charge[4000,8000)",214,1.1617284524824387,False,0.0,inf
cnn1d,58,B6-B8,"charge[8000,14000)",1148,1.170300561847726,False,0.0,inf
cnn1d,58,B6-B8,"charge[1000,4000)",35,1.3020054298954946,False,0.05,1.703126302262541
cnn1d,58,B6-B8,"charge[14000,24000)",4126,1.1732037517712584,False,0.05,1.703126302262541
cnn1d,58,B6-B8,"charge[24000,40000)",1949,1.193287112432039,False,0.05,1.703126302262541
cnn1d,58,B6-B8,"charge[4000,8000)",214,1.1617284524824387,False,0.05,1.703126302262541
cnn1d,58,B6-B8,"charge[8000,14000)",1148,1.170300561847726,False,0.05,1.703126302262541
cnn1d,59,B4-B6,"charge[1000,4000)",30,1.2719785558922778,False,0.0,inf
cnn1d,59,B4-B6,"charge[14000,24000)",2685,1.2217392030250025,False,0.0,inf
cnn1d,59,B4-B6,"charge[24000,40000)",2768,1.2199199630441337,False,0.0,inf
cnn1d,59,B4-B6,"charge[4000,8000)",127,1.0827798186851798,False,0.0,inf
cnn1d,59,B4-B6,"charge[40000,80000)",22,1.1978995458031445,True,0.0,inf
cnn1d,59,B4-B6,"charge[8000,14000)",482,1.1747020951633138,False,0.0,inf
cnn1d,59,B4-B6,"charge[1000,4000)",30,1.2719785558922778,False,0.05,2.330829241849083
cnn1d,59,B4-B6,"charge[14000,24000)",2685,1.2217392030250025,False,0.05,2.330829241849083
cnn1d,59,B4-B6,"charge[24000,40000)",2768,1.2199199630441337,False,0.05,2.330829241849083
cnn1d,59,B4-B6,"charge[4000,8000)",127,1.0827798186851798,False,0.05,2.330829241849083
cnn1d,59,B4-B6,"charge[40000,80000)",22,1.1978995458031445,True,0.05,2.330829241849083
cnn1d,59,B4-B6,"charge[8000,14000)",482,1.1747020951633138,False,0.05,2.330829241849083
cnn1d,59,B4-B8,"charge[1000,4000)",39,1.3449101662661584,False,0.0,inf
cnn1d,59,B4-B8,"charge[14000,24000)",3322,1.181114889693704,False,0.0,inf
cnn1d,59,B4-B8,"charge[24000,40000)",1732,1.3406902640127323,False,0.0,inf
cnn1d,59,B4-B8,"charge[4000,8000)",180,1.1504957191287901,False,0.0,inf
cnn1d,59,B4-B8,"charge[8000,14000)",829,1.1694463581426966,False,0.0,inf
cnn1d,59,B4-B8,"charge[1000,4000)",39,1.3449101662661584,False,0.05,2.293830989683057
cnn1d,59,B4-B8,"charge[14000,24000)",3322,1.181114889693704,False,0.05,2.293830989683057
cnn1d,59,B4-B8,"charge[24000,40000)",1732,1.3406902640127323,False,0.05,2.293830989683057
cnn1d,59,B4-B8,"charge[4000,8000)",180,1.1504957191287901,False,0.05,2.293830989683057
cnn1d,59,B4-B8,"charge[8000,14000)",829,1.1694463581426966,False,0.05,2.293830989683057
cnn1d,59,B6-B8,"charge[1000,4000)",35,1.3020054298954946,False,0.0,inf
cnn1d,59,B6-B8,"charge[14000,24000)",3291,1.1616259017931674,False,0.0,inf
cnn1d,59,B6-B8,"charge[24000,40000)",1710,1.1763125501758596,False,0.0,inf
cnn1d,59,B6-B8,"charge[4000,8000)",195,1.164057992912317,False,0.0,inf
cnn1d,59,B6-B8,"charge[8000,14000)",863,1.16238343472107,False,0.0,inf
cnn1d,59,B6-B8,"charge[1000,4000)",35,1.3020054298954946,False,0.05,1.6657578726881044
cnn1d,59,B6-B8,"charge[14000,24000)",3291,1.1616259017931674,False,0.05,1.6657578726881044
cnn1d,59,B6-B8,"charge[24000,40000)",1710,1.1763125501758596,False,0.05,1.6657578726881044
cnn1d,59,B6-B8,"charge[4000,8000)",195,1.164057992912317,False,0.05,1.6657578726881044
cnn1d,59,B6-B8,"charge[8000,14000)",863,1.16238343472107,False,0.05,1.6657578726881044
cnn1d,60,B4-B6,"charge[1000,4000)",25,1.1978995458031445,True,0.0,inf
cnn1d,60,B4-B6,"charge[14000,24000)",2974,1.2242514336770296,False,0.0,inf
cnn1d,60,B4-B6,"charge[24000,40000)",2383,1.2713375480338542,False,0.0,inf
cnn1d,60,B4-B6,"charge[4000,8000)",111,1.160525670355834,False,0.0,inf
cnn1d,60,B4-B6,"charge[40000,80000)",17,1.1978995458031445,True,0.0,inf
cnn1d,60,B4-B6,"charge[8000,14000)",514,1.1690375069762928,False,0.0,inf
cnn1d,60,B4-B6,"charge[1000,4000)",25,1.1978995458031445,True,0.05,2.3135481257124555
cnn1d,60,B4-B6,"charge[14000,24000)",2974,1.2242514336770296,False,0.05,2.3135481257124555
cnn1d,60,B4-B6,"charge[24000,40000)",2383,1.2713375480338542,False,0.05,2.3135481257124555
cnn1d,60,B4-B6,"charge[4000,8000)",111,1.160525670355834,False,0.05,2.3135481257124555
cnn1d,60,B4-B6,"charge[40000,80000)",17,1.1978995458031445,True,0.05,2.3135481257124555
cnn1d,60,B4-B6,"charge[8000,14000)",514,1.1690375069762928,False,0.05,2.3135481257124555
cnn1d,60,B4-B8,"charge[1000,4000)",31,1.2781186615159061,False,0.0,inf
cnn1d,60,B4-B8,"charge[14000,24000)",3385,1.2348408248806426,False,0.0,inf
cnn1d,60,B4-B8,"charge[24000,40000)",1430,1.3883303652513703,False,0.0,inf
cnn1d,60,B4-B8,"charge[4000,8000)",168,1.1718905571731946,False,0.0,inf
cnn1d,60,B4-B8,"charge[40000,80000)",11,1.1978995458031445,True,0.0,inf
cnn1d,60,B4-B8,"charge[8000,14000)",999,1.1857670902796196,False,0.0,inf
cnn1d,60,B4-B8,"charge[1000,4000)",31,1.2781186615159061,False,0.05,2.264473521770751
cnn1d,60,B4-B8,"charge[14000,24000)",3385,1.2348408248806426,False,0.05,2.264473521770751
cnn1d,60,B4-B8,"charge[24000,40000)",1430,1.3883303652513703,False,0.05,2.264473521770751
cnn1d,60,B4-B8,"charge[4000,8000)",168,1.1718905571731946,False,0.05,2.264473521770751
cnn1d,60,B4-B8,"charge[40000,80000)",11,1.1978995458031445,True,0.05,2.264473521770751
cnn1d,60,B4-B8,"charge[8000,14000)",999,1.1857670902796196,False,0.05,2.264473521770751
cnn1d,60,B6-B8,"charge[1000,4000)",28,1.1978995458031445,True,0.0,inf
cnn1d,60,B6-B8,"charge[14000,24000)",3383,1.200530251836461,False,0.0,inf
cnn1d,60,B6-B8,"charge[24000,40000)",1391,1.2395891015113525,False,0.0,inf
cnn1d,60,B6-B8,"charge[4000,8000)",187,1.1870761681444442,False,0.0,inf
cnn1d,60,B6-B8,"charge[40000,80000)",18,1.1978995458031445,True,0.0,inf
cnn1d,60,B6-B8,"charge[8000,14000)",1017,1.1846613610639205,False,0.0,inf
cnn1d,60,B6-B8,"charge[1000,4000)",28,1.1978995458031445,True,0.05,1.7426897560392631
cnn1d,60,B6-B8,"charge[14000,24000)",3383,1.200530251836461,False,0.05,1.7426897560392631
cnn1d,60,B6-B8,"charge[24000,40000)",1391,1.2395891015113525,False,0.05,1.7426897560392631
cnn1d,60,B6-B8,"charge[4000,8000)",187,1.1870761681444442,False,0.05,1.7426897560392631
cnn1d,60,B6-B8,"charge[40000,80000)",18,1.1978995458031445,True,0.05,1.7426897560392631
cnn1d,60,B6-B8,"charge[8000,14000)",1017,1.1846613610639205,False,0.05,1.7426897560392631
cnn1d,61,B4-B6,"charge[1000,4000)",36,1.2649367072551236,False,0.0,inf
cnn1d,61,B4-B6,"charge[14000,24000)",2760,1.173945210555088,False,0.0,inf
cnn1d,61,B4-B6,"charge[24000,40000)",2371,1.193039363181636,False,0.0,inf
cnn1d,61,B4-B6,"charge[4000,8000)",102,1.08255348532792,False,0.0,inf
cnn1d,61,B4-B6,"charge[8000,14000)",490,1.1279284235949443,False,0.0,inf
cnn1d,61,B4-B6,"charge[1000,4000)",36,1.2649367072551236,False,0.05,2.1892599115151072
cnn1d,61,B4-B6,"charge[14000,24000)",2760,1.173945210555088,False,0.05,2.1892599115151072
cnn1d,61,B4-B6,"charge[24000,40000)",2371,1.193039363181636,False,0.05,2.1892599115151072
cnn1d,61,B4-B6,"charge[4000,8000)",102,1.08255348532792,False,0.05,2.1892599115151072
cnn1d,61,B4-B6,"charge[8000,14000)",490,1.1279284235949443,False,0.05,2.1892599115151072
cnn1d,61,B4-B8,"charge[14000,24000)",3215,1.139167857069082,False,0.0,inf
cnn1d,61,B4-B8,"charge[24000,40000)",1424,1.2254454571563902,False,0.0,inf
cnn1d,61,B4-B8,"charge[4000,8000)",152,1.0897084701713948,False,0.0,inf
cnn1d,61,B4-B8,"charge[40000,80000)",13,1.1978995458031445,True,0.0,inf
cnn1d,61,B4-B8,"charge[8000,14000)",929,1.1491381412810444,False,0.0,inf
cnn1d,61,B4-B8,"charge[14000,24000)",3215,1.139167857069082,False,0.05,2.1764909415474025
cnn1d,61,B4-B8,"charge[24000,40000)",1424,1.2254454571563902,False,0.05,2.1764909415474025
cnn1d,61,B4-B8,"charge[4000,8000)",152,1.0897084701713948,False,0.05,2.1764909415474025
cnn1d,61,B4-B8,"charge[40000,80000)",13,1.1978995458031445,True,0.05,2.1764909415474025
cnn1d,61,B4-B8,"charge[8000,14000)",929,1.1491381412810444,False,0.05,2.1764909415474025
cnn1d,61,B6-B8,"charge[14000,24000)",3175,1.135269188888558,False,0.0,inf
cnn1d,61,B6-B8,"charge[24000,40000)",1427,1.1485501487381338,False,0.0,inf
cnn1d,61,B6-B8,"charge[4000,8000)",166,1.129473232058949,False,0.0,inf
cnn1d,61,B6-B8,"charge[40000,80000)",18,1.1978995458031445,True,0.0,inf
cnn1d,61,B6-B8,"charge[8000,14000)",951,1.1486398109188558,False,0.0,inf
cnn1d,61,B6-B8,"charge[14000,24000)",3175,1.135269188888558,False,0.05,1.6521268770728166
cnn1d,61,B6-B8,"charge[24000,40000)",1427,1.1485501487381338,False,0.05,1.6521268770728166
cnn1d,61,B6-B8,"charge[4000,8000)",166,1.129473232058949,False,0.05,1.6521268770728166
cnn1d,61,B6-B8,"charge[40000,80000)",18,1.1978995458031445,True,0.05,1.6521268770728166
cnn1d,61,B6-B8,"charge[8000,14000)",951,1.1486398109188558,False,0.05,1.6521268770728166
cnn1d,62,B4-B6,"charge[1000,4000)",31,1.244517711565695,False,0.0,inf
cnn1d,62,B4-B6,"charge[14000,24000)",2800,1.2349041004968242,False,0.0,inf
cnn1d,62,B4-B6,"charge[24000,40000)",2592,1.2725348504640384,False,0.0,inf
cnn1d,62,B4-B6,"charge[4000,8000)",115,1.1124091914825922,False,0.0,inf
cnn1d,62,B4-B6,"charge[40000,80000)",15,1.1978995458031445,True,0.0,inf
cnn1d,62,B4-B6,"charge[8000,14000)",473,1.1957075374749988,False,0.0,inf
cnn1d,62,B4-B6,"charge[1000,4000)",31,1.244517711565695,False,0.05,2.3317893343366523
cnn1d,62,B4-B6,"charge[14000,24000)",2800,1.2349041004968242,False,0.05,2.3317893343366523
cnn1d,62,B4-B6,"charge[24000,40000)",2592,1.2725348504640384,False,0.05,2.3317893343366523
cnn1d,62,B4-B6,"charge[4000,8000)",115,1.1124091914825922,False,0.05,2.3317893343366523
cnn1d,62,B4-B6,"charge[40000,80000)",15,1.1978995458031445,True,0.05,2.3317893343366523
cnn1d,62,B4-B6,"charge[8000,14000)",473,1.1957075374749988,False,0.05,2.3317893343366523
cnn1d,62,B4-B8,"charge[1000,4000)",38,1.3087434829873,False,0.0,inf
cnn1d,62,B4-B8,"charge[14000,24000)",3295,1.2334643430195327,False,0.0,inf
cnn1d,62,B4-B8,"charge[24000,40000)",1612,1.364400331188348,False,0.0,inf
cnn1d,62,B4-B8,"charge[4000,8000)",165,1.167206209133287,False,0.0,inf
cnn1d,62,B4-B8,"charge[40000,80000)",9,1.1978995458031445,True,0.0,inf
cnn1d,62,B4-B8,"charge[8000,14000)",907,1.2021689044770199,False,0.0,inf
cnn1d,62,B4-B8,"charge[1000,4000)",38,1.3087434829873,False,0.05,2.303346244723738
cnn1d,62,B4-B8,"charge[14000,24000)",3295,1.2334643430195327,False,0.05,2.303346244723738
cnn1d,62,B4-B8,"charge[24000,40000)",1612,1.364400331188348,False,0.05,2.303346244723738
cnn1d,62,B4-B8,"charge[4000,8000)",165,1.167206209133287,False,0.05,2.303346244723738
cnn1d,62,B4-B8,"charge[40000,80000)",9,1.1978995458031445,True,0.05,2.303346244723738
cnn1d,62,B4-B8,"charge[8000,14000)",907,1.2021689044770199,False,0.05,2.303346244723738
cnn1d,62,B6-B8,"charge[1000,4000)",35,1.206640592237064,False,0.0,inf
cnn1d,62,B6-B8,"charge[14000,24000)",3261,1.203535903081286,False,0.0,inf
cnn1d,62,B6-B8,"charge[24000,40000)",1604,1.2241565055242858,False,0.0,inf
cnn1d,62,B6-B8,"charge[4000,8000)",182,1.177672829643356,False,0.0,inf
cnn1d,62,B6-B8,"charge[40000,80000)",16,1.1978995458031445,True,0.0,inf
cnn1d,62,B6-B8,"charge[8000,14000)",928,1.1929663606677414,False,0.0,inf
cnn1d,62,B6-B8,"charge[1000,4000)",35,1.206640592237064,False,0.05,1.7427205778065182
cnn1d,62,B6-B8,"charge[14000,24000)",3261,1.203535903081286,False,0.05,1.7427205778065182
cnn1d,62,B6-B8,"charge[24000,40000)",1604,1.2241565055242858,False,0.05,1.7427205778065182
cnn1d,62,B6-B8,"charge[4000,8000)",182,1.177672829643356,False,0.05,1.7427205778065182
cnn1d,62,B6-B8,"charge[40000,80000)",16,1.1978995458031445,True,0.05,1.7427205778065182
cnn1d,62,B6-B8,"charge[8000,14000)",928,1.1929663606677414,False,0.05,1.7427205778065182
cnn1d,63,B4-B6,"charge[1000,4000)",31,1.244517711565695,False,0.0,inf
cnn1d,63,B4-B6,"charge[14000,24000)",3188,1.2237016228346835,False,0.0,inf
cnn1d,63,B4-B6,"charge[24000,40000)",3011,1.2472823582479975,False,0.0,inf
cnn1d,63,B4-B6,"charge[4000,8000)",122,1.1101880146095935,False,0.0,inf
cnn1d,63,B4-B6,"charge[8000,14000)",528,1.1471857802947143,False,0.0,inf
cnn1d,63,B4-B6,"charge[1000,4000)",31,1.244517711565695,False,0.05,2.3261055136301367
cnn1d,63,B4-B6,"charge[14000,24000)",3188,1.2237016228346835,False,0.05,2.3261055136301367
cnn1d,63,B4-B6,"charge[24000,40000)",3011,1.2472823582479975,False,0.05,2.3261055136301367
cnn1d,63,B4-B6,"charge[4000,8000)",122,1.1101880146095935,False,0.05,2.3261055136301367
cnn1d,63,B4-B6,"charge[8000,14000)",528,1.1471857802947143,False,0.05,2.3261055136301367
cnn1d,63,B4-B8,"charge[1000,4000)",36,1.2900139784900038,False,0.0,inf
cnn1d,63,B4-B8,"charge[14000,24000)",3808,1.2097171500526498,False,0.0,inf
cnn1d,63,B4-B8,"charge[24000,40000)",1873,1.3544398815864553,False,0.0,inf
cnn1d,63,B4-B8,"charge[4000,8000)",180,1.1454195869199857,False,0.0,inf
cnn1d,63,B4-B8,"charge[40000,80000)",15,1.1978995458031445,True,0.0,inf
cnn1d,63,B4-B8,"charge[8000,14000)",988,1.184188124299745,False,0.0,inf
cnn1d,63,B4-B8,"charge[1000,4000)",36,1.2900139784900038,False,0.05,2.288006846462959
cnn1d,63,B4-B8,"charge[14000,24000)",3808,1.2097171500526498,False,0.05,2.288006846462959
cnn1d,63,B4-B8,"charge[24000,40000)",1873,1.3544398815864553,False,0.05,2.288006846462959
cnn1d,63,B4-B8,"charge[4000,8000)",180,1.1454195869199857,False,0.05,2.288006846462959
cnn1d,63,B4-B8,"charge[40000,80000)",15,1.1978995458031445,True,0.05,2.288006846462959
cnn1d,63,B4-B8,"charge[8000,14000)",988,1.184188124299745,False,0.05,2.288006846462959
cnn1d,63,B6-B8,"charge[1000,4000)",33,1.0647366809072192,False,0.0,inf
cnn1d,63,B6-B8,"charge[14000,24000)",3794,1.1821375875534625,False,0.0,inf
cnn1d,63,B6-B8,"charge[24000,40000)",1840,1.1950919656482455,False,0.0,inf
cnn1d,63,B6-B8,"charge[4000,8000)",200,1.1602974392774554,False,0.0,inf
cnn1d,63,B6-B8,"charge[8000,14000)",1012,1.1759064168664048,False,0.0,inf
cnn1d,63,B6-B8,"charge[1000,4000)",33,1.0647366809072192,False,0.05,1.716213727547551
cnn1d,63,B6-B8,"charge[14000,24000)",3794,1.1821375875534625,False,0.05,1.716213727547551
cnn1d,63,B6-B8,"charge[24000,40000)",1840,1.1950919656482455,False,0.05,1.716213727547551
cnn1d,63,B6-B8,"charge[4000,8000)",200,1.1602974392774554,False,0.05,1.716213727547551
cnn1d,63,B6-B8,"charge[8000,14000)",1012,1.1759064168664048,False,0.05,1.716213727547551
cnn1d,65,B4-B6,"charge[1000,4000)",31,1.2832951381067472,False,0.0,inf
cnn1d,65,B4-B6,"charge[14000,24000)",3496,1.2151331281846076,False,0.0,inf
cnn1d,65,B4-B6,"charge[24000,40000)",3228,1.2402346506410502,False,0.0,inf
cnn1d,65,B4-B6,"charge[4000,8000)",130,1.121847740106645,False,0.0,inf
cnn1d,65,B4-B6,"charge[8000,14000)",601,1.1682280512900847,False,0.0,inf
cnn1d,65,B4-B6,"charge[1000,4000)",31,1.2832951381067472,False,0.05,2.307563961944305
cnn1d,65,B4-B6,"charge[14000,24000)",3496,1.2151331281846076,False,0.05,2.307563961944305
cnn1d,65,B4-B6,"charge[24000,40000)",3228,1.2402346506410502,False,0.05,2.307563961944305
cnn1d,65,B4-B6,"charge[4000,8000)",130,1.121847740106645,False,0.05,2.307563961944305
cnn1d,65,B4-B6,"charge[8000,14000)",601,1.1682280512900847,False,0.05,2.307563961944305
cnn1d,65,B4-B8,"charge[1000,4000)",40,1.361839486405129,False,0.0,inf
cnn1d,65,B4-B8,"charge[14000,24000)",4150,1.1960206117669936,False,0.0,inf
cnn1d,65,B4-B8,"charge[24000,40000)",1985,1.3430105787325937,False,0.0,inf
cnn1d,65,B4-B8,"charge[4000,8000)",192,1.16167592224971,False,0.0,inf
cnn1d,65,B4-B8,"charge[8000,14000)",1126,1.1743975638595165,False,0.0,inf
cnn1d,65,B4-B8,"charge[1000,4000)",40,1.361839486405129,False,0.05,2.2739093125843635
cnn1d,65,B4-B8,"charge[14000,24000)",4150,1.1960206117669936,False,0.05,2.2739093125843635
cnn1d,65,B4-B8,"charge[24000,40000)",1985,1.3430105787325937,False,0.05,2.2739093125843635
cnn1d,65,B4-B8,"charge[4000,8000)",192,1.16167592224971,False,0.05,2.2739093125843635
cnn1d,65,B4-B8,"charge[8000,14000)",1126,1.1743975638595165,False,0.05,2.2739093125843635
cnn1d,65,B6-B8,"charge[1000,4000)",37,1.2862502074807671,False,0.0,inf
cnn1d,65,B6-B8,"charge[14000,24000)",4122,1.1748814154575669,False,0.0,inf
cnn1d,65,B6-B8,"charge[24000,40000)",1965,1.1931529218895018,False,0.0,inf
cnn1d,65,B6-B8,"charge[4000,8000)",212,1.1703946611576732,False,0.0,inf
cnn1d,65,B6-B8,"charge[8000,14000)",1149,1.1714422302095524,False,0.0,inf
cnn1d,65,B6-B8,"charge[1000,4000)",37,1.2862502074807671,False,0.05,1.7056260124394373
cnn1d,65,B6-B8,"charge[14000,24000)",4122,1.1748814154575669,False,0.05,1.7056260124394373
cnn1d,65,B6-B8,"charge[24000,40000)",1965,1.1931529218895018,False,0.05,1.7056260124394373
cnn1d,65,B6-B8,"charge[4000,8000)",212,1.1703946611576732,False,0.05,1.7056260124394373
cnn1d,65,B6-B8,"charge[8000,14000)",1149,1.1714422302095524,False,0.05,1.7056260124394373
phase_conformal_gated_cnn,58,B4-B6,"charge[1000,4000)",32,1.0301059426051915,False,0.0,inf
phase_conformal_gated_cnn,58,B4-B6,"charge[14000,24000)",3499,1.0615529072141126,False,0.0,inf
phase_conformal_gated_cnn,58,B4-B6,"charge[24000,40000)",3219,1.107194435426353,False,0.0,inf
phase_conformal_gated_cnn,58,B4-B6,"charge[4000,8000)",127,1.009397323960928,False,0.0,inf
phase_conformal_gated_cnn,58,B4-B6,"charge[8000,14000)",596,1.0207098694530037,False,0.0,inf
phase_conformal_gated_cnn,58,B4-B6,"charge[1000,4000)",32,1.0301059426051915,False,0.05,2.002677697122019
phase_conformal_gated_cnn,58,B4-B6,"charge[14000,24000)",3499,1.0615529072141126,False,0.05,2.002677697122019
phase_conformal_gated_cnn,58,B4-B6,"charge[24000,40000)",3219,1.107194435426353,False,0.05,2.002677697122019
phase_conformal_gated_cnn,58,B4-B6,"charge[4000,8000)",127,1.009397323960928,False,0.05,2.002677697122019
phase_conformal_gated_cnn,58,B4-B6,"charge[8000,14000)",596,1.0207098694530037,False,0.05,2.002677697122019
phase_conformal_gated_cnn,58,B4-B8,"charge[1000,4000)",39,1.004194555371752,False,0.0,inf
phase_conformal_gated_cnn,58,B4-B8,"charge[14000,24000)",4151,1.039973416446177,False,0.0,inf
phase_conformal_gated_cnn,58,B4-B8,"charge[24000,40000)",1974,1.1491090154174946,False,0.0,inf
phase_conformal_gated_cnn,58,B4-B8,"charge[4000,8000)",193,1.0,False,0.0,inf
phase_conformal_gated_cnn,58,B4-B8,"charge[40000,80000)",15,1.050410927374522,True,0.0,inf
phase_conformal_gated_cnn,58,B4-B8,"charge[8000,14000)",1122,1.016501773585651,False,0.0,inf
phase_conformal_gated_cnn,58,B4-B8,"charge[1000,4000)",39,1.004194555371752,False,0.05,1.9450825442951265
phase_conformal_gated_cnn,58,B4-B8,"charge[14000,24000)",4151,1.039973416446177,False,0.05,1.9450825442951265
phase_conformal_gated_cnn,58,B4-B8,"charge[24000,40000)",1974,1.1491090154174946,False,0.05,1.9450825442951265
phase_conformal_gated_cnn,58,B4-B8,"charge[4000,8000)",193,1.0,False,0.05,1.9450825442951265
phase_conformal_gated_cnn,58,B4-B8,"charge[40000,80000)",15,1.050410927374522,True,0.05,1.9450825442951265
phase_conformal_gated_cnn,58,B4-B8,"charge[8000,14000)",1122,1.016501773585651,False,0.05,1.9450825442951265
phase_conformal_gated_cnn,58,B6-B8,"charge[1000,4000)",35,1.08554719094327,False,0.0,inf
phase_conformal_gated_cnn,58,B6-B8,"charge[14000,24000)",4126,1.010307543971799,False,0.0,inf
