run,kind,method,event_uid,truth_amp,observed_amp,pred_amp,frac_error,abs_frac_error,catastrophic,q_template_shift,timing_error_ns,timing_tail,pred_lift,peak_sample,plateau_count,q_rmse_pred,window_charge_over_obs,odd_charge_ratio,odd_amp_ratio,accepted,rule,declared_upper_abs_error,pred_catastrophic_prob
62,heldout,traditional_huber_window,62:563722:6259:174708,5118.5,4000.0,5391.3156159588125,0.05329991520148725,0.05329991520148725,False,-0.8359351392759269,0.4679513138230007,False,0.3478289039897031,6,3,0.13906839395871362,3.34925,1.0246004137962395,0.9941389078831689,True,traditional_envelope,0.1,
58,heldout,gbr_masked,58:402125:3523:13150,4206.0,4000.0,4341.479299771421,0.03221096047822663,0.03221096047822663,False,-0.367956697402132,0.1362285568340127,False,0.08536982494285539,6,2,0.11539225326447797,3.5655,1.0257692503954687,1.0,True,ml_conformal_risk,0.14079072539452725,0.019367184456429522
63,heldout,traditional_huber_window,63:596978:4540:207963,4444.5,4000.0,3019.73548913065,-0.3205680078455057,0.3205680078455057,True,3.8810596715805588,-2.904637956060931,False,-0.2450661277173375,7,1,0.32270322926087175,4.484,0.5537869604174352,0.7498031274609067,False,traditional_envelope,0.1,
63,heldout,gbr_masked,63:587945:12527:198931,4578.0,4000.0,4816.514584400695,0.05210017134134878,0.05210017134134878,False,-0.5914117251374478,0.1761555276223703,False,0.20412864610017367,7,2,0.12860442289164636,2.996,1.030692470517085,1.0001092179991262,True,ml_conformal_risk,0.14870248523243523,0.020513510580054274
62,heldout,traditional_huber_window,62:564426:6939:175412,6028.0,4000.0,6262.582933603991,0.038915549702055505,0.038915549702055505,False,-1.0958965898087722,0.38870411533386573,False,0.5656457334009977,5,4,0.19347508018466258,4.42825,0.9969864200553745,0.9790975447909754,False,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:413579:14201:24581,4892.5,4000.0,4365.709298216478,-0.10767311227052065,0.10767311227052065,False,0.7717164780164527,-0.36864289837895114,False,0.0914273245541195,6,2,0.1786453442049522,3.99125,1.028541810642709,1.0,True,traditional_envelope,0.1,
62,heldout,traditional_huber_window,62:573027:14933:184013,6122.5,4000.0,5940.6424786181615,-0.02970314763280335,0.02970314763280335,False,-0.48673785114908874,0.09552685345023093,False,0.4851606196545404,5,3,0.1770883606859239,4.19675,1.0322358180134381,1.0,False,traditional_envelope,0.1,
65,heldout,traditional_huber_window,65:673005:9546:248045,4829.5,4000.0,5479.235838734367,0.13453480458315903,0.13453480458315903,False,-1.428493882300093,0.7147809006978818,False,0.3698089596835916,6,3,0.12386162157484754,3.502375,1.0320237179197032,0.9996894088414949,True,traditional_envelope,0.1,
65,heldout,traditional_huber_window,65:648811:3799:223851,4203.0,4000.0,3951.3109472746733,-0.059883191226582616,0.059883191226582616,False,0.5317691925677703,-0.197713317144796,False,-0.012172263181331688,6,1,0.15423195126210604,3.728,1.02367586672904,1.0,True,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:397123:15196:8163,5412.0,4000.0,5157.115505266847,-0.047096174193117644,0.047096174193117644,False,-0.014420238333165969,-0.15685199675885997,False,0.2892788763167118,6,3,0.16186408560845764,4.04175,1.0288853333333334,0.9984294161123429,True,traditional_envelope,0.1,
63,heldout,gbr_masked,63:612104:2325:223089,4810.0,4000.0,4733.254671090476,-0.01595536983565983,0.01595536983565983,False,-0.1538771852637275,-0.07831156011175722,False,0.18331366777261904,5,2,0.1758775981306218,4.442,0.9981518700764663,0.9864864864864865,False,ml_conformal_risk,0.17606517607186778,0.05237160250902018
59,heldout,gbr_masked,59:444914:10516:55902,4526.0,4000.0,4779.967254762782,0.05611295951453434,0.05611295951453434,False,-0.6428649909129351,0.37211319379162333,False,0.19499181369069563,5,3,0.2420984906587076,5.21725,0.5432439900525007,0.714206805125939,False,ml_conformal_risk,0.2094037235297945,0.08905668829324756
61,heldout,gbr_masked,61:535648:13307:146634,4273.5,4000.0,4523.065975078016,0.058398496566752306,0.058398496566752306,False,-0.5905454557019354,0.32348149718471575,False,0.1307664937695039,6,2,0.07706212982013236,3.364375,1.0274495257273064,1.0,True,ml_conformal_risk,0.13679681643599603,0.022138952612328355
58,heldout,traditional_huber_window,58:400029:1566:11061,4661.0,4000.0,4598.885830376777,-0.013326361215023074,0.013326361215023074,False,-0.09517305308387058,-0.04816918931619085,False,0.1497214575941943,6,2,0.13084391978905485,3.7755,1.0257723284048563,0.9992490881785024,True,traditional_envelope,0.1,
65,heldout,gbr_masked,65:671195:7880:246235,4804.0,4000.0,4744.913030819724,-0.01229953563286352,0.01229953563286352,False,-0.08497087746200371,-0.03512899475640907,False,0.186228257704931,4,2,0.31838517642332076,5.5345,0.34333020930959074,0.5724396336386345,False,ml_conformal_risk,0.19703806194966808,0.15415041647960168
61,heldout,traditional_huber_window,61:533891:11680:144877,5796.5,4000.0,5463.027584647016,-0.05752996038177938,0.05752996038177938,False,-0.24887939809820736,-0.5521066479353962,False,0.3657568961617539,6,3,0.1764104952192719,3.312375,1.043564516782056,1.0,True,traditional_envelope,0.1,
60,heldout,traditional_huber_window,60:470775:1870:81763,6348.5,4000.0,4228.6691936894385,-0.3339104995369869,0.3339104995369869,True,2.6234356982084925,-1.2797046823486653,False,0.05716729842235968,7,2,0.2707200229042328,2.92875,1.0551454015446722,0.9999212412380878,False,traditional_envelope,0.1,
63,heldout,traditional_huber_window,63:582543:7519:193529,5134.0,4000.0,4861.020462895104,-0.05317092658840978,0.05317092658840978,False,0.01794750037335824,-0.37548767139600514,False,0.2152551157237761,5,4,0.25039655317733567,5.289,0.7467831240739297,0.8278145695364238,False,traditional_envelope,0.1,
58,heldout,gbr_masked,58:398893:502:9927,4679.5,4000.0,4747.936090286851,0.014624658678673179,0.014624658678673179,False,-0.3344317624944644,0.048987895695667305,False,0.18698402257171276,6,2,0.14243607992999532,3.934625,1.0269710032270982,1.0,True,ml_conformal_risk,0.13876068346515533,0.021758811735137218
65,heldout,traditional_huber_window,65:661039:14801:236079,4306.5,4000.0,4764.309464888971,0.10630662136049483,0.10630662136049483,False,-1.0125907347165395,0.6874015989323965,False,0.1910773662222427,5,2,0.15604424856705484,4.215,1.0087552246927014,0.9924532683153373,True,traditional_envelope,0.1,
59,heldout,gbr_masked,59:463266:11281:74254,6433.0,4000.0,6451.714462775696,0.0029091345835063143,0.0029091345835063143,False,-0.9076403543664098,0.2267994318514326,False,0.612928615693924,6,3,0.19673969040826816,3.1195,1.053091424298477,1.0,False,ml_conformal_risk,0.18213345075787443,0.09053834966531875
62,heldout,gbr_masked,62:550382:10180:161368,4207.5,4000.0,4283.910828477877,0.01816062471250784,0.01816062471250784,False,-0.2096053504080917,0.06011866914073494,False,0.07097770711946927,4,1,0.31252758312363166,5.2895,0.4702772370982166,0.6440879382055853,False,ml_conformal_risk,0.16322591290569807,0.09578274536812724
60,heldout,gbr_masked,60:488926:2491:99914,4877.0,4000.0,4685.229662229077,-0.03932137333830697,0.03932137333830697,False,0.0446229110551144,-0.15635575847609218,False,0.17130741555726914,4,2,0.27788028559867456,5.519,0.5452433874194266,0.7157063768710272,False,ml_conformal_risk,0.18563873803205827,0.11805095291345605
59,heldout,gbr_masked,59:442546:8317:53534,4311.5,4000.0,4435.049373987411,0.028655775017374683,0.028655775017374683,False,-0.31501882362971934,0.10373583038405343,False,0.10876234349685276,6,1,0.1194334969441236,3.780625,1.019532796621354,0.9974486837527543,True,ml_conformal_risk,0.13092574373992316,0.02145409983913955
65,heldout,traditional_huber_window,65:670001:6769:245041,4598.0,4000.0,4705.541458592419,0.023388746975297754,0.023388746975297754,False,-0.39915802522051,0.09075228573200889,False,0.17638536464810484,6,2,0.10683370821765704,3.67325,1.0269253322908523,1.0,True,traditional_envelope,0.1,
65,heldout,traditional_huber_window,65:681144:748:256184,5009.0,4000.0,4430.797511553989,-0.11543271879537047,0.11543271879537047,False,0.8006996982509396,-1.1340244647328674,False,0.10769937788849737,4,3,0.26946084407715154,5.02525,0.8435818937240324,0.8992812936713915,False,traditional_envelope,0.1,
61,heldout,traditional_huber_window,61:503253:15745:114241,4821.5,4000.0,4268.10660379494,-0.11477618919528354,0.11477618919528354,False,0.8324341459049407,-0.37735656065807177,False,0.06702665094873517,7,2,0.18004913685611038,2.99575,1.032666522231049,1.0,False,traditional_envelope,0.1,
62,heldout,traditional_huber_window,62:553174:12801:164160,4903.5,4000.0,5112.648913869903,0.042652985392047024,0.042652985392047024,False,-0.728096199915603,0.19365640173138843,False,0.2781622284674756,6,3,0.13032286227420117,3.899,1.0211273837440822,0.9943917609870501,True,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:407193:8258:18208,5219.5,4000.0,5650.449907934322,0.08256536218686124,0.08256536218686124,False,-0.9974459547759986,0.3184020668776526,False,0.4126124769835806,6,3,0.15396438757658223,3.20725,1.0320788652869795,0.9989462592202318,False,traditional_envelope,0.1,
61,heldout,traditional_huber_window,61:503024:15534:114012,4600.0,4000.0,3651.833201513366,-0.20612321706231174,0.20612321706231174,True,2.1222712978757485,-0.6530074369742707,False,-0.08704169962165853,4,2,0.378313205672581,5.4855,0.4255668509888199,0.621304347826087,False,traditional_envelope,0.1,
63,heldout,traditional_huber_window,63:592060:16360:203045,5133.0,4000.0,5454.8269199141305,0.06269762710191515,0.06269762710191515,False,-0.894875315565459,0.5626344753743524,False,0.3637067299785326,6,3,0.13328033813583945,3.3215,1.0304739358492319,1.0,True,traditional_envelope,0.1,
63,heldout,traditional_huber_window,63:587741:12334:198727,5125.5,4000.0,4699.1213443821525,-0.08318771936744658,0.08318771936744658,False,0.40528611262808134,-0.28311995724956773,False,0.17478033609553822,6,2,0.15662723687783064,3.916375,1.0306917794607962,1.0,True,traditional_envelope,0.1,
63,heldout,gbr_masked,63:603855:10981:214840,5044.0,4000.0,5665.315209035337,0.12317906602603824,0.12317906602603824,False,-1.2628440809722283,0.5848575969665077,False,0.4163288022588343,6,3,0.1461242396377656,3.25975,1.0334944911905537,0.9998017446471055,False,ml_conformal_risk,0.16265760018958936,0.029936563153157885
59,heldout,traditional_huber_window,59:456707:5169:67695,5675.5,4000.0,5516.384819566759,-0.028035447173507394,0.028035447173507394,False,-0.3956374618376719,-0.04290210291014063,False,0.3790962048916897,6,3,0.16476402790974723,3.265375,1.037429752942424,0.9992952162805039,True,traditional_envelope,0.1,
59,heldout,gbr_masked,59:443220:8949:54208,4471.5,4000.0,4599.952369989559,0.028726908194019674,0.028726908194019674,False,-0.4402503727735958,0.17596215067062815,False,0.14998809249738976,6,2,0.10380738903029754,3.3635,1.0323915737298637,1.0,True,ml_conformal_risk,0.12827776602452767,0.018838970566265635
58,heldout,traditional_huber_window,58:419268:3142:30270,4852.5,4000.0,4872.717374470796,0.004166383198515432,0.004166383198515432,False,-0.3647306978668077,0.021951546656673315,False,0.21817934361769908,6,2,0.11823757849130367,3.49775,1.0320654473647093,1.0,True,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:411777:12488:22781,5387.5,4000.0,4482.131488170049,-0.1680498397828215,0.1680498397828215,False,1.254399142631076,-0.5796213263956105,False,0.12053287204251228,6,2,0.20402952551696624,4.094625,1.0291204479416318,0.9984222737819025,True,traditional_envelope,0.1,
65,heldout,gbr_masked,65:667992:4900:243032,5458.5,4000.0,5604.094417673454,0.026672972002098342,0.026672972002098342,False,-0.7606289236059052,0.09820871343909232,False,0.4010236044183635,6,3,0.1527942165799333,3.907,1.0342143600416234,1.0,True,ml_conformal_risk,0.151333162392408,0.02604611938668842
60,heldout,traditional_huber_window,60:474298:5158:85286,5417.5,4000.0,4286.961133799849,-0.2086827625657869,0.2086827625657869,True,1.5709671168533337,-0.8055139766299604,False,0.0717402834499623,7,2,0.23825102439431053,2.811125,1.0408535914640853,0.9997231195200739,False,traditional_envelope,0.1,
61,heldout,traditional_huber_window,61:505623:1551:116611,4425.5,4000.0,4314.666349826771,-0.025044322714547332,0.025044322714547332,False,0.07716017516009543,-0.09803949595155359,False,0.07866658745669275,7,2,0.15220175580361547,2.761,1.0329079919408999,1.0013557790080216,True,traditional_envelope,0.1,
63,heldout,traditional_huber_window,63:606838:13764:217823,6078.0,4000.0,5395.219178892309,-0.11233642992887312,0.11233642992887312,False,0.22175645016503864,-0.4486076354189805,False,0.34880479472307724,6,3,0.17563206371914408,3.8945,1.0383750268938134,0.9996709443896018,True,traditional_envelope,0.1,
62,heldout,gbr_masked,62:565178:7639:176164,6449.0,4000.0,6467.874143651545,0.002926677570405447,0.002926677570405447,False,-0.9013964123011284,0.011487610256573078,False,0.6169685359128863,6,3,0.21297721792356586,3.6725,1.163615012222595,1.0541944487517445,False,ml_conformal_risk,0.17092032125081963,0.0600890599699902
59,heldout,traditional_huber_window,59:427939:11190:38927,4437.5,4000.0,4740.981998393758,0.06839030949718485,0.06839030949718485,False,-0.7618912651477849,0.27855162771341213,False,0.1852454995984394,6,2,0.11432716203108735,3.597625,1.030798497399345,1.0,True,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:392657:11061:3708,5884.0,4000.0,5420.2391767639165,-0.07881727111422222,0.07881727111422222,False,-0.13761206261993308,-0.41592898944940515,False,0.3550597941909792,6,3,0.16844624973731764,3.646,1.0381856833488963,1.0,False,traditional_envelope,0.1,
61,heldout,traditional_huber_window,61:515268:10639:126256,4205.0,4000.0,4342.686404629542,0.03274349693924905,0.03274349693924905,False,-0.3371859257376695,0.15031266880954064,False,0.08567160115738548,7,2,0.18536494000436454,2.6015,1.034776920057569,1.0,False,traditional_envelope,0.1,
60,heldout,gbr_masked,60:475196:6007:86184,4619.0,4000.0,4865.309864926345,0.053325365864114474,0.053325365864114474,False,-0.5963662324938293,0.18688153636293237,False,0.21632746623158616,7,2,0.12016755349954651,2.961,1.0331870471837752,1.0014072310023814,True,ml_conformal_risk,0.14745239475383404,0.02447041838553226
61,heldout,gbr_masked,61:521241:16228:132229,5784.5,4000.0,5047.857607199659,-0.12734763467894225,0.12734763467894225,False,0.4806236899643874,-1.2549274153327836,False,0.26196440179991454,6,3,0.1986163790301793,4.79425,0.6712868104937527,0.810787449217737,False,ml_conformal_risk,0.18380668585326715,0.07230721220445899
61,heldout,traditional_huber_window,61:527697:5879:138685,4493.5,4000.0,5454.24385740928,0.21380746798915773,0.21380746798915773,True,-1.7222853605672421,1.562185133998824,False,0.3635609643523201,6,3,0.12133947163266318,3.32475,1.0319273579379027,1.0,True,traditional_envelope,0.1,
59,heldout,gbr_masked,59:450321:15531:61309,5252.5,4000.0,6081.309926621464,0.15779341772897934,0.15779341772897934,False,-1.655437859343011,0.7628255192098123,False,0.520327481655366,6,3,0.15163994837652872,3.590625,1.0337416024020911,0.9996192289386007,True,ml_conformal_risk,0.14435620423773898,0.026492787504593603
60,heldout,gbr_masked,60:484807:14995:95795,6238.0,4000.0,5505.477803255303,-0.11742901518831306,0.11742901518831306,False,-0.05539877320256714,-0.5418063585389703,False,0.3763694508138258,7,2,0.20550662263887193,2.754,1.0606084899987975,0.999519076627124,False,ml_conformal_risk,0.17884061798603199,0.08144128845924668
59,heldout,gbr_masked,59:438197:4291:49185,5496.5,4000.0,5658.233968440202,0.029424901017047624,0.029424901017047624,False,-0.8090040348482681,0.1506604270518892,False,0.41455849211005047,6,3,0.14431212166708765,3.604125,1.035144376899696,0.9995451651050669,True,ml_conformal_risk,0.14342422788370612,0.025149960422673333
63,heldout,traditional_huber_window,63:606408:13366:217393,5812.0,4000.0,4855.678055802793,-0.16454266073592685,0.16454266073592685,False,0.3739199677031486,-0.9094835417947849,False,0.2139195139506982,10,0,0.4653732493195149,0.0285,1.0818937096136094,0.9994838265657261,False,traditional_envelope,0.1,
65,heldout,gbr_masked,65:662551:16204:237591,4608.0,4000.0,5419.151447063141,0.1760311300050219,0.1760311300050219,False,-1.6198552935797723,0.8003467657258412,False,0.35478786176578514,6,3,0.12253833245341382,3.56375,1.0323136378451367,1.0,True,ml_conformal_risk,0.15656077494382611,0.0242456925152557
63,heldout,gbr_masked,63:587595:12200:198581,5469.0,4000.0,5986.743161655792,0.09466870756185636,0.09466870756185636,False,-1.1531993845494917,0.4071879580163511,False,0.4966857904139481,6,3,0.1679697286397538,3.196,1.0358548411645756,0.9985372097275553,False,ml_conformal_risk,0.16577334630660445,0.032989459668655165
63,heldout,gbr_masked,63:600851:8184:211836,4380.5,4000.0,4465.2291246400255,0.019342340974780384,0.019342340974780384,False,-0.2299817112878726,0.4225891503243169,False,0.11630728116000633,9,0,0.19583049587312235,3.003625,0.6379114302812687,0.8157744549708937,False,ml_conformal_risk,0.17203911880618727,0.08919356049829598
58,heldout,gbr_masked,58:396896:14987:7937,5925.5,4000.0,5703.742255823445,-0.037424309202017586,0.037424309202017586,False,-0.39093659614578957,-0.032481099861080054,False,0.4259355639558613,6,3,0.17834516377893583,3.262625,1.0420415507933911,0.9999156189351109,False,ml_conformal_risk,0.17848935287391854,0.07592184898703808
65,heldout,traditional_huber_window,65:679276:15393:254316,5061.5,4000.0,5235.718659483056,0.03442036145076685,0.03442036145076685,False,-0.6507809199178194,0.1181944772612269,False,0.308929664870764,6,3,0.14099949688634966,3.966125,1.0312055184495785,1.0,True,traditional_envelope,0.1,
59,heldout,gbr_masked,59:460442:8654:71430,5013.5,4000.0,4851.693215777023,-0.03227421646015291,0.03227421646015291,False,-0.0411699698624961,-0.506437509305087,False,0.21292330394425596,6,2,0.16420184462426818,4.326625,0.9124293168569745,0.934476912336691,False,ml_conformal_risk,0.16452612204285855,0.047984907336672586
58,heldout,gbr_masked,58:389782:8349:845,6145.0,4000.0,6019.413965465275,-0.02043710895601702,0.02043710895601702,False,-0.6157138507215052,-0.07486499823232151,False,0.5048534913663187,6,3,0.18466175977494223,4.00225,1.038023842185598,0.9999186330349878,False,ml_conformal_risk,0.16491540690708262,0.05148495182881716
61,heldout,gbr_masked,61:518982:14128:129970,4608.0,4000.0,5193.5119245370715,0.12706421973460755,0.12706421973460755,False,-1.195051939003264,0.6262159620717327,False,0.29837798113426794,7,2,0.18349496539396157,2.55075,1.0355743963508355,1.0,True,ml_conformal_risk,0.1559855993074658,0.037417695470875346
65,heldout,traditional_huber_window,65:653429:7680:228469,4509.5,4000.0,4919.170762255741,0.09084616082841569,0.09084616082841569,False,-0.8507656177850951,0.6920114227292942,False,0.22979269056393514,6,2,0.09841227122936087,3.303875,1.0284744388711557,0.9995564918505377,True,traditional_envelope,0.1,
62,heldout,gbr_masked,62:549322:9201:160308,4285.0,4000.0,5110.423577217889,0.19263093984081425,0.19263093984081425,False,-1.4800963804824363,1.1079511103595863,False,0.27760589430447236,7,2,0.18002198966306399,2.4385,1.0319573183875834,1.0004667444574096,True,ml_conformal_risk,0.15232054213380497,0.02909511380038347
63,heldout,gbr_masked,63:576094:1459:187080,4700.5,4000.0,5281.448119030434,0.12359283459853933,0.12359283459853933,False,-1.2023274290623345,0.8275614231202724,False,0.32036202975760864,6,3,0.10600598327779046,3.38575,1.0316623966742398,1.0,False,ml_conformal_risk,0.16009746352895846,0.022613217074923524
61,heldout,traditional_huber_window,61:510024:5694:121012,4464.0,4000.0,4364.273817086871,-0.022340094738604252,0.022340094738604252,False,0.040575859667251635,-0.14996418483178076,False,0.09106845427171772,7,2,0.21240826247899836,2.37325,1.0345269545656666,0.9998879928315412,False,traditional_envelope,0.1,
65,heldout,traditional_huber_window,65:663723:900:238763,5741.0,4000.0,5541.63631508564,-0.03472629941027006,0.03472629941027006,False,-0.2791025803465583,0.0022338435690016922,False,0.38540907877140995,6,3,0.16151312937152443,3.174,1.0393330758336552,1.000348371363874,True,traditional_envelope,0.1,
59,heldout,traditional_huber_window,59:459004:7311:69992,4235.5,4000.0,3739.2592417810283,-0.11716226141399402,0.11716226141399402,False,1.0746900093951908,-0.8933226970638586,False,-0.06518518955474295,7,1,0.14306665713978212,3.1595,1.0275413809248395,0.9996458505489316,True,traditional_envelope,0.1,
63,heldout,traditional_huber_window,63:590264:14685:201249,5908.0,4000.0,5882.914268427005,-0.004246061539098752,0.004246061539098752,False,-0.6416697632504906,0.21099647127511645,False,0.47072856710675115,5,3,0.18034136294330755,4.19675,1.0345599937127925,1.0,False,traditional_envelope,0.1,
61,heldout,traditional_huber_window,61:521488:71:132476,6134.5,4000.0,7053.0980536231755,0.14974293807534036,0.14974293807534036,False,-1.7226774699483913,0.6663774934924049,False,0.7632745134057939,5,4,0.2042608266879273,4.13025,1.0348008467170295,0.999510962588638,False,traditional_envelope,0.1,
58,heldout,gbr_masked,58:414771:15309:25773,5749.5,4000.0,5835.007425073505,0.014872149764936976,0.014872149764936976,False,-0.8917319365806504,0.07037648154197029,False,0.45875185626837633,6,3,0.17030299620792308,3.704,1.0353387792419455,0.9981737542394991,False,ml_conformal_risk,0.16491540690708262,0.04740993609140698
58,heldout,gbr_masked,58:423008:6629:33996,4634.5,4000.0,4739.760758963239,0.02271243045921651,0.02271243045921651,False,-0.4052458371701402,0.08159748756840202,False,0.18494018974080983,6,2,0.12664151444669006,3.797125,1.0279532191830167,1.0,True,ml_conformal_risk,0.13809254950395433,0.021144235758184075
59,heldout,gbr_masked,59:438827:4862:49815,5977.5,4000.0,6087.793946037361,0.01845151753029877,0.01845151753029877,False,-0.8802391888215197,0.07593386990524209,False,0.5219484865093402,6,3,0.17119928616198582,3.824125,1.0372912286269687,1.0,True,ml_conformal_risk,0.14220469566548447,0.03639490749427629
61,heldout,traditional_huber_window,61:502880:15398:113868,4463.0,4000.0,4276.182322941182,-0.04185921511512838,0.04185921511512838,False,0.2603504026489798,-0.1317473039907,False,0.06904558073529543,7,2,0.13211156571560387,3.0785,1.028957781912524,0.9989917096123684,True,traditional_envelope,0.1,
59,heldout,gbr_masked,59:441623:7477:52611,5414.0,4000.0,5381.048173054772,-0.00608641059202591,0.00608641059202591,False,-0.4728595030313265,-0.04970109644830245,False,0.34526204326369303,6,3,0.14697882216682093,3.35975,1.0354668822796704,0.9993535278906539,False,ml_conformal_risk,0.16264343767572653,0.026512942702167978
62,heldout,traditional_huber_window,62:551693:11424:162679,5156.5,4000.0,5419.9924010761915,0.05109907904124727,0.05109907904124727,False,-0.8030417857495875,0.42396202908479097,False,0.3549981002690479,6,3,0.14073894302739626,3.329,1.0339605531625482,1.0,True,traditional_envelope,0.1,
59,heldout,traditional_huber_window,59:429702:12819:40690,4538.0,4000.0,4836.115649059233,0.06569317960758769,0.06569317960758769,False,-0.6856314135789159,0.566221555668065,False,0.20902891226480813,6,2,0.11400086344515732,3.255,1.0328739913097456,1.0,True,traditional_envelope,0.1,
60,heldout,gbr_masked,60:475454:6247:86442,4355.5,4000.0,4463.913810003623,0.024891243256485694,0.024891243256485694,False,-0.3781678961060706,0.11979426519737757,False,0.11597845250090577,6,2,0.0958808348257948,3.46775,1.026713300892133,1.0,True,ml_conformal_risk,0.13079544629047352,0.02447041838553226
61,heldout,gbr_masked,61:506861:2705:117849,5374.5,4000.0,5452.843052038234,0.014576807524092366,0.014576807524092366,False,-0.6898022020094796,0.06577922085494237,False,0.3632107630095587,7,2,0.19880816519488245,2.684625,1.0444604977999605,1.0,False,ml_conformal_risk,0.17406827744577433,0.08540249876212809
61,heldout,gbr_masked,61:503686:16152:114674,5882.5,4000.0,6322.480095762786,0.07479474641101332,0.07479474641101332,False,-1.3335580223703385,0.4595092383945598,False,0.5806200239406965,6,3,0.17504367029653706,3.5075,1.0396094950987242,1.0,False,ml_conformal_risk,0.16530705198740656,0.08473517803584761
58,heldout,traditional_huber_window,58:397248:15314:8288,5382.5,4000.0,5611.242662690653,0.04249747565084118,0.04249747565084118,False,-0.850316265879953,0.3825128138639613,False,0.4028106656726631,6,3,0.16480272471073557,3.309125,1.0377162405005738,1.0,False,traditional_envelope,0.1,
58,heldout,gbr_masked,58:399450:1024:10483,6485.5,4000.0,5669.277915809645,-0.12585337818061143,0.12585337818061143,False,0.07772797767534634,-0.5784453831440075,False,0.41731947895241106,6,3,0.19225452730573647,3.294625,1.0543022943007572,1.0,False,ml_conformal_risk,0.18497230921805113,0.08852992053621116
62,heldout,gbr_masked,62:558257:1151:169243,4356.5,4000.0,4728.890252168644,0.08547922694104076,0.08547922694104076,False,-0.7655698442074197,0.3327884291051433,False,0.182222563042161,7,2,0.1302188868986955,2.7715,1.0295976235484743,1.0002295420635832,True,ml_conformal_risk,0.14683188519466867,0.016810604737216937
60,heldout,traditional_huber_window,60:471253:2310:82241,6428.5,4000.0,5477.74148209532,-0.1478974127564253,0.1478974127564253,False,0.3249307040802467,-1.284808807979303,False,0.36943537052383,6,3,0.1812311547210232,3.395375,1.0438113339280866,0.9996111067900755,False,traditional_envelope,0.1,
63,heldout,gbr_masked,63:577611:2893:188597,6151.0,4000.0,5808.867154833932,-0.05562231265909094,0.05562231265909094,False,-0.4427178208628195,-0.38922963045058623,False,0.4522167887084829,6,3,0.17239230752741208,3.4675,1.0414146931450197,0.9991871240448708,False,ml_conformal_risk,0.17255027302691123,0.06144622119524973
63,heldout,traditional_huber_window,63:593085:932:204070,6135.5,4000.0,7083.755632655691,0.154552299348984,0.154552299348984,False,-1.806271173517671,0.5324348390995226,False,0.7709389081639229,5,4,0.20707291060123234,4.100375,1.036248031042299,1.0,False,traditional_envelope,0.1,
59,heldout,gbr_masked,59:445861:11388:56849,5044.5,4000.0,5210.203953371149,0.03284843956212679,0.03284843956212679,False,-0.6757353934121308,0.3959473198832697,False,0.30255098834278704,6,3,0.1868817233606167,4.78725,0.7320472744401147,0.8356626028347706,False,ml_conformal_risk,0.16974147540334858,0.05493284385337724
62,heldout,traditional_huber_window,62:559550:2339:170536,6427.0,4000.0,5451.538245399602,-0.15177559586127248,0.15177559586127248,False,0.3099776600314872,-1.3905370699934423,False,0.3628845613499003,6,3,0.1900132780050772,3.35675,1.0499933036141351,0.9995332192313676,False,traditional_envelope,0.1,
58,heldout,traditional_huber_window,58:412437:13100:23440,5142.0,4000.0,5128.019155050142,-0.0027189507876036138,0.0027189507876036138,False,-0.35399944326757016,-0.009152762651297053,False,0.28200478876253565,6,3,0.16327698332753798,4.016,1.0330307127680123,1.0,True,traditional_envelope,0.1,
58,heldout,gbr_masked,58:410976:11766:21983,6081.5,4000.0,6455.046650374726,0.06142344000242139,0.06142344000242139,False,-1.232966691991999,0.47758245979058955,False,0.6137616625936815,5,4,0.19559945726056988,4.186625,1.0361994413194047,0.9999177834415851,False,ml_conformal_risk,0.18593224741609748,0.07228404361834145
58,heldout,gbr_masked,58:388996:7624:59,5728.0,4000.0,5358.833296296285,-0.0644494943616821,0.0644494943616821,False,-0.16115615006052408,-0.4684856645986315,False,0.33970832407407126,6,3,0.1677900859603479,3.45125,1.0319443022422443,0.9960719273743017,False,ml_conformal_risk,0.1686806213342331,0.04273291246056054
60,heldout,traditional_huber_window,60:497014:9962:108002,4325.5,4000.0,3346.094880075392,-0.22642587444795,0.22642587444795,True,2.4617226019087184,-1.3244153075383522,False,-0.163476279981152,4,2,0.3731973041327972,4.99875,0.7236855564648118,0.831695757715871,False,traditional_envelope,0.1,
59,heldout,traditional_huber_window,59:443012:8753:54000,4603.0,4000.0,4706.864719848255,0.02256457089903431,0.02256457089903431,False,-0.4045079625464343,0.10074172633196099,False,0.1767161799620638,6,2,0.09116451459533619,3.56625,1.0261125506276572,1.0,True,traditional_envelope,0.1,
58,heldout,gbr_masked,58:394939:13177:5981,5774.0,4000.0,5768.283289722873,-0.0009900779835689776,0.0009900779835689776,False,-0.4990199014825736,-0.0033460405485001843,False,0.44207082243071816,6,3,0.17349429000778563,4.09375,1.033552389893465,0.9995670245930032,False,ml_conformal_risk,0.1619710558139782,0.048475296450309235
