run,event_id,pair,atom_stave_pair,atom_amplitude_bin,atom_peak_sample_phase,atom_q_template,atom_saturation,atom_anomaly,atom_run_family,pair_mean_amplitude_adc,pair_mean_area_over_amp
61,61:515997:11317:126985,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2410.5,7.179921589391799
61,61:515997:11317:126985,B4-B8,B4-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2281.25,7.228148774530421
61,61:515997:11317:126985,B6-B8,B6-B8,1500_2500_adc,same_nominal_peak_9_11,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2315.25,6.898707856032466
61,61:516022:11341:127010,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3284.25,8.57754989123752
61,61:516022:11341:127010,B4-B8,B4-B8,4000_6500_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,4454.25,9.339722791756614
61,61:516022:11341:127010,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3914.0,8.219534416554078
61,61:516045:11362:127033,B4-B6,B4-B6,2500_4000_adc,same_nominal_peak_9_11,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2855.0,6.89830369159451
61,61:516045:11362:127033,B4-B8,B4-B8,2500_4000_adc,same_nominal_peak_9_11,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3668.0,6.882525990307798
61,61:516045:11362:127033,B6-B8,B6-B8,2500_4000_adc,same_nominal_peak_9_11,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3744.5,6.906616977205528
61,61:516071:11386:127059,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2388.5,7.268716577540107
61,61:516071:11386:127059,B4-B8,B4-B8,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2452.5,7.629133992499147
61,61:516071:11386:127059,B6-B8,B6-B8,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2869.0,7.397850570039255
61,61:516097:11411:127085,B4-B6,B4-B6,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2274.75,7.268163908315193
61,61:516097:11411:127085,B4-B8,B4-B8,4000_6500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,4372.25,7.527901407673276
61,61:516097:11411:127085,B6-B8,B6-B8,4000_6500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,4323.5,7.328021416698605
61,61:516126:11436:127114,B4-B6,B4-B6,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2784.25,7.76642668884529
61,61:516126:11436:127114,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2897.75,8.010451911062498
61,61:516126:11436:127114,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2995.0,7.864708893915976
61,61:516178:11483:127166,B4-B6,B4-B6,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2459.0,7.37174553258083
61,61:516178:11483:127166,B4-B8,B4-B8,2500_4000_adc,same_early_peak_le5,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3731.75,8.21502669549274
61,61:516178:11483:127166,B6-B8,B6-B8,2500_4000_adc,mixed_early_peak_le5_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3856.25,8.27428561423763
61,61:516194:11499:127182,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2514.5,7.403458251920226
61,61:516194:11499:127182,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3799.25,8.078906118479107
61,61:516194:11499:127182,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3723.25,7.894639992866038
61,61:516215:11519:127203,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2786.75,7.569018390764127
61,61:516215:11519:127203,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3728.0,8.14599340986099
61,61:516215:11519:127203,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3840.25,8.124060220890588
61,61:516231:11533:127219,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2254.0,7.10600867142484
61,61:516231:11533:127219,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2928.0,7.982539452825559
61,61:516231:11533:127219,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2745.5,7.732915044012353
61,61:516270:11571:127258,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2334.5,7.120218119333774
61,61:516270:11571:127258,B4-B8,B4-B8,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2535.25,7.563823709241741
61,61:516270:11571:127258,B6-B8,B6-B8,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2676.25,7.346453499421196
61,61:516271:11572:127259,B4-B6,B4-B6,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3156.5,8.188878784745405
61,61:516271:11572:127259,B4-B8,B4-B8,2500_4000_adc,same_nominal_peak_9_11,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2959.0,8.046482331543256
61,61:516271:11572:127259,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3237.0,8.225633827770334
61,61:516278:11578:127266,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3060.0,7.930509541799864
61,61:516278:11578:127266,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3911.25,8.137942086117654
61,61:516278:11578:127266,B6-B8,B6-B8,4000_6500_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,4181.25,8.279204316089562
61,61:516331:11626:127319,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,1957.75,7.315935046086842
61,61:516331:11626:127319,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3361.0,7.959442642427279
61,61:516331:11626:127319,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3633.25,7.798664547013082
61,61:516422:11711:127410,B4-B6,B4-B6,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2888.5,7.963728496351331
61,61:516422:11711:127410,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3963.25,8.089037013349916
61,61:516422:11711:127410,B6-B8,B6-B8,4000_6500_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,4225.75,8.137685540165833
61,61:516424:11713:127412,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2986.0,8.368356773832733
61,61:516424:11713:127412,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3591.25,8.81554962527689
61,61:516424:11713:127412,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3796.25,8.869630958620593
61,61:516426:11715:127414,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2420.5,7.255125654979039
61,61:516426:11715:127414,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2639.75,7.609577770886414
61,61:516426:11715:127414,B6-B8,B6-B8,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2509.25,7.402923731627899
61,61:516447:11736:127435,B4-B6,B4-B6,2500_4000_adc,mixed_early_peak_le5_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2711.5,8.036162061761946
61,61:516447:11736:127435,B4-B8,B4-B8,2500_4000_adc,mixed_early_peak_le5_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3014.5,8.401394218247555
61,61:516447:11736:127435,B6-B8,B6-B8,2500_4000_adc,same_early_peak_le5,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3427.5,8.777778163846786
61,61:516468:11756:127456,B4-B6,B4-B6,2500_4000_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2718.5,5.7357618625435585
61,61:516468:11756:127456,B4-B8,B4-B8,2500_4000_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3494.75,5.813313303796104
61,61:516468:11756:127456,B6-B8,B6-B8,2500_4000_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3504.25,5.6376687433053325
61,61:516564:11842:127552,B4-B6,B4-B6,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2912.5,7.8957201744409105
61,61:516564:11842:127552,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3269.5,8.63174365126053
61,61:516564:11842:127552,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3246.5,8.231091827745386
61,61:516612:11886:127600,B4-B6,B4-B6,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2213.75,7.519571669433827
61,61:516612:11886:127600,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3223.5,8.32577683565134
61,61:516612:11886:127600,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3012.25,8.093595927765579
61,61:516628:11901:127616,B4-B6,B4-B6,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2451.0,7.474517746131939
61,61:516628:11901:127616,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2838.5,8.449141077279473
61,61:516628:11901:127616,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2736.5,8.072111624038126
61,61:516632:11905:127620,B4-B6,B4-B6,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2488.5,7.462386615744796
61,61:516632:11905:127620,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2632.0,7.592822025447776
61,61:516632:11905:127620,B6-B8,B6-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2315.0,7.216320742422299
61,61:516644:11916:127632,B4-B6,B4-B6,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,1856.25,6.794526005505771
61,61:516644:11916:127632,B4-B8,B4-B8,2500_4000_adc,same_early_peak_le5,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2767.0,7.435849288254368
61,61:516644:11916:127632,B6-B8,B6-B8,2500_4000_adc,same_early_peak_le5,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2731.25,8.242531741963099
61,61:516663:11934:127651,B4-B6,B4-B6,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_61,2386.0,6.36077303199731
61,61:516663:11934:127651,B4-B8,B4-B8,2500_4000_adc,same_early_peak_le5,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2862.25,7.568473385942742
61,61:516663:11934:127651,B6-B8,B6-B8,2500_4000_adc,same_early_peak_le5,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3045.25,7.916536476950492
61,61:516684:11953:127672,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,1798.5,6.74310986597517
61,61:516684:11953:127672,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2676.25,7.470109090083557
61,61:516684:11953:127672,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3050.75,7.94144929313738
61,61:516708:11976:127696,B4-B6,B4-B6,2500_4000_adc,same_early_peak_le5,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2817.75,7.7467231188430095
61,61:516708:11976:127696,B4-B8,B4-B8,2500_4000_adc,same_early_peak_le5,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3075.75,8.240089514529108
61,61:516708:11976:127696,B6-B8,B6-B8,2500_4000_adc,same_early_peak_le5,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3508.0,8.962289472609175
61,61:516727:11993:127715,B4-B6,B4-B6,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_61,2098.75,5.773587182333021
61,61:516727:11993:127715,B4-B8,B4-B8,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_61,2309.0,6.09410411749673
61,61:516727:11993:127715,B6-B8,B6-B8,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_61,2197.75,6.407057815666855
61,61:516762:12025:127750,B4-B6,B4-B6,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2761.75,7.433054408392665
61,61:516762:12025:127750,B4-B8,B4-B8,2500_4000_adc,same_nominal_peak_9_11,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2696.25,7.923516335486243
61,61:516762:12025:127750,B6-B8,B6-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2431.5,7.184094285924174
61,61:516871:12126:127859,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2636.5,7.626654806163006
61,61:516871:12126:127859,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2833.75,8.029387270420077
61,61:516871:12126:127859,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2571.25,7.4852935426058504
61,61:516889:12144:127877,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2781.25,7.466316456897152
61,61:516889:12144:127877,B4-B8,B4-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2477.25,7.326693588681239
61,61:516889:12144:127877,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2541.5,7.222527896148874
61,61:516908:12161:127896,B4-B6,B4-B6,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2518.5,7.1893376887224
61,61:516908:12161:127896,B4-B8,B4-B8,2500_4000_adc,mixed_late_peak_ge12_nominal_peak_9_11,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2795.5,7.985504945056823
61,61:516908:12161:127896,B6-B8,B6-B8,2500_4000_adc,mixed_late_peak_ge12_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2881.5,7.690772746831638
61,61:516987:12238:127975,B4-B6,B4-B6,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2220.25,7.10141143929367
61,61:516987:12238:127975,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2633.75,7.538433234000561
61,61:516987:12238:127975,B6-B8,B6-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2329.5,7.253827640218374
61,61:517015:12265:128003,B4-B6,B4-B6,1500_2500_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2203.5,5.43534102124565
61,61:517015:12265:128003,B4-B8,B4-B8,2500_4000_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3650.0,5.291593757221307
61,61:517015:12265:128003,B6-B8,B6-B8,2500_4000_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3714.5,5.171067550790473
61,61:517139:12384:128127,B4-B6,B4-B6,2500_4000_adc,mixed_late_peak_ge12_rising_peak_6_8,high_q_template,unsaturated_pair,any_edge_late_peak,sample_ii_run_61,3217.25,9.678999787436881
61,61:517139:12384:128127,B4-B8,B4-B8,4000_6500_adc,mixed_late_peak_ge12_rising_peak_6_8,high_q_template,unsaturated_pair,any_edge_late_peak,sample_ii_run_61,4436.5,9.008837544954329
61,61:517139:12384:128127,B6-B8,B6-B8,4000_6500_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,4132.25,9.32194211728401
61,61:517163:12408:128151,B4-B6,B4-B6,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_61,1834.75,2.9361405617771026
61,61:517163:12408:128151,B4-B8,B4-B8,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_61,2113.5,3.797256901945187
61,61:517163:12408:128151,B6-B8,B6-B8,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_61,2330.75,5.789966242702198
61,61:517171:12416:128159,B4-B6,B4-B6,1500_2500_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,1785.25,5.194659329907284
61,61:517171:12416:128159,B4-B8,B4-B8,2500_4000_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2939.0,5.460699059803504
61,61:517171:12416:128159,B6-B8,B6-B8,2500_4000_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2864.75,5.1006393792240985
61,61:517181:12426:128169,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3363.5,8.692410957336648
61,61:517181:12426:128169,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3707.0,8.786153163791088
61,61:517181:12426:128169,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3710.0,8.811401496518302
61,61:517185:12429:128173,B4-B6,B4-B6,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2839.5,7.765356757244591
61,61:517185:12429:128173,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3678.0,8.1150241809975
61,61:517185:12429:128173,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3899.0,8.134343130336802
61,61:517193:12435:128181,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2671.0,7.679629283756287
61,61:517193:12435:128181,B4-B8,B4-B8,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2326.25,7.470296098631073
61,61:517193:12435:128181,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2539.25,7.806963624860916
61,61:517196:12438:128184,B4-B6,B4-B6,2500_4000_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2621.75,7.573073747554145
61,61:517196:12438:128184,B4-B8,B4-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3111.75,8.278704786750577
61,61:517196:12438:128184,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3286.0,7.901625316735773
61,61:517213:12453:128201,B4-B6,B4-B6,1500_2500_adc,same_early_peak_le5,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_61,2217.75,5.1971402950461725
61,61:517213:12453:128201,B4-B8,B4-B8,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_61,2191.75,5.5982244542345265
61,61:517213:12453:128201,B6-B8,B6-B8,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_61,2461.0,6.560312144713083
61,61:517214:12454:128202,B4-B6,B4-B6,2500_4000_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2753.5,7.434644805652352
61,61:517214:12454:128202,B4-B8,B4-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3086.25,8.254280038162902
61,61:517214:12454:128202,B6-B8,B6-B8,2500_4000_adc,same_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3378.75,8.237888679654343
61,61:517284:12520:128272,B4-B6,B4-B6,1500_2500_adc,same_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2471.0,7.193597154086169
61,61:517284:12520:128272,B4-B8,B4-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2055.75,7.344467460250593
61,61:517284:12520:128272,B6-B8,B6-B8,1500_2500_adc,mixed_nominal_peak_9_11_rising_peak_6_8,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2202.75,6.9881506728565554
61,61:517312:12575:128300,B4-B6,B4-B6,1500_2500_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,both_nominal,sample_ii_run_61,2161.5,5.019665705202888
61,61:517312:12575:128300,B4-B8,B4-B8,2500_4000_adc,mixed_early_peak_le5_rising_peak_6_8,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2580.0,6.0728887629086294
61,61:517312:12575:128300,B6-B8,B6-B8,2500_4000_adc,same_early_peak_le5,low_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2670.0,6.678361854063725
61,61:517320:12581:128308,B4-B6,B4-B6,1500_2500_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_edge_late_peak,sample_ii_run_61,2135.5,4.103369513315468
61,61:517320:12581:128308,B4-B8,B4-B8,4000_6500_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_edge_late_peak,sample_ii_run_61,4070.75,4.193267258490777
61,61:517320:12581:128308,B6-B8,B6-B8,2500_4000_adc,same_late_peak_ge12,low_q_template,unsaturated_pair,any_edge_late_peak,sample_ii_run_61,3678.25,3.914912088261941
61,61:517326:12587:128314,B4-B6,B4-B6,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3029.0,8.022453239351945
61,61:517326:12587:128314,B4-B8,B4-B8,2500_4000_adc,same_nominal_peak_9_11,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2814.0,7.931592039800995
61,61:517326:12587:128314,B6-B8,B6-B8,2500_4000_adc,mixed_nominal_peak_9_11_rising_peak_6_8,high_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,3029.0,8.00130896074498
61,61:517375:12633:128363,B4-B6,B4-B6,1500_2500_adc,same_nominal_peak_9_11,mid_q_template,unsaturated_pair,any_late_tail_high,sample_ii_run_61,2031.0,7.182345218364524
