row_id,event_key,pair_id,run,eventno,evt,variant,label_injected,target_stave,base_d_t_ns,d_t_ns,taxon_consensus,score_traditional_atom_rubric,action_traditional_atom_rubric,score_ridge,action_ridge,score_gradient_boosted_trees,action_gradient_boosted_trees,score_mlp,action_mlp,score_cnn1d,action_cnn1d,score_atom_gated_cnn,action_atom_gated_cnn,score_mlp_rank,score_gbt_rank,score_rubric_rank,in_failure_gallery,in_dttail_gallery,reviewer_a_ml_mask,reviewer_b_rubric,reviewer_c_hybrid,reviewer_votes,reviewer_consensus,unanimous_review
59:465194:13071:76182:injected_two_pulse,59:465194:13071:76182,449,59,465194,13071,injected_two_pulse,1,B6,2.2802792125159077,2.0290922661093127,template_mismatch,1.3875801566359651,0,0.3502320349216461,0,0.918093843682082,1,0.7294907569885254,0,0.7246174812316895,1,0.6384652853012085,0,0.636144578313253,0.8457831325301205,0.6253012048192771,False,False,1,1,1,3,1,1
59:465261:13126:76249:raw_clean,59:465261:13126:76249,450,59,465261,13126,raw_clean,0,,1.492267878930999,1.492267878930999,template_mismatch,1.062462991572769,0,-1.6643388271331787,0,0.1263488979488423,0,0.0173588600009679,0,0.2290256321430206,0,0.201509341597557,0,0.1,0.13373493975903614,0.17710843373493976,False,False,0,1,0,1,0,0
59:465261:13126:76249:injected_two_pulse,59:465261:13126:76249,450,59,465261,13126,injected_two_pulse,1,B8,1.492267878930999,1.960039933355052,template_mismatch,1.0447787027155928,0,1.315770387649536,1,0.945458056302805,1,0.994195282459259,1,0.6789781451225281,1,0.6981269717216492,1,0.9144578313253012,0.8879518072289156,0.17349397590361446,False,False,1,1,1,3,1,1
59:465405:13259:76393:raw_clean,59:465405:13259:76393,451,59,465405,13259,raw_clean,0,,2.71482720178372,2.71482720178372,delayed_peak_or_tail,2.8716750296118745,0,-0.4626587927341461,0,0.108704929564637,0,0.1068278700113296,0,0.5758424401283264,0,0.5466952323913574,0,0.29518072289156627,0.10602409638554217,0.8879518072289156,False,False,0,1,0,1,0,0
59:465405:13259:76393:injected_two_pulse,59:465405:13259:76393,451,59,465405,13259,injected_two_pulse,1,B4,2.71482720178372,1.991108773304944,delayed_peak_or_tail,3.6231683815225866,0,0.133341908454895,0,0.9159451419657956,1,0.9650105237960817,1,0.701138436794281,1,0.6745615005493164,0,0.8036144578313253,0.8397590361445784,0.9397590361445783,False,False,1,1,1,3,1,1
60:465575:13412:76563:raw_clean,60:465575:13412:76563,452,60,465575,13412,raw_clean,0,,2.8792520302135927,2.8792520302135927,broad_or_saturated,1.324558997270462,0,-1.580295443534851,0,0.0671074675953736,0,0.0218776445835828,0,0.3404237627983093,0,0.350130170583725,0,0.15186915887850466,0.036214953271028034,0.5093457943925234,False,False,0,1,0,1,0,0
60:465575:13412:76563:injected_two_pulse,60:465575:13412:76563,452,60,465575,13412,injected_two_pulse,1,B4,2.8792520302135927,0.7083640164063496,broad_or_saturated,2.0775386542415823,0,0.2035292536020279,0,0.77240331038677,1,0.9578397274017334,1,0.6181532740592957,0,0.6124595403671265,0,0.7616822429906542,0.7219626168224299,0.7476635514018691,False,False,1,1,1,3,1,1
60:465616:13449:76604:raw_clean,60:465616:13449:76604,453,60,465616,13449,raw_clean,0,,2.8745042023691454,2.8745042023691454,nominal_shape,1.3152438978597762,0,-0.8326295614242554,0,0.0853597228923316,0,0.0247864369302988,0,0.2758145630359649,0,0.2618481814861297,0,0.16121495327102803,0.07009345794392523,0.3177570093457944,False,False,0,0,0,0,0,1
60:465616:13449:76604:injected_two_pulse,60:465616:13449:76604,453,60,465616,13449,injected_two_pulse,1,B4,2.8745042023691454,2.874615427519977,delayed_peak_or_tail,1.3143044180044836,0,-0.5051257610321045,0,0.7038374379831212,0,0.2589925527572632,0,0.2657102942466736,0,0.2420505881309509,0,0.4439252336448598,0.6950934579439252,0.29789719626168226,False,False,1,0,0,1,0,0
60:465712:13541:76700:raw_clean,60:465712:13541:76700,454,60,465712,13541,raw_clean,0,,1.6282082456550595,1.6282082456550595,delayed_peak_or_tail,7.09056036881277,1,-1.573471188545227,0,0.3162081614410875,0,0.0787939131259918,0,0.3418846726417541,0,0.3379683792591095,0,0.27453271028037385,0.411214953271028,0.9766355140186916,False,False,0,1,0,1,0,0
60:465712:13541:76700:injected_two_pulse,60:465712:13541:76700,454,60,465712,13541,injected_two_pulse,1,B4,1.6282082456550595,1.587030228346805,delayed_peak_or_tail,7.091014954717292,1,-1.28152334690094,0,0.3308462821426458,0,0.0702853128314018,0,0.3336812555789947,0,0.3373263776302337,0,0.2605140186915888,0.4252336448598131,0.977803738317757,True,False,1,1,1,3,1,1
60:465738:13566:76726:raw_clean,60:465738:13566:76726,455,60,465738,13566,raw_clean,0,,2.2598914335271267,2.2598914335271267,early_pretrigger,0.3611089127481331,0,-0.9400798082351683,0,0.2699187289207073,0,0.0777365043759346,0,0.3224239349365234,0,0.3486300110816955,0,0.27102803738317754,0.3621495327102804,0.17172897196261683,False,False,0,0,0,0,0,1
60:465738:13566:76726:injected_two_pulse,60:465738:13566:76726,455,60,465738,13566,injected_two_pulse,1,B6,2.2598914335271267,2.2598914335271267,early_pretrigger,0.3637327538682027,0,0.2730649709701538,0,0.4623845132381541,0,0.7506581544876099,0,0.522334098815918,0,0.5746950507164001,0,0.6413551401869159,0.5385514018691588,0.17289719626168223,False,False,0,0,0,0,0,1
60:465951:13765:76939:raw_clean,60:465951:13765:76939,456,60,465951,13765,raw_clean,0,,1.2115017097893706,1.2115017097893706,early_pretrigger,1.313139587006087,0,-1.1885340213775637,0,0.1366544723025175,0,0.0035796458832919,0,0.2077613472938537,0,0.2167973220348358,0,0.035046728971962614,0.1588785046728972,0.2605140186915888,False,False,0,0,0,0,0,1
60:465951:13765:76939:injected_two_pulse,60:465951:13765:76939,456,60,465951,13765,injected_two_pulse,1,B6,1.2115017097893706,1.31670815009495,early_pretrigger,1.3143193875600752,0,1.215060114860535,1,0.6120048304467979,0,0.5816933512687683,0,0.5610028505325317,0,0.6591631770133972,0,0.5782710280373832,0.6355140186915887,0.29906542056074764,False,False,0,0,0,0,0,1
60:466244:14032:77232:raw_clean,60:466244:14032:77232,457,60,466244,14032,raw_clean,0,,0.65579879200844,0.65579879200844,early_pretrigger,1.1480251006848403,0,-1.03496253490448,0,0.2099876316069875,0,0.0020419307984411,0,0.3612866401672363,0,0.4304222762584686,0,0.018691588785046728,0.26985981308411217,0.21962616822429906,False,False,0,0,0,0,0,1
60:466244:14032:77232:injected_two_pulse,60:466244:14032:77232,457,60,466244,14032,injected_two_pulse,1,B8,0.65579879200844,0.65579879200844,template_mismatch,1.1676776324215077,0,0.4476317763328552,0,0.482492362908155,0,0.5983777642250061,0,0.6347786784172058,0,0.6958772540092468,1,0.5852803738317757,0.5584112149532711,0.2207943925233645,False,False,0,1,0,1,0,0
60:466258:14044:77246:raw_clean,60:466258:14044:77246,458,60,466258,14044,raw_clean,0,,0.0566187560344069,0.0566187560344069,early_pretrigger,1.781131285961956,0,0.0049330666661262,0,0.2802297444706355,0,0.0189259499311447,0,0.4089999496936798,0,0.4216890037059784,0,0.1366822429906542,0.37383177570093457,0.647196261682243,False,False,0,1,0,1,0,0
60:466258:14044:77246:injected_two_pulse,60:466258:14044:77246,458,60,466258,14044,injected_two_pulse,1,B6,0.0566187560344069,0.1203124568829174,early_pretrigger,1.7808173924375044,0,1.6011948585510254,1,0.6028820556164636,0,0.847507894039154,1,0.5408328771591187,0,0.6435868740081787,0,0.677570093457944,0.6343457943925234,0.6460280373831776,False,False,0,1,1,2,1,0
60:466311:14093:77299:raw_clean,60:466311:14093:77299,459,60,466311,14093,raw_clean,0,,1.3855166992629648,1.3855166992629648,broad_or_saturated,2.813400990461287,0,-0.8013526201248169,0,0.0392854471801234,0,0.064206875860691,0,0.5891294479370117,0,0.5491713285446167,0,0.24532710280373832,0.010514018691588784,0.8072429906542056,False,False,0,1,0,1,0,0
60:466311:14093:77299:injected_two_pulse,60:466311:14093:77299,459,60,466311,14093,injected_two_pulse,1,B6,1.3855166992629648,1.3864518765203755,broad_or_saturated,2.828249814528545,0,-0.2379587590694427,0,0.9769453669899332,1,0.6602110862731934,0,0.6818468570709229,1,0.6604724526405334,0,0.602803738317757,0.9544392523364486,0.8504672897196262,False,False,1,1,1,3,1,1
60:466329:14110:77317:raw_clean,60:466329:14110:77317,460,60,466329,14110,raw_clean,0,,2.882692121861659,2.882692121861659,nominal_shape,1.3132830026150817,0,-1.8043814897537231,0,0.0303615676419599,0,0.0066737434826791,0,0.3149310350418091,0,0.3062134683132171,0,0.06074766355140187,0.004672897196261682,0.26401869158878505,False,False,0,0,0,0,0,1
60:466329:14110:77317:injected_two_pulse,60:466329:14110:77317,460,60,466329,14110,injected_two_pulse,1,B4,2.882692121861659,2.37002731009904,broad_or_saturated,2.8137056892934016,0,-0.4731358289718628,0,0.9207635727706048,1,0.908755362033844,1,0.5290200114250183,0,0.5047319531440735,0,0.7102803738317757,0.8294392523364486,0.8095794392523364,False,False,1,1,1,3,1,1
60:466357:14137:77345:raw_clean,60:466357:14137:77345,461,60,466357,14137,raw_clean,0,,1.875813198594642,1.875813198594642,early_pretrigger,1.3133091216685897,0,-1.3353480100631714,0,0.1969751878096297,0,0.0172176752239465,0,0.2752875983715057,0,0.275090217590332,0,0.1261682242990654,0.2546728971962617,0.26635514018691586,False,False,0,0,0,0,0,1
60:466357:14137:77345:injected_two_pulse,60:466357:14137:77345,461,60,466357,14137,injected_two_pulse,1,B4,1.875813198594642,1.8092251065900056,early_pretrigger,1.3152361955182788,0,0.3358241319656372,0,0.9080321476666386,1,0.9546862840652466,1,0.5945671796798706,0,0.6027223467826843,0,0.758177570093458,0.8189252336448598,0.316588785046729,False,False,1,0,1,2,1,0
60:466718:14470:77706:raw_clean,60:466718:14470:77706,462,60,466718,14470,raw_clean,0,,2.895724255549577,2.895724255549577,nominal_shape,1.3257917898093532,0,-1.276768922805786,0,0.267109277171732,0,0.0325568094849586,0,0.3458348214626312,0,0.3414328694343567,0,0.18574766355140188,0.3574766355140187,0.5210280373831776,False,False,0,0,0,0,0,1
60:466718:14470:77706:injected_two_pulse,60:466718:14470:77706,462,60,466718,14470,injected_two_pulse,1,B4,2.895724255549577,2.000406732003494,broad_or_saturated,1.3351601857211557,0,1.584410309791565,1,0.9756119757723104,1,0.9996989965438844,1,0.885743260383606,1,0.8597882390022278,1,0.9626168224299065,0.947429906542056,0.5677570093457944,False,False,1,1,1,3,1,1
60:466802:14550:77790:raw_clean,60:466802:14550:77790,463,60,466802,14550,raw_clean,0,,0.7740978509807626,0.7740978509807626,early_pretrigger,0.3496274525692503,0,0.4852105677127838,0,0.2959054543142737,0,0.4708661139011383,0,0.5000870227813721,0,0.5315290689468384,0,0.5350467289719626,0.38434579439252337,0.16822429906542055,False,False,0,0,0,0,0,1
60:466802:14550:77790:injected_two_pulse,60:466802:14550:77790,463,60,466802,14550,injected_two_pulse,1,B8,0.7740978509807626,0.7740978509807626,early_pretrigger,0.3551494975214363,0,2.909164428710937,1,0.5773233538586796,0,0.9960665106773376,1,0.8410729765892029,1,0.860417902469635,1,0.8925233644859814,0.616822429906542,0.1705607476635514,False,False,1,0,1,2,1,0
60:466990:14726:77978:raw_clean,60:466990:14726:77978,464,60,466990,14726,raw_clean,0,,1.7434811276293942,1.7434811276293942,broad_or_saturated,1.318721262459441,0,-1.5139938592910769,0,0.1906762385020634,0,0.0879961401224136,0,0.3261066079139709,0,0.3216375410556793,0,0.2897196261682243,0.24532710280373832,0.4135514018691589,False,False,0,1,0,1,0,0
60:466990:14726:77978:injected_two_pulse,60:466990:14726:77978,464,60,466990,14726,injected_two_pulse,1,B4,1.7434811276293942,1.6962106339694003,broad_or_saturated,2.067334442041983,0,0.457055002450943,0,0.2072767340700606,0,0.3797105550765991,0,0.6584201455116272,0,0.6226894855499268,0,0.5046728971962616,0.26635514018691586,0.7324766355140186,False,False,0,1,0,1,0,0
60:467040:14775:78028:raw_clean,60:467040:14775:78028,465,60,467040,14775,raw_clean,0,,1.0297979201671126,1.0297979201671126,delayed_peak_or_tail,3.6058270115583815,0,1.2422810792922974,1,0.824164856734333,1,0.93675035238266,1,0.9583390355110168,1,0.9433682560920716,1,0.7336448598130841,0.7488317757009346,0.9287383177570093,True,False,1,1,1,3,1,1
60:467040:14775:78028:injected_two_pulse,60:467040:14775:78028,465,60,467040,14775,injected_two_pulse,1,B4,1.0297979201671126,0.4277790582571974,delayed_peak_or_tail,3.617492200750907,0,3.35017204284668,1,0.9681710938403324,1,0.9959793090820312,1,0.9702750444412231,1,0.955966055393219,1,0.8901869158878505,0.9158878504672897,0.9310747663551402,False,False,1,1,1,3,1,1
60:467069:14802:78057:raw_clean,60:467069:14802:78057,466,60,467069,14802,raw_clean,0,,2.0088736891759567,2.0088736891759567,delayed_peak_or_tail,2.0971325950487616,0,0.4561302959918976,0,0.3837269107836303,0,0.3031130135059356,0,0.3736355304718017,0,0.3554617166519165,0,0.4719626168224299,0.47897196261682246,0.7535046728971962,False,False,0,1,0,1,0,0
60:467069:14802:78057:injected_two_pulse,60:467069:14802:78057,466,60,467069,14802,injected_two_pulse,1,B6,2.0088736891759567,3.224757743965597,delayed_peak_or_tail,4.375568276720565,0,1.827895998954773,1,0.8561896564760184,1,0.9650945663452148,1,0.7039889693260193,1,0.7031060457229614,1,0.7745327102803738,0.7651869158878505,0.9439252336448598,False,False,1,1,1,3,1,1
60:467105:14834:78093:raw_clean,60:467105:14834:78093,467,60,467105,14834,raw_clean,0,,0.8423072752149849,0.8423072752149849,template_mismatch,1.907502317589291,0,-0.3136098980903625,0,0.1031537486502827,0,0.1243488937616348,0,0.4346478879451751,0,0.4614519774913788,0,0.3422897196261682,0.10747663551401869,0.697429906542056,False,False,0,1,0,1,0,0
60:467105:14834:78093:injected_two_pulse,60:467105:14834:78093,467,60,467105,14834,injected_two_pulse,1,B6,0.8423072752149849,2.5558001756906883,template_mismatch,1.9123734517176567,0,0.910796582698822,0,0.6244170724198654,0,0.9323019981384276,1,0.5778481364250183,0,0.6571366190910339,0,0.7313084112149533,0.6448598130841121,0.6985981308411215,False,False,1,1,1,3,1,1
60:467111:14840:78099:raw_clean,60:467111:14840:78099,468,60,467111,14840,raw_clean,0,,2.743483966274564,2.743483966274564,nominal_shape,1.315804955068348,0,-1.8493908643722532,0,0.1304698473517282,0,0.0407239571213722,0,0.214741438627243,0,0.2164287269115448,0,0.19509345794392524,0.1530373831775701,0.32593457943925236,False,False,0,0,0,0,0,1
60:467111:14840:78099:injected_two_pulse,60:467111:14840:78099,468,60,467111,14840,injected_two_pulse,1,B4,2.743483966274564,2.338368021539342,nominal_shape,1.313673759083222,0,-1.1394861936569214,0,0.794395842674642,1,0.2196817398071289,0,0.2779450416564941,0,0.2792441546916961,0,0.42757009345794394,0.7324766355140186,0.2757009345794392,False,False,1,0,0,1,0,0
60:467231:14952:78219:raw_clean,60:467231:14952:78219,469,60,467231,14952,raw_clean,0,,1.95009051292152,1.95009051292152,nominal_shape,1.3111719250925578,0,-0.2417746484279632,0,0.1197278386110039,0,0.0165949519723653,0,0.3571774363517761,0,0.4098127484321594,0,0.12149532710280374,0.1366822429906542,0.23598130841121495,False,False,0,0,0,0,0,1
60:467231:14952:78219:injected_two_pulse,60:467231:14952:78219,469,60,467231,14952,injected_two_pulse,1,B6,1.95009051292152,3.767905654182826,nominal_shape,1.3139412595162794,0,2.911404609680176,1,0.6136265535670516,0,0.9207417964935304,1,0.694915771484375,1,0.7389118671417236,1,0.7207943925233645,0.639018691588785,0.2850467289719626,False,False,1,0,1,2,1,0
60:467233:14954:78221:raw_clean,60:467233:14954:78221,470,60,467233,14954,raw_clean,0,,2.426533796441227,2.426533796441227,early_pretrigger,1.3203356794996066,0,-0.8233057260513306,0,0.431689850007688,0,0.219299778342247,0,0.2701344490051269,0,0.2789288461208343,0,0.4264018691588785,0.5198598130841121,0.4485981308411215,False,False,0,0,0,0,0,1
60:467233:14954:78221:injected_two_pulse,60:467233:14954:78221,470,60,467233,14954,injected_two_pulse,1,B4,2.426533796441227,2.190801392707144,early_pretrigger,1.324143634324494,0,1.520958662033081,1,0.8872566278437413,1,0.96906840801239,1,0.7737439870834351,1,0.7826687097549438,1,0.7815420560747663,0.7932242990654206,0.5035046728971962,False,False,1,0,1,2,1,0
60:467414:15120:78402:raw_clean,60:467414:15120:78402,471,60,467414,15120,raw_clean,0,,1.8935350865161205,1.8935350865161205,broad_or_saturated,1.3174879555804528,0,-1.417587161064148,0,0.0990801318895926,0,0.0672058016061782,0,0.320076435804367,0,0.3460352122783661,0,0.25350467289719625,0.0969626168224299,0.37149532710280375,False,False,0,1,0,1,0,0
60:467414:15120:78402:injected_two_pulse,60:467414:15120:78402,471,60,467414,15120,injected_two_pulse,1,B6,1.8935350865161205,1.9571859704182304,broad_or_saturated,1.3173866830719014,0,1.387975573539734,1,0.9293784274128478,1,0.9859965443611144,1,0.8166027665138245,1,0.8391093611717224,1,0.8271028037383178,0.8434579439252337,0.3703271028037383,False,False,1,1,1,3,1,1
60:467511:15209:78499:raw_clean,60:467511:15209:78499,472,60,467511,15209,raw_clean,0,,2.407545297670403,2.407545297670403,early_pretrigger,0.037463470197528,0,-1.2112388610839844,0,0.2381490438311763,0,0.0393180549144744,0,0.3119607865810394,0,0.3329536914825439,0,0.1927570093457944,0.32009345794392524,0.12266355140186916,False,False,0,0,0,0,0,1
60:467511:15209:78499:injected_two_pulse,60:467511:15209:78499,472,60,467511,15209,injected_two_pulse,1,B8,2.407545297670403,2.247732839264902,early_pretrigger,0.0424394157833453,0,-0.416262149810791,0,0.4924970706545988,0,0.2861897051334381,0,0.4626825153827667,0,0.4514303207397461,0,0.463785046728972,0.5654205607476636,0.1366822429906542,False,False,0,0,0,0,0,1
60:467600:15288:78588:raw_clean,60:467600:15288:78588,473,60,467600,15288,raw_clean,0,,2.766563467492261,2.766563467492261,broad_or_saturated,1.320118010207716,0,-1.877621054649353,0,0.0430637105944851,0,0.0208468083292245,0,0.2893067598342895,0,0.2634995877742767,0,0.14369158878504673,0.015186915887850467,0.4439252336448598,False,False,0,1,0,1,0,0
60:467600:15288:78588:injected_two_pulse,60:467600:15288:78588,473,60,467600,15288,injected_two_pulse,1,B4,2.766563467492261,2.7687809299074218,broad_or_saturated,1.3191422245228952,0,-1.857519268989563,0,0.385858140242086,0,0.0857238546013832,0,0.2643301784992218,0,0.233130007982254,0,0.286214953271028,0.48130841121495327,0.4205607476635514,True,False,1,1,1,3,1,1
60:467717:15400:78705:raw_clean,60:467717:15400:78705,474,60,467717,15400,raw_clean,0,,2.679485806906193,2.679485806906193,broad_or_saturated,1.3201408049593442,0,-2.634896278381348,0,0.1531244227851201,0,0.017679126933217,0,0.2844474017620086,0,0.254419207572937,0,0.1308411214953271,0.17873831775700935,0.44509345794392524,False,False,0,1,0,1,0,0
60:467717:15400:78705:injected_two_pulse,60:467717:15400:78705,474,60,467717,15400,injected_two_pulse,1,B4,2.679485806906193,2.0718952923914173,delayed_peak_or_tail,3.5735493322648644,0,-0.9169923067092896,0,0.932158265527026,1,0.954685628414154,1,0.7088013291358948,1,0.7242846488952637,1,0.7570093457943925,0.8457943925233645,0.919392523364486,False,False,1,1,1,3,1,1
60:467812:15487:78800:raw_clean,60:467812:15487:78800,475,60,467812,15487,raw_clean,0,,2.2464856735504384,2.2464856735504384,broad_or_saturated,1.3199560220651478,0,-2.220378398895264,0,0.193867549965509,0,0.0020322680938988,0,0.296049565076828,0,0.3281831741333008,0,0.017523364485981307,0.25116822429906543,0.4380841121495327,False,False,0,1,0,1,0,0
60:467812:15487:78800:injected_two_pulse,60:467812:15487:78800,475,60,467812,15487,injected_two_pulse,1,B4,2.2464856735504384,1.6441500645306242,broad_or_saturated,1.3213220077583432,0,-0.3191424310207367,0,0.4812203958266391,0,0.4870232939720154,0,0.6731841564178467,0,0.683413565158844,1,0.5455607476635514,0.5549065420560748,0.4661214953271028,False,False,0,1,0,1,0,0
60:467824:15498:78812:raw_clean,60:467824:15498:78812,476,60,467824,15498,raw_clean,0,,2.4404982578077963,2.4404982578077963,nominal_shape,1.3178605191388526,0,-0.2003696858882904,0,0.6143304121173435,0,0.5538557767868042,0,0.427708089351654,0,0.4123696386814117,0,0.5689252336448598,0.6401869158878505,0.3878504672897196,False,False,0,0,0,0,0,1
60:467824:15498:78812:injected_two_pulse,60:467824:15498:78812,476,60,467824,15498,injected_two_pulse,1,B6,2.4404982578077963,2.6787379528681896,broad_or_saturated,2.833625247140529,0,1.6766937971115112,1,0.9902788911247536,1,0.9980472326278688,1,0.7702878713607788,1,0.7764517664909363,1,0.9182242990654206,0.9941588785046729,0.8516355140186916,False,False,1,1,1,3,1,1
60:467834:15508:78822:raw_clean,60:467834:15508:78822,477,60,467834,15508,raw_clean,0,,0.4341474790390585,0.4341474790390585,template_mismatch,1.444509525642304,0,-2.470355033874512,0,0.2595004601472433,0,0.5512696504592896,0,0.2288289070129394,0,0.2322309166193008,0,0.5665887850467289,0.3516355140186916,0.6144859813084113,False,False,0,1,0,1,0,0
60:467834:15508:78822:injected_two_pulse,60:467834:15508:78822,477,60,467834,15508,injected_two_pulse,1,B8,0.4341474790390585,0.4341474790390585,template_mismatch,1.458737553626152,0,-1.0480587482452393,0,0.6924506302840759,0,0.920261800289154,1,0.3686086237430572,0,0.3465519845485687,0,0.719626168224299,0.6869158878504673,0.6191588785046729,False,False,1,1,1,3,1,1
60:467865:15538:78853:raw_clean,60:467865:15538:78853,478,60,467865,15538,raw_clean,0,,2.8088914960926843,2.8088914960926843,nominal_shape,0.0282898771631113,0,0.3212114572525024,0,0.5754140933967811,0,0.9287332892417908,1,0.5131391882896423,0,0.4962635040283203,0,0.727803738317757,0.6133177570093458,0.09813084112149532,True,False,1,0,1,2,1,0
60:467865:15538:78853:injected_two_pulse,60:467865:15538:78853,478,60,467865,15538,injected_two_pulse,1,B8,2.8088914960926843,2.8088914960926843,broad_or_saturated,1.5460862016630987,0,2.1322922706604004,1,0.959140218160692,1,0.9912715554237366,1,0.8831989765167236,1,0.8711086511611938,1,0.8516355140186916,0.8878504672897196,0.6285046728971962,False,False,1,1,1,3,1,1
60:467951:15619:78939:raw_clean,60:467951:15619:78939,479,60,467951,15619,raw_clean,0,,1.08246696529163,1.08246696529163,early_pretrigger,1.3194254344441954,0,-1.7886279821395874,0,0.0989352841551311,0,0.0427493900060653,0,0.2429613769054412,0,0.2436278611421585,0,0.1985981308411215,0.09579439252336448,0.42757009345794394,False,False,0,0,0,0,0,1
60:467951:15619:78939:injected_two_pulse,60:467951:15619:78939,479,60,467951,15619,injected_two_pulse,1,B4,1.08246696529163,0.2760429720433883,early_pretrigger,1.3260765962574634,0,1.6230252981185913,1,0.914848649276736,1,0.997588276863098,1,0.8841842412948608,1,0.88829106092453,1,0.9100467289719626,0.8247663551401869,0.5245327102803738,False,False,1,0,1,2,1,0
60:468065:15729:79053:raw_clean,60:468065:15729:79053,480,60,468065,15729,raw_clean,0,,1.6675487034059913,1.6675487034059913,nominal_shape,0.0302853487884315,0,-0.866186261177063,0,0.1975276471789398,0,0.0631526932120323,0,0.4303270578384399,0,0.4023749232292175,0,0.24299065420560748,0.2558411214953271,0.10514018691588785,False,False,0,0,0,0,0,1
60:468065:15729:79053:injected_two_pulse,60:468065:15729:79053,480,60,468065,15729,injected_two_pulse,1,B8,1.6675487034059913,1.6761183974593197,delayed_peak_or_tail,4.27014546843454,0,2.4807333946228027,1,0.9665087821782532,1,0.9840092658996582,1,0.8586333394050598,1,0.8518540263175964,1,0.8200934579439252,0.9100467289719626,0.9322429906542056,False,False,1,1,1,3,1,1
60:468139:15800:79127:raw_clean,60:468139:15800:79127,481,60,468139,15800,raw_clean,0,,2.606767343086368,2.606767343086368,nominal_shape,1.312657629184124,0,-0.996737003326416,0,0.050314238852756,0,0.0112913204357028,0,0.257329910993576,0,0.2594141960144043,0,0.09813084112149532,0.02219626168224299,0.2523364485981308,False,False,0,0,0,0,0,1
60:468139:15800:79127:injected_two_pulse,60:468139:15800:79127,481,60,468139,15800,injected_two_pulse,1,B6,2.606767343086368,3.345674076841753,delayed_peak_or_tail,4.329272941835853,0,1.0740724802017212,1,0.970032799791603,1,0.9442660212516784,1,0.74420565366745,1,0.7637808322906494,1,0.7383177570093458,0.9217289719626168,0.9357476635514018,False,False,1,1,1,3,1,1
60:468192:15849:79180:raw_clean,60:468192:15849:79180,482,60,468192,15849,raw_clean,0,,1.022667903546168,1.022667903546168,early_pretrigger,1.450901913000434,0,-0.4405918717384338,0,0.3968830620281746,0,0.2832355499267578,0,0.2729895412921905,0,0.3516053259372711,0,0.4591121495327103,0.4894859813084112,0.616822429906542,False,False,0,0,0,0,0,1
60:468192:15849:79180:injected_two_pulse,60:468192:15849:79180,482,60,468192,15849,injected_two_pulse,1,B6,1.022667903546168,1.022667903546168,early_pretrigger,1.4537718846659875,0,-0.3345909714698791,0,0.5667034828857024,0,0.6271246075630188,0,0.2898409366607666,0,0.3560258448123932,0,0.5922897196261683,0.6016355140186916,0.6179906542056075,False,False,0,0,0,0,0,1
60:468203:15860:79191:raw_clean,60:468203:15860:79191,483,60,468203,15860,raw_clean,0,,2.710115254751095,2.710115254751095,early_pretrigger,1.3160830404451822,0,-0.8753238916397095,0,0.3335637720258087,0,0.1998526751995086,0,0.3246804475784302,0,0.3404270112514496,0,0.4077102803738318,0.4322429906542056,0.3364485981308411,False,False,0,0,0,0,0,1
60:468203:15860:79191:injected_two_pulse,60:468203:15860:79191,483,60,468203,15860,injected_two_pulse,1,B6,2.710115254751095,2.897767941610244,early_pretrigger,2.06738687852023,0,2.602749347686768,1,0.7085942501186684,0,0.9893431663513184,1,0.8919802904129028,1,0.9102836847305298,1,0.8434579439252337,0.6985981308411215,0.7336448598130841,False,False,1,1,1,3,1,1
60:468236:15890:79224:raw_clean,60:468236:15890:79224,484,60,468236,15890,raw_clean,0,,2.7829334572386024,2.7829334572386024,template_mismatch,2.002848036741214,0,-1.717573642730713,0,0.4286604649508712,0,0.0081746773794293,0,0.5201164484024048,0,0.5760574340820312,0,0.07593457943925233,0.5186915887850467,0.7161214953271028,False,False,0,1,0,1,0,0
60:468236:15890:79224:injected_two_pulse,60:468236:15890:79224,484,60,468236,15890,injected_two_pulse,1,B6,2.7829334572386024,2.7829334572386024,template_mismatch,2.007397384142786,0,-0.7520174980163574,0,0.5489623990327106,0,0.0909202843904495,0,0.5752590298652649,0,0.6407561898231506,0,0.29205607476635514,0.5934579439252337,0.7184579439252337,False,False,0,1,0,1,0,0
60:468318:15967:79306:raw_clean,60:468318:15967:79306,485,60,468318,15967,raw_clean,0,,2.8803921682851623,2.8803921682851623,early_pretrigger,1.3184143636711203,0,-1.6153393983840942,0,0.1701752638867451,0,0.010453843511641,0,0.3695009350776672,0,0.4011383056640625,0,0.0911214953271028,0.19976635514018692,0.40654205607476634,False,False,0,0,0,0,0,1
60:468318:15967:79306:injected_two_pulse,60:468318:15967:79306,485,60,468318,15967,injected_two_pulse,1,B6,2.8803921682851623,3.2956048122415567,early_pretrigger,1.3159501433270369,0,0.881324291229248,0,0.8891331327232876,1,0.9612629413604736,1,0.8135958909988403,1,0.8365568518638611,1,0.7686915887850467,0.794392523364486,0.33060747663551404,False,False,1,0,1,2,1,0
60:468326:15974:79314:raw_clean,60:468326:15974:79314,486,60,468326,15974,raw_clean,0,,2.529452054794522,2.529452054794522,nominal_shape,1.3140015021461446,0,-0.493598461151123,0,0.3010405115365301,0,0.0575392395257949,0,0.269809365272522,0,0.2760304808616638,0,0.2266355140186916,0.39369158878504673,0.2885514018691589,False,False,0,0,0,0,0,1
