energy_bias,energy_sigma68,saturation_onset_threshold_error,saturation_onset_accuracy,waveform_shape_mse,timing_shift_sigma68_ns,pileup_separation_sigma68_ns,pileup_confusion_rate,false_split_rate,pedestal_state_interaction,pid_boundary_movement,stratum,value,method,n
0.009613936768542877,0.10049020361135552,0.0,1.0,0.11683576567100526,7.8773763983797815,18.101831416974655,0.43373493975903615,0.10952380952380952,0.05165881850163385,0.0,pid_proxy_class,outer_low_charge,mlp,293
0.003110153289151969,0.08407047934685549,0.0,1.0,0.11483134076879536,7.244128498944394,17.290235225788035,0.6385542168674698,0.0761904761904762,0.01968476486255402,0.0,pid_proxy_class,outer_low_charge,ridge,293
-0.09263505606505289,0.10321745604837683,0.0,1.0,0.10710253143235564,13.833702502015154,24.407690811157224,0.6024096385542169,0.08095238095238096,0.029068934288999607,0.0,pid_proxy_class,outer_low_charge,tiny_sequence_transformer,293
0.6549706861927418,0.24012610638658427,0.0,1.0,0.496689195395556,16.20093179407263,19.756159439720545,0.3493975903614458,0.0,0.06797784876151325,0.0,pid_proxy_class,outer_low_charge,tobit_censored_ridge,293
0.047357524483914365,0.1887299591790897,0.02631578947368421,0.956140350877193,0.07017939380628097,8.965044047729592,20.65216245651245,0.5614035087719298,0.2440944881889764,0.17703609322859293,0.17664442446339199,stave,B2,1d_cnn,241
0.09580312421474449,0.08394016225542161,0.03508771929824561,0.9649122807017544,0.05275158982845585,11.16924743595278,25.0,0.7192982456140351,0.11811023622047244,0.04685037219288883,0.0025533442619148916,stave,B2,analytic_clipped_template_sideband_traditional,241
-0.002993511722374744,0.1259169550449153,0.008771929824561403,0.9912280701754386,0.07125884183937901,7.138010915447577,13.195833013956772,0.42105263157894735,0.14960629921259844,0.08519322491379946,0.19181373024152562,stave,B2,censored_denoising_residual_fusion_new,241
-0.013281248351421752,0.11955711951524739,0.03508771929824561,0.9649122807017544,0.08505285978349954,21.570078170113966,1.25,0.008771929824561403,0.0,0.039564609948353535,0.08123307988858308,stave,B2,charge_tail_extrapolation_traditional,241
-0.011239912024076412,0.1165763318559078,0.017543859649122806,0.9824561403508771,0.07801412549031578,7.108592905568429,13.636528811541542,0.45614035087719296,0.16535433070866143,0.11107399575142328,0.1912192886361645,stave,B2,gradient_boosted_trees,241
0.00228293281177876,0.23291159299854686,0.008771929824561403,0.9736842105263158,0.10416633820830878,9.054891951933595,11.592469853359912,0.6929824561403509,0.14173228346456693,0.030711542810267042,1.3013422159225783,stave,B2,mlp,241
-0.006871817272061608,0.09436521686871374,0.017543859649122806,0.9824561403508771,0.0684448970715154,6.6179254416330755,16.231741568230174,0.49122807017543857,0.14173228346456693,0.07947205371411369,0.08117135242145936,stave,B2,ridge,241
-0.07925305936009089,0.13862245375375531,0.03508771929824561,0.9649122807017544,0.09181109114161128,8.796183313937714,20.862194061279297,0.6052631578947368,0.09448818897637795,0.10983887731297186,0.20659455030984147,stave,B2,tiny_sequence_transformer,241
0.0073291499712096085,0.46366262407618286,0.07017543859649122,0.9298245614035088,0.10046348575635279,17.69094038980712,20.446843147969197,0.32456140350877194,0.031496062992125984,0.008979062077031964,0.696507058243081,stave,B2,tobit_censored_ridge,241
0.06378318483311832,0.08206142383855157,0.0,1.0,0.08467399738279649,9.06307086526849,17.882227897644043,0.325,0.13761467889908258,0.06908014835040449,0.022870897202544517,stave,B4,1d_cnn,229
0.032380752279060225,0.08217944225769555,0.016666666666666666,0.9833333333333333,0.043532817274294394,9.433802941617442,20.899999999999995,0.7166666666666667,0.06422018348623854,0.026072871904524272,0.006820323422900981,stave,B4,analytic_clipped_template_sideband_traditional,229
0.0052685064201738055,0.0619997724506739,0.0,1.0,0.08678304765677343,6.30605620911134,11.990736381516319,0.24166666666666667,0.22935779816513763,0.001676759915350978,0.000582985994490832,stave,B4,censored_denoising_residual_fusion_new,229
-0.021244326605057654,0.08829822286999381,0.008333333333333335,0.9916666666666667,0.0996929171170196,19.7253493949461,1.25,0.041666666666666664,0.0,0.020008449428833043,0.04927214867752926,stave,B4,charge_tail_extrapolation_traditional,229
0.009359715995763178,0.0627290988403075,0.0,1.0,0.08998067352677949,6.317046447020413,11.908448800664141,0.23333333333333334,0.2018348623853211,0.01771557988290897,0.0016323254049371173,stave,B4,gradient_boosted_trees,229
0.05987632263131622,0.12239567187931896,0.0,1.0,0.11781323309897532,10.219875197408566,17.918099903348427,0.31666666666666665,0.1651376146788991,0.04935423141522335,0.04042746098135498,stave,B4,mlp,229
0.044460067378641055,0.06447390567850342,0.008333333333333335,0.9916666666666667,0.10617080506624085,7.383571204989997,15.237132395241419,0.24166666666666667,0.1743119266055046,0.03245670719530796,0.006207459192171215,stave,B4,ridge,229
-0.043873536181383926,0.07520606044876733,0.008333333333333333,0.9916666666666667,0.11631196109044944,12.068892290247609,20.097399711608887,0.4083333333333333,0.10091743119266056,0.058756559178125306,0.0414547593661615,stave,B4,tiny_sequence_transformer,229
0.06631985493914767,0.2901808845288126,0.016666666666666666,0.9833333333333333,0.16143238639580923,17.757604958330546,17.720026224604812,0.23333333333333334,0.009174311926605505,0.03637454346895158,0.5699374308672432,stave,B4,tobit_censored_ridge,229
0.0117133374873268,0.07927764462698315,0.0,1.0,0.035863341338577784,6.336310758538272,17.33007116317749,0.368,0.12878787878787878,0.010280854358917148,0.05511492188401647,stave,B6,1d_cnn,257
-0.002020768434678952,0.07886128347003292,0.0,1.0,0.035792493654935253,5.345873500014139,12.500000000000004,0.464,0.20454545454545456,0.002690529569039924,0.04929470148079386,stave,B6,analytic_clipped_template_sideband_traditional,257
-0.0024878448303366292,0.06311067208954356,0.0,1.0,0.044930440976919304,4.191474108088523,11.466688026922718,0.328,0.05303030303030303,0.018759203582152457,0.031915783002958165,stave,B6,censored_denoising_residual_fusion_new,257
-0.03902145301024452,0.0772316313207333,0.0,1.0,0.11515236832665758,19.21548206261643,1.25,0.024,0.0,0.03723459217556359,0.08807050470538604,stave,B6,charge_tail_extrapolation_traditional,257
-0.01872757968803157,0.05457400942100113,0.0,1.0,0.045635154657832355,4.874968506544354,12.10900797446166,0.336,0.07575757575757576,0.005587189718771536,0.03093614325052886,stave,B6,gradient_boosted_trees,257
-0.013602959377656303,0.08034268311175237,0.0,1.0,0.05629050041861405,7.9104348329306955,12.197591819713827,0.304,0.09090909090909091,0.028901453707768514,0.020553814609853553,stave,B6,mlp,257
-0.005278297653738101,0.051876332335867595,0.0,1.0,0.04188600517959617,5.135789611209294,13.74915920781251,0.344,0.08333333333333333,0.006991084463498727,0.04329260488233262,stave,B6,ridge,257
-0.07726928298574753,0.10318962525871686,0.0,1.0,0.06506362361507488,12.88530479624016,24.389926528930662,0.464,0.07575757575757576,0.03705539113289353,0.08109552849579182,stave,B6,tiny_sequence_transformer,257
0.1740394154072291,0.409848769099224,0.0,1.0,0.24714644958457593,15.17367665964962,22.246059694276386,0.256,0.007575757575757576,0.09911969800308804,0.6564880760239176,stave,B6,tobit_censored_ridge,257
0.026268665683654848,0.0630035683682726,0.008264462809917356,0.9917355371900827,0.10191478252633582,7.738121139489531,15.139039993286133,0.1487603305785124,0.3392857142857143,0.0028827395591716556,0.0055711223355452665,stave,B8,1d_cnn,233
0.13239592644181708,0.10164248995176975,0.01652892561983471,0.9669421487603306,0.14435273591013326,2.9188159860589575,11.8,0.2396694214876033,0.32142857142857145,0.04803404122621391,0.05358246546357934,stave,B8,analytic_clipped_template_sideband_traditional,233
0.014145972100744518,0.06982880963749225,0.0,1.0,0.12273823296662541,3.6267744943976314,9.156705554327168,0.15702479338842976,0.21428571428571427,0.003054528920492277,0.03507857588905095,stave,B8,censored_denoising_residual_fusion_new,233
-0.02941600780609284,0.08233658777452302,0.01652892561983471,0.9834710743801653,0.062002096923049824,17.619832486759584,1.25,0.03305785123966942,0.0,8.524638135825463e-05,0.09331878746351382,stave,B8,charge_tail_extrapolation_traditional,233
0.0030624141678593743,0.06909428576283436,0.0,1.0,0.11818629448644223,3.5944454137396944,8.205447863272187,0.15702479338842976,0.24107142857142858,0.016724666163869625,0.0763509627861665,stave,B8,gradient_boosted_trees,233
0.024737138810302053,0.09402841375269702,0.01652892561983471,0.9834710743801653,0.13184563851389489,5.406857560428897,12.793210172020416,0.17355371900826447,0.20535714285714285,0.00974942831572288,0.013669850255623592,stave,B8,mlp,233
0.013299563954974688,0.06181455482263003,0.0,1.0,0.12536935181579426,6.08405481794464,12.439523370960515,0.17355371900826447,0.20535714285714285,0.024515188353206572,0.01841901475589725,stave,B8,ridge,233
-0.0723003471345974,0.08329073391705488,0.0,1.0,0.15787267302633098,13.391752217240706,20.596489000320435,0.23140495867768596,0.16964285714285715,0.03037251502714952,0.011773718113514117,stave,B8,tiny_sequence_transformer,233
-0.03473867486604304,0.38247604783195516,0.024793388429752067,0.9752066115702479,0.18818976323066827,19.401159711479167,20.018046206266437,0.21487603305785125,0.0,0.0889724033029109,0.7661666561517494,stave,B8,tobit_censored_ridge,233
