heldout_run,method,family,baseline,n_events,n_pair_residuals,sigma68_ns,full_rms_ns,abs_residual_p95_ns,tail_frac_vs_traditional_p95,ci_low,ci_high,delta_vs_traditional_ns,delta_ci_low,delta_ci_high
58,early_late_gated_only_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.6343028312741181,1.9158641073232234,3.758108486561156,0.06382978723404255,1.333932003972654,2.1077537108095408,-0.02411086455073952,-0.05310666357056017,0.07197108483468678
58,mlp_only_samples_0_3,ml,s02b_global_template_timewalk,47,141,1.6500470657675483,1.9378170883564778,3.5701160775930987,0.04964539007092199,1.3960459062818307,1.9705720817378525,-0.00836663005730931,-0.39666027272668697,0.40583983228359605
58,early_late_gated_full_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.6546248367675855,1.8947902049417236,3.674414425270946,0.04964539007092199,1.315552585459319,2.08284999381667,-0.0037888590572721093,-0.07185441000792946,0.06453289501774251
58,s02b_global_template_timewalk,traditional,s02b_global_template_timewalk,47,141,1.6584136958248576,1.8983385008048748,3.6820560891407297,0.04964539007092199,1.3428375167589066,2.103266360287931,0.0,0.0,0.0
58,cnn1d_full_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.6585612056566972,1.8924440402870384,3.7405148172376883,0.05673758865248227,1.313215907500209,2.092347152905443,0.0001475098318395318,-0.08653887187568254,0.0577149031370839
58,mlp_only_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.666604818807972,1.9037810565181865,3.725819377737807,0.05673758865248227,1.3373611927915994,2.071598612671352,0.008191122983114418,-0.060843229689982355,0.06513528974982215
58,early_late_gated_no_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.6689811061701825,1.9149382086550741,3.6401259711233536,0.04964539007092199,1.3494752984978058,2.1178745843429123,0.010567410345324824,-0.05497284973403713,0.08714774962856041
58,ridge_only_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.6767401743772279,1.9352348472215009,3.6920922949186874,0.06382978723404255,1.364598430043521,2.162214594749925,0.01832647855237024,-0.04953147121372054,0.1015027629045156
58,cnn1d_only_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.6933637729362543,1.8780611124728428,3.709166132569642,0.05673758865248227,1.305377601458129,2.0951372714081082,0.03495007711139664,-0.07664365678006549,0.05625068279839178
58,ridge_no_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.6972339996978638,1.8813700436424492,3.66540690004809,0.04964539007092199,1.3393006233604665,2.082092706079317,0.03882030387300617,-0.1247169497631512,0.08543696727811577
58,cnn1d_no_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.7148674463571296,1.9389330675380483,3.761951720863415,0.05673758865248227,1.3443734623453905,2.1656010066138163,0.056453750532271973,-0.009796147158538203,0.14457803521785087
58,mlp_full_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.7175831081050068,1.8795140305673101,3.5908233899526962,0.04964539007092199,1.3326728403068941,2.105024461320536,0.05916941228014916,-0.08602656771185282,0.09522715802697469
58,mlp_no_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.7326705542134404,1.919095161080047,3.6840944474784294,0.05673758865248227,1.3244778412475378,2.1409568042391847,0.07425685838858276,-0.03110113620665873,0.10197149647724893
58,hgb_no_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.742343272605543,1.923535062352594,3.6416040492302955,0.0425531914893617,1.3254253565283156,2.0747158495442948,0.08392957678068536,-0.15564129776008123,0.24129106810547662
58,ridge_full_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.7450555016637066,1.909649533965491,3.7277225825705074,0.05673758865248227,1.3691081018450875,2.155267691256252,0.08664180583884895,-0.09469753608526599,0.13441522213496448
58,early_late_gated_full,ml,s02b_global_template_timewalk,47,141,1.7489867146253224,2.0340162448950774,3.7530535157164664,0.06382978723404255,1.4788332386369154,2.124284427213002,0.09057301880046476,-0.38610815208957217,0.5733631214320281
58,hgb_only_samples_0_3_shuffled,shuffled_target_control,s02b_global_template_timewalk,47,141,1.7529877743891629,1.8786497220124858,3.7304100838385637,0.05673758865248227,1.3095785114854244,2.23381458935339,0.09457407856430522,-0.11366039095793601,0.15791157245293444
