event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,pid_label,pid_truth_definition,pid_name,g4_entry,g4_primary_pdg,g4_primary_ekin_mev,g4_total_edep_mev,g4_dominant_edep_mev,g4_first_time_ns,g4_energy_weighted_time_ns,g4_n_sci_hits,g4_n_bstack_layers,g4_truth_stave,true_energy_proxy_adc,true_energy_mev,dedx_proxy,depth_index,shape_area_over_amp,truth_saturation_label,truth_pedestal_adc,truth_pileup_label,acquisition_run,source_file_id,acquisition_id,source_group,run_id,truth_row_id
heldout:58:54,heldout,58,B4,1,7.314634002916769,8.064634002916769,6954.615186848268,5215.961390136201,0.75,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,16053,2212,127.2071936015326,48.68230630793788,18.032515975158603,7.85946110969399,8.204075343627231,3,3,B6,12170.57657698447,48.68230630793788,16.22743543597929,1.0,9.787240908453718,1,-1372.6416987886669,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,790
heldout:58:55,heldout,58,B4,1,6.134030358479701,7.634030358479701,8944.30160018051,6708.226200135383,1.5,0.75,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,5745,2212,57.191404144898506,62.61011120126357,39.487609296793934,10.430321042140545,10.691352285285854,2,2,B4,15652.527800315893,62.61011120126357,31.305055600631785,1.0,9.13148055210423,1,-640.3310461706551,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,791
heldout:58:56,heldout,58,B2,1,4.22186309030486,9.22186309030486,7981.75,7981.75,5.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,17220,2212,93.2950104980527,89.78969799432005,63.84335042033718,9.143613061634078,11.239493796155148,2,1,B2,16000.0,89.78969799432005,89.78969799432005,0.0,9.013760227933524,1,-463.9209901769559,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,792
heldout:58:57,heldout,58,B8,1,4.0348136222573485,7.0348136222573485,10666.666666666666,5333.333333333333,3.0,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,1748,2212,68.69811848155032,116.46073215937218,64.33035552945995,10.702610999537516,10.99036256523893,3,2,B4,16000.0,116.46073215937218,58.23036607968609,3.0,9.949760281080213,0,59.01499595432521,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,793
heldout:58:58,heldout,58,B2,1,6.406948075946541,9.40694807594654,7350.170544678872,7350.170544678872,3.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,29224,2212,159.64101485117342,58.80136435743098,20.20265225801743,7.0359804200698655,7.5263558933880015,4,4,B8,14700.341089357744,58.80136435743098,14.700341089357744,0.0,8.296581029767124,0,27.03459146985258,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,794
heldout:58:59,heldout,58,B4,1,9.312748491997723,9.812748491997723,9142.857142857143,6857.142857142858,0.5,0.75,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,27285,2212,91.66962934546834,80.99241396102106,54.66186437452666,9.092799627378602,11.005661970903413,2,1,B2,16000.0,80.99241396102106,80.99241396102106,1.0,9.124718972292676,1,-1396.381256116143,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,795
heldout:58:60,heldout,58,B4,1,6.868151125760162,8.868151125760162,12800.0,3200.0,2.0,0.25,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,25202,2212,136.03493774706052,70.94188259167994,22.32470988290312,7.553694266091831,8.118390371654028,4,4,B8,16000.0,70.94188259167994,17.735470647919986,1.0,7.459375785400847,1,-46.3715665596187,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,796
heldout:58:61,heldout,58,B2,1,5.064880371150725,8.064880371150725,5712.0,5712.0,3.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,20303,2212,147.66326083514508,78.38516488880038,38.04917343959921,7.25284069816571,12.945068173281577,5,2,B2,16000.0,78.38516488880038,39.19258244440019,0.0,5.0715441764099465,1,-940.8547029985832,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,797
heldout:58:62,heldout,58,B4,1,4.6533835949704105,7.65338359497041,6550.25,6550.25,3.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,14744,2212,104.181568741134,100.12273544952082,43.779741007395096,8.762085449792878,10.47950881601606,3,2,B4,16000.0,100.12273544952082,50.06136772476041,1.0,8.983917542932707,0,-215.7113136861421,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,798
heldout:58:63,heldout,58,B6,1,6.020544957360069,10.02054495736007,9142.857142857143,6857.142857142857,4.0,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,11397,2212,151.99919476665926,87.79499208395387,44.574122048379934,7.186118821018868,7.832612338064149,4,4,B8,16000.0,87.79499208395387,21.948748020988468,2.0,7.722176302496806,1,-36.33424232976985,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,799
heldout:58:64,heldout,58,B6,1,4.073897457529015,10.073897457529014,1274.7142856226242,1274.7142856226242,6.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,7400,2212,70.05528229992471,10.197714284980991,10.197714284980991,12.385419530577082,12.385419530577082,1,1,B2,2549.4285712452483,10.197714284980991,10.197714284980991,2.0,8.086011066977465,0,8.131893009353904,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,800
heldout:58:65,heldout,58,B4,1,4.252042706305299,10.2520427063053,12800.0,3200.0,6.0,0.25,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,26219,2212,56.064619306323216,73.41996187667866,51.24113798914398,10.379430477400744,10.679869351031034,2,2,B4,16000.0,73.41996187667866,36.70998093833933,1.0,9.9094223461207,0,275.8347203232986,1,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,801
heldout:58:66,heldout,58,B6,0,8.224354201042882,,11018.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,10766,2212,155.75629882468994,89.14612690399127,44.51316241435479,7.133400990182462,7.769738485299773,4,4,B8,16000.0,89.14612690399127,22.28653172599782,2.0,6.355253358665322,0,49.57105907384507,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,802
heldout:58:67,heldout,58,B2,0,5.475102381339875,,16000.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,18526,2212,127.75364561157092,83.82785476785926,35.34926986694335,7.879353098642468,8.36133812910267,7,3,B6,16000.0,83.82785476785926,27.94261825595309,0.0,8.818446473749367,1,-360.94089496135314,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,803
heldout:58:68,heldout,58,B4,0,6.7848161910616565,,13647.422516400313,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,8674,2212,128.37651068450836,54.589690065601246,24.439153010447257,7.830600892264293,8.205007920380483,3,3,B6,13647.422516400313,54.589690065601246,18.19656335520041,1.0,8.350071774491418,0,40.16392883756046,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,804
heldout:58:69,heldout,58,B4,0,8.062336687690355,,11117.75,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,23079,2212,153.2951511907522,90.50341975697977,45.452201895750925,7.124730524049462,7.766257377002197,4,4,B8,16000.0,90.50341975697977,22.625854939244935,1.0,6.73755766225283,0,-145.11452937589644,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,805
heldout:58:70,heldout,58,B8,0,5.641789113461917,,12706.51092915876,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,1301,2212,95.37725237401392,50.82604371663504,25.683850621015186,8.908557521419091,11.252873711905968,2,1,B2,12706.51092915876,50.82604371663504,50.82604371663504,3.0,9.585563905947142,0,40.35661367843316,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,806
heldout:58:71,heldout,58,B2,0,8.458294735851087,,14334.487125000596,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,14148,2212,56.30216502394608,57.33794850000238,35.54289668360945,10.34047923536107,10.59374689188977,2,2,B4,14334.487125000596,57.33794850000238,28.66897425000119,0.0,7.254203294533933,1,-165.4131174562413,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,807
heldout:58:72,heldout,58,B2,0,4.2927604288540255,,13921.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,28625,2212,151.28945863560256,85.83631714894636,40.81793447870345,7.185509586810736,7.81914674370381,4,4,B8,16000.0,85.83631714894636,21.45907928723659,0.0,5.960416726990229,1,-679.924497507481,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,808
heldout:58:73,heldout,58,B4,0,10.069834242066593,,13511.75,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,23550,2212,94.1469175279313,62.43564812867224,62.43564812867224,12.111370908976069,12.111370908976069,1,1,B2,15608.912032168058,62.43564812867224,62.43564812867224,1.0,5.958755079443896,1,-168.96570442904692,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,809
heldout:58:74,heldout,58,B2,0,5.947657435832883,,16000.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,17680,2212,143.7346584435986,87.26512424168286,35.85760843440719,7.399938714420528,12.479701400327174,4,3,B2,16000.0,87.26512424168286,29.08837474722762,0.0,7.417075048821133,1,-4.577589104639504,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,810
heldout:58:75,heldout,58,B8,0,7.94169302063889,,7376.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,12175,2212,148.66469175477812,97.72153348718858,26.84028024314673,7.194861234757939,10.71848709588903,5,4,B8,16000.0,97.72153348718858,24.430383371797145,3.0,6.812014704797387,0,-210.36113322857292,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,811
heldout:58:76,heldout,58,B6,0,5.306670868016349,,10123.75,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,26891,2212,142.10156924751604,52.95645707646199,23.77261070734779,7.369405089364831,7.734780395355497,3,3,B6,13239.114269115496,52.95645707646199,17.65215235882066,2.0,8.312476112402667,0,-22.466616081339787,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,812
heldout:58:77,heldout,58,B6,0,8.333146274663864,,9840.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,6274,2212,146.0352001129164,72.64359330477153,24.46791622680847,7.2664384068912735,7.842771965653186,4,4,B8,16000.0,72.64359330477153,18.16089832619288,2.0,8.849219155818824,1,-1120.53540099857,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,813
heldout:58:78,heldout,58,B4,0,11.160515442459667,,10769.5,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,20665,2212,60.72763958230399,67.51472681284497,43.692066181017424,10.491134515421871,10.765355858919149,2,2,B4,16000.0,67.51472681284497,33.757363406422485,1.0,2.162876650066337,0,1.206640392715686,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,814
heldout:58:79,heldout,58,B2,0,8.018946731089336,,12024.25,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,15124,2212,75.07771275693196,58.49118248519784,33.28453664080735,9.863329973463667,10.523996180413336,2,1,B2,14622.79562129946,58.49118248519784,58.49118248519784,0.0,5.077521929316466,1,-911.000233015572,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,815
heldout:58:80,heldout,58,B4,0,6.478827500527045,,9243.5,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,18437,2212,133.41378369519228,67.94773906328902,21.18969991648449,7.604420178247898,8.152264875616211,4,4,B6,16000.0,67.94773906328902,16.986934765822255,1.0,6.65342019622205,0,-64.19317208138975,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,816
heldout:58:81,heldout,58,B2,0,8.133900691427165,,16000.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,17926,2212,154.66002855707512,77.36724471924086,34.16193946401342,7.158521332168474,7.753862063485517,4,4,B8,16000.0,77.36724471924086,19.34181117981021,0.0,6.132669237084564,1,-82.37124135881609,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,817
heldout:58:82,heldout,58,B6,0,7.210382023795854,,7756.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,19203,2212,68.9853411166338,125.68261501209582,42.4594128823288,10.73077503156134,11.13139661804578,6,2,B2,16000.0,125.68261501209582,62.84130750604791,2.0,6.156450943778747,0,-25.71090542876865,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,818
heldout:58:83,heldout,58,B6,0,9.38079195990828,,12145.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,21593,2212,160.16669319212724,58.83929971342012,23.58198928833008,7.080568559456897,7.506639441532414,5,3,B6,14709.82492835503,58.83929971342012,19.613099904473373,2.0,6.476114803630831,0,-48.70601059657943,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,819
heldout:58:84,heldout,58,B4,0,4.309289509020163,,11900.937376619551,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,28667,2212,88.11388388276958,47.60374950647821,47.60374950647821,11.776046942307904,11.776046942307904,1,1,B2,11900.937376619551,47.60374950647821,47.60374950647821,1.0,8.244836831062536,0,216.96480128673755,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,820
heldout:58:85,heldout,58,B4,0,7.696627219027854,,930.3,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,16979,2212,154.06279759456652,2.632870400069882,2.632870400069882,7.196571550827567,7.196571550827567,1,1,B2,658.2176000174705,2.632870400069882,2.632870400069882,1.0,6.494876734011886,0,-103.69224734141515,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,821
heldout:58:86,heldout,58,B4,0,8.405353316365147,,10777.028614476758,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,11087,2212,63.22023803981951,43.10811445790703,23.869042160787924,10.507446656543344,10.951112452472625,5,2,B2,10777.028614476758,43.10811445790703,21.554057228953518,1.0,6.820139532391607,0,-85.46762551282542,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,822
heldout:58:87,heldout,58,B4,0,4.320041306383517,,8379.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,25902,2212,97.21177736163186,121.2972426670774,57.83334516250613,8.827449613706067,10.652248007816189,3,2,B2,16000.0,121.2972426670774,60.6486213335387,1.0,6.996750984795724,1,-745.653090083417,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,823
heldout:58:88,heldout,58,B6,0,11.296745057301385,,10206.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,27689,2212,56.6646918643002,59.60222918433633,37.67841482231934,10.427793424654858,10.689794317336233,2,2,B4,14900.557296084082,59.60222918433633,29.801114592168165,2.0,3.924633222939885,0,-101.19885343956324,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,824
heldout:58:89,heldout,58,B8,0,11.054823378657904,,6028.75,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,23534,2212,164.89210136009453,54.31162888940517,18.18573213196287,6.995901806480069,7.474420580846185,4,4,B8,13577.907222351292,54.31162888940517,13.577907222351293,3.0,5.000740972804082,0,59.276176625351866,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,825
heldout:58:90,heldout,58,B6,0,10.878249877220384,,5656.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,16660,2212,118.51937861224604,58.10300840358728,58.10300840358728,14.197744305524637,14.197744305524637,1,1,B2,14525.752100896818,58.10300840358728,58.10300840358728,2.0,3.244125539811413,0,38.15696841388366,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,826
heldout:58:91,heldout,58,B6,0,9.3108729592769,,7756.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,11535,2212,105.1824166325481,103.3163247217576,48.61885194828596,8.650014788399835,10.308764045045423,3,2,B4,16000.0,103.3163247217576,51.6581623608788,2.0,5.245514677949063,0,-19.715190659177928,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,827
heldout:58:92,heldout,58,B8,0,8.842108517614767,,12908.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,605,2212,84.74511840701264,82.23678874110539,42.09051666859296,9.49338041730168,10.572757160604793,2,1,B2,16000.0,82.23678874110539,82.23678874110539,3.0,7.312058666923373,0,15.983249839369662,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,828
heldout:58:93,heldout,58,B4,0,6.6797145512503935,,11124.75,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,9254,2212,126.93975199163198,55.13798375368465,25.72768453491273,7.853671786778475,8.246359306162876,3,3,B6,13784.495938421163,55.13798375368465,18.379327917894884,1.0,9.243612374673768,1,-1469.5576463845791,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,829
heldout:58:94,heldout,58,B6,0,9.232813313225924,,12463.5,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,7886,2212,63.96148123380942,71.3952683107533,48.311845901121295,10.589477103126166,10.878528237859785,2,2,B4,16000.0,71.3952683107533,35.69763415537665,2.0,8.803369417493228,0,-906.8329621617428,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,830
heldout:58:95,heldout,58,B2,0,11.430543939532424,,16000.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,7206,2212,102.4401800139359,89.77511251005225,36.554721068127314,8.760410147467852,10.452666872068052,3,2,B2,16000.0,89.77511251005225,44.88755625502613,0.0,6.104812586073608,1,-457.38783456244965,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,831
heldout:58:96,heldout,58,B4,0,6.9259775190696535,,14533.96322409314,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,1469,2212,55.614020702453104,58.13585289637256,35.579375670611775,10.31709941770619,10.568308335561143,2,2,B4,14533.96322409314,58.13585289637256,29.06792644818628,1.0,9.54653770701182,0,53.440924720282496,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,832
heldout:58:97,heldout,58,B8,0,6.088988203473968,,12369.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,11871,2212,146.64726386716234,108.79202546097883,35.2879580577073,7.2835581937917615,11.63526930145014,5,4,B2,16000.0,108.79202546097883,27.19800636524471,3.0,8.64055047933267,1,-207.1733240389578,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,833
heldout:58:98,heldout,58,B4,0,4.28915318033968,,15561.563761535052,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,5064,2212,74.02831589469578,62.24625504614021,33.796786600671524,10.165191648252687,10.637674381834367,2,1,B2,15561.563761535052,62.24625504614021,62.24625504614021,1.0,9.522098303912234,1,203.57715212149824,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,834
heldout:58:99,heldout,58,B4,0,6.644453887952891,,10213.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,12981,2212,75.92251812458656,58.12012142085746,33.878366178200736,9.831126613456629,10.571892711615856,2,1,B2,14530.030355214363,58.12012142085746,58.12012142085746,1.0,6.36671228468586,0,-18.4277497873544,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,835
heldout:58:100,heldout,58,B6,0,6.886487837620203,,9840.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,15824,2212,141.0304988450441,57.13268887493257,26.961962528808726,7.411927420623094,7.796636280215554,4,3,B6,14283.172218733142,57.13268887493257,19.04422962497752,2.0,6.349744368965021,0,10.97089914725062,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,836
heldout:58:101,heldout,58,B4,0,8.418681762082239,,10613.75,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,25616,2212,147.39428789826826,113.52465315396336,39.01989217826444,7.268640561003667,11.49697306003645,5,4,B2,16000.0,113.52465315396336,28.38116328849084,1.0,6.7291087115023,1,-293.2780400946692,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,837
heldout:58:102,heldout,58,B2,0,9.86005655986854,,13449.50893100498,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,9752,2212,167.5861449920583,53.798035724019925,17.626007787096757,6.983672532469685,7.458044098489211,4,4,B8,13449.50893100498,53.798035724019925,13.44950893100498,0.0,5.133468666635896,1,-18.092045740193093,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,838
heldout:58:103,heldout,58,B6,0,7.84163250459819,,7908.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,6703,2212,160.4356026776108,57.6541563665248,20.145842084536792,7.036423084866216,7.529682629453308,4,4,B8,14413.5390916312,57.6541563665248,14.4135390916312,2.0,5.9560715174375325,0,57.33142739766052,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,839
heldout:58:104,heldout,58,B8,0,6.015985773545157,,7119.840085387471,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,4759,2212,129.3070628327831,28.479360341549885,15.553742844473923,7.806096698747226,7.976484329373454,3,2,B4,7119.840085387471,28.479360341549885,14.239680170774944,3.0,9.12958469442831,0,-34.025325636075706,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,840
heldout:58:105,heldout,58,B4,0,7.596993814353704,,15939.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,4433,2212,65.22152520207024,78.16844683781248,54.0306349696134,10.596318760966527,10.895986990248872,2,2,B4,16000.0,78.16844683781248,39.08422341890624,1.0,8.018548123456814,1,-51.90568079141149,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,841
heldout:58:106,heldout,58,B4,0,4.65733674263242,,9298.296905412446,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,16135,2212,129.90651538587383,37.19318762164978,17.15552103284193,7.784431857748781,7.847738622776135,4,1,B2,9298.296905412446,37.19318762164978,37.19318762164978,1.0,9.48370252105107,0,-389.0200523034299,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,842
heldout:58:107,heldout,58,B6,0,5.802230999241309,,10564.75,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,25416,2212,133.8406649345627,49.65536372432706,20.36964936468601,7.587094218227939,7.963178017178822,4,4,B6,12413.840931081764,49.65536372432706,12.413840931081763,2.0,8.48331648583763,0,1.232751966184042,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,843
heldout:58:108,heldout,58,B8,0,8.559944107516763,,5472.25,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,15957,2212,89.07013724003106,76.9563668412706,49.450584323107705,9.141190895108744,10.83235143291306,2,1,B2,16000.0,76.9563668412706,76.9563668412706,3.0,5.551438199090081,0,-50.51735829662792,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,844
heldout:58:109,heldout,58,B6,0,5.183309260623783,,16000.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,24092,2212,63.15875868983667,72.4231269955029,48.09792171830289,10.58500915849164,10.868721185926564,2,2,B4,16000.0,72.4231269955029,36.21156349775145,2.0,8.590817925875486,1,-37.05006910730303,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,845
heldout:58:110,heldout,58,B4,0,11.488498678967073,,5815.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,3312,2212,159.0490869999827,67.1337143258711,26.558866865828232,7.067363510383585,7.6191294949869635,4,4,B8,16000.0,67.1337143258711,16.783428581467774,1.0,3.2788056646905384,0,-294.35874306387376,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,846
heldout:58:111,heldout,58,B8,0,10.393355397753195,,15905.75,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,303,2212,84.46599016420139,90.32018053379176,46.82243133899012,9.763850088882783,10.638827505792914,2,1,B2,16000.0,90.32018053379176,90.32018053379176,3.0,7.251193964614252,1,-738.477447512994,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,847
heldout:58:112,heldout,58,B8,0,4.986419813689913,,14309.75,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,1878,2212,68.64265469206825,127.5042187407622,64.30787449918125,10.670225878947424,11.11627422481691,3,2,B4,16000.0,127.5042187407622,63.75210937038111,3.0,8.734320076356685,0,23.84722265802906,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,848
heldout:58:113,heldout,58,B8,0,8.098161173934983,,14105.778039458772,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,15069,2212,157.61958996473868,56.42311215783509,30.946832915382743,7.087342552565133,7.480281981021015,3,3,B6,14105.778039458772,56.42311215783509,18.807704052611697,3.0,7.140481665561688,0,-23.36101613830717,0,58,hrdb_run_0058,hrdb_run_0058,raw_b_stack_run_0058,hrdb_run_0058,849
