row_id,run,event_index,group,stave,stave_index,amplitude_adc,peak_sample,area_over_peak,tail_fraction,late_fraction,early_fraction,final_fraction,width50,width20,max_down_step,asymmetry,peak_group,manual_flag,log_amplitude,event_selected_staves,downstream_stave,early_peak_atom,late_peak_atom,low_area_atom,large_drop_atom,tail_atom,pretrigger_proxy_atom,delayed_peak_atom,saturation_proxy_atom,consensus_label,consensus_curated_any,p09_taxon,p09_curated_atom,waveform_abs_second_diff,consensus_failure_fresh_target
14366,63,9624,sample_ii_analysis,B6,2,1909.0,4.0,2.0869563,-1.0657632,-1.0148094,0.67846394,-0.47459403,5.0,8.0,-0.25248826,-1.8064761,prepeak_4_5,early_low_area,7.554858521040676,1,1,1,0,1,0,0,1,0,0,,,not_in_p09b_gallery,0,1.7375591,1
14367,63,9671,sample_ii_analysis,B4,1,2175.0,7.0,7.563218,0.16620062,0.44036475,0.06844985,0.101149425,7.0,10.0,-0.14620692,0.26668695,nominal_6_9,nominal,7.685243607975833,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0427586,0
14368,63,9735,sample_ii_analysis,B6,2,3306.5,8.0,8.254649,0.34546056,0.6904265,1.831906e-05,0.22062604,7.0,12.0,-0.1974898,0.5799627,nominal_6_9,nominal,8.10394789598911,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.6192348,0
14369,63,9736,sample_ii_analysis,B6,2,3142.5,4.0,7.737788,0.097178824,0.3189464,0.20630449,0.014478918,8.0,10.0,-0.2272076,0.012070248,prepeak_4_5,nominal,8.053092107823115,1,1,1,0,0,0,0,1,0,0,,,not_in_p09b_gallery,0,2.1069212,1
14370,63,9757,sample_ii_analysis,B2,0,8594.0,6.0,7.360135,0.3273995,0.5499818,0.009248573,0.4262276,7.0,13.0,-0.23551315,0.4608319,nominal_6_9,nominal,9.05893591781695,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,1.84431,0
14371,63,9762,sample_ii_analysis,B4,1,3248.5,5.0,8.942281,0.1637578,0.42736414,0.14449723,0.10635678,8.0,13.0,-0.22625828,0.17658098,prepeak_4_5,nominal,8.086256417334404,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7023242,0
14372,63,9808,sample_ii_analysis,B2,0,2297.5,8.0,7.2761703,0.24597715,0.57985884,0.0030208768,0.11730141,7.0,10.0,-0.1505985,0.45172575,nominal_6_9,nominal,7.740012015246283,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1007618,0
14373,63,9819,sample_ii_analysis,B4,1,2811.5,10.0,7.743909,0.34778616,0.7205356,2.2965274e-05,0.18513249,8.0,11.0,-0.16041255,0.5933539,late_10_17,nominal,7.941829046512676,1,0,0,1,0,0,0,0,1,0,,,not_in_p09b_gallery,0,1.3010846,0
14374,63,9866,sample_ii_analysis,B6,2,2822.5,13.0,5.978742,0.86447406,1.0004445,0.00014814813,0.628698,7.0,7.0,-0.14561558,0.99914074,late_10_17,late_peak,7.945732529112892,1,1,0,1,0,0,1,0,1,0,,,not_in_p09b_gallery,0,1.0462356,1
14375,63,9875,sample_ii_analysis,B6,2,1046.0,10.0,6.82696,0.3624142,0.78700465,-0.0008402184,0.11759082,7.0,9.0,-0.15583172,0.6436074,late_10_17,nominal,6.953684210870537,1,1,0,1,0,0,0,0,1,0,,,not_in_p09b_gallery,0,1.1070746,0
14376,63,9879,sample_ii_analysis,B4,1,2407.0,8.0,7.309929,0.3207161,0.6878091,0.00017050299,0.14582467,7.0,11.0,-0.13585377,0.5514067,nominal_6_9,nominal,7.786551806428712,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0909846,0
14377,63,9972,sample_ii_analysis,B6,2,1991.5,4.0,5.13884,-0.07944108,0.09434238,0.29445964,-0.13984434,6.0,8.0,-0.16319358,-0.28957397,prepeak_4_5,nominal,7.59714541066437,1,1,1,0,0,0,0,1,0,0,,,not_in_p09b_gallery,0,1.4391162,1
14378,63,9999,sample_ii_analysis,B2,0,2685.0,8.0,7.0350094,0.24813382,0.5959024,0.0015882261,0.084171325,7.0,10.0,-0.14227188,0.46169725,nominal_6_9,nominal,7.895808377083183,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.160149,0
14379,63,10021,sample_ii_analysis,B4,1,4109.5,17.0,6.599586,0.44319904,0.6488146,0.018601822,1.0,6.0,12.0,-0.08419515,0.5501457,late_10_17,late_peak,8.321299954592188,2,0,0,1,0,0,0,0,1,0,,,not_in_p09b_gallery,0,1.8474267,0
14380,63,10021,sample_ii_analysis,B6,2,3612.0,17.0,6.845515,0.38178438,0.63956964,0.0055407267,1.0,7.0,12.0,-0.10769653,0.5334871,late_10_17,late_peak,8.19229373114764,2,1,0,1,0,0,0,0,1,0,,,not_in_p09b_gallery,0,1.4822812,0
14381,63,10041,sample_ii_analysis,B4,1,2676.0,8.0,7.0437226,0.30134222,0.6739879,-0.00047747893,0.103886396,7.0,10.0,-0.1476084,0.53764117,nominal_6_9,nominal,7.892452043520352,2,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.3049328,0
14382,63,10041,sample_ii_analysis,B6,2,1697.5,9.0,6.782327,0.3414401,0.752584,0.00021714583,0.12341679,7.0,9.0,-0.15139914,0.6049248,nominal_6_9,nominal,7.437500787600639,2,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0868926,0
14383,63,10122,sample_ii_analysis,B4,1,2093.5,8.0,7.0871754,0.25348788,0.599818,0.0014490798,0.094339624,7.0,10.0,-0.14855507,0.467918,nominal_6_9,nominal,7.64707014038709,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.153093,0
14384,63,10131,sample_ii_analysis,B2,0,4936.0,5.0,9.184765,0.2984604,0.5408947,0.080421746,0.28606158,10.0,14.0,-0.1602512,0.3764778,prepeak_4_5,nominal,8.504513138258863,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7216368,0
14385,63,10255,sample_ii_analysis,B4,1,2594.0,7.0,7.4926753,0.17441861,0.4571414,0.046460178,0.092906706,7.0,11.0,-0.14340788,0.30026758,nominal_6_9,nominal,7.861341795599989,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.2050886,0
14386,63,10257,sample_ii_analysis,B2,0,4233.0,7.0,9.029766,0.34497556,0.6294116,0.0065928893,0.2624616,9.0,13.0,-0.18686509,0.5281637,nominal_6_9,nominal,8.350902451694811,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.5464208,0
14387,63,10410,sample_ii_analysis,B2,0,3051.5,7.0,7.500246,0.26416743,0.6012365,0.0015510988,0.14206128,7.0,11.0,-0.15074551,0.47090048,nominal_6_9,nominal,8.02371620598486,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.3318038,0
14388,63,10437,sample_ii_analysis,B6,2,4266.0,13.0,4.954524,0.99810755,1.0045421,-0.000662377,0.8204407,6.0,6.0,-0.13220817,1.0058668,late_10_17,late_peak,8.358666283188,1,1,0,1,0,0,1,0,1,1,,,not_in_p09b_gallery,0,1.2857478,1
14389,63,10465,sample_ii_analysis,B6,2,2672.0,8.0,7.173653,0.29486638,0.65969324,0.0005217028,0.109655686,7.0,10.0,-0.14483532,0.52389395,nominal_6_9,nominal,7.890956716138919,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.21744,0
14390,63,10470,sample_ii_analysis,B2,0,1961.0,8.0,6.9066796,0.2899439,0.66435325,-0.00014766688,0.102498725,7.0,10.0,-0.14227438,0.52384824,nominal_6_9,nominal,7.581719640125308,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0571136,0
14391,63,10574,sample_ii_analysis,B4,1,2560.5,8.0,7.0111303,0.28086013,0.63850826,0.00041778077,0.10251904,6.0,10.0,-0.13161491,0.50236744,nominal_6_9,nominal,7.848348303379257,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1376685,0
14392,63,10600,sample_ii_analysis,B2,0,1514.5,8.0,7.181248,0.2721589,0.6358496,-0.00050570065,0.09805216,7.0,10.0,-0.14460218,0.49995402,nominal_6_9,nominal,7.323500696497858,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.2228458,0
14393,63,10620,sample_ii_analysis,B4,1,8239.0,6.0,7.605049,0.30992052,0.53353125,0.012815603,0.4175264,6.0,13.0,-0.24602503,0.43676782,nominal_6_9,nominal,9.016755622903517,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,1.8707367,0
14394,63,10667,sample_ii_analysis,B2,0,3487.5,7.0,8.274122,0.34051841,0.68095016,0.00039853062,0.23899642,8.0,12.0,-0.18810034,0.5728965,nominal_6_9,nominal,8.157227123379291,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.6229392,0
14395,63,10699,sample_ii_analysis,B2,0,9543.0,6.0,5.794405,0.3903175,0.68046504,0.016945167,0.38279366,6.0,12.0,-1.7064865,0.55960643,nominal_6_9,large_negative_step,9.163667963777751,1,0,0,0,0,1,0,0,0,1,,,not_in_p09b_gallery,0,8.271612,1
14396,63,10737,sample_ii_analysis,B6,2,2959.0,8.0,7.6728625,0.35055494,0.72586334,-0.0001321353,0.19161879,8.0,11.0,-0.1753971,0.5982205,nominal_6_9,nominal,7.992944547318106,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.3842515,0
14397,63,10756,sample_ii_analysis,B4,1,2961.0,4.0,7.809186,0.08104484,0.32448208,0.20827746,-0.02431611,8.0,10.0,-0.26376224,0.003416519,prepeak_4_5,nominal,7.993619994827744,1,0,1,0,0,0,0,1,0,0,,,not_in_p09b_gallery,0,2.1205673,1
14398,63,10795,sample_ii_analysis,B4,1,2590.5,7.0,7.6093416,0.17395495,0.45563614,0.054357752,0.08743486,7.0,11.0,-0.14707583,0.29132,nominal_6_9,nominal,7.859992137629761,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1453388,0
14399,63,10797,sample_ii_analysis,B6,2,2007.0,9.0,6.8510213,0.32058182,0.7173091,-0.0021818182,0.092177376,7.0,10.0,-0.15844542,0.5735273,nominal_6_9,nominal,7.60489448081162,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1758845,0
14400,63,10805,sample_ii_analysis,B6,2,1748.5,6.0,6.701745,0.07031916,0.29710695,0.15877283,0.016299685,7.0,10.0,-0.16013724,0.039298512,nominal_6_9,nominal,7.467085311807743,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0814984,0
14401,63,10912,sample_ii_analysis,B6,2,2309.0,4.0,5.5864005,-0.046825342,0.1343515,0.2828902,-0.118233,6.0,8.0,-0.16240796,-0.2374603,prepeak_4_5,nominal,7.745002803515839,1,1,1,0,0,0,0,1,0,0,,,not_in_p09b_gallery,0,1.5322651,1
14402,63,10955,sample_ii_analysis,B6,2,1072.0,9.0,6.348881,0.31707314,0.74507785,-0.0045548044,0.03731343,7.0,9.0,-0.16324627,0.5921246,nominal_6_9,nominal,6.9782137426306985,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.2807835,0
14403,63,10958,sample_ii_analysis,B2,0,2972.0,8.0,7.234858,0.2611385,0.6044554,0.001534741,0.10531629,7.0,11.0,-0.14199194,0.47130504,nominal_6_9,nominal,7.997326822998097,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1719382,0
14404,63,10963,sample_ii_analysis,B4,1,4866.5,7.0,8.55954,0.40168047,0.6525867,0.00070819823,0.3948423,11.0,13.0,-0.18144459,0.57286036,nominal_6_9,nominal,8.490335737246355,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0754135,0
14405,63,11021,sample_ii_analysis,B2,0,6188.5,6.0,6.6344023,0.23158048,0.45257813,0.041052684,0.27252162,5.0,13.0,-0.21685386,0.32468277,nominal_6_9,nominal,8.730609586971864,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7807224,0
14406,63,11049,sample_ii_analysis,B6,2,2035.5,6.0,3.4089906,-0.58394575,-0.4383196,0.42131427,-0.47776958,6.0,8.0,-0.27953818,-0.97052884,nominal_6_9,nominal,7.618987927088467,1,1,0,0,0,0,0,1,0,0,,,not_in_p09b_gallery,0,2.3045938,1
14407,63,11216,sample_ii_analysis,B2,0,4695.0,7.0,10.907775,0.32740372,0.5519995,0.100972414,0.36400425,12.0,15.0,-0.19808307,0.37061626,nominal_6_9,nominal,8.454466361507933,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.4713525,0
14408,63,11320,sample_ii_analysis,B2,0,6487.5,7.0,8.000616,0.39731044,0.63766766,0.0008573521,0.53294796,9.0,12.0,-0.22443157,0.5575968,nominal_6_9,nominal,8.777786658177286,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9750288,0
14409,63,11361,sample_ii_analysis,B6,2,3406.5,8.0,8.031705,0.4286549,0.7712536,-0.00023757308,0.26111844,8.0,11.0,-0.2128284,0.6539656,nominal_6_9,nominal,8.133734163570688,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.760458,0
14410,63,11362,sample_ii_analysis,B2,0,3899.5,7.0,8.702143,0.3136382,0.62281185,0.0033741964,0.23349148,8.0,13.0,-0.25721246,0.51911056,nominal_6_9,nominal,8.268860029028367,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.9456341,0
14411,63,11373,sample_ii_analysis,B2,0,5773.5,6.0,8.530527,0.3589978,0.6019675,0.009309457,0.33766347,11.0,13.0,-0.16350567,0.5097054,nominal_6_9,nominal,8.661206951555142,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7576859,0
14412,63,11386,sample_ii_analysis,B2,0,1613.5,9.0,7.4750547,0.27228254,0.64061844,0.0012022218,0.106290676,8.0,10.0,-0.15494266,0.50563794,nominal_6_9,nominal,7.38678059019833,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0988533,0
14413,63,11395,sample_ii_analysis,B6,2,3107.5,9.0,8.152856,0.24460234,0.5708506,0.013084665,0.16106194,8.0,11.0,-0.15800482,0.43510956,nominal_6_9,nominal,8.041895573709393,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.4310539,0
14414,63,11429,sample_ii_analysis,B2,0,2533.5,8.0,7.1426888,0.26768345,0.6131465,0.0016301943,0.1217683,7.0,11.0,-0.1456483,0.4822889,nominal_6_9,nominal,7.8377516579124045,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1067693,0
14415,63,11502,sample_ii_analysis,B2,0,2954.5,7.0,7.293958,0.22900233,0.54466355,0.00962877,0.11321712,7.0,10.0,-0.13775593,0.4141299,nominal_6_9,nominal,7.991423120264424,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1710949,0
14416,63,11600,sample_ii_analysis,B6,2,3322.0,8.0,7.9996996,0.41076198,0.7622577,-0.00041392283,0.2501505,8.0,11.0,-0.20409387,0.6424082,nominal_6_9,nominal,8.108623268354595,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.741722,0
14417,63,11609,sample_ii_analysis,B6,2,2464.5,9.0,6.7555285,0.32410353,0.7209142,-0.00081085955,0.10448367,7.0,10.0,-0.14039358,0.5736981,nominal_6_9,nominal,7.810149905664181,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0683708,0
14418,63,11643,sample_ii_analysis,B4,1,2848.0,7.0,7.8532305,0.11490655,0.34181347,0.17700975,0.04002809,8.0,11.0,-0.1622191,0.07149245,nominal_6_9,nominal,7.954723334497908,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.4856039,0
14419,63,11830,sample_ii_analysis,B2,0,3018.0,8.0,7.5503645,0.28406546,0.6294817,-0.000263308,0.13386348,8.0,11.0,-0.14711732,0.50155795,nominal_6_9,nominal,8.012680929706839,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1792578,0
14420,63,11900,sample_ii_analysis,B2,0,2091.5,8.0,6.6626825,0.23279513,0.5850376,-0.0022604952,0.06239541,7.0,10.0,-0.14439395,0.4524937,nominal_6_9,nominal,7.6461148023636305,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1403298,0
14421,63,11951,sample_ii_analysis,B6,2,3955.5,8.0,8.604728,0.45043483,0.75227696,0.00042601948,0.34243459,9.0,12.0,-0.21109846,0.64644784,nominal_6_9,nominal,8.283115075049247,1,1,0,0,0,0,1,0,0,1,,,not_in_p09b_gallery,0,1.9008975,0
14422,63,12099,sample_ii_analysis,B4,1,4539.5,7.0,8.856922,0.39086208,0.6532483,0.0012560314,0.35918054,10.0,13.0,-0.15045708,0.5648784,nominal_6_9,nominal,8.420792417129883,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7680362,0
14423,63,12146,sample_ii_analysis,B6,2,3278.5,14.0,4.943724,1.0077122,1.0045965,0.00021594278,0.97773373,5.0,6.0,-0.062223554,1.0056454,late_10_17,late_peak,8.09544625073379,1,1,0,1,0,0,1,0,1,0,,,not_in_p09b_gallery,0,1.3881347,1
14424,63,12170,sample_ii_analysis,B4,1,2810.0,8.0,7.5665483,0.31497505,0.67928696,0.00014109678,0.15124555,7.0,11.0,-0.1505338,0.5514533,nominal_6_9,nominal,7.941295570906532,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.3028469,0
14425,63,12186,sample_ii_analysis,B2,0,2062.5,8.0,6.9546666,0.272309,0.63995403,0.00010457326,0.08412121,8.0,10.0,-0.15321213,0.5023355,nominal_6_9,nominal,7.632158849192637,2,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1078787,0
14426,63,12186,sample_ii_analysis,B4,1,1398.0,8.0,7.183119,0.26409084,0.6279625,0.003286198,0.098712444,7.0,10.0,-0.14306152,0.48894644,nominal_6_9,nominal,7.243512974665482,2,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.2110159,0
14427,63,12202,sample_ii_analysis,B6,2,1595.5,3.0,-0.110310435,-34.2954,-36.553913,9.775551,-0.80445004,5.0,7.0,-0.34659982,-47.667534,early_0_3,early_low_area,7.375569012154837,1,1,1,0,1,0,0,1,0,0,,,not_in_p09b_gallery,0,2.3679097,1
14428,63,12287,sample_ii_analysis,B2,0,2386.5,8.0,6.8904247,0.2478716,0.5983641,-3.0406281e-05,0.08946156,7.0,10.0,-0.13995388,0.46482006,nominal_6_9,nominal,7.7780020723548855,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0928138,0
14429,63,12375,sample_ii_analysis,B6,2,2431.5,4.0,6.4088006,0.0025668996,0.20320223,0.24311751,-0.10137775,7.0,9.0,-0.18095827,-0.13145736,prepeak_4_5,nominal,7.79667481406016,1,1,1,0,0,0,0,1,0,0,,,not_in_p09b_gallery,0,1.5981903,1
14430,63,12588,sample_ii_analysis,B4,1,5083.5,14.0,4.670798,0.9943564,0.9988418,2.1057947e-05,0.72243536,5.0,6.0,-0.16937149,0.99922085,late_10_17,late_peak,8.533951975231192,1,0,0,1,0,0,1,0,1,1,,,not_in_p09b_gallery,0,1.4478214,1
14431,63,12643,sample_ii_analysis,B4,1,2939.0,17.0,4.3929906,0.9938038,0.9997676,-0.00023235996,1.0,4.0,5.0,-0.031983674,0.9993804,late_10_17,late_peak,7.986164860332727,1,0,0,1,0,0,1,0,1,0,,,not_in_p09b_gallery,0,1.0115685,1
14432,63,12700,sample_ii_analysis,B6,2,3337.5,7.0,8.437753,0.32992437,0.6650865,0.0012250986,0.22277154,8.0,12.0,-0.22441947,0.5594795,nominal_6_9,nominal,8.113276883297923,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8280149,0
14433,63,12771,sample_ii_analysis,B6,2,3926.0,7.0,8.665563,0.41312718,0.7100909,-0.001205138,0.3094753,10.0,12.0,-0.21981663,0.6132977,nominal_6_9,nominal,8.27563105457801,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.6370354,0
14434,63,12798,sample_ii_analysis,B6,2,2443.5,6.0,7.3030496,0.16817032,0.43023252,0.06329504,0.09474115,7.0,10.0,-0.12932271,0.26570466,nominal_6_9,nominal,7.801595882018701,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.2003274,0
14435,63,12850,sample_ii_analysis,B4,1,3331.0,7.0,8.596518,0.37422734,0.6951633,-0.0010127467,0.2659862,9.0,12.0,-0.20234162,0.5953902,nominal_6_9,nominal,8.111328003286733,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.6676674,0
14436,63,12865,sample_ii_analysis,B2,0,6030.5,7.0,8.213581,0.40147784,0.64220095,0.0006359525,0.48064008,11.0,13.0,-0.23679632,0.5680268,nominal_6_9,nominal,8.704751015005439,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.2867095,0
14437,63,12915,sample_ii_analysis,B2,0,2548.5,8.0,7.0076513,0.26989192,0.624979,-0.0012038748,0.08416716,7.0,10.0,-0.14204434,0.49204886,nominal_6_9,nominal,7.84365254049521,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0359035,0
14438,63,12997,sample_ii_analysis,B6,2,2166.5,8.0,6.835911,0.24969612,0.6054355,-3.376102e-05,0.09485345,7.0,10.0,-0.14401108,0.4694463,nominal_6_9,nominal,7.6813297086546966,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0662358,0
14439,63,13131,sample_ii_analysis,B4,1,2066.0,8.0,7.9196515,0.23212321,0.5451045,0.02444689,0.11907067,8.0,11.0,-0.14278802,0.40447378,nominal_6_9,nominal,7.633853559681768,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,0.998064,0
14440,63,13170,sample_ii_analysis,B6,2,2140.0,9.0,6.6612153,0.3826026,0.7921431,-0.00035075413,0.15046729,6.0,10.0,-0.12850466,0.6423711,nominal_6_9,nominal,7.669028288589683,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0593458,0
14441,63,13172,sample_ii_analysis,B6,2,1842.5,6.0,1.943012,-1.3801678,-1.2973465,0.656285,-0.5630936,6.0,8.0,-0.25291723,-2.0973465,nominal_6_9,nominal,7.519421217674199,1,1,0,0,1,0,0,1,0,0,,,not_in_p09b_gallery,0,1.8208954,1
14442,63,13200,sample_ii_analysis,B2,0,1002.5,8.0,7.2628427,0.25518474,0.59861284,-0.0024035159,0.09027431,7.0,11.0,-0.14663342,0.47088313,nominal_6_9,nominal,6.911249168236393,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.2209475,0
14443,63,13233,sample_ii_analysis,B2,0,7990.0,7.0,7.4193993,0.35608375,0.5829523,0.0009952598,0.45043805,7.0,13.0,-0.24843556,0.50893205,nominal_6_9,nominal,8.986071187374463,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,2.1183982,0
14444,63,13274,sample_ii_analysis,B6,2,2587.0,12.0,6.1399302,0.77203476,1.005792,-0.00037773856,0.5133359,7.0,8.0,-0.13335913,0.99301183,late_10_17,late_peak,7.858640655620791,1,1,0,1,0,0,1,0,1,0,,,not_in_p09b_gallery,0,1.0096637,1
14445,63,13325,sample_ii_analysis,B8,3,2253.5,7.0,7.445751,0.20352821,0.4998212,0.034120027,0.13379188,7.0,11.0,-0.13933879,0.3516002,nominal_6_9,nominal,7.720683497861139,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0135345,0
14446,63,13451,sample_ii_analysis,B6,2,3358.5,6.0,8.327527,0.22071654,0.53466463,0.029158326,0.15885068,8.0,12.0,-0.19204998,0.39064288,nominal_6_9,nominal,8.119547432360205,2,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.7013547,0
14447,63,13451,sample_ii_analysis,B8,3,1221.0,8.0,7.8443904,0.21570262,0.5265191,0.025266234,0.14250614,8.0,12.0,-0.1482392,0.37993312,nominal_6_9,nominal,7.108244139731541,2,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.1785423,0
14448,63,13453,sample_ii_analysis,B4,1,2930.0,10.0,7.9078503,0.29167023,0.6426413,0.0006473888,0.16894197,8.0,11.0,-0.17372012,0.521968,late_10_17,nominal,7.983098940710892,1,0,0,1,0,0,0,0,1,0,,,not_in_p09b_gallery,0,1.4358363,0
14449,63,13504,sample_ii_analysis,B2,0,4368.0,7.0,9.038234,0.38227913,0.6579446,0.00027862913,0.32005495,9.0,13.0,-0.23603478,0.5687327,nominal_6_9,nominal,8.382289428951436,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0705128,0
14450,63,13518,sample_ii_analysis,B4,1,3348.5,8.0,8.445274,0.39255276,0.7233106,-8.840482e-05,0.25638345,8.0,12.0,-0.20934749,0.6145019,nominal_6_9,nominal,8.116566359948322,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.622219,0
14451,63,13524,sample_ii_analysis,B2,0,1865.5,7.0,7.384616,0.22408535,0.5534625,0.007948605,0.11391048,7.0,10.0,-0.15223795,0.42149386,nominal_6_9,nominal,7.5318202983546385,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.054409,0
14452,63,13621,sample_ii_analysis,B6,2,1935.5,5.0,5.240506,-0.060238592,0.115104005,0.27698907,-0.11237406,6.0,8.0,-0.16223198,-0.2493838,prepeak_4_5,nominal,7.568637498954807,1,1,0,0,0,0,0,1,0,0,,,not_in_p09b_gallery,0,1.334539,1
14453,63,13643,sample_ii_analysis,B2,0,4013.5,7.0,8.636103,0.3562217,0.6535155,0.0009665042,0.26697397,9.0,13.0,-0.2249906,0.5608465,nominal_6_9,nominal,8.29766808562474,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.0129561,0
14454,63,13748,sample_ii_analysis,B2,0,1173.5,7.0,7.1452923,0.19105542,0.5075134,0.023792483,0.08478909,7.0,10.0,-0.17554325,0.361777,nominal_6_9,nominal,7.068597804098967,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.3455474,0
14455,63,13823,sample_ii_analysis,B2,0,3765.5,7.0,8.759527,0.31497088,0.6315638,0.003380427,0.23648918,8.0,13.0,-0.24618244,0.52575487,nominal_6_9,nominal,8.23390146726575,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.8499535,0
14456,63,13841,sample_ii_analysis,B6,2,1406.5,6.0,7.4944897,0.13148658,0.40238118,0.0946305,0.061500177,8.0,10.0,-0.16068259,0.19775163,nominal_6_9,nominal,7.249570360013846,1,1,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,1.0913616,0
14457,63,13850,sample_ii_analysis,B2,0,6195.5,7.0,8.0632715,0.39931142,0.63757116,0.0003703259,0.47332743,10.0,13.0,-0.25018162,0.5629654,nominal_6_9,nominal,8.731739895504928,1,0,0,0,0,0,0,0,0,0,,,not_in_p09b_gallery,0,2.263901,0
14458,63,13867,sample_ii_analysis,B2,0,8848.0,7.0,7.13958,0.34118503,0.57372844,0.00034826106,0.41557413,6.0,13.0,-0.23801988,0.49347007,nominal_6_9,nominal,9.08805973726735,1,0,0,0,0,0,0,0,0,1,,,not_in_p09b_gallery,0,1.9196432,0
