run,event_index,stave_index,dynamic_only,ridge_hand_shape_score,gradient_boosted_trees_hgb_score,mlp_waveform_score,cnn_1d_waveform_score,new_ae_latent_shape_fusion_hgb_score
42,11144,0,0,0.24981774,0.00033574672116136814,0.006284846,0.016038317,0.0004114050721749611
42,11145,0,0,0.29178724,0.00033574672116136814,0.003142122,0.015071178,0.0004114050721749611
42,11146,0,0,0.260701,0.00033574672116136814,0.0030909274,0.01511874,0.0004114050721749611
42,11148,0,0,0.31912974,0.08330158879960557,0.009801687,0.017213205,0.02507524343454533
42,11150,0,0,0.26301122,0.0003108665953408354,0.008741355,0.017829081,0.00040568675664837817
42,11151,0,0,0.26205108,0.00033574672116136814,0.0026522912,0.015077853,0.0004114050721749611
42,11152,0,0,0.34943575,0.014304741773327004,0.01759551,0.020293089,0.006859203548223454
42,11152,1,1,0.7338171,0.999462989699228,0.9999666,0.99999833,0.9993377756766938
42,11153,1,0,0.45907068,0.006642138108569181,0.06617572,0.09414944,0.00763545830398661
42,11154,0,0,0.271245,0.0003979696300332196,0.008542279,0.024432737,0.0005277004781856488
42,11155,0,0,0.3469298,0.0052339789486367345,0.01484829,0.01680231,0.007259996339509818
42,11156,0,0,0.2719542,0.00031324216504833435,0.009250818,0.018908428,0.0004509436159566273
42,11158,0,0,0.2512602,0.00033574672116136814,0.0036889235,0.014650557,0.0004114050721749611
42,11159,0,0,0.2627971,0.00044449675093690804,0.01025801,0.019079132,0.0005039605940993885
42,11161,0,0,0.2625436,0.0003108665953408354,0.0066423775,0.017685447,0.00040568675664837817
42,11162,0,0,0.2626234,0.0003556620635771657,0.004498794,0.015125393,0.00045849542902992113
42,11163,0,1,0.7478691,0.9961549864337232,0.99617404,0.9991725,0.9977795288093706
42,11168,0,0,0.30750653,0.0003470139498791265,0.011803339,0.015423894,0.00042969598998221997
42,11169,0,0,0.26452884,0.00033574672116136814,0.0040033893,0.01516387,0.0004114050721749611
42,11171,0,0,0.26471832,0.0003108665953408354,0.0067700013,0.017932504,0.00040568675664837817
42,11172,0,0,0.31375474,0.0031419155287781522,0.009583189,0.017693508,0.0034410035206834883
42,11173,0,0,0.2732521,0.0003556620635771657,0.005488517,0.015504892,0.00045849542902992113
42,11174,0,0,0.2622818,0.00031989664937276727,0.0073801302,0.01696261,0.00039988028517935086
42,11175,0,1,0.7307033,0.999462989699228,0.9999124,0.999995,0.9993377756766938
42,11176,0,0,0.28107974,0.00033574672116136814,0.0029515084,0.015289166,0.0004114050721749611
42,11176,1,0,0.29266044,0.001488889657938965,0.024677282,0.03683528,0.0017719424753465604
42,11180,0,0,0.31375644,0.0017480163231981297,0.009890179,0.017515784,0.001190751911566631
42,11181,0,0,0.5475941,0.860209494777347,0.67687553,0.4530254,0.8467810153175757
42,11183,0,0,0.25293443,0.00033574672116136814,0.002581701,0.014979072,0.0004114050721749611
42,11184,0,0,0.26432335,0.00033574672116136814,0.0045880717,0.01674143,0.0004114050721749611
42,11188,0,0,0.24436241,0.00033574672116136814,0.0023647747,0.014572488,0.0004114050721749611
42,11190,0,0,0.30023387,0.00033574672116136814,0.0033857939,0.016569836,0.0004114050721749611
42,11191,0,0,0.31851393,0.0015289413921038024,0.009728416,0.018889278,0.0016562155417008681
42,11192,0,0,0.23579057,0.00033574672116136814,0.002840849,0.0138210645,0.0004114050721749611
42,11193,0,0,0.2585742,0.004617994607105962,0.010835326,0.018133251,0.0013037989657483215
42,11193,1,0,0.38798228,0.0062639982579688076,0.030415332,0.02180621,0.005185399136440407
42,11196,0,0,0.27827528,0.00033574672116136814,0.0050164326,0.016778298,0.0004114050721749611
42,11197,0,0,0.49316567,0.009210150659317627,0.12927376,0.121218234,0.007488536405264515
42,11198,0,0,0.26623666,0.00033574672116136814,0.004136619,0.016021403,0.0004114050721749611
42,11199,0,0,0.3140557,0.001745343241948942,0.008963342,0.016558193,0.0021137390640128986
42,11201,0,0,0.2716574,0.00033574672116136814,0.004431562,0.016341262,0.0004114050721749611
42,11203,0,0,0.23943183,0.00033574672116136814,0.0025835803,0.014121657,0.0004114050721749611
42,11205,0,0,0.26898402,0.00033574672116136814,0.0059337295,0.01657707,0.0004114050721749611
42,11206,0,0,0.26470423,0.00033574672116136814,0.0032218213,0.014710198,0.0004114050721749611
42,11207,0,0,0.2965816,0.00033574672116136814,0.0033468967,0.015478202,0.0004114050721749611
42,11208,0,0,0.27655977,0.0008416963245094962,0.014082251,0.04485505,0.0007922397322462474
42,11211,0,0,0.2856153,0.00038336108188359266,0.009579683,0.019325366,0.0004875990271234886
42,11212,0,0,0.23912652,0.00033574672116136814,0.0024218594,0.013366506,0.0004114050721749611
42,11213,0,0,0.2687777,0.0003108665953408354,0.008582759,0.018677235,0.00040568675664837817
42,11215,0,0,0.27603206,0.0004156007435851494,0.010109309,0.01902527,0.0004794806922861687
42,11216,0,0,0.2672012,0.00033574672116136814,0.0049358374,0.016885038,0.0004114050721749611
42,11218,0,0,0.30567378,0.0015274233260710124,0.009752568,0.018057879,0.0017798442505701745
42,11219,0,0,0.3226556,0.022306849031048893,0.010846965,0.018680163,0.018912505697135755
42,11220,0,0,0.28829437,0.0008209498685782072,0.015748415,0.04289257,0.001294774978783784
42,11221,0,0,0.23174335,0.00033574672116136814,0.0026158888,0.013022286,0.0004114050721749611
42,11223,0,1,0.7444739,0.999462989699228,0.9987301,0.99993575,0.9993377756766938
42,11224,0,0,0.30304617,0.0019587431031894056,0.007680507,0.018107876,0.0010515525926500253
42,11225,0,0,0.2633753,0.00033574672116136814,0.002944187,0.013878851,0.0004114050721749611
42,11226,0,0,0.2725927,0.00033574672116136814,0.0045507275,0.0163535,0.0004114050721749611
42,11227,0,0,0.25544512,0.00032271109113440167,0.0058524986,0.017208608,0.00040332410628638734
42,11228,0,0,0.2526489,0.00033574672116136814,0.0028420878,0.015193137,0.0004114050721749611
42,11229,0,0,0.26276845,0.00033574672116136814,0.0054425104,0.01622805,0.0004114050721749611
42,11233,0,0,0.29280084,0.0003470139498791265,0.008864008,0.01669551,0.00041966526810293157
42,11234,1,1,0.7315134,0.6534260884721529,0.84129333,0.86984825,0.5217143577309543
42,11234,2,1,0.72464764,0.8232928990551558,0.8953104,0.93519557,0.8334589542695171
42,11236,0,0,0.24751371,0.00033574672116136814,0.0027911072,0.014002144,0.0004114050721749611
42,11239,0,0,0.2745217,0.00033574672116136814,0.0029499496,0.01569254,0.0004114050721749611
42,11239,1,0,0.24843763,0.00045121246256278505,0.0049888506,0.017493011,0.000549915616104513
42,11240,0,0,0.26001036,0.00033574672116136814,0.0036846988,0.0147941755,0.0004114050721749611
42,11241,0,0,0.2722946,0.00031819630329956426,0.006564548,0.018510196,0.00040568675664837817
42,11242,0,0,0.28042087,0.0003350237411733304,0.009463549,0.018913241,0.0004751858646437775
42,11244,0,0,0.31400245,0.002675582212304678,0.009307111,0.01778722,0.003818328735631724
42,11245,0,1,0.73512137,0.999462989699228,1.0,1.0,0.9993377756766938
42,11248,0,0,0.26549906,0.0003108665953408354,0.0071284277,0.017197892,0.00040568675664837817
42,11249,0,0,0.24725202,0.00033574672116136814,0.0024625596,0.014386581,0.0004114050721749611
42,11250,0,0,0.32402512,0.003427700418218634,0.043879345,0.043454923,0.0017272577065280382
42,11251,0,0,0.26127726,0.00031819630329956426,0.0054728347,0.017813673,0.00040568675664837817
42,11252,0,0,0.29313868,0.0018629971932689752,0.012985242,0.018933637,0.0007124096673009322
42,11254,0,0,0.2543306,0.00033574672116136814,0.0049019526,0.015716664,0.0004114050721749611
42,11257,0,0,0.26906362,0.00033574672116136814,0.0027686525,0.01419749,0.0004114050721749611
42,11258,0,0,0.44479963,0.1374172044240197,0.108174324,0.035480227,0.11176424452135703
42,11259,0,0,0.23568873,0.00033684496757964904,0.0029354931,0.013533257,0.0004114333674152026
42,11260,0,0,0.25727385,0.00033574672116136814,0.002818301,0.015179893,0.0004114050721749611
42,11261,0,0,0.28075024,0.00033574672116136814,0.0029921986,0.014265685,0.0004114050721749611
42,11263,0,0,0.35169947,0.0031710331359986912,0.11287288,0.05050095,0.006116134363196869
42,11263,1,0,0.3413375,0.004328404800033969,0.109017976,0.051380742,0.004618716350007369
42,11263,2,0,0.40961215,0.12398527728136184,0.31484017,0.13479215,0.1320348752298295
42,11263,3,0,0.34901008,0.00757445822908893,0.13164896,0.052809082,0.009977509778867924
42,11264,0,0,0.26732144,0.0003108665953408354,0.009173397,0.018263893,0.00040568675664837817
42,11265,0,0,0.26758912,0.00032271109113440167,0.0048832176,0.01695215,0.00040332410628638734
42,11266,0,0,0.32854915,0.0017751506395155753,0.011241412,0.018728387,0.00191030655110933
42,11267,0,0,0.27046266,0.00033574672116136814,0.0060381396,0.016770875,0.0004114050721749611
42,11269,0,0,0.2659466,0.0003108665953408354,0.0070714112,0.017822577,0.00040568675664837817
42,11270,0,0,0.24559918,0.00033574672116136814,0.0024409473,0.014059713,0.0004114050721749611
42,11271,0,0,0.4307667,0.09503540357690808,0.15601686,0.1733037,0.07027302197682936
42,11271,1,1,0.72372335,0.9966630516209715,0.99651366,0.99962974,0.9989437546414167
42,11272,0,1,0.74955064,0.999462989699228,1.0,1.0,0.9993377756766938
42,11273,0,0,0.28066966,0.00045855997057082996,0.00500671,0.016964065,0.0005109516062582651
42,11274,0,1,0.74910283,0.9971983517328026,0.99568546,0.99362975,0.9968767454008758
42,11275,0,0,0.23244625,0.00033574672116136814,0.0026643886,0.0130565455,0.0004114050721749611
42,11276,0,0,0.2941131,0.0004996302162034336,0.014013961,0.047851156,0.0006904916760854543
42,11277,0,0,0.26324627,0.0003108665953408354,0.008299016,0.018178336,0.00040568675664837817
42,11278,0,0,0.27608684,0.00033574672116136814,0.0046779267,0.0166214,0.0004114050721749611
42,11280,0,0,0.2747038,0.00033574672116136814,0.0045431047,0.016662875,0.0004114050721749611
42,11281,0,0,0.27397144,0.0003962392184119366,0.007899952,0.024269762,0.00044648864581236435
42,11283,0,0,0.2441041,0.00033574672116136814,0.0023180256,0.014062754,0.0004114050721749611
42,11284,0,0,0.7479815,0.08578972334370248,0.8212046,0.8372008,0.04712024971908131
42,11286,0,0,0.25028014,0.00033574672116136814,0.0014822953,0.012396324,0.0004114050721749611
42,11288,0,0,0.2611217,0.00032271109113440167,0.0068011926,0.016820112,0.00040332410628638734
42,11289,0,0,0.25092903,0.00033684496757964904,0.0036847007,0.014523678,0.0004114333674152026
42,11294,0,0,0.43838283,0.01583122848467987,0.0828179,0.0298839,0.015189540824572075
42,11294,1,1,0.7425862,0.999462989699228,1.0,1.0,0.9993377756766938
42,11294,2,1,0.7306023,0.999462989699228,1.0,1.0,0.9993377756766938
42,11295,0,0,0.25070277,0.00033574672116136814,0.0026981412,0.014957346,0.0004114050721749611
42,11297,0,0,0.25258136,0.00033574672116136814,0.0027120034,0.0147482995,0.0004114050721749611
42,11298,0,1,0.725415,0.999462989699228,1.0,1.0,0.9993377756766938
42,11299,0,0,0.25982884,0.00032271109113440167,0.0062570544,0.017046165,0.00040332410628638734
42,11300,0,1,0.7512774,0.999462989699228,1.0,1.0,0.9993377756766938
42,11302,0,0,0.27295634,0.00031819630329956426,0.008038866,0.018786026,0.00040568675664837817
42,11303,0,1,0.7483286,0.999462989699228,1.0,1.0,0.9993377756766938
42,11304,0,0,0.74738103,0.308933866355037,0.90689105,0.89975715,0.03717288458387194
42,11306,0,0,0.2860084,0.0003470139498791265,0.0067124604,0.014477092,0.00041966526810293157
42,11307,0,1,0.69809824,0.9885547196721209,0.99259996,0.9808904,0.9254897729454957
42,11308,0,0,0.27110288,0.00033684496757964904,0.0044715544,0.014437442,0.0004114333674152026
42,11310,0,0,0.3358201,0.26290507406851016,0.013550225,0.019984042,0.17348370105661526
42,11311,0,0,0.26648107,0.00031819630329956426,0.0059943665,0.017734587,0.00040568675664837817
42,11313,0,0,0.38309234,0.04927335558926551,0.032263957,0.019421337,0.04537337800692311
42,11314,0,0,0.29368073,0.0015556504383187936,0.005966168,0.016689735,0.002662857429017974
42,11315,0,0,0.2643019,0.00033574672116136814,0.0027004108,0.015353183,0.0004114050721749611
42,11316,0,0,0.3064484,0.0009759111280610529,0.011383798,0.017810937,0.0007124096673009322
42,11318,0,0,0.30785334,0.0006641144792908939,0.008501627,0.016052328,0.0011010638986588583
42,11319,0,0,0.33656684,0.017085885141915717,0.013817256,0.018267605,0.014315534676152429
42,11321,0,0,0.26882797,0.00033574672116136814,0.0041898745,0.016252732,0.0004114050721749611
42,11322,0,0,0.25149918,0.00033574672116136814,0.0027095166,0.015089351,0.0004114050721749611
42,11324,0,0,0.25107267,0.0003470139498791265,0.0045295926,0.014911098,0.00041966526810293157
42,11326,0,0,0.29704794,0.0006489339072824439,0.011566214,0.024535215,0.001262850529730287
42,11328,0,0,0.28882533,0.00039748069951898654,0.01029293,0.01970587,0.0005065402528064184
42,11329,0,0,0.25706628,0.00033684496757964904,0.004056233,0.01483781,0.00041523539963720063
42,11330,0,0,0.26468703,0.00033574672116136814,0.005906215,0.01635877,0.0004114050721749611
42,11331,0,0,0.2444649,0.00033574672116136814,0.0035314485,0.01496294,0.0004114050721749611
42,11332,0,0,0.34011805,0.0052339789486367345,0.013106331,0.016895901,0.006990306399922021
42,11333,0,1,0.7292942,0.9984380858276941,0.9984785,0.9998087,0.9984011874151568
42,11334,0,1,0.7226422,0.999462989699228,0.9997768,0.9999347,0.9993377756766938
42,11335,0,0,0.24769759,0.0003470139498791265,0.003750887,0.013509908,0.00041966526810293157
42,11336,0,0,0.26919746,0.00031819630329956426,0.006223964,0.01782327,0.00040568675664837817
42,11341,0,0,0.27636477,0.0003206278669538865,0.008467617,0.019020207,0.0004166727041116248
42,11343,0,0,0.291156,0.00033574672116136814,0.0030921325,0.015055372,0.0004114050721749611
42,11344,0,0,0.28144416,0.00033574672116136814,0.003326972,0.015325239,0.0004114050721749611
42,11345,0,0,0.27231163,0.00033684496757964904,0.0045341984,0.015217663,0.0004114333674152026
42,11346,0,1,0.7298914,0.999462989699228,0.999897,0.9998658,0.9993377756766938
42,11346,1,1,0.74018633,0.9747892730975749,0.9904947,0.99770916,0.9733319241968916
42,11347,0,0,0.27695855,0.0003470139498791265,0.0060364655,0.014906301,0.00041966526810293157
42,11348,0,0,0.27465615,0.00031989664937276727,0.0069885007,0.016827874,0.00039988028517935086
42,11350,0,0,0.2887731,0.00033574672116136814,0.0030183152,0.014900015,0.0004114050721749611
42,11352,0,0,0.26040474,0.00033574672116136814,0.0051952004,0.01606705,0.0004114050721749611
42,11354,0,0,0.2752533,0.00038336108188359266,0.010412878,0.019570712,0.0004875990271234886
42,11355,0,0,0.2671613,0.0003470139498791265,0.004915341,0.013250549,0.00041966526810293157
42,11356,0,1,0.7220715,0.9956915965609491,0.99800676,0.99971586,0.9870858110731597
42,11359,0,0,0.2648456,0.0003745308541392523,0.010132425,0.01929914,0.0004875990271234886
42,11360,0,0,0.28045598,0.004137724111274309,0.013483134,0.019103488,0.0013037989657483215
42,11362,0,0,0.2660196,0.00033574672116136814,0.0041707135,0.016315628,0.0004114050721749611
42,11364,0,0,0.26378506,0.00032271109113440167,0.0069458634,0.017073583,0.00040332410628638734
42,11366,0,0,0.27423057,0.0003108665953408354,0.0059874207,0.018635204,0.00040568675664837817
42,11367,0,1,0.7500983,0.9979606990654989,0.9973677,0.998256,0.9983819491752293
42,11368,0,0,0.2647387,0.0003108665953408354,0.006850655,0.01733611,0.00039988028517935086
42,11369,0,0,0.27098936,0.00033574672116136814,0.0047024456,0.014886171,0.0004114050721749611
42,11370,0,0,0.24905923,0.00033574672116136814,0.005141552,0.016352464,0.0004114050721749611
42,11371,0,0,0.5016615,0.011212558923043755,0.21757343,0.17972365,0.011323952910340182
42,11374,0,0,0.26429483,0.00033574672116136814,0.0027876585,0.0151633,0.0004114050721749611
42,11375,0,0,0.28247866,0.00031819630329956426,0.0074664224,0.018576037,0.00040568675664837817
42,11376,0,0,0.25345656,0.0003108665953408354,0.009233558,0.01867541,0.00040568675664837817
42,11380,0,0,0.2648259,0.0003108665953408354,0.009142935,0.017896162,0.00040568675664837817
42,11381,0,1,0.735304,0.999462989699228,0.9999682,0.99999666,0.9993377756766938
42,11382,0,0,0.26673767,0.00033574672116136814,0.0060600545,0.016340319,0.0004114050721749611
42,11384,0,0,0.2538308,0.00033574672116136814,0.0039841165,0.015473661,0.0004114050721749611
42,11385,0,0,0.5506127,0.035265903755728946,0.23805457,0.11759763,0.03010675745844111
42,11387,0,0,0.27913508,0.00033574672116136814,0.0032712764,0.014931122,0.0004114050721749611
42,11389,0,0,0.33714774,0.0010229006034165376,0.010948703,0.01791638,0.001190751911566631
42,11391,0,0,0.28289995,0.0003470139498791265,0.0072509497,0.014616741,0.00041966526810293157
42,11392,0,0,0.24833538,0.0003470139498791265,0.0037628496,0.013366739,0.00041966526810293157
42,11392,1,0,0.23676562,0.0003470139498791265,0.0034772954,0.013153419,0.00041966526810293157
42,11393,0,0,0.2765073,0.00033574672116136814,0.004778922,0.0153301535,0.0004114050721749611
42,11394,0,0,0.25656214,0.0003470139498791265,0.0045682536,0.0145573085,0.00041966526810293157
42,11395,0,0,0.3386339,0.04283226779937825,0.011841905,0.019345574,0.04655169980124078
42,11397,0,0,0.33057588,0.08655676067991253,0.013183601,0.018537886,0.08776078027983654
42,11398,0,0,0.25730714,0.0003470139498791265,0.004501802,0.0146971755,0.00041966526810293157
42,11399,0,0,0.24375387,0.00033684496757964904,0.0032329855,0.013669089,0.0004114333674152026
42,11400,0,0,0.25815508,0.00033574672116136814,0.002488952,0.014835787,0.0004114050721749611
42,11401,0,0,0.30143902,0.000628261499725341,0.008855052,0.02326753,0.00048718725752463067
42,11402,0,0,0.2579731,0.00033574672116136814,0.0051148697,0.016540583,0.0004114050721749611
42,11403,0,0,0.2752401,0.0003108665953408354,0.008293614,0.017799845,0.00040568675664837817
42,11404,0,1,0.7505294,0.9970147207681521,0.9919064,0.99386954,0.9965078100022609
42,11407,0,0,0.29285237,0.00033574672116136814,0.0040278267,0.01577013,0.0004114050721749611
42,11409,0,0,0.25033253,0.00033574672116136814,0.0056987726,0.016872227,0.0004114050721749611
42,11412,0,0,0.27141088,0.00033574672116136814,0.00440354,0.016375413,0.0004114050721749611
42,11413,0,1,0.7322063,0.999046829262514,0.9996711,0.99964523,0.9989439035043844
42,11415,0,0,0.3017793,0.019265446598737832,0.0076345294,0.018222447,0.01909680339362464
42,11416,0,0,0.26232502,0.0003470139498791265,0.004965029,0.014830276,0.00041966526810293157
42,11419,0,0,0.2895628,0.0008532737838533724,0.013765502,0.045941412,0.0007922397322462474
42,11421,0,0,0.24465257,0.0003108665953408354,0.009886836,0.018648818,0.00040568675664837817
42,11422,0,0,0.26849753,0.00033574672116136814,0.005090111,0.015679935,0.0004114050721749611
42,11423,0,0,0.282994,0.00033574672116136814,0.0039780545,0.01656178,0.0004114050721749611
42,11425,0,0,0.23381566,0.00033574672116136814,0.0023905663,0.014186204,0.0004114050721749611
42,11428,0,0,0.26860085,0.00033684496757964904,0.00443554,0.014227561,0.0004114333674152026
42,11429,0,0,0.29249433,0.00038336108188359266,0.0077469917,0.019415408,0.0005381248430030644
42,11432,0,0,0.26717424,0.0003108665953408354,0.009297772,0.01814091,0.00040568675664837817
42,11433,0,1,0.732257,0.999462989699228,1.0,1.0,0.9993377756766938
42,11437,0,0,0.3277007,0.004829914248674908,0.010229292,0.0185363,0.008286394657113389
42,11438,0,1,0.7200738,0.999462989699228,1.0,1.0,0.9993377756766938
42,11441,0,0,0.27768284,0.0003206278669538865,0.00864876,0.018954268,0.0004166727041116248
42,11442,0,0,0.27768692,0.00033868192239795426,0.008690405,0.019014167,0.0004166727041116248
42,11447,0,1,0.746495,0.999462989699228,1.0,1.0,0.9993377756766938
42,11448,0,1,0.7198762,0.999462989699228,1.0,1.0,0.9993377756766938
42,11449,0,0,0.2693274,0.00033574672116136814,0.004076568,0.014949038,0.0004114050721749611
42,11452,0,0,0.2739192,0.0003470139498791265,0.005478165,0.013591071,0.00041966526810293157
42,11453,0,0,0.16980007,0.00033574672116136814,0.0008849815,0.013603932,0.0004114050721749611
42,11453,1,0,0.24746558,0.0009765826658738998,0.0038233555,0.02298209,0.0011223623244788227
42,11454,0,0,0.2839912,0.0008537233254089405,0.0045247767,0.01770787,0.0005770063381576932
42,11456,0,0,0.2788586,0.0004077072760378824,0.010528291,0.02483935,0.0006945802180620327
42,11457,0,0,0.26172665,0.00033574672116136814,0.005190016,0.014222426,0.0004114333674152026
42,11459,0,0,0.2665275,0.00033574672116136814,0.0039385953,0.014988952,0.0004114050721749611
42,11461,0,0,0.27380833,0.00033574672116136814,0.0046931794,0.01645553,0.0004114050721749611
42,11462,0,0,0.25909254,0.00031989664937276727,0.0064931284,0.017324619,0.00039988028517935086
42,11463,0,1,0.73093873,0.999462989699228,0.99990475,0.99999404,0.9993377756766938
42,11465,0,0,0.23794213,0.00033574672116136814,0.0020824028,0.01375641,0.0004114050721749611
42,11466,0,0,0.26595822,0.00033574672116136814,0.002636048,0.0141833825,0.0004114050721749611
42,11468,0,0,0.31656632,0.017158645664394734,0.010060946,0.018164353,0.016433265809425415
42,11469,0,0,0.25836295,0.003319876853424014,0.0047010444,0.021530647,0.002904590278578
42,11469,1,0,0.2579745,0.004819790629254181,0.0046045734,0.021165693,0.0073594296170043745
42,11469,2,0,0.25959212,0.003471565938349438,0.005667852,0.023070497,0.007082144344414611
42,11470,0,0,0.26973793,0.00032271109113440167,0.0050143367,0.017078929,0.00040332410628638734
42,11475,0,0,0.2888909,0.00031819630329956426,0.0057472265,0.018601704,0.00040568675664837817
42,11476,0,0,0.26566163,0.00033574672116136814,0.0041131238,0.015935656,0.0004114050721749611
42,11477,0,0,0.2789079,0.0004077072760378824,0.010633637,0.0249355,0.0006035848096532597
42,11478,0,0,0.26869887,0.00031819630329956426,0.005935569,0.017689142,0.00040568675664837817
42,11480,0,0,0.3252048,0.0010203751172080911,0.013000663,0.016119828,0.0027477620353864706
42,11481,0,0,0.27465087,0.0003108665953408354,0.008001227,0.018056802,0.00040568675664837817
42,11482,0,0,0.26521417,0.00033574672116136814,0.0032222222,0.014530956,0.0004114050721749611
42,11484,0,0,0.2777642,0.00039748069951898654,0.01053321,0.019808166,0.0005065402528064184
42,11485,0,0,0.2624792,0.0003108665953408354,0.008105783,0.018526543,0.00040568675664837817
42,11486,0,0,0.27125612,0.00032271109113440167,0.0054399613,0.017050391,0.00040332410628638734
42,11490,0,0,0.27082536,0.00033574672116136814,0.0034815774,0.014756568,0.0004114050721749611
42,11492,0,1,0.72838944,0.999462989699228,1.0,1.0,0.9993377756766938
42,11493,0,0,0.25282502,0.00033574672116136814,0.0038547849,0.015531095,0.0004114050721749611
42,11494,0,0,0.38769767,0.11231543691673682,0.038945578,0.020559298,0.11814672337490804
42,11496,0,0,0.25468436,0.00033574672116136814,0.0033727954,0.01449276,0.0004114050721749611
42,11497,0,0,0.28268436,0.0005810318526907934,0.005553884,0.01653013,0.0005213828221809106
42,11498,0,0,0.2664462,0.0003108665953408354,0.005960998,0.01777771,0.00040568675664837817
42,11500,0,0,0.4794613,0.009782877186089238,0.07881612,0.087246776,0.011478846550455165
42,11503,0,0,0.28168008,0.00043281877721025114,0.008886881,0.024577625,0.0005546408765786624
42,11504,0,0,0.27957493,0.00033574672116136814,0.0041031977,0.015837949,0.0004114050721749611
42,11505,0,0,0.24589835,0.00033574672116136814,0.0035684214,0.015510105,0.0004114050721749611
42,11507,0,0,0.2816902,0.0003470139498791265,0.006685573,0.015073627,0.00041966526810293157
42,11507,1,0,0.2838268,0.0005348448263628668,0.008081718,0.015363243,0.0008624245523629355
42,11507,2,0,0.24966577,0.00033574672116136814,0.0029087134,0.0138247125,0.0004114050721749611
42,11508,0,0,0.33485928,0.053776318231053055,0.012544058,0.01932187,0.04041522784287675
42,11509,0,0,0.26183984,0.0003470139498791265,0.0045940597,0.0141189685,0.00041966526810293157
42,11511,0,1,0.73672557,0.997113039316346,0.9990004,0.9991208,0.9978954877962033
42,11513,0,0,0.29710326,0.00033574672116136814,0.0034285123,0.015394536,0.0004114050721749611
42,11515,0,0,0.28557318,0.00031819630329956426,0.0078320345,0.01874236,0.00040568675664837817
42,11516,0,1,0.6585642,0.999462989699228,0.99996495,0.9999387,0.9993377756766938
42,11517,0,0,0.28819248,0.00033574672116136814,0.0031919128,0.016159663,0.0004114050721749611
42,11518,0,0,0.2923305,0.00041731937009875804,0.0087064775,0.02567444,0.0005306300356135683
42,11518,1,0,0.23002937,0.002110915789369612,0.0055539794,0.02870313,0.0021995237256217533
42,11519,0,0,0.29062402,0.002376906305855825,0.006525077,0.017615708,0.00278663960809566
42,11521,0,0,0.26354536,0.00033574672116136814,0.003305021,0.015551632,0.0004114050721749611
42,11523,0,0,0.2526928,0.00033574672116136814,0.0032585922,0.013940358,0.0004114050721749611
42,11525,0,0,0.28656244,0.00033574672116136814,0.0036868192,0.015332645,0.0004114050721749611
42,11527,0,1,0.73940074,0.999462989699228,1.0,1.0,0.9993377756766938
42,11528,0,0,0.2832212,0.0004073522432105196,0.009184508,0.025306994,0.0004875990271234886
42,11530,0,0,0.25527906,0.00032271109113440167,0.0058738193,0.01720635,0.00040332410628638734
42,11533,0,0,0.28212047,0.00034818124307334144,0.00913657,0.019147879,0.00044304197474264194
42,11534,0,0,0.3310503,0.007550457257603496,0.0131225865,0.017923648,0.009341500336892383
42,11536,0,0,0.27817717,0.0003470139498791265,0.0059788222,0.01501831,0.00041966526810293157
42,11537,0,0,0.2411676,0.00033574672116136814,0.0027204587,0.014415231,0.0004114050721749611
42,11539,0,0,0.2541223,0.00033574672116136814,0.0026709589,0.014966357,0.0004114050721749611
42,11541,0,0,0.27462587,0.00044875915934356814,0.0099800555,0.024850069,0.0005761849023125232
42,11542,0,0,0.2671044,0.0003108665953408354,0.0072456496,0.017895183,0.00040568675664837817
42,11545,0,0,0.34365067,0.009066118379046298,0.014577775,0.018407924,0.008375974366153454
42,11546,0,0,0.25423366,0.00033574672116136814,0.0031486705,0.014157723,0.0004114050721749611
42,11547,0,0,0.2645609,0.0003556620635771657,0.0057619233,0.015861617,0.00045849542902992113
42,11548,0,0,0.26413885,0.002893231423156013,0.013625155,0.033564903,0.003835203142140454
42,11548,1,0,0.2504492,0.0009867595091689087,0.006341253,0.028085753,0.0011370699505011263
42,11548,2,0,0.23527822,0.0009866889218503887,0.007300341,0.030650184,0.0011212062600391092
42,11550,0,0,0.31472874,0.027759440567739185,0.009873807,0.01809002,0.02154679034946437
42,11551,0,0,0.29151723,0.0004073522432105196,0.008453373,0.02500074,0.0004875990271234886
42,11552,0,0,0.27960312,0.00033574672116136814,0.004070737,0.014246854,0.0004114050721749611
42,11553,0,0,0.29069367,0.00033574672116136814,0.0039037776,0.015608502,0.0004114050721749611
42,11554,0,0,0.26465803,0.00032995164019334033,0.012162927,0.01752846,0.0004057146587591949
42,11556,0,0,0.2777113,0.00031819630329956426,0.0071998965,0.018434271,0.00040568675664837817
42,11557,0,0,0.3445267,0.015725488591072458,0.015219484,0.018162258,0.01875497073495781
42,11558,0,0,0.26100183,0.00033574672116136814,0.0055004978,0.016022537,0.0004114050721749611
42,11559,0,0,0.2812826,0.002329582629642273,0.0068206177,0.016286023,0.002776171130523648
42,11560,0,0,0.26808575,0.00033574672116136814,0.0042373496,0.016102036,0.0004114050721749611
42,11561,0,0,0.26481804,0.00033574672116136814,0.0032404715,0.014625466,0.0004114050721749611
42,11562,0,0,0.25761518,0.00033574672116136814,0.004200299,0.015888704,0.0004114050721749611
42,11563,0,0,0.26439694,0.0003108665953408354,0.007056127,0.017742647,0.00040568675664837817
42,11565,0,0,0.3199668,0.0018718843361951963,0.010220225,0.017889041,0.001190751911566631
