n_bins,run_shrink_strength,deployment_population_weight,fold,sigma68_ns,n_pair_residuals,heldout_run
8,20.0,0.0,2,1.3359070917334397,4710,65
8,20.0,0.0,-1,1.5425470862872157,0,65
8,20.0,1.0,0,1.9823420872272441,3018,65
8,20.0,1.0,1,1.2652488263096542,3534,65
8,20.0,1.0,2,1.3359704919104918,4710,65
8,20.0,1.0,-1,1.5278538018157966,0,65
8,20.0,4.0,0,1.9293725772666592,3018,65
8,20.0,4.0,1,1.241991683749105,3534,65
8,20.0,4.0,2,1.3405216451372928,4710,65
8,20.0,4.0,-1,1.5039619687176857,0,65
8,20.0,16.0,0,1.8764556640523715,3018,65
8,20.0,16.0,1,1.208848049256527,3534,65
8,20.0,16.0,2,1.344338310133084,4710,65
8,20.0,16.0,-1,1.4765473411473276,0,65
8,80.0,0.0,0,1.7110273131087752,3018,65
8,80.0,0.0,1,1.102005793549556,3534,65
8,80.0,0.0,2,1.245468729293355,4710,65
8,80.0,0.0,-1,1.3528339453172287,0,65
8,80.0,1.0,0,1.637092606163194,3018,65
8,80.0,1.0,1,1.122332741634418,3534,65
8,80.0,1.0,2,1.23430992318036,4710,65
8,80.0,1.0,-1,1.331245090325991,0,65
8,80.0,4.0,0,1.5260797030731066,3018,65
8,80.0,4.0,1,1.100045113541303,3534,65
8,80.0,4.0,2,1.2407261593683263,4710,65
8,80.0,4.0,-1,1.2889503253275787,0,65
8,80.0,16.0,0,1.4181571667761923,3018,65
8,80.0,16.0,1,1.0191763131805986,3534,65
8,80.0,16.0,2,1.2455235234106767,4710,65
8,80.0,16.0,-1,1.2276190011224892,0,65
8,320.0,0.0,0,1.1771209415289254,3018,65
8,320.0,0.0,1,1.002934168710359,3534,65
8,320.0,0.0,2,1.10251750020569,4710,65
8,320.0,0.0,-1,1.094190870148325,0,65
8,320.0,1.0,0,1.213275033108769,3018,65
8,320.0,1.0,1,1.0141934417444987,3534,65
8,320.0,1.0,2,1.054875917949467,4710,65
8,320.0,1.0,-1,1.0941147976009116,0,65
8,320.0,4.0,0,1.2230868598303704,3018,65
8,320.0,4.0,1,1.1242766137771625,3534,65
8,320.0,4.0,2,1.104498213100918,4710,65
8,320.0,4.0,-1,1.1506205622361503,0,65
8,320.0,16.0,0,1.209668511271236,3018,65
8,320.0,16.0,1,1.2112296383964358,3534,65
8,320.0,16.0,2,1.205829586737734,4710,65
8,320.0,16.0,-1,1.2089092454684687,0,65
8,1280.0,0.0,0,1.5887044920449527,3018,65
8,1280.0,0.0,1,1.9073195492398138,3534,65
8,1280.0,0.0,2,2.2249078539976312,4710,65
8,1280.0,0.0,-1,1.906977298427466,0,65
8,1280.0,1.0,0,1.6259192144339378,3018,65
8,1280.0,1.0,1,1.939556199525038,3534,65
8,1280.0,1.0,2,2.25981379169046,4710,65
8,1280.0,1.0,-1,1.941763068549812,0,65
8,1280.0,4.0,0,1.6830311386648122,3018,65
8,1280.0,4.0,1,1.9876498699364793,3534,65
8,1280.0,4.0,2,2.3124351472438742,4710,65
8,1280.0,4.0,-1,1.9943720519483883,0,65
8,1280.0,16.0,0,1.732277617463974,3018,65
8,1280.0,16.0,1,2.035233756866303,3534,65
8,1280.0,16.0,2,2.3650565027972834,4710,65
8,1280.0,16.0,-1,2.044189292375853,0,65
10,20.0,0.0,0,2.0151557061917647,3018,65
10,20.0,0.0,1,1.2718108556409313,3534,65
10,20.0,0.0,2,1.3714803151137143,4710,65
10,20.0,0.0,-1,1.5528156256488035,0,65
10,20.0,1.0,0,1.9726689576050216,3018,65
10,20.0,1.0,1,1.2489383913798575,3534,65
10,20.0,1.0,2,1.3353927168227917,4710,65
10,20.0,1.0,-1,1.5190000219358903,0,65
10,20.0,4.0,0,1.9085549723419373,3018,65
10,20.0,4.0,1,1.2230449738582303,3534,65
10,20.0,4.0,2,1.3350958309392849,4710,65
10,20.0,4.0,-1,1.4888985923798177,0,65
10,20.0,16.0,0,1.8444958417332382,3018,65
10,20.0,16.0,1,1.1876078575049651,3534,65
10,20.0,16.0,2,1.3414932491404192,4710,65
10,20.0,16.0,-1,1.457865649459541,0,65
10,80.0,0.0,0,1.6177292852585718,3018,65
10,80.0,0.0,1,1.1123800446360317,3534,65
10,80.0,0.0,2,1.2273086929192232,4710,65
10,80.0,0.0,-1,1.3191393409379424,0,65
10,80.0,1.0,0,1.539068852724425,3018,65
10,80.0,1.0,1,1.0760533604245102,3534,65
10,80.0,1.0,2,1.2312384520935917,4710,65
10,80.0,1.0,-1,1.282120221747509,0,65
10,80.0,4.0,0,1.4249391569192444,3018,65
10,80.0,4.0,1,1.004401011809512,3534,65
10,80.0,4.0,2,1.2232584756065967,4710,65
10,80.0,4.0,-1,1.2175328814451176,0,65
10,80.0,16.0,0,1.3424556842071462,3018,65
10,80.0,16.0,1,1.0803504206914976,3534,65
10,80.0,16.0,2,1.1305430433776453,4710,65
10,80.0,16.0,-1,1.1844497160920964,0,65
10,320.0,0.0,0,1.2234144271394554,3018,65
10,320.0,0.0,1,1.1568238231079864,3534,65
10,320.0,0.0,2,1.1521484246683436,4710,65
10,320.0,0.0,-1,1.1774622249719284,0,65
10,320.0,1.0,0,1.214821255984507,3018,65
10,320.0,1.0,1,1.2191792686184717,3534,65
10,320.0,1.0,2,1.2140102299366584,4710,65
10,320.0,1.0,-1,1.2160035848465458,0,65
10,320.0,4.0,0,1.2319080846267263,3018,65
10,320.0,4.0,1,1.2273948763035465,3534,65
10,320.0,4.0,2,1.28876413040697,4710,65
10,320.0,4.0,-1,1.2493556971124142,0,65
10,320.0,16.0,0,1.1526699874528092,3018,65
10,320.0,16.0,1,1.248265272056156,3534,65
10,320.0,16.0,2,1.384511021943089,4710,65
10,320.0,16.0,-1,1.2618154271506847,0,65
10,1280.0,0.0,0,1.7365043078554128,3018,65
10,1280.0,0.0,1,2.046346833873497,3534,65
10,1280.0,0.0,2,2.367348872481703,4710,65
10,1280.0,0.0,-1,2.050066671403538,0,65
10,1280.0,1.0,0,1.7663327918661405,3018,65
10,1280.0,1.0,1,2.0738930572846703,3534,65
10,1280.0,1.0,2,2.397373440435274,4710,65
10,1280.0,1.0,-1,2.0791997631953616,0,65
10,1280.0,4.0,0,1.8164036353045028,3018,65
10,1280.0,4.0,1,2.1150935975975167,3534,65
10,1280.0,4.0,2,2.442410292365625,4710,65
10,1280.0,4.0,-1,2.1246358417558815,0,65
10,1280.0,16.0,0,1.8665371103640116,3018,65
10,1280.0,16.0,1,2.1562806268775425,3534,65
10,1280.0,16.0,2,2.4874471442959742,4710,65
10,1280.0,16.0,-1,2.170088293845843,0,65
12,20.0,0.0,0,1.969368498643624,3018,65
12,20.0,0.0,1,1.2796817574499213,3534,65
12,20.0,0.0,2,1.4443584845943067,4710,65
12,20.0,0.0,-1,1.564469580229284,0,65
12,20.0,1.0,0,1.9345492004507496,3018,65
12,20.0,1.0,1,1.2515943371647622,3534,65
12,20.0,1.0,2,1.4080824359037705,4710,65
12,20.0,1.0,-1,1.5314086578397605,0,65
12,20.0,4.0,0,1.8950500610434626,3018,65
12,20.0,4.0,1,1.2346873233259366,3534,65
12,20.0,4.0,2,1.3574731978443346,4710,65
12,20.0,4.0,-1,1.4957368607379111,0,65
12,20.0,16.0,0,1.8516796031229559,3018,65
12,20.0,16.0,1,1.196587250653144,3534,65
12,20.0,16.0,2,1.3265046797487656,4710,65
12,20.0,16.0,-1,1.458257177841622,0,65
12,80.0,0.0,0,1.5652807793073058,3018,65
12,80.0,0.0,1,1.0547811185913862,3534,65
12,80.0,0.0,2,1.2213237596737971,4710,65
12,80.0,0.0,-1,1.2804618858574963,0,65
12,80.0,1.0,0,1.4923928197991019,3018,65
12,80.0,1.0,1,1.009916135526603,3534,65
12,80.0,1.0,2,1.2113646262482536,4710,65
12,80.0,1.0,-1,1.2378911938579862,0,65
12,80.0,4.0,0,1.3809145241660628,3018,65
12,80.0,4.0,1,1.0670588790437145,3534,65
12,80.0,4.0,2,1.1142819052871291,4710,65
12,80.0,4.0,-1,1.1874184361656355,0,65
12,80.0,16.0,0,1.3258177758655059,3018,65
12,80.0,16.0,1,1.0622919429130255,3534,65
12,80.0,16.0,2,1.0736957000564278,4710,65
12,80.0,16.0,-1,1.153935139611653,0,65
12,320.0,0.0,0,1.1953899655843483,3018,65
12,320.0,0.0,1,1.2366736910944773,3534,65
12,320.0,0.0,2,1.3041383832039408,4710,65
12,320.0,0.0,-1,1.245400679960922,0,65
12,320.0,1.0,0,1.1715421406640685,3018,65
12,320.0,1.0,1,1.2446161066559407,3534,65
12,320.0,1.0,2,1.365638827603951,4710,65
12,320.0,1.0,-1,1.2605990249746535,0,65
12,320.0,4.0,0,1.115799042612059,3018,65
12,320.0,4.0,1,1.2745732304372352,3534,65
12,320.0,4.0,2,1.4584523018552014,4710,65
12,320.0,4.0,-1,1.2829415249681653,0,65
12,320.0,16.0,0,1.1474377615123252,3018,65
12,320.0,16.0,1,1.3362822463306157,3534,65
12,320.0,16.0,2,1.5508926926084037,4710,65
12,320.0,16.0,-1,1.344870900150448,0,65
12,1280.0,0.0,0,1.850943257881496,3018,65
12,1280.0,0.0,1,2.1480470890329024,3534,65
12,1280.0,0.0,2,2.470825348024889,4710,65
12,1280.0,0.0,-1,2.156605231646429,0,65
12,1280.0,1.0,0,1.8801008497456535,3018,65
12,1280.0,1.0,1,2.171692124199633,3534,65
12,1280.0,1.0,2,2.4968294031042015,4710,65
12,1280.0,1.0,-1,2.1828741256831625,0,65
12,1280.0,4.0,0,1.9244699052161154,3018,65
12,1280.0,4.0,1,2.207134142984355,3534,65
12,1280.0,4.0,2,2.5305324352669123,4710,65
12,1280.0,4.0,-1,2.2207121611557943,0,65
12,1280.0,16.0,0,1.9670396026537176,3018,65
12,1280.0,16.0,1,2.2439570851202513,3534,65
12,1280.0,16.0,2,2.5624484965863323,4710,65
12,1280.0,16.0,-1,2.257815061453434,0,65
