run,stave,stave_idx,amplitude_adc,baseline_adc,pid_name,true_energy_mev,g4_n_sci_hits,split_name,tail_amplitude_bin,pedestal_history_bin,pulse_shape_bin,energy_bin,particle_family,pileup_flag,saturation_flag
60,B6,2,8465.861,-18.606998,deuteron,50.24090580966598,2,run_heldout,tail_low,pedestal_quiet,mid_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
60,B6,2,13933.945,-833.3696,deuteron,69.3115931621984,2,run_heldout,tail_mid,pedestal_memory,high_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
60,B6,2,13989.199,-46.86329,deuteron,81.5041576005907,2,run_heldout,tail_mid,pedestal_mid,high_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
60,B6,2,14816.71,73.53346,deuteron,65.67786600021307,2,run_heldout,tail_low,pedestal_mid,high_harmonic,energy_mid,deuteron_other_family,single_truth,saturation_truth
60,B2,0,14584.713,-187.32565,proton,78.31357191223901,8,run_heldout,tail_mid,pedestal_mid,low_harmonic,energy_high,proton_family,single_truth,saturation_truth
60,B6,2,11030.511,-6.4115934,deuteron,60.88990307900976,2,run_heldout,tail_mid,pedestal_quiet,low_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
60,B2,0,10685.299,29.312853,deuteron,90.3112397350886,3,run_heldout,tail_low,pedestal_quiet,low_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
60,B6,2,14346.725,-892.6825,proton,73.99787769252275,6,run_heldout,tail_low,pedestal_memory,mid_harmonic,energy_mid,proton_family,single_truth,saturation_truth
62,B2,0,9140.026,-54.931683,deuteron,44.93546150578294,1,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
62,B2,0,14874.232,-873.0504,proton,54.94900057856064,9,run_heldout,tail_mid,pedestal_memory,high_harmonic,energy_low,proton_family,pileup_truth,saturation_truth
62,B6,2,8216.487,39.438602,proton,74.65750099453865,4,run_heldout,tail_mid,pedestal_mid,high_harmonic,energy_high,proton_family,pileup_truth,linear_truth
62,B2,0,2807.703,476.6787,proton,13.997586926012708,1,run_heldout,tail_low,pedestal_memory,high_harmonic,energy_low,proton_family,pileup_truth,linear_truth
62,B2,0,17929.59,-25.142677,deuteron,76.2518811218863,2,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_high,deuteron_other_family,pileup_truth,saturation_truth
62,B6,2,13281.15,-572.75397,deuteron,88.87710806200684,2,run_heldout,tail_high,pedestal_memory,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,linear_truth
62,B2,0,11147.998,-1158.294,deuteron,31.413553216817935,1,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
62,B4,1,14268.625,124.28119,deuteron,60.14152624921472,2,run_heldout,tail_low,pedestal_mid,mid_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
62,B8,3,15246.945,38.000465,deuteron,93.07282861855262,2,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_high,deuteron_other_family,pileup_truth,saturation_truth
62,B4,1,3080.9534,-217.4719,proton,10.827732975020002,1,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_low,proton_family,pileup_truth,linear_truth
62,B4,1,14902.585,-22.29935,proton,81.67948699912019,6,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_high,proton_family,pileup_truth,saturation_truth
62,B6,2,15743.996,-725.61096,proton,62.33925915133814,5,run_heldout,tail_high,pedestal_memory,high_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
62,B8,3,13926.604,-95.66167,proton,56.810242079775946,3,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_mid,proton_family,pileup_truth,linear_truth
62,B6,2,13934.792,-84.66091,proton,55.36288899492734,3,run_heldout,tail_low,pedestal_mid,high_harmonic,energy_mid,proton_family,pileup_truth,linear_truth
62,B8,3,7101.975,-102.57237,proton,28.801963616115287,1,run_heldout,tail_low,pedestal_mid,high_harmonic,energy_low,proton_family,pileup_truth,linear_truth
62,B4,1,15547.384,-605.0919,deuteron,59.34786069205559,2,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
62,B2,0,2290.3423,-198.97212,proton,11.356411149158571,1,run_heldout,tail_low,pedestal_mid,mid_harmonic,energy_low,proton_family,pileup_truth,linear_truth
62,B4,1,13641.335,70.463135,deuteron,71.88701103697517,2,run_heldout,tail_mid,pedestal_mid,high_harmonic,energy_mid,deuteron_other_family,pileup_truth,linear_truth
62,B4,1,10602.301,-273.02173,proton,67.33908723878615,4,run_heldout,tail_high,pedestal_memory,mid_harmonic,energy_mid,proton_family,pileup_truth,linear_truth
62,B2,0,11639.467,-306.67996,deuteron,82.72369040870745,4,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_high,deuteron_other_family,pileup_truth,linear_truth
62,B2,0,15485.29,-87.88451,proton,55.82655146611184,4,run_heldout,tail_low,pedestal_mid,mid_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
62,B4,1,13480.922,-48.43006,proton,71.68065634663783,3,run_heldout,tail_mid,pedestal_mid,high_harmonic,energy_mid,proton_family,pileup_truth,linear_truth
62,B6,2,16500.678,-712.3744,proton,73.58856745359887,5,run_heldout,tail_high,pedestal_memory,mid_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
62,B2,0,18631.838,-266.92398,deuteron,55.03120121742628,1,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_low,deuteron_other_family,pileup_truth,saturation_truth
62,B4,1,13956.948,-5.3806524,deuteron,87.28038232466129,2,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_high,deuteron_other_family,pileup_truth,linear_truth
62,B2,0,12176.137,-294.87598,deuteron,57.43309612443402,2,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,deuteron_other_family,pileup_truth,linear_truth
62,B6,2,17020.816,-57.74266,deuteron,119.67336410988491,4,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,saturation_truth
62,B6,2,14089.003,21.574945,proton,55.94949682700545,3,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
62,B2,0,14914.004,10.527214,proton,87.84894126519177,5,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_high,proton_family,pileup_truth,saturation_truth
62,B2,0,13355.841,-59.561325,proton,54.136859489939226,4,run_heldout,tail_low,pedestal_mid,mid_harmonic,energy_low,proton_family,pileup_truth,linear_truth
62,B2,0,15406.768,-256.78772,proton,100.31852695865216,3,run_heldout,tail_high,pedestal_memory,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,saturation_truth
62,B2,0,14660.086,-214.40501,deuteron,76.50830883448258,2,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_high,deuteron_other_family,pileup_truth,saturation_truth
62,B8,3,6728.1387,-360.99658,deuteron,34.3984221028548,1,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
62,B6,2,14917.547,-10.071099,deuteron,62.92660477602311,3,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
62,B4,1,16193.992,-37.993706,proton,75.48587492503103,3,run_heldout,tail_mid,pedestal_mid,high_harmonic,energy_high,proton_family,pileup_truth,saturation_truth
62,B8,3,14429.361,-575.7915,deuteron,107.25217289850278,3,run_heldout,tail_high,pedestal_memory,mid_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,saturation_truth
62,B8,3,11736.261,6.158164,proton,51.149007156504325,7,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_low,proton_family,pileup_truth,linear_truth
62,B2,0,12435.123,-40.922752,deuteron,53.86531558403724,3,run_heldout,tail_low,pedestal_mid,mid_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
62,B8,3,11951.47,-24.40178,proton,55.02157036364453,2,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_low,proton_family,pileup_truth,linear_truth
62,B8,3,14191.151,-10.296048,deuteron,81.74941871156044,2,run_heldout,tail_high,pedestal_quiet,mid_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,saturation_truth
62,B8,3,13411.733,-0.8581071,deuteron,87.81001893373681,3,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,linear_truth
62,B2,0,8743.711,-553.6144,proton,32.08673204580863,7,run_heldout,tail_mid,pedestal_memory,high_harmonic,energy_low,proton_family,pileup_truth,linear_truth
62,B4,1,12835.814,-180.99556,deuteron,49.34727808972227,1,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
62,B8,3,13860.575,5.8256187,proton,94.40901561165305,7,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_high,proton_family,pileup_truth,linear_truth
62,B6,2,14115.504,-24.802444,deuteron,58.97687648232446,2,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
62,B2,0,16558.742,13.68112,proton,78.55643262170179,4,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_high,proton_family,pileup_truth,saturation_truth
62,B4,1,10122.747,-872.2317,deuteron,36.3815792088974,1,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
62,B2,0,17140.596,-225.18599,deuteron,116.95407302540966,3,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_high,deuteron_other_family,pileup_truth,saturation_truth
62,B8,3,14500.077,-18.725151,proton,65.59783925840425,4,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,proton_family,single_truth,saturation_truth
62,B2,0,15219.155,-142.44868,proton,83.36041771737494,4,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_high,external_high_energy_tail_family,single_truth,saturation_truth
62,B8,3,15495.769,-62.98072,deuteron,79.00962957407413,2,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_high,external_high_energy_tail_family,single_truth,saturation_truth
62,B6,2,10417.004,-407.67563,proton,74.26833391301884,4,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,proton_family,single_truth,linear_truth
62,B8,3,8586.485,-634.62976,proton,94.0619536321606,2,run_heldout,tail_mid,pedestal_memory,high_harmonic,energy_high,proton_family,single_truth,linear_truth
62,B6,2,14160.402,21.717838,deuteron,91.5059962251334,2,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_high,external_high_energy_tail_family,single_truth,saturation_truth
62,B2,0,16669.771,-345.10504,proton,54.881305856261065,4,run_heldout,tail_high,pedestal_memory,mid_harmonic,energy_low,proton_family,single_truth,saturation_truth
62,B8,3,9884.754,-395.47778,proton,92.58993103064851,4,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_high,proton_family,single_truth,linear_truth
62,B2,0,17246.531,-110.023254,proton,74.61093410481415,4,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_high,proton_family,single_truth,saturation_truth
62,B2,0,9063.376,-591.85876,deuteron,23.064092585295757,1,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
62,B2,0,12072.828,485.42615,deuteron,65.6849740399357,1,run_heldout,tail_low,pedestal_memory,mid_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
62,B6,2,13685.845,-189.31699,proton,87.01824798492444,4,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_high,proton_family,single_truth,linear_truth
62,B4,1,13743.989,-554.344,deuteron,97.57336157902937,5,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
62,B4,1,6848.254,-265.43683,deuteron,35.55344654903473,2,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
62,B2,0,13444.48,-83.680725,proton,51.83012765518613,3,run_heldout,tail_high,pedestal_mid,low_harmonic,energy_low,proton_family,single_truth,linear_truth
62,B8,3,7822.457,-44.782806,proton,54.86537540225824,3,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_low,proton_family,single_truth,linear_truth
62,B4,1,9989.898,-74.4987,deuteron,87.49513056826636,2,run_heldout,tail_mid,pedestal_mid,low_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
62,B8,3,6797.7715,-468.47052,deuteron,18.40382244612569,2,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
62,B8,3,9688.334,-134.26369,deuteron,99.09254339325015,3,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
62,B2,0,15939.047,-325.42297,deuteron,106.710576171996,4,run_heldout,tail_low,pedestal_memory,mid_harmonic,energy_high,deuteron_other_family,single_truth,saturation_truth
62,B2,0,13523.1045,-31.450638,deuteron,59.48376682834195,2,run_heldout,tail_low,pedestal_quiet,low_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
62,B4,1,20096.066,-1313.6161,deuteron,83.24478161747804,2,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_high,deuteron_other_family,single_truth,saturation_truth
62,B6,2,8887.226,-543.34705,proton,53.153398906950166,4,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_low,proton_family,single_truth,linear_truth
62,B8,3,15928.72,-166.02957,deuteron,105.339171170946,5,run_heldout,tail_high,pedestal_mid,low_harmonic,energy_high,external_high_energy_tail_family,single_truth,saturation_truth
62,B4,1,8170.4937,-91.10469,deuteron,93.25549343289882,3,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
62,B4,1,8870.135,-14.930012,proton,86.7145833712176,4,run_heldout,tail_low,pedestal_quiet,mid_harmonic,energy_high,proton_family,single_truth,linear_truth
62,B6,2,10184.341,-888.07837,deuteron,116.24666033281784,3,run_heldout,tail_mid,pedestal_memory,high_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
62,B6,2,6624.8843,-0.4870119,proton,70.03542438338545,4,run_heldout,tail_low,pedestal_quiet,mid_harmonic,energy_mid,proton_family,single_truth,linear_truth
62,B8,3,8793.764,-20.064705,deuteron,36.122023297673564,1,run_heldout,tail_high,pedestal_quiet,mid_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
62,B8,3,10749.497,-22.501741,proton,37.17099178043719,4,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_low,proton_family,single_truth,linear_truth
62,B8,3,12960.467,-52.45137,deuteron,88.69152881141879,2,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
62,B2,0,15896.491,-315.78604,deuteron,69.8690877896509,2,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,deuteron_other_family,single_truth,saturation_truth
62,B8,3,14388.269,7.410867,proton,56.37447947549095,4,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,proton_family,single_truth,saturation_truth
62,B6,2,5184.9604,-45.541504,deuteron,43.81398928821734,2,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
62,B2,0,16024.813,-255.0662,deuteron,77.25624846039258,2,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_high,deuteron_other_family,single_truth,saturation_truth
62,B2,0,17131.498,-575.9286,proton,65.4802621065662,4,run_heldout,tail_mid,pedestal_memory,mid_harmonic,energy_mid,proton_family,single_truth,saturation_truth
62,B6,2,12407.109,-30.594759,deuteron,59.987939597994455,2,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
62,B6,2,9879.574,-914.11694,proton,38.02915227223459,1,run_heldout,tail_high,pedestal_memory,mid_harmonic,energy_low,proton_family,single_truth,linear_truth
62,B6,2,8421.194,-0.97470427,proton,87.69603782910798,4,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_high,external_high_energy_tail_family,single_truth,linear_truth
62,B8,3,9809.588,-54.903236,proton,54.86927499733024,3,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_low,proton_family,single_truth,linear_truth
62,B8,3,15623.817,-245.8786,deuteron,108.79202546097883,5,run_heldout,tail_high,pedestal_mid,low_harmonic,energy_high,external_high_energy_tail_family,single_truth,saturation_truth
62,B4,1,11789.73,8.93439,deuteron,45.539891606865446,5,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
62,B2,0,15734.27,-650.27057,proton,23.47039575141174,2,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_low,proton_family,single_truth,saturation_truth
62,B2,0,21096.316,-247.01324,deuteron,73.21872684556786,2,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_mid,deuteron_other_family,single_truth,saturation_truth
62,B8,3,15944.47,12.059999,proton,65.0189844133365,4,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,proton_family,single_truth,saturation_truth
62,B8,3,9565.459,26.272327,proton,69.749881612443,4,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_mid,proton_family,single_truth,linear_truth
62,B2,0,14931.724,-397.65735,proton,92.1137050138958,4,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_high,proton_family,single_truth,saturation_truth
62,B8,3,13079.169,-15.541555,deuteron,64.6958061651368,2,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
64,B8,3,15030.832,-2.974471,proton,78.8727030118198,4,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,saturation_truth
64,B8,3,12210.361,-11.143778,proton,86.13925695112266,2,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,linear_truth
64,B4,1,17571.473,-747.5287,proton,77.37735465028312,4,run_heldout,tail_high,pedestal_memory,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,saturation_truth
64,B4,1,11732.2295,-191.86931,deuteron,46.400003542800576,1,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
64,B6,2,14111.438,-41.653275,proton,63.8329932582612,2,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
64,B4,1,5482.3516,-24.299217,proton,22.690565234185076,2,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_low,proton_family,pileup_truth,linear_truth
64,B8,3,14666.679,-30.792847,proton,65.58521000279363,7,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
64,B2,0,15093.676,75.00123,proton,73.46549008412535,4,run_heldout,tail_low,pedestal_mid,mid_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
64,B6,2,12421.133,24.179043,proton,67.99087540560292,4,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,proton_family,pileup_truth,linear_truth
64,B2,0,18474.984,-177.76828,deuteron,72.00899629623316,3,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
64,B6,2,10235.089,6.038947,deuteron,40.22825851837588,1,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
64,B8,3,12374.832,-17.13491,proton,68.28364251274404,4,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_mid,proton_family,pileup_truth,linear_truth
64,B4,1,13470.99,3.6168256,proton,53.98783653254074,3,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_low,proton_family,pileup_truth,linear_truth
64,B4,1,11957.31,-154.55075,proton,63.255570742158405,5,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_mid,proton_family,pileup_truth,linear_truth
64,B4,1,16392.463,-186.77948,deuteron,66.79328628807872,8,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
64,B4,1,13867.282,-1175.7206,deuteron,41.24208662810642,1,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
64,B8,3,12141.796,-51.383537,proton,52.05332436567016,5,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_low,proton_family,pileup_truth,linear_truth
64,B8,3,11623.941,-3.5988503,proton,99.5295501016434,3,run_heldout,tail_high,pedestal_quiet,low_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,linear_truth
64,B4,1,10127.518,27.04227,proton,64.65509657969095,4,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_mid,proton_family,pileup_truth,linear_truth
64,B6,2,12082.268,48.52373,deuteron,74.77476333779576,7,run_heldout,tail_mid,pedestal_mid,high_harmonic,energy_high,deuteron_other_family,pileup_truth,linear_truth
64,B8,3,14671.249,-74.46441,proton,53.64317530635965,4,run_heldout,tail_mid,pedestal_mid,high_harmonic,energy_low,proton_family,pileup_truth,saturation_truth
64,B2,0,20303.896,-882.4987,proton,80.38836489094169,4,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_high,proton_family,pileup_truth,saturation_truth
64,B2,0,18687.354,-902.6224,deuteron,72.711280755856,2,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
64,B8,3,10804.252,-34.224403,deuteron,63.161609634488585,1,run_heldout,tail_mid,pedestal_quiet,low_harmonic,energy_mid,deuteron_other_family,pileup_truth,linear_truth
64,B6,2,15939.424,-993.44824,proton,57.5214198766377,4,run_heldout,tail_high,pedestal_memory,mid_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
64,B4,1,8993.222,37.56903,deuteron,42.26509245843596,1,run_heldout,tail_high,pedestal_mid,low_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
64,B2,0,12120.216,1004.03296,deuteron,68.31904341071153,2,run_heldout,tail_low,pedestal_memory,mid_harmonic,energy_mid,deuteron_other_family,pileup_truth,linear_truth
64,B6,2,9769.039,12.298813,proton,61.67755694913711,2,run_heldout,tail_high,pedestal_quiet,mid_harmonic,energy_mid,proton_family,pileup_truth,linear_truth
64,B6,2,8236.076,9.725067,proton,74.59827156036708,3,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_high,proton_family,pileup_truth,linear_truth
64,B6,2,14582.624,-3.650044,deuteron,87.98819788508192,2,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,saturation_truth
64,B8,3,12102.693,-322.68796,deuteron,56.61030395532563,9,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_mid,deuteron_other_family,pileup_truth,linear_truth
64,B2,0,13037.993,14.151154,deuteron,111.82572136645452,3,run_heldout,tail_mid,pedestal_quiet,mid_harmonic,energy_high,deuteron_other_family,pileup_truth,linear_truth
64,B4,1,14129.07,-1058.0636,deuteron,63.15030736365719,2,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
64,B6,2,13196.024,0.7383919,proton,77.26698265026828,2,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_high,proton_family,pileup_truth,linear_truth
64,B6,2,10556.964,-2.2732506,deuteron,77.42883234087851,3,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_high,external_high_energy_tail_family,pileup_truth,linear_truth
64,B4,1,17321.838,-996.4197,proton,72.84662775590279,4,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
64,B2,0,18907.953,-1627.915,deuteron,55.13250794842045,1,run_heldout,tail_low,pedestal_memory,high_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
64,B2,0,13912.672,-258.42908,deuteron,79.39148344651588,2,run_heldout,tail_mid,pedestal_memory,mid_harmonic,energy_high,deuteron_other_family,pileup_truth,linear_truth
64,B2,0,26250.648,-2152.5522,deuteron,99.12678705537552,3,run_heldout,tail_mid,pedestal_memory,mid_harmonic,energy_high,deuteron_other_family,pileup_truth,saturation_truth
64,B8,3,11982.444,-21.200111,deuteron,47.753413524318965,1,run_heldout,tail_mid,pedestal_quiet,high_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
64,B6,2,15074.855,18.11203,deuteron,63.69609493000652,2,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
64,B8,3,13104.792,-66.790344,proton,52.9456756642692,3,run_heldout,tail_mid,pedestal_mid,high_harmonic,energy_low,proton_family,pileup_truth,linear_truth
64,B8,3,15149.411,-36.790264,deuteron,66.76353973818942,2,run_heldout,tail_high,pedestal_mid,mid_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
64,B8,3,12106.322,39.90196,deuteron,52.45086663105484,1,run_heldout,tail_high,pedestal_mid,high_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
64,B2,0,20038.268,-2517.2485,proton,57.03999307148574,4,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_mid,proton_family,pileup_truth,saturation_truth
64,B2,0,8576.049,45.92491,deuteron,40.044599223155245,2,run_heldout,tail_low,pedestal_mid,high_harmonic,energy_low,deuteron_other_family,pileup_truth,linear_truth
64,B2,0,12333.712,-139.73221,deuteron,56.23858023052372,1,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_mid,deuteron_other_family,pileup_truth,linear_truth
64,B2,0,14921.943,-153.3671,deuteron,61.9749586904351,2,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_mid,deuteron_other_family,pileup_truth,saturation_truth
64,B4,1,21482.55,-1256.9907,proton,76.03134642476618,4,run_heldout,tail_low,pedestal_memory,low_harmonic,energy_high,proton_family,single_truth,saturation_truth
64,B4,1,11010.675,194.34152,deuteron,95.9284959095586,3,run_heldout,tail_low,pedestal_mid,low_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
64,B6,2,2926.1313,-0.6648817,deuteron,12.521856236193427,1,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
64,B4,1,10687.524,43.909134,deuteron,88.7115006669853,2,run_heldout,tail_low,pedestal_mid,high_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
64,B2,0,11857.675,7.189476,proton,81.12298469880628,4,run_heldout,tail_low,pedestal_quiet,high_harmonic,energy_high,proton_family,single_truth,linear_truth
64,B8,3,5217.783,67.3464,deuteron,20.818530199615857,1,run_heldout,tail_low,pedestal_mid,mid_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
64,B2,0,12570.224,-65.721245,deuteron,90.49378143749266,5,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_high,deuteron_other_family,single_truth,linear_truth
64,B6,2,12051.724,-8.133057,deuteron,33.79522915945725,1,run_heldout,tail_high,pedestal_quiet,high_harmonic,energy_low,deuteron_other_family,single_truth,linear_truth
64,B2,0,17892.586,-71.13411,proton,56.70848067056437,3,run_heldout,tail_mid,pedestal_mid,low_harmonic,energy_mid,proton_family,single_truth,saturation_truth
64,B4,1,17265.748,-1645.5178,deuteron,59.72013413327866,2,run_heldout,tail_mid,pedestal_memory,low_harmonic,energy_mid,deuteron_other_family,single_truth,saturation_truth
64,B4,1,11196.173,-138.54544,deuteron,62.514947668855584,2,run_heldout,tail_mid,pedestal_mid,mid_harmonic,energy_mid,deuteron_other_family,single_truth,linear_truth
64,B4,1,6762.273,-147.89447,proton,59.142957156741176,4,run_heldout,tail_mid,pedestal_mid,low_harmonic,energy_mid,proton_family,single_truth,linear_truth
