run,eventno,evt,stave,channel,amplitude_adc,peak_sample,source_index,injection_rep,dropout_sample,regime,truth_time_samples
51,188946,10030,B2,0,6359.0,5,13029,1,16,leading_edge_preserved,3.3584442138671875
51,186353,7555,B2,0,6050.5,6,13030,0,5,leading_edge_destroyed,4.298359394073486
51,186353,7555,B2,0,6050.5,6,13030,1,9,leading_edge_preserved,4.298359394073486
51,189845,10905,B2,0,6255.5,6,13031,0,4,leading_edge_destroyed,3.8733668327331543
51,189845,10905,B2,0,6255.5,6,13031,1,14,leading_edge_preserved,3.8733668327331543
51,181791,3331,B2,0,9408.5,5,13032,0,4,leading_edge_destroyed,3.2464303970336914
51,181791,3331,B2,0,9408.5,5,13032,1,12,leading_edge_preserved,3.2464303970336914
51,180002,1676,B2,0,5644.5,6,13033,0,6,leading_edge_destroyed,4.085613250732422
51,180002,1676,B2,0,5644.5,6,13033,1,9,leading_edge_preserved,4.085613250732422
51,191600,12548,B2,0,9240.0,6,13034,0,5,leading_edge_destroyed,4.002914905548096
51,191600,12548,B2,0,9240.0,6,13034,1,10,leading_edge_preserved,4.002914905548096
51,174886,13776,B2,0,7357.0,6,13035,0,4,leading_edge_destroyed,4.155304908752441
51,174886,13776,B2,0,7357.0,6,13035,1,12,leading_edge_preserved,4.155304908752441
51,176317,14628,B2,0,7882.0,6,13036,0,4,leading_edge_destroyed,3.547088861465454
51,176317,14628,B2,0,7882.0,6,13036,1,16,leading_edge_preserved,3.547088861465454
51,174490,13403,B2,0,5762.0,6,13037,0,6,leading_edge_destroyed,3.5214807987213135
51,174490,13403,B2,0,5762.0,6,13037,1,16,leading_edge_preserved,3.5214807987213135
51,185450,6714,B6,4,1190.0,14,13038,0,12,leading_edge_destroyed,11.289473533630371
51,185450,6714,B6,4,1190.0,14,13038,1,16,leading_edge_preserved,11.289473533630371
51,183225,4658,B2,0,3117.5,8,13039,0,7,leading_edge_destroyed,5.263751983642578
51,183225,4658,B2,0,3117.5,8,13039,1,14,leading_edge_preserved,5.263751983642578
51,176539,14838,B2,0,4647.0,5,13040,0,5,leading_edge_destroyed,3.15468692779541
51,176539,14838,B2,0,4647.0,5,13040,1,9,leading_edge_preserved,3.15468692779541
51,174495,13407,B2,0,6203.5,6,13041,0,5,leading_edge_destroyed,4.14768648147583
51,174495,13407,B2,0,6203.5,6,13041,1,8,leading_edge_preserved,4.14768648147583
51,191772,12705,B2,0,3853.5,6,13042,0,4,leading_edge_destroyed,3.6085689067840576
51,191772,12705,B2,0,3853.5,6,13042,1,15,leading_edge_preserved,3.6085689067840576
51,181400,2973,B2,0,5438.0,6,13043,0,5,leading_edge_destroyed,3.6404309272766113
51,181400,2973,B2,0,5438.0,6,13043,1,11,leading_edge_preserved,3.6404309272766113
51,186872,8063,B2,0,9392.5,5,13044,0,5,leading_edge_destroyed,3.3505046367645264
51,186872,8063,B2,0,9392.5,5,13044,1,10,leading_edge_preserved,3.3505046367645264
51,179329,1054,B2,0,9175.5,6,13045,0,4,leading_edge_destroyed,4.08905553817749
51,179329,1054,B2,0,9175.5,6,13045,1,13,leading_edge_preserved,4.08905553817749
51,189296,10386,B2,0,7397.5,5,13046,0,5,leading_edge_destroyed,3.226274013519287
51,189296,10386,B2,0,7397.5,5,13046,1,10,leading_edge_preserved,3.226274013519287
51,175605,13965,B2,0,2048.0,7,13047,0,7,leading_edge_destroyed,4.262435436248779
51,175605,13965,B2,0,2048.0,7,13047,1,15,leading_edge_preserved,4.262435436248779
51,190618,11651,B2,0,8321.5,7,13048,0,7,leading_edge_destroyed,3.3940627574920654
51,190618,11651,B2,0,8321.5,7,13048,1,14,leading_edge_preserved,3.3940627574920654
51,188310,9419,B2,0,8125.0,6,13049,0,4,leading_edge_destroyed,4.07523775100708
51,188310,9419,B2,0,8125.0,6,13049,1,10,leading_edge_preserved,4.07523775100708
51,184156,5516,B2,0,7154.5,5,13050,0,4,leading_edge_destroyed,3.2935287952423096
51,184156,5516,B2,0,7154.5,5,13050,1,8,leading_edge_preserved,3.2935287952423096
51,192770,13622,B2,0,7611.0,5,13051,0,3,leading_edge_destroyed,3.42624568939209
51,192770,13622,B2,0,7611.0,5,13051,1,14,leading_edge_preserved,3.42624568939209
51,186235,7445,B2,0,9530.5,5,13052,0,5,leading_edge_destroyed,3.36362886428833
51,186235,7445,B2,0,9530.5,5,13052,1,11,leading_edge_preserved,3.36362886428833
51,192501,13373,B2,0,6529.5,6,13053,0,6,leading_edge_destroyed,3.6890199184417725
51,192501,13373,B2,0,6529.5,6,13053,1,14,leading_edge_preserved,3.6890199184417725
51,192572,13440,B2,0,3462.5,7,13054,0,5,leading_edge_destroyed,4.4525041580200195
51,192572,13440,B2,0,3462.5,7,13054,1,16,leading_edge_preserved,4.4525041580200195
51,174515,13425,B2,0,5096.0,6,13055,0,4,leading_edge_destroyed,3.7437782287597656
51,174515,13425,B2,0,5096.0,6,13055,1,12,leading_edge_preserved,3.7437782287597656
51,189671,10739,B2,0,7706.0,5,13056,0,5,leading_edge_destroyed,3.2876172065734863
51,189671,10739,B2,0,7706.0,5,13056,1,10,leading_edge_preserved,3.2876172065734863
51,176413,14719,B2,0,9607.0,6,13057,0,6,leading_edge_destroyed,3.580087184906006
51,176413,14719,B2,0,9607.0,6,13057,1,14,leading_edge_preserved,3.580087184906006
51,192026,12937,B2,0,7700.5,11,13058,0,9,leading_edge_destroyed,3.44848895072937
51,192026,12937,B2,0,7700.5,11,13058,1,16,leading_edge_preserved,3.44848895072937
51,180839,2449,B2,0,4667.0,4,13059,0,3,leading_edge_destroyed,2.1535298824310303
51,180839,2449,B2,0,4667.0,4,13059,1,11,leading_edge_preserved,2.1535298824310303
51,178115,16288,B2,0,7862.5,6,13060,0,4,leading_edge_destroyed,4.173707008361816
51,178115,16288,B2,0,7862.5,6,13060,1,11,leading_edge_preserved,4.173707008361816
51,193701,14470,B2,0,6228.0,6,13061,0,4,leading_edge_destroyed,4.191713333129883
51,193701,14470,B2,0,6228.0,6,13061,1,11,leading_edge_preserved,4.191713333129883
51,192043,12953,B2,0,6874.5,5,13062,0,4,leading_edge_destroyed,3.393700361251831
51,192043,12953,B2,0,6874.5,5,13062,1,15,leading_edge_preserved,3.393700361251831
51,187586,8721,B2,0,6505.0,6,13063,0,4,leading_edge_destroyed,4.393606185913086
51,187586,8721,B2,0,6505.0,6,13063,1,10,leading_edge_preserved,4.393606185913086
51,185131,6412,B2,0,7603.0,6,13064,0,5,leading_edge_destroyed,4.12205696105957
51,185131,6412,B2,0,7603.0,6,13064,1,11,leading_edge_preserved,4.12205696105957
51,183682,5081,B2,0,6497.5,6,13065,0,4,leading_edge_destroyed,4.014770030975342
51,183682,5081,B2,0,6497.5,6,13065,1,13,leading_edge_preserved,4.014770030975342
51,193085,13907,B2,0,5633.5,6,13066,0,5,leading_edge_destroyed,3.9001638889312744
51,193085,13907,B2,0,5633.5,6,13066,1,11,leading_edge_preserved,3.9001638889312744
51,193765,14526,B2,0,7663.0,6,13067,0,4,leading_edge_destroyed,4.2016520500183105
51,193765,14526,B2,0,7663.0,6,13067,1,8,leading_edge_preserved,4.2016520500183105
51,178646,392,B2,0,2561.5,7,13068,0,5,leading_edge_destroyed,4.374778747558594
51,178646,392,B2,0,2561.5,7,13068,1,13,leading_edge_preserved,4.374778747558594
51,181579,3135,B2,0,6467.0,6,13069,0,4,leading_edge_destroyed,4.080507755279541
51,181579,3135,B2,0,6467.0,6,13069,1,15,leading_edge_preserved,4.080507755279541
51,179181,885,B2,0,6360.5,6,13070,0,5,leading_edge_destroyed,4.089943885803223
51,179181,885,B2,0,6360.5,6,13070,1,14,leading_edge_preserved,4.089943885803223
51,176203,14523,B2,0,8809.0,6,13071,0,6,leading_edge_destroyed,4.145313739776611
51,176203,14523,B2,0,8809.0,6,13071,1,9,leading_edge_preserved,4.145313739776611
51,188603,9710,B2,0,3452.5,6,13072,0,5,leading_edge_destroyed,3.7206897735595703
51,188603,9710,B2,0,3452.5,6,13072,1,14,leading_edge_preserved,3.7206897735595703
51,182268,3772,B2,0,9414.0,5,13073,0,3,leading_edge_destroyed,3.2889626026153564
51,182268,3772,B2,0,9414.0,5,13073,1,10,leading_edge_preserved,3.2889626026153564
51,178951,673,B2,0,7278.0,5,13074,0,4,leading_edge_destroyed,3.3018078804016113
51,178951,673,B2,0,7278.0,5,13074,1,15,leading_edge_preserved,3.3018078804016113
51,188588,9696,B2,0,3752.5,6,13075,0,4,leading_edge_destroyed,4.326425075531006
51,188588,9696,B2,0,3752.5,6,13075,1,11,leading_edge_preserved,4.326425075531006
51,179234,936,B2,0,8916.0,6,13076,0,4,leading_edge_destroyed,3.4303221702575684
51,179234,936,B2,0,8916.0,6,13076,1,8,leading_edge_preserved,3.4303221702575684
51,175153,13543,B2,0,8873.5,6,13077,0,5,leading_edge_destroyed,3.6520349979400635
51,175153,13543,B2,0,8873.5,6,13077,1,15,leading_edge_preserved,3.6520349979400635
51,181625,3177,B2,0,7963.0,6,13078,0,4,leading_edge_destroyed,3.8264706134796143
51,181625,3177,B2,0,7963.0,6,13078,1,16,leading_edge_preserved,3.8264706134796143
51,192815,13663,B2,0,6771.5,6,13079,0,6,leading_edge_destroyed,3.5887482166290283
51,192815,13663,B2,0,6771.5,6,13079,1,8,leading_edge_preserved,3.5887482166290283
51,181677,3226,B2,0,3903.0,7,13080,0,7,leading_edge_destroyed,5.130761623382568
51,181677,3226,B2,0,3903.0,7,13080,1,11,leading_edge_preserved,5.130761623382568
51,189294,10384,B2,0,5368.5,6,13081,0,4,leading_edge_destroyed,4.226940631866455
51,189294,10384,B2,0,5368.5,6,13081,1,10,leading_edge_preserved,4.226940631866455
51,182259,3763,B2,0,8545.0,7,13082,0,6,leading_edge_destroyed,4.14539909362793
51,182259,3763,B2,0,8545.0,7,13082,1,16,leading_edge_preserved,4.14539909362793
51,194271,15003,B2,0,6752.5,6,13083,0,5,leading_edge_destroyed,4.183333396911621
51,194271,15003,B2,0,6752.5,6,13083,1,9,leading_edge_preserved,4.183333396911621
51,177412,15637,B2,0,6191.5,6,13084,0,6,leading_edge_destroyed,4.081331729888916
51,177412,15637,B2,0,6191.5,6,13084,1,10,leading_edge_preserved,4.081331729888916
51,182950,4404,B2,0,8963.0,5,13085,0,4,leading_edge_destroyed,3.323880672454834
51,182950,4404,B2,0,8963.0,5,13085,1,11,leading_edge_preserved,3.323880672454834
51,180415,2062,B2,0,7797.0,7,13086,0,6,leading_edge_destroyed,3.951611042022705
51,180415,2062,B2,0,7797.0,7,13086,1,10,leading_edge_preserved,3.951611042022705
51,182151,3665,B2,0,9401.0,6,13087,0,5,leading_edge_destroyed,4.162335395812988
51,182151,3665,B2,0,9401.0,6,13087,1,9,leading_edge_preserved,4.162335395812988
51,176854,15119,B2,0,6488.0,7,13088,0,5,leading_edge_destroyed,4.614027976989746
51,176854,15119,B2,0,6488.0,7,13088,1,9,leading_edge_preserved,4.614027976989746
51,177171,15413,B2,0,7052.0,5,13089,0,3,leading_edge_destroyed,3.3814194202423096
51,177171,15413,B2,0,7052.0,5,13089,1,11,leading_edge_preserved,3.3814194202423096
51,179876,1559,B2,0,9452.0,5,13090,0,4,leading_edge_destroyed,3.325540065765381
51,179876,1559,B2,0,9452.0,5,13090,1,12,leading_edge_preserved,3.325540065765381
51,191060,12055,B2,0,4997.5,6,13091,0,6,leading_edge_destroyed,4.454258918762207
51,191060,12055,B2,0,4997.5,6,13091,1,13,leading_edge_preserved,4.454258918762207
51,182439,3923,B2,0,7304.0,6,13092,0,4,leading_edge_destroyed,3.651763677597046
51,182439,3923,B2,0,7304.0,6,13092,1,9,leading_edge_preserved,3.651763677597046
51,191356,12326,B2,0,4611.5,7,13093,0,7,leading_edge_destroyed,4.597877025604248
51,191356,12326,B2,0,4611.5,7,13093,1,13,leading_edge_preserved,4.597877025604248
51,192028,12939,B2,0,7958.0,5,13094,0,3,leading_edge_destroyed,3.261805295944214
51,192028,12939,B2,0,7958.0,5,13094,1,15,leading_edge_preserved,3.261805295944214
51,193189,14006,B2,0,7637.5,6,13095,0,5,leading_edge_destroyed,4.252254486083984
51,193189,14006,B2,0,7637.5,6,13095,1,11,leading_edge_preserved,4.252254486083984
51,182784,4250,B2,0,6488.0,7,13096,0,6,leading_edge_destroyed,5.046113967895508
51,182784,4250,B2,0,6488.0,7,13096,1,15,leading_edge_preserved,5.046113967895508
51,181273,2852,B2,0,9104.0,5,13097,0,4,leading_edge_destroyed,3.229573965072632
51,181273,2852,B2,0,9104.0,5,13097,1,11,leading_edge_preserved,3.229573965072632
51,184979,6270,B2,0,9136.5,6,13098,0,5,leading_edge_destroyed,4.019223213195801
51,184979,6270,B2,0,9136.5,6,13098,1,13,leading_edge_preserved,4.019223213195801
51,184797,6109,B4,2,3173.5,5,13099,0,3,leading_edge_destroyed,3.006057024002075
51,184797,6109,B4,2,3173.5,5,13099,1,7,leading_edge_preserved,3.006057024002075
51,186173,7383,B2,0,9265.5,6,13100,0,4,leading_edge_destroyed,4.2047600746154785
51,186173,7383,B2,0,9265.5,6,13100,1,15,leading_edge_preserved,4.2047600746154785
51,181887,3418,B2,0,6475.0,6,13101,0,5,leading_edge_destroyed,3.6865832805633545
51,181887,3418,B2,0,6475.0,6,13101,1,13,leading_edge_preserved,3.6865832805633545
51,181036,2630,B2,0,4265.5,6,13102,0,4,leading_edge_destroyed,3.6536507606506348
51,181036,2630,B2,0,4265.5,6,13102,1,14,leading_edge_preserved,3.6536507606506348
51,178545,298,B2,0,7643.0,5,13103,0,4,leading_edge_destroyed,3.421426296234131
51,178545,298,B2,0,7643.0,5,13103,1,15,leading_edge_preserved,3.421426296234131
51,178659,405,B2,0,7748.5,5,13104,0,4,leading_edge_destroyed,3.2859225273132324
51,178659,405,B2,0,7748.5,5,13104,1,16,leading_edge_preserved,3.2859225273132324
51,182204,3714,B2,0,6663.0,6,13105,0,5,leading_edge_destroyed,4.279599189758301
51,182204,3714,B2,0,6663.0,6,13105,1,14,leading_edge_preserved,4.279599189758301
51,189601,10672,B2,0,6829.5,6,13106,0,4,leading_edge_destroyed,4.199820041656494
51,189601,10672,B2,0,6829.5,6,13106,1,14,leading_edge_preserved,4.199820041656494
51,183828,5214,B2,0,7434.5,5,13107,0,5,leading_edge_destroyed,2.1077024936676025
51,183828,5214,B2,0,7434.5,5,13107,1,12,leading_edge_preserved,2.1077024936676025
51,185841,7077,B2,0,8448.0,5,13108,0,4,leading_edge_destroyed,3.314607858657837
51,185841,7077,B2,0,8448.0,5,13108,1,12,leading_edge_preserved,3.314607858657837
51,188355,9459,B2,0,8955.5,6,13109,0,5,leading_edge_destroyed,3.4761579036712646
51,188355,9459,B2,0,8955.5,6,13109,1,9,leading_edge_preserved,3.4761579036712646
51,186876,8066,B2,0,8547.0,7,13110,0,7,leading_edge_destroyed,4.120282173156738
51,186876,8066,B2,0,8547.0,7,13110,1,10,leading_edge_preserved,4.120282173156738
51,187089,8263,B2,0,3118.5,6,13111,0,6,leading_edge_destroyed,3.5876989364624023
51,187089,8263,B2,0,3118.5,6,13111,1,8,leading_edge_preserved,3.5876989364624023
51,180844,2454,B2,0,8964.0,5,13112,0,3,leading_edge_destroyed,3.3595950603485107
51,180844,2454,B2,0,8964.0,5,13112,1,14,leading_edge_preserved,3.3595950603485107
51,185276,6547,B2,0,8729.5,5,13113,0,5,leading_edge_destroyed,3.322047233581543
51,185276,6547,B2,0,8729.5,5,13113,1,9,leading_edge_preserved,3.322047233581543
51,185095,6381,B2,0,5443.0,6,13114,0,5,leading_edge_destroyed,3.678361177444458
51,185095,6381,B2,0,5443.0,6,13114,1,8,leading_edge_preserved,3.678361177444458
51,184493,5826,B2,0,6874.5,5,13115,0,4,leading_edge_destroyed,3.219001054763794
51,184493,5826,B2,0,6874.5,5,13115,1,7,leading_edge_preserved,3.219001054763794
51,174605,13515,B2,0,6218.5,5,13116,0,5,leading_edge_destroyed,3.345417022705078
51,174605,13515,B2,0,6218.5,5,13116,1,9,leading_edge_preserved,3.345417022705078
51,188020,9146,B2,0,4089.5,6,13117,0,4,leading_edge_destroyed,3.6306188106536865
51,188020,9146,B2,0,4089.5,6,13117,1,9,leading_edge_preserved,3.6306188106536865
51,189010,10088,B2,0,8981.0,6,13118,0,4,leading_edge_destroyed,3.813314914703369
51,189010,10088,B2,0,8981.0,6,13118,1,11,leading_edge_preserved,3.813314914703369
51,188154,9270,B2,0,9423.5,6,13119,0,4,leading_edge_destroyed,3.401872158050537
51,188154,9270,B2,0,9423.5,6,13119,1,12,leading_edge_preserved,3.401872158050537
51,182091,3611,B2,0,4337.0,5,13120,0,3,leading_edge_destroyed,3.270463228225708
51,182091,3611,B2,0,4337.0,5,13120,1,9,leading_edge_preserved,3.270463228225708
51,184787,6099,B2,0,1104.0,8,13121,0,6,leading_edge_destroyed,4.490185737609863
51,184787,6099,B2,0,1104.0,8,13121,1,12,leading_edge_preserved,4.490185737609863
51,186017,7241,B2,0,6082.0,6,13122,0,6,leading_edge_destroyed,4.210779666900635
51,186017,7241,B2,0,6082.0,6,13122,1,15,leading_edge_preserved,4.210779666900635
51,178313,85,B2,0,6194.5,6,13123,0,4,leading_edge_destroyed,4.243590354919434
51,178313,85,B2,0,6194.5,6,13123,1,12,leading_edge_preserved,4.243590354919434
51,190878,11885,B2,0,6435.0,6,13124,0,4,leading_edge_destroyed,4.003972053527832
51,190878,11885,B2,0,6435.0,6,13124,1,15,leading_edge_preserved,4.003972053527832
51,192598,13465,B2,0,6144.5,6,13125,0,5,leading_edge_destroyed,4.094876289367676
51,192598,13465,B2,0,6144.5,6,13125,1,8,leading_edge_preserved,4.094876289367676
51,181167,2749,B2,0,7692.5,5,13126,0,4,leading_edge_destroyed,3.262721300125122
51,181167,2749,B2,0,7692.5,5,13126,1,10,leading_edge_preserved,3.262721300125122
51,177618,15826,B2,0,7992.0,6,13127,0,6,leading_edge_destroyed,4.0170722007751465
51,177618,15826,B2,0,7992.0,6,13127,1,8,leading_edge_preserved,4.0170722007751465
51,190240,11272,B2,0,7301.0,7,13128,0,5,leading_edge_destroyed,4.935680866241455
51,190240,11272,B2,0,7301.0,7,13128,1,13,leading_edge_preserved,4.935680866241455
51,176378,14686,B2,0,6023.5,5,13129,0,3,leading_edge_destroyed,2.862311601638794
51,176378,14686,B2,0,6023.5,5,13129,1,10,leading_edge_preserved,2.862311601638794
51,181573,3130,B2,0,9060.5,5,13130,0,3,leading_edge_destroyed,3.2941439151763916
51,181573,3130,B2,0,9060.5,5,13130,1,7,leading_edge_preserved,3.2941439151763916
51,183670,5070,B2,0,8708.0,6,13131,0,5,leading_edge_destroyed,4.169277667999268
51,183670,5070,B2,0,8708.0,6,13131,1,11,leading_edge_preserved,4.169277667999268
51,188526,9621,B2,0,2934.0,7,13132,0,6,leading_edge_destroyed,4.171144962310791
51,188526,9621,B2,0,2934.0,7,13132,1,11,leading_edge_preserved,4.171144962310791
51,186039,7260,B2,0,4198.0,6,13133,0,6,leading_edge_destroyed,4.350299835205078
51,186039,7260,B2,0,4198.0,6,13133,1,14,leading_edge_preserved,4.350299835205078
51,186009,7235,B2,0,8117.5,5,13134,0,3,leading_edge_destroyed,3.24772047996521
51,186009,7235,B2,0,8117.5,5,13134,1,8,leading_edge_preserved,3.24772047996521
51,181022,2617,B2,0,3981.0,7,13135,0,6,leading_edge_destroyed,4.496036052703857
51,181022,2617,B2,0,3981.0,7,13135,1,13,leading_edge_preserved,4.496036052703857
51,177553,15764,B2,0,1665.5,7,13136,0,7,leading_edge_destroyed,4.272064685821533
51,177553,15764,B2,0,1665.5,7,13136,1,16,leading_edge_preserved,4.272064685821533
51,183889,5272,B2,0,9075.0,5,13137,0,4,leading_edge_destroyed,3.2882652282714844
51,183889,5272,B2,0,9075.0,5,13137,1,10,leading_edge_preserved,3.2882652282714844
51,192737,13589,B4,2,1790.0,17,13138,0,16,leading_edge_destroyed,16.09136962890625
51,192737,13589,B4,2,1790.0,17,13138,1,17,leading_edge_preserved,16.09136962890625
51,190301,11328,B2,0,6881.0,5,13139,0,5,leading_edge_destroyed,3.2297725677490234
51,190301,11328,B2,0,6881.0,5,13139,1,11,leading_edge_preserved,3.2297725677490234
51,176544,14842,B2,0,7953.0,5,13140,0,5,leading_edge_destroyed,3.3482723236083984
51,176544,14842,B2,0,7953.0,5,13140,1,9,leading_edge_preserved,3.3482723236083984
51,179121,830,B2,0,6742.0,5,13141,0,4,leading_edge_destroyed,3.465297222137451
51,179121,830,B2,0,6742.0,5,13141,1,7,leading_edge_preserved,3.465297222137451
51,174645,13551,B2,0,3919.0,6,13142,0,4,leading_edge_destroyed,3.716179370880127
51,174645,13551,B2,0,3919.0,6,13142,1,8,leading_edge_preserved,3.716179370880127
51,186756,7959,B2,0,6541.0,6,13143,0,5,leading_edge_destroyed,4.086517333984375
51,186756,7959,B2,0,6541.0,6,13143,1,16,leading_edge_preserved,4.086517333984375
51,176555,14853,B2,0,9326.5,5,13144,0,5,leading_edge_destroyed,2.662848949432373
51,176555,14853,B2,0,9326.5,5,13144,1,8,leading_edge_preserved,2.662848949432373
51,174910,13797,B2,0,5902.0,5,13145,0,3,leading_edge_destroyed,3.4353623390197754
51,174910,13797,B2,0,5902.0,5,13145,1,14,leading_edge_preserved,3.4353623390197754
51,180048,1721,B2,0,7597.0,5,13146,0,5,leading_edge_destroyed,3.318260908126831
51,180048,1721,B2,0,7597.0,5,13146,1,14,leading_edge_preserved,3.318260908126831
51,176192,14514,B2,0,8513.5,6,13147,0,4,leading_edge_destroyed,3.9211483001708984
51,176192,14514,B2,0,8513.5,6,13147,1,9,leading_edge_preserved,3.9211483001708984
51,181798,3337,B2,0,6216.0,6,13148,0,4,leading_edge_destroyed,3.4697844982147217
51,181798,3337,B2,0,6216.0,6,13148,1,12,leading_edge_preserved,3.4697844982147217
51,184406,5746,B2,0,5285.0,6,13149,0,5,leading_edge_destroyed,4.304347991943359
51,184406,5746,B2,0,5285.0,6,13149,1,16,leading_edge_preserved,4.304347991943359
51,192464,13337,B2,0,8004.0,6,13150,0,4,leading_edge_destroyed,3.791269063949585
51,192464,13337,B2,0,8004.0,6,13150,1,9,leading_edge_preserved,3.791269063949585
51,176114,14443,B2,0,8568.0,6,13151,0,4,leading_edge_destroyed,4.112524032592773
51,176114,14443,B2,0,8568.0,6,13151,1,11,leading_edge_preserved,4.112524032592773
51,174848,13739,B2,0,6667.0,7,13152,0,5,leading_edge_destroyed,5.1402740478515625
51,174848,13739,B2,0,6667.0,7,13152,1,16,leading_edge_preserved,5.1402740478515625
51,191150,12136,B2,0,9134.0,5,13153,0,3,leading_edge_destroyed,3.2789769172668457
51,191150,12136,B2,0,9134.0,5,13153,1,13,leading_edge_preserved,3.2789769172668457
51,179456,1169,B2,0,2001.0,7,13154,0,7,leading_edge_destroyed,4.1595139503479
51,179456,1169,B2,0,2001.0,7,13154,1,13,leading_edge_preserved,4.1595139503479
51,186416,7612,B2,0,4128.0,6,13155,0,6,leading_edge_destroyed,4.1447978019714355
51,186416,7612,B2,0,4128.0,6,13155,1,14,leading_edge_preserved,4.1447978019714355
51,176270,14586,B2,0,3524.0,7,13156,0,5,leading_edge_destroyed,4.318903923034668
51,176270,14586,B2,0,3524.0,7,13156,1,11,leading_edge_preserved,4.318903923034668
51,176458,14762,B2,0,9422.0,6,13157,0,6,leading_edge_destroyed,4.087796688079834
51,176458,14762,B2,0,9422.0,6,13157,1,12,leading_edge_preserved,4.087796688079834
51,180395,2043,B2,0,6710.5,6,13158,0,4,leading_edge_destroyed,3.516836643218994
51,180395,2043,B2,0,6710.5,6,13158,1,9,leading_edge_preserved,3.516836643218994
51,177990,16171,B2,0,7308.0,6,13159,0,6,leading_edge_destroyed,4.11814546585083
51,177990,16171,B2,0,7308.0,6,13159,1,13,leading_edge_preserved,4.11814546585083
51,186410,7607,B2,0,1885.0,8,13160,0,6,leading_edge_destroyed,5.00523567199707
51,186410,7607,B2,0,1885.0,8,13160,1,12,leading_edge_preserved,5.00523567199707
51,193307,14112,B2,0,8494.0,6,13161,0,4,leading_edge_destroyed,3.596367597579956
51,193307,14112,B2,0,8494.0,6,13161,1,16,leading_edge_preserved,3.596367597579956
51,175382,13754,B2,0,6197.5,7,13162,0,5,leading_edge_destroyed,5.0244832038879395
51,175382,13754,B2,0,6197.5,7,13162,1,14,leading_edge_preserved,5.0244832038879395
51,181337,2915,B2,0,5957.5,6,13163,0,4,leading_edge_destroyed,3.659477949142456
51,181337,2915,B2,0,5957.5,6,13163,1,10,leading_edge_preserved,3.659477949142456
51,181902,3432,B2,0,9343.5,6,13164,0,5,leading_edge_destroyed,3.6109743118286133
51,181902,3432,B2,0,9343.5,6,13164,1,10,leading_edge_preserved,3.6109743118286133
51,186417,7613,B2,0,7625.0,5,13165,0,5,leading_edge_destroyed,3.339622735977173
51,186417,7613,B2,0,7625.0,5,13165,1,9,leading_edge_preserved,3.339622735977173
51,179517,1226,B2,0,8710.0,5,13166,0,4,leading_edge_destroyed,3.1958701610565186
51,179517,1226,B2,0,8710.0,5,13166,1,14,leading_edge_preserved,3.1958701610565186
51,181900,3430,B2,0,7251.5,6,13167,0,4,leading_edge_destroyed,3.8835692405700684
51,181900,3430,B2,0,7251.5,6,13167,1,16,leading_edge_preserved,3.8835692405700684
51,186081,7301,B2,0,3266.5,7,13168,0,6,leading_edge_destroyed,4.733412742614746
51,186081,7301,B2,0,3266.5,7,13168,1,14,leading_edge_preserved,4.733412742614746
51,180527,2160,B4,2,1902.0,7,13169,0,7,leading_edge_destroyed,3.351989507675171
51,180527,2160,B4,2,1902.0,7,13169,1,11,leading_edge_preserved,3.351989507675171
51,192254,13146,B2,0,9205.0,6,13170,0,4,leading_edge_destroyed,4.168642044067383
51,192254,13146,B2,0,9205.0,6,13170,1,10,leading_edge_preserved,4.168642044067383
51,180175,1839,B2,0,1767.5,8,13171,0,6,leading_edge_destroyed,4.4947733879089355
51,180175,1839,B2,0,1767.5,8,13171,1,14,leading_edge_preserved,4.4947733879089355
51,192129,13032,B2,0,7115.0,6,13172,0,4,leading_edge_destroyed,4.187628269195557
51,192129,13032,B2,0,7115.0,6,13172,1,11,leading_edge_preserved,4.187628269195557
51,193212,14028,B2,0,6839.0,6,13173,0,6,leading_edge_destroyed,3.548764228820801
51,193212,14028,B2,0,6839.0,6,13173,1,9,leading_edge_preserved,3.548764228820801
51,191332,12307,B2,0,7088.5,6,13174,0,4,leading_edge_destroyed,3.477132558822632
51,191332,12307,B2,0,7088.5,6,13174,1,16,leading_edge_preserved,3.477132558822632
51,178299,75,B2,0,2336.0,6,13175,0,4,leading_edge_destroyed,1.8313474655151367
51,178299,75,B2,0,2336.0,6,13175,1,16,leading_edge_preserved,1.8313474655151367
51,182704,4174,B2,0,6213.5,6,13176,0,4,leading_edge_destroyed,4.1377716064453125
51,182704,4174,B2,0,6213.5,6,13176,1,8,leading_edge_preserved,4.1377716064453125
51,186122,7336,B2,0,6925.0,5,13177,0,4,leading_edge_destroyed,3.1687088012695312
51,186122,7336,B2,0,6925.0,5,13177,1,13,leading_edge_preserved,3.1687088012695312
51,194241,14975,B2,0,9209.5,6,13178,0,6,leading_edge_destroyed,3.737116813659668
51,194241,14975,B2,0,9209.5,6,13178,1,11,leading_edge_preserved,3.737116813659668
51,191987,12902,B2,0,8853.0,6,13179,0,6,leading_edge_destroyed,3.491260528564453
51,191987,12902,B2,0,8853.0,6,13179,1,9,leading_edge_preserved,3.491260528564453
51,182835,4298,B2,0,9075.0,5,13180,0,4,leading_edge_destroyed,3.3127572536468506
51,182835,4298,B2,0,9075.0,5,13180,1,16,leading_edge_preserved,3.3127572536468506
51,192373,13250,B2,0,8924.5,6,13181,0,6,leading_edge_destroyed,4.120278358459473
