run,eventno,stave,event_key,label_mean,label_votes,label_min,label_max,reviewer_weight,reviewer_disagreement,sources,review_secondary_sep,handscan_label,label_interval_low,label_interval_high
49,98702,B2,49:98702:B2,0.0,2,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,98753,B2,49:98753:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,98872,B2,49:98872:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,98956,B2,49:98956:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,99178,B2,49:99178:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,99521,B2,49:99521:B2,0.0,2,0.0,0.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,99862,B2,49:99862:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,99876,B2,49:99876:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,100166,B2,49:100166:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,100214,B2,49:100214:B2,0.0,2,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,100753,B2,49:100753:B2,1.0,1,1.0,1.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,101055,B2,49:101055:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,101115,B2,49:101115:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,101752,B2,49:101752:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,101852,B2,49:101852:B2,0.0,2,0.0,0.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,101968,B2,49:101968:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,102141,B2,49:102141:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,102650,B2,49:102650:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,102923,B2,49:102923:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,102972,B2,49:102972:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,103564,B2,49:103564:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,104012,B2,49:104012:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,104401,B2,49:104401:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,104670,B2,49:104670:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,104806,B2,49:104806:B2,0.0,2,0.0,0.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,105274,B2,49:105274:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,105326,B2,49:105326:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,105337,B2,49:105337:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
49,105676,B2,49:105676:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,106142,B2,49:106142:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
49,106205,B2,49:106205:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,106248,B2,49:106248:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,106514,B2,49:106514:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,106664,B2,49:106664:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,107291,B2,49:107291:B2,0.5,2,0.0,1.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,107578,B2,49:107578:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,107912,B2,49:107912:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,108241,B2,49:108241:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,108362,B2,49:108362:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,109516,B2,49:109516:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,109551,B2,49:109551:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,109632,B2,49:109632:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,110041,B2,49:110041:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,110210,B2,49:110210:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,110580,B2,49:110580:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,110828,B2,49:110828:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,110962,B2,49:110962:B2,1.0,1,1.0,1.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,111234,B2,49:111234:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
49,111254,B2,49:111254:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,111480,B2,49:111480:B2,0.5,2,0.0,1.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,112498,B2,49:112498:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,112941,B2,49:112941:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,113026,B2,49:113026:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,113316,B2,49:113316:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,113754,B2,49:113754:B2,0.0,2,0.0,0.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,113776,B2,49:113776:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,113835,B2,49:113835:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,113844,B2,49:113844:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,114515,B2,49:114515:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,114546,B2,49:114546:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,114873,B2,49:114873:B2,0.0,2,0.0,0.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,115239,B2,49:115239:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,115473,B2,49:115473:B2,0.5,2,0.0,1.0,0.6000000000000001,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,115613,B2,49:115613:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,116478,B2,49:116478:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,116743,B2,49:116743:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,118189,B2,49:118189:B2,0.0,2,0.0,0.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,118300,B2,49:118300:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,118396,B2,49:118396:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,119738,B2,49:119738:B2,0.0,1,0.0,0.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,120102,B2,49:120102:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,120261,B2,49:120261:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,120323,B2,49:120323:B2,0.0,2,0.0,0.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,120903,B2,49:120903:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,121383,B2,49:121383:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,121661,B2,49:121661:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,121696,B2,49:121696:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,121826,B2,49:121826:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,122472,B2,49:122472:B2,0.5,2,0.0,1.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,122624,B2,49:122624:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,122772,B2,49:122772:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,122904,B2,49:122904:B2,0.0,2,0.0,0.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,122935,B2,49:122935:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,123450,B2,49:123450:B2,0.0,2,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,124038,B2,49:124038:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,125037,B2,49:125037:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
49,125410,B2,49:125410:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,125414,B2,49:125414:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,125838,B2,49:125838:B2,0.5,2,0.0,1.0,0.825,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
49,126071,B2,49:126071:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,126988,B2,49:126988:B2,0.0,1,0.0,0.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,127466,B2,49:127466:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,127714,B2,49:127714:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
49,127827,B2,49:127827:B2,0.0,1,0.0,0.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
49,128294,B2,49:128294:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,128651,B2,49:128651:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,128867,B2,49:128867:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
49,128926,B2,49:128926:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
56,307692,B2,56:307692:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,307717,B2,56:307717:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
56,309136,B2,56:309136:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,309453,B2,56:309453:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,309579,B2,56:309579:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
56,309662,B2,56:309662:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,309727,B2,56:309727:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,310450,B2,56:310450:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,310701,B2,56:310701:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
56,310740,B2,56:310740:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,310786,B2,56:310786:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,311621,B2,56:311621:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,312478,B2,56:312478:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,313380,B2,56:313380:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
56,313777,B2,56:313777:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,313792,B2,56:313792:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,314012,B2,56:314012:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,314343,B2,56:314343:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,314500,B2,56:314500:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,314723,B2,56:314723:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,316603,B2,56:316603:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,316907,B2,56:316907:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
56,317119,B2,56:317119:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,317353,B2,56:317353:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
56,317756,B2,56:317756:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,317892,B2,56:317892:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,318378,B2,56:318378:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,319265,B2,56:319265:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,319352,B2,56:319352:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,319413,B2,56:319413:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,320055,B2,56:320055:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,320337,B2,56:320337:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,320415,B2,56:320415:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,320623,B2,56:320623:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
56,320667,B2,56:320667:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,321165,B2,56:321165:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,322886,B2,56:322886:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,323481,B2,56:323481:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,323763,B2,56:323763:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,324104,B2,56:324104:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,324441,B2,56:324441:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,324560,B2,56:324560:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,324691,B2,56:324691:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,325168,B2,56:325168:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,325398,B2,56:325398:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,325490,B2,56:325490:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,326079,B2,56:326079:B2,1.0,1,1.0,1.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,1.0,1.0
56,326279,B2,56:326279:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
56,326464,B2,56:326464:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,326651,B2,56:326651:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,326790,B2,56:326790:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,326865,B2,56:326865:B2,0.0,1,0.0,0.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,327028,B4,56:327028:B4,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
56,328137,B2,56:328137:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
56,328571,B2,56:328571:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,328890,B2,56:328890:B2,1.0,1,1.0,1.0,0.65,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,1,1.0,1.0
56,330281,B2,56:330281:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,331110,B2,56:331110:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,331621,B2,56:331621:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,331725,B2,56:331725:B2,0.5,2,0.0,1.0,0.775,1,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication;1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,1,0.0,1.0
56,331733,B2,56:331733:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,332223,B2,56:332223:B2,0.0,1,0.0,0.0,1.0,0,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
56,332330,B2,56:332330:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,332835,B2,56:332835:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,333115,B2,56:333115:B2,0.0,1,0.0,0.0,1.0,0,1781146783.955.745c6984__s11h_blinded_real_current_waveform_adjudication,,0,0.0,0.0
56,333434,B2,56:333434:B2,0.0,1,0.0,0.0,0.55,1,1781191650.1263.35bb131f__p05g_blinded_handscan_validation,,0,0.0,0.0
