method,run,event_index,eventno,evt,stave,amplitude_adc,taxon,label_curated_any,label_novel_any,q_template_rmse,pca_recon_mse,ae_recon_mse,isolation_anomaly_score,peak_sample,late_fraction,baseline_mad,saturation_count,secondary_peak,post_peak_min,timing_span_dup,score_gradient_boosted_trees,score_mlp,score_ridge,score_morphology_gated_cnn_new,score_1d_cnn,score_traditional_robust_shape_cuts,score_autoencoder_isolation_forest
traditional_robust_shape_cuts,57,416,358067,11639,B4,1555.5,novel_early_pretrigger,True,True,1.0162182,0.075591356,0.18816689,0.6458197,3,0.0,1452.0,1,0.4252652,-1.5515912,1.6153504,0.99955213,0.999969,0.9999981,0.99739563,0.99953926,0.9847413,0.34942302
traditional_robust_shape_cuts,57,13871,371524,7852,B4,1753.0,novel_early_pretrigger,True,True,0.7119425,0.018120695,0.101814,0.5805422,3,0.0,1381.5,1,0.8385625,-0.8414147,1.667271,0.99955213,0.9999932,0.9988976,0.96822226,0.9947384,0.9362505,0.15841925
traditional_robust_shape_cuts,57,23124,380777,20,B4,1389.5,novel_early_pretrigger,True,True,0.92362356,0.062112417,0.20568554,0.6609862,3,0.0,1339.5,1,0.46095717,-1.7448722,1.607755,0.99955213,0.99989057,0.9999537,0.99784756,0.9997135,0.9082974,0.3384144
traditional_robust_shape_cuts,57,27263,384916,3856,B4,1449.0,novel_early_pretrigger,True,True,0.688198,0.01956605,0.1508917,0.61354995,3,0.0,1191.5,1,0.8957902,-1.15735,1.6551392,0.99955213,0.9999813,0.99680465,0.9851972,0.99862695,0.8072602,0.20331116
traditional_robust_shape_cuts,57,25035,382688,1792,B4,1224.0,novel_early_pretrigger,True,True,1.4207063,0.18269902,0.24527067,0.73129666,2,0.0,1166.5,1,0.18218954,-2.6658497,1.5802829,0.99955213,1.0,1.0,0.9999566,0.99999404,0.7915924,0.62625897
traditional_robust_shape_cuts,57,18517,376170,12171,B6,1895.5,novel_early_pretrigger,True,True,0.8881083,0.030086232,0.13615964,0.62617993,3,0.0,1697.0,1,0.4407808,-1.2210499,1.6264931,0.99955213,0.9999844,0.9999867,0.99467045,0.9986947,1.0,0.21826907
traditional_robust_shape_cuts,57,11248,368900,5387,B6,2006.0,novel_early_pretrigger,True,True,0.7214419,0.017745549,0.09347509,0.57433146,3,0.0,1537.0,1,0.75373876,-0.82652044,1.6651028,0.99955213,0.99999726,0.9999141,0.9726448,0.99330235,1.0,0.15035829
traditional_robust_shape_cuts,57,11699,369352,5806,B6,1609.5,novel_early_pretrigger,True,True,0.91957515,0.031431735,0.16460557,0.6387228,3,0.0,1444.0,1,0.6545511,-1.3187325,1.6258897,0.99955213,0.99993825,0.9998188,0.9889637,0.99796295,0.97907656,0.24340226
traditional_robust_shape_cuts,57,5014,362665,15940,B6,1537.5,novel_early_pretrigger,True,True,1.0289272,0.035429787,0.18089972,0.64461815,3,0.0,1395.0,1,0.6078049,-1.4442277,1.6227545,0.99955213,0.9999523,0.9999774,0.9949511,0.9991697,0.94592434,0.26388592
traditional_robust_shape_cuts,57,5337,362988,16236,B6,1812.0,novel_early_pretrigger,True,True,0.72623754,0.006055322,0.087571144,0.56318814,3,0.0,1175.0,1,0.95916116,-0.7257174,1.700221,0.99955213,0.9998703,0.9737542,0.9523227,0.9942106,0.79589945,0.119836636
traditional_robust_shape_cuts,57,7600,365251,1967,B6,2175.0,novel_early_pretrigger,True,True,0.5832153,0.0070614973,0.06460297,0.52798545,3,0.0,1054.5,1,0.9278161,-0.46896553,1.7558824,0.99955213,0.9997929,0.8546317,0.8575227,0.9722463,0.7137771,0.0964897
traditional_robust_shape_cuts,57,9834,367485,4086,B6,3747.5,novel_early_pretrigger,True,True,0.43775088,0.008806675,0.06447389,0.4711694,3,0.14406568,927.5,2,0.8086724,-0.032421615,18.0,0.99927056,0.8944801,0.9892538,0.30483654,0.52727336,0.62697035,0.08348851
traditional_robust_shape_cuts,57,24439,382092,1240,B6,2085.5,unassigned_common,False,False,0.57567,0.0043086316,0.062660545,0.5247585,4,0.0,797.0,2,0.997123,-0.3800048,1.8355591,0.0062443716,0.08715999,0.6896956,0.79794216,0.9503639,0.53885055,0.08876296
traditional_robust_shape_cuts,57,21224,378877,14656,B6,1013.0,novel_early_pretrigger,True,True,0.9987289,0.006154868,0.08667728,0.6546832,3,0.0,793.0,1,0.6041461,-1.4165844,1.6767888,0.99955213,0.9983565,0.9999408,0.99867827,0.9998636,0.53677076,0.14586875
traditional_robust_shape_cuts,57,8898,366549,3205,B6,1905.5,unassigned_common,False,False,0.5893012,0.0034370308,0.058548894,0.52960515,4,0.0,745.5,1,0.8766728,-0.4363684,1.8322581,0.0011541524,0.0013569961,0.23398444,0.83703774,0.9560904,0.5037151,0.085698225
traditional_robust_shape_cuts,57,1584,359235,12741,B6,2325.5,unassigned_common,False,False,0.5010006,0.0048166844,0.05351703,0.50447714,4,0.0012498798,686.0,1,0.97247905,-0.24446356,1.8958298,0.0011541524,0.00142169,0.12435296,0.6331473,0.84774673,0.46315494,0.077873774
traditional_robust_shape_cuts,57,16121,373774,9946,B6,1014.0,novel_early_pretrigger,True,True,1.8345587,0.2421342,1.2655787,0.77807313,0,0.0,642.0,1,0.0,-2.17357,18.0,0.99955213,1.0,1.0,0.99999917,0.9999999,0.4352734,1.0
traditional_robust_shape_cuts,57,16756,374409,10534,B8,1822.5,novel_early_pretrigger,True,True,1.5571575,0.16771123,0.27253354,0.7119832,2,0.0,1544.5,1,0.0,-2.084225,1.5280026,0.99955213,1.0,1.0,0.9999778,0.99999225,1.0,0.6087185
traditional_robust_shape_cuts,57,30799,388452,7118,B8,2902.0,baseline_excursion,True,False,0.63181883,0.018402783,0.0633699,0.5571933,3,0.07408623,2031.0,1,0.4831151,-0.47415575,18.0,0.99955213,0.99999905,0.9997015,0.91890156,0.9633855,1.0,0.12680872
traditional_robust_shape_cuts,57,6345,363996,789,B8,1431.0,novel_early_pretrigger,True,True,0.8623884,0.01741139,0.15401854,0.61422634,3,0.0,1182.5,1,0.9147449,-1.193571,1.653212,0.99955213,0.9999864,0.99840474,0.9882448,0.9988939,0.8012881,0.20126249
traditional_robust_shape_cuts,57,16639,374292,10428,B8,1300.5,novel_early_pretrigger,True,True,1.0069402,0.0321116,0.20267326,0.6477578,3,0.0,1133.0,1,0.8508266,-1.4828912,1.6346971,0.99955213,0.9999739,0.999194,0.99413127,0.99949145,0.76785666,0.27255517
traditional_robust_shape_cuts,57,18058,375711,11747,B8,1535.5,unassigned_common,False,False,0.7877028,0.0054233074,0.10639425,0.5912148,6,0.0,1126.0,1,0.9648323,-0.8808206,1.6992862,0.0021660815,0.0022017686,0.9963161,0.977345,0.9967513,0.76262814,0.13911791
traditional_robust_shape_cuts,57,21224,378877,14656,B8,1099.5,novel_early_pretrigger,True,True,1.1865706,0.026136156,0.20360932,0.66124165,3,0.0,977.0,1,0.96816736,-1.7694407,1.6286718,0.99955213,0.99997914,0.9988168,0.99780554,0.9998735,0.6621244,0.26510885
traditional_robust_shape_cuts,57,20416,378069,13909,B8,1840.5,unassigned_common,False,False,0.56204987,0.0041279625,0.06338114,0.5317238,4,0.0,746.5,1,0.9641402,-0.43819615,1.8127443,0.0011541524,0.0032451523,0.22046037,0.82515275,0.9654069,0.5044017,0.090889655
traditional_robust_shape_cuts,57,6623,364274,1049,B8,1458.0,unassigned_common,False,False,0.59108067,0.0035565682,0.074889906,0.5557856,4,0.0,705.5,1,0.76954734,-0.6282579,1.7809249,0.0011541524,0.001234705,0.32311717,0.9352381,0.9911131,0.47658738,0.10430854
traditional_robust_shape_cuts,57,5329,362980,16229,B8,2913.5,unassigned_common,False,False,0.47277358,0.006502031,0.049324498,0.454307,4,0.072009966,493.5,1,0.928265,-0.05749099,18.0,0.0006289671,2.4707704e-05,0.029237634,0.18086603,0.5748348,0.33198547,0.06398412
traditional_robust_shape_cuts,57,25204,382857,1952,B8,2062.0,unassigned_common,False,False,0.3836233,0.007591369,0.045537617,0.44722202,5,0.022467745,286.0,1,0.8026188,-0.05528613,18.0,0.0003229081,1.6260788e-08,0.00075343513,0.19106187,0.45250875,0.1908818,0.061613113
traditional_robust_shape_cuts,57,10114,367765,4346,B8,2289.0,unassigned_common,False,False,0.33642808,0.007097437,0.036649957,0.42533472,5,0.049537398,228.5,1,0.85102665,-0.018348623,18.0,0.00037439304,6.4635525e-10,6.030692e-05,0.13402103,0.23520102,0.15174003,0.048423927
traditional_robust_shape_cuts,57,19383,377036,12980,B8,2665.5,unassigned_common,False,False,0.4427633,0.008611359,0.038884602,0.42588556,5,0.09914356,165.5,2,0.99512285,0.02982555,18.0,0.0014774706,0.004132865,0.0028161893,0.15004213,0.24522062,0.10910218,0.05309138
traditional_robust_shape_cuts,64,26779,639462,11438,B2,5940.0,unassigned_common,False,False,0.29077718,0.0038485106,0.037290826,0.44774222,6,0.18463704,1919.5,1,0.6104377,0.1919192,18.0,0.009221248,0.14260474,0.99817365,0.5509016,0.11318188,1.0,0.0488166
traditional_robust_shape_cuts,64,32794,645478,663,B2,2334.5,baseline_excursion,True,False,1.0367504,0.07690896,0.14666009,0.65674436,3,0.0,2213.5,1,0.066609554,-1.3139858,1.6115651,0.99955213,1.0,1.0,0.99948406,0.9998136,1.0,0.32775736
traditional_robust_shape_cuts,64,22752,635435,7700,B2,2330.5,novel_early_pretrigger,True,True,0.56667477,0.0072856788,0.070815615,0.54856676,3,0.0,1621.0,1,0.73310447,-0.6412787,1.6854755,0.99955213,0.99999094,0.99953437,0.92764026,0.97259504,1.0,0.1069922
traditional_robust_shape_cuts,64,4997,617679,7522,B2,4263.5,baseline_excursion,True,False,0.5385146,0.010604593,0.062887415,0.54522395,3,0.09805058,2312.5,1,0.5477894,-0.2649232,18.0,0.99955213,1.0,0.99995834,0.91411525,0.9421003,1.0,0.10742481
traditional_robust_shape_cuts,64,5013,617695,7536,B2,3295.5,baseline_excursion,True,False,0.6221404,0.014360894,0.06310777,0.56624544,3,0.041343506,2331.5,1,0.4589592,-0.5096344,1.6726749,0.99955213,0.9999975,0.9999952,0.98152566,0.9821739,1.0,0.12115985
traditional_robust_shape_cuts,64,11963,624645,14012,B2,1973.0,novel_early_pretrigger,True,True,1.1192948,0.075767756,0.14562671,0.65969396,3,0.0,1879.0,1,0.09630005,-1.5636088,1.6105322,0.99955213,1.0,1.0,0.9995167,0.9998559,1.0,0.3256415
traditional_robust_shape_cuts,64,22345,635028,7327,B2,2193.0,novel_early_pretrigger,True,True,0.5681526,0.080727,0.14305289,0.59926295,3,0.13804464,1941.5,1,0.8235294,-0.6169631,18.0,0.99955213,0.99999976,0.999501,0.8317637,0.95420945,1.0,0.31641194
traditional_robust_shape_cuts,64,15818,628501,1251,B2,1546.0,novel_early_pretrigger,True,True,1.7289152,0.17295507,0.25432274,0.7300221,3,0.0,1517.5,1,0.0,-2.5084088,1.6038281,0.99955213,1.0,1.0,0.99998736,0.99999714,1.0,0.6123767
traditional_robust_shape_cuts,64,5117,617799,7625,B2,2575.0,baseline_excursion,True,False,0.86498547,0.0434072,0.10866824,0.5987949,3,0.0,2315.5,1,0.28388348,-0.9716505,1.6252432,0.99955213,0.9999999,1.0,0.997157,0.99886656,1.0,0.21883544
traditional_robust_shape_cuts,64,33084,645768,928,B2,2583.0,baseline_excursion,True,False,0.80237925,0.031981416,0.092661425,0.5865046,3,0.004039975,2211.0,1,0.32597753,-0.88463026,1.6404568,0.99955213,0.9999994,0.99999994,0.99472433,0.99760973,1.0,0.18182851
traditional_robust_shape_cuts,64,33091,645775,935,B2,3316.5,novel_early_pretrigger,True,True,0.4372226,0.010245076,0.058571056,0.5081428,3,0.11248161,1581.0,1,0.75757575,-0.22297603,18.0,0.99936306,0.9996846,0.9855223,0.531235,0.71393025,1.0,0.09314065
traditional_robust_shape_cuts,64,1113,613795,3907,B2,3387.5,baseline_excursion,True,False,0.6981107,0.020428501,0.069983274,0.58016884,3,0.0062094387,2662.5,1,0.2994834,-0.6200738,1.6550698,0.99955213,1.0,1.0,0.9934895,0.9938345,1.0,0.14187354
traditional_robust_shape_cuts,64,20942,633625,5980,B4,2404.0,novel_early_pretrigger,True,True,0.44245517,0.038962148,0.088474594,0.55624765,3,0.18825145,1690.5,1,0.9471714,-0.2512479,18.0,0.9993263,0.99998605,0.9979742,0.4868546,0.7690598,1.0,0.18429227
traditional_robust_shape_cuts,64,22458,635141,7428,B4,1583.5,novel_early_pretrigger,True,True,1.2308728,0.110694125,0.1822043,0.69325596,3,0.0,1524.0,1,0.1537733,-1.8455952,1.6081257,0.99955213,1.0,1.0,0.9996743,0.9999273,1.0,0.429436
traditional_robust_shape_cuts,64,8103,620785,10389,B4,1767.5,novel_early_pretrigger,True,True,0.8493612,0.042657252,0.142279,0.616196,3,0.0,1600.0,1,0.45459688,-1.2059406,1.6233857,0.99955213,0.9999404,0.99995923,0.99334234,0.998552,1.0,0.24459444
traditional_robust_shape_cuts,64,10025,622707,12178,B4,2043.0,novel_early_pretrigger,True,True,0.6196933,0.015314341,0.0813704,0.5582668,3,0.0,1633.5,1,0.67547727,-0.78022516,1.6620142,0.99955213,0.9999213,0.99954873,0.9589101,0.9855952,1.0,0.13284513
traditional_robust_shape_cuts,64,1626,614308,4385,B4,2466.5,novel_early_pretrigger,True,True,0.53711426,0.018002896,0.06728968,0.53854704,3,0.028484484,1839.0,1,0.5734847,-0.59740525,1.6628591,0.99955213,0.9999169,0.99984306,0.9525448,0.9654879,1.0,0.12321627
traditional_robust_shape_cuts,64,6219,618901,8648,B4,3659.0,baseline_excursion,True,False,0.68992734,0.02129943,0.07785674,0.57740456,3,0.020554828,2659.5,1,0.37305275,-0.46187484,18.0,0.99955213,1.0,1.0,0.98129153,0.9912129,1.0,0.14802685
traditional_robust_shape_cuts,64,11139,623821,13243,B4,2363.5,baseline_excursion,True,False,0.7226374,0.036989063,0.09559859,0.58388275,3,0.00572339,2059.5,1,0.3298075,-0.912418,1.634634,0.99955213,0.9999987,0.99999994,0.9937562,0.997689,1.0,0.19303705
traditional_robust_shape_cuts,64,25550,638233,10291,B4,2591.0,baseline_excursion,True,False,0.63379174,0.024309348,0.07438025,0.5604427,3,0.06572867,2040.5,1,0.5391741,-0.5704361,1.6532229,0.99955213,0.9999651,0.9999185,0.9668504,0.9734904,1.0,0.1468527
traditional_robust_shape_cuts,64,25258,637941,10017,B4,2385.0,novel_early_pretrigger,True,True,0.5845464,0.018326167,0.07153236,0.55280334,3,0.0113853505,1890.0,1,0.5375262,-0.6821803,1.6581565,0.99955213,0.9999486,0.9999087,0.9714854,0.9846087,1.0,0.13078724
traditional_robust_shape_cuts,64,31040,643724,15400,B4,4618.5,baseline_excursion,True,False,0.5821967,0.00847865,0.071082376,0.5450683,3,0.10241162,2359.0,1,0.57713544,-0.14755873,18.0,0.99955213,1.0,0.9999922,0.92433643,0.9530445,1.0,0.10854602
traditional_robust_shape_cuts,64,22795,635478,7740,B4,4388.0,novel_early_pretrigger,True,True,0.47260228,0.007329349,0.06667677,0.5292008,3,0.18659317,1562.0,1,0.6618049,-0.03258888,18.0,0.99949247,0.99987113,0.99281615,0.6110001,0.698208,1.0,0.09874867
traditional_robust_shape_cuts,64,15789,628472,1223,B4,2480.0,novel_early_pretrigger,True,True,0.5115978,0.011083525,0.06185274,0.5314898,3,0.0108504,1661.0,1,0.6092742,-0.54274195,1.6850746,0.99955213,0.999962,0.9996891,0.9266001,0.94303346,1.0,0.10373243
traditional_robust_shape_cuts,64,22446,635129,7416,B6,2197.5,novel_early_pretrigger,True,True,0.60745496,0.008563311,0.07172848,0.5562318,3,0.0,1480.0,1,0.77929467,-0.66871446,1.6809386,0.99955213,0.9999877,0.9989174,0.92643267,0.9803017,1.0,0.11236695
traditional_robust_shape_cuts,64,12969,625651,14936,B6,3849.0,baseline_excursion,True,False,0.5491918,0.009290955,0.056061327,0.54802316,3,0.10056765,1983.5,1,0.5367628,-0.30007794,18.0,0.99955213,0.9999988,0.9990946,0.869382,0.91244245,1.0,0.10108836
traditional_robust_shape_cuts,64,32979,645663,834,B6,2954.0,novel_early_pretrigger,True,True,0.55160135,0.0065078866,0.053345278,0.49989003,3,0.025705837,1530.0,1,0.63574815,-0.36255923,18.0,0.99955213,0.99914527,0.9816264,0.71584994,0.88012975,1.0,0.07982029
traditional_robust_shape_cuts,64,4033,616715,6624,B6,2316.0,novel_early_pretrigger,True,True,0.60541624,0.009738,0.06631738,0.55315435,3,0.0,1561.0,1,0.68739206,-0.66882557,1.6842482,0.99955213,0.99999,0.99979705,0.94421744,0.97611237,1.0,0.11024969
traditional_robust_shape_cuts,64,16089,628772,1504,B6,4330.5,baseline_excursion,True,False,0.58515817,0.010585222,0.059362598,0.5490818,3,0.10704729,2226.5,1,0.49128276,-0.25505137,18.0,0.99955213,1.0,0.99993086,0.9195236,0.93950963,1.0,0.10616844
traditional_robust_shape_cuts,64,23272,635955,8175,B6,1761.0,novel_early_pretrigger,True,True,0.9374213,0.042873744,0.16253884,0.63158673,3,0.0,1638.0,1,0.4656445,-1.2986939,1.6162376,0.99955213,0.9999497,0.99998075,0.99544746,0.9990578,1.0,0.26287508
traditional_robust_shape_cuts,64,25522,638205,10264,B6,1620.0,novel_early_pretrigger,True,True,1.0235789,0.037994437,0.16667102,0.63940656,3,0.0,1474.0,1,0.51111114,-1.4333333,1.6219879,0.99955213,0.99983156,0.9999639,0.9963856,0.9992914,0.9996357,0.2581012
traditional_robust_shape_cuts,64,13199,625881,15151,B6,1506.0,novel_early_pretrigger,True,True,1.1509695,0.049640138,0.1844406,0.657699,3,0.0,1414.5,1,0.41965473,-1.7118194,1.6138322,0.99955213,0.99993825,0.9999956,0.99846774,0.9997043,0.95943135,0.29844785
traditional_robust_shape_cuts,64,11304,623986,13398,B6,1954.0,novel_early_pretrigger,True,True,0.7040538,0.0134394,0.09150145,0.56858385,3,0.0,1412.0,1,0.81780964,-0.7932446,1.685565,0.99955213,0.99999416,0.9993172,0.95956475,0.9922736,0.956946,0.13877407
traditional_robust_shape_cuts,64,8677,621359,10920,B6,1604.0,novel_early_pretrigger,True,True,0.9812359,0.03047709,0.15508217,0.62368053,3,0.0,1386.0,1,0.6764339,-1.2587281,1.6373287,0.99955213,0.99996793,0.9999623,0.9936288,0.9988404,0.9396802,0.2308473
traditional_robust_shape_cuts,64,26752,639435,11411,B6,1434.0,novel_early_pretrigger,True,True,0.99162024,0.046879213,0.19864182,0.6626093,3,0.0,1353.5,1,0.59693164,-1.6297071,1.6126473,0.99955213,0.9999529,0.999975,0.99698037,0.9995913,0.91777873,0.30373457
traditional_robust_shape_cuts,64,31858,644542,16160,B6,2817.0,novel_early_pretrigger,True,True,0.5510003,0.004873211,0.04885958,0.50132203,3,0.0066847824,1329.5,1,0.7113951,-0.3741569,1.7411815,0.99955213,0.9999033,0.9972524,0.822022,0.85780746,0.90056413,0.07399467
traditional_robust_shape_cuts,64,12504,625186,14505,B8,1731.0,novel_early_pretrigger,True,True,0.7744978,0.027972357,0.12437034,0.5974598,3,0.0,1503.5,1,0.6799538,-1.0548816,1.6356583,0.99955213,0.99991226,0.99941844,0.9809027,0.9957761,1.0,0.1979447
traditional_robust_shape_cuts,64,24996,637679,9775,B8,2054.5,novel_early_pretrigger,True,True,0.612986,0.013649317,0.07897183,0.5572349,3,0.0,1582.5,1,0.7099051,-0.7512777,1.6639011,0.99955213,0.9999409,0.99954426,0.9480501,0.9839676,1.0,0.12762786
traditional_robust_shape_cuts,64,28149,640833,12715,B8,2299.0,novel_early_pretrigger,True,True,0.5317819,0.008498061,0.06260468,0.53237385,3,0.0,1502.5,1,0.7150935,-0.5767725,1.6904722,0.99955213,0.9999869,0.9995982,0.90194315,0.94842684,1.0,0.099310406
traditional_robust_shape_cuts,64,20925,633608,5963,B8,1763.5,novel_early_pretrigger,True,True,0.6989299,0.015336961,0.10629856,0.58090127,3,0.0,1416.0,1,0.85256594,-0.87921745,1.6650444,0.99955213,0.99995565,0.99730766,0.9577352,0.9941703,0.9597058,0.15591802
traditional_robust_shape_cuts,64,3190,615872,5832,B8,1966.5,novel_early_pretrigger,True,True,0.60807925,0.010645001,0.07809217,0.55871594,3,0.0,1288.5,1,0.856598,-0.683702,1.6989378,0.99955213,0.999982,0.9946041,0.92264897,0.9864298,0.8729028,0.1214606
traditional_robust_shape_cuts,64,23363,636046,8263,B8,3784.0,unassigned_common,False,False,0.47440243,0.0053736027,0.06541554,0.5017419,4,0.16451836,1253.0,1,0.6709831,-0.05232558,18.0,0.005510099,0.1571303,0.9722768,0.43415755,0.5835551,0.84805053,0.08606968
traditional_robust_shape_cuts,64,13006,625688,14973,B8,2425.0,novel_early_pretrigger,True,True,0.46554992,0.0047350456,0.054974504,0.5094147,3,0.007027938,1205.5,1,0.79752576,-0.3983505,1.7325023,0.9995545,0.9997937,0.9728354,0.7645661,0.8975346,0.8162414,0.08010052
traditional_robust_shape_cuts,64,15031,627714,506,B8,1309.5,novel_early_pretrigger,True,True,1.035106,0.045445777,0.21046577,0.66366696,3,0.0,1197.5,1,0.70446736,-1.6361207,1.6206356,0.99955213,0.9999399,0.9997969,0.99520594,0.99941754,0.8117558,0.3089929
traditional_robust_shape_cuts,64,24566,637249,9378,B8,1324.0,novel_early_pretrigger,True,True,0.94803715,0.028081963,0.19686863,0.63765985,3,0.0,1137.0,1,0.91691846,-1.3935045,1.6393684,0.99955213,0.99997604,0.99631464,0.9902991,0.9992811,0.77051014,0.25773367
traditional_robust_shape_cuts,64,12864,625546,14838,B8,1850.0,novel_early_pretrigger,True,True,0.616086,0.0065259747,0.075674795,0.54588145,3,0.0,1137.0,1,0.96324325,-0.6545946,1.7123996,0.99955213,0.99993527,0.89952415,0.9071482,0.9877824,0.7699608,0.10791062
traditional_robust_shape_cuts,64,6894,619576,9277,B8,1278.0,unassigned_common,False,False,0.9675482,0.014400274,0.17658608,0.6264383,6,0.0,1046.0,1,0.96948355,-1.3794992,1.6498241,0.0025573256,0.00720885,0.9988997,0.9939447,0.99944395,0.7086065,0.21369173
traditional_robust_shape_cuts,64,6014,618696,8455,B8,1463.0,novel_early_pretrigger,True,True,0.7259837,0.00407797,0.10526111,0.59401685,3,0.0,1041.0,1,0.9220779,-0.8913192,1.7020718,0.99955213,0.9961748,0.9487254,0.97679204,0.9977768,0.70489246,0.13648489
traditional_robust_shape_cuts,65,12478,661105,14862,B2,3314.0,novel_early_pretrigger,True,True,0.50665206,0.009920281,0.05552801,0.5092295,3,0.06747162,1802.5,1,0.63156307,-0.35998794,18.0,0.99955213,0.9999689,0.99804896,0.7787289,0.88443905,1.0,0.09079135
traditional_robust_shape_cuts,65,37112,685739,5021,B2,5002.0,baseline_excursion,True,False,0.36524126,0.00772213,0.07340189,0.51653194,3,0.21380845,1823.5,1,0.8884446,0.28968412,18.0,0.9991714,0.9999989,0.99989164,0.4663206,0.5571235,1.0,0.10032484
traditional_robust_shape_cuts,65,26841,675468,11873,B2,2095.5,baseline_excursion,True,False,1.4864769,0.123257026,0.19183023,0.7063804,2,0.0,1854.0,1,0.0007158196,-1.978764,1.5478964,0.99955213,1.0,1.0,0.99996865,0.9999876,1.0,0.46473858
traditional_robust_shape_cuts,65,37071,685698,4985,B2,4078.5,baseline_excursion,True,False,0.4934926,0.007398382,0.059360597,0.53134775,3,0.11114262,1970.5,1,0.63344365,-0.23721957,18.0,0.99955213,0.9999964,0.9987861,0.807235,0.8677642,1.0,0.09466703
traditional_robust_shape_cuts,65,20101,668728,5590,B2,3907.5,baseline_excursion,True,False,0.7128205,0.020955585,0.07666593,0.58684295,3,0.0004366639,2974.0,1,0.27882278,-0.5488164,1.6610345,0.99955213,1.0,1.0,0.99571073,0.99490017,1.0,0.14927678
traditional_robust_shape_cuts,65,16106,664733,1834,B2,5335.0,baseline_excursion,True,False,0.5105478,0.0066376748,0.06579325,0.53902817,3,0.11657243,2361.0,1,0.59925026,-0.15651359,18.0,0.99955213,1.0,0.99998176,0.90209836,0.9237376,1.0,0.09961802
traditional_robust_shape_cuts,65,32584,681211,811,B2,4097.0,baseline_excursion,True,False,0.84332377,0.019823771,0.08281198,0.59578806,3,0.0,3064.5,1,0.13668539,-0.6990481,1.661109,0.99955213,1.0,1.0,0.9985671,0.998422,1.0,0.15366064
traditional_robust_shape_cuts,65,10531,659158,13031,B2,2403.5,baseline_excursion,True,False,0.90875363,0.058359306,0.1371493,0.6349348,3,0.0,2224.5,1,0.18660288,-1.1397961,1.6175019,0.99955213,1.0,1.0,0.9984969,0.99949276,1.0,0.27804023
traditional_robust_shape_cuts,65,7886,656513,10552,B2,3781.0,baseline_excursion,True,False,0.9532564,0.03350681,0.10977724,0.6085184,3,0.0,3186.0,1,0.066913515,-0.8143348,1.6459283,0.99955213,1.0,1.0,0.9994248,0.9993771,1.0,0.20256184
traditional_robust_shape_cuts,65,37351,685978,5240,B2,3247.0,baseline_excursion,True,False,0.6409687,0.019105416,0.066818975,0.5681936,3,0.04059844,2431.5,1,0.37419155,-0.5275639,18.0,0.99955213,1.0,0.9999996,0.9696083,0.9873307,1.0,0.13367364
traditional_robust_shape_cuts,65,28647,677274,13547,B2,4041.0,baseline_excursion,True,False,0.5732786,0.0149751585,0.06511523,0.5566916,3,0.08735644,2488.5,1,0.50878495,-0.33828261,18.0,0.99955213,1.0,0.99999785,0.94509166,0.9636375,1.0,0.120958075
traditional_robust_shape_cuts,65,35581,684208,3606,B2,3304.0,baseline_excursion,True,False,0.6720998,0.019710286,0.069844216,0.5742225,3,0.03156406,2560.0,1,0.35805085,-0.6001816,1.6582376,0.99955213,0.9999995,0.99999994,0.9906611,0.9911103,1.0,0.13862672
traditional_robust_shape_cuts,65,19422,668049,4956,B4,4696.0,baseline_excursion,True,False,0.659629,0.012079027,0.07954941,0.5664678,3,0.020385243,2892.5,1,0.49765757,-0.18334752,18.0,0.99955213,1.0,1.0,0.9771383,0.9875114,1.0,0.12753356
traditional_robust_shape_cuts,65,10317,658944,12829,B4,1750.5,novel_early_pretrigger,True,True,0.7706045,0.0270852,0.124456316,0.59482205,3,0.0,1516.0,1,0.6635247,-1.0497001,1.6365978,0.99955213,0.99995506,0.9998068,0.9816125,0.99588674,1.0,0.19546416
traditional_robust_shape_cuts,65,3572,652199,6536,B4,2382.5,baseline_excursion,True,False,0.6750534,0.03839327,0.0919967,0.5860986,3,0.020550918,2054.5,1,0.3930745,-0.85603356,1.637996,0.99955213,0.9999981,0.9999994,0.9905909,0.99574006,1.0,0.19410473
traditional_robust_shape_cuts,65,33436,682063,1599,B4,2621.5,baseline_excursion,True,False,0.77021253,0.031986546,0.08546213,0.5933495,3,0.009593496,2237.5,1,0.31985503,-0.7787526,1.6414351,0.99955213,0.9999995,1.0,0.9933524,0.99643874,1.0,0.1790531
traditional_robust_shape_cuts,65,5869,654496,8683,B4,2219.0,novel_early_pretrigger,True,True,0.5428421,0.009923567,0.0687692,0.54306096,3,0.0,1559.0,1,0.69085175,-0.62460566,1.6796762,0.99955213,0.99983275,0.9990026,0.9166928,0.9599621,1.0,0.109328024
traditional_robust_shape_cuts,65,10476,659103,12980,B4,1468.5,novel_early_pretrigger,True,True,1.1633208,0.16246425,0.2301894,0.7157296,2,0.0,1431.5,1,0.23663603,-2.114062,1.5896612,0.99955213,1.0,1.0,0.9998523,0.9999784,0.9712556,0.5712869
traditional_robust_shape_cuts,65,20679,669306,6125,B4,1596.5,novel_early_pretrigger,True,True,0.87246925,0.029582798,0.15032706,0.6208086,3,0.0,1412.0,1,0.69621044,-1.2323834,1.6300611,0.99955213,0.99995375,0.9997595,0.98771477,0.99796045,0.9572482,0.22508231
