run,stave,amplitude_adc,lowering_stratum,large_lowering,ml_large_lowering_probability
57,B2,3468.5,s16_no_lowering,0,0.00423236781462269
57,B2,2093.0,s16_large_lowering,1,1.0
57,B2,6435.5,s16_no_lowering,0,0.027870084648630652
65,B2,5992.0,s16_large_lowering,1,0.9999999999757239
57,B2,2428.0,s16_large_lowering,1,0.9952897463157017
57,B2,3266.5,s16_no_lowering,0,0.002800997453652953
65,B2,7701.5,s16_large_lowering,1,0.9989121073047073
65,B2,1758.0,s16_no_lowering,0,0.0004516066036894512
65,B2,2911.5,s16_no_lowering,0,0.0033246966488511896
57,B2,5256.5,s16_no_lowering,0,0.016705907708820723
65,B4,3054.5,s16_large_lowering,1,0.9999999630200027
57,B2,5769.5,s16_no_lowering,0,0.029789419611028777
57,B2,5151.0,s16_no_lowering,0,0.012259332634192936
57,B2,6057.5,s16_large_lowering,1,0.9995794383590657
57,B2,1863.5,s16_large_lowering,1,1.0
57,B2,2569.0,s16_large_lowering,1,1.0
57,B2,1966.5,s16_large_lowering,1,1.0
57,B2,1598.5,s16_large_lowering,1,0.9999999968311919
65,B2,3344.0,s16_large_lowering,1,1.0
65,B2,6242.0,s16_no_lowering,0,0.03420349945987463
57,B2,1310.0,s16_large_lowering,1,0.9999999999999525
57,B2,1952.0,s16_large_lowering,1,1.0
65,B2,5204.5,s16_large_lowering,1,0.9459341130565111
65,B4,3495.0,s16_no_lowering,0,0.002329446833985778
65,B2,2446.5,s16_large_lowering,1,0.9999998787126351
65,B2,5194.5,s16_no_lowering,0,0.020734807889973898
57,B4,1830.5,s16_no_lowering,0,0.00020811617696585478
57,B2,1924.0,s16_large_lowering,1,0.9999999851634551
57,B2,8810.0,s16_large_lowering,1,0.06017436455088318
65,B2,1201.5,s16_large_lowering,1,0.9997460811388896
65,B2,2305.5,s16_large_lowering,1,1.0
65,B2,1890.5,s16_large_lowering,1,1.0
65,B2,1430.5,s16_large_lowering,1,1.0
65,B2,1732.0,s16_large_lowering,1,1.0
65,B2,2575.5,s16_no_lowering,0,0.002187519175250948
57,B2,1011.5,s16_large_lowering,1,1.0
65,B2,4985.5,s16_no_lowering,0,0.011262110245479693
57,B2,2859.5,s16_large_lowering,1,1.0
57,B2,4977.5,s16_no_lowering,0,0.012972770226702117
57,B6,1111.5,s16_no_lowering,0,2.2489831355433047e-05
65,B2,1297.5,s16_no_lowering,0,0.00039916895463948545
65,B2,4719.5,s16_no_lowering,0,0.018555041479043355
57,B2,1462.5,s16_no_lowering,0,0.0001861584737539816
57,B2,1253.0,s16_large_lowering,1,1.0
65,B2,2423.0,s16_no_lowering,0,0.001667174612902584
65,B2,4350.0,s16_no_lowering,0,0.010172685869049073
57,B2,1228.0,s16_no_lowering,0,9.712971747343098e-05
57,B2,3997.5,s16_large_lowering,1,0.9326911670415733
57,B2,1518.0,s16_large_lowering,1,0.9999999999850213
65,B2,2848.0,s16_no_lowering,0,0.0026551457481402948
65,B2,1466.5,s16_no_lowering,0,0.00013663432844440544
65,B2,2471.5,s16_large_lowering,1,0.9999999999999998
57,B2,5934.5,s16_large_lowering,1,1.0
65,B2,4333.5,s16_no_lowering,0,0.008890881837917072
65,B2,1098.5,s16_no_lowering,0,0.00011145815267269129
65,B2,1465.5,s16_mild_lowering,0,0.004161457704447765
65,B2,2973.0,s16_large_lowering,1,0.9999974298757746
57,B2,1720.5,s16_large_lowering,1,1.0
57,B2,8917.5,s16_no_lowering,0,0.09010083876196734
57,B2,2877.5,s16_no_lowering,0,0.0017494513677649482
57,B2,1011.5,s16_large_lowering,1,1.0
57,B2,2687.0,s16_large_lowering,1,0.9999999996362678
57,B2,8332.0,s16_large_lowering,1,0.21468882074310994
57,B2,2373.0,s16_large_lowering,1,0.9999999986210633
65,B2,1443.5,s16_large_lowering,1,1.0
65,B6,1314.0,s16_large_lowering,1,0.9999883694703192
57,B2,4535.5,s16_large_lowering,1,0.9982131011120718
65,B2,5703.0,s16_no_lowering,0,0.024495193413816167
57,B2,3231.5,s16_no_lowering,0,0.0034777225940375127
57,B2,1344.0,s16_large_lowering,1,1.0
65,B2,1197.0,s16_large_lowering,1,1.0
57,B2,3790.0,s16_large_lowering,1,0.9999542593514051
65,B2,1254.0,s16_large_lowering,1,1.0
57,B2,1915.0,s16_large_lowering,1,1.0
65,B2,5659.5,s16_mild_lowering,0,0.8020773609651594
65,B2,3625.5,s16_large_lowering,1,0.9326554733466929
65,B2,2724.0,s16_no_lowering,0,0.003222067970012552
65,B2,2789.5,s16_large_lowering,1,0.9999972454824798
65,B2,2478.0,s16_no_lowering,0,0.001382684434933025
57,B4,5203.0,s16_no_lowering,0,0.006188785392303199
57,B2,5468.0,s16_no_lowering,0,0.013845791769006112
57,B2,3613.5,s16_no_lowering,0,0.00438651793685539
65,B2,1567.0,s16_no_lowering,0,0.0007679826807813436
57,B2,3251.0,s16_no_lowering,0,0.0036487267616827778
57,B4,2544.0,s16_large_lowering,1,0.99999994045822
57,B2,3520.0,s16_no_lowering,0,0.0041011144832023465
65,B4,1990.0,s16_large_lowering,1,1.0
65,B2,4796.5,s16_no_lowering,0,0.009127415312841768
65,B2,4592.5,s16_large_lowering,1,0.9999999999997657
57,B2,3628.0,s16_no_lowering,0,0.0028606140817932007
57,B2,3247.0,s16_large_lowering,1,1.0
57,B2,1450.5,s16_large_lowering,1,0.9999998418082262
65,B2,1385.0,s16_no_lowering,0,0.0001492167155800436
57,B2,4544.0,s16_large_lowering,1,0.9995381851510097
57,B2,3880.0,s16_no_lowering,0,0.006683906770018227
65,B2,1771.0,s16_no_lowering,0,0.00036380279405998306
57,B2,1412.5,s16_no_lowering,0,0.0001822894222643462
57,B2,2145.5,s16_large_lowering,1,0.9999981966424425
65,B2,3895.0,s16_no_lowering,0,0.005505909729937402
57,B2,5056.0,s16_large_lowering,1,0.18065971069077985
65,B2,4237.0,s16_large_lowering,1,0.9999999999470628
65,B2,6484.0,s16_no_lowering,0,0.05059148360058905
57,B2,6044.0,s16_no_lowering,0,0.020082024996749284
65,B6,1002.5,s16_no_lowering,0,5.927677185470841e-05
57,B2,1581.0,s16_large_lowering,1,1.0
65,B2,2927.5,s16_no_lowering,0,0.0028499540880493777
65,B2,1066.5,s16_no_lowering,0,3.810352946165863e-05
65,B2,4733.0,s16_no_lowering,0,0.12497011693197507
65,B2,1885.0,s16_large_lowering,1,1.0
65,B2,1811.5,s16_no_lowering,0,0.0004514355794815306
65,B2,4148.0,s16_no_lowering,0,0.0067007714731168976
57,B2,1644.0,s16_large_lowering,1,0.9999999999999933
57,B2,1289.0,s16_large_lowering,1,1.0
57,B6,1103.0,s16_mild_lowering,0,0.0008368393227411178
65,B4,1569.5,s16_no_lowering,0,0.00012280621540727423
57,B2,3547.0,s16_large_lowering,1,1.0
65,B4,3472.0,s16_no_lowering,0,0.002101329347306254
57,B2,6351.5,s16_no_lowering,0,0.027786965921184188
57,B2,7545.5,s16_large_lowering,1,0.36432938634052026
57,B2,3636.5,s16_no_lowering,0,0.002905637988516543
65,B2,3269.5,s16_no_lowering,0,0.003265178998038183
57,B2,2665.5,s16_large_lowering,1,1.0
65,B4,2722.0,s16_no_lowering,0,0.002202927372112293
57,B2,2287.5,s16_large_lowering,1,0.9999912286575323
57,B2,2103.0,s16_large_lowering,1,1.0
57,B2,3385.5,s16_no_lowering,0,0.002672216676311335
57,B2,2583.0,s16_large_lowering,1,0.9999983184423781
57,B2,1747.5,s16_large_lowering,1,1.0
65,B2,3018.5,s16_no_lowering,0,0.0027346055513828606
57,B2,1842.5,s16_no_lowering,0,0.0006613820838817041
57,B2,2298.5,s16_no_lowering,0,0.0016449413558788908
65,B2,1769.5,s16_no_lowering,0,0.0005484782957250282
65,B2,1061.0,s16_large_lowering,1,1.0
65,B2,6423.5,s16_no_lowering,0,0.03850547738738881
57,B2,2630.0,s16_no_lowering,0,0.001531398354495963
65,B4,1574.5,s16_no_lowering,0,0.00012235779070857484
57,B2,2134.0,s16_no_lowering,0,0.0017641612306405214
65,B4,3469.0,s16_no_lowering,0,0.0030515927371618855
65,B2,2886.0,s16_large_lowering,1,1.0
57,B8,1059.0,s16_no_lowering,0,1.699430514115111e-05
57,B2,1170.5,s16_mild_lowering,0,0.0075960403059059595
57,B2,6576.0,s16_no_lowering,0,0.02855558519243197
57,B2,2254.0,s16_large_lowering,1,0.9999999999999949
57,B2,3972.0,s16_large_lowering,1,0.9999999999960447
65,B2,3627.5,s16_large_lowering,1,1.0
57,B2,8143.5,s16_no_lowering,0,0.1230993511670015
57,B2,3894.0,s16_no_lowering,0,0.004753161838296476
65,B2,3781.0,s16_large_lowering,1,1.0
57,B2,6567.0,s16_no_lowering,0,0.043983114716733614
57,B2,3631.5,s16_no_lowering,0,0.004440250612030456
65,B2,2935.0,s16_no_lowering,0,0.0028409027638602053
57,B2,2699.0,s16_no_lowering,0,0.0012770207554506146
57,B4,2698.5,s16_no_lowering,0,0.002575572797016324
57,B2,3301.0,s16_no_lowering,0,0.0059297195938918966
57,B2,4815.0,s16_large_lowering,1,1.0
57,B2,3272.5,s16_no_lowering,0,0.0026923121619324988
65,B2,2552.0,s16_no_lowering,0,0.001654245754436593
57,B2,5800.5,s16_no_lowering,0,0.03777233633647517
57,B2,1394.0,s16_large_lowering,1,1.0
57,B2,2345.5,s16_large_lowering,1,0.9999999999662632
57,B2,6110.5,s16_large_lowering,1,0.9991449973824287
57,B2,4048.5,s16_no_lowering,0,0.013544916801547274
65,B2,2084.0,s16_large_lowering,1,1.0
65,B8,3452.0,s16_no_lowering,0,0.0006078232708789842
57,B2,1324.0,s16_large_lowering,1,1.0
57,B2,2692.5,s16_large_lowering,1,0.9997096494517823
57,B2,5690.5,s16_large_lowering,1,1.0
57,B2,4373.0,s16_large_lowering,1,1.0
57,B2,1762.0,s16_large_lowering,1,1.0
57,B2,1860.0,s16_large_lowering,1,0.9999999999476092
57,B2,5034.0,s16_no_lowering,0,0.015403026572569102
65,B2,2653.0,s16_no_lowering,0,0.0026844260648813917
65,B4,2555.0,s16_no_lowering,0,0.0006035146934186661
57,B2,4962.0,s16_large_lowering,1,0.9999999999997997
65,B2,4351.0,s16_large_lowering,1,0.9998412544366696
65,B2,2386.5,s16_no_lowering,0,0.0014213649059380369
65,B2,2121.5,s16_large_lowering,1,1.0
65,B2,1677.0,s16_large_lowering,1,1.0
57,B2,8626.0,s16_no_lowering,0,0.07920245993048615
65,B2,2570.5,s16_large_lowering,1,1.0
57,B2,1716.0,s16_large_lowering,1,1.0
65,B2,1246.5,s16_no_lowering,0,0.00023352237770096767
57,B2,2711.0,s16_no_lowering,0,0.0018419455846014291
57,B4,2138.0,s16_no_lowering,0,0.0003809093146189788
65,B2,5087.0,s16_no_lowering,0,0.3663535489084743
65,B2,5847.0,s16_no_lowering,0,0.04788446138247624
57,B2,1097.5,s16_large_lowering,1,1.0
65,B2,1939.0,s16_mild_lowering,0,0.005195761873765092
57,B2,9014.0,s16_no_lowering,0,0.06983883988162261
57,B8,1458.0,s16_large_lowering,1,1.0
65,B2,6053.5,s16_no_lowering,0,0.02770820733176129
65,B2,4316.5,s16_no_lowering,0,0.010877518437416068
57,B2,5185.0,s16_no_lowering,0,0.016839217448222886
57,B2,1242.5,s16_large_lowering,1,1.0
57,B2,4197.5,s16_large_lowering,1,1.0
57,B2,5217.0,s16_no_lowering,0,0.011410253482242304
65,B2,4097.0,s16_large_lowering,1,1.0
65,B2,1265.0,s16_large_lowering,1,1.0
65,B2,3385.0,s16_large_lowering,1,0.9999999999999905
57,B2,5464.0,s16_no_lowering,0,0.02055011654027549
57,B6,1895.5,s16_large_lowering,1,1.0
65,B2,5753.5,s16_no_lowering,0,0.02784682569217486
65,B8,3777.5,s16_no_lowering,0,0.0010148486704786024
65,B2,5404.0,s16_no_lowering,0,0.033331984791144215
65,B2,4854.0,s16_no_lowering,0,0.02002605802586599
65,B2,2942.0,s16_no_lowering,0,0.010872956534067812
57,B2,6099.5,s16_no_lowering,0,0.08916115237429784
57,B2,3769.0,s16_no_lowering,0,0.0033906403535879717
57,B2,3369.0,s16_large_lowering,1,1.0
57,B2,4888.0,s16_no_lowering,0,0.009942695471867597
57,B2,4597.5,s16_no_lowering,0,0.007246218167430412
57,B2,3228.5,s16_large_lowering,1,1.0
65,B4,1740.5,s16_no_lowering,0,0.0007629949428080521
65,B4,1859.5,s16_large_lowering,1,1.0
65,B2,6138.0,s16_no_lowering,0,0.02556956984881396
65,B2,2655.0,s16_no_lowering,0,0.0031588440989481904
65,B2,1354.5,s16_large_lowering,1,1.0
65,B2,1862.0,s16_mild_lowering,0,0.1363420085885652
57,B2,1461.0,s16_large_lowering,1,1.0
65,B2,4021.5,s16_no_lowering,0,0.006220090573739216
65,B2,1498.0,s16_no_lowering,0,0.0005510008020719389
57,B2,2112.0,s16_no_lowering,0,0.0026876160679920593
57,B2,2510.0,s16_no_lowering,0,0.0024512563720821778
57,B2,6293.5,s16_no_lowering,0,0.02406275001548689
57,B2,3399.5,s16_large_lowering,1,1.0
65,B2,1640.5,s16_large_lowering,1,0.9999999999999931
65,B2,1988.5,s16_large_lowering,1,1.0
57,B2,3933.5,s16_large_lowering,1,0.9999424833043365
57,B2,7390.0,s16_no_lowering,0,0.04279133144949694
65,B2,2056.5,s16_large_lowering,1,1.0
57,B2,2506.0,s16_no_lowering,0,0.0018519004098524327
65,B2,1220.5,s16_large_lowering,1,1.0
57,B2,5435.0,s16_no_lowering,0,0.016390088804956522
65,B2,1613.0,s16_no_lowering,0,0.00032107643026687443
57,B2,1592.5,s16_large_lowering,1,1.0
57,B2,5587.5,s16_no_lowering,0,0.10302657520658061
65,B2,2291.0,s16_mild_lowering,0,0.0031892393659026575
65,B2,5155.0,s16_large_lowering,1,0.9999999999999887
57,B2,2105.0,s16_large_lowering,1,1.0
65,B2,2394.0,s16_no_lowering,0,0.0012404412312470724
65,B2,4153.0,s16_no_lowering,0,0.0071090498388296855
65,B2,1100.5,s16_large_lowering,1,1.0
65,B2,4173.5,s16_large_lowering,1,0.9999672290409454
57,B2,6188.5,s16_no_lowering,0,0.03175862525515334
57,B2,7087.5,s16_no_lowering,0,0.043518199266341276
65,B2,7377.5,s16_no_lowering,0,0.06410471987870982
65,B2,5807.0,s16_no_lowering,0,0.027728531077110794
57,B2,3364.0,s16_large_lowering,1,0.9972494291730489
57,B2,6395.0,s16_no_lowering,0,0.025671980678240582
65,B2,2068.5,s16_no_lowering,0,0.0007489077842436658
57,B2,2769.0,s16_no_lowering,0,0.002126259957986327
65,B2,4958.0,s16_large_lowering,1,0.9999999999998748
65,B4,1933.0,s16_large_lowering,1,0.9999907532027335
65,B4,3356.0,s16_large_lowering,1,1.0
57,B2,8092.0,s16_no_lowering,0,0.09986699901462728
57,B2,7293.5,s16_no_lowering,0,0.04429055853953922
57,B4,2886.5,s16_no_lowering,0,0.002447362582271096
57,B8,1013.0,s16_no_lowering,0,1.23615087704792e-05
57,B2,1619.5,s16_large_lowering,1,1.0
57,B2,1652.0,s16_large_lowering,1,1.0
57,B2,2883.5,s16_no_lowering,0,0.0015417502686794122
65,B4,4634.0,s16_no_lowering,0,0.0036671296861911598
57,B2,3762.0,s16_large_lowering,1,0.8951495501929007
57,B2,2463.0,s16_large_lowering,1,1.0
65,B2,2816.0,s16_no_lowering,0,0.08818586823083524
57,B2,1344.5,s16_large_lowering,1,0.9999999999999964
57,B2,2646.0,s16_large_lowering,1,1.0
65,B2,3805.0,s16_no_lowering,0,0.006250716901158871
65,B2,2750.5,s16_large_lowering,1,0.9999962304207941
65,B6,2629.0,s16_large_lowering,1,0.8861187603664779
57,B2,3385.0,s16_large_lowering,1,1.0
65,B2,2429.5,s16_large_lowering,1,1.0
65,B2,1833.5,s16_no_lowering,0,0.000620480141351653
65,B2,6748.0,s16_large_lowering,1,0.9999994262363597
57,B2,4216.5,s16_no_lowering,0,0.006265329384620675
57,B2,1439.0,s16_no_lowering,0,0.00030604447390408964
57,B2,6170.5,s16_no_lowering,0,0.04373323052750865
65,B2,6662.0,s16_no_lowering,0,0.04229512507501156
57,B6,2770.5,s16_no_lowering,0,0.0004157424707628316
65,B2,1110.0,s16_no_lowering,0,7.98210565088951e-05
57,B8,2563.5,s16_no_lowering,0,0.008293896196939265
57,B2,7413.0,s16_no_lowering,0,0.04670351226845597
65,B2,3468.0,s16_mild_lowering,0,0.2131944331207961
57,B2,5862.5,s16_large_lowering,1,1.0
57,B2,7451.0,s16_large_lowering,1,0.09974148660714068
65,B2,4932.0,s16_no_lowering,0,0.009901865310280969
57,B2,1133.5,s16_large_lowering,1,1.0
65,B4,2487.0,s16_no_lowering,0,0.0007393817777376822
65,B2,6504.5,s16_no_lowering,0,0.043822414576967166
65,B2,1546.5,s16_large_lowering,1,0.9999999989713815
65,B2,3085.0,s16_no_lowering,0,0.004676097342420342
65,B2,6205.5,s16_large_lowering,1,0.9987419608981682
57,B2,1289.5,s16_large_lowering,1,1.0
57,B2,1040.0,s16_large_lowering,1,1.0
65,B2,5297.5,s16_no_lowering,0,0.02104477332747678
57,B2,1168.5,s16_large_lowering,1,1.0
65,B2,2015.0,s16_large_lowering,1,0.9999999999746156
65,B2,3671.0,s16_large_lowering,1,1.0
57,B2,4771.0,s16_no_lowering,0,0.013858408047513012
57,B2,7905.0,s16_large_lowering,1,0.7228138753416496
57,B2,2591.0,s16_large_lowering,1,1.0
57,B2,1122.5,s16_large_lowering,1,0.9999993391404731
65,B2,4229.5,s16_no_lowering,0,0.0049541416195326825
57,B2,6440.5,s16_no_lowering,0,0.028246593864407584
57,B2,2457.5,s16_large_lowering,1,0.9999999998896585
57,B2,9317.0,s16_large_lowering,1,0.12673512116514699
57,B2,6742.5,s16_no_lowering,0,0.031094268212846988
65,B2,1417.0,s16_no_lowering,0,0.0020343049581477324
57,B2,3058.5,s16_large_lowering,1,0.9999994219866456
65,B2,2800.5,s16_no_lowering,0,0.005481824783952322
57,B2,3758.5,s16_no_lowering,0,0.004003720360209591
57,B2,4174.0,s16_no_lowering,0,0.007122183616204447
65,B2,2967.0,s16_no_lowering,0,0.0018838508067625746
65,B2,4182.5,s16_no_lowering,0,0.027730306721730196
65,B2,1126.5,s16_no_lowering,0,4.9335255136349033e-05
57,B2,1300.0,s16_no_lowering,0,0.003091706621211444
65,B2,4525.0,s16_large_lowering,1,1.0
65,B2,1082.5,s16_no_lowering,0,7.799709812622726e-05
65,B2,2359.5,s16_no_lowering,0,0.0013241724105267224
57,B2,1169.0,s16_large_lowering,1,1.0
65,B2,4087.0,s16_no_lowering,0,0.00435031633221881
57,B2,7804.0,s16_no_lowering,0,0.05623181295718574
65,B2,3155.0,s16_large_lowering,1,0.9999937544112966
57,B2,2918.0,s16_no_lowering,0,0.002477476169148086
65,B2,1551.0,s16_no_lowering,0,0.00039904845302533555
57,B2,4097.5,s16_mild_lowering,0,0.12327772681231783
57,B2,1219.5,s16_large_lowering,1,1.0
65,B2,6174.5,s16_large_lowering,1,0.9904149088214006
57,B2,2921.0,s16_no_lowering,0,0.001930591620653455
65,B2,4638.5,s16_large_lowering,1,1.0
57,B2,3552.5,s16_no_lowering,0,0.002680667523282424
65,B4,2349.0,s16_large_lowering,1,0.997613511604544
57,B6,2527.5,s16_no_lowering,0,0.0003717003941446029
65,B2,1164.5,s16_large_lowering,1,1.0
65,B6,2172.5,s16_no_lowering,0,0.0004586606133118618
57,B2,3207.5,s16_mild_lowering,0,0.7356168848550751
65,B2,2397.0,s16_large_lowering,1,1.0
57,B2,1262.5,s16_large_lowering,1,1.0
57,B2,7875.0,s16_no_lowering,0,0.0537176246677471
65,B2,3151.5,s16_large_lowering,1,0.9999829239256336
65,B2,3159.0,s16_no_lowering,0,0.004831550588604913
65,B2,1423.5,s16_no_lowering,0,0.00023595652251749382
65,B2,3127.5,s16_no_lowering,0,0.0022150530279820327
65,B2,4270.5,s16_no_lowering,0,0.008752925214209898
65,B2,1023.5,s16_no_lowering,0,8.766255144510559e-05
65,B2,4541.5,s16_mild_lowering,0,0.07543694290717987
57,B2,3453.5,s16_no_lowering,0,0.002810317906617393
57,B2,1834.0,s16_large_lowering,1,1.0
57,B2,9019.0,s16_no_lowering,0,0.1277453852920201
65,B2,2812.5,s16_large_lowering,1,0.9999996093863721
65,B2,1088.0,s16_large_lowering,1,0.9999999999963702
57,B2,3782.5,s16_no_lowering,0,0.004338717814980175
57,B2,1043.5,s16_large_lowering,1,1.0
57,B2,6102.5,s16_no_lowering,0,0.02350731559029809
57,B2,2420.5,s16_large_lowering,1,1.0
65,B2,5369.5,s16_large_lowering,1,0.9999939871044217
57,B2,3304.5,s16_large_lowering,1,1.0
57,B2,5905.0,s16_no_lowering,0,0.027355972223586735
65,B2,6033.0,s16_no_lowering,0,0.029940323627667794
57,B2,2475.5,s16_large_lowering,1,0.9999999999750928
65,B2,4093.5,s16_no_lowering,0,0.006747186728988646
57,B2,3176.0,s16_large_lowering,1,1.0
57,B2,1513.0,s16_large_lowering,1,1.0
65,B2,1564.0,s16_no_lowering,0,0.0002621859447161304
57,B2,2908.0,s16_large_lowering,1,1.0
65,B2,2791.0,s16_no_lowering,0,0.00206342043356333
65,B2,1273.0,s16_no_lowering,0,0.00014473125163226095
57,B2,1288.5,s16_large_lowering,1,1.0
65,B4,2042.5,s16_no_lowering,0,0.007916327622118488
65,B2,4131.5,s16_no_lowering,0,0.020324284680634516
65,B2,1633.5,s16_large_lowering,1,1.0
57,B2,1072.5,s16_large_lowering,1,1.0
65,B4,2845.5,s16_large_lowering,1,1.0
57,B2,7358.0,s16_no_lowering,0,0.04652805699084318
57,B2,5061.0,s16_large_lowering,1,0.9473811203658083
65,B2,2543.0,s16_no_lowering,0,0.0017461043209699072
65,B2,1058.5,s16_large_lowering,1,1.0
57,B2,7574.5,s16_no_lowering,0,0.03756606324511488
57,B2,8701.5,s16_large_lowering,1,0.8620330400042883
57,B2,1626.0,s16_large_lowering,1,1.0
57,B2,3668.0,s16_large_lowering,1,0.9999999994210598
65,B2,2342.0,s16_large_lowering,1,0.9999999998099358
57,B2,1053.0,s16_no_lowering,0,0.00010446829108102314
65,B2,1430.5,s16_no_lowering,0,0.00022811608606629696
57,B2,2307.0,s16_no_lowering,0,0.0015659096834230487
65,B2,3078.5,s16_no_lowering,0,0.0028972355299085946
65,B2,2134.0,s16_large_lowering,1,0.9999999999999998
65,B2,1187.5,s16_large_lowering,1,1.0
57,B2,1145.0,s16_large_lowering,1,1.0
65,B2,1321.0,s16_large_lowering,1,1.0
57,B2,2481.5,s16_large_lowering,1,0.9999999718121194
57,B2,2532.5,s16_large_lowering,1,0.9999901387727118
65,B2,5777.0,s16_no_lowering,0,0.037943511019031234
57,B2,3511.0,s16_no_lowering,0,0.003319421508752474
65,B2,3764.5,s16_no_lowering,0,0.009171991076721543
57,B8,2902.0,s16_large_lowering,1,1.0
57,B2,2159.0,s16_large_lowering,1,1.0
57,B2,4728.0,s16_no_lowering,0,0.3727222809872848
57,B2,3576.0,s16_large_lowering,1,1.0
57,B2,9428.0,s16_no_lowering,0,0.14752521046214395
57,B2,2516.0,s16_large_lowering,1,1.0
57,B2,2384.0,s16_large_lowering,1,1.0
57,B4,2504.0,s16_large_lowering,1,1.0
65,B2,1002.5,s16_large_lowering,1,1.0
57,B2,9264.0,s16_no_lowering,0,0.6059551415600918
65,B2,5849.5,s16_large_lowering,1,0.9871431720641998
65,B6,2731.5,s16_no_lowering,0,0.0005669535426101736
57,B2,8641.0,s16_large_lowering,1,0.1328744775070691
57,B2,1026.0,s16_large_lowering,1,1.0
57,B2,2259.5,s16_large_lowering,1,1.0
57,B6,2582.5,s16_no_lowering,0,0.0012247193164983126
65,B2,6437.0,s16_no_lowering,0,0.051398252997732465
57,B2,1478.0,s16_large_lowering,1,0.9999999776760893
65,B2,2722.0,s16_no_lowering,0,0.059139105355331324
65,B4,2924.5,s16_no_lowering,0,0.0019787665778283176
57,B2,3624.5,s16_large_lowering,1,0.9394813292729666
57,B2,3077.5,s16_large_lowering,1,0.9999999439504585
57,B4,1418.5,s16_large_lowering,1,1.0
65,B2,3970.0,s16_large_lowering,1,0.9959830649030651
65,B2,1237.5,s16_large_lowering,1,1.0
57,B2,6095.0,s16_large_lowering,1,0.9999999999995359
57,B2,1284.5,s16_large_lowering,1,1.0
65,B2,5063.0,s16_no_lowering,0,0.18419812387371057
57,B2,7253.0,s16_no_lowering,0,0.07491015924662452
65,B2,1576.5,s16_large_lowering,1,0.9834977951889831
57,B2,2749.0,s16_no_lowering,0,0.0022482501077985364
57,B2,2354.0,s16_large_lowering,1,0.9999999974158862
57,B2,2773.5,s16_large_lowering,1,1.0
57,B2,3894.5,s16_no_lowering,0,0.005698360698378943
65,B2,1294.0,s16_large_lowering,1,1.0
57,B2,4177.0,s16_large_lowering,1,1.0
65,B2,4168.5,s16_no_lowering,0,0.007836109663433915
65,B2,1636.5,s16_large_lowering,1,1.0
57,B2,3944.0,s16_no_lowering,0,0.0041968088072800135
57,B2,3730.5,s16_no_lowering,0,0.0031566755310733436
57,B2,7654.0,s16_no_lowering,0,0.041146389203270864
57,B2,4257.0,s16_no_lowering,0,0.007080028406627212
57,B2,2865.5,s16_no_lowering,0,0.002266546856200206
57,B4,1940.5,s16_no_lowering,0,0.01076613359097478
65,B2,4152.5,s16_no_lowering,0,0.010278632631092344
57,B2,3890.0,s16_no_lowering,0,0.0076762756694019755
57,B2,3623.0,s16_no_lowering,0,0.00744900687450642
57,B2,9019.0,s16_large_lowering,1,0.06557360767276875
65,B4,2127.5,s16_no_lowering,0,0.00039016809126774177
57,B2,3963.0,s16_no_lowering,0,0.005792544924100039
57,B2,1258.0,s16_large_lowering,1,1.0
57,B2,8535.5,s16_large_lowering,1,0.2321714634719849
57,B2,7270.5,s16_no_lowering,0,0.03969853088733375
57,B2,3229.0,s16_large_lowering,1,0.9971292153059699
57,B2,5754.5,s16_large_lowering,1,0.9999996468900848
65,B2,2843.5,s16_no_lowering,0,0.0027122008213023145
57,B2,8122.5,s16_no_lowering,0,0.06532728377322969
65,B2,1663.5,s16_large_lowering,1,1.0
57,B2,5597.5,s16_no_lowering,0,0.021830422141247512
65,B2,5844.0,s16_large_lowering,1,0.9914205181540383
57,B2,7175.5,s16_large_lowering,1,0.08435614334438564
65,B2,2543.0,s16_no_lowering,0,0.0025331386684205835
57,B2,4103.0,s16_large_lowering,1,1.0
65,B2,1015.0,s16_no_lowering,0,4.587882248432832e-05
57,B2,3262.5,s16_large_lowering,1,1.0
57,B2,1211.5,s16_large_lowering,1,1.0
65,B2,1604.5,s16_no_lowering,0,0.0004037191763172503
65,B2,5417.5,s16_no_lowering,0,0.0189681828523247
57,B2,4798.0,s16_no_lowering,0,0.009888995131683878
57,B2,2024.5,s16_large_lowering,1,1.0
57,B2,1114.5,s16_large_lowering,1,1.0
57,B2,5374.5,s16_no_lowering,0,0.014948875284950638
65,B2,2377.0,s16_no_lowering,0,0.0008192567814130647
57,B2,4255.5,s16_no_lowering,0,0.008023373090543889
57,B2,2934.5,s16_no_lowering,0,0.0029623358604913257
65,B6,1640.0,s16_large_lowering,1,0.9990379661340598
65,B2,8650.0,s16_large_lowering,1,1.0
57,B2,5611.5,s16_no_lowering,0,0.033010899361750494
65,B2,1756.0,s16_no_lowering,0,0.001021682469776964
57,B2,1378.0,s16_large_lowering,1,1.0
65,B4,3719.0,s16_no_lowering,0,0.0015838968429467588
57,B2,1496.5,s16_mild_lowering,0,0.005853627153196863
65,B2,2080.0,s16_no_lowering,0,0.0005751225292359781
65,B2,3750.5,s16_no_lowering,0,0.005656942132288909
65,B2,1146.5,s16_large_lowering,1,1.0
57,B2,7682.0,s16_no_lowering,0,0.06083289360504129
57,B8,3992.5,s16_no_lowering,0,0.0005141400966310146
