event_key,run,eventno,evt,run_family,d_t_ns,abs_c_t_ns,clean_label,gross_label,event_max_amp,b2_amp,event_charge,baseline_lowering_proxy,anomaly_shape_proxy,fold,family_label,traditional_template_score,traditional_template_prob,s07f_shape_rf_score,s07f_shape_rf_prob,amplitude_only_rf_score,shuffled_label_rf_score,traditional_threshold,s07f_threshold,amplitude_threshold,shuffled_threshold
65:653933:8154:228973,65,653933,8154,low_all_three_rate_edge,3.974661347019378,5.170081879829652,0,0,3798.5,3132.5,95415.5,24.0,0.9386331587429492,holdout_low65_high60,0,1.3333333333333333,0.6590909090909091,0.4853895693248866,0.5089285714285715,0.5484779245269295,0.4965246665918628,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:678819:14965:253859,65,678819,14965,low_all_three_rate_edge,2.687171147470089,3.318528976162888,1,0,3332.5,2900.0,92373.0,25.0,0.5263991045730733,holdout_low65_high61,0,0.0,0.5930232558139535,0.5538651309704918,0.6428571428571429,0.35625856782079895,0.4492010001008141,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:511130:6723:122118,61,511130,6723,high_all_three_rate,7.205440229062269,4.129624706002652,0,0,2374.0,2307.5,63693.5,9.0,0.7818203650336216,holdout_low65_high61,1,1.0,0.5930232558139535,0.4208054088311699,0.3235294117647059,0.4539153927922407,0.5055439172179284,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:517964:13172:128952,61,517964,13172,high_all_three_rate,5.712697566743827,6.720195249830596,0,0,2929.0,2237.5,52349.5,34.0,1.0124518904233644,holdout_low65_high61,1,3.0,0.6428571428571429,0.5431900964360907,0.6136363636363636,0.4691003456536742,0.5594747890104733,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:686924:6129:261964,65,686924,6129,low_all_three_rate_edge,3.7896900184876117,1.5990723992985565,0,0,3708.5,3708.5,104548.5,14.5,0.6957934538579699,holdout_low65_high61,0,1.3333333333333333,0.6428571428571429,0.589809617088262,0.7272727272727273,0.47941557297586485,0.5739048329357682,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:666623:3632:241663,65,666623,3632,low_all_three_rate_edge,7.236368667031577,5.740739490143774,0,0,2438.0,2402.5,55639.0,10.0,0.7651363558401463,holdout_low65_high61,0,1.0,0.5930232558139535,0.40164300277333376,0.3010752688172043,0.41699328371899974,0.5378023554927082,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:522112:651:133100,61,522112,651,high_all_three_rate,5.389435472540654,1.6465904759787264,0,0,3803.0,3781.0,100884.0,12.0,0.6156332473386116,holdout_low65_high61,1,0.6666666666666666,0.5930232558139535,0.6573272090345875,0.8085106382978723,0.5814669115360542,0.5004581163234297,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:511883:7420:122871,61,511883,7420,high_all_three_rate,3.7447818679499676,4.487589507955768,0,0,3249.0,2976.5,93779.0,24.5,0.5115785986417094,holdout_low65_high61,1,0.0,0.5930232558139535,0.5885741322262608,0.7272727272727273,0.47350786404956674,0.4134777146583669,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:669147:5974:244187,65,669147,5974,low_all_three_rate_edge,6.355631426574824,8.052602828356349,0,0,4103.5,3168.5,110013.0,16.5,0.5948780873970867,holdout_low65_high61,0,0.3333333333333333,0.5930232558139535,0.5877929419351651,0.7272727272727273,0.6062953853640225,0.4794094226587687,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:502732:15258:113720,61,502732,15258,high_all_three_rate,3.025065067752493,2.874373712101203,0,0,4217.0,4217.0,96478.0,20.5,0.7182027050459511,holdout_low65_high61,1,1.0,0.5930232558139535,0.32693271997182,0.11904761904761904,0.40603743614382976,0.5681324388619685,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:533101:10945:144087,61,533101,10945,high_all_three_rate,51.74326430898091,52.564050322130925,0,1,4804.0,4804.0,106294.5,28.5,1.0086083896128604,holdout_low65_high61,1,2.6666666666666665,0.6428571428571429,0.4931436977252422,0.4365079365079365,0.553063039890722,0.5158934712123996,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:537882:15391:148868,61,537882,15391,high_all_three_rate,6.278058707196941,9.499066860707075,0,0,4348.0,2487.5,95452.5,7.5,0.7499392525635417,holdout_low65_high61,1,1.0,0.5930232558139535,0.5744407588472297,0.6428571428571429,0.43412320488241535,0.5947849211383367,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:680356:6:255396,65,680356,6,low_all_three_rate_edge,4.101189903019474,4.915178596635393,0,0,4443.0,2670.0,100902.5,13.5,0.7432850568137498,holdout_low65_high61,0,1.3333333333333333,0.6428571428571429,0.6098676390680604,0.7777777777777778,0.5756552417724397,0.5230066164380452,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:526591:4854:137579,61,526591,4854,high_all_three_rate,7.504466840861014,9.06150373456586,0,0,3696.0,3499.0,95486.0,58.0,0.7780785737867283,holdout_low65_high61,1,1.0,0.5930232558139535,0.43255043176771657,0.4,0.4600748611862433,0.5610360872858166,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:652612:6917:227652,65,652612,6917,low_all_three_rate_edge,5.614370641730147,6.390440771804634,0,0,4401.5,2232.0,27238.5,45.5,1.020728457210542,holdout_low65_high61,0,3.6666666666666665,0.6666666666666666,0.4469952254802651,0.4365079365079365,0.5154129244671488,0.34047854904085395,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:519279:14405:130267,61,519279,14405,high_all_three_rate,5.007138015184395,6.239573360011988,0,0,2930.5,2815.0,69481.5,25.0,0.9995530393325387,holdout_low65_high61,1,2.3333333333333335,0.6428571428571429,0.47226793590609856,0.4365079365079365,0.42905641471259903,0.4809853499636479,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:519501:14616:130489,61,519501,14616,high_all_three_rate,4.066351861845654,4.603638525971348,0,0,3158.5,2113.5,65057.0,10.5,0.6923688688318413,holdout_low65_high61,1,1.6666666666666667,0.6428571428571429,0.41076523173834373,0.3125,0.5397448739239719,0.44439521294638246,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:668204:5102:243244,65,668204,5102,low_all_three_rate_edge,4.844855348282657,6.126931966166218,0,0,3419.0,2183.0,76779.0,10.5,0.7241826156299841,holdout_low65_high61,0,0.6666666666666666,0.5930232558139535,0.33119016046533817,0.11904761904761904,0.4706588142823948,0.503578509052206,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:649169:4127:224209,65,649169,4127,low_all_three_rate_edge,4.454337899543376,1.0294633963529662,0,0,3023.5,3023.5,64113.5,33.0,1.0103759505365646,holdout_low65_high61,0,2.3333333333333335,0.6428571428571429,0.4654413082783838,0.4365079365079365,0.3777215721267392,0.47511211616121257,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:657071:11070:232111,65,657071,11070,low_all_three_rate_edge,7.1066476032346415,2.7440349906220334,0,0,4612.0,4612.0,101400.5,20.0,0.7542567567567569,holdout_low65_high61,0,1.0,0.5930232558139535,0.35226644951147645,0.14583333333333334,0.4196187507387088,0.49821874529428994,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:503335:15822:114323,61,503335,15822,high_all_three_rate,5.1271794744424,6.406737972675039,0,0,2039.5,1614.5,46485.0,30.0,0.8166150670794634,holdout_low65_high61,1,1.3333333333333333,0.6428571428571429,0.4708425200309691,0.4365079365079365,0.41893233056794177,0.5620740313662276,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:529086:7176:140074,61,529086,7176,high_all_three_rate,5.04333406338975,2.986112518439171,0,0,3193.0,3193.0,74255.0,22.0,0.7956883627151943,holdout_low65_high61,1,1.0,0.5930232558139535,0.3995726559385911,0.3010752688172043,0.41756933847587535,0.5962763289418692,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:669969:6739:245009,65,669969,6739,low_all_three_rate_edge,6.789120741929736,0.5364780007692218,0,0,3103.5,3103.5,63356.0,20.5,1.0009038526720144,holdout_low65_high61,0,2.6666666666666665,0.6428571428571429,0.4539563654321765,0.4365079365079365,0.5213822800139927,0.45341979330163523,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:665719:2794:240759,65,665719,2794,low_all_three_rate_edge,7.131735002545753,8.478890516529084,0,0,6139.0,6139.0,111460.0,10.0,0.7018350001501636,holdout_low65_high61,0,0.6666666666666666,0.5930232558139535,0.30792627356547697,0.11904761904761904,0.5181951038458011,0.5460965480791694,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:524142:2521:135130,61,524142,2521,high_all_three_rate,0.8835696110505289,1.577705354176853,1,0,2450.0,1184.5,32956.0,2241.0,-0.348590883298657,holdout_low65_high61,1,0.0,0.5930232558139535,0.4945417850687405,0.4365079365079365,0.5416426680743095,0.6004824621127993,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:510692:6314:121680,61,510692,6314,high_all_three_rate,3.884410704408033,4.701035083195592,0,0,3496.0,2590.5,86539.0,12.0,0.7151753940010168,holdout_low65_high61,1,0.6666666666666666,0.5930232558139535,0.23678049182813296,0.0,0.45330116372923446,0.5758615061092357,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:655741:9833:230781,65,655741,9833,low_all_three_rate_edge,4.51933760683761,5.535652659709271,0,0,3477.0,2668.5,87244.5,12.0,0.7222878676588,holdout_low65_high61,0,1.0,0.5930232558139535,0.44415767826375646,0.4365079365079365,0.4990219786948348,0.49558717085955734,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:663859:1029:238899,65,663859,1029,low_all_three_rate_edge,7.203762122364736,7.050402191582194,0,0,2484.5,2173.5,58833.0,27.5,0.7968243010010355,holdout_low65_high61,0,1.0,0.5930232558139535,0.44625409866121507,0.4365079365079365,0.5145472919461448,0.5226941164183102,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:674617:11075:249657,65,674617,11075,low_all_three_rate_edge,6.363701008072937,5.883262554680087,0,0,2745.5,1055.5,43339.0,18.5,0.6323216187433439,holdout_low65_high61,0,0.6666666666666666,0.5930232558139535,0.31092230782493424,0.11904761904761904,0.5362479377646439,0.4579014974915917,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:662241:15919:237281,65,662241,15919,low_all_three_rate_edge,6.882528774479432,3.621908591897814,0,0,3061.0,1871.5,66865.0,31.0,0.5357142857142857,holdout_low65_high61,0,0.3333333333333333,0.5930232558139535,0.4549738624505983,0.4365079365079365,0.5782845839508411,0.40442625763186196,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:650188:5110:225228,65,650188,5110,low_all_three_rate_edge,3.6278381195522513,3.749283261013403,0,0,2987.5,2167.5,16213.0,35.5,1.025304083405734,holdout_low65_high61,0,3.6666666666666665,0.6666666666666666,0.44050995609463584,0.4365079365079365,0.5280043020461562,0.45016796694670264,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:523580:2004:134568,61,523580,2004,high_all_three_rate,7.2562830221218775,8.34911059621983,0,0,2129.5,2125.0,56900.5,8.5,0.7665938069216758,holdout_low65_high61,1,1.0,0.5930232558139535,0.4138880220461776,0.3188296179942928,0.4751548734831985,0.5584214232790916,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:520797:15827:131785,61,520797,15827,high_all_three_rate,7.90922121356904,9.861599862954023,0,0,4773.0,3289.0,106810.5,17.5,0.6912193915409349,holdout_low65_high61,1,1.3333333333333333,0.6428571428571429,0.5486944185382272,0.6428571428571429,0.5730818302016331,0.4882342728816564,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:517139:12384:128127,61,517139,12384,high_all_three_rate,1.8592862312712413,2.390255807522067,1,0,5351.5,3534.5,143857.0,12.0,0.7045509671942273,holdout_low65_high61,1,3.0,0.6428571428571429,0.665634688312316,0.875,0.5497232363261746,0.4664118745747847,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:656462:10504:231502,65,656462,10504,low_all_three_rate_edge,4.960922485586167,2.546626875621712,0,0,3433.5,2557.0,65463.0,21.5,1.006139154160982,holdout_low65_high61,0,2.3333333333333335,0.6428571428571429,0.5349924142433362,0.6136363636363636,0.6557643010987598,0.5289377831335024,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:522368:887:133356,61,522368,887,high_all_three_rate,5.995528698713429,8.111128843923154,0,0,2610.5,2324.0,44780.5,24.5,1.0069496974281393,holdout_low65_high61,1,2.6666666666666665,0.6428571428571429,0.44415900227749044,0.4365079365079365,0.5097521077343978,0.42995436208295895,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:678223:14427:253263,65,678223,14427,low_all_three_rate_edge,6.9906265481874925,10.02820634145408,0,0,2532.5,1862.0,25822.5,67.5,1.018611591016177,holdout_low65_high61,0,3.6666666666666665,0.6666666666666666,0.45009568635613173,0.4365079365079365,0.4637016002039463,0.4230068378200038,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:669345:6160:244385,65,669345,6160,low_all_three_rate_edge,6.105206110089611,1.233788454728895,0,0,3926.0,3926.0,95709.5,25.0,1.0036763087218774,holdout_low65_high61,0,2.3333333333333335,0.6428571428571429,0.5332256861558956,0.6136363636363636,0.579759754273645,0.5526301920347426,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:503281:15771:114269,61,503281,15771,high_all_three_rate,3.8935957249685558,4.924748610421986,0,0,3448.5,2345.0,76633.0,13.0,0.7240024082683884,holdout_low65_high61,1,0.6666666666666666,0.5930232558139535,0.35485763875581444,0.14583333333333334,0.4575745338240736,0.5408446759607209,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:669500:6304:244540,65,669500,6304,low_all_three_rate_edge,1.3758969767922338,0.939852149468912,1,0,1566.5,1417.5,26126.0,1493.5,-0.49197157146617543,holdout_low65_high61,0,-0.6666666666666666,0.35172413793103446,0.27417659066028294,0.11764705882352941,0.4802413591230185,0.5137312877142954,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:682740:2234:257780,65,682740,2234,low_all_three_rate_edge,4.798214285714295,3.129300093269052,0,0,3174.5,3174.5,18046.0,38.5,1.016644908616188,holdout_low65_high61,0,3.6666666666666665,0.6666666666666666,0.44469339843271566,0.4365079365079365,0.4503794343092565,0.46828393261207146,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:503205:15702:114193,61,503205,15702,high_all_three_rate,3.9741104494006265,5.199668642413016,0,0,3313.5,2645.5,65646.0,18.5,1.0007422680412372,holdout_low65_high61,1,2.0,0.6428571428571429,0.47779261143649976,0.4365079365079365,0.44402707599327584,0.4645791141673938,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:652429:6743:227469,65,652429,6743,low_all_three_rate_edge,5.427793102501823,2.5792684173376017,0,0,4801.0,4801.0,115963.5,42.5,1.0062728380024362,holdout_low65_high61,0,1.6666666666666667,0.6428571428571429,0.47175453629117364,0.4365079365079365,0.5571027905940265,0.5222250334901315,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:518410:13588:129398,61,518410,13588,high_all_three_rate,5.040837450712473,3.2253898567690555,0,0,3217.5,3217.5,59413.5,49.0,1.0071105365223012,holdout_low65_high61,1,2.6666666666666665,0.6428571428571429,0.4713599393069972,0.4365079365079365,0.46952613645962105,0.46824284873350647,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:674684:11140:249724,65,674684,11140,low_all_three_rate_edge,6.509536749912449,4.792997475233626,0,0,3159.5,2226.5,69073.0,14.0,0.6701099633455514,holdout_low65_high61,0,0.6666666666666666,0.5930232558139535,0.3420293815339145,0.14583333333333334,0.5648692420155198,0.5102104324132556,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:528203:6356:139191,61,528203,6356,high_all_three_rate,4.217932386085256,5.623467638781573,0,0,2984.0,1899.5,64694.0,84.5,0.4057930483419896,holdout_low65_high61,1,0.6666666666666666,0.5930232558139535,0.6161239544854905,0.7777777777777778,0.4745064611469515,0.36096757314178995,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
65:660196:14017:235236,65,660196,14017,low_all_three_rate_edge,6.5725644527783516,7.4553209637235724,0,0,2646.0,2298.5,68641.5,12.0,0.7707466825113884,holdout_low65_high61,0,1.0,0.5930232558139535,0.39283577452869545,0.3010752688172043,0.4927928557084473,0.5232902588329041,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:524912:3233:135900,61,524912,3233,high_all_three_rate,6.9007349694025635,6.838451102717343,0,0,2728.0,2054.0,61633.0,21.0,0.6713870392947575,holdout_low65_high61,1,1.0,0.5930232558139535,0.3169142417272063,0.11904761904761904,0.42610630230096924,0.47603547398069035,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
61:505930:1837:116918,61,505930,1837,high_all_three_rate,3.3323843786700706,5.994264666809585,0,0,4128.0,2241.5,23018.0,33.0,1.0307343901649952,holdout_low65_high61,1,3.6666666666666665,0.6666666666666666,0.4404568664833388,0.4365079365079365,0.5652656546775257,0.43243935889149665,1.3333333333333333,0.6147215281787378,0.6068565490527129,0.6310805414408277
62:547902:8366:158888,62,547902,8366,high_all_three_rate,3.696038539929603,5.268116220163719,0,0,3821.0,3622.0,95773.0,71.0,0.8559091211054275,holdout_low65_high62,1,1.3333333333333333,0.6404494382022472,0.4901773863354443,0.5098039215686274,0.4756873834912695,0.4757775321223143,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:540314:1312:151300,62,540314,1312,high_all_three_rate,5.082114213015231,2.3059849248838162,0,0,4277.0,3447.5,117416.0,24.0,0.8439567710630791,holdout_low65_high62,1,1.0,0.58679706601467,0.5905506406450225,0.7586206896551724,0.567667388832409,0.5148185359782853,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:652612:6917:227652,65,652612,6917,low_all_three_rate_edge,5.614370641730147,6.390440771804634,0,0,4401.5,2232.0,27238.5,45.5,1.020728457210542,holdout_low65_high62,0,3.6666666666666665,0.6470588235294118,0.4718454523878671,0.4520547945205479,0.5492310683565224,0.5552085102940942,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:543441:4214:154427,62,543441,4214,high_all_three_rate,7.424176824996508,8.145898869631253,0,0,3957.0,3957.0,99691.0,14.0,0.5639750902715998,holdout_low65_high62,1,0.3333333333333333,0.58679706601467,0.4237999655758785,0.41025641025641024,0.4718400026698581,0.5214504390009171,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:660196:14017:235236,65,660196,14017,low_all_three_rate_edge,6.5725644527783516,7.4553209637235724,0,0,2646.0,2298.5,68641.5,12.0,0.7707466825113884,holdout_low65_high62,0,1.0,0.58679706601467,0.461961876294408,0.4520547945205479,0.4736688538362877,0.4450734466899866,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:548662:8582:159648,62,548662,8582,high_all_three_rate,7.034311903877111,10.106946677935511,0,0,3501.5,2035.5,58890.5,36.0,1.0072684852835607,holdout_low65_high62,1,2.3333333333333335,0.6404494382022472,0.4697787944842831,0.4520547945205479,0.5153424392386801,0.5560970982854503,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:665719:2794:240759,65,665719,2794,low_all_three_rate_edge,7.131735002545753,8.478890516529084,0,0,6139.0,6139.0,111460.0,10.0,0.7018350001501636,holdout_low65_high62,0,0.6666666666666666,0.58679706601467,0.3489415057619363,0.22777777777777777,0.4888828793503127,0.4901994181804806,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:564557:7059:175543,62,564557,7059,high_all_three_rate,7.217352281226624,7.538626950790267,0,0,3092.5,2404.5,76173.0,13.0,0.6594346207538392,holdout_low65_high62,1,1.3333333333333333,0.6404494382022472,0.48657268638190315,0.5098039215686274,0.45251774899023367,0.5233109428718679,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:555378:14870:166364,62,555378,14870,high_all_three_rate,4.374928116217269,4.314547109427728,0,0,2856.0,2856.0,72718.5,16.0,0.6843264456190933,holdout_low65_high62,1,1.0,0.58679706601467,0.2902831569415426,0.08695652173913043,0.4645207183011456,0.5151368478061209,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:559235:2055:170221,62,559235,2055,high_all_three_rate,6.356875206926109,8.011614113442842,0,0,4493.0,3327.5,116706.0,22.0,0.5622857142857143,holdout_low65_high62,1,0.0,0.58679706601467,0.5711293805563715,0.6037735849056604,0.5733386549151583,0.5672561065863496,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:665814:2882:240854,65,665814,2882,low_all_three_rate_edge,7.691592134630113,8.756249479442914,0,0,2911.0,2911.0,72469.0,17.0,0.5737162039557249,holdout_low65_high62,0,0.3333333333333333,0.58679706601467,0.478583100138573,0.5098039215686274,0.3944983256948977,0.449858261403442,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:569579:11734:180565,62,569579,11734,high_all_three_rate,4.374995966540318,1.5456602662172472,0,0,3363.5,2678.5,91972.5,9.5,0.7145148968678382,holdout_low65_high62,1,0.6666666666666666,0.58679706601467,0.4335626106592539,0.41025641025641024,0.6226091788404042,0.4801429782772487,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:561748:4382:172734,62,561748,4382,high_all_three_rate,4.604087864514597,4.614732694059192,0,0,3166.0,3166.0,78467.5,17.5,0.6828396762527983,holdout_low65_high62,1,1.0,0.58679706601467,0.3006022735211201,0.08695652173913043,0.539562243201511,0.4344724283428181,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:546676:7236:157662,62,546676,7236,high_all_three_rate,3.977465481308556,4.912330550652406,0,0,4422.0,2728.5,96830.0,11.5,0.729324486703934,holdout_low65_high62,1,0.6666666666666666,0.58679706601467,0.3019850210574107,0.08695652173913043,0.5324306656319602,0.4432288463693446,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:656462:10504:231502,65,656462,10504,low_all_three_rate_edge,4.960922485586167,2.546626875621712,0,0,3433.5,2557.0,65463.0,21.5,1.006139154160982,holdout_low65_high62,0,2.3333333333333335,0.6404494382022472,0.5642111012355157,0.6037735849056604,0.6981686451494243,0.5005121791517976,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:654599:8777:229639,65,654599,8777,low_all_three_rate_edge,4.6736283999217605,4.998093908909489,0,0,2587.0,1973.5,60819.0,9.0,0.7289509723363463,holdout_low65_high62,0,1.0,0.58679706601467,0.3360616631931792,0.22777777777777777,0.4801460757682344,0.5045437467886947,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:664907:1997:239947,65,664907,1997,low_all_three_rate_edge,5.48352803767915,0.14591992129106757,0,0,3303.0,1917.5,21614.5,28.0,1.0651685393258428,holdout_low65_high62,0,3.6666666666666665,0.6470588235294118,0.41092264546466023,0.375,0.5133715310842588,0.511160945756415,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:541751:2640:152737,62,541751,2640,high_all_three_rate,6.219494738333964,8.1088065606925,0,0,2954.0,2809.5,42674.0,32.0,1.0089153046062407,holdout_low65_high62,1,3.3333333333333335,0.6404494382022472,0.44153680598072936,0.4482758620689655,0.4145130658503372,0.4485338891164566,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:672239:8844:247279,65,672239,8844,low_all_three_rate_edge,5.507946973416573,2.786691876221859,0,0,2801.5,2801.5,71742.5,9.0,0.7472975090083033,holdout_low65_high62,0,1.0,0.58679706601467,0.4028828207551584,0.22777777777777777,0.5075356043948553,0.5385450116335089,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:550522:10312:161508,62,550522,10312,high_all_three_rate,4.462192940407576,5.052580674448556,0,0,5139.5,5139.5,118173.5,31.0,0.7250834944629987,holdout_low65_high62,1,0.6666666666666666,0.58679706601467,0.5208915451691771,0.5098039215686274,0.5484322007678242,0.4623144611914815,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:547153:7685:158139,62,547153,7685,high_all_three_rate,4.3599126712195755,5.498778899170482,0,0,3437.5,2955.0,93219.0,54.0,0.5050560049782203,holdout_low65_high62,1,0.0,0.58679706601467,0.4950936785521742,0.5098039215686274,0.44926720945169574,0.5425658442229615,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:543954:4682:154940,62,543954,4682,high_all_three_rate,6.633755465871722,6.945132848177131,0,0,2862.0,2173.5,58142.5,27.5,0.7644686075061381,holdout_low65_high62,1,1.6666666666666667,0.6404494382022472,0.6134443992059194,0.7771803247863749,0.4435536344168788,0.5235078144062171,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:567785:10066:178771,62,567785,10066,high_all_three_rate,5.438240720102044,5.939785356489693,0,0,4602.5,2382.0,21415.5,28.5,0.9932614555256064,holdout_low65_high62,1,3.6666666666666665,0.6470588235294118,0.4503498525306188,0.4520547945205479,0.5932679255821024,0.5129031751265004,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:655741:9833:230781,65,655741,9833,low_all_three_rate_edge,4.51933760683761,5.535652659709271,0,0,3477.0,2668.5,87244.5,12.0,0.7222878676588,holdout_low65_high62,0,1.0,0.58679706601467,0.4058703655935668,0.375,0.4893051647297947,0.515584685018183,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:674684:11140:249724,65,674684,11140,low_all_three_rate_edge,6.509536749912449,4.792997475233626,0,0,3159.5,2226.5,69073.0,14.0,0.6701099633455514,holdout_low65_high62,0,0.6666666666666666,0.58679706601467,0.3520768260946322,0.22777777777777777,0.5681019682193353,0.4467534657655851,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:652429:6743:227469,65,652429,6743,low_all_three_rate_edge,5.427793102501823,2.5792684173376017,0,0,4801.0,4801.0,115963.5,42.5,1.0062728380024362,holdout_low65_high62,0,1.6666666666666667,0.6404494382022472,0.46221079322058695,0.4520547945205479,0.5374498732581463,0.5446891381744571,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
65:686924:6129:261964,65,686924,6129,low_all_three_rate_edge,3.7896900184876117,1.5990723992985565,0,0,3708.5,3708.5,104548.5,14.5,0.6957934538579699,holdout_low65_high62,0,1.3333333333333333,0.6404494382022472,0.5885229609488092,0.7586206896551724,0.497756673167058,0.5419197827813742,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:549656:9509:160642,62,549656,9509,high_all_three_rate,4.961461492340867,7.990776342023345,0,0,5496.5,4633.5,122856.5,14.5,0.7017754638900013,holdout_low65_high62,1,0.6666666666666666,0.58679706601467,0.3606419289735878,0.22777777777777777,0.4935883948713024,0.5353029413609828,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
62:543835:4577:154821,62,543835,4577,high_all_three_rate,5.148734124952519,6.776513155700414,0,0,3409.5,3409.5,87497.0,850.5,0.7396320748669958,holdout_low65_high62,1,1.0,0.58679706601467,0.4598099093231337,0.4520547945205479,0.43643089512697675,0.4549456091535222,2.0,0.6166122240161196,0.5910412306331186,0.5900595907290691
