run,eventno,stave,stave_index,run_family,current_group,high_current,selected_multiplicity,downstream_event,fold,support_loss,atom_support_loss,distance_support_loss,support_distance
56,317759,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.397533031641656
56,355059,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.104492125249558
56,308968,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07714253425080225
56,339688,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1604009644959594
56,352806,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12409147601392312
56,345188,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11884801564454081
56,321142,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11994894710468987
56,348284,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2486338307589973
56,354352,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.21326822600592643
56,349931,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.046390876118031124
56,350708,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06333075812349523
56,342303,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11758323303839606
56,310789,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.08977637174449041
56,356589,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06312342618155789
56,342953,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06292289125224831
56,333425,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09168202544006968
56,341624,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12911658506828905
56,342566,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08071710746065346
56,306276,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.37356748072577667
56,352831,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.13902578399975646
56,353083,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12606820874296426
56,347770,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2275936076433608
56,323276,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1504910951357725
56,324298,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06161588624199131
56,340018,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.0863328711508374
56,329623,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.19847363362142256
56,346007,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.095195912152777
56,348979,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.07491573869644559
56,346637,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,False,True,2.2262371934000176
56,346500,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07896074658042648
56,334063,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10607516115887619
56,348853,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.18308280182104703
56,328342,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.20727145855661408
56,335919,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12861654349021565
56,305962,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09215180797394966
56,343296,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09393909067626423
56,321237,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06595622589556518
56,357209,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12945784848693492
56,349964,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06996741265319215
56,317832,B6,2,family_b,high_20nA,1,1,1,family_a_to_b,True,True,False,1.7439479714707882
56,317979,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11031147538206192
56,357356,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.21051410033708348
56,339403,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1623845006258013
56,337128,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07411540256502018
56,331696,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.361780982969781
56,320774,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.04596322400215438
56,337663,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09509387095492536
56,338363,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08633583465856856
56,341073,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08118027618066237
56,315946,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.20203171685635107
56,356652,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06726963632193395
56,341506,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10262146504602003
56,349062,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.150437534862375
56,357249,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,True,5.897425463585974
56,356298,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11340813630720618
56,356309,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06810802631162698
56,338498,B2,0,family_b,high_20nA,1,3,1,family_a_to_b,True,True,True,1.9143725714545787
56,316084,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.17514000703785745
56,351263,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2543869029030817
56,355259,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.32386613442933887
56,315141,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06659933860992355
56,333391,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.084193831316884
56,343820,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14170525049005106
56,317006,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2915257494632326
56,345189,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.38070789239709263
56,335236,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07897460625487925
56,312465,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10783741688658469
56,337569,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1160988900308654
56,314162,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07920504027098973
56,322058,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09597846212825908
56,334208,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05514853634446328
56,323181,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10727016256438064
56,352442,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.04690908591378231
56,350627,B2,0,family_b,high_20nA,1,2,1,family_a_to_b,True,True,True,3.1848265361093975
56,352322,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.30000412711461977
56,306173,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14009351651535668
56,313311,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06562890995081021
56,352252,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14248972699184315
56,327572,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.04813791171230498
56,343732,B2,0,family_b,high_20nA,1,3,1,family_a_to_b,True,True,True,1.8300066858604935
56,327588,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.3184364851979594
56,335238,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09595946222005906
56,310805,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06888199479170001
56,334311,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.15155920254746993
56,346005,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.5075490437903216
56,309824,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.5409238443531729
56,307712,B4,1,family_b,high_20nA,1,3,1,family_a_to_b,True,True,True,1.999518059966261
56,324680,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09089567248688217
56,349473,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06510970266418041
56,357431,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.061663050074965954
56,344146,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1561481191980087
56,308894,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.058282668357817854
56,337550,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1304097596216027
56,346573,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07550938008694927
56,311939,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11257307251504847
56,339361,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06803599335290651
56,339966,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,True,4.306568660729259
56,336357,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.20761686701457474
56,308520,B4,1,family_b,high_20nA,1,3,1,family_a_to_b,True,True,True,2.6512505990335646
56,348906,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09087950633552667
56,351202,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06548294424795091
56,337074,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,True,2.276999970521004
56,340514,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08170979082945337
56,349434,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0744618603972069
56,333559,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.6048504968852865
56,314408,B4,1,family_b,high_20nA,1,2,1,family_a_to_b,True,True,False,1.6596023639064428
56,307987,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07417858293329989
56,339014,B2,0,family_b,high_20nA,1,3,1,family_a_to_b,True,True,True,2.4834091610208238
56,319168,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1632228664921062
56,335709,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.3526443158128293
56,354001,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06968321354854037
56,316434,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06605701824638983
56,337680,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.8172493418344422
56,318530,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2587472592768786
56,346517,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06639740530706491
56,349140,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07086736194884613
56,321897,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1479060171489855
56,327078,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08561055727773778
56,326532,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11798175304787892
56,324436,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.6027442624683628
56,356123,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.08682899373643488
56,341248,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05696363048665726
56,343201,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.1064792350136727
56,345448,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.062138817532194544
56,343695,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.04796390700091828
56,311911,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05185614255297336
56,335944,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.1079866831840864
56,343641,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11842035806606707
56,317441,B2,0,family_b,high_20nA,1,2,1,family_a_to_b,True,True,True,2.2857817996809415
56,342601,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0647481404095055
56,313108,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1441735666904609
56,354053,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.06430589245897986
56,307629,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09543090471891938
56,338845,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06422811081271507
56,327702,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.347541910713095
56,318053,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.060617177840460355
56,327197,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0887038130831621
56,356859,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07879451266150295
56,339172,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07650043944006878
56,333713,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13202762217605013
56,326025,B8,3,family_b,high_20nA,1,4,1,family_a_to_b,True,True,False,0.5185504434330955
56,331511,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06849816554851132
56,307264,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.17486877919643917
56,307649,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.14687696366796937
56,357150,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08539961617049689
56,348912,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09996444047824561
56,333251,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.29325851220235266
56,345501,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0743901028163508
56,352373,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05458291768493635
56,346223,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1014369637443128
56,333173,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.22382126191393698
56,314976,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.16394465802017827
56,331555,B6,2,family_b,high_20nA,1,4,1,family_a_to_b,True,True,True,2.5160401319092416
56,317275,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08263276951630828
56,336755,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,False,True,1.8202528934450286
56,312770,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.28186958153027486
56,319494,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08587122937506883
56,338665,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12016622014572356
56,352228,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13550697220070926
56,334457,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.15287972146442058
56,309295,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11116058697269322
56,322497,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.04401854848595507
56,332865,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,False,True,2.534399123741129
56,331948,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10780352280232179
56,324323,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.05953239628693052
56,324014,B4,1,family_b,high_20nA,1,3,1,family_a_to_b,True,True,True,2.9139687516733295
56,321538,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.03460091929112792
56,322601,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05588127116306459
56,323085,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.08595532739089497
56,317787,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10743611961787894
56,332546,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,True,4.4423432159076945
56,305841,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.11050239801872326
56,324452,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.20155795130792695
56,310473,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.1429492105045032
56,328590,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12572173915123114
56,348742,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10288155058023256
56,313132,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1335901101347661
56,317113,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.4063724353511657
56,317465,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06446003364280672
56,355849,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09659472565497977
56,356582,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07797858545372369
56,333568,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.15042450584661998
56,309336,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.24475389273899667
56,351857,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07095205132769929
56,335672,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07521461966821835
56,323580,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.043961520857987234
56,312626,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05474387781346578
56,316209,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.22128050930570792
56,343760,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0627768011007356
56,341835,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2850373324297191
56,333885,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13231509330102645
56,344903,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2148573266534201
56,354265,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0411983352728016
56,354909,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06813669408540904
56,333326,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.15026357380034705
56,315058,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,True,3.5899231417669997
56,321524,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.17897032478027766
56,350931,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05051982617442269
56,308918,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08834522396848399
56,316066,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06776964569328771
56,356002,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,False,True,2.268744724047887
56,316346,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,True,1.930968065721676
56,344153,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06557349459463954
56,337916,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08308509478954804
56,338844,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.0900423115963175
56,344693,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.3935796517198141
56,315783,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1700399069875067
56,305941,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.10276777684740002
56,349611,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08751009921582673
56,355656,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08125060910628139
56,350593,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08385299880146198
56,321414,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.15866718557334006
56,336295,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1687946990945426
56,327326,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.05392754843177352
56,327602,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.061991533249202
56,313923,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.17846483139522412
56,322586,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.058239070063180874
56,323870,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07336905871582282
56,321004,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.507120099223372
56,312350,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1047851886131405
56,347998,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10768847153002784
56,321556,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.11245875648078792
56,312680,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10060790498518146
56,334836,B2,0,family_b,high_20nA,1,2,1,family_a_to_b,True,True,False,0.5678549230486362
56,318154,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07407969057206429
56,343151,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10061316900806976
56,316734,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.12881645527467148
56,351646,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08734615853871283
56,356845,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06438713900637807
56,322301,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13543732330252783
56,306336,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10215339323967214
56,319966,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09487001532719072
56,315159,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12278889746846959
56,321871,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05510159313376488
56,344218,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.06113053120982609
56,340093,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05374739979181938
56,349458,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.5455256223653786
56,323998,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.041191180611541714
56,311705,B2,0,family_b,high_20nA,1,2,1,family_a_to_b,True,True,False,0.9115720438406987
56,334398,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06384034697400529
56,309840,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1858442757383001
56,306602,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1468894445225901
56,336700,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.20445371069789603
56,355910,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08432080410951417
56,307344,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.16651419663462394
56,322879,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.6735928931815087
56,351811,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12345263215575897
56,310005,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05922017399100642
56,327608,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.4394378159654613
56,342103,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.12780104152988578
56,356635,B2,0,family_b,high_20nA,1,2,1,family_a_to_b,True,True,False,1.5513160804809973
56,326143,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12118913311411342
56,346754,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09222370226771082
56,325361,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0816665371679756
56,311667,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2674326446063503
56,323869,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11523385254133908
56,338176,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13726314004188755
56,353196,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.15877240712391733
56,316257,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14459449550703907
56,314174,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10318015855943277
56,338957,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07044543627065933
56,322508,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08387506800905395
56,327741,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08252228036467232
56,314667,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.1210577790758133
56,342924,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08497838355343894
56,337101,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.9213282971084407
56,355930,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.061605142361993194
56,342877,B6,2,family_b,high_20nA,1,3,1,family_a_to_b,True,True,True,3.2228815411099108
56,347106,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.6623360265213505
56,334796,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.060963712997658084
56,347079,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.03663717049801506
56,320673,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11966229652341409
56,352189,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06284725503996993
56,327862,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1309100680980397
56,356453,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08979148857742596
56,326902,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09625804576530594
56,309320,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07378936051099062
56,351441,B4,1,family_b,high_20nA,1,1,1,family_a_to_b,True,True,False,0.48317974366122074
56,342803,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,False,True,2.8096849175229375
56,320175,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.051935905147950934
56,353164,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1377647195915565
56,331133,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0689874479785582
56,349266,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1647605185955881
56,331375,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.1497182881304991
