rep,method,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width,one_axis_sigma68_slope,matched_sigma68_slope
243,template_phase_base,2.7035130270822876,3.2886271270347174,0.06655725747629468,1.2164273277365718,0.1224430579234653,0.2052093497698858
243,traditional_hierarchical,1.3865957252952823,2.6132947427116635,0.018143690736688547,1.8846839745991208,0.7723386913610164,0.3810760441237045
244,ml_charge_ridge,1.6305826594695814,2.6094059109683045,0.02014714204867006,2.1266208697774536,0.6691240296780934,0.5179977243806743
244,template_phase_base,2.7035130270822876,3.209214330451935,0.058290888511601587,1.1870533998925892,0.15036653735997882,0.14086490797267967
244,traditional_hierarchical,1.4733906115066424,2.5940478530520186,0.018788907753254102,1.760597517585257,0.812077665812154,0.5396440127802727
245,ml_charge_ridge,1.558779942356361,2.6314883893797503,0.020786516853932586,2.128440024222268,0.6394406718781053,0.4388522974054026
245,template_phase_base,2.7035130270822876,3.2885350294393576,0.06863295880149813,1.2163932618399267,0.18151806981672292,0.1555562125720468
245,traditional_hierarchical,1.4085989993099268,2.630215030874871,0.01956928838951311,1.8672560694444722,0.8085716569169445,0.4443332001633977
246,ml_charge_ridge,1.2566836934063197,2.4164893845923916,0.01321767864518794,2.010153591421606,0.3234107095860426,0.09479894551582867
246,template_phase_base,2.9011713010933917,3.3370258978228224,0.09343246592317224,1.1502340094723693,0.07000444045426225,0.08373026627336498
246,traditional_hierarchical,1.1385529691306395,2.409485509667215,0.012639405204460967,2.116270015532977,0.43904876610619203,0.11791222152764877
247,ml_charge_ridge,1.4431346427624596,2.524006718837119,0.018317044686213042,1.9949952278214642,0.5551600438034109,0.29118103178338794
247,template_phase_base,2.6955938739469367,3.2819493554002404,0.07179298051509005,1.2175236733991948,0.14633301112146443,0.13251289711417533
247,traditional_hierarchical,1.2824654999372544,2.5175110507191323,0.01671891327063741,1.963024386108089,0.6501811784942686,0.30249363429160847
248,ml_charge_ridge,1.3691215039877977,2.523737177732617,0.017633369137128537,2.023049185078823,0.51657623392218,0.27431881182752216
248,template_phase_base,2.771127713560663,3.309938817823252,0.07742570712495525,1.1944374853695439,0.1453032039489394,0.07410386019121697
248,traditional_hierarchical,1.2592386482217046,2.519333911156125,0.016917293233082706,2.000680263994379,0.6446807283468886,0.24535815298721358
249,ml_charge_ridge,1.3892357931806818,2.5003107190102245,0.017476303317535545,2.016067266683639,0.5241419269558666,0.32520655822275024
249,template_phase_base,2.7475619522335215,3.2860795784486405,0.07602685624012638,1.1959983562071648,0.011170241321293399,0.09097847492393232
249,traditional_hierarchical,1.2735167238753615,2.500060098809498,0.016686413902053714,1.9631152476755205,0.6238115606092174,0.29968750951036094
250,ml_charge_ridge,1.4066653444342876,2.4821781199540394,0.015483993540419873,2.073817545025403,0.4825187726796634,0.3316138735765327
250,template_phase_base,2.7475619522335215,3.270313513950344,0.07295525790823597,1.1902601545678968,-0.048937524334077734,0.011294221308672685
250,traditional_hierarchical,1.2731258837448007,2.4710059986270085,0.014439061461005034,1.9408968352436105,0.6317837524603691,0.3470420262738796
251,ml_charge_ridge,1.5529182266800354,2.626700174845109,0.01808136614766449,2.2245256665015116,0.6561505231765584,0.44027480046858986
251,template_phase_base,2.689446451798627,3.2831738875139633,0.07031642390758412,1.220761947246902,0.11864903792133107,0.08560497730056417
251,traditional_hierarchical,1.3670262408134193,2.60782847569249,0.016993135777666164,1.9076652648165395,0.7700978775244325,0.3864698904260012
252,ml_charge_ridge,1.5349454507835192,2.5960105509060027,0.019175536408177058,2.1351514389291304,0.6087188147364997,0.36420344571062596
252,template_phase_base,2.7035130270822876,3.2782058428652774,0.06732556175029566,1.2125726083159345,0.11017436598302269,0.13123061827908336
252,traditional_hierarchical,1.360203659321744,2.5911685393559485,0.01799290420679169,1.904985714159905,0.7516226444747728,0.39530231159227713
253,ml_charge_ridge,1.3697155555047367,2.507270507328094,0.014955908289241622,2.154891966596732,0.3822401713242335,0.23805079202980434
253,template_phase_base,2.8733267450525126,3.3351574245255136,0.07590828924162257,1.1607303033907341,0.04475345971272412,0.09712463729532325
253,traditional_hierarchical,1.2394739542944575,2.518168775774494,0.01580246913580247,2.0316431555900705,0.4262628047123542,0.26314161666469854
254,ml_charge_ridge,1.4884946079819594,2.5948695491164067,0.017825688719791448,2.160659870711525,0.5986475253309373,0.3517145039011677
254,template_phase_base,2.689446451798627,3.303975438607546,0.07123229761149863,1.2284964574765707,0.10446588822335127,0.09832162266062036
254,traditional_hierarchical,1.295425292152233,2.582210283236732,0.01662791516944973,1.9933301432972808,0.7392934042561734,0.37117674942184375
255,ml_charge_ridge,1.3393248101585824,2.480753274560294,0.016513225193628526,2.020070669401304,0.4450153054094406,0.29737555510088015
255,template_phase_base,2.7414145300852084,3.312359533329293,0.08439281017097765,1.2082665707715274,0.031794657356389054,0.07721425580277796
255,traditional_hierarchical,1.1991795586279659,2.4788072894599376,0.014978810463247115,2.0670860102852737,0.593696222076122,0.28717082736232924
256,ml_charge_ridge,1.485820985114646,2.56085482797217,0.018593797049081602,2.0781357708319734,0.5928150843178022,0.32166929022379204
256,template_phase_base,2.7035130270822876,3.2698388040338977,0.07008431195423065,1.2094777318542482,0.1155159602793166,0.1498098541706617
256,traditional_hierarchical,1.307962352980983,2.5471292259085314,0.016410719662752184,1.9474025533711712,0.7378863164382373,0.40918903302594584
257,ml_charge_ridge,1.3548730520164511,2.500056472889348,0.015644601874400414,2.1068549199190563,0.4377544469911748,0.30962075247763654
257,template_phase_base,2.7824586693003184,3.3250436401518804,0.07999409637665117,1.19500198757238,0.007819183243154558,0.12276827123796011
257,traditional_hierarchical,1.2122453496296721,2.501840404479834,0.01490664895579662,2.063806972115108,0.5438942717370161,0.30492600199773395
258,ml_charge_ridge,1.3564460615813325,2.4692227807542313,0.01612650696727728,2.0235707866021806,0.4470394522933824,0.28911477188233925
258,template_phase_base,2.741414530085212,3.2956969195365478,0.08407703147017379,1.202188462696339,0.03349679998750597,0.02343900630292409
258,traditional_hierarchical,1.2157096285283566,2.4639886108064135,0.01448254266478785,2.0267904053611274,0.6087845147819256,0.30155090491953135
259,ml_charge_ridge,1.2628264165585656,2.396114063353636,0.012896515860634426,2.0650389335868358,0.2114297511884989,0.13224881017201207
259,template_phase_base,2.9861718468144858,3.3283597802884177,0.06833073322932917,1.114590837710483,0.22736759115351007,0.07755667976139896
259,traditional_hierarchical,1.1941067398762732,2.4057521210690105,0.013000520020800831,2.0146876662954614,0.26645468546364154,0.09212012547997106
260,ml_charge_ridge,1.5557858525170627,2.5993304990135453,0.01908120817507687,2.154989051842046,0.6176824523325345,0.4354336053770494
260,template_phase_base,2.7035130270822876,3.2566958676146127,0.06312172183034907,1.2046163029328314,0.1333194886792939,0.14568540833730148
260,traditional_hierarchical,1.3937208757119883,2.5830824039793474,0.01718213058419244,1.8533713952298867,0.7729062703079261,0.45361038952246246
261,ml_charge_ridge,1.3756446592169453,2.519971414451059,0.014415613218008428,2.1805304931393286,0.4453200313595083,0.34269174432037297
261,template_phase_base,2.8733267450525055,3.325992959923851,0.07503511495527464,1.157540807237039,0.05516167206504803,0.08158412258058344
261,traditional_hierarchical,1.2421272346026044,2.515635126887859,0.014341686996377615,2.0252636419268994,0.5548856321822384,0.3243984278669132
262,ml_charge_ridge,1.2275339488872241,2.367226272899211,0.014529058116232466,1.8848866924941028,0.3027093102892111,0.14727083066311464
262,template_phase_base,2.8585437840621886,3.3188193730639592,0.07974281897127589,1.161017505335422,0.07490558687773695,0.12833596648339482
262,traditional_hierarchical,1.1207071509227369,2.3706923035016287,0.013694054776219105,2.115353954465012,0.42739746680769813,0.16917691440851773
263,ml_charge_ridge,1.2613159400301264,2.351250727774898,0.0121302141354128,1.9854593130703933,0.33333759827747134,0.22179332216166317
263,template_phase_base,2.901171301093388,3.2906781454412304,0.07290506250773611,1.1342584783604628,0.07024559371780115,0.10829725655862056
263,traditional_hierarchical,1.1281452436882509,2.3404653820256778,0.01101621487807897,2.074613526157308,0.47426737009236053,0.21987270325736205
264,ml_charge_ridge,1.528001508894672,2.628756677466124,0.017965468968735417,2.2084930744080027,0.6536142024742453,0.3532856197330847
264,template_phase_base,2.689446451798627,3.302373100081958,0.07147301291025043,1.2279006699960218,0.1201277521567785,0.10069311922289839
264,traditional_hierarchical,1.3297985216980273,2.6142522608012797,0.01734328822522943,1.965901012931738,0.7556337897073508,0.3424680378732932
265,ml_charge_ridge,1.3709147441179692,2.4900501973214206,0.015111955059735739,2.116369720114918,0.4385834956978952,0.3168226398354645
265,template_phase_base,2.782458669300315,3.309384773012979,0.07935754410950234,1.189374278772366,-0.033208948931808396,0.10276763357101698
265,traditional_hierarchical,1.231208811710032,2.488835878188754,0.01432075322414748,2.0214571683677263,0.5654983598662847,0.321463907055815
266,ml_charge_ridge,1.5974073840711798,2.6723913393486067,0.019888129272840272,2.2805500291305796,0.6747874189901143,0.45754158226057173
266,template_phase_base,2.7035130270822876,3.3036360267795533,0.05562461155997514,1.2219789561528158,0.09708019637328136,0.1314864790105798
266,traditional_hierarchical,1.4557685440083539,2.676320556429709,0.019784545266210898,1.8384244991725491,0.8034607760691839,0.4788309484667893
267,ml_charge_ridge,1.39904908759233,2.517561220173225,0.015456088626820335,2.1814147212802464,0.46845915652283754,0.30398604519670114
267,template_phase_base,2.806667244721883,3.3204790290442916,0.07620834450102743,1.1830682940019572,0.02345676435292357,0.12673214211242959
267,traditional_hierarchical,1.2763934047761034,2.527129569240281,0.015724113285088895,1.97989864236534,0.5374449252208585,0.29916286788387525
268,ml_charge_ridge,1.5147924432750266,2.5814393898949697,0.017571644042232278,2.1540211878029463,0.5959105660058712,0.36309953883171625
268,template_phase_base,2.689446451798627,3.2728131819196062,0.0693815987933635,1.2169095910910737,0.12127307291972166,0.030725998386915084
268,traditional_hierarchical,1.3159798648536252,2.5612403400178487,0.015912518853695323,1.946261039717908,0.7389365391892417,0.3827116578480992
269,ml_charge_ridge,1.574175030558297,2.640499104633894,0.021044029012156504,2.1654548551342834,0.6380910152638235,0.47781745509542306
269,template_phase_base,2.7035130270822876,3.281705147775495,0.06047604453978956,1.2138669630592496,0.1672813489338655,0.2212029815223514
269,traditional_hierarchical,1.4378104780398453,2.640205860558585,0.01961385228317499,1.836268340565966,0.8115886912896325,0.5229615101329244
270,ml_charge_ridge,1.5979775157645,2.662417202754471,0.018670222899599923,2.2825573675796487,0.6644018525135713,0.36847010406090863
270,template_phase_base,2.7035130270822876,3.295950807114362,0.05429605639169366,1.2191362771687662,0.11892291042132062,0.13573295484981757
270,traditional_hierarchical,1.433776630761412,2.6475495147827304,0.017590652187718294,1.8465564704989927,0.7445902334729142,0.39745717073161624
271,ml_charge_ridge,1.584524420422124,2.6269082346479786,0.01812688821752266,2.2573661881940996,0.6384621454413559,0.42855805472677355
271,template_phase_base,2.7035130270822876,3.2753008063438753,0.06133846013000092,1.2114980669720234,0.015004958130951285,0.07448050557872571
271,traditional_hierarchical,1.404173896330498,2.6146751844756886,0.01730293875308981,1.862073630131262,0.7498807296086313,0.404019956749274
272,ml_charge_ridge,1.197006564542333,2.31067982926106,0.01463963963963964,1.8647267725063235,0.3162996496874645,0.2523889590086191
272,template_phase_base,2.7758978417550004,3.3081597304648613,0.08220720720720721,1.191744047890952,0.1324977249361728,0.13022326966301306
272,traditional_hierarchical,1.0800145529843967,2.3284142565471164,0.013138138138138139,2.1559100755753944,0.47516826907937776,0.2710788326093641
273,ml_charge_ridge,1.3822457300311062,2.5131863387200437,0.017735737511084836,2.041931457939974,0.5193900746467672,0.3337491281585231
273,template_phase_base,2.742319268962806,3.3041922342565995,0.0768548625480343,1.2048896974371273,0.012817184662994993,0.09946126881820189
273,traditional_hierarchical,1.26665661981669,2.51760205819178,0.016947482510592176,1.9875963373215753,0.6339291271688634,0.29156583467613595
274,ml_charge_ridge,1.2468174114358888,2.3966535938303086,0.013426542387927207,2.013239039272594,0.3308285451297544,0.19522482725432866
274,template_phase_base,2.887352228660042,3.3361091178147544,0.07523302263648468,1.1554215951557012,0.0644949611585839,0.1655958740277468
274,traditional_hierarchical,1.117322520583761,2.3970171466333516,0.012427873945849977,2.1453225031041137,0.4743351040070151,0.235165942217821
275,ml_charge_ridge,1.2402999496448042,2.3605980512596982,0.013432667343944011,1.968755329321579,0.2876081482550511,0.11637668707337741
275,template_phase_base,2.8873522286600446,3.3117952904100325,0.07427474884298453,1.1470007910835882,0.09631111590687597,0.023817004063017264
275,traditional_hierarchical,1.1411439878156022,2.3657865914030127,0.012981149113895474,2.073170972868764,0.3916022323618881,0.1380674391027552
276,ml_charge_ridge,1.2448368994695134,2.3882163568944437,0.013307155322862129,2.123626904370474,0.35844657387501494,0.10324914255109022
276,template_phase_base,2.8928031039120583,3.3327202741846924,0.08791448516579406,1.152072973676541,0.22403423901195962,0.19004272669481242
276,traditional_hierarchical,1.1228554884882467,2.4053490533601876,0.013307155322862129,2.142171524314872,0.44975906669896837,0.29437807531418114
277,ml_charge_ridge,1.4163525482629982,2.566829532466068,0.01765704584040747,2.1269363824853826,0.567100719358895,0.30468304887786085
277,template_phase_base,2.742319268962806,3.3216947908479066,0.07221279003961517,1.2112720894472038,0.044288705749572506,0.07622699523936981
277,traditional_hierarchical,1.2949200771828133,2.575873996889283,0.018449349179400113,1.9892146567788742,0.6472686925827342,0.27370665422368484
278,ml_charge_ridge,1.3564460615813325,2.4692227807542313,0.01612650696727728,2.0235707866021806,0.4470394522933824,0.28911477188233925
278,template_phase_base,2.741414530085212,3.2956969195365478,0.08407703147017379,1.202188462696339,0.03349679998750597,0.02343900630292409
278,traditional_hierarchical,1.2157096285283566,2.4639886108064135,0.01448254266478785,2.0267904053611274,0.6087845147819256,0.30155090491953135
279,ml_charge_ridge,1.2579726414205799,2.403968434976352,0.012905184847794732,2.0551801054475987,0.26752375685858093,0.14456196887365638
279,template_phase_base,2.9011713010933917,3.345563847852177,0.07325590222424656,1.1531769415309268,0.1881434042126668,0.09843319240191498
279,traditional_hierarchical,1.161022755542902,2.4095535359091222,0.01275335914370303,2.075371498453016,0.371843556072463,0.1637966427095726
280,ml_charge_ridge,1.3501828877493163,2.504651994600313,0.014793830657853321,2.1171338638221764,0.42969939660711837,0.24710467884019607
280,template_phase_base,2.776311247152007,3.3290046108393625,0.07843877872206484,1.1990747126260857,0.07229262022095102,0.09030500485328735
280,traditional_hierarchical,1.201557562719936,2.495612264206271,0.01391249606547057,2.0769810299866247,0.5661522888411067,0.24639146256651076
281,ml_charge_ridge,1.6597179207811692,2.673835018581026,0.021137026239067054,2.1770226937862875,0.7114325573234009,0.37480126983683054
281,template_phase_base,2.7035130270822876,3.2454220925627255,0.05604146420472951,1.2004462564270617,0.18105018377836107,0.1709382325035044
281,traditional_hierarchical,1.4805092926097814,2.661304467577193,0.020327178490443798,1.7975601239800083,0.8480402196023887,0.3885756982034308
282,ml_charge_ridge,1.59700280857012,2.622281637354616,0.020820449391877962,2.0894445887674955,0.6282499130849466,0.30382154003408135
282,template_phase_base,2.7035130270822876,3.247014870401181,0.06129320415034701,1.201035407587977,0.20607367661236978,0.14711307713696306
282,traditional_hierarchical,1.4585967944112497,2.607894085429256,0.01889644746787604,1.7879472212071539,0.7907846987572372,0.34799299795187444
283,ml_charge_ridge,1.5796521220205824,2.6800451510146446,0.02105878911962562,2.17255975152703,0.7410377324222094,0.4623297139201698
283,template_phase_base,2.7035130270822876,3.3088131609054976,0.06337135614702155,1.2238939216344253,0.16219667981024935,0.09430551314005997
283,traditional_hierarchical,1.4395808717390537,2.6815831294197836,0.021448766695914986,1.8627526817443445,0.803489598843847,0.40340702523396965
284,ml_charge_ridge,1.5302974088544778,2.603433753478141,0.018798031735500636,2.137471131757954,0.5997072766968797,0.3120495938668969
284,template_phase_base,2.7035130270822876,3.2789079396641916,0.06651185934649195,1.2128323062688873,0.13141673492924325,0.13914959793141765
284,traditional_hierarchical,1.3613775784535522,2.5851305422451345,0.01669707524741527,1.898907829216415,0.7374469772099922,0.3407076872083626
285,ml_charge_ridge,1.3606512320599753,2.490338445535458,0.015447154471544716,2.088214658943203,0.4379202106423379,0.291830931250265
285,template_phase_base,2.786950675483098,3.311620014679849,0.0795269770879527,1.1882592841747381,0.008541347495020788,0.10240991683442498
285,traditional_hierarchical,1.2177041509591064,2.488630987080117,0.014781966001478197,2.043707402261858,0.539322384888027,0.30640965709562645
286,ml_charge_ridge,1.5641543657271448,2.590835058173618,0.019037159070108,2.14692417985637,0.600400772619174,0.33402567579562864
286,template_phase_base,2.7035130270822876,3.2546732849804374,0.06553175910671792,1.2038681716629192,0.11847855339006098,0.18430101233478705
286,traditional_hierarchical,1.4121033905440967,2.5820575990881487,0.017481237415339558,1.8285188013699603,0.7558546038753345,0.40973341986530365
287,ml_charge_ridge,1.2697246439127143,2.4084215879562123,0.01208229770781552,2.0902541659629628,0.28384203029920885,0.1439464139990505
287,template_phase_base,2.9011713010933917,3.344987552055796,0.07207953603976802,1.152978299073598,0.1145545268845267,0.07094021136431977
287,traditional_hierarchical,1.1664642261854188,2.4085945947152134,0.011944214305440485,2.064867949351366,0.3879000064229562,0.17646715585755637
288,ml_charge_ridge,1.364217500085506,2.500449130995665,0.01532385466034755,2.1360035909452484,0.4374449109370174,0.3252796584036298
288,template_phase_base,2.782458669300315,3.3237658268284815,0.07985781990521328,1.1945427486490878,-0.034213770791478,0.12721172194222907
288,traditional_hierarchical,1.222388454554494,2.5029755416139285,0.014612954186413903,2.047610587524856,0.5722473255421717,0.32026342880525044
289,ml_charge_ridge,1.2434505134078686,2.3458480328991866,0.01267570281124498,2.002948791419221,0.29606723950432506,0.1882767466012016
289,template_phase_base,2.867179322904196,3.3086135635440557,0.07341867469879518,1.1539611551720896,0.0951392532728736,0.022012106372803163
289,traditional_hierarchical,1.132638949135507,2.3527145647275343,0.012299196787148595,2.0771972979767797,0.41985523556805515,0.2038785278145054
290,ml_charge_ridge,1.2743031131016642,2.4158417792724833,0.012058098109070978,2.1328911542743527,0.27438223973858916,0.17625701515505943
290,template_phase_base,2.9861718468144858,3.3463071216531546,0.06796382570567279,1.1206009879246719,0.23622837102162572,0.07278611012785495
290,traditional_hierarchical,1.1942787641446984,2.4222251218857234,0.012240796565269024,2.028190732856611,0.3399008633210377,0.17984661115273706
291,ml_charge_ridge,1.250813369011297,2.401956038812275,0.013446922241710514,1.9997077194578625,0.2794403436819465,0.12646421107370504
291,template_phase_base,2.9011713010933917,3.33415142363149,0.07441743923828614,1.1492432116555535,0.13974690499823866,0.09555898442944678
291,traditional_hierarchical,1.148939594480324,2.4024375562773628,0.013112837217071745,2.091004233659479,0.38491384192484923,0.18694721498797112
292,ml_charge_ridge,1.5465930663854728,2.6368536688903643,0.01830032589621459,2.244063376048819,0.6513991746909447,0.41839550644516593
292,template_phase_base,2.689446451798627,3.298582217862381,0.07077797275841899,1.2264911300451367,0.12493460428642032,0.08919588504336888
292,traditional_hierarchical,1.3537058662294859,2.6220000403181394,0.01721400518091418,1.9369052803333624,0.770739805069272,0.3833636649990472
293,ml_charge_ridge,1.3755119161066187,2.468865799609431,0.016755592998221474,1.98562816292747,0.49979079224781847,0.35536103495148813
293,template_phase_base,2.68944645179862,3.2706442618951024,0.07947205841055884,1.2161031351666418,0.1841851056099131,0.1121904061051087
293,traditional_hierarchical,1.2427569303600523,2.457659499219471,0.014789853037536273,1.977586637563499,0.6503179215348257,0.37674265822697084
294,ml_charge_ridge,1.3859491269530273,2.5593599495213675,0.016384636046199302,2.13767549581102,0.5281461852018917,0.2436676833741799
294,template_phase_base,2.776311247151998,3.328024493129829,0.07198495836690841,1.198721683868763,0.08515716161890953,-0.01721030539144596
294,traditional_hierarchical,1.2721331320021463,2.551717043086584,0.016474169576506402,2.0058569177194254,0.63454129043842,0.24245762790739672
295,ml_charge_ridge,1.3640514028177548,2.535260252260071,0.017778968998481193,2.0464244197542145,0.5182545624640645,0.2838725865902171
295,template_phase_base,2.771127713560656,3.326205079474683,0.07799517555615117,1.200307392256852,0.15018266177835435,0.07965325194156177
295,traditional_hierarchical,1.2508003039530808,2.5350932729530187,0.017153578129187885,2.026776988253845,0.6496655240038105,0.2531610401503101
296,ml_charge_ridge,1.4310065644925027,2.589868005532147,0.01807909604519774,2.2044904832123926,0.5861110538602897,0.32016134604201163
296,template_phase_base,2.6955938739469403,3.3418847760902812,0.07193973634651601,1.2397582619510221,0.004324670493618872,0.047225471393160766
296,traditional_hierarchical,1.2949312287836428,2.6067172194019306,0.018706842435655995,2.0130159513184935,0.6483698305941924,0.30263039246041545
297,ml_charge_ridge,1.6420887445739514,2.6420058965313555,0.019991115059973346,2.1801167620691215,0.670568661228399,0.33846635340879877
297,template_phase_base,2.7035130270822876,3.2413801777708824,0.05745594550570117,1.1989511962030666,0.15477031594052232,0.1519888613629391
297,traditional_hierarchical,1.4825247899147627,2.626929912245563,0.018658374055975122,1.7719298389584417,0.7788919897883904,0.34973748665425897
298,ml_charge_ridge,1.3583788282800637,2.5268610367036617,0.016554702495201537,2.088271442657873,0.4833897867469246,0.25845039750680227
298,template_phase_base,2.7763112471519946,3.3277346459099575,0.08221369161868203,1.198617283751462,0.03554678814635465,0.08043940924053343
298,traditional_hierarchical,1.231157054703378,2.5207925866769862,0.015674984005118364,2.047498795581624,0.6225689300225062,0.23721038593778287
299,ml_charge_ridge,1.3420870336590198,2.4837023748435496,0.01785858585858586,1.9735443648906508,0.4750334410507869,0.29433871326778843
299,template_phase_base,2.73618464146082,3.309322717055992,0.08694949494949494,1.2094661547727932,0.1420014318275922,0.09026514116967886
299,traditional_hierarchical,1.2110589477478098,2.4875364791344188,0.016242424242424242,2.054017670866028,0.6089699341854327,0.27812810079996664
300,ml_charge_ridge,1.3548730520164511,2.500056472889348,0.015644601874400414,2.1068549199190567,0.4377544469911748,0.30962075247763654
300,template_phase_base,2.7824586693003184,3.3250436401518804,0.07999409637665117,1.19500198757238,0.007819183243154558,0.12276827123796011
300,traditional_hierarchical,1.2122453496296721,2.501840404479834,0.01490664895579662,2.063806972115108,0.5438942717370161,0.30492600199773395
301,ml_charge_ridge,1.1958577117506852,2.345405326197843,0.015386343216531895,1.875361842081015,0.32653409830158064,0.1995375450785369
301,template_phase_base,2.780153503262145,3.3318629224000875,0.08288409703504043,1.198445668014584,0.12600866746896883,0.1003951628156388
301,traditional_hierarchical,1.0815948010561718,2.365613202992847,0.01403863432165319,2.1871528974462877,0.4673952769534609,0.2267698588831718
302,ml_charge_ridge,1.360164568179627,2.489137557403715,0.015405491698595147,2.1282911205916726,0.41624007856929796,0.3347343053907888
302,template_phase_base,2.7475619522335215,3.321494894212549,0.07990102171136654,1.2088880803988682,0.014648413342110351,0.16530755565053476
302,traditional_hierarchical,1.2181486539066464,2.498677496580031,0.014926564495530013,2.051209011779213,0.521783612184581,0.32326361343017923
303,ml_charge_ridge,1.34596006000057,2.4710342713277478,0.01631906330040249,2.000678122561673,0.44568861913810504,0.2872035111342255
303,template_phase_base,2.741414530085212,3.298991033632378,0.08393706549579218,1.2033900737842207,0.06454004786473523,0.04357252315472479
303,traditional_hierarchical,1.2060300089306994,2.465560295218604,0.01478229052323454,2.044360651858605,0.5884678745566367,0.29554843790371366
304,ml_charge_ridge,1.2743031131016642,2.415841779272484,0.012058098109070978,2.1328911542743527,0.27438223973858916,0.17625701515505943
304,template_phase_base,2.9861718468144858,3.3463071216531546,0.06796382570567279,1.1206009879246719,0.23622837102162572,0.07278611012785495
304,traditional_hierarchical,1.1942787641446984,2.4222251218857234,0.012240796565269024,2.028190732856611,0.3399008633210377,0.17984661115273706
305,ml_charge_ridge,1.1960347764141779,2.3140573833093,0.01491941917983086,1.745698765867008,0.3905993190020654,0.22421088461328872
305,template_phase_base,2.711303500181721,3.290836179896298,0.08768150630285623,1.2137468858339668,0.27088984144618183,0.09066706727903492
305,traditional_hierarchical,1.0668242796773943,2.3106088588918574,0.012286580501037179,2.1658757706476095,0.5253828682382893,0.274779298681844
306,ml_charge_ridge,1.240934847482621,2.391029124787863,0.013490110290766567,2.0392720626512952,0.2558959175090861,0.15383192715885827
306,template_phase_base,2.9011713010933917,3.3467616827617266,0.07410445720535959,1.1535898212905942,0.09186778374802446,0.11236184455774811
306,traditional_hierarchical,1.1477976179411304,2.4049507099926024,0.013307811503053504,2.095274177608504,0.35935955425790045,0.1902862497070435
307,ml_charge_ridge,1.407613910288749,2.4947590376174817,0.015292241298433248,2.0837879358657765,0.5126529685484282,0.31799594063689696
307,template_phase_base,2.741414530085205,3.2732072593620725,0.07317759639741064,1.1939847926830458,0.02760191729182726,0.005198701473426407
307,traditional_hierarchical,1.2658920037672385,2.475496474119974,0.014072614691809739,1.9555352800657608,0.6316845868795755,0.3405855735976034
308,ml_charge_ridge,1.3360929259273535,2.447460601774843,0.018451457147784102,1.8652821184915391,0.5149566427385915,0.29223337908131763
308,template_phase_base,2.6808109129566056,3.2741902586666276,0.08561821003621314,1.2213432297079085,0.2547268264396155,0.22976481487349132
308,traditional_hierarchical,1.2243922373761371,2.4439052447528153,0.016123469563717883,1.9960149780025436,0.6675384060239021,0.37631853314283487
309,ml_charge_ridge,1.3779878478763,2.4944076335962855,0.01650776836158192,2.0789380950337,0.4621482320816844,0.3005240873411511
309,template_phase_base,2.7475619522335215,3.3058684082619236,0.0815677966101695,1.2032006796332833,-0.004802759013336909,0.11957026774588535
309,traditional_hierarchical,1.2455092464895752,2.4994954320164227,0.015713276836158193,2.0068060024934895,0.5766516034628928,0.30314208176907415
310,ml_charge_ridge,1.3830193266646653,2.4949835331549557,0.016085322143544016,2.065894858055853,0.47472256773358446,0.3016068205782819
310,template_phase_base,2.77112771356067,3.292371764225236,0.07439461491389107,1.1880981696057633,-0.035312182856876984,0.057805754463817166
310,traditional_hierarchical,1.2580223507600836,2.4882503339901634,0.015123699624093016,1.977906300700293,0.610378311664162,0.29840490448242823
311,ml_charge_ridge,1.3891641300168416,2.5411158170911095,0.01542393795170104,2.2102167917690134,0.4655402541172068,0.4153054893803799
311,template_phase_base,2.7824586693003184,3.3391858291510648,0.07676714260532347,1.2000846107772527,0.04907821836778327,0.09252190742670065
311,traditional_hierarchical,1.258614040389301,2.5470297335667205,0.015512074739996475,2.023678150594046,0.5884548746989872,0.38378247770627594
312,ml_charge_ridge,1.6271790597618812,2.6597500340946034,0.020076764098021848,2.2153180600881353,0.6594671820213286,0.3328141903158693
312,template_phase_base,2.7035130270822876,3.2690820123558635,0.05845881310894597,1.2091978028616917,0.15645602305463685,0.19399921213765775
312,traditional_hierarchical,1.4729733654460502,2.65176461130972,0.01904340124003543,1.8002800821226697,0.7806978368966491,0.3682192456861155
313,ml_charge_ridge,1.4967865560546147,2.5786614875907,0.017663817663817662,2.1368935351600222,0.5945504680548972,0.34577089311475057
313,template_phase_base,2.6955938739469367,3.2894316460363173,0.07058404558404559,1.220299421893207,0.09737433158318276,0.07435230735971284
313,traditional_hierarchical,1.3110764190249662,2.5684691501402335,0.01680911680911681,1.9590537308651903,0.6927985158866362,0.38608934239719933
314,ml_charge_ridge,1.3879767484432994,2.541493670583737,0.017426415896291573,2.114360014875105,0.5478371720786237,0.40631394858525366
314,template_phase_base,2.68944645179862,3.322227893029061,0.07703750929763044,1.235283153084255,0.15978118610128658,0.08476939268773863
314,traditional_hierarchical,1.2537932253780026,2.5431791916584867,0.016470088194665816,2.0283880469139963,0.6872612178089522,0.3952334109551032
315,ml_charge_ridge,1.5974073840711798,2.6723913393486067,0.019888129272840272,2.2805500291305796,0.6747874189901143,0.45754158226057173
315,template_phase_base,2.7035130270822876,3.3036360267795537,0.05562461155997514,1.221978956152816,0.09708019637328136,0.1314864790105798
315,traditional_hierarchical,1.4557685440083539,2.676320556429709,0.019784545266210898,1.8384244991725491,0.8034607760691839,0.4788309484667893
