run,window,method,n_events,timing_tail_frac_abs_gt5ns,timing_resid_mad_ns,q_template_median,q_template_p95,amp_ratio_median,observed_timing_tail_frac_abs_gt5ns,observed_q_template_median,timing_tail_delta_vs_observed,q_template_shift_vs_observed
62,w3_7,mlp_masked,35,0.7428571428571429,8.13538719952076,0.22505867285018802,0.5638418080876659,1.0,0.8055555555555556,0.22791910210668204,-0.0626984126984127,-0.002860429256494018
62,w2_8,traditional_template,36,0.8055555555555556,8.294865494058001,0.22791910210668204,0.5909909795856376,1.0,0.8055555555555556,0.22791910210668204,0.0,0.0
62,w2_8,gbr_masked,36,0.8055555555555556,8.920007253122257,0.2283847225489168,0.5295744736983597,1.1050479754826483,0.8055555555555556,0.22791910210668204,0.0,0.0004656204422347765
62,w2_8,mlp_masked,35,0.7142857142857143,7.035317152554924,0.22505867285018802,0.5346801923225601,1.0,0.8055555555555556,0.22791910210668204,-0.09126984126984128,-0.002860429256494018
63,observed,observed_saturated,74,0.7432432432432432,10.863257690737253,0.19159351634079103,0.5449030837306664,1.0,0.7432432432432432,0.19159351634079103,0.0,0.0
63,s3,traditional_template,36,0.6111111111111112,6.079203585132593,0.19265187900016212,0.44794732584448904,1.0,0.7432432432432432,0.19159351634079103,-0.13213213213213204,0.0010583626593710926
63,s3,gbr_masked,74,0.7567567567567568,10.943423168901539,0.23336906434851484,0.4976924639741601,1.2822778926853011,0.7432432432432432,0.19159351634079103,0.013513513513513598,0.04177554800772382
63,s3,mlp_masked,74,0.7432432432432432,10.863257690737253,0.19159351634079103,0.5449030837306664,1.0,0.7432432432432432,0.19159351634079103,0.0,0.0
63,s4,traditional_template,36,0.6666666666666666,8.539572257607698,0.3457913880945622,0.47812999609297346,1.2731940747274852,0.7432432432432432,0.19159351634079103,-0.07657657657657657,0.1541978717537712
63,s4,gbr_masked,74,0.7567567567567568,11.09573638541513,0.23493498728252973,0.5034990811327369,1.2814107083979267,0.7432432432432432,0.19159351634079103,0.013513513513513598,0.04334147094173871
63,s4,mlp_masked,74,0.7432432432432432,10.863257690737253,0.19159351634079103,0.5449030837306664,1.0,0.7432432432432432,0.19159351634079103,0.0,0.0
63,s5,traditional_template,74,0.7567567567567568,10.002162930637837,0.34644721162202097,0.5108753015106928,1.8303280035517293,0.7432432432432432,0.19159351634079103,0.013513513513513598,0.15485369528122994
63,s5,gbr_masked,74,0.7567567567567568,10.833087580458956,0.2292341213734561,0.5046780748338419,1.2646797370841583,0.7432432432432432,0.19159351634079103,0.013513513513513598,0.037640605032665087
63,s5,mlp_masked,74,0.7432432432432432,10.863257690737253,0.19159351634079103,0.5449030837306664,1.0,0.7432432432432432,0.19159351634079103,0.0,0.0
63,s6,traditional_template,74,0.7567567567567568,10.863257690737253,0.19346369194912488,0.5449030837306664,1.0,0.7432432432432432,0.19159351634079103,0.013513513513513598,0.0018701756083338572
63,s6,gbr_masked,74,0.7162162162162162,10.773897340152178,0.2366696696798551,0.480358500553387,1.3068609523665986,0.7432432432432432,0.19159351634079103,-0.027027027027026973,0.04507615333906406
63,s6,mlp_masked,74,0.7297297297297297,10.522820843072264,0.19159351634079103,0.49168494032084326,1.0,0.7432432432432432,0.19159351634079103,-0.013513513513513487,0.0
63,s7,traditional_template,74,0.7432432432432432,10.863257690737253,0.19159351634079103,0.5449030837306664,1.0,0.7432432432432432,0.19159351634079103,0.0,0.0
63,s7,gbr_masked,74,0.7702702702702703,10.92943745722729,0.216339522590245,0.49750595131995234,1.1884144972642399,0.7432432432432432,0.19159351634079103,0.027027027027027084,0.024746006249453972
63,s7,mlp_masked,74,0.7702702702702703,10.90406585537335,0.20043523429234927,0.5335984999166006,1.0883874640231674,0.7432432432432432,0.19159351634079103,0.027027027027027084,0.008841717951558248
63,w2_4,traditional_template,36,0.6666666666666666,8.540495749936706,0.3458161425200218,0.4781146451921734,1.2733894465786695,0.7432432432432432,0.19159351634079103,-0.07657657657657657,0.15422262617923077
63,w2_4,gbr_masked,74,0.7567567567567568,10.78608500696015,0.2349328854410746,0.5001520762867937,1.2832380121854317,0.7432432432432432,0.19159351634079103,0.013513513513513598,0.043339369100283576
63,w2_4,mlp_masked,74,0.7432432432432432,10.863257690737253,0.19159351634079103,0.5445600779027235,1.0,0.7432432432432432,0.19159351634079103,0.0,0.0
63,w3_5,traditional_template,71,0.7464788732394366,10.247140279086338,0.3487717951607014,0.5111446094983643,1.8899858687416486,0.7432432432432432,0.19159351634079103,0.003235629996193423,0.15717827881991037
63,w3_5,gbr_masked,74,0.6891891891891891,10.566043545059294,0.22305882139273203,0.49558740673620877,1.2030959870645879,0.7432432432432432,0.19159351634079103,-0.05405405405405406,0.031465305051941006
63,w3_5,mlp_masked,73,0.7123287671232876,10.595998339139314,0.191237927848381,0.5280873794003978,1.0,0.7432432432432432,0.19159351634079103,-0.03091447611995557,-0.00035558849241001944
63,w4_6,traditional_template,74,0.7702702702702703,9.109039207128557,0.34827617501467567,0.5449030837306664,1.5187507403159675,0.7432432432432432,0.19159351634079103,0.027027027027027084,0.15668265867388464
63,w4_6,gbr_masked,74,0.6891891891891891,10.420147528808032,0.2223586281797985,0.4829108846335283,1.1677100277230186,0.7432432432432432,0.19159351634079103,-0.05405405405405406,0.030765111839007486
63,w4_6,mlp_masked,74,0.7567567567567568,10.81412905110096,0.19159351634079103,0.5037613911071345,1.0,0.7432432432432432,0.19159351634079103,0.013513513513513598,0.0
63,w5_7,traditional_template,74,0.6891891891891891,10.212741597874057,0.20075458892008463,0.5449030837306664,1.034371766778375,0.7432432432432432,0.19159351634079103,-0.05405405405405406,0.009161072579293605
63,w5_7,gbr_masked,74,0.7567567567567568,10.716815896534339,0.20823449187895338,0.4976355021234007,1.1400776336057619,0.7432432432432432,0.19159351634079103,0.013513513513513598,0.01664097553816235
63,w5_7,mlp_masked,74,0.6756756756756757,10.311121952452918,0.19159351634079103,0.5224037018678149,1.0,0.7432432432432432,0.19159351634079103,-0.06756756756756754,0.0
63,w3_7,traditional_template,74,0.6891891891891891,10.231070965246861,0.20129667430481368,0.5449030837306664,1.03912212855882,0.7432432432432432,0.19159351634079103,-0.05405405405405406,0.009703157964022657
63,w3_7,gbr_masked,74,0.7432432432432432,10.54614283250621,0.21160740558857327,0.49583888360981815,1.1464585240832144,0.7432432432432432,0.19159351634079103,0.0,0.020013889247782246
63,w3_7,mlp_masked,72,0.6944444444444444,10.36872030555115,0.19016678989793445,0.5013667710259367,1.0,0.7432432432432432,0.19159351634079103,-0.04879879879879878,-0.001426726442856574
63,w2_8,traditional_template,74,0.7432432432432432,10.863257690737253,0.19159351634079103,0.5449030837306664,1.0,0.7432432432432432,0.19159351634079103,0.0,0.0
63,w2_8,gbr_masked,74,0.7567567567567568,10.571804306584404,0.20117679831953333,0.49831476265335584,1.1122037979667925,0.7432432432432432,0.19159351634079103,0.013513513513513598,0.009583281978742308
63,w2_8,mlp_masked,67,0.7014925373134329,8.470115241886635,0.18365586170891657,0.5064330963226346,1.0,0.7432432432432432,0.19159351634079103,-0.04175070592981034,-0.007937654631874458
65,observed,observed_saturated,13,0.5384615384615384,9.511671047564242,0.2602009034123303,0.46938681195788234,1.0,0.5384615384615384,0.2602009034123303,0.0,0.0
65,s3,traditional_template,3,0.6666666666666666,6.441657408202815,0.3287664514288791,0.3671784409059513,1.8775629731179588,0.5384615384615384,0.2602009034123303,0.1282051282051282,0.0685655480165488
65,s3,gbr_masked,13,0.6153846153846154,9.137987569769372,0.27027435219119655,0.439771923301729,1.3024371000289467,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.010073448778866234
65,s3,mlp_masked,13,0.5384615384615384,9.511671047564242,0.2602009034123303,0.46938681195788234,1.0,0.5384615384615384,0.2602009034123303,0.0,0.0
65,s4,traditional_template,7,0.5714285714285714,5.026780311043744,0.3815534953005337,0.43346911133769966,2.3887434842531534,0.5384615384615384,0.2602009034123303,0.03296703296703296,0.12135259188820335
65,s4,gbr_masked,13,0.6153846153846154,8.909440113648166,0.2684609153866998,0.43844915010150504,1.2872172049310382,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.008260011974369486
65,s4,mlp_masked,13,0.6153846153846154,9.916359615511787,0.25745783850489123,0.44554300065605845,1.1938918348125809,0.5384615384615384,0.2602009034123303,0.07692307692307698,-0.0027430649074390856
65,s5,traditional_template,13,0.5384615384615384,5.122821876240515,0.37144643973673713,0.45317299737187927,1.670337739042701,0.5384615384615384,0.2602009034123303,0.0,0.11124553632440681
65,s5,gbr_masked,13,0.6153846153846154,9.12471000538364,0.27036886680806954,0.4410156483481147,1.2813980156364602,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.010167963395739221
65,s5,mlp_masked,13,0.6153846153846154,9.511671047564242,0.2602009034123303,0.46938681195788234,1.0,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.0
65,s6,traditional_template,13,0.5384615384615384,9.511671047564242,0.2602009034123303,0.46938681195788234,1.0,0.5384615384615384,0.2602009034123303,0.0,0.0
65,s6,gbr_masked,13,0.6153846153846154,9.11236202425738,0.2651361904902603,0.4422561404560939,1.321130300590547,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.004935287077930006
65,s6,mlp_masked,13,0.6923076923076923,9.264888590378902,0.2648686904081916,0.44362554970178664,1.2259690287248732,0.5384615384615384,0.2602009034123303,0.15384615384615385,0.004667786995861289
65,s7,traditional_template,13,0.5384615384615384,9.511671047564242,0.2602009034123303,0.46938681195788234,1.0,0.5384615384615384,0.2602009034123303,0.0,0.0
65,s7,gbr_masked,13,0.6153846153846154,9.100060709595837,0.265507624597024,0.44399326169944614,1.2168799722563823,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.0053067211846936635
65,s7,mlp_masked,13,0.6923076923076923,9.938060971492817,0.2627983642170605,0.4375734836006608,1.2060974569212226,0.5384615384615384,0.2602009034123303,0.15384615384615385,0.0025974608047301673
65,w2_4,traditional_template,7,0.5714285714285714,5.026920210515009,0.38157363662962424,0.43349130381086703,2.388703587290436,0.5384615384615384,0.2602009034123303,0.03296703296703296,0.12137273321729392
65,w2_4,gbr_masked,13,0.6153846153846154,9.0962895437874,0.2674360555417404,0.4440990690450402,1.2935910949428462,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.007235152129410061
65,w2_4,mlp_masked,13,0.6923076923076923,9.332005757293814,0.2584569058171011,0.4563765569834372,1.1056015903743448,0.5384615384615384,0.2602009034123303,0.15384615384615385,-0.0017439975952291964
65,w3_5,traditional_template,12,0.5,5.2481574868583145,0.3727549137171636,0.45434834428959714,1.7575877528586674,0.5384615384615384,0.2602009034123303,-0.038461538461538436,0.11255401030483331
65,w3_5,gbr_masked,13,0.6153846153846154,9.567954768362014,0.2605845337053494,0.4514684660703737,1.2469723910515358,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.00038363029301907714
65,w3_5,mlp_masked,13,0.6153846153846154,9.511671047564242,0.2602009034123303,0.46938681195788234,1.0,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.0
65,w4_6,traditional_template,13,0.5384615384615384,5.134772307395245,0.37144643973673713,0.44699724752150477,1.6011352350636248,0.5384615384615384,0.2602009034123303,0.0,0.11124553632440681
65,w4_6,gbr_masked,13,0.6153846153846154,9.34048534454729,0.2612632387513176,0.451468077978759,1.1911091468340411,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.0010623353389872525
65,w4_6,mlp_masked,13,0.6153846153846154,9.511671047564242,0.2602009034123303,0.46938681195788234,1.0,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.0
65,w5_7,traditional_template,13,0.5384615384615384,9.411346894490201,0.2580724919337526,0.46938681195788234,1.0134990173095786,0.5384615384615384,0.2602009034123303,0.0,-0.0021284114785777297
65,w5_7,gbr_masked,13,0.6153846153846154,9.496229393045851,0.26116260306085526,0.44496355565063356,1.2307631518363082,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.0009616996485249385
65,w5_7,mlp_masked,13,0.6153846153846154,9.511671047564242,0.2602009034123303,0.46938681195788234,1.0,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.0
65,w3_7,traditional_template,13,0.5384615384615384,9.372844265047142,0.25779816083862234,0.46938681195788234,1.0141459852224877,0.5384615384615384,0.2602009034123303,0.0,-0.0024027425737079833
65,w3_7,gbr_masked,13,0.6153846153846154,9.49937490091736,0.25814498166848465,0.4542607916072469,1.1525693199487048,0.5384615384615384,0.2602009034123303,0.07692307692307698,-0.002055921743845668
65,w3_7,mlp_masked,13,0.6153846153846154,9.511671047564242,0.2602009034123303,0.4469450144522242,1.0,0.5384615384615384,0.2602009034123303,0.07692307692307698,0.0
65,w2_8,traditional_template,13,0.5384615384615384,9.511671047564242,0.2602009034123303,0.46938681195788234,1.0,0.5384615384615384,0.2602009034123303,0.0,0.0
65,w2_8,gbr_masked,13,0.6923076923076923,9.645669261341048,0.2575342540448306,0.44418658582334164,1.1391769547231267,0.5384615384615384,0.2602009034123303,0.15384615384615385,-0.0026666493674997183
65,w2_8,mlp_masked,12,0.5833333333333334,7.658394846493566,0.2338328696276062,0.459989807971132,1.0,0.5384615384615384,0.2602009034123303,0.044871794871794934,-0.026368033784724132
