event,track_id,pdg,particle,y_deuteron,pseudo_run,total_edep_MeV,early_edep_MeV,downstream_edep_MeV,early_fraction,deepest_layer,n_layers_hit,layer_centroid,max_layer_edep_MeV,B2_edep_MeV,B4_edep_MeV,B6_edep_MeV,B8_edep_MeV,edep_l0,edep_l1,edep_l2,edep_l3,edep_l4,edep_l5,edep_l6,edep_l7
508,2,1000010020,deuteron,1,0,84.622895,84.622895,0,1,1,2,0.59561616,50.402764,84.622895,0,0,0,34.220131,50.402764,0,0,0,0,0,0
513,1,2212,proton,0,0,138.61024,25.239299,113.37095,0.18208826,6,7,3.7565916,37.019612,25.239299,30.858035,45.493299,37.019612,12.402415,12.836883,14.577008,16.281026,19.716072,25.777228,37.019612,0
528,1,2212,proton,0,0,135.26352,26.136028,109.12749,0.19322303,6,7,3.5453199,33.226712,26.136028,32.771156,54.329989,22.026347,12.632134,13.503894,14.969661,17.801495,21.103277,33.226712,22.026347,0
529,2,1000010020,deuteron,1,0,73.255805,73.255805,0,1,1,2,0.38001655,45.417387,73.255805,0,0,0,45.417387,27.838418,0,0,0,0,0,0
530,2,1000010020,deuteron,1,0,71.305412,71.305412,0,1,1,2,0.34030734,47.039657,71.305412,0,0,0,47.039657,24.265755,0,0,0,0,0,0
531,1,2212,proton,0,0,46.542832,26.791767,19.751065,0.57563681,3,4,1.2479458,15.202433,26.791767,19.751065,0,0,12.759598,14.032169,15.202433,4.5486313,0,0,0,0
532,2,1000010020,deuteron,1,0,77.368978,77.368978,0,1,1,2,0.47560712,40.571741,77.368978,0,0,0,40.571741,36.797237,0,0,0,0,0,0
534,2,1000010020,deuteron,1,0,3.5005932,3.5005932,0,1,0,1,0,3.5005932,3.5005932,0,0,0,3.5005932,0,0,0,0,0,0,0
537,1,2212,proton,0,0,33.313747,22.541128,10.772619,0.67663142,2,3,0.99305227,11.537054,22.541128,10.772619,0,0,11.004074,11.537054,10.772619,0,0,0,0,0
549,1,2212,proton,0,0,123.15943,22.614151,100.54528,0.18361688,7,8,4.1213404,25.54327,22.614151,25.301926,30.318558,44.924797,10.844967,11.769184,12.299524,13.002402,14.478334,15.840224,19.381527,25.54327
555,2,1000010020,deuteron,1,0,93.344293,93.344293,0,1,1,2,0.67326276,62.845236,93.344293,0,0,0,30.499056,62.845236,0,0,0,0,0,0
555,1,2212,proton,0,0,48.94623,48.94623,0,1,1,2,0.0546957,46.269082,48.94623,0,0,0,46.269082,2.6771483,0,0,0,0,0,0
563,1,2212,proton,0,0,42.815061,28.346643,14.468418,0.66207176,2,3,1.0164115,14.580885,28.346643,14.468418,0,0,13.765757,14.580885,14.468418,0,0,0,0,0
564,1,2212,proton,0,0,145.63031,24.605917,121.02439,0.16896151,7,8,4.1429358,33.33271,24.605917,29.217186,38.105391,53.701816,11.467982,13.137935,13.697215,15.519971,16.862203,21.243188,33.33271,20.369106
565,2,1000010020,deuteron,1,0,67.162936,67.162936,0,1,1,2,0.19905521,53.793804,67.162936,0,0,0,53.793804,13.369132,0,0,0,0,0,0
565,1,2212,proton,0,0,62.515957,62.515957,0,1,1,2,0.58379746,36.496657,62.515957,0,0,0,26.0193,36.496657,0,0,0,0,0,0
567,2,1000010020,deuteron,1,0,62.137442,62.137442,0,1,0,1,0,62.137442,62.137442,0,0,0,62.137442,0,0,0,0,0,0,0
567,1,2212,proton,0,0,66.948305,66.948305,0,1,1,2,0.64548106,43.213862,66.948305,0,0,0,23.734442,43.213862,0,0,0,0,0,0
568,1,2212,proton,0,0,141.82163,24.4077,117.41393,0.17210139,6,7,3.9069186,46.884294,24.4077,29.639505,40.890133,46.884294,11.921668,12.486032,14.39619,15.243315,18.679218,22.210915,46.884294,0
579,2,1000010020,deuteron,1,0,81.067031,81.067031,0,1,1,2,0.52527662,42.582616,81.067031,0,0,0,38.484415,42.582616,0,0,0,0,0,0
579,1,2212,proton,0,0,75.21886,39.914214,35.304646,0.53064104,2,3,1.233339,35.304646,39.914214,35.304646,0,0,17.753149,22.161065,35.304646,0,0,0,0,0
580,2,1000010020,deuteron,1,0,121.41019,52.840274,68.569914,0.43522109,3,4,1.4996341,53.159265,52.840274,68.569914,0,0,23.319893,29.520381,53.159265,15.410649,0,0,0,0
580,1,2212,proton,0,0,63.642448,63.642448,0,1,1,2,0.59229823,37.695309,63.642448,0,0,0,25.947139,37.695309,0,0,0,0,0,0
588,1,2212,proton,0,0,88.545985,22.706615,65.83937,0.25643868,6,7,3.1390199,14.204965,22.706615,25.074667,27.998604,12.7661,10.614729,12.091887,12.164252,12.910415,13.793638,14.204965,12.7661,0
594,1,2212,proton,0,0,145.27636,23.664105,121.61225,0.16289027,7,8,4.2531806,29.584341,23.664105,28.260282,36.646953,56.705017,11.590454,12.073651,12.970198,15.290084,16.583259,20.063694,29.584341,27.120677
596,1,2212,proton,0,0,26.949533,21.157145,5.7923885,0.78506535,2,3,0.83866305,11.016801,21.157145,5.7923885,0,0,10.140344,11.016801,5.7923885,0,0,0,0,0
597,1,2212,proton,0,0,129.94953,23.420244,106.52928,0.18022569,7,8,4.1748253,28.604018,23.420244,26.111669,31.60385,48.813763,11.382079,12.038165,12.626542,13.485127,14.735909,16.867941,20.209745,28.604018
604,1,2212,proton,0,0,93.781555,25.111491,68.670064,0.26776578,5,6,2.7708145,19.944391,25.111491,30.94202,37.728044,0,12.088124,13.023368,14.693968,16.248053,19.944391,17.783653,0,0
605,2,1000010020,deuteron,1,0,75.550693,75.550693,0,1,1,2,0.44288378,42.090517,75.550693,0,0,0,42.090517,33.460177,0,0,0,0,0,0
605,1,2212,proton,0,0,49.2128,49.2128,0,1,1,2,0.18423109,40.146272,49.2128,0,0,0,40.146272,9.066528,0,0,0,0,0,0
609,2,1000010020,deuteron,1,0,66.313155,66.313155,0,1,0,1,0,66.313155,66.313155,0,0,0,66.313155,0,0,0,0,0,0,0
611,1,2212,proton,0,0,117.01949,21.935771,95.083723,0.18745399,7,8,4.0683281,22.582983,21.935771,23.850342,30.24941,40.983971,10.83061,11.105162,11.352921,12.49742,14.963423,15.285988,18.400988,22.582983
614,2,1000010020,deuteron,1,0,35.913465,35.913465,0,1,0,1,0,35.913465,35.913465,0,0,0,35.913465,0,0,0,0,0,0,0
614,1,2212,proton,0,0,92.882971,26.541564,66.341407,0.28575274,5,6,2.6486223,21.016111,26.541564,31.922757,34.418651,0,12.425505,14.116059,14.949567,16.973189,21.016111,13.40254,0,0
617,1,2212,proton,0,0,66.495184,33.254703,33.240481,0.50010694,3,4,1.4274522,22.624292,33.254703,33.240481,0,0,15.433157,17.821546,22.624292,10.616189,0,0,0,0
621,2,1000010020,deuteron,1,0,127.00814,51.472986,75.535157,0.40527312,3,4,1.6715412,42.810286,51.472986,75.535157,0,0,22.968833,28.504152,42.810286,32.724871,0,0,0,0
627,1,2212,proton,0,0,145.41169,24.414002,120.99769,0.16789573,7,8,4.1953479,31.34728,24.414002,27.977055,37.720384,55.300253,12.17403,12.239972,13.662457,14.314599,16.812439,20.907945,31.34728,23.952973
631,1,2212,proton,0,0,144.08924,24.842654,119.24659,0.17241158,7,8,4.0797048,36.324741,24.842654,28.496233,39.270228,51.480129,12.113006,12.729648,13.15983,15.336404,17.604244,21.665984,36.324741,15.155388
640,1,2212,proton,0,0,132.02817,25.994926,106.03325,0.19688924,6,7,3.4847662,35.722778,25.994926,32.414813,56.569967,17.048468,12.506003,13.488923,14.939494,17.47532,20.84719,35.722778,17.048468,0
641,2,1000010020,deuteron,1,0,87.867649,87.867649,0,1,1,2,0.61476634,54.018073,87.867649,0,0,0,33.849576,54.018073,0,0,0,0,0,0
641,1,2212,proton,0,0,59.555015,59.555015,0,1,1,2,0.50453541,30.047614,59.555015,0,0,0,29.507401,30.047614,0,0,0,0,0,0
644,2,1000010020,deuteron,1,0,129.79526,48.989229,80.806034,0.37743464,3,4,1.7754153,42.135648,48.989229,80.806034,0,0,22.296455,26.692774,38.670386,42.135648,0,0,0,0
646,1,2212,proton,0,0,130.31157,26.836884,103.47469,0.20594399,5,6,3.2673065,47.173261,26.836884,33.894398,69.580287,0,12.502717,14.334167,15.743939,18.150459,22.407026,47.173261,0,0
647,2,1000010020,deuteron,1,0,12.401464,12.401464,0,1,0,1,0,12.401464,12.401464,0,0,0,12.401464,0,0,0,0,0,0,0
647,1,2212,proton,0,0,43.60776,43.60776,0,1,0,1,0,43.60776,43.60776,0,0,0,43.60776,0,0,0,0,0,0,0
651,2,1000010020,deuteron,1,0,58.22861,58.22861,0,1,0,1,0,58.22861,58.22861,0,0,0,58.22861,0,0,0,0,0,0,0
651,1,2212,proton,0,0,25.746747,25.746747,0,1,1,2,0.28947807,18.293628,25.746747,0,0,0,18.293628,7.4531185,0,0,0,0,0,0
652,1,2212,proton,0,0,122.77777,22.038233,100.73954,0.17949693,7,8,4.1151469,24.595702,22.038233,25.304181,32.076667,43.358691,10.653871,11.384362,12.146151,13.158029,15.033366,17.043301,18.76299,24.595702
659,1,2212,proton,0,0,128.91544,26.139836,102.7756,0.20276731,5,6,3.287414,46.63976,26.139836,32.692979,70.082621,0,12.341205,13.798631,15.049404,17.643576,23.442862,46.63976,0,0
661,2,1000010020,deuteron,1,0,123.52757,53.533689,69.993886,0.4333744,3,4,1.5338122,50.142211,53.533689,69.993886,0,0,23.90504,29.628649,50.142211,19.851675,0,0,0,0
664,1,2212,proton,0,0,112.08414,20.733386,91.350756,0.18498055,7,8,4.0290996,21.248538,20.733386,24.79137,28.345401,38.213984,10.272514,10.460872,11.908264,12.883107,13.587993,14.757408,16.965447,21.248538
671,2,1000010020,deuteron,1,0,129.75005,50.598619,79.151427,0.38996995,3,4,1.7319771,40.363444,50.598619,79.151427,0,0,22.96535,27.633269,40.363444,38.787983,0,0,0,0
678,2,1000010020,deuteron,1,0,89.332283,89.332283,0,1,1,2,0.63137101,56.401814,89.332283,0,0,0,32.930469,56.401814,0,0,0,0,0,0
678,1,2212,proton,0,0,57.056734,57.056734,0,1,1,2,0.49680121,28.710879,57.056734,0,0,0,28.710879,28.345854,0,0,0,0,0,0
679,2,1000010020,deuteron,1,0,81.523456,81.523456,0,1,1,2,0.5379519,43.855698,81.523456,0,0,0,37.667758,43.855698,0,0,0,0,0,0
679,1,2212,proton,0,0,40.680477,40.680477,0,1,0,1,0,40.680477,40.680477,0,0,0,40.680477,0,0,0,0,0,0,0
695,1,2212,proton,0,0,119.79937,22.157957,97.641416,0.18495888,7,8,4.0941581,24.475381,22.157957,24.686952,29.949406,43.005058,11.285688,10.87227,12.380144,12.306808,14.328166,15.62124,18.529677,24.475381
699,2,1000010020,deuteron,1,0,82.970307,82.970307,0,1,1,2,0.5725649,47.505886,82.970307,0,0,0,35.464422,47.505886,0,0,0,0,0,0
699,1,2212,proton,0,0,45.252428,45.252428,0,1,0,1,0,45.252428,45.252428,0,0,0,45.252428,0,0,0,0,0,0,0
701,1,2212,proton,0,0,138.64847,25.279645,113.36883,0.18232905,6,7,3.7532951,36.747727,25.279645,31.187462,45.433638,36.747727,12.0857,13.193945,14.458109,16.729352,19.564143,25.869496,36.747727,0
703,2,1000010020,deuteron,1,0,1.0260968,1.0260968,0,1,0,1,0,1.0260968,1.0260968,0,0,0,1.0260968,0,0,0,0,0,0,0
706,2,1000010020,deuteron,1,0,84.781049,84.781049,0,1,1,2,0.57804135,49.006952,84.781049,0,0,0,35.774097,49.006952,0,0,0,0,0,0
706,1,2212,proton,0,0,87.425964,43.30244,44.123524,0.49530411,2,3,1.2868309,44.123524,43.30244,44.123524,0,0,19.047053,24.255386,44.123524,0,0,0,0,0
711,2,1000010020,deuteron,1,0,77.470776,77.470776,0,1,1,2,0.47331549,40.802658,77.470776,0,0,0,40.802658,36.668118,0,0,0,0,0,0
712,1,2212,proton,0,0,8.3168038,8.3168038,0,1,0,1,0,8.3168038,8.3168038,0,0,0,8.3168038,0,0,0,0,0,0,0
715,1,2212,proton,0,0,126.17641,27.72516,98.451254,0.2197333,5,6,3.1261565,37.016024,27.72516,35.317789,63.133465,0,12.873576,14.851583,15.907614,19.410175,26.117441,37.016024,0,0
718,1,2212,proton,0,0,144.24116,24.790066,119.4511,0.17186541,7,8,4.072415,36.055571,24.790066,28.989677,39.296227,51.165194,11.678952,13.111114,13.486956,15.502721,17.765228,21.530998,36.055571,15.109623
733,1,2212,proton,0,0,7.9502141,7.9502141,0,1,0,1,0,7.9502141,7.9502141,0,0,0,7.9502141,0,0,0,0,0,0,0
734,2,1000010020,deuteron,1,0,80.375103,80.375103,0,1,1,2,0.53105655,42.683725,80.375103,0,0,0,37.691378,42.683725,0,0,0,0,0,0
742,2,1000010020,deuteron,1,0,35.94258,35.94258,0,1,0,1,0,35.94258,35.94258,0,0,0,35.94258,0,0,0,0,0,0,0
742,1,2212,proton,0,0,135.56081,25.71609,109.84472,0.18970151,6,7,3.6623885,31.05927,25.71609,31.100709,47.68474,31.05927,12.457878,13.258211,14.744728,16.355981,20.118586,27.566154,31.05927,0
751,2,1000010020,deuteron,1,0,77.525011,77.525011,0,1,1,2,0.47320646,40.839675,77.525011,0,0,0,40.839675,36.685336,0,0,0,0,0,0
751,1,2212,proton,0,0,4.8717477,4.8717477,0,1,0,1,0,4.8717477,4.8717477,0,0,0,4.8717477,0,0,0,0,0,0,0
754,2,1000010020,deuteron,1,0,12.547234,12.547234,0,1,0,1,0,12.547234,12.547234,0,0,0,12.547234,0,0,0,0,0,0,0
757,2,1000010020,deuteron,1,0,76.693786,76.693786,0,1,1,2,0.44733055,42.386313,76.693786,0,0,0,42.386313,34.307473,0,0,0,0,0,0
760,2,1000010020,deuteron,1,0,61.274053,61.274053,0,1,1,2,0.38671481,37.578469,61.274053,0,0,0,37.578469,23.695584,0,0,0,0,0,0
760,1,2212,proton,0,0,43.131438,43.131438,0,1,0,1,0,43.131438,43.131438,0,0,0,43.131438,0,0,0,0,0,0,0
763,2,1000010020,deuteron,1,0,51.131578,51.131578,0,1,0,1,0,51.131578,51.131578,0,0,0,51.131578,0,0,0,0,0,0,0
773,2,1000010020,deuteron,1,0,64.846246,64.846246,0,1,0,1,0,64.846246,64.846246,0,0,0,64.846246,0,0,0,0,0,0,0
780,1,2212,proton,0,0,140.18332,25.576515,114.60681,0.18245048,6,7,3.8272157,40.86365,25.576515,29.077652,44.665505,40.86365,12.075385,13.50113,14.084709,14.992943,18.646988,26.018517,40.86365,0
782,2,1000010020,deuteron,1,0,95.566877,93.483711,2.0831657,0.97820201,2,3,0.71126519,63.807062,93.483711,2.0831657,0,0,29.676649,63.807062,2.0831657,0,0,0,0,0
782,1,2212,proton,0,0,46.621524,46.621524,0,1,0,1,0,46.621524,46.621524,0,0,0,46.621524,0,0,0,0,0,0,0
783,1,2212,proton,0,0,35.677501,23.395394,12.282107,0.65574643,3,4,1.0608016,12.520459,23.395394,12.282107,0,0,10.874935,12.520459,11.520029,0.762078,0,0,0,0
785,2,1000010020,deuteron,1,0,33.87222,33.87222,0,1,0,1,0,33.87222,33.87222,0,0,0,33.87222,0,0,0,0,0,0,0
785,1,2212,proton,0,0,22.15581,22.15581,0,1,1,2,0.41628677,12.93264,22.15581,0,0,0,12.93264,9.2231707,0,0,0,0,0,0
786,2,1000010020,deuteron,1,0,71.850594,71.850594,0,1,1,2,0.35148899,46.595901,71.850594,0,0,0,46.595901,25.254693,0,0,0,0,0,0
803,2,1000010020,deuteron,1,0,120.56565,53.963567,66.602078,0.4475866,3,4,1.4143749,59.803185,53.963567,66.602078,0,0,23.441597,30.52197,59.803185,6.7988936,0,0,0,0
804,1,2212,proton,0,0,119.91791,22.073902,97.844006,0.18407511,7,8,4.0823057,24.150083,22.073902,25.561803,29.42966,42.852544,10.997698,11.076204,12.534309,13.027494,14.099385,15.330275,18.702461,24.150083
807,2,1000010020,deuteron,1,0,63.014197,63.014197,0,1,1,2,0.42417003,36.285463,63.014197,0,0,0,36.285463,26.728734,0,0,0,0,0,0
807,1,2212,proton,0,0,81.447354,45.791764,35.65559,0.56222531,2,3,1.1982296,35.65559,45.791764,35.65559,0,0,19.510312,26.281452,35.65559,0,0,0,0,0
815,2,1000010020,deuteron,1,0,74.346312,74.346312,0,1,1,2,0.40638812,44.132854,74.346312,0,0,0,44.132854,30.213458,0,0,0,0,0,0
817,2,1000010020,deuteron,1,0,80.035777,80.035777,0,1,1,2,0.5189205,41.532206,80.035777,0,0,0,38.503572,41.532206,0,0,0,0,0,0
817,1,2212,proton,0,0,87.485638,43.002715,44.482923,0.49154028,2,3,1.2947951,44.482923,43.002715,44.482923,0,0,18.692588,24.310127,44.482923,0,0,0,0,0
818,2,1000010020,deuteron,1,0,68.630164,68.630164,0,1,1,2,0.19789799,55.048392,68.630164,0,0,0,55.048392,13.581772,0,0,0,0,0,0
819,2,1000010020,deuteron,1,0,68.541448,68.541448,0,1,1,2,0.22517077,53.107917,68.541448,0,0,0,53.107917,15.433531,0,0,0,0,0,0
819,1,2212,proton,0,0,61.762798,61.762798,0,1,1,2,0.56579946,34.945357,61.762798,0,0,0,26.81744,34.945357,0,0,0,0,0,0
820,2,1000010020,deuteron,1,0,63.424995,63.424995,0,1,0,1,0,63.424995,63.424995,0,0,0,63.424995,0,0,0,0,0,0,0
820,1,2212,proton,0,0,60.973579,60.973579,0,1,1,2,0.56387038,34.381195,60.973579,0,0,0,26.592384,34.381195,0,0,0,0,0,0
828,2,1000010020,deuteron,1,0,51.009818,51.009818,0,1,0,1,0,51.009818,51.009818,0,0,0,51.009818,0,0,0,0,0,0,0
828,1,2212,proton,0,0,84.48832,42.859674,41.628645,0.5072852,2,3,1.2723433,41.628645,42.859674,41.628645,0,0,18.61882,24.240855,41.628645,0,0,0,0,0
829,2,1000010020,deuteron,1,0,65.732483,65.732483,0,1,0,1,0,65.732483,65.732483,0,0,0,65.732483,0,0,0,0,0,0,0
831,2,1000010020,deuteron,1,0,55.042464,55.042464,0,1,1,2,0.2991389,38.577122,55.042464,0,0,0,38.577122,16.465342,0,0,0,0,0,0
831,1,2212,proton,0,0,43.995834,43.995834,0,1,0,1,0,43.995834,43.995834,0,0,0,43.995834,0,0,0,0,0,0,0
833,2,1000010020,deuteron,1,0,135.39302,49.31986,86.073157,0.36427182,3,4,1.8406139,50.397597,49.31986,86.073157,0,0,22.657505,26.662355,35.67556,50.397597,0,0,0,0
847,1,2212,proton,0,0,118.184,22.302853,95.881144,0.18871297,7,8,4.0517126,22.940489,22.302853,24.861859,30.355193,40.664092,10.866759,11.436094,12.438516,12.423343,13.436577,16.918617,17.723602,22.940489
852,2,1000010020,deuteron,1,0,123.73941,53.060065,70.679343,0.4288049,3,4,1.5301834,51.453631,53.060065,70.679343,0,0,24.300472,28.759593,51.453631,19.225712,0,0,0,0
863,2,1000010020,deuteron,1,0,8.5460824,8.5460824,0,1,0,1,0,8.5460824,8.5460824,0,0,0,8.5460824,0,0,0,0,0,0,0
863,1,2212,proton,0,0,80.803172,44.902907,35.900265,0.55570723,2,3,1.2093144,35.900265,44.902907,35.900265,0,0,18.986996,25.91591,35.900265,0,0,0,0,0
865,1,2212,proton,0,0,126.97384,28.08881,98.885028,0.2212173,5,6,3.1244369,38.022165,28.08881,35.194005,63.691023,0,13.703251,14.385559,16.032084,19.161921,25.668858,38.022165,0,0
869,2,1000010020,deuteron,1,0,71.5839,71.5839,0,1,1,2,0.34761672,46.70014,71.5839,0,0,0,46.70014,24.88376,0,0,0,0,0,0
873,1,2212,proton,0,0,133.48122,25.807443,107.67378,0.19334137,6,7,3.5051352,33.58432,25.807443,33.492257,54.676112,19.505413,12.440294,13.367149,15.295421,18.196836,21.091792,33.58432,19.505413,0
882,1,2212,proton,0,0,115.36434,21.798926,93.565412,0.18895723,7,8,4.0270715,22.245507,21.798926,24.928774,29.193447,39.443191,10.78288,11.016046,12.470287,12.458487,13.623531,15.569917,17.197684,22.245507
883,2,1000010020,deuteron,1,0,60.788036,60.788036,0,1,0,1,0,60.788036,60.788036,0,0,0,60.788036,0,0,0,0,0,0,0
883,1,2212,proton,0,0,66.954089,66.954089,0,1,1,2,0.64451847,43.153147,66.954089,0,0,0,23.800942,43.153147,0,0,0,0,0,0
884,1,2212,proton,0,0,129.28771,27.261748,102.02596,0.2108611,5,6,3.2115989,43.412458,27.261748,34.110166,67.915794,0,13.372182,13.889566,16.075443,18.034723,24.503336,43.412458,0,0
890,1,2212,proton,0,0,124.54937,22.245521,102.30385,0.17860805,7,8,4.1508889,26.301412,22.245521,25.334931,31.209017,45.759904,10.86236,11.383161,12.529533,12.805399,14.773729,16.435287,19.458492,26.301412
899,2,1000010020,deuteron,1,0,67.879708,67.879708,0,1,1,2,0.22009518,52.939712,67.879708,0,0,0,52.939712,14.939996,0,0,0,0,0,0
899,1,2212,proton,0,0,64.281728,64.281728,0,1,1,2,0.60953177,39.181756,64.281728,0,0,0,25.099972,39.181756,0,0,0,0,0,0
901,2,1000010020,deuteron,1,0,88.465001,88.465001,0,1,1,2,0.6193514,54.790922,88.465001,0,0,0,33.674079,54.790922,0,0,0,0,0,0
904,2,1000010020,deuteron,1,0,77.775306,48.376238,29.399067,0.62199998,2,3,1.0963758,29.399067,48.376238,29.399067,0,0,21.903412,26.472826,29.399067,0,0,0,0,0
905,2,1000010020,deuteron,1,0,89.651352,89.651352,0,1,1,2,0.62509751,56.040837,89.651352,0,0,0,33.610515,56.040837,0,0,0,0,0,0
905,1,2212,proton,0,0,32.108028,32.108028,0,1,0,1,0,32.108028,32.108028,0,0,0,32.108028,0,0,0,0,0,0,0
908,1,2212,proton,0,0,114.69661,22.06916,92.627447,0.19241337,7,8,4.0281023,21.531649,22.06916,24.01268,29.305455,39.309312,10.820768,11.248393,11.414487,12.598193,13.777071,15.528384,17.777663,21.531649
909,2,1000010020,deuteron,1,0,73.854618,73.854618,0,1,1,2,0.41204128,43.423467,73.854618,0,0,0,43.423467,30.431151,0,0,0,0,0,0
909,1,2212,proton,0,0,52.101649,52.101649,0,1,1,2,0.32260763,35.293259,52.101649,0,0,0,35.293259,16.80839,0,0,0,0,0,0
910,2,1000010020,deuteron,1,0,57.85379,57.85379,0,1,0,1,0,57.85379,57.85379,0,0,0,57.85379,0,0,0,0,0,0,0
910,1,2212,proton,0,0,88.464863,40.140971,48.323892,0.45375045,2,3,1.3462988,48.323892,40.140971,48.323892,0,0,17.688619,22.452352,48.323892,0,0,0,0,0
920,2,1000010020,deuteron,1,0,66.577332,66.577332,0,1,0,1,0,66.577332,66.577332,0,0,0,66.577332,0,0,0,0,0,0,0
922,2,1000010020,deuteron,1,0,86.576311,86.576311,0,1,1,2,0.60364213,52.261109,86.576311,0,0,0,34.315202,52.261109,0,0,0,0,0,0
922,1,2212,proton,0,0,64.268332,64.268332,0,1,1,2,0.60883338,39.128706,64.268332,0,0,0,25.139626,39.128706,0,0,0,0,0,0
926,1,2212,proton,0,0,143.02738,24.782756,118.24462,0.17327282,6,7,3.9079242,47.401389,24.782756,30.057493,40.785738,47.401389,11.551233,13.231523,14.498903,15.55859,18.301982,22.483756,47.401389,0
927,2,1000010020,deuteron,1,0,130.84477,49.4077,81.437069,0.37760547,3,4,1.7790746,42.498651,49.4077,81.437069,0,0,21.997879,27.409822,38.938417,42.498651,0,0,0,0
928,1,2212,proton,0,0,133.51155,25.613735,107.89782,0.19184658,6,7,3.5507576,30.514185,25.613735,33.121769,51.332002,23.444046,11.960141,13.653593,15.458213,17.663556,20.817817,30.514185,23.444046,0
929,1,2212,proton,0,0,41.760869,22.182445,19.578424,0.53117777,3,4,1.3909257,11.972604,22.182445,19.578424,0,0,10.858847,11.323599,11.972604,7.60582,0,0,0,0
933,2,1000010020,deuteron,1,0,76.078833,76.078833,0,1,1,2,0.45154359,41.725924,76.078833,0,0,0,41.725924,34.352909,0,0,0,0,0,0
935,2,1000010020,deuteron,1,0,37.794644,37.794644,0,1,0,1,0,37.794644,37.794644,0,0,0,37.794644,0,0,0,0,0,0,0
935,1,2212,proton,0,0,64.691416,64.691416,0,1,1,2,0.61541355,39.811974,64.691416,0,0,0,24.879442,39.811974,0,0,0,0,0,0
945,1,2212,proton,0,0,138.81701,26.010023,112.80698,0.18736914,6,7,3.7557363,37.788828,26.010023,30.1886,44.829556,37.788828,12.724899,13.285124,13.99202,16.196579,19.379573,25.449983,37.788828,0
946,1,2212,proton,0,0,138.50488,24.993719,113.51117,0.1804537,6,7,3.7655516,37.356607,24.993719,31.432419,44.722139,37.356607,11.786051,13.207668,14.902295,16.530124,18.805683,25.916456,37.356607,0
947,2,1000010020,deuteron,1,0,77.76251,77.76251,0,1,1,2,0.48222339,40.263609,77.76251,0,0,0,40.263609,37.498901,0,0,0,0,0,0
951,1,2212,proton,0,0,137.15115,25.962338,111.18881,0.18929726,6,7,3.6805264,31.726122,25.962338,31.008422,48.45427,31.726122,11.607717,14.354621,14.733519,16.274904,20.486023,27.968247,31.726122,0
959,2,1000010020,deuteron,1,0,67.140729,67.140729,0,1,1,2,0.1510156,57.001432,67.140729,0,0,0,57.001432,10.139297,0,0,0,0,0,0
964,2,1000010020,deuteron,1,0,16.604006,16.604006,0,1,0,1,0,16.604006,16.604006,0,0,0,16.604006,0,0,0,0,0,0,0
974,1,2212,proton,0,0,1.651902,1.651902,0,1,0,1,0,1.651902,1.651902,0,0,0,1.651902,0,0,0,0,0,0,0
976,2,1000010020,deuteron,1,0,54.195485,54.195485,0,1,0,1,0,54.195485,54.195485,0,0,0,54.195485,0,0,0,0,0,0,0
976,1,2212,proton,0,0,89.477921,39.915952,49.561969,0.44609834,3,4,1.4785738,38.533171,39.915952,49.561969,0,0,17.76898,22.146972,38.533171,11.028798,0,0,0,0
977,1,2212,proton,0,0,136.48034,26.68762,109.79272,0.19554186,6,7,3.6178958,29.701252,26.68762,31.708802,48.382668,29.701252,13.029939,13.65768,14.916289,16.792513,20.216995,28.165673,29.701252,0
979,1,2212,proton,0,0,85.641656,42.011737,43.62992,0.49055259,2,3,1.2931764,43.62992,42.011737,43.62992,0,0,18.521808,23.489929,43.62992,0,0,0,0,0
987,1,2212,proton,0,0,135.85973,26.013728,109.846,0.1914749,6,7,3.6498178,30.395646,26.013728,31.136873,48.31348,30.395646,12.473506,13.540222,14.917504,16.21937,20.111367,28.202113,30.395646,0
990,1,2212,proton,0,0,125.05016,24.034737,101.01542,0.19220077,7,8,4.0700752,24.880482,24.034737,25.61805,31.19779,44.199583,11.643604,12.391134,11.986732,13.631318,14.361931,16.835859,19.319101,24.880482
997,1,2212,proton,0,0,123.58619,21.888696,101.6975,0.1771128,7,8,4.1758292,26.65666,21.888696,24.924083,30.526203,46.24721,10.544311,11.344385,12.122305,12.801777,14.690432,15.835771,19.59055,26.65666
