event_id,pair,method,residual_ns
65:672239:8844:247279,B4-B6,template_phase,-6.054367822976772
65:672239:8844:247279,B4-B8,template_phase,-4.830430115792318
65:672239:8844:247279,B6-B8,template_phase,1.2239377071844544
65:672890:9443:247930,B4-B6,template_phase,-4.554367822976765
65:672890:9443:247930,B4-B8,template_phase,-3.8304301157923035
65:672890:9443:247930,B6-B8,template_phase,0.7239377071844615
65:674077:10572:249117,B4-B6,template_phase,-4.054367822976772
65:674077:10572:249117,B4-B8,template_phase,-6.330430115792318
65:674077:10572:249117,B6-B8,template_phase,-2.2760622928155456
65:674255:10737:249295,B4-B6,template_phase,-5.054367822976772
65:674255:10737:249295,B4-B8,template_phase,-3.8304301157923106
65:674255:10737:249295,B6-B8,template_phase,1.2239377071844615
65:674617:11075:249657,B4-B6,template_phase,-3.554367822976772
65:674617:11075:249657,B4-B8,template_phase,-4.330430115792325
65:674617:11075:249657,B6-B8,template_phase,-0.7760622928155527
65:674684:11140:249724,B4-B6,template_phase,-5.054367822976779
65:674684:11140:249724,B4-B8,template_phase,-5.830430115792318
65:674684:11140:249724,B6-B8,template_phase,-0.7760622928155385
65:676071:12428:251111,B4-B6,template_phase,-3.554367822976772
65:676071:12428:251111,B4-B8,template_phase,-5.330430115792318
65:676071:12428:251111,B6-B8,template_phase,-1.7760622928155456
65:677190:13474:252230,B4-B6,template_phase,-7.554367822976779
65:677190:13474:252230,B4-B8,template_phase,-8.33043011579231
65:677190:13474:252230,B6-B8,template_phase,-0.7760622928155314
65:678223:14427:253263,B4-B6,template_phase,-4.554367822976765
65:678223:14427:253263,B4-B8,template_phase,-3.8304301157923035
65:678223:14427:253263,B6-B8,template_phase,0.7239377071844615
65:678819:14965:253859,B4-B6,template_phase,-4.554367822976772
65:678819:14965:253859,B4-B8,template_phase,-3.8304301157923177
65:678819:14965:253859,B6-B8,template_phase,0.7239377071844544
65:680356:6:255396,B4-B6,template_phase,-2.054367822976772
65:680356:6:255396,B4-B8,template_phase,-2.3304301157923177
65:680356:6:255396,B6-B8,template_phase,-0.2760622928155456
65:681202:802:256242,B4-B6,template_phase,-4.554367822976772
65:681202:802:256242,B4-B8,template_phase,-3.8304301157923177
65:681202:802:256242,B6-B8,template_phase,0.7239377071844544
65:682284:1811:257324,B4-B6,template_phase,-4.554367822976765
65:682284:1811:257324,B4-B8,template_phase,-3.8304301157923035
65:682284:1811:257324,B6-B8,template_phase,0.7239377071844615
65:682664:2163:257704,B4-B6,template_phase,-3.554367822976765
65:682664:2163:257704,B4-B8,template_phase,-3.3304301157923106
65:682664:2163:257704,B6-B8,template_phase,0.22393770718445438
65:682740:2234:257780,B4-B6,template_phase,-4.554367822976765
65:682740:2234:257780,B4-B8,template_phase,-3.8304301157923035
65:682740:2234:257780,B6-B8,template_phase,0.7239377071844615
65:682871:2356:257911,B4-B6,template_phase,-5.554367822976765
65:682871:2356:257911,B4-B8,template_phase,-5.330430115792318
65:682871:2356:257911,B6-B8,template_phase,0.22393770718444728
65:683474:2923:258514,B4-B6,template_phase,-4.554367822976765
65:683474:2923:258514,B4-B8,template_phase,-3.8304301157923035
65:683474:2923:258514,B6-B8,template_phase,0.7239377071844615
65:683541:2987:258581,B4-B6,template_phase,-4.554367822976772
65:683541:2987:258581,B4-B8,template_phase,-3.8304301157923177
65:683541:2987:258581,B6-B8,template_phase,0.7239377071844544
65:684986:4332:260026,B4-B6,template_phase,-6.054367822976765
65:684986:4332:260026,B4-B8,template_phase,-6.330430115792318
65:684986:4332:260026,B6-B8,template_phase,-0.2760622928155527
65:685607:4902:260647,B4-B6,template_phase,-4.554367822976772
65:685607:4902:260647,B4-B8,template_phase,-3.8304301157923177
65:685607:4902:260647,B6-B8,template_phase,0.7239377071844544
65:685699:4986:260739,B4-B6,template_phase,-4.054367822976772
65:685699:4986:260739,B4-B8,template_phase,-3.3304301157923106
65:685699:4986:260739,B6-B8,template_phase,0.7239377071844615
65:686924:6129:261964,B4-B6,template_phase,0.445632177023235
65:686924:6129:261964,B4-B8,template_phase,-1.8304301157923177
65:686924:6129:261964,B6-B8,template_phase,-2.2760622928155527
65:686970:6168:262010,B4-B6,template_phase,-4.554367822976765
65:686970:6168:262010,B4-B8,template_phase,-3.8304301157923035
65:686970:6168:262010,B6-B8,template_phase,0.7239377071844615
65:649169:4127:224209,B4-B6,s02_ridge_cfd20,4.200756930780685
65:649169:4127:224209,B4-B8,s02_ridge_cfd20,2.5803642366680037
65:649169:4127:224209,B6-B8,s02_ridge_cfd20,-1.620392694112681
65:650188:5110:225228,B4-B6,s02_ridge_cfd20,3.6776488097403615
65:650188:5110:225228,B4-B8,s02_ridge_cfd20,4.557718779200542
65:650188:5110:225228,B6-B8,s02_ridge_cfd20,0.8800699694601803
65:651341:6223:226381,B4-B6,s02_ridge_cfd20,3.7522064607273222
65:651341:6223:226381,B4-B8,s02_ridge_cfd20,3.401307555514528
65:651341:6223:226381,B6-B8,s02_ridge_cfd20,-0.35089890521279443
65:651631:6497:226671,B4-B6,s02_ridge_cfd20,3.0334259763850753
65:651631:6497:226671,B4-B8,s02_ridge_cfd20,0.7727415225009011
65:651631:6497:226671,B6-B8,s02_ridge_cfd20,-2.260684453884174
65:651940:6301:226980,B4-B6,s02_ridge_cfd20,3.920071874887853
65:651940:6301:226980,B4-B8,s02_ridge_cfd20,3.795190648948868
65:651940:6301:226980,B6-B8,s02_ridge_cfd20,-0.1248812259389851
65:652313:6632:227353,B4-B6,s02_ridge_cfd20,1.0390783805633887
