run,run_group,sample_ii,current_nA,eventno,evt,stave,stave_idx,event_b_n_selected,event_b_downstream_any,event_b2_selected,event_b_max_amp,even_amp,even_peak,even_pos_charge,even_baseline,even_baseline_rms,q_tail,half_width,saturation_depth,target_odd_neg_amp,target_odd_pos_charge,target_rate,pred_rate_traditional,rate_residual_pp,rate_residual_shuffled_pp,b_multi_frac,b_downstream_frac,b2_share,log_even_amp,log_even_pos_charge,log_event_b_max_amp,saturation_bin,q_template_bin,baseline_taxon,geometry_support
44,sample_i_analysis,0,20.0,3637,2987,B2,0,1,0,1,9465.0,9465.0,6,67685.0,6761.0,25.12469,0.43754154,5,5665.0,9440.0,70915.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.155356,11.12262,9.155356063643424,high,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3638,2988,B2,0,1,0,1,6173.5,6173.5,5,53685.0,6749.5,154.27654,0.46731862,11,2373.5,6018.0,52692.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.728022,10.890889,8.728021217007798,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3641,2991,B2,0,1,0,1,7552.0,7552.0,6,59075.0,6742.0,6.9641943,0.49008888,7,3752.0,7552.0,61760.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.929567,10.986563,8.929567707825337,high,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,3642,2992,B2,0,1,0,1,5853.5,5853.5,7,49245.0,6731.5,3.354102,0.5767895,12,2053.5,5852.5,51411.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.674795,10.8045635,8.674795051919727,high,q4,mid,B2_n1
44,sample_i_analysis,0,20.0,3644,2994,B2,0,2,1,1,4877.0,3181.0,6,25113.0,6731.0,206.50726,0.32023254,8,0.0,2975.5,22056.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.064951,10.131141,8.492285555710053,none,q1,wide,B2_n2
44,sample_i_analysis,0,20.0,3644,2994,B4,1,2,1,1,4877.0,4877.0,5,45866.0,7079.0,620.0617,0.44405442,11,1077.0,4252.5,36919.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.492286,10.7334795,8.492285555710053,mid,q2,wide,B4_n2
44,sample_i_analysis,0,20.0,3645,2994,B2,0,1,0,1,6732.5,6732.5,6,55367.0,6732.5,5.5,0.5071794,10,2932.5,6728.0,57507.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.814702,10.921739,8.814701824685754,high,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,3646,2995,B2,0,1,0,1,6965.0,6965.0,6,56945.0,6723.0,4.358899,0.51270527,9,3165.0,6962.0,59735.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.848653,10.9498415,8.848652886213907,high,q3,mid,B2_n1
44,sample_i_analysis,0,20.0,3647,2996,B2,0,1,0,1,6812.5,6812.5,7,53209.0,6759.5,17.965244,0.5512977,9,3012.5,6792.0,55625.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.826514,10.881983,8.826514438971499,high,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3649,2997,B2,0,1,0,1,8373.5,8373.5,6,65243.0,6738.5,39.89674,0.45787287,7,4573.5,8333.0,68110.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.032827,11.085874,9.032827236174532,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3650,2998,B2,0,1,0,1,1613.5,1613.5,9,7950.0,7824.5,348.03842,0.58503145,5,0.0,1491.0,6520.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.386161,8.980927,7.386161011492017,none,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3651,2999,B2,0,1,0,1,5051.0,5051.0,6,44886.0,6799.0,7.7298126,0.49819544,10,1251.0,5047.5,46054.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.527342,10.711882,8.527341522468053,mid,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,3652,3000,B2,0,1,0,1,7211.0,7211.0,6,58275.0,6783.0,11.842719,0.47380522,7,3411.0,7209.0,60416.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.883363,10.972928,8.88336291691676,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3653,3001,B2,0,1,0,1,5667.0,5667.0,6,48205.0,6766.0,4.527693,0.517104,11,1867.0,5664.5,49752.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.642415,10.783218,8.64241515616962,high,q3,mid,B2_n1
44,sample_i_analysis,0,20.0,3656,3003,B2,0,1,0,1,5354.0,5354.0,7,44390.0,6759.0,12.288206,0.5823834,10,1554.0,5362.5,46129.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.585599,10.700769,8.5855992240803,high,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3659,3005,B2,0,1,0,1,3415.5,3415.5,7,28085.0,6770.5,1.8027756,0.48136017,7,0.0,3414.0,28520.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.136079,10.2429905,8.136079174171904,none,q3,quiet,B2_n1
44,sample_i_analysis,0,20.0,3663,3009,B2,0,1,0,1,5498.5,5498.5,6,50982.0,6756.5,110.34605,0.47771764,11,1698.5,5389.5,50688.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.61223,10.839228,8.61223060675099,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3664,3010,B2,0,1,0,1,3174.5,3174.5,7,24369.0,6768.5,4.1533117,0.43715376,7,0.0,3174.5,24697.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.062905,10.101068,8.062905418610503,none,q1,mid,B2_n1
44,sample_i_analysis,0,20.0,3666,3012,B2,0,1,0,1,2628.5,2628.5,3,8600.0,10091.5,2609.55,0.0,3,0.0,760.5,1037.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.8741684,9.059518,7.8741686202595025,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3668,3014,B2,0,1,0,1,3663.0,3663.0,7,32665.0,6718.0,3.354102,0.5133935,8,0.0,3661.5,33323.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.2060375,10.394059,8.206037762778815,none,q3,mid,B2_n1
44,sample_i_analysis,0,20.0,3673,3019,B2,0,1,0,1,4533.5,4533.5,7,39507.0,6736.5,2.1794496,0.55005443,9,733.5,4532.5,40631.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.41925,10.584233,8.41924954708611,mid,q4,mid,B2_n1
44,sample_i_analysis,0,20.0,3674,3020,B2,0,1,0,1,3560.5,3560.5,3,13707.5,9884.5,2821.6191,0.04001459,3,0.0,1189.0,1421.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.177656,9.525699,8.177656263422179,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3676,3022,B2,0,1,0,1,1143.5,1143.5,0,1206.0,10784.5,574.7632,0.0,1,0.0,129.5,134.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.041849,7.095064,7.041849013462836,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3682,3027,B2,0,1,0,1,8334.5,8334.5,5,65186.0,6736.5,128.79344,0.44208878,7,4534.5,8207.5,65874.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.028159,11.085,9.028158805383143,high,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3683,3028,B2,0,1,0,1,5450.5,5450.5,6,47706.0,6752.5,1.5,0.5151344,11,1650.5,5450.5,49203.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.603462,10.772813,8.603462626568414,high,q3,quiet,B2_n1
44,sample_i_analysis,0,20.0,3684,3029,B2,0,1,0,1,8524.5,8524.5,5,58231.5,6761.5,23.436083,0.5072512,5,4724.5,9604.5,71199.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.050699,10.972181,9.050699649405287,high,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,3686,3030,B2,0,2,1,1,8622.0,8622.0,8,55173.0,6759.0,4.769696,0.58630127,6,4822.0,9625.0,68463.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.062073,10.918229,9.062072355307079,high,q4,mid,B2_n2
44,sample_i_analysis,0,20.0,3686,3030,B4,1,2,1,1,8622.0,3734.0,8,32790.0,7013.0,2.598076,0.64888686,9,0.0,3732.0,33865.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.225235,10.397879,9.062072355307079,none,q4,mid,B4_n2
44,sample_i_analysis,0,20.0,3687,3031,B2,0,1,0,1,8121.5,8121.5,6,61507.0,6781.5,6.3835726,0.47272667,7,4321.5,8118.5,64709.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.00227,11.026906,9.00227014515945,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3693,3037,B2,0,1,0,1,3885.5,3885.5,6,33909.0,6802.5,40.82585,0.4395883,8,85.5,3843.5,33766.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.265007,10.431436,8.265006954649298,low,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3700,3043,B2,0,1,0,1,6461.5,6461.5,6,53450.0,6746.5,3.354102,0.5015529,9,2661.5,6458.5,55238.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.773617,10.886502,8.773616767965246,high,q3,mid,B2_n1
44,sample_i_analysis,0,20.0,3702,3045,B2,0,1,0,1,5057.5,5057.5,5,44636.0,6773.5,204.77121,0.44959226,10,1257.5,4852.0,42266.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.528627,10.706296,8.5286275690419,mid,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3703,3046,B2,0,1,0,1,3211.5,3211.5,6,24935.0,6763.5,12.874393,0.37477443,8,0.0,3198.5,24993.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.074493,10.124028,8.074493396697848,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3705,3048,B2,0,1,0,1,5408.0,5408.0,7,45194.0,6745.0,6.8007355,0.57886004,11,1608.0,5407.5,46869.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.595634,10.7187195,8.5956346177228,high,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3706,3048,B2,0,1,0,1,4841.5,4841.5,6,42303.0,6739.5,1.5,0.5129187,10,1041.5,4841.5,43433.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.48498,10.652614,8.484979869051585,mid,q3,quiet,B2_n1
44,sample_i_analysis,0,20.0,3708,3050,B2,0,1,0,1,3113.5,3113.5,9,22983.0,6729.5,3.354102,0.645129,8,0.0,3114.5,23425.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.043503,10.04251,8.043502774312508,none,q4,mid,B2_n1
44,sample_i_analysis,0,20.0,3711,3053,B2,0,1,0,1,3523.0,3523.0,6,30012.0,6760.0,88.89882,0.388378,8,0.0,3439.0,29106.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.1670685,10.309353,8.167068178341237,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3712,3054,B2,0,1,0,1,4533.0,4533.0,6,41808.0,6745.0,7.1239033,0.52681303,10,733.0,4533.0,43023.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.419139,10.640843,8.41913925094085,mid,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3713,3055,B2,0,1,0,1,7342.5,7342.5,7,56327.0,6740.5,7.1589108,0.5341666,7,3542.5,7338.0,59781.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.901435,10.93893,8.901434663072775,high,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3718,3060,B2,0,1,0,1,4805.5,4805.5,6,43053.0,6752.5,8.077747,0.5474647,10,1005.5,4805.5,44429.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.477516,10.670187,8.47751637426334,mid,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3719,3061,B2,0,1,0,1,2315.5,2315.5,8,16277.5,6771.5,11.434597,0.4544924,7,0.0,2315.5,16476.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.7473807,9.697539,7.747380925920807,none,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3721,3062,B2,0,1,0,1,4487.5,4487.5,7,38905.0,6725.5,4.2720017,0.59259737,9,687.5,4487.5,40151.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.409051,10.568878,8.409051032796535,mid,q4,mid,B2_n1
44,sample_i_analysis,0,20.0,3723,3064,B2,0,1,0,1,8019.5,8019.5,7,59578.5,6744.5,23.41474,0.5069614,7,4219.5,9613.5,72471.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.989632,10.99505,8.989631354777433,high,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,3725,3066,B2,0,1,0,1,1323.5,1323.5,0,2057.0,12222.5,1014.5266,0.0,2,0.0,1668.0,1869.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.188035,7.629004,7.188035021667155,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3730,3071,B2,0,1,0,1,3504.0,3504.0,7,29326.0,6745.0,5.338539,0.4999318,8,0.0,3500.5,29778.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.16166,10.28623,8.161660452056282,none,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,3731,3072,B2,0,1,0,1,4859.0,4859.0,6,45250.0,6789.0,87.5457,0.47896132,10,1059.0,4766.5,44822.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.488588,10.719958,8.488587934405903,mid,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3733,3074,B2,0,1,0,1,2907.0,2907.0,7,21349.0,6785.0,5.3851647,0.40376598,8,0.0,2907.0,21587.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.974877,9.9687605,7.974876900558876,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3735,3076,B2,0,1,0,1,2975.5,2975.5,7,21077.5,7213.5,87.28545,0.48862532,7,0.0,3073.5,22550.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.9981675,9.955961,7.998167371084906,none,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,3739,3080,B2,0,1,0,1,1165.0,1165.0,0,1393.0,11013.0,617.1898,0.0,1,0.0,467.0,478.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.0604763,7.239215,7.0604763659998016,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3742,3083,B2,0,2,1,1,2144.5,2144.5,6,17473.5,8535.5,1584.4174,0.16856955,10,0.0,690.5,3235.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.670662,9.768441,7.670661703956935,none,q1,wide,B2_n2
44,sample_i_analysis,0,20.0,3742,3083,B4,1,2,1,1,2144.5,1666.5,3,9982.5,9301.5,1614.0154,0.06496368,7,0.0,410.0,501.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.418481,9.208589,7.670661703956935,none,q1,wide,B4_n2
44,sample_i_analysis,0,20.0,3746,3087,B2,0,1,0,1,5524.5,5524.5,5,49937.0,6732.5,291.2546,0.46106094,11,1724.5,5234.0,47143.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.616948,10.818518,8.61694802455323,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3747,3087,B2,0,1,0,1,6832.5,6832.5,7,59549.0,6863.5,631.8202,0.46840417,8,3032.5,6147.0,50833.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.829446,10.9945545,8.829445917802223,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3748,3088,B2,0,1,0,1,3684.5,3684.5,6,32263.0,6753.5,4.609772,0.45770696,8,0.0,3680.5,32746.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.21189,10.381677,8.211890110207055,none,q2,mid,B2_n1
44,sample_i_analysis,0,20.0,3750,3090,B2,0,1,0,1,1320.5,1320.5,6,9150.0,6727.5,108.75086,0.25486338,7,0.0,1212.0,7574.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.1857657,9.12151,7.185765731737186,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3751,3091,B2,0,1,0,1,2850.0,2850.0,7,21233.0,6744.0,13.481469,0.37347525,8,0.0,2837.0,21263.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.9550743,9.963312,7.955074273262697,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3752,3091,B2,0,1,0,1,3069.5,3069.5,8,22457.5,6799.5,7.9529867,0.54462874,7,0.0,3069.5,22787.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.02927,10.01938,8.02926996086755,none,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3756,3095,B2,0,1,0,1,9079.5,9079.5,6,67956.0,6743.5,53.751743,0.4389605,6,5279.5,9025.5,70695.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.113774,11.126616,9.113774403999852,high,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3757,3096,B2,0,1,0,1,8625.0,8625.0,6,67050.0,6741.0,91.07826,0.44143176,7,4825.0,8533.0,68841.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.06242,11.1131935,9.06242024189956,high,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3760,3099,B2,0,1,0,1,5478.0,5478.0,6,49862.0,6726.0,81.00926,0.47611406,11,1678.0,5396.5,49904.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.608496,10.817015,8.608495349823023,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3763,3102,B2,0,1,0,1,2718.0,2718.0,5,19353.0,6875.0,577.1345,0.2143337,7,0.0,2095.5,12041.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.9076514,9.870603,7.907651594711089,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3764,3103,B2,0,1,0,1,2895.5,2895.5,7,21298.0,6751.5,27.545418,0.3685792,7,0.0,2867.5,21112.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.970913,9.966369,7.970913086665845,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3765,3104,B2,0,1,0,1,8109.5,8109.5,6,64585.0,6764.5,42.55291,0.45598823,7,4309.5,8070.0,67187.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.000792,11.075738,9.000791492927744,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,3766,3105,B2,0,1,0,1,1318.5,1318.5,1,2149.0,12922.5,1283.6018,0.0,2,0.0,1318.5,2149.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.18425,7.672758,7.184250005793341,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3770,3109,B2,0,1,0,1,5266.5,5266.5,6,46265.0,6766.5,7.053368,0.52430564,11,1466.5,5266.5,47747.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.569121,10.742141,8.569121284276596,mid,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3772,3111,B2,0,2,1,1,7254.0,7254.0,6,59044.0,6813.0,94.07178,0.48365626,8,3454.0,7150.5,59985.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.889308,10.986038,8.889308319842849,high,q3,wide,B2_n2
44,sample_i_analysis,0,20.0,3772,3111,B4,1,2,1,1,7254.0,4313.0,5,41353.0,7012.0,106.28382,0.4781999,11,513.0,4204.0,40653.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.369389,10.6299,8.889308319842849,mid,q2,wide,B4_n2
44,sample_i_analysis,0,20.0,3775,3113,B2,0,1,0,1,1574.5,1574.5,7,11106.0,6740.5,6.946222,0.34341797,7,0.0,1568.5,11123.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.361693,9.315241,7.361693040541079,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3776,3113,B2,0,1,0,1,7427.0,7427.0,7,54636.0,6813.0,10.606602,0.5372648,7,3627.0,7435.5,57913.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.912877,10.908448,8.912877287669296,high,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3778,3115,B2,0,1,0,1,8186.5,8186.5,5,64493.0,6777.5,304.33823,0.43364397,7,4386.5,7883.0,61963.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.0102415,11.074312,9.010241735079548,high,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3779,3116,B2,0,1,0,1,7185.5,7185.5,4,62259.0,6868.5,2120.7327,0.40691304,8,3385.5,5003.0,29392.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.879821,11.039059,8.8798203855143,high,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3780,3117,B2,0,1,0,1,8549.0,8549.0,5,60084.0,6733.0,13.416408,0.49960056,6,4749.0,9639.0,73225.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.05357,11.003499,9.053569596026234,high,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,3783,3119,B2,0,1,0,1,3339.0,3339.0,7,27221.0,6774.0,11.011357,0.55247784,8,0.0,3340.0,27763.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.113426,10.211744,8.113426639943654,none,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3785,3121,B2,0,1,0,1,3857.5,3857.5,7,34070.0,6771.5,33.170017,0.53783387,8,57.5,3857.5,34859.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.257774,10.4361725,8.257774584237316,low,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,3789,3125,B2,0,1,0,1,2515.0,2515.0,7,19031.0,6738.0,17.521416,0.37244496,8,0.0,2500.0,18989.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.830028,9.853825,7.83002808253384,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,3793,3129,B2,0,1,0,1,3228.5,3228.5,7,25966.0,6724.5,4.092676,0.43129477,8,0.0,3224.0,26293.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.079773,10.164543,8.079772912066522,none,q1,mid,B2_n1
