accepted_n,accepted_fraction,bias_median_frac,model_energy_proxy_res68,p04b_charge_propagated_energy_res68,combined_energy_proxy_res68,depth_order_violation_rate,rep,geometry,method,uncertainty_threshold
176783,0.5062688293984902,0.0056988450771053925,0.025520367417597986,0.0802084957427146,0.08417061210682897,0.0,39,center_2cm,ml_monotonic_hgb,0.15
165149,0.5366510690842919,0.006043088253419725,0.025549432091508624,0.07586905685052321,0.08005552615270563,0.0,40,center_2cm,ml_monotonic_hgb,0.15
199709,0.6417941145279314,0.006268390838410505,0.028391561052556632,0.06805344038185247,0.07373839899812987,0.0,41,center_2cm,ml_monotonic_hgb,0.15
206258,0.5608799695436993,0.006086993536859809,0.026846790556834834,0.07043286438717611,0.07537598124724411,0.0,42,center_2cm,ml_monotonic_hgb,0.15
175522,0.48187763214970103,0.005064781617258084,0.025665451979569567,0.08617279717630924,0.08991366080026394,0.0,43,center_2cm,ml_monotonic_hgb,0.15
189277,0.6103878513865195,0.006274143187174566,0.027176846275144377,0.06805344038185247,0.07327927211203164,0.0,44,center_2cm,ml_monotonic_hgb,0.15
174030,0.4239680958100171,0.005235248657808269,0.024294676801680296,0.10127725333437657,0.10415043621537834,0.0,45,center_2cm,ml_monotonic_hgb,0.15
172847,0.47108314209869345,0.004802285493822263,0.026894771071875812,0.08092797507729965,0.0852799264840246,0.0,46,center_2cm,ml_monotonic_hgb,0.15
183524,0.5460447430354928,0.005493394740008003,0.027715810880241415,0.07181329318650276,0.07697606934002224,0.0,47,center_2cm,ml_monotonic_hgb,0.15
192331,0.5211558419388317,0.005336307635371178,0.027120464592763464,0.07654492651331388,0.08120742191854116,0.0,48,center_2cm,ml_monotonic_hgb,0.15
179143,0.5538643713556063,0.005904205191198902,0.02839137472457962,0.07103732751960196,0.0765007977728252,0.0,49,center_2cm,ml_monotonic_hgb,0.15
169582,0.6054013530157257,0.006297654072290183,0.027487250046343753,0.07043286438717611,0.07560646335395252,0.0,50,center_2cm,ml_monotonic_hgb,0.15
157690,0.6459078304394663,0.005276592290985002,0.031860201049994236,0.06390182228390898,0.07140388856463169,0.0,51,center_2cm,ml_monotonic_hgb,0.15
173789,0.6206461842843011,0.005534600097549017,0.02401477075987632,0.07043286438717611,0.07441436420766996,0.0,52,center_2cm,ml_monotonic_hgb,0.15
170499,0.5225190161261654,0.004769917392657607,0.030061602300624785,0.07586905685052321,0.08160768174791423,0.0,53,center_2cm,ml_monotonic_hgb,0.15
157909,0.46795061757663403,0.004595527464936585,0.02667688442105942,0.08666723773678052,0.09068002127998315,0.0,54,center_2cm,ml_monotonic_hgb,0.15
181648,0.684214491268777,0.0058596442376846174,0.02773073998617549,0.06390182228390898,0.06965943461861543,0.0,55,center_2cm,ml_monotonic_hgb,0.15
170243,0.46848564902721596,0.005120423523240683,0.024920489418931952,0.08665428964592867,0.09016649436969144,0.0,56,center_2cm,ml_monotonic_hgb,0.15
203977,0.5568653680776423,0.0060126594333155745,0.02829424404753765,0.07103732751960196,0.07646480332380917,0.0,57,center_2cm,ml_monotonic_hgb,0.15
183473,0.6367892767647039,0.0068816513613509465,0.026839980734717057,0.06805344038185247,0.07315500880764304,0.0,58,center_2cm,ml_monotonic_hgb,0.15
168658,0.5850756416794153,0.006306906202537399,0.02567968698316103,0.06983360744767309,0.07440550418288173,0.0,59,center_2cm,ml_monotonic_hgb,0.15
190016,0.658084580991269,0.005893255201077358,0.026915168026163668,0.06390182228390898,0.06933879982434733,0.0,60,center_2cm,ml_monotonic_hgb,0.15
177437,0.5214441048548254,0.005829501339443461,0.027395965596517923,0.07230887361109808,0.07732471877654228,0.0,61,center_2cm,ml_monotonic_hgb,0.15
177958,0.4890783369610624,0.004557964185012572,0.02867776392318441,0.07830819176429843,0.08339416670863756,0.0,62,center_2cm,ml_monotonic_hgb,0.15
162416,0.4602975768740258,0.004927697582487151,0.025399291487610283,0.08666723773678052,0.09031242497572649,0.0,63,center_2cm,ml_monotonic_hgb,0.15
154835,0.6055788267411345,0.006187355541814915,0.027467288678391,0.07043286438717611,0.07559920854826727,0.0,64,center_2cm,ml_monotonic_hgb,0.15
174158,0.6324991192995072,0.00656613184656155,0.02771182813336794,0.07043286438717611,0.07568839940357877,0.0,65,center_2cm,ml_monotonic_hgb,0.15
180897,0.5775434362009846,0.006379734531456257,0.0267280722469143,0.07043286438717611,0.07533377882343757,0.0,66,center_2cm,ml_monotonic_hgb,0.15
205518,0.43396497333091205,0.0043662060446467464,0.023942660703686985,0.09849424319608696,0.10136255198218817,0.0,67,center_2cm,ml_monotonic_hgb,0.15
194274,0.5025271990770679,0.0048235377834260915,0.026076876144115316,0.0802084957427146,0.08434101172469179,0.0,68,center_2cm,ml_monotonic_hgb,0.15
175553,0.5684159743043459,0.006927069876529012,0.02601200924098827,0.07043286438717611,0.07508270779970312,0.0,69,center_2cm,ml_monotonic_hgb,0.15
166650,0.5857624402023192,0.005769132158484761,0.025838449978085255,0.07043286438717611,0.07502275576818246,0.0,70,center_2cm,ml_monotonic_hgb,0.15
183863,0.5526888508131181,0.004761773856856297,0.02765810634379439,0.07103732751960196,0.07623170434702242,0.0,71,center_2cm,ml_monotonic_hgb,0.15
194915,0.45567610912006806,0.005515970247680662,0.02520381740429436,0.09229716315757518,0.09567653180736153,0.0,72,center_2cm,ml_monotonic_hgb,0.15
205456,0.5007421344713541,0.0053068025935136135,0.026048163444418442,0.07832891646120783,0.08254650793833748,0.0,73,center_2cm,ml_monotonic_hgb,0.15
182625,0.5727632829333007,0.005227221994533951,0.02564097607084989,0.07103732751960196,0.07552325175065686,0.0,74,center_2cm,ml_monotonic_hgb,0.15
214816,0.49541521374144387,0.005153082492663041,0.02408733085467308,0.08175260804798652,0.08522727515502415,0.0,75,center_2cm,ml_monotonic_hgb,0.15
180669,0.48171077996144585,0.005396582085538618,0.026116843288393372,0.08550480660984251,0.08940448230786344,0.0,76,center_2cm,ml_monotonic_hgb,0.15
162159,0.4768807290885511,0.004711844615942486,0.024615914233551153,0.08321375795494526,0.0867782965178377,0.0,77,center_2cm,ml_monotonic_hgb,0.15
172961,0.5180194615575835,0.005264052504516428,0.027395965596517923,0.07586905685052321,0.08066382533920342,0.0,78,center_2cm,ml_monotonic_hgb,0.15
204282,0.5824496976297939,0.00611372291096462,0.025947531050286406,0.07103732751960196,0.07562788023429438,0.0,79,center_2cm,ml_monotonic_hgb,0.15
165957,0.4808424456304435,0.006151689218809365,0.02598582869930702,0.08666723773678052,0.09047913234615682,0.0,80,center_2cm,ml_monotonic_hgb,0.15
215436,0.5788738298169624,0.005811275959684424,0.026994929651043074,0.07043286438717611,0.07542887121419162,0.0,81,center_2cm,ml_monotonic_hgb,0.15
176665,0.6796271504631767,0.006905240016419765,0.029731566621189212,0.06663111666424523,0.07296349608999332,0.0,82,center_2cm,ml_monotonic_hgb,0.15
202909,0.5768754015773104,0.006400261125489287,0.027585446412444998,0.07043286438717611,0.07564221863190038,0.0,83,center_2cm,ml_monotonic_hgb,0.15
151684,0.5053370823949574,0.005442862234406216,0.027910257904226327,0.07870357780117775,0.08350590191708887,0.0,84,center_2cm,ml_monotonic_hgb,0.15
150065,0.488000390231212,0.005509628399742292,0.025442202676302355,0.08175260804798652,0.08562005956357281,0.0,85,center_2cm,ml_monotonic_hgb,0.15
197135,0.5588994102971195,0.00543296668417831,0.027955823857732248,0.07103732751960196,0.07634022523343607,0.0,86,center_2cm,ml_monotonic_hgb,0.15
172129,0.49471027967546033,0.005482904297243237,0.027715257488408557,0.08175260804798652,0.08632279200939053,0.0,87,center_2cm,ml_monotonic_hgb,0.15
188300,0.47637238507484586,0.004600470602891962,0.025283739670402337,0.08321375795494526,0.08697009258765276,0.0,88,center_2cm,ml_monotonic_hgb,0.15
143301,0.632159163597062,0.006697787132178607,0.02610860928551441,0.06805344038185247,0.07288984995614957,0.0,89,center_2cm,ml_monotonic_hgb,0.15
199850,0.5397558472424783,0.005773478218184868,0.027058094847976444,0.07479037110577338,0.079534521479301,0.0,90,center_2cm,ml_monotonic_hgb,0.15
185190,0.5133813476156418,0.005138086298704624,0.0278599346168773,0.08126946350748819,0.08591217408290651,0.0,91,center_2cm,ml_monotonic_hgb,0.15
167939,0.5656263893192504,0.005722474538149004,0.027156622796735717,0.07043286438717611,0.07548688990484724,0.0,92,center_2cm,ml_monotonic_hgb,0.15
201832,0.5918306307362988,0.006524797942366301,0.02853946376855597,0.06968266156334255,0.07530055985680356,0.0,93,center_2cm,ml_monotonic_hgb,0.15
173288,0.5771745466051593,0.006710591548850612,0.026581097351362697,0.07398736138357309,0.07861732875712621,0.0,94,center_2cm,ml_monotonic_hgb,0.15
180586,0.553130360205832,0.004611701526436575,0.030615316467650346,0.07043286438717611,0.07679899731244362,0.0,95,center_2cm,ml_monotonic_hgb,0.15
177786,0.5306506205340353,0.0055286274018726085,0.026756330662973796,0.07103732751960196,0.07590917686073001,0.0,96,center_2cm,ml_monotonic_hgb,0.15
162966,0.5697852894798489,0.00518872356370387,0.027621928572846427,0.06983360744767309,0.0750979604732321,0.0,97,center_2cm,ml_monotonic_hgb,0.15
176261,0.5534775058798409,0.004372856765326035,0.0306872092125831,0.07043286438717611,0.07682768508187128,0.0,98,center_2cm,ml_monotonic_hgb,0.15
151566,0.5798173701143445,0.005863547643888996,0.028976167401061365,0.07043286438717611,0.0761604008854777,0.0,99,center_2cm,ml_monotonic_hgb,0.15
186657,0.6252851615496708,0.005552177508509642,0.030009202107921337,0.062487231365627297,0.06931959531687636,0.0,100,center_2cm,ml_monotonic_hgb,0.15
212784,0.6183029098453545,0.006372449609443453,0.029267639501428258,0.06805344038185247,0.07408012871068673,0.0,101,center_2cm,ml_monotonic_hgb,0.15
183809,0.5433361809297748,0.005953499913713201,0.02829611363029346,0.07586905685052321,0.08097397010130108,0.0,102,center_2cm,ml_monotonic_hgb,0.15
189160,0.5030543344423081,0.005951283239781895,0.02705588961125965,0.08175260804798652,0.08611335602160897,0.0,103,center_2cm,ml_monotonic_hgb,0.15
155686,0.5145692037176589,0.005899172013823152,0.027101707928041546,0.07586905685052321,0.08056436159993322,0.0,104,center_2cm,ml_monotonic_hgb,0.15
194639,0.746489784803961,0.006447096519602287,0.028543897131300046,0.05926808204701152,0.06578342962307095,0.0,105,center_2cm,ml_monotonic_hgb,0.15
166452,0.6397767630644343,0.005692613429934337,0.030643120616051296,0.06336699579170862,0.07038733548555653,0.0,106,center_2cm,ml_monotonic_hgb,0.15
163893,0.4812017933533182,0.004827799464624225,0.026879485066641198,0.08255044889051469,0.0868163770810166,0.0,107,center_2cm,ml_monotonic_hgb,0.15
173538,0.5664826681203748,0.00496667487199179,0.03064949341131503,0.07043286438717611,0.0768126280773714,0.0,108,center_2cm,ml_monotonic_hgb,0.15
193532,0.48780438623686484,0.0039436988655311075,0.024700926814187233,0.08175260804798652,0.08540272073024105,0.0,109,center_2cm,ml_monotonic_hgb,0.15
201662,0.5171456999835877,0.00504027554253003,0.026387048330399537,0.07746893003017306,0.08183954691718846,0.0,110,center_2cm,ml_monotonic_hgb,0.15
170339,0.5461946675644911,0.005508260669016759,0.028539410102491607,0.07103732751960196,0.07655586084765423,0.0,111,center_2cm,ml_monotonic_hgb,0.15
180060,0.45953485048400966,0.0049435887525406275,0.025506683770299507,0.08805974093970315,0.09167938094972987,0.0,112,center_2cm,ml_monotonic_hgb,0.15
181859,0.567408613825552,0.005843935343883252,0.027601162892965554,0.07043286438717611,0.07564795158380933,0.0,113,center_2cm,ml_monotonic_hgb,0.15
201131,0.5148123310672454,0.005074032701755434,0.028629705911598375,0.07586905685052321,0.08109114531175728,0.0,114,center_2cm,ml_monotonic_hgb,0.15
169718,0.5406960444489755,0.005474791189647177,0.02669431592477125,0.07103732751960196,0.07588734020782843,0.0,115,center_2cm,ml_monotonic_hgb,0.15
173378,0.45022371219419727,0.0054108093074456565,0.02607404790556858,0.09523868185406825,0.09874341747925436,0.0,116,center_2cm,ml_monotonic_hgb,0.15
189376,0.6837616712762039,0.006295678295776874,0.03098721972125456,0.06090250343127138,0.06833244258951475,0.0,117,center_2cm,ml_monotonic_hgb,0.15
176427,0.4704983479074828,0.005930298465715502,0.025959272713621355,0.08848466216116448,0.09221398634478166,0.0,118,center_2cm,ml_monotonic_hgb,0.15
158858,0.6184204891835392,0.005996762152565621,0.025656840392938165,0.06777878367657181,0.07247231868530371,0.0,119,center_2cm,ml_monotonic_hgb,0.15
342302,0.8806691296786078,-0.0017234102532161129,0.023732286932010085,0.16079640953931315,0.1625383239847076,0.0,0,center_2cm,ml_monotonic_hgb,0.2
311581,0.8712554841271395,-0.0037148131803092475,0.026661899552482028,0.16496247048835194,0.16710318236756302,0.0,1,center_2cm,ml_monotonic_hgb,0.2
316666,0.8953941769095264,0.00010710628538269957,0.024624865394473002,0.1550353059236012,0.1569787567746685,0.0,2,center_2cm,ml_monotonic_hgb,0.2
272878,0.9197256441800502,0.0010996937050373602,0.02813783147807037,0.1293422725504256,0.13236752256047127,0.0,3,center_2cm,ml_monotonic_hgb,0.2
256909,0.9137661210582101,0.002433472160023052,0.027311433292284814,0.13993312610322972,0.14257346937456952,0.0,4,center_2cm,ml_monotonic_hgb,0.2
344881,0.8683023238248697,-0.004590085407332251,0.02590620311474998,0.16522327843520365,0.16724192984027514,0.0,5,center_2cm,ml_monotonic_hgb,0.2
287810,0.8977874270456084,-0.0010236765515402215,0.02393393107604651,0.1537602491217256,0.1556118480923868,0.0,6,center_2cm,ml_monotonic_hgb,0.2
251584,0.8879069685365897,-0.0013162841202004308,0.026265333438793587,0.15824924147088304,0.1604141208458933,0.0,7,center_2cm,ml_monotonic_hgb,0.2
327614,0.8636443919554805,-0.00354599580964601,0.0237061074652779,0.1667468878644861,0.16842358547319555,0.0,8,center_2cm,ml_monotonic_hgb,0.2
345622,0.8649783644040012,-0.003931692148591281,0.024018429522410983,0.1665292643883718,0.1682524319421721,0.0,9,center_2cm,ml_monotonic_hgb,0.2
256106,0.8869901917322398,-0.000989702619299788,0.02411267775679793,0.16119185836757052,0.16298538717502895,0.0,10,center_2cm,ml_monotonic_hgb,0.2
285916,0.8600891627008718,-0.004203175433516317,0.022383581916626108,0.1667468878644861,0.16824253134065065,0.0,11,center_2cm,ml_monotonic_hgb,0.2
269601,0.8810605367390424,-0.0014280291891684107,0.022970522861875342,0.16199205225410843,0.16361256037983676,0.0,12,center_2cm,ml_monotonic_hgb,0.2
320125,0.8693875112365196,-0.0033019642839430905,0.023143322689457905,0.16474945032637706,0.16636704832373433,0.0,13,center_2cm,ml_monotonic_hgb,0.2
300240,0.8703012313614544,-0.0031717277660641375,0.023991127836307562,0.16522327843520365,0.16695600004712285,0.0,14,center_2cm,ml_monotonic_hgb,0.2
342339,0.8639666263713245,-0.0036214697151374492,0.021844932515241458,0.16650638227609588,0.1679332498800307,0.0,15,center_2cm,ml_monotonic_hgb,0.2
236013,0.873265128670009,-0.003524776398642009,0.022518785049891986,0.1637183301289741,0.16525975705035692,0.0,16,center_2cm,ml_monotonic_hgb,0.2
253294,0.8978204387479132,-0.0009098984314129196,0.02495311394254044,0.15405070227930423,0.1560585683907687,0.0,17,center_2cm,ml_monotonic_hgb,0.2
294757,0.8768145689060232,-0.0011035533869739522,0.0249191792527151,0.16237606977286625,0.16427706330925104,0.0,18,center_2cm,ml_monotonic_hgb,0.2
289392,0.8726983227082743,-0.004349284170429292,0.026787512224344355,0.1647172390158003,0.16688121416192322,0.0,19,center_2cm,ml_monotonic_hgb,0.2
321021,0.9045902840396753,0.0009241529928246347,0.026447366131098167,0.1458969863882468,0.14827472411859222,0.0,20,center_2cm,ml_monotonic_hgb,0.2
251971,0.876805138947852,-0.0018994671183292006,0.02383466109819092,0.16323817184931066,0.16496906321601845,0.0,21,center_2cm,ml_monotonic_hgb,0.2
367870,0.8781201587858564,-0.0025869447557348418,0.025248273670467527,0.16291314776413285,0.16485802691333235,0.0,22,center_2cm,ml_monotonic_hgb,0.2
260841,0.889080144384644,-0.0009496630738686538,0.026173888044239313,0.15761290188035815,0.15977139685970007,0.0,23,center_2cm,ml_monotonic_hgb,0.2
328592,0.8419736383576246,-0.006708909292958954,0.024126761015274733,0.17231076588444,0.17399166829699195,0.0,24,center_2cm,ml_monotonic_hgb,0.2
309323,0.8748416182093808,-0.0018713166330516842,0.025143695751128025,0.16306172254519014,0.1649888808236175,0.0,25,center_2cm,ml_monotonic_hgb,0.2
318274,0.8607303960278225,-0.004679658159808536,0.024498460733283024,0.1674238380474389,0.1692067260035347,0.0,26,center_2cm,ml_monotonic_hgb,0.2
277512,0.8670705530577366,-0.0033029837551681387,0.02257176941708372,0.16481326357491377,0.16635172564428657,0.0,27,center_2cm,ml_monotonic_hgb,0.2
301786,0.8777773576454232,-0.0030968004084068698,0.023934559542594033,0.1624927708808493,0.16424604631172757,0.0,28,center_2cm,ml_monotonic_hgb,0.2
262896,0.9012485344632536,0.0005275933424491443,0.02626809656800671,0.15184561952379858,0.15410095738142682,0.0,29,center_2cm,ml_monotonic_hgb,0.2
338965,0.8678214919366194,-0.004223247762049007,0.026054938222642144,0.16481326357491377,0.1668600361260889,0.0,30,center_2cm,ml_monotonic_hgb,0.2
312801,0.860686455788153,-0.004017136941141302,0.023661482171845032,0.16776982020816542,0.1694301576203265,0.0,31,center_2cm,ml_monotonic_hgb,0.2
297404,0.8931453368770365,-0.001955847124990734,0.026146376734989606,0.15594862175702487,0.15812528464569992,0.0,32,center_2cm,ml_monotonic_hgb,0.2
245161,0.8927443875971816,-0.0008082603966767029,0.022186937756405314,0.1566344757321371,0.15819803789835085,0.0,33,center_2cm,ml_monotonic_hgb,0.2
267801,0.8993401057845689,0.0009496402400659076,0.02433462142746954,0.15343757043070616,0.15535527612442446,0.0,34,center_2cm,ml_monotonic_hgb,0.2
243542,0.8902950810083641,-0.00013500427821093843,0.024116455608062182,0.1570723159521743,0.15891291914024896,0.0,35,center_2cm,ml_monotonic_hgb,0.2
266933,0.9107015526753028,0.00023689417053583125,0.026037560779532218,0.14044852993709558,0.14284167505612314,0.0,36,center_2cm,ml_monotonic_hgb,0.2
340376,0.8804117844856574,-0.0024468670303719547,0.026388200405225375,0.16156450495373373,0.16370530346195686,0.0,37,center_2cm,ml_monotonic_hgb,0.2
267829,0.890794677096949,-0.0012116733842721878,0.023859910921065205,0.15741480496099072,0.15921280152697495,0.0,38,center_2cm,ml_monotonic_hgb,0.2
361817,0.8451239480242827,-0.005785655944845653,0.024282814984569287,0.17231076588444,0.1740133763342839,0.0,39,center_2cm,ml_monotonic_hgb,0.2
332603,0.8689233389763203,-0.002322062602582767,0.0249111689246535,0.16522327843520365,0.16709068817282863,0.0,40,center_2cm,ml_monotonic_hgb,0.2
281970,0.8985946014850696,-0.00044961108271277444,0.02405288303466638,0.1527036723400314,0.1545863924425789,0.0,41,center_2cm,ml_monotonic_hgb,0.2
287263,0.8717778303804997,-0.0014223067395614955,0.022919249268481327,0.1637183301289741,0.16531480153709932,0.0,42,center_2cm,ml_monotonic_hgb,0.2
299731,0.8833909035178723,-0.003226782613745399,0.025619946464967795,0.15902459225522123,0.16107514581339724,0.0,43,center_2cm,ml_monotonic_hgb,0.2
268753,0.8709910552242676,-0.0029939109830417663,0.024873968778281748,0.1647172390158003,0.16658476266384994,0.0,44,center_2cm,ml_monotonic_hgb,0.2
293260,0.8789160255468874,-0.0014560631310360768,0.022610339567450375,0.16156450495373373,0.16313894910872898,0.0,45,center_2cm,ml_monotonic_hgb,0.2
302150,0.8698994354218789,-0.0019531940235875214,0.024628984680847222,0.16481326357491377,0.16664332790911074,0.0,46,center_2cm,ml_monotonic_hgb,0.2
351066,0.8666734144215981,-0.004051651902225178,0.02531422553410256,0.16555914001576688,0.1674832494823041,0.0,47,center_2cm,ml_monotonic_hgb,0.2
288805,0.8691798611382808,-0.002465904801997652,0.02278814787891814,0.16481326357491377,0.1663812235018286,0.0,48,center_2cm,ml_monotonic_hgb,0.2
295728,0.9134963488317497,0.0014670798145468822,0.023749449047070152,0.1413444182761029,0.1433257859139426,0.0,49,center_2cm,ml_monotonic_hgb,0.2
270763,0.8739308377068123,-0.0026355786508137774,0.02256959032756232,0.16354340924344235,0.16509340724124044,0.0,50,center_2cm,ml_monotonic_hgb,0.2
242072,0.8810724047942289,-0.0025990630355601308,0.024432134775490635,0.16156450495373373,0.16340140290289062,0.0,51,center_2cm,ml_monotonic_hgb,0.2
280460,0.8936030562078425,-0.0003114055825259289,0.023919889447692706,0.15617493890381332,0.15799611594213214,0.0,52,center_2cm,ml_monotonic_hgb,0.2
223521,0.8984071351342661,-0.0014253537738913036,0.026522894077050326,0.15175182872335077,0.15405220359054791,0.0,53,center_2cm,ml_monotonic_hgb,0.2
299316,0.8837853399276593,-0.0014629113177785668,0.02494690754264442,0.15931045081634446,0.1612518773076709,0.0,54,center_2cm,ml_monotonic_hgb,0.2
324960,0.8762454328511143,-0.0028473545412884445,0.025604288406178462,0.1631449323047585,0.1651419041960913,0.0,55,center_2cm,ml_monotonic_hgb,0.2
330365,0.8846819199417291,-0.001708568274112926,0.024185983590798855,0.160013727947597,0.16183125450277513,0.0,56,center_2cm,ml_monotonic_hgb,0.2
283292,0.9038387911891574,-0.00014655846133924903,0.026923701987568095,0.15017291241802694,0.15256732727824712,0.0,57,center_2cm,ml_monotonic_hgb,0.2
257580,0.8872003830137534,-0.001698574084792486,0.023854718195486957,0.15841877188626352,0.16020472797685498,0.0,58,center_2cm,ml_monotonic_hgb,0.2
279587,0.8971934125741278,-9.332248255908774e-06,0.026066043456347842,0.15459510361611772,0.1567771816418014,0.0,59,center_2cm,ml_monotonic_hgb,0.2
292552,0.875400967108728,-0.0025223544693183777,0.024426882865151055,0.1632855311883924,0.1651025054382376,0.0,60,center_2cm,ml_monotonic_hgb,0.2
299972,0.8908780422612596,-0.0007515358528600151,0.026077549115039744,0.15594862175702487,0.15811391841252598,0.0,61,center_2cm,ml_monotonic_hgb,0.2
270294,0.8864307171623093,-0.0019826326920322863,0.024506570348072996,0.1588952045924705,0.16077393455628342,0.0,62,center_2cm,ml_monotonic_hgb,0.2
291271,0.9097414178137171,0.0012992311281122167,0.02656909536720894,0.1427498973149036,0.1452014118803511,0.0,63,center_2cm,ml_monotonic_hgb,0.2
230567,0.8687495525638562,-0.003113708730461903,0.02457618081531408,0.16656748613387093,0.16837076973282594,0.0,64,center_2cm,ml_monotonic_hgb,0.2
299984,0.8692769548183694,-0.0025596189292625728,0.023173522295491224,0.16481326357491377,0.16643444350792785,0.0,65,center_2cm,ml_monotonic_hgb,0.2
291574,0.867549964443942,-0.0042746823236368,0.02305438945431733,0.16474945032637706,0.16635470013184095,0.0,66,center_2cm,ml_monotonic_hgb,0.2
349002,0.8763543866433309,-0.0020939629850938884,0.024414611152383577,0.16354340924344235,0.16535573756205182,0.0,67,center_2cm,ml_monotonic_hgb,0.2
320872,0.8785646029959778,-0.0027982476635737418,0.024770110729332648,0.1637183301289741,0.16558155092208537,0.0,68,center_2cm,ml_monotonic_hgb,0.2
281772,0.8791089479595657,-0.0022961904553441457,0.024199529270806826,0.1631449323047585,0.16492994316876747,0.0,69,center_2cm,ml_monotonic_hgb,0.2
385630,0.8557688893623064,-0.004689061679122259,0.02361445034092512,0.16948296949111952,0.17112018937703338,0.0,70,center_2cm,ml_monotonic_hgb,0.2
295833,0.856122124149906,-0.005095944684574732,0.024856923799284864,0.16802339096450852,0.1698520726160724,0.0,71,center_2cm,ml_monotonic_hgb,0.2
269374,0.9118031344142437,0.002321326530180713,0.026912909984453483,0.14193125916674043,0.14446033037650072,0.0,72,center_2cm,ml_monotonic_hgb,0.2
287419,0.8625114408750582,-0.003883603443810151,0.023694620348203337,0.1667468878644861,0.1684219690121719,0.0,73,center_2cm,ml_monotonic_hgb,0.2
242960,0.877888385033694,-0.002419261175212789,0.02456571990392664,0.16354340924344235,0.16537811615013107,0.0,74,center_2cm,ml_monotonic_hgb,0.2
308636,0.8833263690534112,-0.0017864167085882515,0.022917786729131785,0.16139194049428643,0.16301099166949834,0.0,75,center_2cm,ml_monotonic_hgb,0.2
282610,0.8751079911934924,-0.0025541615807616338,0.0232710597925559,0.16291314776413285,0.1645668129918268,0.0,76,center_2cm,ml_monotonic_hgb,0.2
283247,0.8997166616902464,-0.0007307193777947641,0.025788328761901073,0.15060093310022465,0.15279292834090927,0.0,77,center_2cm,ml_monotonic_hgb,0.2
362324,0.8585144395264859,-0.004247820459606417,0.024198784286282134,0.16802339096450852,0.16975700595894738,0.0,78,center_2cm,ml_monotonic_hgb,0.2
318515,0.881670694203392,-0.0022375628160971,0.025047012414592375,0.1613480370611416,0.16328056190000165,0.0,79,center_2cm,ml_monotonic_hgb,0.2
305719,0.853727600468027,-0.005363276683837476,0.02443005104234097,0.1706505867535891,0.17239040040929085,0.0,80,center_2cm,ml_monotonic_hgb,0.2
236491,0.9018732219264592,-8.571992631546548e-05,0.02554220567979919,0.14894315510889553,0.15111739716121925,0.0,81,center_2cm,ml_monotonic_hgb,0.2
251964,0.8898227869558768,-0.0014897517473192953,0.02535555448044871,0.15656962419885503,0.15860943025174037,0.0,82,center_2cm,ml_monotonic_hgb,0.2
307367,0.8708736021034678,-0.002684938759832577,0.025524421772712837,0.16397154759525073,0.16594627000210915,0.0,83,center_2cm,ml_monotonic_hgb,0.2
206984,0.9031818895851151,-0.0006430659612132635,0.027448229655642833,0.14894315510889553,0.1514512091896972,0.0,84,center_2cm,ml_monotonic_hgb,0.2
270965,0.8930213397050342,-0.0016773630119891862,0.0267213327370816,0.15582408355690508,0.15809862314262943,0.0,85,center_2cm,ml_monotonic_hgb,0.2
235817,0.9320535319041295,0.002250740406298132,0.03046068785839195,0.1015811108669385,0.10604987312471259,0.0,86,center_2cm,ml_monotonic_hgb,0.2
347079,0.8568878596505088,-0.00510369380325554,0.023933219260581555,0.1684002537617271,0.17009245853708257,0.0,87,center_2cm,ml_monotonic_hgb,0.2
253586,0.8947199435476757,8.089782086274276e-05,0.02573024900748737,0.15478073453952165,0.15690481668381367,0.0,88,center_2cm,ml_monotonic_hgb,0.2
268138,0.8951479906258137,-0.0004964012185325649,0.024492657071812043,0.15577423589780628,0.15768799199679975,0.0,89,center_2cm,ml_monotonic_hgb,0.2
291216,0.8822535006452942,-0.0019248580805805273,0.02503772410695352,0.16199205225410843,0.1639155655267483,0.0,90,center_2cm,ml_monotonic_hgb,0.2
287613,0.8820130823982557,-0.0020628774959356626,0.02496597706356846,0.16139194049428643,0.16331153807141097,0.0,91,center_2cm,ml_monotonic_hgb,0.2
271010,0.8669795355592451,-0.0032051279782091147,0.02481352047554141,0.16656748613387093,0.16840557661594047,0.0,92,center_2cm,ml_monotonic_hgb,0.2
298257,0.874261694899356,-0.004099190586874074,0.023947287507119892,0.16354340924344235,0.16528738392846784,0.0,93,center_2cm,ml_monotonic_hgb,0.2
363154,0.8541463804725684,-0.005923335039919712,0.02434577950390182,0.1684002537617271,0.17015099895876806,0.0,94,center_2cm,ml_monotonic_hgb,0.2
267864,0.8780756446315127,-0.002304985995139631,0.02469809015768745,0.16199205225410843,0.1638640309858605,0.0,95,center_2cm,ml_monotonic_hgb,0.2
302451,0.8766263691354339,-0.003097079787621902,0.02406193882645106,0.16237606977286625,0.1641492154564578,0.0,96,center_2cm,ml_monotonic_hgb,0.2
308546,0.8840226344817707,-0.0010281400135626324,0.024121946912296872,0.160013727947597,0.1618216964888431,0.0,97,center_2cm,ml_monotonic_hgb,0.2
271285,0.8652076708903552,-0.00357543932473073,0.02272135495482625,0.16601321970284505,0.16756088173284453,0.0,98,center_2cm,ml_monotonic_hgb,0.2
272201,0.8922487404653968,-0.0017215482234291025,0.025448825326565054,0.15604378274728736,0.1581053599489424,0.0,99,center_2cm,ml_monotonic_hgb,0.2
