stave,dropout_case,amp_bin_label,peak_region,method,n,charge_res68_abs_frac,charge_gain_vs_no_recovery,time_delta_vs_no_recovery_samples,tail_bias_median_frac,net_harm_label_rate,catastrophic_rate,accepted_fraction,support_status
B6,peak_trailing,1000_2000,central,interpolation,24,0.030626430986682156,0.249911862523161,0.0,0.1347736878137886,0.20833333333333334,0.0,1.0,harm_watch
B2,peak_trailing,1000_2000,early,interpolation,24,0.0378044048822265,0.24696007827724129,0.0,0.000635407446593933,0.20833333333333334,0.041666666666666664,1.0,harm_watch
B6,peak_sample,1000_2000,late,interpolation,24,0.5078263056437187,0.20215954524191238,0.0,-0.13815256440649212,0.20833333333333334,0.4583333333333333,1.0,harm_watch
B6,leading_edge,1000_2000,early,interpolation,24,0.022407045354301786,0.15454668773569105,0.0,0.0,0.20833333333333334,0.0,1.0,harm_watch
B4,leading_edge,2000_3000,early,interpolation,24,0.026590809611476085,0.13476692102236076,-1.3250828748469408,0.008413969012738165,0.20833333333333334,0.0,1.0,harm_watch
B6,leading_edge,2000_3000,early,interpolation,24,0.02682743477634171,0.13156297465950462,-0.005984643914799137,0.009986973830301504,0.20833333333333334,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,late,interpolation,24,0.10479604012001598,0.37626785790889034,0.0,-0.058428116310902556,0.25,0.375,1.0,harm_watch
B2,peak_trailing,2000_3000,late,interpolation,24,0.16196993437853485,0.2744686076348662,0.0,-0.03562367220844545,0.25,0.375,1.0,harm_watch
B4,peak_sample,1000_2000,early,interpolation,24,0.019636830397395548,0.15359083662450088,0.0,0.0,0.25,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,late,interpolation,24,0.10017744785695326,0.3730552154100464,0.0,-0.08137989391606884,0.2916666666666667,0.375,1.0,harm_watch
B4,peak_trailing,1000_2000,central,interpolation,24,0.02428293886283042,0.25199746365478826,0.0,0.12806586233869774,0.2916666666666667,0.0,1.0,harm_watch
B2,peak_sample,2000_3000,late,interpolation,24,0.16196993437853485,0.24929049514192958,0.0,-0.07444931968710727,0.2916666666666667,0.375,1.0,harm_watch
B2,peak_trailing,2000_3000,early,interpolation,24,0.03459447582448134,0.23426038465086946,0.0,0.007767130635585984,0.2916666666666667,0.0,1.0,harm_watch
B2,peak_trailing,ge7000,late,interpolation,24,0.11510647574983555,0.2738015835848728,0.0,0.014236324955409052,0.3333333333333333,0.5416666666666666,1.0,harm_watch
B2,peak_sample,1000_2000,early,interpolation,24,0.020355324155314054,0.13388573272609494,0.0,0.0,0.3333333333333333,0.041666666666666664,1.0,harm_watch
B2,peak_sample,ge7000,central,interpolation,24,0.030762751329256866,0.11291714021617306,0.0,0.12540862125351038,0.3333333333333333,0.041666666666666664,1.0,harm_watch
B2,peak_sample,5000_7000,central,interpolation,24,0.018020208549305895,0.1035043812636601,0.0,0.10505433185019442,0.3333333333333333,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,late,interpolation,24,0.031153071618255347,0.26944533525319075,0.0,-0.08013857670429873,0.375,0.16666666666666666,1.0,harm_watch
B2,peak_sample,5000_7000,late,interpolation,24,0.050673052153452164,0.17551457771345735,0.0,-0.07485188726278008,0.375,0.125,1.0,harm_watch
B6,peak_sample,1000_2000,early,interpolation,24,0.020152460834734286,0.14900122407712965,0.0,-0.0034284354213811874,0.375,0.0,1.0,harm_watch
B2,peak_sample,2000_3000,early,interpolation,24,0.015429917407188567,0.12742706105667043,0.0,0.006551973647811016,0.375,0.0,1.0,harm_watch
B6,peak_trailing,2000_3000,late,interpolation,24,0.07640790417067558,0.4095136261018849,0.0,-0.15030480866652057,0.4166666666666667,0.2916666666666667,1.0,harm_watch
B2,peak_trailing,5000_7000,late,interpolation,24,0.09430427068849229,0.3313578005620873,0.0,0.005574379493982172,0.4166666666666667,0.5416666666666666,1.0,harm_watch
B2,peak_trailing,2000_3000,central,interpolation,24,0.0357365704137962,0.24272233067384014,0.0,0.12896605333939581,0.4166666666666667,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,late,interpolation,24,0.049901014331551564,0.3842201256356761,0.0,-0.024139999623960767,0.4583333333333333,0.20833333333333334,1.0,harm_watch
B6,peak_trailing,2000_3000,central,interpolation,24,0.02293756017207281,0.24986541852222316,0.0,0.12594739552126646,0.4583333333333333,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,late,interpolation,24,0.026689825154511865,0.2364323630819428,0.0,-0.13128466499773508,0.4583333333333333,0.20833333333333334,1.0,harm_watch
B2,peak_trailing,ge7000,early,interpolation,24,0.07730036232747142,0.1673014252889996,0.0,0.03524756401276513,0.4583333333333333,0.6666666666666666,1.0,harm_watch
B2,peak_sample,ge7000,late,interpolation,24,0.04586641435318129,0.16491409088672013,0.0,-0.08808696523141761,0.4583333333333333,0.16666666666666666,1.0,harm_watch
B4,peak_sample,1000_2000,central,interpolation,24,0.008113376581917353,0.13247741077593228,0.0,0.12504231641409455,0.4583333333333333,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,central,interpolation,24,0.024285885954427287,0.24016901772420954,0.0,0.12760668427345784,0.5,0.0,1.0,harm_watch
B2,peak_trailing,5000_7000,early,interpolation,24,0.061039367602629506,0.1623503720962089,0.0,-0.010138708183456357,0.5,0.5416666666666666,1.0,harm_watch
B4,peak_trailing,3000_5000,late,interpolation,24,0.06365725093666236,0.40456240616808886,0.0,-0.007981120930183688,0.5416666666666666,0.16666666666666666,1.0,harm_watch
B6,peak_trailing,2000_3000,early,interpolation,24,0.03184439504222797,0.24001912052238128,0.0,-0.2209686958712578,0.5416666666666666,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,central,interpolation,24,0.022678126088346698,0.20045436355466323,0.0,0.10452345431727478,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_sample,1000_2000,central,interpolation,24,0.011771065096607152,0.1334974542119902,0.0,-0.112068127558655,0.5416666666666666,0.0,1.0,harm_watch
B2,peak_sample,1000_2000,central,interpolation,24,0.009938323258806617,0.13313254308266786,0.0,-0.11451868892330966,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,central,interpolation,24,0.010494119161323968,0.12969865149763143,0.0,0.006357104400548069,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,late,interpolation,24,0.10901776982144074,0.38485350020346554,0.0,-0.1577567793487212,0.5833333333333334,0.25,1.0,harm_watch
B4,peak_sample,3000_5000,late,interpolation,24,0.028180137810522643,0.21316772086314834,0.0,-0.09154487224001637,0.5833333333333334,0.125,1.0,harm_watch
B6,peak_sample,3000_5000,late,interpolation,24,0.04569458016974034,0.20969449618772415,0.0,-0.11148713855738687,0.5833333333333334,0.08333333333333333,1.0,harm_watch
B4,peak_trailing,3000_5000,early,interpolation,24,0.04453503292279862,0.17031005520996076,0.0,-0.2551904846965596,0.5833333333333334,0.08333333333333333,1.0,harm_watch
B4,peak_sample,3000_5000,central,interpolation,24,0.010437300093469612,0.1058542636138247,0.0,0.1039720202770783,0.5833333333333334,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,early,interpolation,24,0.0592473155764211,0.16060511031557168,0.0,-0.32072461159733673,0.6666666666666666,0.16666666666666666,1.0,harm_watch
B2,peak_sample,2000_3000,central,interpolation,24,0.013313401912600229,0.12893835192904757,0.0,-0.11351092647835384,0.6666666666666666,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,early,interpolation,24,0.014394307386923844,0.12624712955952977,0.0,-0.11749977411904053,0.6666666666666666,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,early,interpolation,24,0.018329510475847056,0.09310044498653242,0.0,-0.06997595766263315,0.6666666666666666,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,early,interpolation,24,0.02548863082774376,0.24224346961525872,0.0,-0.22023446511135453,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,central,interpolation,24,0.021612155707660653,0.21943910974984474,0.0,-0.3264511113615815,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_trailing,3000_5000,central,interpolation,24,0.03177990277519074,0.197712194224693,0.0,0.10184465236448753,0.7083333333333334,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,central,interpolation,24,0.01160527119260557,0.12364251019845102,0.0,-0.10327683993716585,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_sample,3000_5000,central,interpolation,24,0.013019089820177538,0.10536220265886925,0.0,0.10183910857367784,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_sample,ge7000,early,interpolation,24,0.03172149666251826,0.10014225827249931,0.0,-0.06664034650736878,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_sample,5000_7000,early,interpolation,24,0.024347533722864988,0.09252353547870812,0.0,-0.06836031089908262,0.7083333333333334,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,central,interpolation,24,0.04239800381528899,0.20536624545988466,0.0,-0.2972869893646858,0.75,0.041666666666666664,1.0,harm_watch
B6,peak_trailing,3000_5000,early,interpolation,24,0.049025084489598796,0.18255279126784188,0.0,-0.33332311297101946,0.7916666666666666,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,early,interpolation,24,0.012771400920607997,0.12514774818990124,0.0,-0.12380628164839455,0.7916666666666666,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,central,interpolation,24,0.01295073589150894,0.11126874200076028,0.0,-0.11473343780612438,0.7916666666666666,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,early,interpolation,24,0.019838126314790806,0.09928188582145626,0.0,-0.0856740412863678,0.7916666666666666,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,early,interpolation,24,0.025393536167436708,0.08882844935023188,0.0,-0.07303509214589798,0.7916666666666666,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,central,interpolation,24,0.018372694604402964,0.10828954796168583,0.0,-0.2405463439505542,0.8333333333333334,0.0,1.0,harm_watch
B2,trailing_sample,1000_2000,late,mlp_residual,24,0.04868946951967543,0.5175589662720219,0.0,-0.025181705512450553,0.08333333333333333,0.16666666666666666,1.0,harm_watch
B2,peak_trailing,ge7000,central,mlp_residual,24,0.01711708029896124,0.24088063536639226,0.0,0.1347094928550459,0.08333333333333333,0.0,1.0,harm_watch
B2,leading_edge,1000_2000,late,mlp_residual,24,0.19071694228436603,0.12362859075938282,-0.7688822213234427,0.00430271503355012,0.08333333333333333,0.2916666666666667,1.0,harm_watch
B4,peak_sample,1000_2000,late,mlp_residual,24,0.07270145144378043,0.5808974902845123,0.0,-0.1523204964960953,0.125,0.25,1.0,harm_watch
B2,peak_trailing,1000_2000,central,mlp_residual,24,0.00875914655261193,0.26877966907902595,0.0,0.13339796982382113,0.125,0.0,1.0,harm_watch
B2,leading_edge,1000_2000,early,mlp_residual,24,0.029137555830019538,0.15721896240466365,1.4210854715202016e-16,0.000635407446593933,0.125,0.041666666666666664,1.0,harm_watch
B4,leading_edge,1000_2000,late,mlp_residual,24,0.2189811689656962,0.1553259646339108,0.09867128632069688,-0.006365308691033966,0.125,0.3333333333333333,1.0,harm_watch
B6,leading_edge,1000_2000,late,mlp_residual,24,0.1574676532952267,0.1380308364382993,0.5001462774913679,0.016988249172207287,0.125,0.2916666666666667,1.0,harm_watch
B6,peak_trailing,1000_2000,late,mlp_residual,24,0.09708219010504972,0.6129036607805813,0.0,-0.03304946811831444,0.16666666666666666,0.375,1.0,harm_watch
B2,peak_trailing,1000_2000,late,mlp_residual,24,0.04907635955646145,0.5771627707793543,0.0,-0.030596618593518365,0.16666666666666666,0.20833333333333334,1.0,harm_watch
B4,peak_trailing,1000_2000,early,mlp_residual,24,0.025384758233940093,0.29526168227737154,0.0,0.11946210547659111,0.16666666666666666,0.0,1.0,harm_watch
B4,leading_edge,1000_2000,early,mlp_residual,24,0.01903587406488319,0.15574362063053865,0.0,0.00022190581159467482,0.16666666666666666,0.0,1.0,harm_watch
B2,leading_edge,ge7000,early,mlp_residual,24,0.022759769757160153,0.10347953127326162,-0.6642894697717912,-0.006393137809886984,0.16666666666666666,0.041666666666666664,1.0,harm_watch
B6,leading_edge,3000_5000,early,mlp_residual,24,0.0222001385421401,0.10080994458188397,-0.9662699171077095,0.003894040947256705,0.16666666666666666,0.0,1.0,harm_watch
B6,peak_sample,1000_2000,late,mlp_residual,24,0.09089266485491002,0.619093186030721,0.0,-0.13815256440649212,0.20833333333333334,0.2916666666666667,1.0,harm_watch
B2,peak_sample,1000_2000,late,mlp_residual,24,0.07158986001959061,0.49465857577210676,0.0,-0.06220660538482217,0.20833333333333334,0.20833333333333334,1.0,harm_watch
B6,peak_trailing,1000_2000,early,mlp_residual,24,0.023673880232822665,0.2778233755108806,-1.457167719820518e-16,0.0,0.20833333333333334,0.0,1.0,harm_watch
B6,peak_trailing,1000_2000,central,mlp_residual,24,0.018530733156563294,0.2620075603532799,0.0,0.1347736878137886,0.20833333333333334,0.0,1.0,harm_watch
B2,peak_trailing,1000_2000,early,mlp_residual,24,0.03169977188110352,0.2530647112783643,0.0,0.000635407446593933,0.20833333333333334,0.08333333333333333,1.0,harm_watch
B6,leading_edge,1000_2000,early,mlp_residual,24,0.018308839304338326,0.15864489378565452,2.220446049250313e-16,0.0,0.20833333333333334,0.0,1.0,harm_watch
B4,leading_edge,2000_3000,early,mlp_residual,24,0.016193460983821455,0.1451642696500154,-1.3250828748469408,0.008413969012738165,0.20833333333333334,0.0,1.0,harm_watch
B6,leading_edge,2000_3000,early,mlp_residual,24,0.016917911915848148,0.14147249751999819,-0.005984643914799137,0.009986973830301504,0.20833333333333334,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,late,mlp_residual,24,0.03000259409479533,0.451061303934111,0.0,-0.058428116310902556,0.25,0.041666666666666664,1.0,harm_watch
B2,peak_trailing,2000_3000,late,mlp_residual,24,0.03560160230886556,0.4008369397045355,0.0,-0.03562367220844545,0.25,0.125,1.0,harm_watch
B2,peak_sample,2000_3000,late,mlp_residual,24,0.036333095912296776,0.37492733360816766,0.0,-0.07444931968710727,0.25,0.125,1.0,harm_watch
B4,peak_sample,2000_3000,late,mlp_residual,24,0.020614462447885912,0.45261820081911375,0.0,-0.08137989391606884,0.2916666666666667,0.041666666666666664,1.0,harm_watch
B4,peak_trailing,1000_2000,central,mlp_residual,24,0.011951032304276802,0.26432937021334185,0.0,0.12806586233869774,0.2916666666666667,0.0,1.0,harm_watch
B2,peak_trailing,2000_3000,early,mlp_residual,24,0.02099927784119947,0.2478555826341513,0.0,0.007767130635585984,0.2916666666666667,0.0,1.0,harm_watch
B4,peak_sample,1000_2000,early,mlp_residual,24,0.019627545740839157,0.15360012128105727,0.0,0.0,0.2916666666666667,0.0,1.0,harm_watch
B2,peak_trailing,ge7000,late,mlp_residual,24,0.048489256871208766,0.3404188024634996,0.0,0.014236324955409052,0.3333333333333333,0.20833333333333334,1.0,harm_watch
B2,peak_sample,1000_2000,early,mlp_residual,24,0.025037814053211548,0.12920324282819745,0.0,0.0,0.3333333333333333,0.041666666666666664,1.0,harm_watch
B2,peak_sample,ge7000,central,mlp_residual,24,0.02103193032029177,0.12264796122513816,0.0,0.12540862125351038,0.3333333333333333,0.0,1.0,harm_watch
B2,peak_sample,5000_7000,central,mlp_residual,24,0.008029569456383695,0.11349502035658231,0.0,0.10505433185019442,0.3333333333333333,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,late,mlp_residual,24,0.02112498313113344,0.2794734237403127,0.0,-0.08013857670429873,0.375,0.041666666666666664,1.0,harm_watch
B2,peak_sample,5000_7000,late,mlp_residual,24,0.02425480048053053,0.201932829386379,0.0,-0.07485188726278008,0.375,0.0,1.0,harm_watch
B6,peak_sample,1000_2000,early,mlp_residual,24,0.021338276579279617,0.14781540833258433,0.0,-0.0034284354213811874,0.375,0.0,1.0,harm_watch
B2,peak_sample,2000_3000,early,mlp_residual,24,0.01677861059987196,0.12607836786398705,3.642919299551295e-16,0.006551973647811016,0.375,0.0,1.0,harm_watch
B6,peak_trailing,2000_3000,late,mlp_residual,24,0.017600434931645564,0.46832109534091493,0.0,-0.15030480866652057,0.4166666666666667,0.0,1.0,harm_watch
B2,peak_trailing,5000_7000,late,mlp_residual,24,0.0326866042419264,0.3929754670086532,2.7755575615628914e-16,0.005574379493982165,0.4166666666666667,0.041666666666666664,1.0,harm_watch
B2,peak_trailing,2000_3000,central,mlp_residual,24,0.010178892001406554,0.2682800090862298,0.0,0.12896605333939581,0.4166666666666667,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,late,mlp_residual,24,0.043722321134890316,0.39039881883233735,0.0,-0.024139999623960767,0.4583333333333333,0.041666666666666664,1.0,harm_watch
B6,peak_trailing,2000_3000,central,mlp_residual,24,0.01126021262351938,0.2615427660707766,0.0,0.1259473955212664,0.4583333333333333,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,late,mlp_residual,24,0.011927101062338992,0.25119508717411565,0.0,-0.13128466499773508,0.4583333333333333,0.0,1.0,harm_watch
B2,peak_trailing,ge7000,early,mlp_residual,24,0.02268453788614951,0.2219172497303215,0.0,0.03524756401276513,0.4583333333333333,0.0,1.0,harm_watch
B2,peak_sample,ge7000,late,mlp_residual,24,0.03016033751193931,0.1806201677279621,0.0,-0.08808696523141761,0.4583333333333333,0.125,1.0,harm_watch
B4,peak_sample,1000_2000,central,mlp_residual,24,0.011470371715570474,0.12912041564227916,0.0,0.12504231641409455,0.4583333333333333,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,central,mlp_residual,24,0.01516703437794724,0.24928786930068958,0.0,0.12760668427345784,0.5,0.0,1.0,harm_watch
B2,peak_trailing,5000_7000,early,mlp_residual,24,0.016553914017435917,0.2068358256814025,0.0,-0.010138708183456357,0.5,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,late,mlp_residual,24,0.03675755593643341,0.4314621011683178,0.0,-0.007981120930183688,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_trailing,2000_3000,early,mlp_residual,24,0.015193255473280584,0.25667026009132865,-2.8449465006019636e-16,-0.2209686958712578,0.5416666666666666,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,central,mlp_residual,24,0.014667787024551307,0.20846470261845862,0.0,0.10452345431727472,0.5416666666666666,0.0,1.0,harm_watch
B2,peak_sample,1000_2000,central,mlp_residual,24,0.006778022286693844,0.13629284405478065,0.0,-0.11451868892330966,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_sample,1000_2000,central,mlp_residual,24,0.01310030892267136,0.132168210385926,0.0,-0.112068127558655,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,central,mlp_residual,24,0.009754757149931303,0.13043801350902412,0.0,0.006357104400548069,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,late,mlp_residual,24,0.03513480418952487,0.4587364658353814,0.0,-0.1577567793487212,0.5833333333333334,0.041666666666666664,1.0,harm_watch
B6,peak_sample,3000_5000,late,mlp_residual,24,0.026912391657597148,0.22847668469986734,0.0,-0.11148713855738687,0.5833333333333334,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,late,mlp_residual,24,0.014675802977548048,0.22667205569612292,0.0,-0.09154487224001637,0.5833333333333334,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,early,mlp_residual,24,0.017093938380768222,0.19775114975199115,0.0,-0.2551904846965596,0.5833333333333334,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,central,mlp_residual,24,0.011744433351429212,0.1045471303558651,0.0,0.1039720202770783,0.5833333333333334,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,early,mlp_residual,24,0.013314032944182215,0.20653839294781057,0.0,-0.32072461159733673,0.6666666666666666,0.0,1.0,harm_watch
B2,peak_sample,2000_3000,central,mlp_residual,24,0.006799380638755982,0.1354523732028918,0.0,-0.11351092647835384,0.6666666666666666,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,early,mlp_residual,24,0.009592133300821629,0.131049303645632,0.0,-0.11749977411904053,0.6666666666666666,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,early,mlp_residual,24,0.012216220937031877,0.0992137345253476,0.0,-0.06997595766263315,0.6666666666666666,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,early,mlp_residual,24,0.014936472758282601,0.2527956276847199,0.0,-0.22023446511135453,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,central,mlp_residual,24,0.015068648664317712,0.22598261679318768,0.0,-0.3264511113615815,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_trailing,3000_5000,central,mlp_residual,24,0.014945142927058343,0.2145469540728254,0.0,0.10184465236448753,0.7083333333333334,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,central,mlp_residual,24,0.009276540791712895,0.1259712405993437,1.5959455978986625e-16,-0.10327683993716585,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_sample,ge7000,early,mlp_residual,24,0.021641203302263212,0.11022255163275435,0.0,-0.06664034650736878,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_sample,5000_7000,early,mlp_residual,24,0.007488038504693993,0.10938303069687912,0.0,-0.06836031089908262,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_sample,3000_5000,central,mlp_residual,24,0.0164148503132881,0.10196644216575869,0.0,0.10183910857367784,0.7083333333333334,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,central,mlp_residual,24,0.022927535927441747,0.22483671334773192,0.0,-0.2972869893646858,0.75,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,early,mlp_residual,24,0.022552415068705096,0.2090254606887356,0.0,-0.33332311297101946,0.7916666666666666,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,early,mlp_residual,24,0.01882743682958376,0.11909171228092547,0.0,-0.12380628164839455,0.7916666666666666,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,central,mlp_residual,24,0.009536071953402857,0.11468340593886636,0.0,-0.11473343780612438,0.7916666666666666,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,early,mlp_residual,24,0.015071548769603496,0.10404846336664357,0.0,-0.0856740412863678,0.7916666666666666,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,early,mlp_residual,24,0.010972906582543481,0.10324907893512511,0.0,-0.07303509214589798,0.7916666666666666,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,central,mlp_residual,24,0.006394697691678043,0.12026754487441076,0.0,-0.2405463439505542,0.8333333333333334,0.0,1.0,harm_watch
B2,peak_trailing,1000_2000,late,ridge_residual,24,0.2577799533879543,0.3684591769478615,0.0,-0.030596618593518365,0.08333333333333333,0.8333333333333334,1.0,harm_watch
B4,leading_edge,3000_5000,late,ridge_residual,24,0.05711175519738217,0.20374085052657967,-1.0539564255640579,-0.0017632430333636706,0.08333333333333333,0.0,1.0,harm_watch
B2,peak_trailing,ge7000,central,ridge_residual,24,0.09809844549924987,0.15989927016610364,0.0,0.13470949285504596,0.08333333333333333,0.4583333333333333,1.0,harm_watch
B6,leading_edge,3000_5000,late,ridge_residual,24,0.08422475807179632,0.13930237135160545,-0.6293598777600861,-0.014851893875240552,0.08333333333333333,0.0,1.0,harm_watch
B4,peak_sample,1000_2000,late,ridge_residual,24,0.20761855860758233,0.44598038312071037,0.0,-0.1523204964960953,0.125,0.625,1.0,harm_watch
B4,peak_trailing,1000_2000,early,ridge_residual,24,0.07829047069852167,0.24235596981278995,-7.979727989493313e-17,0.11946210547659111,0.125,0.16666666666666666,1.0,harm_watch
B2,peak_trailing,1000_2000,central,ridge_residual,24,0.13494360626039673,0.14259520937124118,0.0,0.13339796982382113,0.125,0.4583333333333333,1.0,harm_watch
B4,leading_edge,1000_2000,early,ridge_residual,24,0.06406035703838751,0.11071913765703432,0.0,0.00022190581159467482,0.125,0.08333333333333333,1.0,harm_watch
B2,leading_edge,1000_2000,early,ridge_residual,24,0.08551456715332581,0.10084195108135738,2.220446049250313e-16,0.000635407446593933,0.125,0.2916666666666667,1.0,harm_watch
B2,peak_sample,1000_2000,early,ridge_residual,24,0.1267433409195407,0.027497715961868285,0.0,0.0,0.125,0.375,1.0,harm_watch
B6,peak_trailing,1000_2000,late,ridge_residual,24,0.21981014550859906,0.490175705377032,0.0,-0.03304946811831444,0.16666666666666666,0.625,1.0,harm_watch
B6,leading_edge,3000_5000,early,ridge_residual,24,0.04989635982131173,0.07311372330271235,-0.9662699171077095,0.003894040947256705,0.16666666666666666,0.0,1.0,harm_watch
B6,peak_sample,1000_2000,late,ridge_residual,24,0.16916110537424023,0.5408247455113908,0.0,-0.13815256440649212,0.20833333333333334,0.5833333333333334,1.0,harm_watch
B6,peak_trailing,1000_2000,early,ridge_residual,24,0.07600377876428215,0.22549347697942113,-1.457167719820518e-16,0.0,0.20833333333333334,0.125,1.0,harm_watch
B2,peak_trailing,2000_3000,late,ridge_residual,24,0.22136741324229992,0.21507112877110113,0.0,-0.03562367220844545,0.20833333333333334,0.7916666666666666,1.0,harm_watch
B6,peak_trailing,1000_2000,central,ridge_residual,24,0.07793361810352395,0.2026046754063192,0.0,0.13477368781378865,0.20833333333333334,0.08333333333333333,1.0,harm_watch
B2,peak_trailing,1000_2000,early,ridge_residual,24,0.118688500864251,0.16607598229521678,0.0,0.000635407446593933,0.20833333333333334,0.25,1.0,harm_watch
B4,leading_edge,2000_3000,early,ridge_residual,24,0.03494651837760161,0.12641121225623525,-1.3250828748469408,0.008413969012738165,0.20833333333333334,0.0,1.0,harm_watch
B6,leading_edge,1000_2000,early,ridge_residual,24,0.06512234349851762,0.11183138959147523,2.220446049250313e-16,0.0,0.20833333333333334,0.08333333333333333,1.0,harm_watch
B4,peak_sample,1000_2000,early,ridge_residual,24,0.06456702304212045,0.10866064397977598,-8.066464163292153e-17,0.0,0.20833333333333334,0.125,1.0,harm_watch
B6,leading_edge,2000_3000,early,ridge_residual,24,0.051843115248868595,0.10654729418697775,-0.0059846439147988525,0.009986973830301504,0.20833333333333334,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,late,ridge_residual,24,0.16737578948227191,0.3136881085466344,0.0,-0.058428116310902556,0.25,0.4166666666666667,1.0,harm_watch
B2,peak_sample,2000_3000,late,ridge_residual,24,0.18077156003678638,0.23048886948367805,0.0,-0.07444931968710727,0.25,0.5416666666666666,1.0,harm_watch
B4,peak_sample,2000_3000,late,ridge_residual,24,0.11890384350291718,0.3543288197640825,0.0,-0.08137989391606884,0.2916666666666667,0.3333333333333333,1.0,harm_watch
B2,peak_trailing,2000_3000,early,ridge_residual,24,0.08658182624746665,0.18227303422788416,0.0,0.007767130635585984,0.2916666666666667,0.08333333333333333,1.0,harm_watch
B4,peak_trailing,1000_2000,central,ridge_residual,24,0.09920092893197208,0.17707947358564657,0.0,0.12806586233869774,0.2916666666666667,0.25,1.0,harm_watch
B2,peak_trailing,ge7000,late,ridge_residual,24,0.13672615876103486,0.2521819005736735,0.0,0.014236324955409052,0.3333333333333333,0.4166666666666667,1.0,harm_watch
B2,peak_sample,5000_7000,central,ridge_residual,24,0.02696244386013145,0.09456214595283455,0.0,0.10505433185019442,0.3333333333333333,0.0,1.0,harm_watch
B2,peak_sample,ge7000,central,ridge_residual,24,0.061237973120538136,0.08244191842489179,0.0,0.12540862125351038,0.3333333333333333,0.041666666666666664,1.0,harm_watch
B2,peak_sample,3000_5000,late,ridge_residual,24,0.09095365170426012,0.209644755167186,0.0,-0.08013857670429873,0.375,0.20833333333333334,1.0,harm_watch
B2,peak_sample,5000_7000,late,ridge_residual,24,0.12046531658716562,0.10572231327974389,0.0,-0.07485188726278008,0.375,0.25,1.0,harm_watch
B6,peak_sample,1000_2000,early,ridge_residual,24,0.07823788384111197,0.09091580107075198,0.0,-0.0034284354213811874,0.375,0.125,1.0,harm_watch
