level,n,median_residual_ns,sigma68_ns,stave,amp_bin,q_bin,phase_bin,heldout_run
stave_amp_q_phase,40,-1.4609445681665534,1.0880063052812847,B6,3.0,1.0,2.0,65
stave_amp_q_phase,116,-1.1349100306666209,1.1826537063798839,B6,3.0,1.0,3.0,65
stave_amp_q_phase,43,-1.073491678309324,1.0902686303138105,B6,3.0,2.0,2.0,65
stave_amp_q_phase,74,-1.0022780104552318,1.1802908563464052,B6,3.0,2.0,3.0,65
stave_amp_q_phase,176,-0.4888597928170597,1.45552463743455,B8,0.0,1.0,3.0,65
stave_amp_q_phase,95,-1.2970474575004332,0.15215667731547367,B8,0.0,2.0,0.0,65
stave_amp_q_phase,165,-0.198829364358744,1.199276627908296,B8,1.0,1.0,3.0,65
stave_amp_q_phase,96,-1.190877649528474,0.1335122414319485,B8,1.0,2.0,0.0,65
stave_amp_q_phase,57,-0.7718577016384245,0.9437514985209379,B8,2.0,1.0,2.0,65
stave_amp_q_phase,490,-0.5137185715225314,1.134932413959273,B8,2.0,1.0,3.0,65
stave_amp_q_phase,109,-1.0332011958921754,0.10188477770675497,B8,2.0,2.0,0.0,65
stave_amp_q_phase,87,-1.0104549915336705,0.08813851674527895,B8,2.0,2.0,3.0,65
stave_amp_q_phase,151,-0.8771160810939094,0.7297196679558198,B8,3.0,1.0,1.0,65
stave_amp_q_phase,377,-0.9220063153307763,1.2437069064365978,B8,3.0,1.0,2.0,65
stave_amp_q_phase,813,-0.5980178991978207,1.2787007915892845,B8,3.0,1.0,3.0,65
stave_amp_q_phase,392,-0.7125499492731038,0.25012725859987456,B8,3.0,2.0,0.0,65
stave_amp_q_phase,93,-1.08640728321096,1.1821706637628018,B8,3.0,2.0,1.0,65
stave_amp_q_phase,147,-2.09177721268199,1.4299722058276751,B8,3.0,2.0,2.0,65
stave_amp_q_phase,269,-0.766559584562799,0.41164249209453263,B8,3.0,2.0,3.0,65
stave_amp_q,675,1.994015430991574,1.5120930574051665,B4,0.0,0.0,,65
stave_amp_q,82,1.9945104618409388,0.6900557897124244,B4,0.0,1.0,,65
stave_amp_q,578,2.079174174011033,0.27998109718019537,B4,0.0,2.0,,65
stave_amp_q,875,1.8861636629241687,1.283469016097508,B4,1.0,0.0,,65
stave_amp_q,111,1.9653840050010203,0.6119438909457755,B4,1.0,1.0,,65
stave_amp_q,290,1.9757012530306923,0.16349193952510288,B4,1.0,2.0,,65
stave_amp_q,291,1.8272534624191508,1.2755125388010495,B4,2.0,0.0,,65
stave_amp_q,506,2.030958350058139,1.1800436667503837,B4,2.0,1.0,,65
stave_amp_q,142,2.034007733035555,0.17328347625717888,B4,2.0,2.0,,65
stave_amp_q,67,2.070397532088421,1.2991697183833464,B4,3.0,1.0,,65
stave_amp_q,137,2.424519053007984,4.441493492354379,B4,3.0,2.0,,65
stave_amp_q,650,-1.2006499880465604,1.427904284322483,B6,0.0,0.0,,65
stave_amp_q,53,-1.1724538336240258,0.7735057739850402,B6,0.0,1.0,,65
stave_amp_q,427,-1.140379730006714,0.14775769735021205,B6,0.0,2.0,,65
stave_amp_q,799,-1.227164613451201,1.2717009382135414,B6,1.0,0.0,,65
stave_amp_q,77,-1.151858906201305,0.20866157040722755,B6,1.0,1.0,,65
stave_amp_q,302,-1.1240603453993074,0.13333543646902135,B6,1.0,2.0,,65
stave_amp_q,459,-1.309145252093785,1.0610137144678675,B6,2.0,0.0,,65
stave_amp_q,373,-1.1570954742620927,1.0629447319983587,B6,2.0,1.0,,65
stave_amp_q,247,-1.1195286695531905,0.17122960348547622,B6,2.0,2.0,,65
stave_amp_q,188,-1.1900165472569135,1.144681233941956,B6,3.0,1.0,,65
stave_amp_q,179,-1.0107201446866299,0.9800492083346848,B6,3.0,2.0,,65
stave_amp_q,188,-0.6004214703608461,1.4258469112987018,B8,0.0,1.0,,65
stave_amp_q,163,-1.2340384269989784,0.18086014629856828,B8,0.0,2.0,,65
stave_amp_q,203,-0.5503867220791037,1.2119097576007127,B8,1.0,1.0,,65
stave_amp_q,155,-1.191909457980266,0.12291220505054312,B8,1.0,2.0,,65
stave_amp_q,570,-0.5818026781693781,1.1182015490217894,B8,2.0,1.0,,65
stave_amp_q,229,-1.0323260392701172,0.09330526194894545,B8,2.0,2.0,,65
stave_amp_q,1344,-0.7633067516371916,1.2373146224680096,B8,3.0,1.0,,65
stave_amp_q,901,-0.7980867946585093,0.6617560288951161,B8,3.0,2.0,,65
stave_amp,1335,2.061765897241436,0.8104165790050488,B4,0.0,,,65
stave_amp,1276,1.9479673478410326,1.0254073977055036,B4,1.0,,,65
stave_amp,939,1.9819274849271409,1.0818458322959434,B4,2.0,,,65
stave_amp,204,2.2051355937406356,2.4549740453634814,B4,3.0,,,65
stave_amp,1130,-1.1482072229487166,0.8983481875814415,B6,0.0,,,65
stave_amp,1178,-1.1443212670927068,0.9866061054574348,B6,1.0,,,65
stave_amp,1079,-1.1684552670386523,0.880781411725571,B6,2.0,,,65
stave_amp,367,-1.073491678309324,1.0828782036457036,B6,3.0,,,65
stave_amp,351,-1.1711103264881757,0.8854118067063794,B8,0.0,,,65
stave_amp,359,-1.1248866420520613,0.8148727213021286,B8,1.0,,,65
stave_amp,799,-0.9779792008216646,0.8627608643021553,B8,2.0,,,65
stave_amp,2245,-0.7868314306011115,1.0340618633935152,B8,3.0,,,65
stave,3754,2.0175983738054093,1.0167960699696978,B4,,,,65
stave,3754,-1.1472863150477401,0.9277387119012648,B6,,,,65
stave,3754,-0.8849697412656319,0.9226494211495895,B8,,,,65
