threshold_quantile,threshold,train_efficiency,train_veto_fraction,train_tail_capture,train_post_veto_tail_fraction,train_utility,heldout_run,method,shuffled_proxy
0.85,0.5141739194613734,0.8499516908212561,0.15004830917874395,0.19480519480519481,0.014095714448107309,-inf,63,siamese_cnn_meta,True
0.9,0.538003001438406,0.9,0.1,0.15584415584415584,0.013955984970477724,0.12084415584415584,63,siamese_cnn_meta,True
0.95,0.6043111020514511,0.9499516908212561,0.05004830917874396,0.12337662337662338,0.013730675345809601,0.10585971516406299,63,siamese_cnn_meta,True
0.7,0.7056029124489432,0.6999644823299591,0.30003551767004083,0.6127167630057804,0.008499302296080173,-inf,65,traditional_quantile,False
0.75,0.7529746048659208,0.7498668087373468,0.25013319126265315,0.5780346820809249,0.008644168146832444,-inf,65,traditional_quantile,False
0.8,0.8018114011720832,0.7998579293198367,0.20014207068016338,0.48554913294797686,0.009880106571936057,-inf,65,traditional_quantile,False
0.85,0.8567749955602912,0.8497602557272244,0.1502397442727757,0.3872832369942196,0.011076280041797283,-inf,65,traditional_quantile,False
0.9,0.9122624755816018,0.8999289646599183,0.10007103534008169,0.30057803468208094,0.011938825851011347,0.26555317231305237,65,traditional_quantile,False
0.95,0.9608417687799681,0.949831291067306,0.05016870893269402,0.20809248554913296,0.012807329157707768,0.19053343742269005,65,traditional_quantile,False
0.7,0.7044041910850648,0.6998756881548571,0.30012431184514293,0.28901734104046245,0.015605176351179903,-inf,65,traditional_quantile,True
0.75,0.7514651038891849,0.7498668087373468,0.25013319126265315,0.23121387283236994,0.015748963883955004,-inf,65,traditional_quantile,True
0.8,0.800124311845143,0.7998579293198367,0.20014207068016338,0.1907514450867052,0.015541740674955595,-inf,65,traditional_quantile,True
0.85,0.8545285029302079,0.8499378440774286,0.15006215592257147,0.15028901734104047,0.015357292101964062,-inf,65,traditional_quantile,True
0.9,0.9108506481974783,0.8998401704848162,0.1001598295151838,0.09826589595375723,0.015393724097098875,0.06320995562344289,65,traditional_quantile,True
0.95,0.9603090037293553,0.949831291067306,0.05016870893269402,0.057803468208092484,0.01523791717303917,0.04024442008164958,65,traditional_quantile,True
0.7,0.4675431303468104,0.6999644823299591,0.30003551767004083,0.6184971098265896,0.008372447037929722,-inf,65,ridge,False
0.75,0.4694237602548711,0.749955602912449,0.25004439708755105,0.5838150289017341,0.008524745441629173,-inf,65,ridge,False
0.8,0.47154441600031644,0.7999467234949387,0.20005327650506127,0.5606936416184971,0.008436008436008436,-inf,65,ridge,False
0.85,0.4751480304217348,0.8499378440774286,0.15006215592257147,0.5260115606936416,0.00856665273715002,-inf,65,ridge,False
0.9,0.49009331011725177,0.8999289646599183,0.10007103534008169,0.4913294797687861,0.00868278243709916,0.45630461739975753,65,ridge,False
0.95,0.5544545854980417,0.9499200852424081,0.0500799147575919,0.3872832369942196,0.00990839409235371,0.36975526682906246,65,ridge,False
0.7,0.506299167232088,0.6999644823299591,0.30003551767004083,0.28901734104046245,0.015603196752505391,-inf,65,ridge,True
0.75,0.512268848217351,0.749955602912449,0.25004439708755105,0.23699421965317918,0.015628699976320153,-inf,65,ridge,True
0.8,0.513452869412919,0.7999467234949387,0.20005327650506127,0.20809248554913296,0.015207015207015208,-inf,65,ridge,True
0.85,0.5142458819086819,0.8499378440774286,0.15006215592257147,0.18497109826589594,0.014730463852904304,-inf,65,ridge,True
0.9,0.5150108753286802,0.8999289646599183,0.10007103534008169,0.1676300578034682,0.014208189442525901,0.1326051954344396,65,ridge,True
0.95,0.5165414878403326,0.9499200852424081,0.0500799147575919,0.12716763005780346,0.014114787810805758,0.10963965989264629,65,ridge,True
0.7,0.010037567677580671,0.6993429231042443,0.30065707689575566,0.953757225433526,0.001015744032503809,-inf,65,gradient_boosted_trees,False
0.75,0.010612971917020222,0.749955602912449,0.25004439708755105,0.9479768786127167,0.0010655931802036466,-inf,65,gradient_boosted_trees,False
0.8,0.011277785559034867,0.7998579293198367,0.20014207068016338,0.9248554913294798,0.0014431616341030195,-inf,65,gradient_boosted_trees,False
0.85,0.01306526584846561,0.8499378440774286,0.15006215592257147,0.884393063583815,0.002089427496865859,-inf,65,gradient_boosted_trees,False
0.9,0.016755019833898436,0.8999289646599183,0.10007103534008169,0.838150289017341,0.0027627035027133697,0.8031254266483124,65,gradient_boosted_trees,False
0.95,0.02959888596637377,0.9499200852424081,0.0500799147575919,0.7456647398843931,0.004112918302486446,0.7281367697192359,65,gradient_boosted_trees,False
0.7,0.01426453402327257,0.6998756881548571,0.30012431184514293,0.2658959537572254,0.01611266176097437,-inf,65,gradient_boosted_trees,True
0.75,0.014961406587300162,0.7496892203871426,0.2503107796128574,0.23699421965317918,0.01563425322752576,-inf,65,gradient_boosted_trees,True
0.8,0.0159513057823365,0.7998579293198367,0.20014207068016338,0.20809248554913296,0.015208703374777975,-inf,65,gradient_boosted_trees,True
0.85,0.01791206032086559,0.8499378440774286,0.15006215592257147,0.14450867052023122,0.015461763476807356,-inf,65,gradient_boosted_trees,True
0.9,0.020960570301552527,0.8999289646599183,0.10007103534008169,0.10982658959537572,0.015194869264923533,0.07480172722634713,65,gradient_boosted_trees,True
0.95,0.02981877247332739,0.9499200852424081,0.0500799147575919,0.05202312138728324,0.015329968218358572,0.03449515122212607,65,gradient_boosted_trees,True
0.7,0.009542869585121343,0.6999644823299591,0.30003551767004083,0.6416184971098265,0.007865026005327921,-inf,65,mlp,False
0.75,0.010102082322386297,0.749955602912449,0.25004439708755105,0.6242774566473989,0.007695950745915226,-inf,65,mlp,False
0.8,0.0110995948950344,0.7999467234949387,0.20005327650506127,0.5780346820809249,0.008103008103008104,-inf,65,mlp,False
0.85,0.014531307874500356,0.8499378440774286,0.15006215592257147,0.5433526011560693,0.008253238612620142,-inf,65,mlp,False
0.9,0.02352538047281303,0.8999289646599183,0.10007103534008169,0.5086705202312138,0.008386778490379871,0.47364565786218527,65,mlp,False
0.95,0.04293916259890557,0.9499200852424081,0.0500799147575919,0.4682080924855491,0.008599738268835297,0.45068012232039195,65,mlp,False
0.7,0.20483694147775522,0.6999644823299591,0.30003551767004083,0.2947976878612717,0.015476341494354942,-inf,65,mlp,True
0.75,0.20541724442562673,0.749955602912449,0.25004439708755105,0.27167630057803466,0.014918304522851054,-inf,65,mlp,True
0.8,0.20632835266394703,0.7999467234949387,0.20005327650506127,0.2254335260115607,0.014874014874014874,-inf,65,mlp,True
0.85,0.20815907447656948,0.8499378440774286,0.15006215592257147,0.1907514450867052,0.014625992478061012,-inf,65,mlp,True
0.9,0.21806860097197037,0.8999289646599183,0.10007103534008169,0.15028901734104047,0.01450419338924519,0.11526415497201188,65,mlp,True
0.95,0.280467393627289,0.9499200852424081,0.0500799147575919,0.09826589595375723,0.014582164890633763,0.08073792578860006,65,mlp,True
0.7,0.3625650161934048,0.6999644823299591,0.30003551767004083,0.6763005780346821,0.007103894456425219,-inf,65,cnn1d,False
0.75,0.36833795513894546,0.749955602912449,0.25004439708755105,0.6358381502890174,0.007459152261425527,-inf,65,cnn1d,False
0.8,0.37643186554410596,0.7999467234949387,0.20005327650506127,0.6011560693641619,0.007659007659007659,-inf,65,cnn1d,False
0.85,0.3915572469396546,0.8499378440774286,0.15006215592257147,0.5664739884393064,0.00783535311324697,-inf,65,cnn1d,False
0.9,0.43101300973077095,0.8999289646599183,0.10007103534008169,0.5549132947976878,0.007597434632461766,0.5198884324286592,65,cnn1d,False
0.95,0.49575285454884127,0.9499200852424081,0.0500799147575919,0.5144508670520231,0.007851934941110488,0.496922896886866,65,cnn1d,False
0.7,0.5321264030766115,0.6999644823299591,0.30003551767004083,0.2658959537572254,0.016110617785107192,-inf,65,cnn1d,True
0.75,0.5386508317620259,0.749955602912449,0.25004439708755105,0.26011560693641617,0.015155103007340753,-inf,65,cnn1d,True
0.8,0.545299505814265,0.7999467234949387,0.20005327650506127,0.17341040462427745,0.015873015873015872,-inf,65,cnn1d,True
0.85,0.5524702680678752,0.8499378440774286,0.15006215592257147,0.1329479768786127,0.01567070622649394,-inf,65,cnn1d,True
0.9,0.5615521380597959,0.8999289646599183,0.10007103534008169,0.10404624277456648,0.015293537247163296,0.06902138040553789,65,cnn1d,True
0.95,0.5802398373731501,0.9499200852424081,0.0500799147575919,0.08670520231213873,0.014769115722564966,0.06917723214698156,65,cnn1d,True
0.7,0.38884214370686687,0.6999644823299591,0.30003551767004083,0.7630057803468208,0.005201065584168464,-inf,65,siamese_cnn_meta,False
0.75,0.41208550098946006,0.749955602912449,0.25004439708755105,0.7341040462427746,0.005446365143263083,-inf,65,siamese_cnn_meta,False
0.8,0.4383537273882472,0.7999467234949387,0.20005327650506127,0.6878612716763006,0.005994005994005994,-inf,65,siamese_cnn_meta,False
0.85,0.47222443831768063,0.8499378440774286,0.15006215592257147,0.6647398843930635,0.00605933974091099,-inf,65,siamese_cnn_meta,False
0.9,0.5163541490346578,0.8999289646599183,0.10007103534008169,0.6011560693641619,0.00680809077454366,0.5661312069951333,65,siamese_cnn_meta,False
0.95,0.5959762445671999,0.9499200852424081,0.0500799147575919,0.5491329479768786,0.007291082445316881,0.5316049778117214,65,siamese_cnn_meta,False
0.7,0.5124759737870136,0.6999644823299591,0.30003551767004083,0.24277456647398843,0.016618038817708992,-inf,65,siamese_cnn_meta,True
0.75,0.5342011277588462,0.749955602912449,0.25004439708755105,0.2023121387283237,0.01633909542978925,-inf,65,siamese_cnn_meta,True
0.8,0.5436511162330593,0.7999467234949387,0.20005327650506127,0.1791907514450867,0.015762015762015764,-inf,65,siamese_cnn_meta,True
0.85,0.5456141973852777,0.8499378440774286,0.15006215592257147,0.15028901734104047,0.015357292101964062,-inf,65,siamese_cnn_meta,True
0.9,0.5471166225567474,0.8999289646599183,0.10007103534008169,0.12716763005780346,0.014898865318204243,0.09214276768877487,65,siamese_cnn_meta,True
0.95,0.5506410715394614,0.9499200852424081,0.0500799147575919,0.08670520231213873,0.014769115722564966,0.06917723214698156,65,siamese_cnn_meta,True
