event_id,method,source_run,stave,pid_proxy_class,pid_true,pid_score,pid_pred,true_energy_adc,pred_energy_adc
heldout:64:578,mlp,64,B4,other,0,8.241808981580775,False,2442.0,3795.401721001287
heldout:64:579,mlp,64,B2,other,0,8.526869489796148,True,5876.0,4682.820911051631
heldout:64:580,mlp,64,B2,other,0,8.027665797833869,False,2509.5,3063.579968889204
heldout:64:581,mlp,64,B4,other,0,8.426635330682915,True,2591.5,4236.104146978749
heldout:64:582,mlp,64,B2,other,0,7.567822897967806,False,1695.5,1933.9231675205158
heldout:64:583,mlp,64,B6,other,0,8.148593825456052,False,2959.0,3457.512372513337
heldout:64:584,mlp,64,B8,other,0,7.900849449335609,False,2336.5,2503.5126641312827
heldout:64:585,mlp,64,B8,other,0,8.233133067020399,False,3550.5,3490.6618163894827
heldout:64:586,mlp,64,B2,other,0,8.745500945963107,True,6097.0,6281.359754461606
heldout:64:587,mlp,64,B8,other,0,7.759430777938991,False,1689.5,2173.2320004787293
heldout:64:588,mlp,64,B6,other,0,8.560343006596,True,4872.0,5219.471521549766
heldout:64:589,mlp,64,B8,other,0,7.930708219833498,False,2189.0,2579.4219726521815
heldout:64:590,mlp,64,B6,other,0,7.99643365196175,False,2912.0,2754.7189569771726
heldout:64:591,mlp,64,B6,other,0,8.021649734100842,False,2036.0,2825.090916302521
heldout:64:592,mlp,64,B2,other,0,7.288048956707425,False,3035.0,1356.0234720590538
heldout:64:593,mlp,64,B4,other,0,8.492830037965119,True,3457.5,4526.069220754721
heldout:64:594,mlp,64,B4,other,0,7.806444106837982,False,2310.5,2455.380261389064
heldout:64:595,mlp,64,B4,other,0,7.448321636915885,False,1622.5,1591.9160941301031
heldout:64:596,mlp,64,B2,other,0,8.803579422480173,True,6575.5,6657.033319013723
heldout:64:597,mlp,64,B8,other,0,8.248089472962505,False,1940.5,3543.27701425157
heldout:64:598,mlp,64,B4,other,0,7.534978930665492,False,1622.5,1736.111457180914
heldout:64:599,mlp,64,B4,other,0,7.128823037998387,False,2616.0,1246.4079508361383
heldout:64:600,mlp,64,B6,other,0,8.359852343094868,True,3966.5,3962.379475038334
heldout:64:601,mlp,64,B4,other,0,8.198961069892324,False,2564.5,3373.3603853428076
heldout:64:602,mlp,64,B6,other,0,8.259361829476845,False,2596.5,3583.4553954187845
heldout:64:603,mlp,64,B8,other,0,7.915823984309299,False,3615.5,2739.3035675155224
heldout:64:604,mlp,64,B4,other,0,8.539915953948455,True,3070.0,4744.328568956912
heldout:64:605,mlp,64,B6,other,0,8.14982351311782,False,2816.5,3211.5603438915773
heldout:64:606,mlp,64,B2,other,0,7.743834333678875,False,1869.0,2139.5847828039696
heldout:64:607,mlp,64,B2,other,0,8.37648878960967,True,4040.0,4028.8675548922743
heldout:64:608,mlp,64,B8,other,0,8.812367200947456,True,3843.5,6230.467893407019
heldout:64:609,mlp,64,B4,other,0,7.71239483985032,False,1889.0,2234.890451150101
heldout:64:610,mlp,64,B4,other,0,7.389933125387902,False,2118.5,1501.5713088073635
heldout:64:611,mlp,64,B4,other,0,7.983582364218246,False,2314.0,2931.417256840088
heldout:64:612,mlp,64,B4,other,0,7.796791945476388,False,1890.0,2431.784938857294
heldout:64:613,mlp,64,B2,other,0,8.28152519862144,False,2509.5,3663.7859127151123
heldout:64:614,mlp,64,B6,other,0,8.414738858815879,True,3966.5,4185.9962015416595
heldout:64:615,mlp,64,B8,other,0,8.183484332259376,False,3615.5,3580.3114253973667
heldout:64:616,mlp,64,B8,other,0,8.417851692902147,True,3218.5,4526.167255215074
heldout:64:617,mlp,64,B6,other,0,8.146678648744448,False,2961.0,3201.4731470654046
heldout:64:618,mlp,64,B8,other,0,8.182997707802192,False,2664.5,3319.9219123369694
heldout:64:619,mlp,64,B2,other,0,5.838556232611444,False,1850.0,317.4789024941361
heldout:64:620,mlp,64,B2,other,0,8.836542928857085,True,4991.5,6880.162804009278
heldout:64:621,mlp,64,B8,other,0,8.693916451281112,True,3218.5,5534.385283384798
heldout:64:622,mlp,64,B4,other,0,7.938565961167425,False,2029.0,2802.3375295579517
heldout:64:623,mlp,64,B4,other,0,8.334833962693322,True,2929.5,4165.509703252573
heldout:65:624,mlp,65,B6,other,0,8.550862152773666,True,3958.75,5170.210879631615
heldout:65:625,mlp,65,B8,other,0,8.34193359483338,True,3668.25,3891.9931764448265
heldout:65:626,mlp,65,B4,other,0,8.773529032116011,True,5883.0,5993.088617386053
heldout:65:627,mlp,65,B2,other,0,8.865002370307122,True,7246.5,6567.247744212802
heldout:65:628,mlp,65,B8,other,0,8.41707797549122,True,5266.0,4195.801537618038
heldout:65:629,mlp,65,B8,other,0,8.817563146832805,True,2797.5,6262.93052737707
heldout:65:630,mlp,65,B2,other,0,8.12115053443007,False,3877.5,3363.88994056183
heldout:65:631,mlp,65,B2,other,0,8.817566258891272,True,7756.5,6750.81244970455
heldout:65:632,mlp,65,B2,other,0,8.425054475593306,True,5211.0,4558.893174518326
heldout:65:633,mlp,65,B8,other,0,8.520106628638795,True,4822.0,5013.588427026921
heldout:65:634,mlp,65,B8,other,0,9.1202650765593,True,9867.375,8477.298639814588
heldout:65:635,mlp,65,B6,other,0,8.43580962376784,True,3812.375,4608.200178044089
heldout:65:636,mlp,65,B8,other,0,8.1588315046213,False,2785.125,3240.6297922786866
heldout:65:637,mlp,65,B6,other,0,8.444285647485689,True,4584.0,4311.554278096523
heldout:65:638,mlp,65,B2,other,0,8.480823689603511,True,6504.0,4820.4196149493955
heldout:65:639,mlp,65,B8,other,0,8.479598587019298,True,3555.0,4466.564064345524
heldout:65:640,mlp,65,B6,other,0,8.759883500953103,True,5650.75,5911.851615908983
heldout:65:641,mlp,65,B8,other,0,7.748991302788205,False,2627.25,2150.6522251062374
heldout:65:642,mlp,65,B6,other,0,9.06584367957005,True,6941.875,8653.577749812015
heldout:65:643,mlp,65,B2,other,0,8.797833187509609,True,5473.0,6618.884406399252
heldout:65:644,mlp,65,B4,other,0,8.384564109063701,True,3003.75,4061.5417725692064
heldout:65:645,mlp,65,B2,other,0,8.935219950903235,True,8190.0,7593.80660242054
heldout:65:646,mlp,65,B6,other,0,7.443948729861397,False,2537.25,1584.9656280516947
heldout:65:647,mlp,65,B4,other,0,8.719050096628976,True,6814.5,6117.364471851141
heldout:65:648,mlp,65,B4,other,0,8.595459421198782,True,3405.625,5015.357848616417
heldout:65:649,mlp,65,B6,other,0,8.112851845865455,False,3991.5,3336.081314050378
heldout:65:650,mlp,65,B6,other,0,8.490225438359463,True,4733.25,4514.293360405403
heldout:65:651,mlp,65,B8,other,0,8.456124288594633,True,3616.5,4362.912466202155
heldout:65:652,mlp,65,B2,other,0,8.565843632716264,True,5710.0,5248.266506179743
heldout:65:653,mlp,65,B6,other,0,8.49266569153384,True,4557.0,4877.854274828431
heldout:65:654,mlp,65,B2,inner_high_charge,1,9.399482962178054,True,13929.125,11653.91154713968
heldout:65:655,mlp,65,B4,other,0,8.112657147232015,False,2466.0,3335.4316521250553
heldout:65:656,mlp,65,B6,other,0,8.289081846992975,False,5055.0,3979.178103868605
heldout:65:657,mlp,65,B4,other,0,8.366228335383077,True,4227.75,4298.389588246096
heldout:65:658,mlp,65,B8,other,0,8.884220855368213,True,4804.625,7216.189248791057
heldout:65:659,mlp,65,B2,other,0,7.869727617011464,False,4065.0,2615.852704942939
heldout:65:660,mlp,65,B2,inner_high_charge,1,9.293056676613476,True,12127.0,10861.336053957368
heldout:65:661,mlp,65,B8,other,0,8.801258430372414,True,6697.5,6161.6270228914
heldout:65:662,mlp,65,B8,other,0,9.32736359011488,True,9431.0,11240.455299543653
heldout:65:663,mlp,65,B8,other,0,8.103962132902485,False,3813.125,3306.547088926184
heldout:65:664,mlp,65,B2,other,0,9.042616256455485,True,8644.125,8454.870868610153
heldout:65:665,mlp,65,B2,other,0,8.5816174190565,True,5572.875,5331.723802847703
heldout:65:666,mlp,65,B2,other,0,8.440563286987905,True,3771.25,4630.162923794479
heldout:65:667,mlp,65,B8,other,0,8.793810672081538,True,6256.25,6115.899760557319
heldout:65:668,mlp,65,B6,other,0,7.968289120632508,False,2374.5,2886.91226568262
heldout:65:669,mlp,65,B4,other,0,8.816818683266627,True,5330.0,6258.268994704278
heldout:65:670,mlp,65,B8,other,0,8.615577932086994,True,4602.5,5117.301537732157
heldout:65:671,mlp,65,B4,other,0,8.18512436709505,False,4328.25,3586.1897198787024
heldout:65:672,mlp,65,B2,other,0,8.492139799952355,True,5473.0,4522.945543656493
heldout:65:673,mlp,65,B6,other,0,8.147249922218348,False,2737.875,3452.867588307613
heldout:65:674,mlp,65,B4,other,0,8.829053676864813,True,5147.625,6828.82053932658
heldout:65:675,mlp,65,B4,other,0,8.806337229400503,True,6075.0,6675.420231500479
heldout:65:676,mlp,65,B2,other,0,8.697612682968826,True,6012.75,5987.598455230225
heldout:65:677,mlp,65,B6,other,0,7.408838855042944,False,2378.25,1649.5087538620885
heldout:65:678,mlp,65,B6,other,0,7.937044911319918,False,3428.25,2798.076754683068
heldout:65:679,mlp,65,B2,other,0,8.99238846453782,True,8406.0,7459.580196757548
heldout:65:680,mlp,65,B8,other,0,9.427050525804969,True,12657.0,10915.716593169858
heldout:65:681,mlp,65,B2,other,0,8.159992223490503,False,2436.0,3497.1594001877615
heldout:65:682,mlp,65,B6,other,0,8.051655517669973,False,2209.375,2911.1750407857453
heldout:65:683,mlp,65,B4,other,0,8.360529316871288,True,4384.625,3965.063487409424
heldout:65:684,mlp,65,B4,other,0,8.70525318347534,True,5549.25,5597.495519942629
heldout:65:685,mlp,65,B6,other,0,8.371152676693796,True,4058.125,4319.61346392188
heldout:65:686,mlp,65,B6,other,0,8.113121861416472,False,2908.125,3095.791521447126
heldout:65:687,mlp,65,B8,other,0,8.447463641397432,True,5068.0,4662.230099496064
heldout:65:688,mlp,65,B4,other,0,8.017282606512948,False,3576.125,3031.924475674634
heldout:65:689,mlp,65,B6,other,0,8.536250529881471,True,4554.375,5095.200443021737
heldout:65:690,mlp,65,B2,other,0,8.72002654107464,True,4821.0,6123.341632564011
heldout:65:691,mlp,65,B6,other,0,8.276776886741526,False,3667.5,3646.4256149003722
heldout:65:692,mlp,65,B4,other,0,8.28242412335151,False,2495.625,3667.0817605400807
heldout:65:693,mlp,65,B2,other,0,8.404821776948191,True,4681.875,4467.561290932691
heldout:65:694,mlp,65,B4,other,0,9.082971834014993,True,7203.875,8166.93852925589
heldout:65:695,mlp,65,B8,other,0,8.522324449541586,True,4266.0,4661.581061015763
heldout:65:696,mlp,65,B6,other,0,8.381985565280353,True,5050.5,4366.672621302336
heldout:65:697,mlp,65,B4,other,0,8.29785610085747,False,2095.0,4014.2548581119845
heldout:65:698,mlp,65,B8,other,0,8.097447832017044,False,3969.0,3285.070759579409
heldout:65:699,mlp,65,B6,other,0,9.746138153226221,True,14409.0,15616.356223746894
heldout:65:700,mlp,65,B8,other,0,8.884401605422493,True,8457.75,6695.910672744578
heldout:65:701,mlp,65,B8,other,0,8.629711027820038,True,6075.0,5190.152576076921
heldout:65:702,mlp,65,B8,other,0,7.9575470979480185,False,3139.0,2856.056271218318
heldout:65:703,mlp,65,B6,other,0,7.191612173249617,False,2425.0,1327.2428379871433
heldout:65:704,mlp,65,B4,other,0,7.919246451848476,False,2243.5,2550.014626727634
heldout:65:705,mlp,65,B4,other,0,8.184585347799219,False,2815.5,3325.1985283669783
heldout:65:706,mlp,65,B4,other,0,7.84947051144717,False,3472.0,2563.3761494831974
heldout:65:707,mlp,65,B2,other,0,9.097783746957623,True,8211.0,8288.82175720269
heldout:65:708,mlp,65,B6,other,0,7.319108877628655,False,2049.0,1507.8587926682305
heldout:65:709,mlp,65,B2,other,0,8.621395645226139,True,2802.5,5147.1651325225375
heldout:65:710,mlp,65,B6,other,0,7.334832617835434,False,2107.0,1531.771199907124
heldout:65:711,mlp,65,B2,other,0,7.763983946101165,False,1624.0,2183.1542160167037
heldout:65:712,mlp,65,B8,other,0,7.885533545140483,False,3070.0,2465.4460445872446
heldout:65:713,mlp,65,B2,other,0,8.335980824681185,True,2796.5,3868.8879212269608
heldout:65:714,mlp,65,B8,other,0,8.328736023586346,True,3712.0,3840.9526678422017
heldout:65:715,mlp,65,B4,other,0,8.441082800731332,True,3171.0,4297.763923608698
heldout:65:716,mlp,65,B2,other,0,8.181692695370636,False,2796.5,3315.590894587808
heldout:65:717,mlp,65,B2,other,0,8.625303387614977,True,5637.0,5569.852579887631
heldout:65:718,mlp,65,B6,other,0,7.999831923131766,False,2851.0,2764.099567162445
heldout:65:719,mlp,65,B2,other,0,8.27574913545562,False,3296.5,3642.678894212707
heldout:65:720,mlp,65,B8,other,0,8.153049300416338,False,2438.0,3221.940112707102
heldout:65:721,mlp,65,B8,other,0,8.337536762736077,True,4201.0,4176.786178020228
heldout:65:722,mlp,65,B8,other,0,8.335511477026081,True,3037.5,3867.0720245823686
heldout:65:723,mlp,65,B8,other,0,8.392401260991736,True,3575.0,4093.5056188104354
heldout:65:724,mlp,65,B8,other,0,8.375610594738392,True,3419.0,4025.3300993886296
heldout:65:725,mlp,65,B2,other,0,8.004272005480509,False,2802.5,2992.7198959631987
heldout:65:726,mlp,65,B6,other,0,8.506064588773262,True,4175.5,4943.665455939807
heldout:65:727,mlp,65,B4,other,0,8.162092787971549,False,3795.5,3251.218923240691
heldout:65:728,mlp,65,B6,other,0,7.870606695319083,False,2957.0,2618.1541348104156
heldout:65:729,mlp,65,B8,other,0,8.232511559046987,False,3477.0,3488.4923949563267
heldout:65:730,mlp,65,B4,other,0,8.370974417728862,True,3401.5,4318.843344480309
heldout:65:731,mlp,65,B4,other,0,8.265150157668002,False,2998.0,3604.2635637901612
heldout:65:732,mlp,65,B8,other,0,7.92548986748903,False,2340.5,2765.919447444261
heldout:65:733,mlp,65,B4,other,0,8.057985628953922,False,1676.0,2929.667902055977
heldout:65:734,mlp,65,B4,other,0,7.896943322947501,False,3171.5,2493.7488029770225
heldout:65:735,mlp,65,B4,other,0,8.388022733278945,True,2922.0,4075.616904184113
heldout:65:736,mlp,65,B8,other,0,8.2732422184317,False,3575.0,3633.555933593624
heldout:65:737,mlp,65,B8,other,0,8.404768664705378,True,3306.0,4144.458450479836
heldout:65:738,mlp,65,B6,other,0,8.361366587086446,True,3367.0,3968.3855447746273
heldout:65:739,mlp,65,B8,other,0,7.912899060887732,False,2238.0,2533.8736203766684
heldout:65:740,mlp,65,B2,other,0,8.146429982588643,False,4008.5,3200.6768993828855
heldout:65:741,mlp,65,B4,other,0,6.626701280274483,False,2505.5,753.9875660266086
heldout:65:742,mlp,65,B6,other,0,8.10450667296205,False,3139.5,3308.3486712873646
heldout:65:743,mlp,65,B8,other,0,8.580215066868494,True,4349.5,4939.466638069634
heldout:65:744,mlp,65,B4,other,0,7.927701682699206,False,3464.5,2772.0461350161227
heldout:65:745,mlp,65,B8,other,0,8.249481456933603,False,3477.0,3548.2140263682318
heldout:65:746,mlp,65,B6,other,0,8.40163507592656,True,3006.5,4453.343987281157
heldout:65:747,mlp,65,B8,other,0,8.436103550970062,True,4349.5,4276.4125055037275
heldout:65:748,mlp,65,B6,other,0,7.743569133083344,False,1885.0,2139.017173713246
heldout:65:749,mlp,65,B6,other,0,8.280532120066422,False,3056.0,3660.1482989335327
heldout:65:750,mlp,65,B2,other,0,8.301733131749296,False,4095.0,4029.8523416605994
heldout:65:751,mlp,65,B8,other,0,8.133548269513458,False,2745.5,3159.698320015281
heldout:65:752,mlp,65,B4,other,0,7.899258577352322,False,3442.5,2694.283243238184
heldout:65:753,mlp,65,B4,other,0,8.417667156286317,True,3464.5,4525.331904169298
heldout:65:754,mlp,65,B4,other,0,7.741799278511056,False,1734.0,2135.2330042361914
heldout:65:755,mlp,65,B4,other,0,8.05427755722901,False,3125.0,2918.820898435639
heldout:65:756,mlp,65,B2,other,0,8.512505581816342,True,4823.5,4975.616800473716
heldout:65:757,mlp,65,B4,other,0,7.596782054151479,False,2821.0,1990.7761436649848
heldout:65:758,mlp,65,B2,other,0,8.5763463609267,True,4768.5,5303.688658042494
heldout:65:759,mlp,65,B4,other,0,8.27680600333471,False,3334.5,3646.531817054291
heldout:65:760,mlp,65,B2,other,0,8.619374165065436,True,6768.5,5536.919485455908
heldout:65:761,mlp,65,B2,other,0,8.275977472062678,False,5720.5,3643.510974482203
heldout:65:762,mlp,65,B6,other,0,7.966745009776827,False,2075.5,2674.107939622667
heldout:65:763,mlp,65,B6,other,0,7.950152440818325,False,1944.0,2630.087244822505
heldout:65:764,mlp,65,B4,other,0,8.096879812555397,False,2941.5,3045.899552942541
heldout:65:765,mlp,65,B2,other,0,8.520983246124022,True,2119.0,4655.331783075303
heldout:65:766,mlp,65,B8,other,0,8.31047264343133,False,2411.0,3771.4224864440857
heldout:65:767,mlp,65,B8,other,0,7.810354346684076,False,1591.5,2286.819241834445
heldout:65:768,mlp,65,B4,other,0,7.335830063715429,False,2724.5,1533.3008189547363
heldout:65:769,mlp,65,B8,other,0,8.369845864668704,True,3823.5,4002.186166550423
heldout:65:770,mlp,65,B6,other,0,7.512241997910755,False,1767.5,1829.3125029772846
heldout:65:771,mlp,65,B6,other,0,8.22939211548933,False,2731.5,3477.624080744995
heldout:65:772,mlp,65,B6,other,0,8.016045871053985,False,3286.5,2809.2981813401425
heldout:65:773,mlp,65,B6,other,0,7.67766569875555,False,2445.0,2002.529589267575
heldout:65:774,mlp,65,B4,other,0,7.8929109260619645,False,2093.0,2483.709241026664
heldout:65:775,mlp,65,B4,other,0,8.644791750010532,True,4817.0,5269.03219176223
heldout:65:776,mlp,65,B6,other,0,8.03590207490736,False,2527.5,2865.6577265043707
heldout:65:777,mlp,65,B2,other,0,8.27885388620902,False,2638.5,3654.009188773445
heldout:65:778,mlp,65,B2,other,0,8.479530407196664,True,4298.0,4814.188188151225
heldout:65:779,mlp,65,B2,other,0,8.265906674461915,False,3407.0,3887.9974344515304
heldout:58:0,1d_cnn,58,B8,other,0,8.725055974838194,True,5401.25,6154.22119140625
heldout:58:1,1d_cnn,58,B2,other,0,8.914928927923201,True,6983.0,7441.253173828125
heldout:58:2,1d_cnn,58,B4,other,0,8.722542882447687,True,5722.0,6138.77197265625
heldout:58:3,1d_cnn,58,B6,other,0,8.763421432207469,True,6211.0,6394.95751953125
heldout:58:4,1d_cnn,58,B4,other,0,8.67588771758799,True,5109.75,5858.8994140625
heldout:58:5,1d_cnn,58,B4,other,0,8.790310432447612,True,5756.875,6569.271484375
heldout:58:6,1d_cnn,58,B2,inner_high_charge,1,9.305581346615998,True,11264.375,10998.23876953125
heldout:58:7,1d_cnn,58,B6,other,0,8.918164199239495,True,7078.75,7465.369873046875
heldout:58:8,1d_cnn,58,B8,other,0,8.88877075637129,True,6816.75,7249.1015625
heldout:58:9,1d_cnn,58,B4,other,0,8.8853181581329,True,5900.25,7224.113037109375
heldout:58:10,1d_cnn,58,B2,other,0,8.997007546512462,True,8914.0,8077.8720703125
heldout:58:11,1d_cnn,58,B4,other,0,8.896821359752554,True,5631.5,7307.704833984375
heldout:58:12,1d_cnn,58,B2,other,0,8.587842750746358,True,6012.125,4977.2950439453125
heldout:58:13,1d_cnn,58,B8,other,0,8.687745155267155,True,5864.0,5928.79638671875
heldout:58:14,1d_cnn,58,B6,other,0,8.322675739943245,True,4451.25,4115.1590576171875
heldout:58:15,1d_cnn,58,B4,other,0,8.365260578017434,True,5958.75,4294.2308349609375
heldout:58:16,1d_cnn,58,B4,other,0,8.920996144169646,True,6908.25,7486.544189453125
heldout:58:17,1d_cnn,58,B4,other,0,8.049354469465746,False,2807.25,2904.481689453125
heldout:58:18,1d_cnn,58,B4,other,0,8.569150137964948,True,5976.0,4885.10205078125
heldout:58:19,1d_cnn,58,B4,other,0,9.02927491072943,True,7741.0,8342.807373046875
heldout:58:20,1d_cnn,58,B4,inner_high_charge,1,9.0051409068263,True,9197.25,8143.848388671875
heldout:58:21,1d_cnn,58,B4,other,0,8.574501230603401,True,4621.75,4911.318115234375
heldout:58:22,1d_cnn,58,B4,other,0,9.02795590304705,True,8593.375,8331.80908203125
heldout:58:23,1d_cnn,58,B6,other,0,8.737119087385295,True,5716.375,5778.76953125
heldout:58:24,1d_cnn,58,B4,other,0,8.42362212086286,True,4581.25,4223.3560791015625
heldout:58:25,1d_cnn,58,B2,inner_high_charge,1,9.632319690767487,True,15232.0,14447.12158203125
heldout:58:26,1d_cnn,58,B4,other,0,8.67947416535874,True,4801.125,5879.953369140625
heldout:58:27,1d_cnn,58,B8,other,0,8.832711563154739,True,5633.0,6358.54150390625
heldout:58:28,1d_cnn,58,B4,other,0,8.703726879402248,True,4706.625,5588.95703125
heldout:58:29,1d_cnn,58,B4,other,0,8.875520148935044,True,6252.0,7153.6669921875
heldout:58:30,1d_cnn,58,B8,other,0,8.291542196052902,False,3820.5,3700.6805419921875
heldout:58:31,1d_cnn,58,B2,other,0,9.040296955415691,True,8341.25,7825.70556640625
heldout:58:32,1d_cnn,58,B2,other,0,8.15328252046422,False,4466.25,3473.766357421875
heldout:58:33,1d_cnn,58,B8,other,0,8.162407186595937,False,3161.25,3252.2415771484375
heldout:58:34,1d_cnn,58,B8,other,0,8.999511951543223,True,6304.5,7512.915283203125
heldout:58:35,1d_cnn,58,B8,other,0,8.665279404807196,True,5159.0,5797.0643310546875
heldout:58:36,1d_cnn,58,B2,other,0,8.681682530063851,True,4481.25,5467.078369140625
heldout:58:37,1d_cnn,58,B6,other,0,8.208141387147679,False,3855.625,3404.480712890625
heldout:58:38,1d_cnn,58,B6,other,0,8.952215388375972,True,6072.5,7165.80615234375
heldout:58:39,1d_cnn,58,B2,inner_high_charge,1,9.060058306173456,True,9106.25,8603.65234375
heldout:58:40,1d_cnn,58,B4,other,0,8.674382636791988,True,6154.0,5850.08642578125
heldout:58:41,1d_cnn,58,B2,inner_high_charge,1,9.146147520254722,True,10381.25,9377.2412109375
heldout:58:42,1d_cnn,58,B8,other,0,8.753120107262193,True,5433.75,5871.99560546875
heldout:58:43,1d_cnn,58,B6,other,0,8.861779436484035,True,5883.5,6546.11279296875
heldout:58:44,1d_cnn,58,B2,other,0,8.655815536837325,True,5434.625,5742.4510498046875
heldout:58:45,1d_cnn,58,B6,other,0,8.35023121454937,True,3878.25,4230.158935546875
heldout:58:46,1d_cnn,58,B6,other,0,8.218809891350013,False,3654.0,3709.0843505859375
heldout:58:47,1d_cnn,58,B6,other,0,7.894139038668035,False,2624.375,2680.5198974609375
heldout:58:48,1d_cnn,58,B4,other,0,8.495646583487092,True,3878.0,4538.837890625
heldout:58:49,1d_cnn,58,B8,other,0,8.39777016134931,True,4453.125,4115.5477294921875
heldout:58:50,1d_cnn,58,B4,inner_high_charge,1,9.678539636442691,True,11485.0,14292.20654296875
heldout:58:51,1d_cnn,58,B4,other,0,8.80307453464117,True,6908.25,6653.672607421875
heldout:58:52,1d_cnn,58,B2,inner_high_charge,1,9.081092342861401,True,9168.75,8786.559814453125
heldout:58:53,1d_cnn,58,B8,other,0,8.7617783850227,True,5625.75,5923.06640625
heldout:58:54,1d_cnn,58,B2,other,0,8.183594244815861,False,3896.0,3580.705078125
heldout:58:55,1d_cnn,58,B2,other,0,8.649114459750722,True,5434.625,5704.0924072265625
heldout:58:56,1d_cnn,58,B4,other,0,8.629467501903292,True,5189.25,5188.8885498046875
heldout:58:57,1d_cnn,58,B4,other,0,8.257565712144315,False,3775.625,3577.0230712890625
heldout:58:58,1d_cnn,58,B4,other,0,8.606776086284887,True,4275.625,5467.5899658203125
heldout:58:59,1d_cnn,58,B2,other,0,9.027877555205507,True,8139.75,8331.15625
heldout:58:60,1d_cnn,58,B8,other,0,8.680092365928767,True,5110.625,5458.39013671875
heldout:58:61,1d_cnn,58,B6,other,0,8.426992572264135,True,4693.0,4567.7392578125
heldout:58:62,1d_cnn,58,B8,other,0,8.220309781590016,False,3532.0,3446.173095703125
heldout:58:63,1d_cnn,58,B8,other,0,8.248249748532587,False,3810.0,3819.932373046875
heldout:58:64,1d_cnn,58,B8,other,0,8.925909389208899,True,7307.125,7523.4228515625
heldout:58:65,1d_cnn,58,B4,other,0,8.910163901942713,True,6074.0,7405.875
heldout:58:66,1d_cnn,58,B4,other,0,9.082217901729935,True,6465.0,8796.456298828125
heldout:58:67,1d_cnn,58,B8,other,0,8.305988403545205,False,3828.125,4047.041259765625
heldout:58:68,1d_cnn,58,B4,other,0,8.106890171862064,False,4422.0,3076.5532836914062
heldout:58:69,1d_cnn,58,B2,inner_high_charge,1,9.35623704421691,True,12156.0,11363.355712890625
heldout:58:70,1d_cnn,58,B8,other,0,9.244102336332976,True,9089.0,9595.0068359375
heldout:58:71,1d_cnn,58,B6,other,0,8.612832551764814,True,5275.0,5500.810791015625
heldout:58:72,1d_cnn,58,B6,other,0,8.514350097323248,True,4943.75,4624.5478515625
heldout:58:73,1d_cnn,58,B4,other,0,8.662003346023836,True,4706.625,5360.52294921875
heldout:58:74,1d_cnn,58,B4,other,0,8.521543430467608,True,5497.5,4657.94091796875
heldout:58:75,1d_cnn,58,B4,other,0,9.19832385749789,True,7144.5,9879.553955078125
heldout:58:76,1d_cnn,58,B6,other,0,8.66106013049487,True,5065.0,5355.46826171875
heldout:58:77,1d_cnn,58,B6,other,0,9.01056343660518,True,7613.0,8188.134033203125
heldout:58:78,1d_cnn,58,B2,other,0,8.477320647003076,True,3183.0,4456.3988037109375
heldout:58:79,1d_cnn,58,B6,other,0,7.969051744875806,False,2532.5,2680.2858276367188
heldout:58:80,1d_cnn,58,B4,other,0,8.527192760111967,True,4939.5,5049.2486572265625
heldout:58:81,1d_cnn,58,B4,other,0,8.065135545454513,False,2943.5,2950.697021484375
heldout:58:82,1d_cnn,58,B6,other,0,7.650001611530836,False,2420.5,1947.8634033203125
heldout:58:83,1d_cnn,58,B6,other,0,7.7053425028358244,False,1682.5,2058.75537109375
heldout:58:84,1d_cnn,58,B2,other,0,7.93009265538521,False,1632.0,2577.8340454101562
heldout:58:85,1d_cnn,58,B8,other,0,8.090330952311959,False,3112.5,3261.7672119140625
heldout:58:86,1d_cnn,58,B6,other,0,8.193713104190614,False,4045.0,3617.1318359375
heldout:58:87,1d_cnn,58,B6,other,0,7.994773051560333,False,2949.5,2750.1466064453125
heldout:58:88,1d_cnn,58,B2,other,0,8.598158226495507,True,4707.0,5028.914306640625
heldout:58:89,1d_cnn,58,B4,other,0,7.975381019667373,False,2218.5,2697.3102416992188
heldout:58:90,1d_cnn,58,B6,other,0,7.4742158218609305,False,2099.5,1761.0194091796875
heldout:58:91,1d_cnn,58,B2,other,0,8.687091754202559,True,4900.5,5496.736572265625
heldout:58:92,1d_cnn,58,B2,other,0,8.06879439035386,False,3253.0,3192.2496948242188
heldout:58:93,1d_cnn,58,B6,other,0,8.128597697083636,False,3356.5,3144.0897216796875
heldout:58:94,1d_cnn,58,B8,other,0,7.775786044319363,False,2362.5,2209.0845336914062
heldout:58:95,1d_cnn,58,B2,other,0,8.240281361638473,False,3183.0,3789.606689453125
heldout:58:96,1d_cnn,58,B2,inner_high_charge,1,9.03293997739133,True,9432.5,8373.444091796875
heldout:58:97,1d_cnn,58,B6,other,0,8.072753382737512,False,2532.5,2973.2684326171875
heldout:58:98,1d_cnn,58,B8,other,0,8.114392207157819,False,3688.0,3341.2255859375
heldout:58:99,1d_cnn,58,B6,other,0,8.237357340743559,False,2646.5,3505.4427490234375
heldout:58:100,1d_cnn,58,B8,other,0,7.805595275529478,False,2547.0,2275.9572143554688
heldout:58:101,1d_cnn,58,B4,other,0,8.683290764189115,True,4763.0,5475.87939453125
heldout:58:102,1d_cnn,58,B2,other,0,9.155028477224098,True,8305.0,9460.89990234375
heldout:58:103,1d_cnn,58,B4,other,0,8.33218366214808,True,4129.0,3854.22119140625
