run,event_id,pair,method,family,residual_ns
58,58:406766:7856:17781,B6-B8,cfd10,traditional,-0.3327873248019415
58,58:407215:8277:18230,B4-B6,cfd10,traditional,-4.92726976862447
58,58:407215:8277:18230,B4-B8,cfd10,traditional,-3.7501147561328807
58,58:407215:8277:18230,B6-B8,cfd10,traditional,1.177155012491589
58,58:407221:8283:18236,B4-B6,cfd10,traditional,-6.575721079182202
58,58:407221:8283:18236,B4-B8,cfd10,traditional,-7.4646023487947275
58,58:407221:8283:18236,B6-B8,cfd10,traditional,-0.8888812696125257
58,58:408610:9560:19622,B4-B6,cfd10,traditional,-4.477326813457012
58,58:408610:9560:19622,B4-B8,cfd10,traditional,-3.452575550433181
58,58:408610:9560:19622,B6-B8,cfd10,traditional,1.0247512630238305
58,58:408871:9807:19882,B4-B6,cfd10,traditional,-3.7784830345710674
58,58:408871:9807:19882,B4-B8,cfd10,traditional,-7.0667164679582655
58,58:408871:9807:19882,B6-B8,cfd10,traditional,-3.288233433387198
58,58:408897:9829:19908,B4-B6,cfd10,traditional,-4.690926050293143
58,58:408897:9829:19908,B4-B8,cfd10,traditional,-2.7855434728346893
58,58:408897:9829:19908,B6-B8,cfd10,traditional,1.9053825774584539
58,58:409157:10061:20168,B4-B6,cfd10,traditional,-6.38353351248994
58,58:409157:10061:20168,B4-B8,cfd10,traditional,-7.689664555223473
58,58:409157:10061:20168,B6-B8,cfd10,traditional,-1.3061310427335329
58,58:409234:10135:20245,B4-B6,cfd10,traditional,-6.192893596493079
58,58:409234:10135:20245,B4-B8,cfd10,traditional,-5.214109768760736
58,58:409234:10135:20245,B6-B8,cfd10,traditional,0.9787838277323431
58,58:410177:11017:21186,B4-B6,cfd10,traditional,-0.9682603346609078
58,58:410177:11017:21186,B4-B8,cfd10,traditional,-1.6299675515744596
58,58:410177:11017:21186,B6-B8,cfd10,traditional,-0.6617072169135518
58,58:410621:11439:21629,B4-B6,cfd10,traditional,-3.912182327373742
58,58:410621:11439:21629,B4-B8,cfd10,traditional,-5.580502705413451
58,58:410621:11439:21629,B6-B8,cfd10,traditional,-1.6683203780397093
58,58:412157:12844:23160,B4-B6,cfd10,traditional,-4.531416314814578
58,58:412157:12844:23160,B4-B8,cfd10,traditional,-4.800437810945262
58,58:412157:12844:23160,B6-B8,cfd10,traditional,-0.2690214961306836
58,58:412546:13200:23548,B4-B6,cfd10,traditional,-3.6247669789227217
58,58:412546:13200:23548,B4-B8,cfd10,traditional,-3.4615487938819527
58,58:412546:13200:23548,B6-B8,cfd10,traditional,0.16321818504076901
58,58:413325:13961:24327,B4-B6,cfd10,traditional,-3.6874637404580284
58,58:413325:13961:24327,B4-B8,cfd10,traditional,-6.2316095505618065
58,58:413325:13961:24327,B6-B8,cfd10,traditional,-2.544145810103778
58,58:413638:14256:24640,B4-B6,cfd10,traditional,-0.8266897470040107
58,58:413638:14256:24640,B4-B8,cfd10,traditional,-2.030904800767445
58,58:413638:14256:24640,B6-B8,cfd10,traditional,-1.2042150537634342
58,58:413843:14451:24845,B4-B6,cfd10,traditional,-3.580647906585309
58,58:413843:14451:24845,B4-B8,cfd10,traditional,-2.448198549064525
58,58:413843:14451:24845,B6-B8,cfd10,traditional,1.132449357520784
58,58:416328:373:27330,B4-B6,cfd10,traditional,-3.775311215349113
58,58:416328:373:27330,B4-B8,cfd10,traditional,-2.4056417107934394
58,58:416328:373:27330,B6-B8,cfd10,traditional,1.3696695045556737
58,58:417165:1152:28167,B4-B6,cfd10,traditional,-1.9705337692929739
58,58:417165:1152:28167,B4-B8,cfd10,traditional,-2.106556656460132
58,58:417165:1152:28167,B6-B8,cfd10,traditional,-0.13602288716715805
58,58:417278:1288:28280,B4-B6,cfd10,traditional,-6.35460317460317
58,58:417278:1288:28280,B4-B8,cfd10,traditional,-6.123033816425121
58,58:417278:1288:28280,B6-B8,cfd10,traditional,0.23156935817804936
58,58:417735:1712:28737,B4-B6,cfd10,traditional,-2.422699678373988
58,58:417735:1712:28737,B4-B8,cfd10,traditional,-2.6568637902402656
58,58:417735:1712:28737,B6-B8,cfd10,traditional,-0.23416411186627784
58,58:417804:1777:28806,B4-B6,cfd10,traditional,-7.102206721035941
58,58:417804:1777:28806,B4-B8,cfd10,traditional,-2.569515670251036
58,58:417804:1777:28806,B6-B8,cfd10,traditional,4.532691050784905
58,58:418054:2008:29056,B4-B6,cfd10,traditional,-3.8356678970752114
58,58:418054:2008:29056,B4-B8,cfd10,traditional,-4.231869072348502
58,58:418054:2008:29056,B6-B8,cfd10,traditional,-0.3962011752732906
58,58:418720:2626:29722,B4-B6,cfd10,traditional,-4.5216746917204915
58,58:418720:2626:29722,B4-B8,cfd10,traditional,-5.214329729371805
58,58:418720:2626:29722,B6-B8,cfd10,traditional,-0.6926550376513134
58,58:420237:4046:31237,B4-B6,cfd10,traditional,-0.723733774658534
58,58:420237:4046:31237,B4-B8,cfd10,traditional,-1.4332590892619876
58,58:420237:4046:31237,B6-B8,cfd10,traditional,-0.7095253146034537
58,58:420245:4054:31245,B4-B6,cfd10,traditional,-3.916409036860891
58,58:420245:4054:31245,B4-B8,cfd10,traditional,-3.25919451540873
58,58:420245:4054:31245,B6-B8,cfd10,traditional,0.6572145214521612
58,58:420334:4140:31334,B4-B6,cfd10,traditional,-5.070884838016497
58,58:420334:4140:31334,B4-B8,cfd10,traditional,-4.717376510029396
58,58:420334:4140:31334,B6-B8,cfd10,traditional,0.3535083279871003
58,58:421027:4781:32023,B4-B6,cfd10,traditional,-0.5725445337305342
58,58:421027:4781:32023,B4-B8,cfd10,traditional,0.537044291168316
58,58:421027:4781:32023,B6-B8,cfd10,traditional,1.1095888248988501
58,58:421487:5218:32482,B4-B6,cfd10,traditional,-4.887043980596559
58,58:421487:5218:32482,B4-B8,cfd10,traditional,-6.648181383992068
58,58:421487:5218:32482,B6-B8,cfd10,traditional,-1.7611374033955087
58,58:421531:5255:32526,B4-B6,cfd10,traditional,-7.569205254515609
58,58:421531:5255:32526,B4-B8,cfd10,traditional,-6.129646612703269
58,58:421531:5255:32526,B6-B8,cfd10,traditional,1.43955864181234
58,58:421877:5573:32871,B4-B6,cfd10,traditional,-7.961485053415672
58,58:421877:5573:32871,B4-B8,cfd10,traditional,-7.110486631912039
58,58:421877:5573:32871,B6-B8,cfd10,traditional,0.8509984215036326
58,58:422340:6010:33333,B4-B6,cfd10,traditional,-7.101352920860606
58,58:422340:6010:33333,B4-B8,cfd10,traditional,-7.795426164555096
58,58:422340:6010:33333,B6-B8,cfd10,traditional,-0.6940732436944899
58,58:391631:10103:2692,B4-B6,cfd20,traditional,-3.916585084693601
58,58:391631:10103:2692,B4-B8,cfd20,traditional,-3.439525131378531
58,58:391631:10103:2692,B6-B8,cfd20,traditional,0.4770599533150701
58,58:391841:10300:2900,B4-B6,cfd20,traditional,-4.77227106404527
58,58:391841:10300:2900,B4-B8,cfd20,traditional,-3.3236909143832776
58,58:391841:10300:2900,B6-B8,cfd20,traditional,1.4485801496619928
58,58:392066:10514:3123,B4-B6,cfd20,traditional,-3.7273956732449705
58,58:392066:10514:3123,B4-B8,cfd20,traditional,-1.0409795062342084
58,58:392066:10514:3123,B6-B8,cfd20,traditional,2.686416167010762
58,58:392204:10642:3261,B4-B6,cfd20,traditional,-4.880936657211464
58,58:392204:10642:3261,B4-B8,cfd20,traditional,-4.601066565221856
58,58:392204:10642:3261,B6-B8,cfd20,traditional,0.27987009198960777
58,58:392294:10722:3348,B4-B6,cfd20,traditional,-4.811859348087488
58,58:392294:10722:3348,B4-B8,cfd20,traditional,-3.2785285106547803
58,58:392294:10722:3348,B6-B8,cfd20,traditional,1.5333308374327075
58,58:392636:11042:3687,B4-B6,cfd20,traditional,-6.8808267365773546
58,58:392636:11042:3687,B4-B8,cfd20,traditional,-5.629836406550531
58,58:392636:11042:3687,B6-B8,cfd20,traditional,1.2509903300268235
58,58:393248:11615:4294,B4-B6,cfd20,traditional,-3.97219735623473
58,58:393248:11615:4294,B4-B8,cfd20,traditional,-3.69045598092238
58,58:393248:11615:4294,B6-B8,cfd20,traditional,0.28174137531235033
58,58:394656:12923:5698,B4-B6,cfd20,traditional,-6.140833758638443
58,58:394656:12923:5698,B4-B8,cfd20,traditional,-6.087708618517901
58,58:394656:12923:5698,B6-B8,cfd20,traditional,0.05312514012054237
58,58:394684:12945:5726,B4-B6,cfd20,traditional,-2.8776287649517194
58,58:394684:12945:5726,B4-B8,cfd20,traditional,-1.2643629003610144
58,58:394684:12945:5726,B6-B8,cfd20,traditional,1.613265864590705
58,58:394786:13037:5828,B4-B6,cfd20,traditional,-4.073411573683188
58,58:394786:13037:5828,B4-B8,cfd20,traditional,-2.9902372083066098
58,58:394786:13037:5828,B6-B8,cfd20,traditional,1.0831743653765784
58,58:394965:13201:6007,B4-B6,cfd20,traditional,-6.945461301109518
58,58:394965:13201:6007,B4-B8,cfd20,traditional,-3.502722770328745
58,58:394965:13201:6007,B6-B8,cfd20,traditional,3.4427385307807725
58,58:395467:13673:6509,B4-B6,cfd20,traditional,-5.505513372472279
58,58:395467:13673:6509,B4-B8,cfd20,traditional,-3.627774499220344
58,58:395467:13673:6509,B6-B8,cfd20,traditional,1.8777388732519356
58,58:396978:15063:8018,B4-B6,cfd20,traditional,-6.1565493042188635
58,58:396978:15063:8018,B4-B8,cfd20,traditional,-5.890542549418136
58,58:396978:15063:8018,B6-B8,cfd20,traditional,0.26600675480072766
58,58:398418:42:9453,B4-B6,cfd20,traditional,-2.7705218134850327
58,58:398418:42:9453,B4-B8,cfd20,traditional,-1.6699827025946092
58,58:398418:42:9453,B6-B8,cfd20,traditional,1.1005391108904234
58,58:398580:196:9615,B4-B6,cfd20,traditional,-5.403270190861306
58,58:398580:196:9615,B4-B8,cfd20,traditional,-4.622115872612071
58,58:398580:196:9615,B6-B8,cfd20,traditional,0.7811543182492358
58,58:399270:859:10304,B4-B6,cfd20,traditional,-6.033241751077867
58,58:399270:859:10304,B4-B8,cfd20,traditional,-8.18269541978573
58,58:399270:859:10304,B6-B8,cfd20,traditional,-2.1494536687078636
58,58:399602:1163:10635,B4-B6,cfd20,traditional,-3.844461397716884
58,58:399602:1163:10635,B4-B8,cfd20,traditional,-4.863653647791779
58,58:399602:1163:10635,B6-B8,cfd20,traditional,-1.0191922500748944
58,58:399989:1517:11021,B4-B6,cfd20,traditional,-5.296259001605392
58,58:399989:1517:11021,B4-B8,cfd20,traditional,-3.9284623691348344
58,58:399989:1517:11021,B6-B8,cfd20,traditional,1.367796632470558
58,58:400792:2281:11821,B4-B6,cfd20,traditional,-44.15371114590253
58,58:400792:2281:11821,B4-B8,cfd20,traditional,-45.91310665653673
58,58:400792:2281:11821,B6-B8,cfd20,traditional,-1.7593955106342065
58,58:401022:2495:12051,B4-B6,cfd20,traditional,-3.6883209039314906
58,58:401022:2495:12051,B4-B8,cfd20,traditional,-3.1311613121739477
58,58:401022:2495:12051,B6-B8,cfd20,traditional,0.5571595917575429
58,58:401083:2548:12110,B4-B6,cfd20,traditional,-5.42386029722001
58,58:401083:2548:12110,B4-B8,cfd20,traditional,-6.551433614880885
58,58:401083:2548:12110,B6-B8,cfd20,traditional,-1.1275733176608753
58,58:401283:2737:12310,B4-B6,cfd20,traditional,-4.224782311314058
58,58:401283:2737:12310,B4-B8,cfd20,traditional,-5.869472238009337
58,58:401283:2737:12310,B6-B8,cfd20,traditional,-1.6446899266952784
58,58:401498:2943:12525,B4-B6,cfd20,traditional,-6.19890372272144
58,58:401498:2943:12525,B4-B8,cfd20,traditional,-5.556894202291339
58,58:401498:2943:12525,B6-B8,cfd20,traditional,0.6420095204301006
58,58:401532:2974:12559,B4-B6,cfd20,traditional,-4.4922884349888506
58,58:401532:2974:12559,B4-B8,cfd20,traditional,-3.2272342149502435
58,58:401532:2974:12559,B6-B8,cfd20,traditional,1.265054220038607
58,58:401733:3159:12760,B4-B6,cfd20,traditional,-3.1726455249861303
58,58:401733:3159:12760,B4-B8,cfd20,traditional,-3.91431221312358
58,58:401733:3159:12760,B6-B8,cfd20,traditional,-0.7416666881374496
58,58:402308:3701:13332,B4-B6,cfd20,traditional,-0.9612530694520771
58,58:402308:3701:13332,B4-B8,cfd20,traditional,-0.16052403210159127
58,58:402308:3701:13332,B6-B8,cfd20,traditional,0.8007290373504858
58,58:402542:3915:13565,B4-B6,cfd20,traditional,-6.2895955920801185
58,58:402542:3915:13565,B4-B8,cfd20,traditional,-7.095867545888737
58,58:402542:3915:13565,B6-B8,cfd20,traditional,-0.8062719538086185
58,58:402594:3966:13616,B4-B6,cfd20,traditional,-4.67951536314375
58,58:402594:3966:13616,B4-B8,cfd20,traditional,-3.341505354940736
58,58:402594:3966:13616,B6-B8,cfd20,traditional,1.338010008203014
58,58:402626:3997:13647,B4-B6,cfd20,traditional,-1.9249789606590504
58,58:402626:3997:13647,B4-B8,cfd20,traditional,-1.7085471926161944
58,58:402626:3997:13647,B6-B8,cfd20,traditional,0.21643176804285602
58,58:402712:4076:13733,B4-B6,cfd20,traditional,-5.522203661327239
58,58:402712:4076:13733,B4-B8,cfd20,traditional,-4.91698330374345
58,58:402712:4076:13733,B6-B8,cfd20,traditional,0.6052203575837893
58,58:403406:4719:14427,B4-B6,cfd20,traditional,-5.820116885175338
58,58:403406:4719:14427,B4-B8,cfd20,traditional,-3.7348469439057794
58,58:403406:4719:14427,B6-B8,cfd20,traditional,2.0852699412695586
58,58:403541:4843:14562,B4-B6,cfd20,traditional,-5.132630827484775
58,58:403541:4843:14562,B4-B8,cfd20,traditional,-3.7340202753029246
58,58:403541:4843:14562,B6-B8,cfd20,traditional,1.3986105521818502
58,58:404100:5367:15118,B4-B6,cfd20,traditional,-3.446907535264316
58,58:404100:5367:15118,B4-B8,cfd20,traditional,-3.7201011711916436
58,58:404100:5367:15118,B6-B8,cfd20,traditional,-0.2731936359273277
58,58:404147:5411:15165,B4-B6,cfd20,traditional,-5.948255537387553
58,58:404147:5411:15165,B4-B8,cfd20,traditional,-5.597185020586892
58,58:404147:5411:15165,B6-B8,cfd20,traditional,0.3510705168006609
58,58:404180:5444:15198,B4-B6,cfd20,traditional,-2.9132538546123286
58,58:404180:5444:15198,B4-B8,cfd20,traditional,-2.4829003853884934
58,58:404180:5444:15198,B6-B8,cfd20,traditional,0.4303534692238351
58,58:404302:5557:15320,B4-B6,cfd20,traditional,-4.722201604217908
58,58:404302:5557:15320,B4-B8,cfd20,traditional,-2.857996824061594
58,58:404302:5557:15320,B6-B8,cfd20,traditional,1.8642047801563137
58,58:404573:5824:15589,B4-B6,cfd20,traditional,0.2905761691347095
58,58:404573:5824:15589,B4-B8,cfd20,traditional,-0.08587310949639004
58,58:404573:5824:15589,B6-B8,cfd20,traditional,-0.37644927863109956
58,58:405501:6684:16516,B4-B6,cfd20,traditional,-5.376077007534178
58,58:405501:6684:16516,B4-B8,cfd20,traditional,-3.903162841585086
58,58:405501:6684:16516,B6-B8,cfd20,traditional,1.472914165949092
58,58:405830:6983:16845,B4-B6,cfd20,traditional,-4.851205090199201
58,58:405830:6983:16845,B4-B8,cfd20,traditional,-4.261463246464871
58,58:405830:6983:16845,B6-B8,cfd20,traditional,0.5897418437343305
58,58:405995:7135:17010,B4-B6,cfd20,traditional,-4.452449273619074
58,58:405995:7135:17010,B4-B8,cfd20,traditional,-1.7526855215937012
58,58:405995:7135:17010,B6-B8,cfd20,traditional,2.6997637520253726
58,58:406327:7441:17342,B4-B6,cfd20,traditional,-1.3148047299034893
58,58:406327:7441:17342,B4-B8,cfd20,traditional,0.028909388747770493
58,58:406327:7441:17342,B6-B8,cfd20,traditional,1.3437141186512598
58,58:406604:7705:17619,B4-B6,cfd20,traditional,-0.45983059705145024
58,58:406604:7705:17619,B4-B8,cfd20,traditional,0.8150436871592177
58,58:406604:7705:17619,B6-B8,cfd20,traditional,1.274874284210668
58,58:406641:7736:17656,B4-B6,cfd20,traditional,-4.140772837170189
58,58:406641:7736:17656,B4-B8,cfd20,traditional,-1.4346671669512077
58,58:406641:7736:17656,B6-B8,cfd20,traditional,2.7061056702189816
58,58:406766:7856:17781,B4-B6,cfd20,traditional,-4.777543638275503
58,58:406766:7856:17781,B4-B8,cfd20,traditional,-4.894197891652652
58,58:406766:7856:17781,B6-B8,cfd20,traditional,-0.11665425337714908
58,58:407215:8277:18230,B4-B6,cfd20,traditional,-4.5031185097995206
58,58:407215:8277:18230,B4-B8,cfd20,traditional,-1.859841007448665
58,58:407215:8277:18230,B6-B8,cfd20,traditional,2.6432775023508555
58,58:407221:8283:18236,B4-B6,cfd20,traditional,-4.884829662448524
58,58:407221:8283:18236,B4-B8,cfd20,traditional,-6.348844743247341
58,58:407221:8283:18236,B6-B8,cfd20,traditional,-1.4640150807988164
58,58:408610:9560:19622,B4-B6,cfd20,traditional,-4.158430862860371
58,58:408610:9560:19622,B4-B8,cfd20,traditional,-3.577933411672575
58,58:408610:9560:19622,B6-B8,cfd20,traditional,0.5804974511877958
58,58:408871:9807:19882,B4-B6,cfd20,traditional,-4.705455186304128
58,58:408871:9807:19882,B4-B8,cfd20,traditional,-6.409666666666666
58,58:408871:9807:19882,B6-B8,cfd20,traditional,-1.7042114803625381
58,58:408897:9829:19908,B4-B6,cfd20,traditional,-6.088111850992476
58,58:408897:9829:19908,B4-B8,cfd20,traditional,-4.96521385583938
58,58:408897:9829:19908,B6-B8,cfd20,traditional,1.122897995153096
58,58:409157:10061:20168,B4-B6,cfd20,traditional,-4.516993842909137
58,58:409157:10061:20168,B4-B8,cfd20,traditional,-6.773679495221565
58,58:409157:10061:20168,B6-B8,cfd20,traditional,-2.2566856523124272
58,58:409234:10135:20245,B4-B6,cfd20,traditional,-4.278623368498899
58,58:409234:10135:20245,B4-B8,cfd20,traditional,-2.331532405652723
58,58:409234:10135:20245,B6-B8,cfd20,traditional,1.9470909628461754
58,58:410177:11017:21186,B4-B6,cfd20,traditional,-1.297553860697633
58,58:410177:11017:21186,B4-B8,cfd20,traditional,-1.71481483597287
58,58:410177:11017:21186,B6-B8,cfd20,traditional,-0.4172609752752372
58,58:410621:11439:21629,B4-B6,cfd20,traditional,-5.961682326897062
58,58:410621:11439:21629,B4-B8,cfd20,traditional,-6.659799742184703
58,58:410621:11439:21629,B6-B8,cfd20,traditional,-0.6981174152876406
58,58:412157:12844:23160,B4-B6,cfd20,traditional,-3.389976204995264
58,58:412157:12844:23160,B4-B8,cfd20,traditional,-4.323218312844418
58,58:412157:12844:23160,B6-B8,cfd20,traditional,-0.9332421078491535
58,58:412546:13200:23548,B4-B6,cfd20,traditional,-5.573957064793127
58,58:412546:13200:23548,B4-B8,cfd20,traditional,-5.2371789719182615
58,58:412546:13200:23548,B6-B8,cfd20,traditional,0.3367780928748658
58,58:413325:13961:24327,B4-B6,cfd20,traditional,-4.627596524911205
58,58:413325:13961:24327,B4-B8,cfd20,traditional,-5.5949103583362145
58,58:413325:13961:24327,B6-B8,cfd20,traditional,-0.9673138334250098
58,58:413638:14256:24640,B4-B6,cfd20,traditional,-2.6425415419262066
58,58:413638:14256:24640,B4-B8,cfd20,traditional,-3.3601313040199585
58,58:413638:14256:24640,B6-B8,cfd20,traditional,-0.7175897620937519
58,58:413843:14451:24845,B4-B6,cfd20,traditional,-3.4449746538209176
58,58:413843:14451:24845,B4-B8,cfd20,traditional,-1.6621530362850159
58,58:413843:14451:24845,B6-B8,cfd20,traditional,1.7828216175359017
58,58:416328:373:27330,B4-B6,cfd20,traditional,-6.8396214774729245
58,58:416328:373:27330,B4-B8,cfd20,traditional,-3.9556169916910235
58,58:416328:373:27330,B6-B8,cfd20,traditional,2.884004485781901
58,58:417165:1152:28167,B4-B6,cfd20,traditional,-2.944735884724917
58,58:417165:1152:28167,B4-B8,cfd20,traditional,-3.3911321526301315
58,58:417165:1152:28167,B6-B8,cfd20,traditional,-0.44639626790521447
58,58:417278:1288:28280,B4-B6,cfd20,traditional,-3.729968253968245
58,58:417278:1288:28280,B4-B8,cfd20,traditional,-3.8224154589371935
58,58:417278:1288:28280,B6-B8,cfd20,traditional,-0.09244720496894843
58,58:417735:1712:28737,B4-B6,cfd20,traditional,-3.468764420297674
58,58:417735:1712:28737,B4-B8,cfd20,traditional,-4.428127933493471
58,58:417735:1712:28737,B6-B8,cfd20,traditional,-0.9593635131957967
58,58:417804:1777:28806,B4-B6,cfd20,traditional,-5.872348103441681
58,58:417804:1777:28806,B4-B8,cfd20,traditional,-2.975788888384045
