method,residual_column,nominal_coverage,heldout_run,topology,n_train_rows,n_test_rows,interval_center_ns,half_width_ns,interval_width_ns,coverage,coverage_error,abs_coverage_error
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,55,downstream_only,21311,217,1.0495320798318404,7.229178687463464,14.458357374926928,0.4055299539170507,-0.27447004608294934,0.27447004608294934
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,55,all,64728,756,0.12001970332973991,7.679764056575795,15.35952811315159,0.4775132275132275,-0.20248677248677255,0.20248677248677255
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,56,B2_containing,42747,1209,-0.330527475359105,7.822917985938113,15.645835971876226,0.5343258891645989,-0.14567411083540116,0.14567411083540116
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,56,downstream_only,21068,460,1.0574284115755235,7.2141503701880225,14.428300740376045,0.5130434782608696,-0.16695652173913045,0.16695652173913045
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,56,all,63815,1669,0.1033796643656709,7.648808631433035,15.29761726286607,0.5296584781306172,-0.15034152186938288,0.15034152186938288
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,57,B2_containing,43082,874,-0.2588634519317923,7.834322239691718,15.668644479383437,0.5080091533180778,-0.17199084668192222,0.17199084668192222
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,57,downstream_only,21181,347,1.0980519309834331,7.213128569070945,14.42625713814189,0.4956772334293948,-0.18432276657060526,0.18432276657060526
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,57,all,64263,1221,0.1563830727451704,7.658471191273146,15.316942382546292,0.5061425061425061,-0.17385749385749394,0.17385749385749394
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,58,B2_containing,43102,854,-0.2780684564480189,7.851600820830302,15.703201641660604,0.531615925058548,-0.148384074941452,0.148384074941452
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,58,downstream_only,21175,353,1.049492304936662,7.232424735068953,14.464849470137906,0.5269121813031161,-0.15308781869688393,0.15308781869688393
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,58,all,64277,1207,0.132389685224658,7.6706974969887325,15.341394993977465,0.531897265948633,-0.1481027340513671,0.1481027340513671
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,59,B2_containing,36522,7434,-0.1318057476638692,8.013033155989472,16.026066311978944,0.7062146892655368,0.026214689265536717,0.026214689265536717
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,59,downstream_only,17775,3753,1.0520978252856468,7.619327176644686,15.238654353289371,0.7876365574207301,0.10763655742073008,0.10763655742073008
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,59,all,54297,11187,0.2197979411175916,7.918657085135779,15.837314170271558,0.7344238848663628,0.05442388486636274,0.05442388486636274
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,60,B2_containing,37132,6824,-0.10778329473091905,8.350755161899443,16.701510323798885,0.7985052754982415,0.11850527549824141,0.11850527549824141
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,60,downstream_only,17828,3700,0.9067429134392906,7.390039473752814,14.780078947505627,0.7154054054054054,0.03540540540540538,0.03540540540540538
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,60,all,54960,10524,0.19712261415088989,8.025302710508399,16.050605421016797,0.7690041809198024,0.08900418091980233,0.08900418091980233
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,61,B2_containing,36346,7610,-0.5571064660068202,8.138211738005998,16.276423476011995,0.7388961892247043,0.0588961892247043,0.0588961892247043
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,61,downstream_only,17283,4245,0.729043000627775,7.237462129956948,14.474924259913896,0.6577149587750295,-0.022285041224970548,0.022285041224970548
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,61,all,53629,11855,-0.1838770164219911,7.843014450975696,15.686028901951392,0.7089835512442008,0.02898355124420071,0.02898355124420071
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,62,B2_containing,36853,7103,-0.3482995302207493,8.154716577477359,16.309433154954718,0.7457412360974236,0.06574123609742355,0.06574123609742355
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,62,downstream_only,17695,3833,0.864387792798493,7.396316537369567,14.792633074739134,0.7164101226193582,0.036410122619358165,0.036410122619358165
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,62,all,54548,10936,0.01921572986163035,7.919709028268921,15.839418056537841,0.7352779809802488,0.05527798098024872,0.05527798098024872
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,63,B2_containing,39956,4000,-0.34024138074275534,7.874462160462449,15.748924320924898,0.66175,-0.0182500000000001,0.0182500000000001
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,63,downstream_only,19712,1816,0.8339838748454884,7.378392542203436,14.756785084406872,0.7422907488986784,0.06229074889867836,0.06229074889867836
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,63,all,59668,5816,0.01490882155475435,7.731086550990078,15.462173101980156,0.6808803301237965,0.0008803301237964023,0.0008803301237964023
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,65,B2_containing,42840,1116,-0.3099163386220651,7.88218632146879,15.76437264293758,0.6272401433691757,-0.05275985663082439,0.05275985663082439
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,65,downstream_only,21130,398,1.0232332771088872,7.275223047180335,14.55044609436067,0.678391959798995,-0.0016080402010050232,0.0016080402010050232
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.68,65,all,63970,1514,0.0980726601339646,7.708693498289982,15.417386996579964,0.6387054161162483,-0.041294583883751734,0.041294583883751734
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,44,B2_containing,43832,124,-0.3054514452394962,22.50331401205593,45.00662802411186,0.8387096774193549,-0.11129032258064508,0.11129032258064508
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,44,downstream_only,21483,45,1.0117640346410852,15.86250878857897,31.72501757715794,0.9777777777777777,0.02777777777777779,0.02777777777777779
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,44,all,65315,169,0.0961218945660709,19.848304427924667,39.696608855849334,0.863905325443787,-0.086094674556213,0.086094674556213
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,45,B2_containing,42663,1293,-0.3086515437631596,22.083783338716444,44.16756667743289,0.8662026295436969,-0.08379737045630309,0.08379737045630309
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,45,downstream_only,21034,494,1.052052153192118,15.842495484478437,31.684990968956875,0.9271255060728745,-0.022874493927125483,0.022874493927125483
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,45,all,63697,1787,0.1137069527914014,19.60999240258228,39.21998480516456,0.8729714605484051,-0.07702853945159482,0.07702853945159482
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,46,B2_containing,43946,10,-0.2992855189932142,22.582428004986212,45.164856009972425,1.0,0.050000000000000044,0.050000000000000044
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,46,downstream_only,21525,3,1.0147137156561168,15.860224997942424,31.72044999588485,1.0,0.050000000000000044,0.050000000000000044
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,46,all,65471,13,0.1039764345423612,19.887445923646354,39.77489184729271,1.0,0.050000000000000044,0.050000000000000044
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,47,B2_containing,43844,112,-0.2991268571218447,22.54179677457888,45.08359354915776,0.9107142857142857,-0.03928571428571426,0.03928571428571426
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,47,downstream_only,21484,44,1.0201295467825526,15.861531367627048,31.723062735254096,0.9545454545454546,0.00454545454545463,0.00454545454545463
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,47,all,65328,156,0.10771114893391964,19.87684182425138,39.75368364850276,0.9166666666666666,-0.033333333333333326,0.033333333333333326
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,48,B2_containing,43164,792,-0.2929911712073311,22.3652568757659,44.7305137515318,0.898989898989899,-0.05101010101010095,0.05101010101010095
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,48,downstream_only,21222,306,1.0389521515696325,15.877689177159171,31.755378354318342,0.954248366013072,0.004248366013071991,0.004248366013071991
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,48,all,64386,1098,0.1216170320131374,19.80677473448564,39.61354946897128,0.9180327868852459,-0.031967213114754034,0.031967213114754034
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,49,B2_containing,43092,864,-0.28598621492532617,22.446827229442537,44.893654458885074,0.9166666666666666,-0.033333333333333326,0.033333333333333326
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,49,downstream_only,21206,322,1.04382244290426,15.869651694304384,31.739303388608768,0.9440993788819876,-0.0059006211180123724,0.0059006211180123724
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,49,all,64298,1186,0.12704393654267798,19.79209249580495,39.5841849916099,0.9148397976391232,-0.0351602023608768,0.0351602023608768
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,50,B2_containing,43002,954,-0.35905702426350816,22.056406572048413,44.112813144096826,0.8333333333333334,-0.11666666666666659,0.11666666666666659
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,50,downstream_only,21193,335,1.057064632339276,15.855090499269597,31.710180998539194,0.9283582089552239,-0.021641791044776038,0.021641791044776038
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,50,all,64195,1289,0.0774294068318344,19.609195578859133,39.218391157718266,0.8463925523661753,-0.10360744763382468,0.10360744763382468
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,51,B2_containing,43514,442,-0.28567800659821324,22.380303327068894,44.76060665413779,0.8619909502262444,-0.08800904977375557,0.08800904977375557
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,51,downstream_only,21354,174,1.0478817742947282,15.77651144949703,31.55302289899406,0.7931034482758621,-0.15689655172413786,0.15689655172413786
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,51,all,64868,616,0.12739912502392053,19.763259519069006,39.52651903813801,0.8603896103896104,-0.08961038961038958,0.08961038961038958
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,52,B2_containing,43739,217,-0.3162166869545965,22.507881115521986,45.01576223104397,0.8986175115207373,-0.051382488479262634,0.051382488479262634
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,52,downstream_only,21433,95,1.0206756601953058,15.858885486976506,31.717770973953012,0.9368421052631579,-0.013157894736842035,0.013157894736842035
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,52,all,65172,312,0.0929773986994487,19.834011904413497,39.668023808826995,0.8814102564102564,-0.06858974358974357,0.06858974358974357
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,53,B2_containing,43143,813,-0.278012012876743,22.221362901458278,44.442725802916556,0.8597785977859779,-0.09022140221402208,0.09022140221402208
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,53,downstream_only,21221,307,1.0868455718023695,15.725307807465208,31.450615614930417,0.7947882736156352,-0.15521172638436476,0.15521172638436476
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,53,all,64364,1120,0.14450811437461855,19.684888627033473,39.369777254066946,0.8598214285714286,-0.09017857142857133,0.09017857142857133
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,54,B2_containing,43184,772,-0.29614013029520503,22.24536129597892,44.49072259195784,0.8652849740932642,-0.08471502590673574,0.08471502590673574
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,54,downstream_only,21247,281,1.0589247886426438,15.821198040168888,31.642396080337775,0.8896797153024911,-0.06032028469750883,0.06032028469750883
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,54,all,64431,1053,0.1258830025237683,19.69341991137301,39.38683982274602,0.8641975308641975,-0.08580246913580247,0.08580246913580247
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,55,B2_containing,43417,539,-0.3021247039981207,22.320613285861675,44.64122657172335,0.8534322820037106,-0.09656771799628938,0.09656771799628938
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,55,downstream_only,21311,217,1.0495320798318404,15.792558387282742,31.585116774565485,0.8433179723502304,-0.10668202764976953,0.10668202764976953
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,55,all,64728,756,0.12001970332973991,19.758090498147517,39.516180996295034,0.876984126984127,-0.07301587301587298,0.07301587301587298
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,56,B2_containing,42747,1209,-0.330527475359105,22.320977511905173,44.64195502381035,0.9098428453267163,-0.040157154673283624,0.040157154673283624
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,56,downstream_only,21068,460,1.0574284115755235,15.801593412722463,31.603186825444926,0.9,-0.04999999999999993,0.04999999999999993
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,56,all,63815,1669,0.1033796643656709,19.69891394240533,39.39782788481066,0.8969442780107849,-0.05305572198921504,0.05305572198921504
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,57,B2_containing,43082,874,-0.2588634519317923,22.364751881417433,44.72950376283487,0.8993135011441648,-0.050686498855835205,0.050686498855835205
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,57,downstream_only,21181,347,1.0980519309834331,15.869701205436677,31.739402410873353,0.9250720461095101,-0.02492795389048985,0.02492795389048985
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,57,all,64263,1221,0.1563830727451704,19.786723731166873,39.573447462333746,0.914004914004914,-0.03599508599508594,0.03599508599508594
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,58,B2_containing,43102,854,-0.2780684564480189,22.36928782093446,44.73857564186892,0.8992974238875878,-0.050702576112412134,0.050702576112412134
traditional_s05d_static_priors,resid_traditional_s05d_static_priors,0.95,58,downstream_only,21175,353,1.049492304936662,15.82410062692556,31.64820125385112,0.9036827195467422,-0.04631728045325778,0.04631728045325778
