method,axis,stratum,nominal_coverage,n_runs,n_pair_rows,coverage,coverage_ci_low,coverage_ci_high,coverage_error,abs_coverage_error,mean_interval_width_ns,interval_width_ci_low_ns,interval_width_ci_high_ns,fallback_fraction
ridge,timing_tail_atom,mid,0.68,20,21824,0.6807184750733137,0.6510320493887987,0.7027215513985671,0.0007184750733136847,0.0007184750733136847,10.222958537337544,10.109505457103102,10.314599442920194,0.0
ridge,timing_tail_atom,mid,0.95,20,21824,0.9508797653958945,0.9242511007907844,0.963105658403552,0.0008797653958945162,0.0008797653958945162,28.543002932028834,27.775598439513843,28.928053053074514,0.0
ridge,topology,B2_containing,0.68,20,43946,0.6853411004414509,0.6362932273488329,0.7176677407920808,0.005341100441450863,0.005341100441450863,14.986795153066268,14.82311957131232,15.086273483232118,0.0
ridge,topology,B2_containing,0.95,20,43946,0.9508715241432667,0.9163134886579587,0.9591195717840618,0.0008715241432667442,0.0008715241432667442,43.193079018290135,42.479642782090785,43.469381481910624,0.0
ridge,topology,downstream_only,0.68,20,21525,0.6845528455284553,0.6187245844528373,0.7170550440191812,0.004552845528455252,0.004552845528455252,12.964669118299096,12.690131790025008,13.178290843887806,0.0
ridge,topology,downstream_only,0.95,20,21525,0.9508943089430895,0.9253078072290957,0.9642269994252424,0.0008943089430895057,0.0008943089430895057,32.267573925377214,31.966628464243488,32.59274013923567,0.0
ridge,two_pulse_score,not_pileup_like,0.68,20,54077,0.681565175582965,0.6458692697755932,0.7037567885166851,0.0015651755829649838,0.0015651755829649838,12.01131802039918,11.869326652689146,12.132050367313974,0.0
ridge,two_pulse_score,not_pileup_like,0.95,20,54077,0.9511437394825897,0.9383208807897492,0.9592382919427498,0.001143739482589723,0.001143739482589723,31.654597243903762,31.391583423928164,31.880535562349916,0.0
ridge,two_pulse_score,pileup_like,0.68,20,11394,0.6781639459364578,0.6531736832081236,0.7001126816925402,-0.0018360540635422584,0.0018360540635422584,21.797472472707273,21.641293323062804,21.945821600188445,0.0
ridge,two_pulse_score,pileup_like,0.95,20,11394,0.9496226083903809,0.9429132741893564,0.9564212397470745,-0.0003773916096190266,0.0003773916096190266,87.85448262418973,87.46060010665144,88.18177778935477,0.0
support_gated_cnn_new,anomaly_taxon,baseline_contamination,0.68,11,3119,0.6011542160949022,0.501170462029358,0.6885516773675553,-0.07884578390509789,0.07884578390509789,7.836896415332687,7.605364202797328,8.132690902381738,0.0
support_gated_cnn_new,anomaly_taxon,baseline_contamination,0.95,11,3119,0.9070214812439884,0.8824709115300373,0.9336000602366052,-0.04297851875601155,0.04297851875601155,12.666252611865339,12.546956763803797,12.746567542507377,0.0
support_gated_cnn_new,anomaly_taxon,common_support,0.68,20,33264,0.6446608946608947,0.5702147292692576,0.7063058760559265,-0.03533910533910534,0.03533910533910534,8.073556626043302,7.827372166111672,8.275954747872612,0.0
support_gated_cnn_new,anomaly_taxon,common_support,0.95,20,33264,0.943061568061568,0.9220850140572272,0.9636163086973396,-0.00693843193843191,0.00693843193843191,16.536074844047427,16.00827701542456,17.072738609945297,0.0
support_gated_cnn_new,anomaly_taxon,saturation_boundary,0.68,20,11970,0.6853801169590643,0.5651581223495823,0.7644167867497961,0.005380116959064263,0.005380116959064263,39.393755369778354,37.29208192339696,41.24657522833463,0.0
support_gated_cnn_new,anomaly_taxon,saturation_boundary,0.95,20,11970,0.9488721804511279,0.9213238227101551,0.9652408645746829,-0.0011278195488720888,0.0011278195488720888,198.62286553068174,197.23485117290969,199.850554236978,0.0
support_gated_cnn_new,anomaly_taxon,timing_tail_high_q_shift,0.68,20,17049,0.6720042231215907,0.5921072236076717,0.7358007020136565,-0.007995776878409355,0.007995776878409355,8.997627223864626,8.75424932696192,9.183126941456548,0.0
support_gated_cnn_new,anomaly_taxon,timing_tail_high_q_shift,0.95,20,17049,0.9518446829726084,0.9294257579929686,0.9645047831217174,0.0018446829726084246,0.0018446829726084246,91.76257519767907,85.43415540221349,95.2126822153536,0.0
support_gated_cnn_new,baseline_contamination,low_baseline,0.68,18,6590,0.6280728376327769,0.45076185260083135,0.6874421453891854,-0.05192716236722317,0.05192716236722317,9.605771836387543,9.428792468441767,9.741892991959258,0.0
support_gated_cnn_new,baseline_contamination,low_baseline,0.95,18,6590,0.9488619119878604,0.8883778365629216,0.9691250830548882,-0.0011380880121395487,0.0011380880121395487,130.80229207534552,121.57864475207457,135.07496941361666,0.0
support_gated_cnn_new,baseline_contamination,nominal_baseline,0.68,20,58865,0.6588974772785187,0.5494203435826316,0.7463426644961919,-0.021102522721481387,0.021102522721481387,9.822812459028874,9.616640853292937,10.061105714766027,0.0
support_gated_cnn_new,baseline_contamination,nominal_baseline,0.95,20,58865,0.9509555763186953,0.9252998283474216,0.9684408144324546,0.0009555763186953614,0.0009555763186953614,93.08217099062479,89.20599796186859,96.2726698654916,0.0
support_gated_cnn_new,saturation_boundary,deep,0.68,20,3412,0.6691090269636577,0.5894896243428698,0.7863392829054988,-0.010890973036342344,0.010890973036342344,48.697515469963335,46.092259545863136,51.71387259659136,0.0
support_gated_cnn_new,saturation_boundary,deep,0.95,20,3412,0.9469519343493552,0.9301438791211719,0.9739630636392709,-0.003048065650644749,0.003048065650644749,197.57717748155054,196.78190457537798,198.4919661624846,0.0
support_gated_cnn_new,saturation_boundary,mild,0.68,19,5527,0.6795730052469694,0.5301448845029182,0.7486906996681171,-0.0004269947530306517,0.0004269947530306517,14.949434398291878,13.669371813022478,15.73188852707296,0.0
support_gated_cnn_new,saturation_boundary,mild,0.95,19,5527,0.9497014655328387,0.9200180897035015,0.9647996188450022,-0.00029853446716121557,0.00029853446716121557,167.72484857754606,163.85836483705407,169.95661418344076,0.0
support_gated_cnn_new,saturation_boundary,moderate,0.68,19,3001,0.6737754081972676,0.5027379657680796,0.7915211167273156,-0.006224591802732493,0.006224591802732493,62.65227777361104,58.508294991945185,65.33344956278152,0.0
support_gated_cnn_new,saturation_boundary,moderate,0.95,19,3001,0.9480173275574808,0.9183257543645544,0.9678450509427874,-0.001982672442519151,0.001982672442519151,205.10111584901253,204.34168258523653,205.75193457388806,0.0
support_gated_cnn_new,saturation_boundary,none,0.68,20,53501,0.6549597203790584,0.5781567164976585,0.7331503416068891,-0.025040279620941686,0.025040279620941686,8.433346211552628,8.17740161368896,8.675600527789848,0.0
support_gated_cnn_new,saturation_boundary,none,0.95,20,53501,0.9495149623371526,0.928319307818815,0.9668331786201366,-0.00048503766284735406,0.00048503766284735406,21.118683733193745,19.47942933548286,22.75690522822844,0.0
support_gated_cnn_new,timing_tail_atom,high,0.68,20,21825,0.6769759450171822,0.5467808919649576,0.786674652892827,-0.003024054982817881,0.003024054982817881,14.14262761652547,13.43245558640114,14.621319249243616,0.0
support_gated_cnn_new,timing_tail_atom,high,0.95,20,21825,0.9487285223367697,0.9131605054888284,0.9690679404157788,-0.0012714776632302138,0.0012714776632302138,187.7205455130299,185.42080008929292,189.57361697276843,0.0
support_gated_cnn_new,timing_tail_atom,low,0.68,20,21822,0.6259279626065438,0.5424407174823028,0.6833581334015886,-0.05407203739345623,0.05407203739345623,8.650628995354086,8.403837061965568,8.807576131062202,0.0
support_gated_cnn_new,timing_tail_atom,low,0.95,20,21822,0.9471175877554762,0.9081211665700176,0.9628051803925355,-0.002882412244523791,0.002882412244523791,19.765432661669724,19.470899072093697,19.934032847171334,0.0
support_gated_cnn_new,timing_tail_atom,mid,0.68,20,21824,0.6507056451612904,0.5687629623958841,0.7258984452069246,-0.02929435483870968,0.02929435483870968,8.800555793856233,8.522846604470233,9.025365319139402,0.0
support_gated_cnn_new,timing_tail_atom,mid,0.95,20,21824,0.9459310850439883,0.8980895284070886,0.9737596742340198,-0.004068914956011693,0.004068914956011693,35.521535957600825,27.880539214324592,40.08893919710046,0.0
support_gated_cnn_new,topology,B2_containing,0.68,20,43946,0.6463841987894234,0.5579552700802011,0.7264295112407012,-0.03361580121057661,0.03361580121057661,10.624026911823286,10.506716185422519,10.750971354281008,0.0
support_gated_cnn_new,topology,B2_containing,0.95,20,43946,0.9488235561825877,0.8914231067257297,0.9663553304194974,-0.0011764438174122205,0.0011764438174122205,140.16503145148417,131.99339754230633,143.1103015803513,0.0
support_gated_cnn_new,topology,downstream_only,0.68,20,21525,0.6495702671312428,0.5974706076336356,0.718893911970057,-0.030429732868757275,0.030429732868757275,6.882569446899394,6.7389343501215775,7.026818008414734,0.0
support_gated_cnn_new,topology,downstream_only,0.95,20,21525,0.937560975609756,0.8869884736027196,0.978258027141939,-0.012439024390243913,0.012439024390243913,14.281665301150632,14.054209461736523,14.435855776572618,0.0
support_gated_cnn_new,two_pulse_score,not_pileup_like,0.68,20,54077,0.6441740481165745,0.532272413731482,0.7060372315688841,-0.03582595188342552,0.03582595188342552,8.953536316964195,8.655591157677545,9.129089542537889,0.0
support_gated_cnn_new,two_pulse_score,not_pileup_like,0.95,20,54077,0.9491280951236201,0.925053203530839,0.9649527006843168,-0.000871904876379892,0.000871904876379892,27.842420999138096,25.31087926471774,29.638624577998623,0.0
support_gated_cnn_new,two_pulse_score,pileup_like,0.68,20,11394,0.6777251184834123,0.6091941204701481,0.7501979707643375,-0.0022748815165877234,0.0022748815165877234,56.253717071500965,52.79667610629736,59.793556210147905,0.0
support_gated_cnn_new,two_pulse_score,pileup_like,0.95,20,11394,0.9493593119185536,0.934092248827114,0.9622616565854377,-0.00064068808144635,0.00064068808144635,209.91464346202358,209.29650716447637,210.33334384520484,0.0
traditional_s05d_static_priors,anomaly_taxon,baseline_contamination,0.68,11,3119,0.6748957999358769,0.6390724353336943,0.7165466747593642,-0.005104200064123154,0.005104200064123154,8.4265951232114,8.293374490745908,8.630640919845945,0.0
traditional_s05d_static_priors,anomaly_taxon,baseline_contamination,0.95,11,3119,0.9493427380570696,0.9336669370234773,0.9631016644174538,-0.000657261942930365,0.000657261942930365,18.32840527791321,18.045899574170267,18.523345030422057,0.0
traditional_s05d_static_priors,anomaly_taxon,common_support,0.68,20,33264,0.6783309283309283,0.6498364232314148,0.7059287165108711,-0.001669071669071709,0.001669071669071709,10.688120239726887,10.570341901828426,10.818641482337263,0.0
traditional_s05d_static_priors,anomaly_taxon,common_support,0.95,20,33264,0.9497955747955747,0.9403562696736086,0.9571827961460343,-0.00020442520442520706,0.00020442520442520706,28.001204757695124,27.652933716098875,28.360097303588564,0.0
traditional_s05d_static_priors,anomaly_taxon,saturation_boundary,0.68,20,11970,0.6761904761904762,0.6392466240741249,0.6899284171300852,-0.003809523809523818,0.003809523809523818,22.783766895003676,22.641730638746836,22.859163262671693,0.0
traditional_s05d_static_priors,anomaly_taxon,saturation_boundary,0.95,20,11970,0.9485380116959065,0.9342261761678807,0.9596879729432644,-0.0014619883040934978,0.0014619883040934978,59.342921926703376,58.82440496539854,59.69494786157455,0.0
traditional_s05d_static_priors,anomaly_taxon,timing_tail_high_q_shift,0.68,20,17049,0.6767552349111385,0.6536684135130815,0.6984008625708137,-0.003244765088861512,0.003244765088861512,18.260094888065613,18.157397437474998,18.344897658240267,0.0
traditional_s05d_static_priors,anomaly_taxon,timing_tail_high_q_shift,0.95,20,17049,0.951434101706845,0.9350926308083346,0.9600095391708966,0.0014341017068449924,0.0014341017068449924,53.51721279370091,51.62006337269236,54.459866291084765,0.0
traditional_s05d_static_priors,baseline_contamination,low_baseline,0.68,18,6590,0.6852807283763278,0.6205795310727066,0.7320170679101228,0.005280728376327759,0.005280728376327759,14.750295481725795,14.500646789009535,14.931959570341887,0.0
traditional_s05d_static_priors,baseline_contamination,low_baseline,0.95,18,6590,0.9515933232169954,0.8863863218935363,0.9656671803706371,0.001593323216995457,0.001593323216995457,41.689170663564084,39.73047372732152,42.604226940032014,0.0
traditional_s05d_static_priors,baseline_contamination,nominal_baseline,0.68,20,58865,0.6840907160451881,0.6042211126276709,0.7101248380792979,0.00409071604518807,0.00409071604518807,15.802460155974396,15.505656222277166,15.905236983901258,0.0
traditional_s05d_static_priors,baseline_contamination,nominal_baseline,0.95,20,58865,0.9514652170219995,0.9253461952088943,0.962366110139656,0.001465217021999532,0.001465217021999532,40.564949608826176,40.06306560628004,40.946248866409086,0.0
traditional_s05d_static_priors,saturation_boundary,deep,0.68,20,3412,0.6664712778429074,0.6446675797823845,0.6990801850342812,-0.013528722157092665,0.013528722157092665,22.5216643147617,22.43091459515338,22.705979889766986,0.0
traditional_s05d_static_priors,saturation_boundary,deep,0.95,20,3412,0.9443141852286049,0.9272748282727827,0.961000807102502,-0.00568581477139507,0.00568581477139507,53.819568079208366,53.27974730315616,54.268236863182615,0.0
traditional_s05d_static_priors,saturation_boundary,mild,0.68,19,5527,0.6792111452867741,0.6380605728340328,0.7254575169013937,-0.0007888547132259838,0.0007888547132259838,20.415083858860164,20.211080107603653,20.769008977627397,0.0
traditional_s05d_static_priors,saturation_boundary,mild,0.95,19,5527,0.9506061154333273,0.9224336385481396,0.9621505761234004,0.0006061154333273366,0.0006061154333273366,60.68094207832298,58.94377865759998,61.617479012695796,0.0
traditional_s05d_static_priors,saturation_boundary,moderate,0.68,19,3001,0.6744418527157614,0.6511951896090179,0.6883552956496672,-0.005558147284238646,0.005558147284238646,26.25490452836853,26.102067120370208,26.348210335178663,0.0
traditional_s05d_static_priors,saturation_boundary,moderate,0.95,19,3001,0.9480173275574808,0.9287926616692103,0.9622529997972898,-0.001982672442519151,0.001982672442519151,63.409095984608435,63.03647702320194,63.72882364990187,0.0
traditional_s05d_static_priors,saturation_boundary,none,0.68,20,53501,0.6827909758696099,0.6369128390889846,0.7053014925016076,0.0027909758696098574,0.0027909758696098574,13.966656751867285,13.806430355591685,14.057893846210897,0.0
traditional_s05d_static_priors,saturation_boundary,none,0.95,20,53501,0.9511971738846002,0.9339264524039719,0.960399524195758,0.0011971738846002777,0.0011971738846002777,34.28001701967408,34.043378606664575,34.597168884905656,0.0
traditional_s05d_static_priors,timing_tail_atom,high,0.68,20,21825,0.6833447880870561,0.616307876225533,0.7105820374906507,0.003344788087056072,0.003344788087056072,21.00835413917653,20.831470459827305,21.104535472810788,0.0
traditional_s05d_static_priors,timing_tail_atom,high,0.95,20,21825,0.9505154639175257,0.9306047056754941,0.9619122812594657,0.0005154639175257714,0.0005154639175257714,64.90028492256815,63.50168676736843,65.63416374405463,0.0
traditional_s05d_static_priors,timing_tail_atom,low,0.68,20,21822,0.6789936761066814,0.6500888199446239,0.6999967326090328,-0.0010063238933186724,0.0010063238933186724,13.371877670136191,13.272386063722859,13.462625292076396,0.0
traditional_s05d_static_priors,timing_tail_atom,low,0.95,20,21822,0.9503253597287141,0.9348642982667874,0.9599904305379969,0.0003253597287141696,0.0003253597287141696,33.302337214757735,33.056349873098014,33.68031276715575,0.0
traditional_s05d_static_priors,timing_tail_atom,mid,0.68,20,21824,0.6812225073313783,0.6094226511446903,0.7353598151778371,0.0012225073313782975,0.0012225073313782975,10.791788205633077,10.576024617164204,11.026727155652308,0.0
traditional_s05d_static_priors,timing_tail_atom,mid,0.95,20,21824,0.9499633431085044,0.9182508330804798,0.9649431270428982,-3.6656891495567834e-05,3.6656891495567834e-05,29.494836598925044,28.711471814368398,30.015159183285206,0.0
traditional_s05d_static_priors,topology,B2_containing,0.68,20,43946,0.684681199654121,0.6421191710606272,0.7274089651495401,0.004681199654120949,0.004681199654120949,16.110775895722018,15.89816978007178,16.311044051580982,0.0
traditional_s05d_static_priors,topology,B2_containing,0.95,20,43946,0.9510308105402084,0.9315718462900386,0.9632747600597805,0.0010308105402084822,0.0010308105402084822,46.1476520182789,45.478359571711216,46.56040684484184,0.0
traditional_s05d_static_priors,topology,downstream_only,0.68,20,21525,0.6824622531939605,0.6328533211783621,0.7103085702514628,0.0024622531939604286,0.0024622531939604286,14.73982514599266,14.533220392424777,14.875881794035159,0.0
traditional_s05d_static_priors,topology,downstream_only,0.95,20,21525,0.9493612078977932,0.9339528318310061,0.9610753446929439,-0.0006387921022067422,0.0006387921022067422,31.840462335868967,31.537313560048975,32.24147099474192,0.0
traditional_s05d_static_priors,two_pulse_score,not_pileup_like,0.68,20,54077,0.6812138247314016,0.6333313802282955,0.7054496694778724,0.001213824731401525,0.001213824731401525,12.705602715604716,12.572360990529713,12.827941588650996,0.0
traditional_s05d_static_priors,two_pulse_score,not_pileup_like,0.95,20,54077,0.9502006398283929,0.9429588846149735,0.9584576949594775,0.00020063982839291228,0.00020063982839291228,32.199625405696125,31.941139360211803,32.57848492845108,0.0
traditional_s05d_static_priors,two_pulse_score,pileup_like,0.68,20,11394,0.6782517114270669,0.6561270454419625,0.7057297647583883,-0.0017482885729331876,0.0017482885729331876,23.530330808306342,23.35674691956201,23.736667526276058,0.0
traditional_s05d_static_priors,two_pulse_score,pileup_like,0.95,20,11394,0.9497981393715991,0.9413769226058473,0.9560574788316538,-0.00020186062840088503,0.00020186062840088503,93.5733757716906,93.24121597522208,93.82088939818217,0.0
waveform_only_mlp,anomaly_taxon,baseline_contamination,0.68,11,3119,0.6838730362295607,0.6115825620601479,0.7160416914377986,0.0038730362295607,0.0038730362295607,5.500404495795538,5.409044491827163,5.5807549147780495,0.0
waveform_only_mlp,anomaly_taxon,baseline_contamination,0.95,11,3119,0.9528695094581596,0.9164861060950479,0.9653672598301885,0.002869509458159669,0.002869509458159669,10.132411968578017,9.833197159371698,10.196024768813711,0.0
waveform_only_mlp,anomaly_taxon,common_support,0.68,20,33264,0.6798039923039924,0.6215108916118479,0.7249409899302645,-0.00019600769600769397,0.00019600769600769397,5.786783910752305,5.662374818446165,5.903549316171105,0.0
waveform_only_mlp,anomaly_taxon,common_support,0.95,20,33264,0.9449555074555075,0.9087252897237517,0.972259411576911,-0.005044492544492463,0.005044492544492463,11.489482095446688,11.038385773856156,11.888395727620304,0.0
waveform_only_mlp,anomaly_taxon,saturation_boundary,0.68,20,11970,0.6847117794486216,0.6002332329981985,0.7532369325599323,0.004711779448621556,0.004711779448621556,38.59024941197124,37.011170134476714,39.74949302733978,0.0
waveform_only_mlp,anomaly_taxon,saturation_boundary,0.95,20,11970,0.9486215538847118,0.9078032775932474,0.9701908994922308,-0.0013784461152881455,0.0013784461152881455,194.56701437524538,192.27960776442677,195.96647432398805,0.0
waveform_only_mlp,anomaly_taxon,timing_tail_high_q_shift,0.68,20,17049,0.6787494867734178,0.6299710705733311,0.7103169681309216,-0.001250513226582206,0.001250513226582206,9.03192437890978,8.916013113727415,9.126012218658044,0.0
waveform_only_mlp,anomaly_taxon,timing_tail_high_q_shift,0.95,20,17049,0.9518446829726084,0.9107690115161309,0.9669655014451938,0.0018446829726084246,0.0018446829726084246,91.55013414731076,83.6626010931911,94.45892026646564,0.0
waveform_only_mlp,baseline_contamination,low_baseline,0.68,18,6590,0.6954476479514415,0.5578871644809671,0.7406833334299702,0.01544764795144149,0.01544764795144149,7.799068674164729,7.575622357072561,7.912149949958566,0.0
waveform_only_mlp,baseline_contamination,low_baseline,0.95,18,6590,0.9490136570561457,0.8213972744523029,0.969563230921231,-0.000986342943854246,0.000986342943854246,125.63264853754825,105.85111711192492,129.91772218831161,0.0
waveform_only_mlp,baseline_contamination,nominal_baseline,0.68,20,58865,0.6878280812027521,0.579027902806831,0.7742888820567131,0.007828081202752024,0.007828081202752024,7.904858041198702,7.696568287198988,8.087998860363264,0.0
waveform_only_mlp,baseline_contamination,nominal_baseline,0.95,20,58865,0.950836660154591,0.9064100679064381,0.9762710369342842,0.0008366601545910513,0.0008366601545910513,89.9505803012112,83.46596968065782,93.40024384474066,0.0
waveform_only_mlp,saturation_boundary,deep,0.68,20,3412,0.6732121922626025,0.5737289186507937,0.7785543965770203,-0.006787807737397511,0.006787807737397511,45.82045724244239,43.49464290413008,48.516676145491594,0.0
waveform_only_mlp,saturation_boundary,deep,0.95,20,3412,0.9466588511137163,0.9304984093319194,0.9591676831607279,-0.0033411488862836736,0.0033411488862836736,190.00623351847753,189.59985742020137,190.4756625260812,0.0
waveform_only_mlp,saturation_boundary,mild,0.68,19,5527,0.6750497557445269,0.5119246650267575,0.7399756159548011,-0.004950244255473191,0.004950244255473191,13.351345103777174,11.619142799388072,14.17691662514653,0.0
waveform_only_mlp,saturation_boundary,mild,0.95,19,5527,0.9504251854532296,0.8902747076769554,0.9653097651379705,0.0004251854532296706,0.0004251854532296706,161.86446316669222,155.75104542512938,163.6272950327823,0.0
waveform_only_mlp,saturation_boundary,moderate,0.68,19,3001,0.6774408530489837,0.524334424707926,0.778861059321537,-0.0025591469510163334,0.0025591469510163334,58.265592603368205,55.02825374481314,60.93705590336496,0.0
waveform_only_mlp,saturation_boundary,moderate,0.95,19,3001,0.9466844385204932,0.9228202733739974,0.9759747645719209,-0.0033155614795067345,0.0033155614795067345,200.48862110026656,199.85941869601956,200.85675278015395,0.0
waveform_only_mlp,saturation_boundary,none,0.68,20,53501,0.6840245976710716,0.6144290963571784,0.7224695792048693,0.00402459767107155,0.00402459767107155,6.699792283764871,6.5722419894077255,6.799672779550157,0.0
waveform_only_mlp,saturation_boundary,none,0.95,20,53501,0.9509354965327751,0.9242161085434659,0.968642773293472,0.0009354965327751374,0.0009354965327751374,20.39134828857417,19.31069930271347,21.57693800982745,0.0
waveform_only_mlp,timing_tail_atom,high,0.68,20,21825,0.6873310423825888,0.5392559700693176,0.758942878959448,0.007331042382588748,0.007331042382588748,14.920693918494951,14.090126527112194,15.793442976005476,0.0
waveform_only_mlp,timing_tail_atom,high,0.95,20,21825,0.948545246277205,0.9144848871948492,0.9661756145413604,-0.0014547537227949103,0.0014547537227949103,183.98692690811376,181.75119135513972,185.30871859175662,0.0
waveform_only_mlp,timing_tail_atom,low,0.68,20,21822,0.6789936761066814,0.6043845808041104,0.7365162073407199,-0.0010063238933186724,0.0010063238933186724,5.792887686174477,5.66054478283575,5.8894332382932655,0.0
waveform_only_mlp,timing_tail_atom,low,0.95,20,21822,0.9484465218586747,0.9042823665061114,0.9667814736726896,-0.0015534781413252263,0.0015534781413252263,15.051151123775947,14.404386029351164,15.469331997392992,0.0
waveform_only_mlp,timing_tail_atom,mid,0.68,20,21824,0.6850714809384164,0.585975223002966,0.7402185127815719,0.005071480938416362,0.005071480938416362,7.114632607205593,6.885869078462487,7.232041677251584,0.0
waveform_only_mlp,timing_tail_atom,mid,0.95,20,21824,0.9460227272727273,0.9058006640812516,0.9730707006872632,-0.003977272727272663,0.003977272727272663,35.27345178696953,29.70995189593221,39.37701813387376,0.0
waveform_only_mlp,topology,B2_containing,0.68,20,43946,0.689687343558003,0.555980088185264,0.7628722335838333,0.009687343558002937,0.009687343558002937,8.558946725342437,8.24355568207821,8.851035251546834,0.0
waveform_only_mlp,topology,B2_containing,0.95,20,43946,0.9490055977790925,0.8794275937447229,0.9722083974686622,-0.0009944022209074088,0.0009944022209074088,134.05244738585264,127.34269624041586,137.25724506572382,0.0
waveform_only_mlp,topology,downstream_only,0.68,20,21525,0.6824622531939605,0.5690944056326463,0.7069497330187886,0.0024622531939604286,0.0024622531939604286,5.96383108047182,5.858222403328079,6.017346411328513,0.0
waveform_only_mlp,topology,downstream_only,0.95,20,21525,0.9506155632984902,0.93318342666408,0.9573325366293753,0.0006155632984902182,0.0006155632984902182,12.891005754381297,12.751420773657768,13.011031791469112,0.0
waveform_only_mlp,two_pulse_score,not_pileup_like,0.68,20,54077,0.6845054274460491,0.6220238229962066,0.7282081635996072,0.004505427446049093,0.004505427446049093,6.719486721676396,6.610867902220095,6.818865658538009,0.0
waveform_only_mlp,two_pulse_score,not_pileup_like,0.95,20,54077,0.9479630896684358,0.9263164566732309,0.9681313000561388,-0.002036910331564168,0.002036910331564168,24.657013360649373,22.049499266827098,26.751533268861245,0.0
waveform_only_mlp,two_pulse_score,pileup_like,0.68,20,11394,0.6790416008425487,0.596430042041863,0.7309598624846417,-0.0009583991574513284,0.0009583991574513284,59.22328577833791,55.46666491365124,61.93470499451582,0.0
waveform_only_mlp,two_pulse_score,pileup_like,0.95,20,11394,0.9491837809373355,0.9322004529599314,0.9604391156022273,-0.0008162190626644916,0.0008162190626644916,211.99491488628007,211.54840372400608,212.3174917101056,0.0
