run,group,current_nA,event_index,eventno,n_selected,multi_stave,three_stave,downstream,ref_stave,ref_stave_idx,ref_amp_adc,integral_charge,p04_duplicate_charge,adaptive_lowering_adc,pretrigger_level_adc,log_amp,peak_sample,area_over_peak,tail_fraction,late_fraction,early_fraction,post_peak_min_fraction,neg_step_count,width_10_samples,width_20_samples,final_fraction,template_charge,p07_corrected_charge,uncorrected_charge_bin,s16_bin,p07_saturation_state,uncorrected_stratum,p07_corrected_charge_bin,p07_corrected_stratum,baseline_mad,baseline_slope,saturation_count,secondary_peak,secondary_sep,post_peak_min,undershoot_area,timing_span_dup,template_bin,q_template_rmse,label_saturation,label_dropout,label_baseline_excursion,label_pileup_or_long_tail,label_timing_tail,label_novel_early_pretrigger,label_novel_delayed_peak,label_novel_undershoot_recovery,label_novel_broad_template_mismatch,label_known_any,label_novel_any,label_curated_any,label_physics_tail_only,taxon,taxon_for_strata,uncorrected_taxon_stratum,two_pulse_improvement,pretrigger_bin,slope_bin,lowering_bin,peak_bin,late_bin,sat_bin,two_pulse_bin,traditional_stratum
49,high_20nA,20.0,17829,114459,1,0,0,0,B2,0,4429.0,28440.0,2763.0,1894.5649999999996,8712.0,8.395929103923198,3.0,5.414992097538948,0.23372011,0.14149086,0.21441631,-0.1356965454955972,1.0,13.0,13.0,-0.1356965454955972,20614.302172726762,2763.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1815.0,6390.0,1,0.6482276,2,-0.13569655,-0.18672386,18.0,4,0.44773528,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_mid,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_mid|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,18332,114963,1,0,0,0,B2,0,2122.5,8093.0,667.0,3131.6625000000004,9968.5,7.660349918185503,3.0,-2.7905771495877505,0.0,0.0,0.4711479,-1.129093050647821,3.0,7.0,7.0,-1.129093050647821,7.954639541064318,667.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1906.5,5286.0,1,0.35924616,3,-1.129093,-4.316608,1.6255546,2,0.84466046,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,18392,115023,1,0,0,0,B2,0,4657.5,24147.0,2585.0,2432.6375,9260.5,8.446234102475744,3.0,3.840042941492217,0.17202966,0.1104485,0.27870956,-0.2289855072463768,1.0,12.0,10.0,-0.2289855072463768,15141.667478778692,2585.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2287.5,7160.0,1,0.53107893,2,-0.2289855,-0.36221147,18.0,4,0.5185337,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_mid,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_mid|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,18400,115031,2,1,0,1,B2,0,2222.0,5225.0,1272.0,4443.67,11410.0,7.706162970199575,3.0,-8.562556255625562,0.0,0.0,0.81186604,-1.5103510351035103,5.0,3.0,3.0,-1.5103510351035103,7.954639541064318,1272.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2121.0,6699.0,1,0.014851485,2,-1.5103511,-7.990099,1.61,2,1.1667742,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,18659,115290,1,0,0,0,B2,0,4885.5,27781.0,8936.0,3003.2174999999997,9877.5,8.494026913384399,6.0,4.692457271517757,0.1655448,0.08660595,0.15791368,0.031214819363422373,2.0,12.0,9.0,0.08873196192815475,26242.043503037203,8936.0,q_8k_16k,s16_large_lowering,B2_unsat,q_8k_16k|s16_large_lowering|B2_unsat,q_8k_16k,q_8k_16k|s16_large_lowering|B2_unsat,2193.5,5684.0,1,0.66083306,2,0.03121482,0.0,18.0,4,0.38184234,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_8k_16k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_mid,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_mid|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,18742,115373,1,0,0,0,B2,0,2882.5,8204.5,1234.0,3771.2625,10582.5,7.966413252143214,3.0,-2.792367736339983,0.0,0.0,0.6317265,-0.9132697311361665,4.0,5.0,4.0,-0.9132697311361665,7.954639541064318,1234.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2591.5,6697.0,1,0.21075456,3,-0.91326976,-3.5172594,1.6252989,3,0.8741695,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,18758,115389,1,0,0,0,B2,0,4477.0,26358.0,2585.0,2218.8450000000003,9014.0,8.406708458240965,3.0,4.664284118829573,0.20001517,0.12216405,0.24163441,-0.1938798302434666,2.0,13.0,12.0,-0.1938798302434666,17927.31027713892,2585.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2089.0,6763.0,1,0.63368326,2,-0.19387983,-0.2899263,18.0,4,0.48807177,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_mid,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_mid|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,18849,115480,1,0,0,0,B2,0,2439.0,4349.0,2825.0,5218.415000000001,13443.0,7.799343398215921,2.0,-18.598605986059862,0.0,0.0,1.0,-2.13530135301353,6.0,2.0,2.0,-2.13530135301353,7.954639541064318,2825.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2174.5,7165.0,1,0.0,2,-2.1353014,-17.444035,1.5513451,2,1.6969153,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,18858,115489,1,0,0,0,B2,0,1675.5,3186.0,1756.0,5207.3675,12299.5,7.4238669071773655,2.0,-20.261414503133395,0.0,0.0,1.0,-2.622202327663384,8.0,2.0,2.0,-2.622202327663384,7.954639541064318,1756.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1593.0,6743.0,1,0.0,2,-2.6222024,-18.138466,1.5792843,2,1.8576814,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,18998,115629,1,0,0,0,B2,0,2491.5,2635.0,2635.0,11862.1275,11899.5,7.820640217721459,1.0,-15.363034316676702,0.0,0.0,1.0,-1.6048565121412803,4.0,1.0,1.0,-1.6048565121412803,7.954639541064318,2635.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1317.5,11756.0,1,0.0,1,-1.6048565,-11.64459,3.130059,2,1.6681371,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,19014,115645,1,0,0,0,B2,0,2903.0,14741.0,1137.0,2495.455,9266.0,7.97349996402463,3.0,1.719600413365484,0.104334846,0.023336273,0.31673563,-0.5821563899414399,3.0,11.0,9.0,-0.5821563899414399,6513.317469539993,1137.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2152.5,5442.0,1,0.47537032,4,-0.58215636,-1.8753014,1.6643828,3,0.6230671,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,19537,116168,1,0,0,0,B2,0,3110.5,17824.0,1438.0,2217.8424999999997,9019.5,8.042538763955076,3.0,3.3132936826876707,0.14452423,0.04443447,0.26834604,-0.4412473878797621,2.0,11.0,11.0,-0.4412473878797621,10727.267811211726,1438.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1968.5,5375.0,1,0.54830414,2,-0.44124737,-1.1512618,18.0,3,0.5436785,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,19838,116469,1,0,0,0,B2,0,2601.5,7477.0,1226.0,4376.4775,11183.5,7.863843480730358,3.0,-4.530078800691909,0.0,0.0,0.662164,-1.08110705362291,4.0,5.0,4.0,-1.08110705362291,7.954639541064318,1226.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2475.5,7017.0,1,0.26234865,3,-1.081107,-4.803767,1.6107256,3,1.0008081,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,19845,116476,1,0,0,0,B2,0,2700.0,8848.0,988.0,3256.5,10078.0,7.901007051992421,3.0,-2.045185185185185,0.0,0.0,0.54679024,-0.8948148148148148,4.0,6.0,6.0,-0.8948148148148148,7.954639541064318,988.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2419.0,5997.0,1,0.27555555,3,-0.8948148,-3.3092592,1.6262863,3,0.8319315,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,19933,116564,1,0,0,0,B2,0,2228.0,4867.0,1767.0,5656.58,12572.0,7.708859601047174,2.0,-15.227109515260324,0.0,0.0,0.9052805,-1.950628366247756,6.0,3.0,3.0,-1.950628366247756,7.954639541064318,1767.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2203.0,7868.0,1,0.20691203,2,-1.9506284,-13.880162,1.5954608,2,1.5465237,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,20039,116670,1,0,0,0,B2,0,6597.5,47210.0,6862.5,1098.5375000000004,7945.5,8.79444606837748,4.0,6.799848427434634,0.3296971,0.23406059,0.15221351,0.1008715422508526,2.0,16.0,14.0,0.1008715422508526,35831.008245043355,6862.5,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1174.0,7233.0,1,0.51678663,3,0.10087154,0.0,18.0,4,0.37632325,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0001905716016567171,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,20113,116744,1,0,0,0,B2,0,3458.5,17718.0,1655.0,2422.6225000000004,9213.5,8.148590248040641,3.0,2.845164088477664,0.13015012,0.05152952,0.2969861,-0.4072574815671534,1.0,11.0,9.0,-0.4072574815671534,9816.504593724352,1655.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2139.0,5933.0,1,0.4940003,2,-0.40725747,-1.0409137,18.0,3,0.5619951,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,20300,116931,1,0,0,0,B2,0,3142.0,7058.0,1739.0,5052.87,11900.0,8.052614818815567,3.0,-7.062380649267983,0.0,0.0,0.80121845,-1.1457670273711011,4.0,3.0,3.0,-1.1457670273711011,7.954639541064318,1739.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2827.5,8242.0,1,0.0,3,-1.145767,-6.885741,1.6250298,3,1.113542,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,20464,117095,1,0,0,0,B2,0,2366.0,10655.0,660.0,2758.51,9590.0,7.768956044538332,3.0,-0.8055790363482671,0.05171281,0.0,0.382168,-0.8981403212172443,4.0,9.0,8.0,-0.8981403212172443,1349.7401923477528,660.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2036.0,5160.0,1,0.45942518,3,-0.8981403,-3.4070163,1.638687,2,0.7206399,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,20527,117158,1,0,0,0,B2,0,7506.5,55406.0,11405.0,627.9025000000001,7493.5,8.92352459085236,4.0,7.185239459135416,0.3545284,0.25309533,0.12184601,0.16445747019249984,1.0,15.0,14.0,0.16445747019249984,43913.55711486924,12488.475004248694,q_8k_16k,s16_large_lowering,B2_sat_proxy,q_8k_16k|s16_large_lowering|B2_sat_proxy,q_8k_16k,q_8k_16k|s16_large_lowering|B2_sat_proxy,735.0,6762.0,1,0.5551855,2,0.16445747,0.0,18.0,5,0.3072485,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_8k_16k|s16_large_lowering|B2_sat_proxy|baseline_excursion,0.001119225124056357,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|B2_sat_proxy|tp_low
49,high_20nA,20.0,20577,117208,1,0,0,0,B2,0,4270.5,11125.5,2439.0,3027.4425,10853.5,8.359486195386202,3.0,-2.878117316473481,0.0,0.0,0.6617231,-0.5878702728017796,4.0,5.0,4.0,-0.5878702728017796,7.954639541064318,2439.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,3681.0,7362.0,1,0.7239199,2,-0.5878703,-2.2178903,2.1472208,4,0.9600472,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,20620,117251,1,0,0,0,B2,0,2629.0,7258.0,1238.0,3587.5649999999996,10417.0,7.874358824729881,3.0,-3.8512742487637883,0.0,0.0,0.66202813,-1.0543933054393306,5.0,6.0,3.0,-1.0543933054393306,7.954639541064318,1238.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2402.5,6256.0,1,0.16812477,3,-1.0543933,-4.4047165,1.620818,3,0.9305371,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,20625,117256,1,0,0,0,B2,0,3680.5,8846.0,1557.0,4387.2925,11206.5,8.21080389149876,3.0,-2.9938867001766063,0.0,0.0,0.71082973,-0.7853552506452928,3.0,3.0,3.0,-0.7853552506452928,7.954639541064318,1557.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,3144.0,8123.0,1,0.060725443,3,-0.78535527,-3.481864,1.6411505,3,0.8800311,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,20667,117298,1,0,0,0,B2,0,6403.0,45735.0,6796.5,1079.955,7916.0,8.764521909518802,4.0,6.784788380446666,0.32749537,0.22859953,0.15106592,0.08558488208652194,2.0,15.0,14.0,0.08558488208652194,34869.352833747755,6796.5,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1146.0,6969.0,1,0.5099172,3,0.08558488,0.0,18.0,4,0.37529793,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,20677,117308,1,0,0,0,B2,0,3014.5,15958.5,1274.0,2418.2825000000003,9194.5,8.011189257929459,3.0,2.312157903466578,0.123351194,0.03756619,0.29796034,-0.5392270691656991,3.0,11.0,10.0,-0.5392270691656991,8088.971937158802,1274.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2102.0,5478.0,1,0.49444354,4,-0.53922707,-1.587162,1.6731974,3,0.59072816,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,20821,117452,1,0,0,0,B2,0,6907.0,48460.0,7561.5,1121.3950000000004,7991.0,8.840290669088972,4.0,6.672795714492544,0.3235452,0.23060256,0.14995873,0.10887505429274649,2.0,16.0,14.0,0.10887505429274649,37021.945881190746,7561.5,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1185.5,7346.0,1,0.5002172,3,0.10887505,0.0,18.0,4,0.37561026,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,6.364937145467228e-06,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,20936,117567,1,0,0,0,B2,0,2383.0,5917.0,1092.0,4170.255,11079.0,7.776115477098742,3.0,-5.973982375157365,0.0,0.0,0.7552814,-1.2509441879983214,5.0,3.0,3.0,-1.2509441879983214,7.954639541064318,1092.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2234.5,6589.0,1,0.06588334,3,-1.2509441,-5.8166175,1.6142378,2,1.0140083,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,21040,117671,1,0,0,0,B2,0,2257.5,5421.0,1155.0,4092.6375,10979.5,7.7220132852911405,3.0,-7.152602436323367,0.0,0.0,0.79450285,-1.4048726467331119,5.0,3.0,3.0,-1.4048726467331119,7.954639541064318,1155.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2153.5,6384.0,1,0.0050941305,3,-1.4048727,-6.818162,1.6101488,2,1.07916,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,21083,117714,1,0,0,0,B2,0,2878.0,8041.0,1253.0,3613.83,10433.0,7.964850887447313,3.0,-2.622654621264767,0.0,0.0,0.63138914,-0.9065323141070187,3.0,6.0,3.0,-0.9065323141070187,7.954639541064318,1253.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2538.5,6535.0,1,0.19214733,3,-0.9065323,-3.3818624,1.6308776,3,0.8571482,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
49,high_20nA,20.0,21244,117875,1,0,0,0,B2,0,1785.5,3463.0,3463.0,5597.7175,13117.5,7.487453767034503,2.0,-16.65583870064408,0.0,0.0,0.74761766,-1.6888826659199103,6.0,3.0,3.0,-1.6289554746569588,7.954639541064318,3463.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1294.5,6428.0,1,0.4556147,4,-1.6888827,-14.995239,1.4482812,2,1.6373097,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
