run,method,n,charge_bias_median_frac,charge_res68_abs_frac,charge_full_rms_frac,charge_within10_frac,time_bias_median_ns,time_abs68_ns,time_full_rms_ns,charge_res68_abs_frac_ci95,time_abs68_ns_ci95,charge_bias_median_frac_ci95,time_bias_median_ns_ci95
52,observed_raw,3623,0.10083379826469502,0.12264394628722093,1.135799775145119,0.4879933756555341,-0.0617510194709503,0.16745138320685157,0.5746096631847184,"[0.1204405886150415, 0.1246418402974245]","[0.15515072039075276, 0.17605938992801765]","[0.09914394543613476, 0.10235607125243952]","[-0.06841626683841895, -0.05536970530926331]"
52,traditional_template,3623,0.10083379826469502,0.1226263957361,1.1357959962111752,0.48826939000828046,-0.061478185042705746,0.1675931055059482,0.5746331554789555,"[0.12064862395989989, 0.12470734802726154]","[0.15627724545171362, 0.17656915883903665]","[0.0987379793745299, 0.10235900296384995]","[-0.06809119419392236, -0.05401982561071544]"
53,ml_ratio_transfer,13960,0.14712237698469574,0.16573360691423455,0.417539731213354,0.06790830945558739,0.18070337533576541,0.19792950626883227,0.47151747614581474,"[0.1647763577043445, 0.16653268109915073]","[0.19715588994186575, 0.19893119911585322]","[0.14636850213206776, 0.14795348065745667]","[0.18019228852171487, 0.18131657507604687]"
53,observed_raw,13960,0.09364698429914929,0.11143312218730674,0.37844377261212503,0.5683381088825215,-0.008618935647298542,0.0998598895768157,0.47183671515470654,"[0.11063402543435284, 0.11217888509220265]","[0.09587487563735397, 0.10342960527327048]","[0.09294729128890158, 0.09442967448369338]","[-0.012872364780612822, -0.005764080000761676]"
53,traditional_template,13960,0.09364698429914929,0.11141912047280905,0.37843226501003174,0.5687679083094556,-0.008513078603501256,0.09989884982574893,0.4719076179082969,"[0.11064395692825592, 0.11211768658179044]","[0.09618727431997164, 0.1038763924072959]","[0.09300984481203228, 0.09439951592701232]","[-0.01272942187260675, -0.005813365729842792]"
54,ml_ratio_transfer,13282,0.14939746069457358,0.16777191716209922,0.33876374020810274,0.06527631380816142,0.18697189895577715,0.21660288038411038,0.39042922584183065,"[0.16672182829438853, 0.16858719202980638]","[0.21510445609091972, 0.21842299069742427]","[0.14838336840753139, 0.1501667477235252]","[0.18603484119085315, 0.18778789390913397]"
54,observed_raw,13282,0.09404594670826538,0.11027569113725082,0.2952216433871711,0.5670832705917783,-0.00880856474771008,0.09666111178174375,0.37795822376641974,"[0.10960809152027386, 0.11100735063577442]","[0.09170821012632926, 0.10098120686612569]","[0.09337502390818388, 0.09482958433014135]","[-0.012608986987067094, -0.005362763390300622]"
54,traditional_template,13282,0.09404594670826538,0.11025811921824274,0.29520416232185437,0.5677608793856347,-0.008570192317311154,0.09739157614394273,0.3780970996988805,"[0.10948939497637115, 0.11100507980786559]","[0.09259896118244647, 0.1011683230920911]","[0.09342787148168072, 0.09492901884100213]","[-0.012500941195854366, -0.005522789730377167]"
55,ml_ratio_transfer,8329,0.15179900507820118,0.17227291378852896,0.9074896116568233,0.0743186456957618,0.17219256433796204,0.2001672366811016,0.5432356408235364,"[0.17086886040018326, 0.1733999381347278]","[0.19792689695615948, 0.2036431941555255]","[0.15095302690622442, 0.15289007056212892]","[0.1712660137277962, 0.17318227872889]"
55,observed_raw,8329,0.09966172258663288,0.11955996321722395,0.8489366440921995,0.5007804058110217,-0.05823721436344087,0.15549409247673296,0.5703877807457945,"[0.11822254336482609, 0.12074824719689782]","[0.149412592475548, 0.16406921863114823]","[0.09872092777341464, 0.1005698576177504]","[-0.06520203796785004, -0.052868213884783445]"
