event,track_id,pdg,particle,y_deuteron,pseudo_run,total_edep_MeV,early_edep_MeV,downstream_edep_MeV,early_fraction,deepest_layer,n_layers_hit,layer_centroid,max_layer_edep_MeV,B2_edep_MeV,B4_edep_MeV,B6_edep_MeV,B8_edep_MeV,edep_l0,edep_l1,edep_l2,edep_l3,edep_l4,edep_l5,edep_l6,edep_l7
108335,2,1000010020,deuteron,1,7,81.194824,81.194824,0,1,1,2,0.5322966,43.21973,81.194824,0,0,0,37.975098,43.21973,0,0,0,0,0,0
108343,2,1000010020,deuteron,1,7,69.787651,69.787651,0,1,1,2,0.28386205,49.977585,69.787651,0,0,0,49.977585,19.810066,0,0,0,0,0,0
108344,2,1000010020,deuteron,1,7,48.830879,48.830879,0,1,1,2,0.25758359,36.252846,48.830879,0,0,0,36.252846,12.578033,0,0,0,0,0,0
108344,1,2212,proton,0,7,88.473412,39.927925,48.545486,0.45129859,2,3,1.3516734,48.545486,39.927925,48.545486,0,0,17.431738,22.496189,48.545486,0,0,0,0,0
108348,2,1000010020,deuteron,1,7,13.204213,13.204213,0,1,0,1,0,13.204213,13.204213,0,0,0,13.204213,0,0,0,0,0,0,0
108354,2,1000010020,deuteron,1,7,88.972778,88.972778,0,1,1,2,0.62208879,55.348969,88.972778,0,0,0,33.623806,55.348969,0,0,0,0,0,0
108354,1,2212,proton,0,7,31.375874,31.375874,0,1,0,1,0,31.375874,31.375874,0,0,0,31.375874,0,0,0,0,0,0,0
108355,2,1000010020,deuteron,1,7,76.112602,76.112602,0,1,1,2,0.46141714,40.992943,76.112602,0,0,0,40.992943,35.119659,0,0,0,0,0,0
108355,1,2212,proton,0,7,82.142868,32.694881,49.447983,0.39802459,3,4,1.7557635,27.519825,32.694881,49.447983,0,0,14.887223,17.807659,21.928158,27.519825,0,0,0,0
108362,2,1000010020,deuteron,1,7,74.671318,74.671318,0,1,1,2,0.43241858,42.382053,74.671318,0,0,0,42.382053,32.289265,0,0,0,0,0,0
108362,1,2212,proton,0,7,48.596176,48.596176,0,1,1,2,0.12385647,42.577225,48.596176,0,0,0,42.577225,6.0189509,0,0,0,0,0,0
108364,1,2212,proton,0,7,21.44179,20.890896,0.55089426,0.97430748,2,3,0.52267867,10.785519,20.890896,0.55089426,0,0,10.785519,10.105378,0.55089426,0,0,0,0,0
108366,2,1000010020,deuteron,1,7,129.2124,51.927582,77.284821,0.4018777,3,4,1.6977853,41.178047,51.927582,77.284821,0,0,23.229099,28.698484,41.178047,36.106777,0,0,0,0
108370,1,2212,proton,0,7,129.40965,28.444061,100.96559,0.21979861,5,6,3.1899536,43.492256,28.444061,34.443115,66.522476,0,12.953939,15.490122,15.590832,18.852283,23.030218,43.492256,0,0
108371,1,2212,proton,0,7,32.335342,29.139843,3.1955006,0.90117627,2,3,0.68135655,15.640895,29.139843,3.1955006,0,0,13.498948,15.640895,3.1955006,0,0,0,0,0
108378,2,1000010020,deuteron,1,7,83.202057,83.202057,0,1,1,2,0.56126279,46.698219,83.202057,0,0,0,36.503834,46.698219,0,0,0,0,0,0
108378,1,2212,proton,0,7,13.735965,13.735965,0,1,0,1,0,13.735965,13.735965,0,0,0,13.735965,0,0,0,0,0,0,0
108385,1,2212,proton,0,7,72.023155,22.395838,49.627316,0.31095329,5,6,2.4599464,15.106355,22.395838,26.982958,22.644358,0,10.880254,11.515584,13.406796,13.576161,15.106355,7.5380025,0,0
108386,2,1000010020,deuteron,1,7,82.549759,82.549759,0,1,1,2,0.55326039,45.671513,82.549759,0,0,0,36.878246,45.671513,0,0,0,0,0,0
108387,2,1000010020,deuteron,1,7,82.66008,82.66008,0,1,1,2,0.56020516,46.306602,82.66008,0,0,0,36.353474,46.306602,0,0,0,0,0,0
108387,1,2212,proton,0,7,46.487503,46.487503,0,1,0,1,0,46.487503,46.487503,0,0,0,46.487503,0,0,0,0,0,0,0
108389,1,2212,proton,0,7,145.06573,24.962189,120.10354,0.17207502,7,8,4.0689011,35.976738,24.962189,29.097685,39.319763,51.686089,12.759422,12.202767,13.812248,15.285437,17.850143,21.469618,35.976738,15.709349
108393,1,2212,proton,0,7,111.76357,22.013874,89.749687,0.19696824,7,8,3.9687467,20.511019,22.013874,24.367172,27.957767,37.424751,10.852343,11.161532,11.614329,12.752844,13.93576,14.022008,16.913733,20.511019
108402,1,2212,proton,0,7,80.719421,29.246475,51.472942,0.36232266,4,5,2.0946074,20.123178,29.246475,35.753311,15.719631,0,14.679305,14.56717,15.630132,20.123178,15.719631,0,0,0
108411,2,1000010020,deuteron,1,7,56.407787,56.407787,0,1,0,1,0,56.407787,56.407787,0,0,0,56.407787,0,0,0,0,0,0,0
108411,1,2212,proton,0,7,86.961853,42.572754,44.389095,0.48955667,2,3,1.2925996,44.389095,42.572754,44.389095,0,0,18.94409,23.628664,44.389095,0,0,0,0,0
108421,2,1000010020,deuteron,1,7,81.461578,49.461517,32.000057,0.60717601,2,3,1.1191112,32.000057,49.461517,32.000057,0,0,22.297075,27.164442,32.000057,0,0,0,0,0
108425,2,1000010020,deuteron,1,7,89.936768,89.936768,0,1,1,2,0.63086784,56.738216,89.936768,0,0,0,33.198547,56.738216,0,0,0,0,0,0
108425,1,2212,proton,0,7,59.632603,59.632603,0,1,1,2,0.53725874,32.038136,59.632603,0,0,0,27.594467,32.038136,0,0,0,0,0,0
108432,2,1000010020,deuteron,1,7,126.07504,52.985703,73.08934,0.42027116,3,4,1.6095495,45.997498,52.985703,73.08934,0,0,23.332209,29.653492,45.997498,27.091845,0,0,0,0
108436,2,1000010020,deuteron,1,7,55.965656,55.965656,0,1,0,1,0,55.965656,55.965656,0,0,0,55.965656,0,0,0,0,0,0,0
108436,1,2212,proton,0,7,88.282021,39.713276,48.568752,0.44984558,3,4,1.4097425,43.490723,39.713276,48.568752,0,0,17.473898,22.239378,43.490723,5.0780282,0,0,0,0
108437,2,1000010020,deuteron,1,7,16.036087,16.036087,0,1,0,1,0,16.036087,16.036087,0,0,0,16.036087,0,0,0,0,0,0,0
108444,2,1000010020,deuteron,1,7,7.3017163,7.3017163,0,1,0,1,0,7.3017163,7.3017163,0,0,0,7.3017163,0,0,0,0,0,0,0
108453,2,1000010020,deuteron,1,7,92.013443,92.013443,0,1,1,2,0.63892788,58.789955,92.013443,0,0,0,33.223484,58.789955,0,0,0,0,0,0
108453,1,2212,proton,0,7,48.160076,48.160076,0,1,0,1,0,48.160076,48.160076,0,0,0,48.160076,0,0,0,0,0,0,0
108454,2,1000010020,deuteron,1,7,88.203598,88.203598,0,1,1,2,0.61875564,54.576473,88.203598,0,0,0,33.627125,54.576473,0,0,0,0,0,0
108454,1,2212,proton,0,7,42.341881,42.341881,0,1,1,2,0.32528958,28.56851,42.341881,0,0,0,28.56851,13.773373,0,0,0,0,0,0
108457,1,2212,proton,0,7,114.80476,21.38933,93.415428,0.18631047,7,8,4.0499172,22.317678,21.38933,24.835104,28.805592,39.774734,10.586838,10.802492,12.081079,12.754025,13.270961,15.534632,17.457056,22.317678
108458,2,1000010020,deuteron,1,7,75.482162,75.482162,0,1,1,2,0.42827103,43.155338,75.482162,0,0,0,43.155338,32.326824,0,0,0,0,0,0
108460,2,1000010020,deuteron,1,7,59.589882,59.589882,0,1,0,1,0,59.589882,59.589882,0,0,0,59.589882,0,0,0,0,0,0,0
108466,2,1000010020,deuteron,1,7,68.14093,68.14093,0,1,1,2,0.21352682,53.591011,68.14093,0,0,0,53.591011,14.549915,0,0,0,0,0,0
108468,1,2212,proton,0,7,140.29567,25.843811,114.45186,0.18420961,6,7,3.7229307,34.247059,25.843811,31.224272,48.980526,34.247059,12.547501,13.29631,14.744755,16.479517,20.298334,28.682192,34.247059,0
108470,2,1000010020,deuteron,1,7,1.0579765,1.0579765,0,1,0,1,0,1.0579765,1.0579765,0,0,0,1.0579765,0,0,0,0,0,0,0
108470,1,2212,proton,0,7,26.452635,26.452635,0,1,1,2,0.27642462,19.140476,26.452635,0,0,0,19.140476,7.3121591,0,0,0,0,0,0
108474,2,1000010020,deuteron,1,7,71.611328,71.611328,0,1,1,2,0.32670394,48.21563,71.611328,0,0,0,48.21563,23.395702,0,0,0,0,0,0
108484,2,1000010020,deuteron,1,7,83.083633,83.083633,0,1,1,2,0.56092364,46.603573,83.083633,0,0,0,36.480057,46.603573,0,0,0,0,0,0
108486,2,1000010020,deuteron,1,7,127.59988,51.172478,76.427406,0.40103859,3,4,1.6761765,42.849648,51.172478,76.427406,0,0,23.725119,27.447357,42.849648,33.577759,0,0,0,0
108489,1,2212,proton,0,7,143.61574,25.153519,118.46221,0.17514458,7,8,3.951612,43.650635,25.153519,30.155376,39.604164,48.702679,11.858263,13.295256,14.07677,16.078606,17.45989,22.144276,43.650635,5.0520425
108490,1,2212,proton,0,7,46.988235,46.988235,0,1,0,1,0,46.988235,46.988235,0,0,0,46.988235,0,0,0,0,0,0,0
108496,1,2212,proton,0,7,100.45821,21.981419,78.476799,0.21881156,7,8,3.5745375,17.701624,21.981419,25.071171,29.024994,24.380629,10.912967,11.068452,11.750003,13.321167,13.528049,15.496944,17.701624,6.6790051
108497,1,2212,proton,0,7,128.75012,27.053061,101.69707,0.21012066,5,6,3.1990712,42.479755,27.053061,35.103333,66.593727,0,13.18633,13.866731,16.150595,18.952738,24.113974,42.479755,0,0
108498,2,1000010020,deuteron,1,7,85.790543,85.790543,0,1,1,2,0.59332508,50.90168,85.790543,0,0,0,34.888863,50.90168,0,0,0,0,0,0
108498,1,2212,proton,0,7,57.623199,57.623199,0,1,1,2,0.48104653,29.903759,57.623199,0,0,0,29.903759,27.71944,0,0,0,0,0,0
108513,1,2212,proton,0,7,74.28334,66.852798,7.4305415,0.89997029,2,3,0.8684032,49.646805,66.852798,7.4305415,0,0,17.20599,49.646805,7.4305415,0,0,0,0,0
108515,2,1000010020,deuteron,1,7,131.35596,49.883827,81.472122,0.37976068,3,4,1.774125,43.076653,49.883827,81.472122,0,0,22.862825,27.021,38.39547,43.076653,0,0,0,0
108517,2,1000010020,deuteron,1,7,47.449234,47.449234,0,1,0,1,0,47.449234,47.449234,0,0,0,47.449234,0,0,0,0,0,0,0
108517,1,2212,proton,0,7,90.52121,38.204071,52.317142,0.42204553,3,4,1.5838569,34.883533,38.204071,52.317142,0,0,16.899321,21.30475,34.883533,17.433609,0,0,0,0
108522,1,2212,proton,0,7,129.49066,26.84827,102.64238,0.2073375,5,6,3.2381594,44.124096,26.84827,33.838001,68.804382,0,12.288087,14.560183,16.104422,17.73358,24.680288,44.124096,0,0
108523,1,2212,proton,0,7,37.032246,22.822605,14.209643,0.61629009,3,4,1.1267611,12.358113,22.822605,14.209643,0,0,11.366927,11.455678,12.358113,1.85153,0,0,0,0
108528,1,2212,proton,0,7,93.905533,28.813393,65.09214,0.3068338,5,6,2.4339428,26.046173,28.813393,35.408546,29.683592,0,13.365539,15.447853,15.484575,19.923971,26.046173,3.6374183,0,0
108530,1,2212,proton,0,7,145.23413,24.572456,120.66167,0.16919202,7,8,4.1671724,31.62431,24.572456,28.925171,37.403671,54.332832,11.454233,13.118224,14.039219,14.885951,16.362604,21.041065,31.62431,22.708521
108537,2,1000010020,deuteron,1,7,36.330593,36.330593,0,1,0,1,0,36.330593,36.330593,0,0,0,36.330593,0,0,0,0,0,0,0
108537,1,2212,proton,0,7,132.36653,27.1327,105.23383,0.20498158,6,7,3.3417106,41.449844,27.1327,33.887936,63.731003,7.6148887,12.993067,14.139633,15.536009,18.351927,22.28116,41.449844,7.6148887,0
108538,1,2212,proton,0,7,19.524796,19.524796,0,1,1,2,0.4272536,11.182756,19.524796,0,0,0,11.182756,8.3420391,0,0,0,0,0,0
108541,2,1000010020,deuteron,1,7,134.90257,48.653381,86.249191,0.3606557,3,4,1.8543335,50.968174,48.653381,86.249191,0,0,21.965576,26.687807,35.281013,50.968174,0,0,0,0
108543,1,2212,proton,0,7,142.90013,24.080807,118.81932,0.16851494,7,8,3.9492459,46.216896,24.080807,30.051188,40.321198,48.446938,11.797873,12.282934,14.653507,15.39768,17.952917,22.368279,46.216896,2.2300403
108544,1,2212,proton,0,7,138.16165,26.377228,111.78443,0.19091569,6,7,3.7290046,36.529663,26.377228,30.492826,44.76194,36.529663,12.688031,13.689198,14.094212,16.398615,18.855698,25.90624,36.529663,0
108550,1,2212,proton,0,7,9.9127245,9.9127245,0,1,0,1,0,9.9127245,9.9127245,0,0,0,9.9127245,0,0,0,0,0,0,0
108551,1,2212,proton,0,7,117.06242,22.1359,94.926529,0.18909484,7,8,4.0271449,22.338863,22.1359,25.76417,28.626211,40.53614,10.601604,11.534297,12.468199,13.295971,13.618011,15.008201,18.197277,22.338863
108553,2,1000010020,deuteron,1,7,133.52774,49.08461,84.44313,0.36759859,3,4,1.8217536,47.710384,49.08461,84.44313,0,0,22.426605,26.658005,36.732742,47.710384,0,0,0,0
108554,1,2212,proton,0,7,147.1825,24.244463,122.93804,0.16472381,7,8,4.2860298,30.469061,24.244463,27.93012,36.221947,58.785973,11.65014,12.594323,13.468769,14.461351,16.381979,19.83997,28.316912,30.469061
108562,2,1000010020,deuteron,1,7,120.53345,54.908783,65.624672,0.45554808,2,3,1.3450698,65.624672,54.908783,65.624672,0,0,24.032225,30.876558,65.624672,0,0,0,0,0
108562,1,2212,proton,0,7,23.973473,23.973473,0,1,0,1,0,23.973473,23.973473,0,0,0,23.973473,0,0,0,0,0,0,0
108566,2,1000010020,deuteron,1,7,78.331154,78.331154,0,1,1,2,0.58048958,45.470417,78.331154,0,0,0,32.860737,45.470417,0,0,0,0,0,0
108566,1,2212,proton,0,7,32.343933,32.343933,0,1,0,1,0,32.343933,32.343933,0,0,0,32.343933,0,0,0,0,0,0,0
108567,1,2212,proton,0,7,129.52971,27.367983,102.16173,0.2112873,5,6,3.2076159,43.182709,27.367983,34.592308,67.569412,0,13.118687,14.249296,16.005075,18.587234,24.386707,43.182709,0,0
108569,2,1000010020,deuteron,1,7,43.680794,43.680794,0,1,1,2,0.10832819,38.948933,43.680794,0,0,0,38.948933,4.7318616,0,0,0,0,0,0
108569,1,2212,proton,0,7,78.357254,33.52512,44.832138,0.42784959,3,4,1.6752261,23.187433,33.52512,44.832138,0,0,15.110719,18.414402,21.644703,23.187433,0,0,0,0
108585,2,1000010020,deuteron,1,7,58.168064,58.168064,0,1,0,1,0,58.168064,58.168064,0,0,0,58.168064,0,0,0,0,0,0,0
108585,1,2212,proton,0,7,86.643173,42.108337,44.53484,0.48599717,2,3,1.3025337,44.53484,42.108337,44.53484,0,0,18.322357,23.785982,44.53484,0,0,0,0,0
108588,1,2212,proton,0,7,117.65235,22.105192,95.547157,0.18788569,7,8,4.0412955,22.749731,22.105192,25.111778,29.62043,40.814945,10.822906,11.282287,12.543127,12.568651,14.3481,15.272329,18.065214,22.749731
108589,1,2212,proton,0,7,62.46608,62.46608,0,1,1,2,0.60253155,37.637783,62.46608,0,0,0,24.828299,37.637783,0,0,0,0,0,0
108595,1,2212,proton,0,7,76.973228,22.716934,54.256298,0.29512772,5,6,2.695296,15.852359,22.716934,25.097023,29.159275,0,11.067803,11.649132,11.96403,13.132994,13.306916,15.852359,0,0
108596,2,1000010020,deuteron,1,7,120.56895,54.539062,66.029884,0.45234752,3,4,1.3708514,63.196381,54.539062,66.029884,0,0,24.150229,30.388836,63.196381,2.8335021,0,0,0,0
108596,1,2212,proton,0,7,53.666939,53.666939,0,1,1,2,0.36858165,33.886292,53.666939,0,0,0,33.886292,19.780649,0,0,0,0,0,0
108599,1,2212,proton,0,7,138.88486,25.760372,113.1245,0.18548006,6,7,3.7447731,36.5909,25.760372,30.932381,45.601215,36.5909,12.285912,13.47446,14.832688,16.099691,18.898066,26.70315,36.5909,0
108603,2,1000010020,deuteron,1,7,81.341187,81.341187,0,1,1,2,0.54185218,44.074898,81.341187,0,0,0,37.266293,44.074898,0,0,0,0,0,0
108603,1,2212,proton,0,7,32.14397,32.14397,0,1,0,1,0,32.14397,32.14397,0,0,0,32.14397,0,0,0,0,0,0,0
108604,2,1000010020,deuteron,1,7,83.887726,83.887726,0,1,1,2,0.57283467,48.053799,83.887726,0,0,0,35.833931,48.053799,0,0,0,0,0,0
108604,1,2212,proton,0,7,36.931194,36.931194,0,1,0,1,0,36.931194,36.931194,0,0,0,36.931194,0,0,0,0,0,0,0
108606,1,2212,proton,0,7,124.04512,22.880989,101.16413,0.18445699,7,8,4.1107173,25.98448,22.880989,25.87862,30.287863,44.99765,11.454768,11.426222,12.210445,13.668174,14.346867,15.940996,19.013168,25.98448
108607,1,2212,proton,0,7,121.2379,22.740139,98.497757,0.18756625,7,8,4.0711989,24.045719,22.740139,24.97789,31.019432,42.500443,11.075793,11.664345,12.341893,12.635997,14.818041,16.201391,18.454721,24.045719
108617,2,1000010020,deuteron,1,7,22.811222,22.811222,0,1,0,1,0,22.811222,22.811222,0,0,0,22.811222,0,0,0,0,0,0,0
108625,1,2212,proton,0,7,27.872883,24.303345,3.5695379,0.87193507,2,3,0.69902724,12.344828,24.303345,3.5695379,0,0,11.958516,12.344828,3.5695379,0,0,0,0,0
108633,2,1000010020,deuteron,1,7,127.57224,51.299408,76.272827,0.40212047,3,4,1.6780599,42.927708,51.299408,76.272827,0,0,23.116331,28.183077,42.927708,33.345119,0,0,0,0
108636,2,1000010020,deuteron,1,7,69.719482,69.719482,0,1,1,2,0.28271875,50.00848,69.719482,0,0,0,50.00848,19.711004,0,0,0,0,0,0
108636,1,2212,proton,0,7,54.166069,54.166069,0,1,1,2,0.4031097,32.3312,54.166069,0,0,0,32.3312,21.834867,0,0,0,0,0,0
108640,2,1000010020,deuteron,1,7,60.758289,60.758289,0,1,0,1,0,60.758289,60.758289,0,0,0,60.758289,0,0,0,0,0,0,0
108640,1,2212,proton,0,7,68.247612,68.247612,0,1,1,2,0.65179712,44.483597,68.247612,0,0,0,23.764017,44.483597,0,0,0,0,0,0
108644,2,1000010020,deuteron,1,7,80.556534,80.556534,0,1,1,2,0.51544464,41.522434,80.556534,0,0,0,39.0341,41.522434,0,0,0,0,0,0
108644,1,2212,proton,0,7,92.213654,38.092216,54.121437,0.4130865,3,4,1.6443887,32.341751,38.092216,54.121437,0,0,16.479683,21.612534,32.341751,21.779686,0,0,0,0
108653,2,1000010020,deuteron,1,7,15.652678,15.652678,0,1,0,1,0,15.652678,15.652678,0,0,0,15.652678,0,0,0,0,0,0,0
108656,2,1000010020,deuteron,1,7,124.24144,52.630173,71.611275,0.42361206,3,4,1.5811437,47.693943,52.630173,71.611275,0,0,23.326471,29.303699,47.693943,23.91733,0,0,0,0
108657,2,1000010020,deuteron,1,7,68.423462,68.423462,0,1,1,2,0.19040573,55.395241,68.423462,0,0,0,55.395241,13.028219,0,0,0,0,0,0
108657,1,2212,proton,0,7,51.175529,51.175529,0,1,1,2,0.28735206,36.470135,51.175529,0,0,0,36.470135,14.705394,0,0,0,0,0,0
108666,1,2212,proton,0,7,58.696129,24.281269,34.41486,0.41367751,4,5,1.824333,15.870661,24.281269,29.542849,4.8720112,0,11.644393,12.636876,13.672188,15.870661,4.8720112,0,0,0
108674,1,2212,proton,0,7,133.42,25.386131,108.03387,0.19027232,6,7,3.7876925,40.750973,25.386131,28.911537,38.371361,40.750973,12.354589,13.031543,13.516177,15.39536,17.258659,21.112703,40.750973,0
108675,1,2212,proton,0,7,121.45715,22.550152,98.906998,0.18566343,7,8,4.0807619,23.846113,22.550152,25.403933,30.859892,42.643173,10.37804,12.172112,12.378925,13.025007,14.371889,16.488003,18.797062,23.846113
108677,2,1000010020,deuteron,1,7,133.23265,47.387985,85.844666,0.35567847,3,4,1.8575876,49.854198,47.387985,85.844666,0,0,21.440205,25.947783,35.990471,49.854198,0,0,0,0
108681,1,2212,proton,0,7,136.06319,25.10042,110.96275,0.1844762,6,7,3.6882915,31.548351,25.10042,31.663832,47.750572,31.548351,11.942653,13.157767,14.691126,16.972706,19.660381,28.090191,31.548351,0
108690,2,1000010020,deuteron,1,7,86.999069,86.999069,0,1,1,2,0.59986657,52.187836,86.999069,0,0,0,34.811234,52.187836,0,0,0,0,0,0
108693,2,1000010020,deuteron,1,7,133.81419,47.452282,86.361908,0.35461321,3,4,1.8629516,50.738544,47.452282,86.361908,0,0,21.625284,25.826998,35.623367,50.738544,0,0,0,0
108696,1,2212,proton,0,7,138.12372,25.164379,112.95935,0.18218724,6,7,3.7738512,37.685066,25.164379,30.645927,44.628357,37.685066,12.049153,13.115226,14.030752,16.615175,19.016083,25.612276,37.685066,0
108697,1,2212,proton,0,7,128.01248,27.555973,100.4565,0.21526004,5,6,3.1889684,42.073181,27.555973,34.439617,66.016891,0,13.256764,14.29921,15.531041,18.908575,23.943707,42.073181,0,0
108699,2,1000010020,deuteron,1,7,75.327072,75.327072,0,1,1,2,0.44166517,42.057732,75.327072,0,0,0,42.057732,33.269344,0,0,0,0,0,0
108705,1,2212,proton,0,7,82.838585,24.782761,58.055824,0.2991693,5,6,2.5906992,16.517347,24.782761,29.119656,28.936172,0,11.882946,12.899816,13.812429,15.307225,16.517347,12.418824,0,0
108711,1,2212,proton,0,7,120.79773,22.344219,98.453506,0.18497218,7,8,4.0890112,24.512331,22.344219,25.539141,30.165009,42.749359,10.756985,11.587234,12.039213,13.499928,14.055703,16.109306,18.237026,24.512331
108714,1,2212,proton,0,7,117.48838,23.481289,94.007088,0.19986053,7,8,3.9912965,22.232079,23.481289,24.594059,29.800629,39.612404,11.611742,11.869547,11.970665,12.623394,13.659735,16.140894,17.380327,22.232079
108719,1,2212,proton,0,7,15.431845,15.431845,0,1,1,2,0.097404987,13.928706,15.431845,0,0,0,13.928706,1.5031387,0,0,0,0,0,0
108724,2,1000010020,deuteron,1,7,10.466723,10.466723,0,1,0,1,0,10.466723,10.466723,0,0,0,10.466723,0,0,0,0,0,0,0
108737,2,1000010020,deuteron,1,7,84.461121,84.461121,0,1,1,2,0.57277375,48.377113,84.461121,0,0,0,36.084011,48.377113,0,0,0,0,0,0
108737,1,2212,proton,0,7,64.701797,64.701797,0,1,1,2,0.61782813,39.97459,64.701797,0,0,0,24.727205,39.97459,0,0,0,0,0,0
108745,1,2212,proton,0,7,115.99417,22.011578,93.982597,0.18976451,7,8,4.0418863,22.563278,22.011578,24.765015,28.841387,40.376194,10.839808,11.17177,12.080185,12.68483,13.57875,15.262637,17.812916,22.563278
108747,1,2212,proton,0,7,122.37072,22.889845,99.480881,0.18705328,7,8,4.1251807,26.225454,22.889845,24.903614,29.196053,45.38121,11.403364,11.486481,12.105227,12.798387,13.783751,15.412303,19.155758,26.225454
108748,2,1000010020,deuteron,1,7,64.01825,64.01825,0,1,1,2,0.25987616,47.381435,64.01825,0,0,0,47.381435,16.636816,0,0,0,0,0,0
108748,1,2212,proton,0,7,52.697922,52.697922,0,1,1,2,0.35212517,34.141655,52.697922,0,0,0,34.141655,18.556265,0,0,0,0,0,0
108756,2,1000010020,deuteron,1,7,124.96359,52.083267,72.880325,0.41678753,3,4,1.6215312,44.710632,52.083267,72.880325,0,0,23.381239,28.702026,44.710632,28.169693,0,0,0,0
108762,1,2212,proton,0,7,142.58911,24.493237,118.09587,0.17177494,7,8,4.0306525,39.706097,24.493237,28.512604,39.631603,49.951675,11.996026,12.49721,13.798135,14.71447,17.623362,22.008242,39.706097,10.245578
108765,1,2212,proton,0,7,21.011889,21.011889,0,1,1,2,0.50810307,10.676205,21.011889,0,0,0,10.335684,10.676205,0,0,0,0,0,0
108769,1,2212,proton,0,7,143.30557,23.415865,119.88971,0.16339815,6,7,3.9688013,48.272064,23.415865,29.459942,42.157707,48.272064,10.974966,12.440899,14.015951,15.44399,18.474323,23.683382,48.272064,0
108777,2,1000010020,deuteron,1,7,68.580429,68.580429,0,1,1,2,0.24951424,51.468639,68.580429,0,0,0,51.468639,17.111794,0,0,0,0,0,0
108777,1,2212,proton,0,7,60.59021,60.59021,0,1,1,2,0.54874486,33.248566,60.59021,0,0,0,27.341646,33.248566,0,0,0,0,0,0
108783,2,1000010020,deuteron,1,7,0.86037368,0.86037368,0,1,0,1,0,0.86037368,0.86037368,0,0,0,0.86037368,0,0,0,0,0,0,0
108786,2,1000010020,deuteron,1,7,94.490982,94.490982,0,1,1,2,0.66751593,63.074234,94.490982,0,0,0,31.416752,63.074234,0,0,0,0,0,0
108786,1,2212,proton,0,7,36.890854,36.890854,0,1,0,1,0,36.890854,36.890854,0,0,0,36.890854,0,0,0,0,0,0,0
108790,1,2212,proton,0,7,140.26274,25.316072,114.94667,0.18049036,6,7,3.8151345,41.230301,25.316072,30.222721,43.493649,41.230301,12.312958,13.003115,14.287119,15.935602,19.112991,24.380657,41.230301,0
108793,2,1000010020,deuteron,1,7,122.4827,53.426918,69.055786,0.43619972,3,4,1.5149913,51.166168,53.426918,69.055786,0,0,23.867872,29.559044,51.166168,17.889614,0,0,0,0
108793,1,2212,proton,0,7,49.441048,49.441048,0,1,1,2,0.16404516,41.330482,49.441048,0,0,0,41.330482,8.1105642,0,0,0,0,0,0
108795,1,2212,proton,0,7,116.80995,22.447987,94.361954,0.1921753,7,8,4.0139451,21.750231,22.447987,24.951984,29.459805,39.950172,10.650123,11.797863,12.607141,12.344845,13.928229,15.531575,18.19994,21.750231
108799,1,2212,proton,0,7,36.490726,26.03401,10.456717,0.71344179,2,3,0.95436662,13.912098,26.03401,10.456717,0,0,12.121912,13.912098,10.456717,0,0,0,0,0
108802,2,1000010020,deuteron,1,7,126.84081,52.005722,74.835083,0.41000783,3,4,1.6474209,44.012272,52.005722,74.835083,0,0,23.538507,28.467213,44.012272,30.822811,0,0,0,0
108807,2,1000010020,deuteron,1,7,68.146851,68.146851,0,1,1,2,0.18057871,55.840977,68.146851,0,0,0,55.840977,12.30587,0,0,0,0,0,0
108809,2,1000010020,deuteron,1,7,69.899185,69.899185,0,1,1,2,0.27006558,51.021824,69.899185,0,0,0,51.021824,18.877363,0,0,0,0,0,0
108812,2,1000010020,deuteron,1,7,21.880775,21.880775,0,1,0,1,0,21.880775,21.880775,0,0,0,21.880775,0,0,0,0,0,0,0
108816,2,1000010020,deuteron,1,7,53.97345,53.97345,0,1,0,1,0,53.97345,53.97345,0,0,0,53.97345,0,0,0,0,0,0,0
108820,1,2212,proton,0,7,44.257889,24.715767,19.54212,0.55844885,3,4,1.3008547,13.994792,24.715767,19.54212,0,0,11.774256,12.941512,13.994792,5.5473285,0,0,0,0
108821,2,1000010020,deuteron,1,7,56.073631,56.073631,0,1,0,1,0,56.073631,56.073631,0,0,0,56.073631,0,0,0,0,0,0,0
108821,1,2212,proton,0,7,85.441284,42.242355,43.198933,0.49440217,2,3,1.283139,43.198933,42.242355,43.198933,0,0,19.007177,23.235178,43.198933,0,0,0,0,0
108824,1,2212,proton,0,7,134.28827,25.059462,109.22881,0.18660946,6,7,3.6542981,30.404423,25.059462,31.749153,47.075233,30.404423,12.328442,12.73102,15.059499,16.689653,19.992338,27.082897,30.404423,0
108826,1,2212,proton,0,7,120.61273,22.466318,98.146408,0.18626821,7,8,4.0718517,23.982922,22.466318,25.388443,30.357521,42.400444,11.162211,11.304107,11.878969,13.509474,14.646502,15.71102,18.417524,23.982922
108829,2,1000010020,deuteron,1,7,73.99324,73.99324,0,1,1,2,0.39441693,44.809055,73.99324,0,0,0,44.809055,29.184187,0,0,0,0,0,0
108831,2,1000010020,deuteron,1,7,64.203751,64.203751,0,1,0,1,0,64.203751,64.203751,0,0,0,64.203751,0,0,0,0,0,0,0
108833,2,1000010020,deuteron,1,7,90.599731,90.599731,0,1,1,2,0.64831054,58.736759,90.599731,0,0,0,31.862974,58.736759,0,0,0,0,0,0
108833,1,2212,proton,0,7,57.980419,57.980419,0,1,1,2,0.48415211,29.909077,57.980419,0,0,0,29.909077,28.071342,0,0,0,0,0,0
