event,track_id,pdg,particle,y_deuteron,pseudo_run,total_edep_MeV,early_edep_MeV,downstream_edep_MeV,early_fraction,deepest_layer,n_layers_hit,layer_centroid,max_layer_edep_MeV,B2_edep_MeV,B4_edep_MeV,B6_edep_MeV,B8_edep_MeV,edep_l0,edep_l1,edep_l2,edep_l3,edep_l4,edep_l5,edep_l6,edep_l7,benchmark_sample
84823,1,2212,proton,0,5,39.558861,38.291569,1.2672935,0.96796441,2,3,0.59337735,20.938744,38.291569,1.2672935,0,0,17.352825,20.938744,1.2672935,0,0,0,0,0,True
84841,2,1000010020,deuteron,1,5,80.366394,80.366394,0,1,1,2,0.52197015,41.94886,80.366394,0,0,0,38.41753,41.94886,0,0,0,0,0,0,True
84841,1,2212,proton,0,5,93.497345,33.371777,60.125568,0.35692754,3,4,1.8870317,38.338684,33.371777,60.125568,0,0,15.529138,17.842638,21.786884,38.338684,0,0,0,0,True
84859,1,2212,proton,0,5,52.615082,52.615082,0,1,1,2,0.3718814,33.048512,52.615082,0,0,0,33.048512,19.56657,0,0,0,0,0,0,True
84865,2,1000010020,deuteron,1,5,83.554474,83.554474,0,1,1,2,0.57539296,48.076656,83.554474,0,0,0,35.477814,48.076656,0,0,0,0,0,0,True
84868,1,2212,proton,0,5,113.56062,22.051214,91.509415,0.19418012,7,8,4.0174513,21.226826,22.051214,23.664753,28.715965,39.128696,11.294734,10.75648,11.446574,12.21818,13.658701,15.057263,17.901871,21.226826,True
84879,1,2212,proton,0,5,138.61232,25.487568,113.12476,0.18387665,6,7,3.7808187,38.949165,25.487568,30.270958,43.90464,38.949165,12.140359,13.347208,14.284483,15.986475,19.025723,24.878916,38.949165,0,True
84882,1,2212,proton,0,5,136.58275,26.140835,110.44191,0.19139193,6,7,3.6720972,31.531672,26.140835,30.974501,47.935738,31.531672,11.988152,14.152684,14.723438,16.251062,19.676338,28.259398,31.531672,0,True
84889,1,2212,proton,0,5,129.04518,25.658989,103.38619,0.19883725,5,6,3.2785478,45.9198,25.658989,33.830238,69.555954,0,12.209183,13.449806,16.003368,17.82687,23.636156,45.9198,0,0,True
84893,2,1000010020,deuteron,1,5,71.338501,71.338501,0,1,1,2,0.33906838,47.149868,71.338501,0,0,0,47.149868,24.188631,0,0,0,0,0,0,True
84894,1,2212,proton,0,5,45.45385,28.486202,16.967646,0.62670606,3,4,1.0854908,16.483355,28.486202,16.967646,0,0,13.566053,14.92015,16.483355,0.48429176,0,0,0,0,True
84896,2,1000010020,deuteron,1,5,74.067947,74.067947,0,1,1,2,0.40475366,44.088676,74.067947,0,0,0,44.088676,29.979273,0,0,0,0,0,0,True
84900,1,2212,proton,0,5,51.080761,41.708549,9.3722105,0.8165217,2,3,0.82822978,23.562185,41.708549,9.3722105,0,0,18.146364,23.562185,9.3722105,0,0,0,0,0,True
84904,1,2212,proton,0,5,12.177193,12.177193,0,1,1,2,0.023078434,11.896162,12.177193,0,0,0,11.896162,0.28103054,0,0,0,0,0,0,True
84909,2,1000010020,deuteron,1,5,15.502262,15.502262,0,1,0,1,0,15.502262,15.502262,0,0,0,15.502262,0,0,0,0,0,0,0,True
84914,1,2212,proton,0,5,118.81576,22.338066,96.477692,0.18800592,7,8,4.0378027,22.156784,22.338066,25.217293,30.347374,40.913025,10.655177,11.68289,12.524967,12.692327,14.42699,15.920383,18.756239,22.156784,True
84921,2,1000010020,deuteron,1,5,47.482304,47.482304,0,1,0,1,0,47.482304,47.482304,0,0,0,47.482304,0,0,0,0,0,0,0,True
84925,1,2212,proton,0,5,54.768707,54.768707,0,1,1,2,0.40599781,32.53273,54.768707,0,0,0,32.53273,22.235975,0,0,0,0,0,0,True
84938,1,2212,proton,0,5,144.68851,24.301437,120.38707,0.16795693,7,8,4.0757337,35.435764,24.301437,30.101318,38.721863,51.563889,11.694015,12.607422,14.682061,15.419258,17.638309,21.083551,35.435764,16.128126,True
84943,2,1000010020,deuteron,1,5,76.762169,76.762169,0,1,1,2,0.56699765,43.523968,76.762169,0,0,0,33.238201,43.523968,0,0,0,0,0,0,True
84946,1,2212,proton,0,5,129.91553,23.403072,106.51246,0.18014069,7,8,4.145576,28.187048,23.403072,26.973495,31.362122,48.176842,11.383861,12.019212,13.521904,13.451591,14.901824,16.460299,19.989794,28.187048,True
84953,2,1000010020,deuteron,1,5,93.438286,93.438286,0,1,1,2,0.66355336,62.001286,93.438286,0,0,0,31.437,62.001286,0,0,0,0,0,0,True
84960,1,2212,proton,0,5,118.40231,22.879974,95.522339,0.19323926,7,8,4.0398402,23.303356,22.879974,24.478237,30.21146,40.832645,11.429036,11.450939,11.766346,12.711891,14.149426,16.062035,17.529289,23.303356,True
84961,2,1000010020,deuteron,1,5,94.317001,94.317001,0,1,1,2,0.66321164,62.552132,94.317001,0,0,0,31.764874,62.552132,0,0,0,0,0,0,True
84962,1,2212,proton,0,5,123.19357,22.186642,101.00692,0.18009578,7,8,4.1333241,25.379929,22.186642,25.227633,31.218643,44.560646,10.566113,11.620529,12.339149,12.888483,14.602404,16.61624,19.180719,25.379929,True
84966,1,2212,proton,0,5,131.91708,26.784971,105.13212,0.203044,6,7,3.3215086,48.729954,26.784971,33.128296,69.944527,2.0592909,13.302917,13.482055,15.567011,17.561283,21.214575,48.729954,2.0592909,0,True
84975,1,2212,proton,0,5,146.2886,23.818436,122.47018,0.16281812,7,8,4.1825681,30.946733,23.818436,29.639729,38.132629,54.697823,12.3326,11.485836,14.096822,15.542906,17.047304,21.085327,30.946733,23.751089,True
84979,2,1000010020,deuteron,1,5,127.65479,51.7136,75.941193,0.40510505,3,4,1.6695281,42.747673,51.7136,75.941193,0,0,23.666239,28.047361,42.747673,33.19352,0,0,0,0,True
84981,2,1000010020,deuteron,1,5,75.350494,75.350494,0,1,1,2,0.43988866,42.20467,75.350494,0,0,0,42.20467,33.145828,0,0,0,0,0,0,True
84982,1,2212,proton,0,5,57.511341,24.484215,33.027126,0.42572847,4,5,1.830357,14.386292,24.484215,27.139084,5.8880424,0,11.434564,13.049652,12.752792,14.386292,5.8880424,0,0,0,True
84988,2,1000010020,deuteron,1,5,31.84259,31.84259,0,1,0,1,0,31.84259,31.84259,0,0,0,31.84259,0,0,0,0,0,0,0,True
84988,1,2212,proton,0,5,135.19852,25.897442,109.30108,0.19155122,6,7,3.6793196,32.42498,25.897442,30.881519,45.994576,32.42498,12.547764,13.349678,14.635847,16.245672,18.442589,27.551987,32.42498,0,True
84991,1,2212,proton,0,5,137.67979,24.908497,112.7713,0.18091615,6,7,3.7422519,35.088619,24.908497,31.435671,46.247002,35.088619,11.52063,13.387866,14.773071,16.6626,19.456068,26.790936,35.088619,0,True
85004,2,1000010020,deuteron,1,5,75.210739,75.210739,0,1,1,2,0.41317385,44.135624,75.210739,0,0,0,44.135624,31.075111,0,0,0,0,0,0,True
85009,1,2212,proton,0,5,82.668945,45.541958,37.126987,0.55089557,2,3,1.2128574,37.126987,45.541958,37.126987,0,0,19.530291,26.011667,37.126987,0,0,0,0,0,True
85016,2,1000010020,deuteron,1,5,77.370117,48.157867,29.212246,0.62243497,2,3,1.0879663,29.212246,48.157867,29.212246,0,0,22.406275,25.751591,29.212246,0,0,0,0,0,True
85017,1,2212,proton,0,5,128.49467,21.783194,106.71147,0.16952604,7,8,4.2187786,28.37044,21.783194,26.379421,31.466167,48.865883,10.73307,11.050123,12.413757,13.965664,14.580624,16.885544,20.495443,28.37044,True
85018,2,1000010020,deuteron,1,5,78.577728,78.577728,0,1,1,2,0.50357932,39.570118,78.577728,0,0,0,39.00761,39.570118,0,0,0,0,0,0,True
85018,1,2212,proton,0,5,90.839439,39.042656,51.79678,0.42979851,3,4,1.5525032,35.858295,39.042656,51.79678,0,0,17.546179,21.496479,35.858295,15.938483,0,0,0,0,True
85024,2,1000010020,deuteron,1,5,68.564659,68.564659,0,1,1,2,0.24892004,51.49754,68.564659,0,0,0,51.49754,17.067118,0,0,0,0,0,0,True
85024,1,2212,proton,0,5,86.473068,41.318703,45.154362,0.47782165,2,3,1.3196357,45.154362,41.318703,45.154362,0,0,17.514473,23.804228,45.154362,0,0,0,0,0,True
85054,1,2212,proton,0,5,136.45984,24.703806,111.75603,0.18103352,6,7,3.761344,35.988926,24.703806,30.586811,45.18029,35.988926,11.765698,12.938107,14.127791,16.459019,19.133366,26.046926,35.988926,0,True
85069,1,2212,proton,0,5,138.75421,24.760281,113.99394,0.17844705,6,7,3.8446393,42.086857,24.760281,29.498856,42.40823,42.086857,11.990934,12.769345,14.113982,15.384872,18.254326,24.153904,42.086857,0,True
85072,2,1000010020,deuteron,1,5,89.910423,89.910423,0,1,1,2,0.63006294,56.649227,89.910423,0,0,0,33.261196,56.649227,0,0,0,0,0,0,True
85078,2,1000010020,deuteron,1,5,67.915527,67.915527,0,1,1,2,0.17299126,56.166737,67.915527,0,0,0,56.166737,11.748793,0,0,0,0,0,0,True
85086,2,1000010020,deuteron,1,5,93.916451,93.916451,0,1,1,2,0.66751003,62.690174,93.916451,0,0,0,31.226274,62.690174,0,0,0,0,0,0,True
85088,1,2212,proton,0,5,132.58589,27.791111,104.79478,0.20960836,6,7,3.405262,36.967186,27.791111,31.861328,59.545525,13.387925,12.294793,15.496319,15.067471,16.793858,22.578337,36.967186,13.387925,0,True
85095,2,1000010020,deuteron,1,5,55.329784,55.329784,0,1,0,1,0,55.329784,55.329784,0,0,0,55.329784,0,0,0,0,0,0,0,True
85095,1,2212,proton,0,5,69.586037,69.586037,0,1,1,2,0.67127067,46.711063,69.586037,0,0,0,22.874971,46.711063,0,0,0,0,0,0,True
85098,1,2212,proton,0,5,119.66473,22.624851,97.039871,0.18906866,7,8,4.1006794,23.712511,22.624851,23.815105,30.007118,43.217659,10.87612,11.748732,11.623525,12.191582,13.917883,16.089235,19.505146,23.712511,True
85100,1,2212,proton,0,5,27.668749,27.668749,0,1,0,1,0,27.668749,27.668749,0,0,0,27.668749,0,0,0,0,0,0,0,True
85105,1,2212,proton,0,5,134.32326,26.411732,107.91151,0.19662814,6,7,3.5519726,31.734386,26.411732,32.084827,52.341095,23.485596,12.47937,13.932363,15.086694,16.998133,20.60671,31.734386,23.485596,0,True
85109,1,2212,proton,0,5,122.71577,22.457977,100.25779,0.18300809,7,8,4.0953994,24.901472,22.457977,25.734035,30.772873,43.750885,10.684149,11.773828,13.136828,12.597207,14.540167,16.232706,18.849413,24.901472,True
85117,1,2212,proton,0,5,132.58565,27.036823,105.54882,0.20391968,6,7,3.3779788,39.03447,27.036823,33.291317,61.638165,10.619339,12.782233,14.254589,15.560184,17.731134,22.603695,39.03447,10.619339,0,True
85121,1,2212,proton,0,5,124.63448,23.014515,101.61996,0.18465608,7,8,4.0976939,25.953861,23.014515,25.97085,31.073919,44.575203,11.353787,11.660728,12.923079,13.047771,14.710943,16.362976,18.62134,25.953861,True
85123,2,1000010020,deuteron,1,5,80.791763,80.791763,0,1,1,2,0.53345841,43.099045,80.791763,0,0,0,37.692719,43.099045,0,0,0,0,0,0,True
85134,2,1000010020,deuteron,1,5,87.882507,87.882507,0,1,1,2,0.6173963,54.258335,87.882507,0,0,0,33.624168,54.258335,0,0,0,0,0,0,True
85134,1,2212,proton,0,5,62.733624,62.733624,0,1,1,2,0.59390759,37.257977,62.733624,0,0,0,25.475647,37.257977,0,0,0,0,0,0,True
85145,2,1000010020,deuteron,1,5,127.84482,50.437218,77.407608,0.39451906,3,4,1.7159606,40.521774,50.437218,77.407608,0,0,22.761572,27.675646,40.521774,36.88583,0,0,0,0,True
85155,1,2212,proton,0,5,43.478928,24.737804,18.741121,0.56896079,3,4,1.2795306,13.841377,24.737804,18.741121,0,0,11.48717,13.250634,13.841377,4.899744,0,0,0,0,True
85159,2,1000010020,deuteron,1,5,65.234932,65.234932,0,1,0,1,0,65.234932,65.234932,0,0,0,65.234932,0,0,0,0,0,0,0,True
85159,1,2212,proton,0,5,58.857372,58.857372,0,1,1,2,0.53677166,31.59297,58.857372,0,0,0,27.264402,31.59297,0,0,0,0,0,0,True
85162,2,1000010020,deuteron,1,5,65.146759,65.146759,0,1,0,1,0,65.146759,65.146759,0,0,0,65.146759,0,0,0,0,0,0,0,True
85162,1,2212,proton,0,5,61.38176,61.38176,0,1,1,2,0.57163131,35.087734,61.38176,0,0,0,26.294027,35.087734,0,0,0,0,0,0,True
85172,1,2212,proton,0,5,130.5118,27.849541,102.66226,0.21338716,5,6,3.2171366,44.06596,27.849541,33.823456,68.838806,0,13.266747,14.582795,15.60005,18.223404,24.772844,44.06596,0,0,True
85174,2,1000010020,deuteron,1,5,68.402245,68.402245,0,1,1,2,0.2227785,53.163696,68.402245,0,0,0,53.163696,15.238549,0,0,0,0,0,0,True
85174,1,2212,proton,0,5,52.130287,52.130287,0,1,1,2,0.30463877,36.249382,52.130287,0,0,0,36.249382,15.880907,0,0,0,0,0,0,True
85176,1,2212,proton,0,5,123.60167,22.759754,100.84192,0.18413793,7,8,4.0947781,24.758497,22.759754,25.867172,30.846714,44.128029,11.110292,11.649462,12.292939,13.574233,14.596867,16.249847,19.369534,24.758497,True
85177,1,2212,proton,0,5,134.02545,25.594669,108.43079,0.19096872,6,7,3.5510714,33.132149,25.594669,32.499374,53.963764,21.967651,12.63036,12.964309,15.321543,17.17783,20.831615,33.132149,21.967651,0,True
85178,2,1000010020,deuteron,1,5,85.466232,85.466232,0,1,1,2,0.58497906,49.995956,85.466232,0,0,0,35.47028,49.995956,0,0,0,0,0,0,True
85182,2,1000010020,deuteron,1,5,57.321373,57.321373,0,1,0,1,0,57.321373,57.321373,0,0,0,57.321373,0,0,0,0,0,0,0,True
85182,1,2212,proton,0,5,89.876427,39.601845,50.274582,0.44062549,3,4,1.5016787,37.384247,39.601845,50.274582,0,0,18.075823,21.52602,37.384247,12.890336,0,0,0,0,True
85183,2,1000010020,deuteron,1,5,37.839249,37.839249,0,1,1,2,0.38860893,23.134581,37.839249,0,0,0,23.134581,14.70467,0,0,0,0,0,0,True
85189,1,2212,proton,0,5,4.4626732,4.4626732,0,1,0,1,0,4.4626732,4.4626732,0,0,0,4.4626732,0,0,0,0,0,0,0,True
85196,2,1000010020,deuteron,1,5,126.6995,53.135269,73.56424,0.41938025,3,4,1.603536,46.929646,53.135269,73.56424,0,0,23.731127,29.404142,46.929646,26.63459,0,0,0,0,True
85201,2,1000010020,deuteron,1,5,130.67149,48.952133,81.71936,0.37461984,3,4,1.7951251,44.59021,48.952133,81.71936,0,0,22.409378,26.542753,37.129147,44.59021,0,0,0,0,True
85210,2,1000010020,deuteron,1,5,66.813843,66.813843,0,1,1,2,0.049121629,63.531837,66.813843,0,0,0,63.531837,3.2820048,0,0,0,0,0,0,True
85215,1,2212,proton,0,5,142.4931,23.979656,118.51345,0.16828643,7,8,4.0657182,37.118557,23.979656,28.60714,39.828053,50.078255,11.396819,12.582837,13.892654,14.714485,17.744267,22.083786,37.118557,12.959697,True
85234,1,2212,proton,0,5,92.186356,40.331539,51.854816,0.43750009,3,4,1.5404187,35.848267,40.331539,51.854816,0,0,18.042147,22.289392,35.848267,16.00655,0,0,0,0,True
85245,2,1000010020,deuteron,1,5,44.532207,44.532207,0,1,0,1,0,44.532207,44.532207,0,0,0,44.532207,0,0,0,0,0,0,0,True
85246,1,2212,proton,0,5,43.669735,43.669735,0,1,0,1,0,43.669735,43.669735,0,0,0,43.669735,0,0,0,0,0,0,0,True
85253,1,2212,proton,0,5,62.740269,62.740269,0,1,1,2,0.5829531,36.574635,62.740269,0,0,0,26.165634,36.574635,0,0,0,0,0,0,True
85257,2,1000010020,deuteron,1,5,49.341328,49.341328,0,1,0,1,0,49.341328,49.341328,0,0,0,49.341328,0,0,0,0,0,0,0,True
85257,1,2212,proton,0,5,84.128685,43.934441,40.194244,0.52222902,2,3,1.2575657,40.194244,43.934441,40.194244,0,0,18.525587,25.408855,40.194244,0,0,0,0,0,True
85279,1,2212,proton,0,5,127.17334,28.12624,99.047104,0.2211646,5,6,3.1267662,38.509266,28.12624,35.030197,64.016907,0,13.626284,14.499955,16.526146,18.504051,25.507641,38.509266,0,0,True
85284,2,1000010020,deuteron,1,5,58.975403,58.975403,0,1,0,1,0,58.975403,58.975403,0,0,0,58.975403,0,0,0,0,0,0,0,True
85284,1,2212,proton,0,5,65.409416,65.409416,0,1,1,2,0.62989837,41.201286,65.409416,0,0,0,24.208132,41.201286,0,0,0,0,0,0,True
85292,1,2212,proton,0,5,85.58519,48.463051,37.122143,0.56625509,2,3,1.2164949,37.122143,48.463051,37.122143,0,0,18.593382,29.869667,37.122143,0,0,0,0,0,True
85297,1,2212,proton,0,5,47.864273,47.864273,0,1,0,1,0,47.864273,47.864273,0,0,0,47.864273,0,0,0,0,0,0,0,True
85304,1,2212,proton,0,5,117.14389,22.1022,95.041702,0.18867564,7,8,4.0256763,21.922146,22.1022,24.813538,30.653214,39.574947,10.703621,11.398578,12.176785,12.636751,14.716894,15.936318,17.652802,21.922146,True
85308,2,1000010020,deuteron,1,5,11.785258,11.785258,0,1,0,1,0,11.785258,11.785258,0,0,0,11.785258,0,0,0,0,0,0,0,True
85308,1,2212,proton,0,5,90.545616,25.961044,64.584572,0.28671786,3,4,2.1198969,49.22707,25.961044,64.584572,0,0,12.409884,13.551161,15.357502,49.22707,0,0,0,0,True
85321,1,2212,proton,0,5,66.645462,26.103405,40.542053,0.39167565,4,5,1.9017557,17.340776,26.103405,33.288239,7.2538133,0,12.292529,13.810877,15.947463,17.340776,7.2538133,0,0,0,True
85347,1,2212,proton,0,5,151.81694,22.74906,129.06787,0.14984533,7,8,4.5331564,45.223572,22.74906,26.978889,34.051891,68.037102,11.177407,11.571652,12.552153,14.426737,15.451859,18.600031,22.81353,45.223572,True
85349,1,2212,proton,0,5,49.784698,49.784698,0,1,1,2,0.22661828,38.502575,49.784698,0,0,0,38.502575,11.282123,0,0,0,0,0,0,True
85350,2,1000010020,deuteron,1,5,123.46861,52.873489,70.595116,0.42823425,3,4,1.5663391,47.866634,52.873489,70.595116,0,0,23.398476,29.475016,47.866634,22.728481,0,0,0,0,True
85351,2,1000010020,deuteron,1,5,45.108032,45.108032,0,1,0,1,0,45.108032,45.108032,0,0,0,45.108032,0,0,0,0,0,0,0,True
85361,2,1000010020,deuteron,1,5,84.564606,84.564606,0,1,1,2,0.58539677,49.503845,84.564606,0,0,0,35.06076,49.503845,0,0,0,0,0,0,True
85366,2,1000010020,deuteron,1,5,84.568527,84.568527,0,1,1,2,0.5885607,49.773712,84.568527,0,0,0,34.794819,49.773712,0,0,0,0,0,0,True
85372,1,2212,proton,0,5,144.54724,26.089674,118.45757,0.18049237,7,8,4.0272627,37.471848,26.089674,28.078537,39.81781,50.561218,12.825508,13.264166,13.118067,14.960471,17.797766,22.020044,37.471848,13.089372,True
85374,2,1000010020,deuteron,1,5,129.48849,52.76413,76.724365,0.40748122,3,4,1.6675922,43.041149,52.76413,76.724365,0,0,23.962084,28.802046,43.041149,33.683216,0,0,0,0,True
85380,1,2212,proton,0,5,123.86095,22.243725,101.61723,0.17958626,7,8,4.1410408,25.746727,22.243725,25.322115,31.160498,45.134613,10.788534,11.45519,12.083907,13.238208,14.781246,16.379251,19.387884,25.746727,True
85394,2,1000010020,deuteron,1,5,76.352768,76.352768,0,1,1,2,0.44454026,42.410892,76.352768,0,0,0,42.410892,33.941879,0,0,0,0,0,0,True
85398,1,2212,proton,0,5,58.707108,58.707108,0,1,1,2,0.51979935,30.515915,58.707108,0,0,0,28.191195,30.515915,0,0,0,0,0,0,True
85402,2,1000010020,deuteron,1,5,74.306259,74.306259,0,1,1,2,0.41632482,43.370716,74.306259,0,0,0,43.370716,30.935541,0,0,0,0,0,0,True
85402,1,2212,proton,0,5,55.975384,55.975384,0,1,1,2,0.42075008,32.423737,55.975384,0,0,0,32.423737,23.551647,0,0,0,0,0,0,True
85405,1,2212,proton,0,5,22.891218,22.433456,0.45776233,0.98000276,2,3,0.57871354,12.331933,22.433456,0.45776233,0,0,10.101523,12.331933,0.45776233,0,0,0,0,0,True
85408,2,1000010020,deuteron,1,5,77.902771,77.902771,0,1,1,2,0.48977354,39.748058,77.902771,0,0,0,39.748058,38.154716,0,0,0,0,0,0,True
85414,2,1000010020,deuteron,1,5,89.392593,89.392593,0,1,1,2,0.62097698,55.510742,89.392593,0,0,0,33.881847,55.510742,0,0,0,0,0,0,True
85414,1,2212,proton,0,5,53.221561,53.221561,0,1,1,2,0.35861036,34.135757,53.221561,0,0,0,34.135757,19.085804,0,0,0,0,0,0,True
85417,2,1000010020,deuteron,1,5,91.005562,91.005562,0,1,1,2,0.64329106,58.543064,91.005562,0,0,0,32.462498,58.543064,0,0,0,0,0,0,True
85418,2,1000010020,deuteron,1,5,133.41037,48.311295,85.099075,0.36212549,3,4,1.8334595,47.881508,48.311295,85.099075,0,0,21.788441,26.522854,37.217564,47.881508,0,0,0,0,True
85424,1,2212,proton,0,5,137.88834,25.357864,112.53046,0.18390144,6,7,3.7449872,36.415215,25.357864,30.811176,45.304077,36.415215,12.090623,13.267241,15.112347,15.698829,19.210026,26.094051,36.415215,0,True
85435,2,1000010020,deuteron,1,5,72.712677,72.712677,0,1,1,2,0.37471566,45.466103,72.712677,0,0,0,45.466103,27.246578,0,0,0,0,0,0,True
85437,2,1000010020,deuteron,1,5,82.04686,82.04686,0,1,1,2,0.54410207,44.641865,82.04686,0,0,0,37.404991,44.641865,0,0,0,0,0,0,True
85437,1,2212,proton,0,5,88.560272,41.108246,47.452026,0.46418384,2,3,1.3256468,47.452026,41.108246,47.452026,0,0,18.612658,22.495588,47.452026,0,0,0,0,0,True
85438,1,2212,proton,0,5,109.98496,22.771221,87.213737,0.2070394,7,8,3.8452849,17.937626,22.771221,24.444378,29.087662,33.681698,10.662218,12.109002,11.95683,12.487549,13.834317,15.253345,17.937626,15.744071,True
85440,2,1000010020,deuteron,1,5,67.626892,67.626892,0,1,1,2,0.19304451,54.571888,67.626892,0,0,0,54.571888,13.055,0,0,0,0,0,0,True
85440,1,2212,proton,0,5,59.266987,59.266987,0,1,1,2,0.5312447,31.485271,59.266987,0,0,0,27.781715,31.485271,0,0,0,0,0,0,True
85446,1,2212,proton,0,5,135.94695,26.163799,109.78316,0.19245596,6,7,3.5967185,30.386532,26.163799,31.979477,51.1007,26.702969,12.909842,13.253958,15.236654,16.742823,20.71417,30.386532,26.702969,0,True
85459,2,1000010020,deuteron,1,5,60.418491,60.418491,0,1,0,1,0,60.418491,60.418491,0,0,0,60.418491,0,0,0,0,0,0,0,True
85459,1,2212,proton,0,5,63.130833,63.130833,0,1,1,2,0.60153961,37.975697,63.130833,0,0,0,25.155136,37.975697,0,0,0,0,0,0,True
85465,1,2212,proton,0,5,148.04721,24.352207,123.69499,0.16448946,7,8,4.283865,30.135185,24.352207,28.380341,36.301567,59.013084,11.015585,13.336622,13.017009,15.363333,16.967896,19.333672,28.877899,30.135185,True
85469,2,1000010020,deuteron,1,5,122.65985,53.400078,69.259773,0.43535092,3,4,1.5140086,51.790943,53.400078,69.259773,0,0,23.680374,29.719702,51.790943,17.46883,0,0,0,0,True
85482,1,2212,proton,0,5,144.80133,23.85553,120.94579,0.16474663,7,8,4.0709395,39.484463,23.85553,29.757839,39.384449,51.803501,11.166603,12.688927,14.773622,14.984219,17.773619,21.61083,39.484463,12.319038,True
85490,2,1000010020,deuteron,1,5,54.634933,54.634933,0,1,0,1,0,54.634933,54.634933,0,0,0,54.634933,0,0,0,0,0,0,0,True
85490,1,2212,proton,0,5,83.562309,43.430691,40.131618,0.51974016,2,3,1.2567862,40.131618,43.430691,40.131618,0,0,18.673973,24.756718,40.131618,0,0,0,0,0,True
85502,2,1000010020,deuteron,1,5,58.350952,58.350952,0,1,0,1,0,58.350952,58.350952,0,0,0,58.350952,0,0,0,0,0,0,0,True
85502,1,2212,proton,0,5,64.592728,64.592728,0,1,1,2,0.62503862,40.372952,64.592728,0,0,0,24.219774,40.372952,0,0,0,0,0,0,True
85503,1,2212,proton,0,5,129.48999,27.428862,102.06113,0.21182226,5,6,3.2114394,43.717499,27.428862,34.536098,67.525024,0,13.019367,14.409494,15.986145,18.549953,23.807528,43.717499,0,0,True
85504,2,1000010020,deuteron,1,5,76.49646,76.49646,0,1,1,2,0.46604967,40.845314,76.49646,0,0,0,40.845314,35.65115,0,0,0,0,0,0,True
85507,1,2212,proton,0,5,58.687576,58.687576,0,1,1,2,0.49679324,29.531986,58.687576,0,0,0,29.531986,29.155592,0,0,0,0,0,0,True
85509,1,2212,proton,0,5,59.716263,22.775631,36.940632,0.38139746,4,5,2.0389729,13.380241,22.775631,25.662018,11.278613,0,10.834515,11.941117,12.281777,13.380241,11.278613,0,0,0,True
85547,2,1000010020,deuteron,1,5,64.990013,64.990013,0,1,0,1,0,64.990013,64.990013,0,0,0,64.990013,0,0,0,0,0,0,0,True
85549,2,1000010020,deuteron,1,5,39.055656,39.055656,0,1,0,1,0,39.055656,39.055656,0,0,0,39.055656,0,0,0,0,0,0,0,True
85549,1,2212,proton,0,5,132.86061,28.102837,104.75778,0.21152121,6,7,3.3292091,41.220184,28.102837,33.462143,63.099854,8.1957836,13.353296,14.74954,15.609566,17.852579,21.879667,41.220184,8.1957836,0,True
85550,2,1000010020,deuteron,1,5,68.118118,68.118118,0,1,1,2,0.19265817,54.994602,68.118118,0,0,0,54.994602,13.123512,0,0,0,0,0,0,True
85552,1,2212,proton,0,5,135.01599,26.153145,108.86286,0.19370405,6,7,3.5761008,30.238026,26.153145,32.460602,50.734192,25.668066,12.816351,13.336795,15.070974,17.389627,20.496166,30.238026,25.668066,0,True
85563,2,1000010020,deuteron,1,5,35.469131,35.469131,0,1,0,1,0,35.469131,35.469131,0,0,0,35.469131,0,0,0,0,0,0,0,True
