sample,run,event,amp_left,amp_right,peak_left,peak_right,area_left,area_right,tail_left,tail_right,raw_residual_ns
sample_iii,31,1728,2118.0,1302.5,4.0,5.0,8527.0,7277.0,-0.27524334466987216,0.049196097292840454,2.2082062899860055
sample_iii,31,1849,2137.5,1494.0,6.0,7.0,16067.0,10626.0,0.3332918404182486,0.34133258046301523,4.700382103990329
sample_iii,31,2003,2691.0,1655.0,6.0,7.0,20313.0,12386.0,0.3281150002461478,0.37663491038269015,4.469905228974746
sample_iii,31,2041,2961.5,1450.5,5.0,7.0,24286.0,11003.0,0.312855142880672,0.33654457875124966,3.6246745659631188
sample_iii,31,2107,3927.5,1775.0,6.0,7.0,37048.0,12496.0,0.46596307492982075,0.3785211267605634,6.59002992031877
sample_iii,31,2126,2149.0,1724.0,7.0,7.0,15619.0,12827.0,0.31135155899865546,0.36758400249473766,3.3947499861257597
sample_iii,31,2226,2662.5,1524.0,6.0,7.0,19541.0,10802.0,0.29266670078296914,0.2880947972597667,2.618678580634075
sample_iii,31,2398,1190.0,1026.5,6.0,4.0,-8221.0,-364.0,-11527.0,-4167.0,1.7235133863997376
sample_iii,31,2434,2805.0,1696.0,7.0,7.0,21209.0,12578.0,0.35555660332877553,0.4021307044045158,4.326020452757625
sample_iii,31,2444,3220.5,2652.5,6.0,7.0,27272.0,19962.0,0.41614109709592256,0.40927762749223523,4.369587278221971
sample_iii,31,2569,2040.5,2651.0,7.0,7.0,15021.0,19635.0,0.3371280207709207,0.3798319327731092,4.360119047619044
sample_iii,31,2606,1714.0,1219.0,6.0,7.0,12392.0,8586.0,0.28502259522272433,0.29443279757745167,2.7369871461332416
sample_iii,31,2758,2267.5,1680.0,7.0,7.0,16272.0,12089.0,0.3762905604719764,0.4064852345107122,2.57261638827017
sample_iii,31,3064,3642.0,1459.0,6.0,7.0,32919.0,10459.0,0.4410219022449042,0.38129840328903336,6.37170880184874
sample_iii,31,3125,3341.5,2125.0,5.0,6.0,27905.0,15923.0,0.3275040315355671,0.3368711926144571,3.752452419238196
sample_iii,31,3274,2426.0,2334.5,6.0,6.0,16874.0,18402.0,0.2590968353680218,0.3492011737854581,2.4191922406221735
sample_iii,31,3754,2433.5,1175.0,6.0,6.0,18204.0,8293.0,0.28004834102395076,0.2781864222838539,4.795456342046023
sample_iii,31,4529,2798.5,1572.0,7.0,6.0,21886.0,11147.0,0.3138992963538335,0.29317305104512426,3.0503617809311017
sample_iii,31,4596,2544.5,1484.0,5.0,6.0,18201.0,11072.0,0.22152628976429867,0.25559971098265893,2.4749587023045443
sample_iii,31,4739,1825.5,1167.0,6.0,7.0,12698.0,9396.0,0.2960308710033076,0.3905917411664538,2.0095118253013027
sample_iii,31,4844,3396.0,1810.5,5.0,6.0,28864.0,14106.0,0.3301690687361419,0.3436835389196087,4.383997147245996
sample_iii,31,4903,2976.0,1621.5,6.0,8.0,23718.0,12324.0,0.37009865924614216,0.413258682246024,5.144595064303097
sample_iii,31,4927,1714.0,1918.5,7.0,7.0,13119.0,14605.0,0.3166399878039485,0.3528243752139678,2.868150876018305
sample_iii,31,5043,3082.0,1478.5,5.0,6.0,25380.0,11359.0,0.2809692671394799,0.2863808433841007,3.042519309275196
sample_iii,31,5192,1536.0,1882.5,5.0,5.0,8071.0,11306.0,0.00024780076818238137,0.10649212807358925,1.1768832937749458
sample_iii,31,5265,2604.0,1350.5,6.0,7.0,19554.0,10272.0,0.31333742456786334,0.33781152647975077,2.042586556998387
sample_iii,31,5405,3484.0,1583.0,5.0,7.0,31706.0,11443.0,0.4084400428940895,0.3281482128812374,3.2273219866918694
sample_iii,31,5510,3348.0,2026.0,6.0,7.0,31092.0,14895.0,0.4187250739740126,0.37468949311849614,5.138909645585407
sample_iii,31,5666,3648.5,2038.5,5.0,7.0,32740.0,14867.0,0.404306658521686,0.3672563395439564,5.767578711896103
sample_iii,31,5824,3244.5,2687.5,6.0,7.0,27266.0,20795.0,0.4149856964717964,0.43481606155325797,4.761319527604577
sample_iii,31,6209,2834.0,1564.0,6.0,7.0,20743.0,11988.0,0.3088270741937039,0.37971304637971304,3.2872953869047663
sample_iii,31,6313,3015.0,1591.0,6.0,7.0,24812.0,11740.0,0.35402224729969367,0.3591993185689949,4.751410329712215
sample_iii,31,6373,2201.5,1294.0,6.0,7.0,16071.0,8999.0,0.29469230290585524,0.2932548060895655,3.3240572836750815
sample_iii,31,6510,2016.0,1187.5,6.0,8.0,14804.0,8752.0,0.3201161848149149,0.3604890310786106,5.121634615384615
sample_iii,31,7181,2775.5,1489.5,6.0,7.0,21107.0,11075.0,0.30454351636897714,0.3047404063205418,1.917169811320754
sample_iii,31,7188,3283.5,1981.5,5.0,7.0,28715.0,14350.0,0.37057287132160893,0.3425783972125436,3.948530425759426
sample_iii,31,7401,2220.0,1296.0,6.0,7.0,16684.0,9431.0,0.32078638216255095,0.33262644470363695,2.815211187214615
sample_iii,31,7439,2612.0,2070.5,7.0,7.0,19795.0,15119.0,0.34392523364485983,0.36907202857331833,4.467513434294091
sample_iii,31,7474,2228.0,2545.5,7.0,7.0,16676.0,19675.0,0.33964979611417606,0.3876493011435832,3.2100687686518725
sample_iii,31,7572,2510.5,2168.0,16.0,16.0,9175.0,6923.0,0.9967302452316076,1.0132890365448506,3.070651327485649
sample_iii,31,7626,2313.0,2532.0,7.0,7.0,16618.0,19007.0,0.36983993260320136,0.4253696006734361,3.4328923218109537
sample_iii,31,7706,1486.5,2085.0,5.0,5.0,5635.0,11666.0,-0.28642413487133983,0.06900394308246185,1.9510619228595232
sample_iii,31,7891,2707.5,1477.5,6.0,6.0,20812.0,11013.0,0.29233134729963484,0.301915917551984,4.185035279307055
sample_iii,31,7865,2958.5,2039.5,6.0,6.0,23599.0,15453.0,0.3008602059409297,0.3234323432343234,2.0476338454508607
sample_iii,31,8579,2642.5,2544.0,6.0,6.0,18709.0,19341.0,0.27013736704259983,0.34243317305206555,3.711640961051522
sample_iii,31,8676,3392.5,1002.0,6.0,7.0,30202.0,7229.0,0.4222899145751937,0.3905104440448195,6.584001449472304
sample_iii,31,8684,3405.5,1401.5,6.0,7.0,30960.0,10262.0,0.41760335917312663,0.3852075618787761,6.841467441117189
sample_iii,31,8926,3121.5,2312.5,8.0,6.0,25808.0,17249.0,0.30978766274023556,0.33184532436662995,4.3955596701765955
sample_iii,31,9157,1821.5,1637.0,6.0,7.0,12995.0,12545.0,0.2630242400923432,0.32841769629334394,3.8647559337214545
sample_iii,31,9221,3209.5,2402.0,6.0,7.0,27370.0,17184.0,0.41779320423821703,0.388268156424581,4.545681415929202
sample_iii,31,9321,1921.0,1159.5,6.0,7.0,14149.0,8479.0,0.3178316488797795,0.3403703266894681,2.9834935293378564
sample_iii,31,9480,2151.0,1136.0,5.0,6.0,13876.0,7346.0,0.16388008071490343,0.16702967601415736,2.253228599969816
sample_iii,31,9616,3598.5,2553.5,5.0,7.0,32711.0,19024.0,0.41230778637155696,0.3588099243061396,4.282047930283227
sample_iii,31,9670,1479.5,1044.5,7.0,7.0,10515.0,7853.0,0.33133618640038043,0.36164523112186425,0.4161943319838102
sample_iii,31,9788,2422.5,1282.0,6.0,7.0,17654.0,9723.0,0.267644726407613,0.31924303198601256,4.714348882025295
sample_iii,31,9815,3231.0,1908.0,6.0,7.0,28136.0,14353.0,0.4048905317031561,0.40590817250748973,5.435218745153257
sample_iii,31,9856,2916.5,1631.5,6.0,7.0,23018.0,11916.0,0.3246155182900339,0.3657267539442766,6.304455741351887
sample_iii,31,9890,2148.0,1096.5,6.0,7.0,16332.0,7680.0,0.34251775655155525,0.319140625,3.413181606059517
sample_iii,31,10035,1837.0,1155.5,7.0,7.0,13231.0,8630.0,0.37608646360819287,0.405909617612978,1.558554782462899
sample_iii,32,10179,2879.5,1775.5,5.0,7.0,22933.0,13947.0,0.2907164348319016,0.35520183552018353,3.9327069935691377
sample_iii,32,10383,3769.0,1827.5,5.0,6.0,35596.0,12990.0,0.39821890100011237,0.2985373364126251,4.710768215719067
sample_iii,32,10394,2932.0,1636.0,6.0,7.0,22902.0,11590.0,0.3484411841760545,0.3809318377911993,6.90825392051827
sample_iii,32,10409,2920.5,2285.0,6.0,7.0,22753.0,17137.0,0.3644354590603437,0.41325786310322693,4.830140149705365
sample_iii,32,10429,1307.0,1115.5,7.0,7.0,9345.0,7690.0,0.36040663456393796,0.3507152145643693,1.8780952380952343
sample_iii,32,10439,2210.5,1104.5,7.0,8.0,15360.0,7822.0,0.3504557291666667,0.3967016108412171,3.6441341678703267
sample_iii,32,10511,1920.5,2477.0,6.0,7.0,13313.0,18416.0,0.266957109592128,0.34730668983492613,4.201286363605842
sample_iii,32,10633,1590.5,1373.0,7.0,7.0,11592.0,9940.0,0.32893374741200826,0.35694164989939636,5.272967162138251
sample_iii,32,10828,2614.5,1275.5,6.0,7.0,20388.0,9871.0,0.2966450853443202,0.32549893627798604,3.0334294756239224
sample_iii,32,10905,1671.0,1084.0,7.0,7.0,12375.0,8122.0,0.3282424242424242,0.37379955675941884,3.5165903748608187
sample_iii,32,11038,1647.5,2030.5,7.0,8.0,12435.0,14608.0,0.4053880176919984,0.4243565169769989,2.4421318373071514
sample_iii,32,11073,1978.5,1432.5,5.0,6.0,12837.0,10477.0,0.16732881514372516,0.23814068912856734,2.360704116205305
sample_iii,32,11083,2339.5,1957.5,7.0,7.0,16966.0,14559.0,0.31268419191323826,0.3859468370080363,4.758560631978355
sample_iii,32,11193,3590.0,1646.5,6.0,7.0,32608.0,11598.0,0.4298025024533857,0.37446111398516985,7.621564641216779
sample_iii,32,11293,1727.0,2448.5,6.0,7.0,12251.0,17603.0,0.312056158680924,0.38584332216099526,6.091207486556321
sample_iii,32,11365,2094.0,2511.0,6.0,7.0,14361.0,19244.0,0.2761646124921663,0.3710766992309291,4.25339298280889
sample_iii,32,11588,1605.5,2353.5,6.0,6.0,11689.0,17476.0,0.3058431003507571,0.32833600366216525,1.469339679334631
sample_iii,32,11609,2713.0,1147.5,6.0,7.0,19968.0,8546.0,0.32922676282051283,0.3710507839925111,4.604031367558164
sample_iii,32,11612,2942.5,1892.5,8.0,7.0,24167.0,13548.0,0.35763644639384284,0.34012400354295835,3.1421061592814894
sample_iii,32,11751,2021.5,2413.5,6.0,7.0,14933.0,18113.0,0.3137346815777138,0.3468227240103793,3.3010787054182202
sample_iii,32,11921,3281.0,1755.5,6.0,7.0,27320.0,12452.0,0.36559297218155196,0.36925795053003535,6.54964846816501
sample_iii,32,11984,3088.0,2529.0,6.0,7.0,26189.0,18137.0,0.3677116346557715,0.3620775210894856,6.187589185853675
sample_iii,32,12019,1085.5,2122.5,7.0,7.0,8355.0,15175.0,0.38037103530819866,0.37489291598023067,2.7882621683359687
sample_iii,32,12058,2033.5,1556.5,3.0,5.0,4184.0,7512.0,-1.3795411089866156,-0.07614483493077742,2.9122177127751883
sample_iii,32,12105,1711.5,1324.5,6.0,7.0,12265.0,9444.0,0.26807990216061967,0.31332062685302836,4.791324751507254
sample_iii,32,12158,3418.5,1893.5,5.0,6.0,30864.0,13732.0,0.34720062208398134,0.3008301776871541,5.405289818455206
sample_iii,32,12161,3104.0,1743.5,5.0,6.0,25122.0,12404.0,0.2958761245123796,0.28555304740406323,4.2733615722406135
sample_iii,32,12235,1490.0,1449.0,5.0,5.0,6539.0,8922.0,-0.1565988683284906,0.13023985653440934,3.064934771303893
sample_iii,32,12316,2139.5,2337.0,6.0,7.0,16359.0,16843.0,0.33149948040833793,0.3453660274297928,4.129077528108226
sample_iii,32,12468,2439.5,1350.0,6.0,7.0,19044.0,10044.0,0.3107015332913253,0.3372162485065711,3.758846007510215
sample_iii,32,12551,2165.0,2145.5,6.0,7.0,15436.0,16085.0,0.30169733091474477,0.35934100093254584,2.6210360842619593
sample_iii,32,13198,1218.5,1936.0,7.0,8.0,8543.0,14410.0,0.33899098677279643,0.43303261623872313,3.4035364859355894
sample_iii,32,13207,3077.5,1138.0,6.0,8.0,25419.0,8750.0,0.38408277272906094,0.4130285714285714,5.630050200483346
sample_iii,32,13331,2413.5,1195.0,6.0,7.0,17362.0,8546.0,0.265752793456975,0.31020360402527497,4.862034585897476
sample_iii,32,13382,3316.0,1441.5,6.0,7.0,28595.0,10923.0,0.42287113131666376,0.4047422869175135,4.853670688424224
sample_iii,32,13419,2698.5,1225.5,7.0,7.0,19658.0,8957.0,0.3902736799267474,0.4222395891481523,2.4659471712990353
sample_iii,32,13658,2447.0,1420.0,6.0,6.0,17614.0,10634.0,0.3012376518678324,0.3176603347752492,0.8676028003540708
sample_iii,32,13787,2657.5,1974.5,6.0,6.0,19561.0,14076.0,0.29947344205306475,0.31216254617789146,2.729703183501087
sample_iii,32,14144,1814.5,1156.5,6.0,7.0,12814.0,8379.0,0.26182300608709225,0.3052870270915384,3.3459713726202693
sample_iii,32,14175,2970.0,1200.0,6.0,7.0,24004.0,9267.0,0.32540409931678055,0.35469947124204165,2.737097371103566
sample_iii,32,14693,3478.5,1828.5,5.0,6.0,31171.0,13512.0,0.33319431522889864,0.3014357608052102,6.326304489006105
sample_iii,32,14753,2125.0,1178.0,5.0,6.0,12643.0,8078.0,0.1256031005299375,0.20227779153255757,2.1829595640371124
sample_iii,32,14798,3161.0,1357.5,6.0,8.0,25934.0,10696.0,0.4105035860260662,0.45222513089005234,2.6401957274137757
sample_iii,32,14900,3490.0,1959.5,6.0,7.0,31234.0,14066.0,0.45440865723250307,0.41020901464524384,5.334203954600703
sample_iii,32,14974,1220.0,1708.0,6.0,7.0,8712.0,12769.0,0.2914370982552801,0.3805309734513274,4.925438312899452
sample_iii,32,15118,3316.0,1137.0,5.0,7.0,28050.0,7914.0,0.3457040998217469,0.2884761182714177,3.732063037249283
sample_iii,32,15195,2715.5,1619.0,7.0,5.0,19173.0,10589.0,0.15980806342252124,0.15298895079799793,1.610053094743808
sample_iii,32,15366,1134.5,1934.5,7.0,7.0,8241.0,13035.0,0.33369736682441453,0.3699271192942079,7.023138954083166
sample_iii,32,15567,3267.0,2517.5,5.0,7.0,27277.0,19235.0,0.3504051032004986,0.3617884065505589,3.517053206002732
sample_iii,32,15594,1255.0,2675.5,6.0,6.0,8197.0,20140.0,0.23289008173722092,0.31966236345580934,0.5168091561477652
sample_iii,32,15655,2520.0,1899.5,4.0,5.0,16669.0,12674.0,0.11332413462115304,0.17902793119772764,2.6037840428173062
sample_iii,32,15700,1259.0,1274.5,6.0,7.0,8938.0,9040.0,0.27030655627657196,0.3084070796460177,3.048322244460067
sample_iii,32,15937,2378.0,2117.5,7.0,7.0,17763.0,15394.0,0.34121488487305074,0.3576718201896843,3.6618271034781316
sample_iii,32,16050,1460.0,2653.0,7.0,7.0,10580.0,19477.0,0.31795841209829867,0.36745905426913794,4.8807370041878215
sample_iii,32,16068,1944.0,1706.5,6.0,7.0,13716.0,13283.0,0.27668416447944005,0.35406158247383873,1.9252523260781729
sample_iii,32,16127,2477.0,1908.0,6.0,7.0,17108.0,13727.0,0.2913841477671265,0.3337947111532017,2.2571675974547034
sample_iii,32,16158,2983.5,2043.5,6.0,7.0,23279.0,14911.0,0.37918295459426954,0.4261954261954262,4.029184515169746
sample_iii,32,16228,1489.5,2670.5,6.0,6.0,9803.0,20572.0,0.2147301846373559,0.3307894225160412,2.983688054414941
sample_iii,32,16245,1619.5,3331.0,7.0,7.0,11957.0,29583.0,0.31939449694739486,0.5173917452591015,10.416463503472393
sample_iii,32,39,1212.5,2267.5,7.0,7.0,9438.0,16237.0,0.34922653104471285,0.37155878548993043,6.847688382135146
sample_iii,32,87,2534.0,1148.0,5.0,6.0,17336.0,8084.0,0.16422473465620674,0.18493320138545274,1.0085428494187632
sample_iii,32,304,2206.5,2314.5,6.0,7.0,16579.0,17024.0,0.3310814886301948,0.35960996240601506,3.428082901554397
sample_iii,32,320,3658.5,1548.0,5.0,7.0,32581.0,11354.0,0.38639084128786716,0.32552404438964244,5.505080935002798
sample_iii,32,539,2652.5,2850.5,7.0,8.0,20464.0,22968.0,0.33673768569194684,0.37948450017415536,2.7339687222027322
sample_iii,32,557,2066.5,2023.0,6.0,7.0,14535.0,14683.0,0.32734778121775027,0.3807804944493632,4.660951007221961
sample_iii,32,597,2771.0,1326.5,6.0,7.0,21082.0,9942.0,0.323024380988521,0.3659223496278415,5.159788876128367
sample_iii,32,639,2397.0,1869.5,6.0,7.0,17812.0,14566.0,0.3188300022456771,0.3637923932445421,2.2792948580220838
sample_iii,32,688,3164.0,1429.0,6.0,7.0,26039.0,10872.0,0.3908752256231038,0.41547093451066963,4.815609930344706
sample_iii,32,689,3017.5,1323.5,10.0,11.0,21990.0,8573.0,0.8673033196907686,0.9034177067537618,3.732773787891901
sample_iii,32,732,3059.5,1458.5,6.0,8.0,24900.0,10893.0,0.36799196787148597,0.41301753419627285,6.7497451580020424
sample_iii,32,915,3432.5,1905.0,5.0,7.0,29853.0,14331.0,0.3409707567078686,0.3189589002860931,3.2775177846371726
sample_iii,32,1395,2215.0,2100.0,7.0,7.0,16168.0,15851.0,0.3435799109351806,0.4087439278278973,5.422410764200791
sample_iii,32,1523,3417.5,2185.5,5.0,6.0,31074.0,15735.0,0.3426337130720216,0.29088020336828724,5.188267110463904
sample_iii,32,1644,1804.0,2360.0,7.0,7.0,13140.0,17168.0,0.37115677321156776,0.4207246039142591,4.151584599266627
sample_iii,32,2030,2321.0,1406.5,6.0,7.0,16744.0,10133.0,0.3073936932632585,0.34422184940294087,3.710595790662836
sample_iii,32,2085,1996.5,1171.5,7.0,7.0,14528.0,8218.0,0.366602422907489,0.3646872718422974,3.834988386575553
sample_iii,32,2250,1824.5,1497.5,6.0,6.0,13315.0,11600.0,0.276980848666917,0.34129310344827585,3.522877838785341
sample_iii,32,2685,2157.0,1733.0,6.0,7.0,15311.0,12678.0,0.29527790477434523,0.3356207603722985,2.275321950003061
sample_iii,32,3209,1690.0,2489.0,7.0,7.0,12409.0,18447.0,0.35764364574099444,0.39334309101750964,4.6200607902735555
sample_iii,32,3518,2655.0,1425.0,6.0,7.0,19076.0,10957.0,0.273747116795974,0.33923519211462994,3.222488824284902
sample_iii,32,3550,2526.5,1993.5,7.0,7.0,18351.0,14492.0,0.3427606125006812,0.4129174717085288,6.252348034454222
sample_iii,32,3580,2550.5,1255.5,6.0,6.0,17512.0,9064.0,0.14704202832343535,0.22010150044130627,2.058728599867287
sample_iii,32,3594,2119.0,1276.5,6.0,7.0,14783.0,9078.0,0.287221808834472,0.29995593743115223,1.581130754419739
sample_iii,32,3911,2520.5,2192.0,5.0,5.0,17312.0,16347.0,0.19368068391866913,0.26561448583838015,1.6203906716046212
sample_iii,32,3918,2089.5,1426.5,15.0,16.0,8775.0,5679.0,1.001937321937322,1.0114456770558198,3.122352856577862
sample_iii,32,4031,2452.5,1747.5,7.0,7.0,18377.0,12875.0,0.3356913533220874,0.3443883495145631,1.7020742454119642
sample_iii,32,4260,1974.5,1124.5,5.0,6.0,10484.0,7426.0,0.023655093475772607,0.1543226501481282,2.228518167830515
sample_iii,32,4326,3061.5,1695.5,6.0,7.0,24805.0,12332.0,0.4021366659947591,0.42231592604605905,3.584946914748244
sample_iii,32,4459,2965.0,1636.5,6.0,6.0,24101.0,11883.0,0.31616945354964526,0.32071025835226796,3.695212504102397
sample_iii,32,4857,1790.0,1916.5,7.0,7.0,12853.0,14372.0,0.2997743717420058,0.35555246312273864,2.733383609854201
sample_iii,32,5151,2123.5,1946.0,5.0,5.0,13157.0,13483.0,0.11317169567530592,0.1863828524809019,1.4998224318849864
sample_iii,32,5224,3086.0,1846.0,4.0,5.0,23762.0,13091.0,0.2012036023903712,0.22366511343671225,3.096642718983148
sample_iii,32,5381,2110.0,2541.5,12.0,13.0,13044.0,16193.0,0.9832873351732597,0.9875872290495893,2.422411252532399
sample_iii,32,5775,1537.5,2907.5,7.0,7.0,10709.0,22727.0,0.3448501260621907,0.42218506622079466,3.5996623565974772
sample_iii,32,5822,3165.5,2150.5,9.0,8.0,26408.0,16096.0,0.4052938503483793,0.41743290258449306,4.613938480096493
sample_iii,32,6220,3099.5,1882.0,8.0,7.0,25087.0,13479.0,0.3200063778052378,0.325840195860227,3.016280308364479
sample_iii,32,6276,2579.5,1512.0,6.0,7.0,18356.0,11470.0,0.24362606232294617,0.33374019180470793,5.451146630418222
sample_iii,32,6495,2452.5,1624.5,6.0,7.0,17978.0,11789.0,0.2940816553565469,0.3113071507337348,2.674179060122203
sample_iii,32,6853,1838.5,1004.5,7.0,7.0,13268.0,7065.0,0.3482815797407296,0.36588818117480537,4.928788289509349
sample_iii,32,6975,1149.0,2693.5,7.0,7.0,8517.0,20374.0,0.37583656216977807,0.42043781289879256,2.1067317047565695
sample_iii,32,7404,3729.5,1897.0,5.0,7.0,35937.0,13594.0,0.4386287113559841,0.3560394291599235,5.878999992324843
sample_iii,32,7535,2830.0,2287.5,6.0,6.0,21538.0,16684.0,0.30866375708050886,0.348777271637497,4.228767115832554
sample_iii,32,7695,1354.5,2790.5,6.0,6.0,9022.0,21896.0,0.17956107293283086,0.3115180854950676,5.246952535955096
sample_iii,32,7761,3168.5,1521.5,5.0,7.0,26836.0,11485.0,0.3309733194216724,0.34087940792337834,3.701055243496757
sample_iii,32,7796,2143.0,2682.0,6.0,7.0,15989.0,20632.0,0.3182813184064044,0.3615257851880574,3.5555064999569908
sample_iii,32,8019,2996.5,2030.5,5.0,6.0,23672.0,14591.0,0.2525768840824603,0.26016037283256804,3.1784298068033436
sample_iii,32,8373,1736.5,2292.5,7.0,8.0,12119.0,17663.0,0.34260252496080534,0.4436392458812206,4.846282379172401
sample_iii,32,8591,2349.0,2290.0,6.0,6.0,17311.0,16711.0,0.2557911154757091,0.2932798755310873,4.485767405087724
sample_iii,32,8731,2464.5,2055.5,6.0,7.0,18037.0,15340.0,0.31507456894162,0.3764015645371578,4.140819779376926
sample_iii,32,9861,2281.0,1299.0,7.0,8.0,19622.0,9246.0,0.4435837325451024,0.391304347826087,4.128514155307471
sample_iii,32,10021,1913.0,1209.0,6.0,7.0,14152.0,8966.0,0.29967495760316565,0.3241133169752398,2.591658608182417
sample_iii,32,10198,1559.5,1980.5,6.0,6.0,11209.0,14867.0,0.2785261843161745,0.3456648954059326,3.4674073864653714
sample_iii,32,10323,3343.0,1117.0,5.0,7.0,29997.0,8104.0,0.3118978564523119,0.25629318854886474,5.733399796725603
sample_iii,32,10410,4319.5,2192.0,5.0,7.0,38732.0,16428.0,0.4292832799752143,0.36803019235451667,5.620199011281528
sample_iii,32,10475,2607.5,1744.0,6.0,6.0,19345.0,12550.0,0.298836908761954,0.29713147410358565,2.0284481023416028
sample_iii,32,10679,3460.0,1843.5,6.0,7.0,31744.0,13259.0,0.4231980846774194,0.3749151519722453,6.227481245395303
sample_iii,32,10896,2623.0,1389.5,6.0,7.0,19026.0,9896.0,0.31709239987385685,0.3470088924818108,3.919636416101575
sample_iii,32,11205,2176.0,1259.0,5.0,6.0,12648.0,9111.0,0.09037001897533206,0.21764899571946,1.901207794945936
sample_iii,32,11335,2742.5,1519.5,6.0,7.0,20768.0,11128.0,0.33301232665639446,0.36978792235801583,4.95165968824093
sample_iii,32,11339,2069.5,1277.5,7.0,8.0,15143.0,9241.0,0.3865152215545136,0.3935721242289795,3.111531986531986
sample_iii,32,11415,2636.0,2528.0,7.0,7.0,19616.0,17813.0,0.3721451876019576,0.40189749059675517,4.640655352015656
sample_iii,32,11513,3180.0,2178.0,8.0,6.0,27526.0,16175.0,0.33550098089079416,0.318145285935085,3.279060712771571
