run,group,eventno,evt,stave,stave_idx,even_amp,even_peak,even_pos_charge,even_area,target_odd_neg_amp,target_odd_pos_charge,baseline_median,baseline_mad,baseline_slope,baseline_range,raw_max_adc,saturation_count,late_fraction,early_fraction,tail_fraction,width_half,area_norm,secondary_peak,secondary_sep,post_peak_min,undershoot_area,dropout_score,timing_span_dup,current_group,baseline_score,atom_baseline_excursion,atom_delayed_peak,atom_dropout,timing_tail,is_saturated,amp_bin,peak_bin,p09_pca_anomaly_score,p11_pre_rms_adc,p11_pre_slope_adc,p11_pre_range_adc,p11_pre_asym_adc,p11_adaptive_lowering_adc,p11_pretrigger_score,p11_pretrigger_atom,selected_stave_multiplicity,has_downstream_stave,run_family,amp_match_bin,lowering_bin,broad_late_taxon,p09_anomaly_taxon,topology_bin,traditional_overlap_score,baseline_reset_score,overlap_proxy,baseline_reset_proxy,confused_overlap_reset_proxy,secondary_fraction_proxy
45,sample_i_analysis,5118,4362,B2,0,7486.5,5,62131.0,62128.0,7239.5,60303.0,6735.5,1.5,494.0,497.0,14222.0,18,0.31826302,0.007999227,0.52076256,8,0.9999517,0.70600414,2,0.38956788,0.0,0.0,0.9553144,high_20nA,700.7476,0,0,0,0,1,6,0,6.149189,247.7534,494.0,497.0,-247.0,0.0,743.25415,sloped,1,0,high_20nA,6,no_lowering,broad_late,mild,mult1_ds0_staveB2,-0.26757085,5.515292,0,1,0,0.41383495213472155
45,sample_i_analysis,5120,4364,B2,0,8078.0,5,63813.0,63804.0,7925.5,63676.0,6738.0,4.5,306.0,306.0,14816.0,18,0.30995253,0.0047795903,0.5104916,7,0.999859,0.7031444,2,0.36159942,0.0,0.0,0.9724045,high_20nA,432.77274,0,0,0,0,1,6,0,2.44831,150.54733,306.0,306.0,-157.0,0.0,458.1883,sloped,1,0,high_20nA,6,no_lowering,compact,mild,mult1_ds0_staveB2,-0.43331748,3.8452644,0,0,0,0.41285071499037534
45,sample_i_analysis,5125,4368,B2,0,5979.0,5,52103.0,52088.0,5794.0,50486.0,6748.0,7.5,370.0,385.0,12727.0,18,0.31368634,0.0073316316,0.5365526,11,0.9997121,0.7390868,2,0.29419637,0.0,0.0,0.95478153,high_20nA,534.0236,0,0,0,0,1,5,0,3.9838474,188.1017,370.0,385.0,-183.5,0.0,566.1336,sloped,1,0,high_20nA,5,no_lowering,broad_late,mild,mult1_ds0_staveB2,0.1324714,5.0082245,0,0,0,0.42498557512783597
45,sample_i_analysis,5126,4369,B2,0,8437.5,6,64810.0,64786.0,8437.5,68346.0,6767.5,9.0,-5.0,29.0,15205.0,18,0.31928715,0.00027773491,0.5346783,7,0.9996297,0.593363,2,0.36971852,0.0,0.0,1.0,high_20nA,30.773365,0,0,0,0,1,6,1,0.4949262,11.434597,-5.0,29.0,8.0,7.5,32.449963,quiet,1,0,high_20nA,6,mild_lowering,compact,common,mult1_ds0_staveB2,-0.591117,-0.2971626,0,0,0,0.37239661763652404
45,sample_i_analysis,5127,4370,B2,0,5183.0,5,47650.0,47636.0,5141.5,48260.0,6756.0,7.0,83.0,97.0,11939.0,18,0.32528856,0.0019937041,0.56627494,10,0.9997062,0.824426,2,0.31989196,0.0,0.0,0.98293924,high_20nA,127.855385,0,0,0,0,1,4,0,0.5134638,44.880398,83.0,97.0,-40.5,0.0,135.32277,quiet,1,0,high_20nA,4,no_lowering,broad_late,common,mult1_ds0_staveB2,0.38920143,0.7522244,0,0,0,0.4518823988756955
45,sample_i_analysis,5128,4371,B2,0,8840.0,6,64435.0,64428.0,8838.0,68021.0,6741.0,2.0,-5.0,9.0,15581.0,18,0.3228525,6.207806e-05,0.53866684,6,0.99989134,0.6011312,2,0.3454751,0.0,0.0,0.9997175,high_20nA,10.488089,0,0,0,0,1,6,1,0.41921368,3.4278274,-5.0,9.0,1.5,0.0,10.851267,quiet,1,0,high_20nA,6,no_lowering,compact,common,mult1_ds0_staveB2,-0.6401451,-0.509053,0,0,0,0.37544156312340565
45,sample_i_analysis,5131,4374,B2,0,3311.5,7,26374.0,26368.0,3310.5,26767.0,6751.5,1.0,-5.0,7.0,10063.0,18,0.2729203,7.583226e-05,0.6158906,8,0.9997725,0.986109,3,0.15083799,0.0,0.0,0.99908686,high_20nA,8.6602545,0,1,0,0,1,3,1,4.6222043,2.8722813,-5.0,7.0,2.0,0.0,9.069179,quiet,1,0,high_20nA,3,no_lowering,broad_late,mild,mult1_ds0_staveB2,0.5702641,-0.52428895,1,0,0,0.49650296596359456
45,sample_i_analysis,5132,4375,B2,0,2350.0,8,16978.0,16962.0,2348.5,17193.0,6743.0,5.5,-16.0,19.0,9093.0,18,0.22046177,0.00064789725,0.5511839,7,0.9990576,0.793617,2,0.103829786,0.0,0.0,0.9984808,high_20nA,25.441109,0,1,0,0,1,2,2,5.5882096,7.5,-16.0,19.0,13.5,2.0,26.024027,quiet,1,0,high_20nA,2,mild_lowering,compact,mild,mult1_ds0_staveB2,-0.40525946,-0.32376263,0,0,0,0.4424673749414294
45,sample_i_analysis,5133,4375,B2,0,7707.0,6,59738.0,59725.0,7689.0,62559.0,6731.0,6.5,36.0,41.0,14438.0,18,0.34385148,0.0006026315,0.56876695,8,0.9997824,0.6909303,2,0.37744907,0.0,0.0,0.99689984,high_20nA,54.947704,0,0,0,0,1,6,1,0.28142056,16.859715,36.0,41.0,-24.5,0.0,57.107353,quiet,1,0,high_20nA,6,no_lowering,broad_late,common,mult1_ds0_staveB2,-0.05330549,-0.051649153,0,0,0,0.40860957077141286
45,sample_i_analysis,5135,4377,B2,0,8508.5,5,66075.0,66065.0,8343.5,66285.0,6744.5,5.0,330.0,339.0,15253.0,18,0.30904275,0.0049943244,0.50738555,7,0.99984866,0.6927778,2,0.3487689,0.0,0.0,0.9718909,high_20nA,473.12366,0,0,0,0,1,6,0,3.0046375,164.81883,330.0,339.0,-170.0,0.0,500.9853,sloped,1,0,high_20nA,6,no_lowering,compact,mild,mult1_ds0_staveB2,-0.47248268,4.2424884,0,0,0,0.40925501703356737
45,sample_i_analysis,5136,4378,B2,0,5843.5,5,52487.0,52483.0,5602.5,50032.0,6728.5,2.0,483.0,483.0,12572.0,18,0.3175834,0.009183226,0.5386191,12,0.99992377,0.7332078,2,0.3067511,0.0,0.0,0.94730806,high_20nA,683.06805,0,0,0,0,1,5,0,6.821211,240.2556,483.0,483.0,-243.0,0.0,724.0861,sloped,1,0,high_20nA,5,no_lowering,broad_late,broad_late_anomaly,mult1_ds0_staveB2,0.23347227,5.6112633,0,1,0,0.4230351447785886
45,sample_i_analysis,5137,4379,B2,0,1263.0,0,1348.0,-30033.0,250.5,331.0,11027.0,165.5,-1509.0,1509.0,12290.0,18,0.0,1.0,0.0,1,-22.279675,0.0,0,-3.0530484,-24.846397,3.109992,18.0,high_20nA,2140.456,0,0,1,1,1,0,0,82.24106,646.1685,-1509.0,1509.0,839.5,236.0,2242.1846,adaptive_lowering,3,1,high_20nA,0,large_lowering,early_pretrigger,extreme,mult3_ds1_staveB2,-5.0001016,6.0147195,0,1,0,0.0
45,sample_i_analysis,5137,4379,B4,1,1316.0,13,7458.0,7184.0,1323.5,8089.5,7097.0,10.5,-31.0,31.0,8413.0,18,0.8930008,0.004022526,0.99597746,7,0.96326095,0.88981766,2,0.587386,0.0,0.0,1.010416,high_20nA,45.080482,0,1,0,1,1,0,4,30.033571,13.425721,-31.0,31.0,25.5,1.0,45.861202,quiet,3,1,high_20nA,0,mild_lowering,broad_late,extreme,mult3_ds1_staveB4,3.69044,0.12881675,1,0,0,0.4708484189951018
45,sample_i_analysis,5137,4379,B6,2,2517.5,14,13865.0,13829.0,2524.5,15371.0,6917.5,7.0,-15.0,15.0,9435.0,18,0.93407863,0.0010097368,0.99852145,6,0.99740356,0.78709036,2,0.6790467,0.0,0.0,1.0069218,high_20nA,22.338308,0,1,0,1,1,2,4,22.008883,7.017834,-15.0,15.0,14.0,0.0,22.343903,quiet,3,1,high_20nA,2,no_lowering,broad_late,broad_late_anomaly,mult3_ds1_staveB6,3.3420029,-0.32656646,1,0,0,0.44043120495920257
45,sample_i_analysis,5138,4380,B2,0,9314.5,4,62310.0,47798.0,6810.0,43119.0,7003.5,252.5,5147.0,5147.0,16318.0,16,0.3156315,0.08250682,0.5417509,5,0.7671,0.9292501,3,-0.7518922,-1.5037844,0.7518922,0.7607496,high_20nA,7283.3354,1,0,1,0,1,7,0,31.354681,2455.4304,5147.0,5147.0,-2823.0,245.5,7685.8716,adaptive_lowering,1,0,high_20nA,7,large_lowering,early_pretrigger,extreme,mult1_ds0_staveB2,0.060307723,6.0985327,0,1,0,0.48166389155326
45,sample_i_analysis,5139,4381,B2,0,7125.0,6,56268.0,56181.0,7113.0,58302.0,6921.0,12.0,-87.0,111.0,14046.0,18,0.3401578,0.00042653017,0.5622734,7,0.99845386,0.6082807,2,0.41235086,0.0,0.0,0.99806404,high_20nA,141.54152,0,0,0,0,1,6,1,2.1313674,45.12483,-87.0,111.0,55.5,77.0,166.89893,adaptive_lowering,1,0,high_20nA,6,moderate_lowering,compact,mild,mult1_ds0_staveB2,-0.38697737,0.878034,0,0,0,0.3782180009964246
45,sample_i_analysis,5140,4382,B2,0,3989.5,6,27487.5,24175.0,2807.0,10586.0,9057.5,1182.5,3522.0,3522.0,13047.0,18,0.18908595,0.08603911,0.3651478,4,0.8794907,0.60897356,2,-0.008146384,-0.008146384,0.008146384,1.0050288,high_20nA,5119.304,1,0,0,1,1,3,1,26.582937,1489.4982,3522.0,3522.0,-2822.5,2208.5,5648.455,adaptive_lowering,2,1,high_20nA,3,large_lowering,early_pretrigger,broad_late_anomaly,mult2_ds1_staveB2,-1.7706146,6.8863916,0,1,0,0.3784857481989488
45,sample_i_analysis,5140,4382,B4,1,1227.5,3,7335.0,-6892.0,257.0,315.0,9292.5,1097.5,3398.0,3398.0,10520.0,18,0.0,0.29925016,0.05228357,7,-0.93960464,0.8354379,3,-1.6761711,-9.033809,1.6761711,0.0537467,high_20nA,4929.2305,1,0,1,0,1,0,0,62.87472,1422.1409,3398.0,3398.0,-2666.5,2160.5,5457.3853,adaptive_lowering,2,1,high_20nA,0,large_lowering,early_pretrigger,extreme,mult2_ds1_staveB4,-2.4677863,6.8671265,0,1,0,0.45517088682697
45,sample_i_analysis,5143,4385,B2,0,9497.5,5,71237.0,71213.0,9245.5,70734.0,6765.5,12.0,504.0,505.0,16263.0,18,0.28965285,0.007074975,0.48707134,6,0.9996631,0.70560676,2,0.3164517,0.0,0.0,0.96483517,high_20nA,713.572,0,0,0,0,1,7,0,5.9228644,246.46349,504.0,505.0,-264.0,2.5,754.84534,sloped,1,0,high_20nA,7,mild_lowering,compact,mild,mult1_ds0_staveB2,-0.6731193,5.441379,0,1,0,0.41369838331079356
45,sample_i_analysis,5145,4387,B2,0,6877.0,5,58530.0,58526.0,6721.0,57893.0,6752.0,2.0,312.0,312.0,13629.0,18,0.32169828,0.0053306,0.5319665,8,0.99993163,0.7478552,2,0.36425766,0.0,0.0,0.96567655,high_20nA,441.23917,0,0,0,0,1,5,0,2.3873878,155.00967,312.0,312.0,-158.0,0.0,467.67084,sloped,1,0,high_20nA,5,no_lowering,broad_late,mild,mult1_ds0_staveB2,-0.11471021,3.9723654,0,0,0,0.42787022188951196
45,sample_i_analysis,5146,4388,B2,0,8863.5,6,65361.0,65345.0,8857.5,68859.0,6746.5,6.0,12.0,23.0,15610.0,18,0.31916586,0.00018359572,0.5310277,6,0.9997552,0.57714224,2,0.3586055,0.0,0.0,0.9974592,high_20nA,26.627054,0,0,0,0,1,6,1,0.48182154,8.440971,12.0,23.0,2.0,3.5,27.504545,quiet,1,0,high_20nA,6,mild_lowering,compact,common,mult1_ds0_staveB2,-0.7380726,-0.3484168,0,0,0,0.3659417803197393
45,sample_i_analysis,5147,4389,B2,0,7501.5,6,59563.0,59557.0,7499.0,62223.0,6794.5,2.5,5.0,6.0,14296.0,18,0.34133607,8.394473e-05,0.5619344,7,0.99989927,0.59728056,3,0.4089182,0.0,0.0,0.99960613,high_20nA,8.20061,0,0,0,0,1,6,1,0.38467678,2.7838821,5.0,6.0,0.5,0.0,8.291562,quiet,1,0,high_20nA,6,no_lowering,compact,common,mult1_ds0_staveB2,-0.4109555,-0.52954125,0,0,0,0.3739359109238362
45,sample_i_analysis,5148,4390,B2,0,7619.5,6,60769.0,60750.0,7616.5,63510.0,6749.5,7.5,6.0,25.0,14369.0,18,0.33782026,0.00024683637,0.5601129,7,0.9996873,0.63265306,2,0.4079664,0.0,0.0,0.9995353,high_20nA,26.781523,0,0,0,0,1,6,1,0.36241987,9.5,6.0,25.0,2.0,4.5,27.775888,quiet,1,0,high_20nA,6,mild_lowering,compact,common,mult1_ds0_staveB2,-0.3423951,-0.34084862,0,0,0,0.3874999986309558
45,sample_i_analysis,5149,4391,B2,0,9113.0,6,65368.0,65364.0,9113.0,69034.0,6746.0,2.0,-6.0,10.0,15859.0,18,0.31839737,0.00012238404,0.5384286,6,0.9999388,0.6253703,2,0.3109843,0.0,0.0,1.0,high_20nA,11.83216,0,0,0,0,1,7,1,0.4070778,3.8729835,-6.0,10.0,4.0,0.0,12.288206,quiet,1,0,high_20nA,7,no_lowering,compact,common,mult1_ds0_staveB2,-0.59737545,-0.49145105,0,0,0,0.38475559357485845
45,sample_i_analysis,5150,4392,B2,0,6234.0,6,53661.0,53648.0,6234.0,55597.0,6740.0,6.5,-7.0,20.0,12974.0,18,0.35463372,0.00035407464,0.58535993,11,0.99975777,0.67051655,2,0.38835418,0.0,0.0,1.0,high_20nA,22.16416,0,0,0,0,1,5,1,0.45005527,8.514693,-7.0,20.0,4.0,0.0,22.836374,quiet,1,0,high_20nA,5,no_lowering,broad_late,common,mult1_ds0_staveB2,0.27357498,-0.37765563,0,0,0,0.40138276410599255
45,sample_i_analysis,5151,4393,B2,0,8046.0,5,64154.0,64143.0,7688.0,60602.0,6723.0,5.5,716.0,723.0,14769.0,18,0.31132898,0.011160645,0.50866663,7,0.9998285,0.64479244,2,0.3675118,0.0,0.0,0.9433434,high_20nA,1017.5536,0,0,0,0,1,6,0,8.321339,357.03116,716.0,723.0,-363.5,0.0,1078.3582,range_spike,1,0,high_20nA,6,no_lowering,compact,broad_late_anomaly,mult1_ds0_staveB2,-0.57852453,5.771546,0,1,0,0.3920205509410786
45,sample_i_analysis,5154,4396,B2,0,7383.0,6,61654.0,61645.0,7323.5,63348.0,6757.0,4.5,119.0,128.0,14140.0,18,0.32941902,0.0020598825,0.5429656,7,0.999854,0.6265746,3,0.41229853,0.0,0.0,0.98347235,high_20nA,174.82921,0,0,0,0,1,6,1,0.5026636,61.615746,119.0,128.0,-59.0,0.0,185.31459,quiet,1,0,high_20nA,6,no_lowering,compact,common,mult1_ds0_staveB2,-0.44455722,1.2006779,0,0,0,0.3852110964871956
45,sample_i_analysis,5157,4399,B2,0,8882.0,5,66883.0,66865.0,8679.5,66525.0,6760.0,9.0,413.0,413.0,15642.0,18,0.3036646,0.0060553504,0.50103915,6,0.9997309,0.6609998,2,0.33111912,0.0,0.0,0.9671931,high_20nA,584.1395,0,0,0,0,1,6,0,4.600625,200.13683,413.0,413.0,-211.5,3.0,617.4154,sloped,1,0,high_20nA,6,mild_lowering,compact,mild,mult1_ds0_staveB2,-0.68607926,5.3550186,0,1,0,0.39795295875917824
45,sample_i_analysis,5158,4400,B2,0,6010.0,6,53892.0,53885.0,5931.0,54306.0,6745.0,3.5,161.0,161.0,12755.0,18,0.329381,0.0029317895,0.55208564,10,0.9998701,0.71963394,2,0.3532446,0.0,0.0,0.97597885,high_20nA,227.71529,0,0,0,0,1,5,1,0.7154719,78.052864,161.0,161.0,-78.5,0.0,240.69534,quiet,1,0,high_20nA,5,no_lowering,broad_late,common,mult1_ds0_staveB2,0.098602206,1.76528,0,0,0,0.41848088796551347
45,sample_i_analysis,5159,4401,B2,0,7677.5,5,62672.0,62666.0,7442.0,61105.0,6754.5,3.0,472.0,472.0,14432.0,18,0.3148296,0.0075153178,0.5177033,8,0.9999043,0.7083686,2,0.36984697,0.0,0.0,0.9562371,high_20nA,667.51556,0,0,0,0,1,6,0,5.5267777,234.26321,472.0,472.0,-233.5,0.0,707.423,sloped,1,0,high_20nA,6,no_lowering,broad_late,mild,mult1_ds0_staveB2,-0.2843841,5.4760685,0,1,0,0.4146462301270732
45,sample_i_analysis,5160,4402,B2,0,6318.0,7,50859.0,50853.0,6316.5,52978.0,6739.0,1.5,3.0,9.0,13057.0,18,0.39115986,5.898661e-05,0.6275782,10,0.99988204,0.662868,3,0.4656537,0.0,0.0,0.9992471,high_20nA,9.604687,0,0,0,0,1,5,1,0.99220985,3.354102,3.0,9.0,1.5,0.0,10.062305,quiet,1,0,high_20nA,5,no_lowering,broad_late,common,mult1_ds0_staveB2,0.43301913,-0.51681125,0,0,0,0.398629364316731
45,sample_i_analysis,5162,4404,B2,0,1593.5,3,8325.0,-2879.0,432.5,1390.0,8415.5,1206.5,3203.0,3203.0,10009.0,18,0.0,0.28984985,0.0075075077,6,-0.34582582,0.949796,3,-0.97301537,-5.506746,0.97301537,0.18889558,high_20nA,4687.65,1,0,1,0,1,1,0,50.75302,1272.094,3203.0,3203.0,-2421.0,1599.5,4969.4106,adaptive_lowering,1,0,high_20nA,1,large_lowering,early_pretrigger,extreme,mult1_ds0_staveB2,-2.3794477,6.6419663,0,1,0,0.487125838171011
45,sample_i_analysis,5163,4405,B2,0,3180.0,1,5816.0,-32395.0,1471.5,1833.0,12094.0,2818.5,4914.0,15274.0,15274.0,17,0.0,0.96922284,0.0,2,-5.569979,0.7726415,2,-3.8031447,-11.243396,3.8031447,0.2,high_20nA,16290.685,1,0,1,0,1,3,0,64.36896,6489.4326,4914.0,15274.0,5180.0,12084.0,21108.725,adaptive_lowering,1,0,high_20nA,3,large_lowering,early_pretrigger,extreme,mult1_ds0_staveB2,-3.195203,7.44,0,1,0,0.43587013431645855
45,sample_i_analysis,5164,4406,B2,0,8599.0,5,66551.0,66533.0,8494.0,68114.0,6762.0,9.0,210.0,228.0,15361.0,18,0.30874068,0.0032456312,0.51259935,8,0.9997295,0.74055123,2,0.34527272,0.0,0.0,0.9801185,high_20nA,310.10483,0,0,0,0,1,6,0,1.2523122,106.78483,210.0,228.0,-99.0,5.0,327.89023,sloped,1,0,high_20nA,6,mild_lowering,broad_late,common,mult1_ds0_staveB2,-0.24393883,2.5672166,0,0,0,0.42546936805252206
45,sample_i_analysis,5165,4407,B2,0,3173.5,6,25065.0,25050.0,2889.0,20792.0,6749.5,7.5,569.0,573.0,9923.0,18,0.15240376,0.022700977,0.4058049,8,0.99940157,0.9574602,2,0.09532063,0.0,0.0,0.84410954,high_20nA,807.5557,0,0,0,0,1,3,1,9.989448,281.81686,569.0,573.0,-292.0,0.0,855.284,sloped,1,0,high_20nA,3,no_lowering,broad_late,broad_late_anomaly,mult1_ds0_staveB2,-0.6327751,5.92,0,1,0,0.4891339362005105
45,sample_i_analysis,5167,4409,B2,0,1899.0,7,13365.0,13348.0,1885.5,13288.0,6756.0,8.5,30.0,30.0,8655.0,18,0.18413767,0.002020202,0.4852226,7,0.99872804,0.82727754,2,0.07898894,0.0,0.0,0.9857516,high_20nA,43.269505,0,0,0,0,1,1,1,3.5695772,12.227019,30.0,30.0,-22.0,0.0,44.15314,quiet,1,0,high_20nA,1,no_lowering,compact,mild,mult1_ds0_staveB2,-0.6719386,-0.049771693,0,0,0,0.45273776015171924
45,sample_i_analysis,5168,4409,B2,0,8289.0,6,61344.0,61342.0,8289.0,64701.0,6744.0,1.0,-19.0,21.0,15033.0,18,0.3340506,0.00030972876,0.5551806,7,0.9999674,0.6367475,2,0.34781036,0.0,0.0,1.0,high_20nA,28.337255,0,0,0,0,1,6,1,0.47136864,9.552486,-19.0,21.0,10.5,0.0,29.88729,quiet,1,0,high_20nA,6,no_lowering,compact,common,mult1_ds0_staveB2,-0.36231002,-0.32039502,0,0,0,0.3890322040740907
45,sample_i_analysis,5169,4410,B2,0,3626.5,6,30138.0,30118.0,3608.5,30270.0,6757.5,10.0,36.0,56.0,10384.0,18,0.21232331,0.0016258544,0.5202236,8,0.99933636,0.9401627,3,0.15593548,0.0,0.0,0.98670363,high_20nA,67.32013,0,0,0,0,1,3,1,0.99507284,22.765104,36.0,56.0,-14.5,3.5,70.445015,quiet,1,0,high_20nA,3,mild_lowering,broad_late,common,mult1_ds0_staveB2,-0.079941854,0.15032922,0,0,0,0.4845793135957944
45,sample_i_analysis,5172,4413,B2,0,7063.5,6,56684.0,56679.0,7063.5,58907.0,6743.5,2.5,-21.0,21.0,13807.0,18,0.349252,0.00029990825,0.57583266,9,0.9999118,0.6607914,2,0.4274793,0.0,0.0,1.0,high_20nA,29.803524,0,0,0,0,1,6,1,0.4141684,8.558621,-21.0,21.0,11.0,0.0,30.90712,quiet,1,0,high_20nA,6,no_lowering,broad_late,common,mult1_ds0_staveB2,0.009633569,-0.31031084,0,0,0,0.3978774205181152
45,sample_i_analysis,5173,4414,B2,0,3230.0,10,25531.0,25524.0,3229.0,25928.0,6760.0,3.5,5.0,12.0,9990.0,18,0.30155498,0.0002741765,0.6550468,8,0.9997258,0.99597526,2,0.15727554,0.0,0.0,0.9994631,high_20nA,13.462912,0,1,0,0,1,3,3,5.446457,4.3011627,5.0,12.0,-5.0,0.0,13.693064,quiet,1,0,high_20nA,3,no_lowering,broad_late,mild,mult1_ds0_staveB2,0.82838136,-0.4655696,1,0,0,0.49899178508807085
45,sample_i_analysis,5174,4415,B2,0,7550.0,5,61002.0,60995.0,7400.0,60665.0,6752.0,3.5,300.0,303.0,14302.0,18,0.3167437,0.0049178717,0.5216878,8,0.99988526,0.70993376,2,0.37655628,0.0,0.0,0.9691515,high_20nA,426.40503,0,0,0,0,1,6,0,2.351022,149.02768,300.0,303.0,-146.5,0.0,451.6838,sloped,1,0,high_20nA,6,no_lowering,broad_late,mild,mult1_ds0_staveB2,-0.2604072,3.797895,0,0,0,0.4151820236024017
45,sample_i_analysis,5175,4416,B2,0,3526.0,3,8537.0,-11262.0,1220.0,1316.0,11108.0,2964.0,7846.0,7846.0,14634.0,18,0.0,0.6943891,0.0,3,-1.3191987,0.063528076,2,-0.8374929,-3.708735,0.8374929,0.16191602,high_20nA,11484.978,1,0,1,0,1,3,0,50.272312,3264.7466,7846.0,7846.0,-6325.0,4310.0,12343.18,adaptive_lowering,1,0,high_20nA,3,large_lowering,early_pretrigger,extreme,mult1_ds0_staveB2,-4.8541617,7.44,0,1,0,0.059733332160140144
45,sample_i_analysis,5176,4417,B2,0,4910.5,6,44595.0,44575.0,4910.5,46101.0,6753.5,9.0,-37.0,37.0,11664.0,18,0.37880927,0.0004036327,0.6387824,10,0.99955153,0.8446187,2,0.35749924,0.0,0.0,1.0,high_20nA,53.094257,0,0,0,0,1,4,1,1.2412193,13.105343,-37.0,37.0,19.0,9.5,54.772255,quiet,1,0,high_20nA,4,mild_lowering,broad_late,common,mult1_ds0_staveB2,0.8737502,-0.08342818,1,0,0,0.4578825358995922
45,sample_i_analysis,5177,4418,B2,0,3551.5,7,29179.0,29171.0,3545.5,29661.0,6762.5,4.0,19.0,19.0,10314.0,18,0.31837967,0.00041125467,0.6523013,8,0.9997258,0.9481909,4,0.2070956,0.0,0.0,0.9974961,high_20nA,27.166155,0,0,0,0,1,3,1,5.340528,6.8738637,19.0,19.0,-9.0,0.0,27.735357,quiet,1,0,high_20nA,3,no_lowering,broad_late,mild,mult1_ds0_staveB2,0.76309645,-0.32815468,1,0,0,0.4867032866843179
45,sample_i_analysis,5178,4418,B2,0,8171.0,6,62834.0,62833.0,8169.5,66439.0,6726.0,0.5,4.0,4.0,14897.0,18,0.32986918,4.7744852e-05,0.55775535,7,0.9999841,0.6955085,2,0.35687187,0.0,0.0,0.9997673,high_20nA,5.6789083,0,0,0,0,1,6,1,0.27264518,1.5811388,4.0,4.0,-2.0,0.0,5.87367,quiet,1,0,high_20nA,6,no_lowering,compact,common,mult1_ds0_staveB2,-0.22394787,-0.5548111,0,0,0,0.41020642966201964
45,sample_i_analysis,5180,4420,B2,0,4123.5,3,21358.5,14412.0,1420.0,2124.0,9219.5,2228.0,6580.0,6580.0,13343.0,18,0.086920895,0.28667745,0.2136386,3,0.6747665,0.51521766,2,-0.30447435,-0.6039772,0.30447435,0.21245301,high_20nA,9568.531,1,0,1,0,1,4,0,35.03487,2785.3926,6580.0,6580.0,-5289.5,2446.5,10016.814,adaptive_lowering,1,0,high_20nA,4,large_lowering,early_pretrigger,extreme,mult1_ds0_staveB2,-3.0694735,6.981914,0,1,0,0.34002881224732145
45,sample_i_analysis,5181,4421,B2,0,6293.5,6,55203.0,55191.0,6263.0,56661.0,6768.5,6.0,61.0,73.0,13062.0,18,0.34543413,0.0011231274,0.5695614,11,0.9997826,0.68030506,3,0.4022404,0.0,0.0,0.9878304,high_20nA,95.32051,0,0,0,0,1,5,1,0.37463602,31.28498,61.0,73.0,-25.0,1.5,100.15488,quiet,1,0,high_20nA,5,mild_lowering,broad_late,common,mult1_ds0_staveB2,0.21213393,0.3724075,0,0,0,0.40486997177558487
45,sample_i_analysis,5182,4422,B2,0,7959.0,6,62567.0,62560.0,7943.0,65407.0,6736.0,3.5,37.0,37.0,14695.0,18,0.3296786,0.00051145174,0.54806846,7,0.9998881,0.5914059,3,0.38937053,0.0,0.0,0.9940269,high_20nA,52.442825,0,0,0,0,1,6,1,0.3796878,15.803481,37.0,37.0,-17.5,0.0,54.660316,quiet,1,0,high_20nA,6,no_lowering,compact,common,mult1_ds0_staveB2,-0.51382685,-0.0814736,0,0,0,0.37162481154511523
45,sample_i_analysis,5183,4423,B2,0,1093.0,7,7465.0,7462.0,1090.0,7491.0,6753.0,1.5,-2.0,9.0,7846.0,18,0.16691226,0.0010716678,0.46470195,7,0.99959815,0.79139984,2,0.057639524,0.0,0.0,0.9947827,high_20nA,9.340771,0,0,0,0,1,0,1,3.38004,3.7080991,-2.0,9.0,5.5,0.0,9.937304,quiet,1,0,high_20nA,0,no_lowering,compact,mild,mult1_ds0_staveB2,-0.891298,-0.4363656,0,0,0,0.44177732988335733
45,sample_i_analysis,5184,4424,B2,0,3160.5,7,26050.0,26041.0,3160.5,26485.0,6767.5,4.5,-22.0,22.0,9928.0,18,0.2583877,0.000537428,0.57794625,8,0.99965453,0.99335545,2,0.17133366,0.0,0.0,1.0,high_20nA,31.436443,0,1,0,0,1,3,1,1.0125858,7.9843597,-22.0,22.0,11.5,0.0,32.120865,quiet,1,0,high_20nA,3,no_lowering,broad_late,common,mult1_ds0_staveB2,0.41029534,-0.27851576,0,0,0,0.4983333261070979
45,sample_i_analysis,5185,4425,B2,0,2791.5,8,20445.0,20442.0,2787.5,20715.0,6731.5,1.5,3.0,9.0,9523.0,18,0.31049156,0.00044020542,0.6662998,7,0.99985325,0.877127,2,0.13559018,0.0,0.0,0.99702024,high_20nA,9.604687,0,1,0,0,1,2,2,5.482736,3.968627,3.0,9.0,3.0,0.0,10.283482,quiet,1,0,high_20nA,2,no_lowering,compact,mild,mult1_ds0_staveB2,0.5098527,-0.48470387,1,0,0,0.4672709921088726
45,sample_i_analysis,5186,4426,B2,0,8372.0,6,64059.0,64050.0,8329.0,66439.0,6740.0,4.5,91.0,91.0,15112.0,18,0.3217971,0.0013425123,0.53361744,7,0.9998595,0.55255616,3,0.36908743,0.0,0.0,0.9874451,high_20nA,128.77208,0,0,0,0,1,6,1,0.5390233,42.1693,91.0,91.0,-47.5,0.0,135.42618,quiet,1,0,high_20nA,6,no_lowering,compact,common,mult1_ds0_staveB2,-0.68626666,0.70332795,0,0,0,0.35590091513335026
