run,group,event_index,eventno,evt,stave,stave_idx,amplitude_adc,peak_sample,baseline_adc
63,sample_ii_analysis,9064,584715,9534,B2,0,6667.5,6,6769.5
63,sample_ii_analysis,9080,584731,9548,B2,0,2537.0,7,6726.0
63,sample_ii_analysis,9096,584747,9563,B6,2,1724.0,8,6923.0
63,sample_ii_analysis,9268,584919,9723,B4,1,3750.5,7,7031.5
63,sample_ii_analysis,9428,585079,9870,B4,1,2784.5,8,7040.5
63,sample_ii_analysis,9511,585162,9947,B6,2,3984.5,6,6931.5
63,sample_ii_analysis,9673,585324,10096,B4,1,3742.5,6,7027.5
63,sample_ii_analysis,9776,585427,10186,B2,0,6256.5,7,6759.5
63,sample_ii_analysis,9801,585452,10208,B6,2,2204.5,6,6965.5
63,sample_ii_analysis,9875,585526,10274,B8,3,2900.0,11,6892.0
63,sample_ii_analysis,10019,585670,10405,B2,0,2833.5,8,6841.5
63,sample_ii_analysis,10045,585696,10426,B4,1,2576.0,6,7061.0
63,sample_ii_analysis,10045,585696,10426,B8,3,3048.0,9,6899.0
63,sample_ii_analysis,10122,585773,10498,B4,1,2093.5,8,7025.5
63,sample_ii_analysis,10195,585846,10567,B8,3,4611.0,6,6895.0
63,sample_ii_analysis,10255,585906,10624,B8,3,3959.5,6,6967.5
63,sample_ii_analysis,10318,585969,10679,B2,0,4242.5,6,6737.5
63,sample_ii_analysis,10413,586064,10766,B4,1,3080.5,6,7102.5
63,sample_ii_analysis,10459,586110,10809,B2,0,2306.5,8,6750.5
63,sample_ii_analysis,10460,586111,10808,B8,3,2224.5,9,6906.5
63,sample_ii_analysis,10557,586208,10899,B2,0,2034.0,8,6756.0
63,sample_ii_analysis,10648,586299,10984,B2,0,4351.5,6,6743.5
63,sample_ii_analysis,10739,586390,11069,B2,0,6351.0,7,6763.0
63,sample_ii_analysis,10795,586446,11122,B6,2,2104.5,7,6956.5
63,sample_ii_analysis,10816,586467,11139,B4,1,2253.5,7,7051.5
63,sample_ii_analysis,10816,586467,11139,B8,3,4225.5,7,6884.5
63,sample_ii_analysis,10913,586564,11230,B4,1,4747.0,7,7021.0
63,sample_ii_analysis,11025,586676,11334,B8,3,6179.5,8,6912.5
63,sample_ii_analysis,11277,586928,11571,B2,0,4108.5,6,6761.5
63,sample_ii_analysis,11325,586976,11613,B4,1,3722.0,6,7038.0
63,sample_ii_analysis,11364,587015,11651,B2,0,2363.5,8,6730.5
63,sample_ii_analysis,11401,587052,11687,B2,0,2461.5,7,6778.5
63,sample_ii_analysis,11445,587096,11731,B8,3,1658.0,9,6927.0
63,sample_ii_analysis,11493,587144,11774,B8,3,1331.0,7,6893.0
63,sample_ii_analysis,11733,587384,11998,B8,3,6304.5,9,6958.5
63,sample_ii_analysis,11738,587389,12003,B2,0,3369.0,7,6833.0
63,sample_ii_analysis,11755,587406,12018,B2,0,1327.5,8,6764.5
63,sample_ii_analysis,11797,587448,12059,B8,3,3250.5,8,6888.5
63,sample_ii_analysis,11859,587510,12119,B2,0,1859.0,8,6729.0
63,sample_ii_analysis,11865,587516,12125,B4,1,2413.0,8,7038.0
63,sample_ii_analysis,11943,587594,12199,B4,1,4354.0,7,6998.0
63,sample_ii_analysis,12031,587682,12281,B6,2,2893.0,8,6917.0
63,sample_ii_analysis,12405,588056,12632,B4,1,3972.0,6,7031.0
63,sample_ii_analysis,12436,588087,12661,B4,1,3286.0,8,7034.0
63,sample_ii_analysis,12601,588252,12816,B6,2,2755.0,9,6933.0
63,sample_ii_analysis,12691,588342,12896,B4,1,2963.5,10,7032.5
63,sample_ii_analysis,12700,588351,12903,B8,3,3307.0,7,6912.0
63,sample_ii_analysis,12845,588496,13034,B8,3,3068.0,11,6908.0
63,sample_ii_analysis,12865,588516,13053,B6,2,2261.0,9,6926.0
63,sample_ii_analysis,12903,588554,13088,B8,3,3723.5,8,6912.5
63,sample_ii_analysis,13107,588758,13273,B2,0,4844.0,6,6756.0
63,sample_ii_analysis,13209,588860,13369,B6,2,2969.0,5,6937.0
63,sample_ii_analysis,13276,588927,13433,B8,3,3300.0,5,7050.0
63,sample_ii_analysis,13356,589008,13507,B4,1,2105.5,9,7016.5
63,sample_ii_analysis,13418,589070,13564,B8,3,2232.5,4,7561.5
63,sample_ii_analysis,13451,589103,13597,B4,1,2712.5,6,7029.5
63,sample_ii_analysis,13644,589296,13783,B2,0,2850.5,8,6774.5
63,sample_ii_analysis,13757,589409,13889,B4,1,3655.5,6,7004.5
63,sample_ii_analysis,13765,589417,13895,B4,1,2557.5,6,7031.5
63,sample_ii_analysis,13868,589520,13991,B6,2,4856.0,4,7568.0
63,sample_ii_analysis,13873,589525,13996,B8,3,3010.0,8,6940.0
63,sample_ii_analysis,13912,589564,14035,B6,2,2306.5,6,6912.5
63,sample_ii_analysis,13998,589650,14114,B6,2,4094.0,8,6912.0
63,sample_ii_analysis,14039,589691,14155,B4,1,3097.5,8,7018.5
63,sample_ii_analysis,14058,589710,14173,B2,0,3425.0,7,6780.0
63,sample_ii_analysis,14165,589817,14269,B8,3,4374.0,8,6919.0
63,sample_ii_analysis,14177,589829,14279,B8,3,3417.0,7,6907.0
63,sample_ii_analysis,14273,589925,14372,B4,1,1840.0,8,7058.0
63,sample_ii_analysis,14295,589947,14392,B4,1,3003.0,4,7392.0
63,sample_ii_analysis,14333,589985,14428,B6,2,2314.5,7,6922.5
63,sample_ii_analysis,14430,590082,14517,B2,0,3397.5,8,6724.5
63,sample_ii_analysis,14436,590088,14523,B2,0,2701.0,8,6767.0
63,sample_ii_analysis,14517,590169,14597,B4,1,1501.5,8,7016.5
63,sample_ii_analysis,14547,590199,14623,B2,0,5641.5,7,6735.5
63,sample_ii_analysis,14759,590411,14828,B4,1,2944.0,10,7024.0
63,sample_ii_analysis,14851,590503,14916,B2,0,4378.5,7,6757.5
63,sample_ii_analysis,14906,590558,14969,B8,3,1338.0,6,6902.0
63,sample_ii_analysis,15164,590816,15215,B8,3,2779.5,8,6900.5
63,sample_ii_analysis,15295,590947,15337,B2,0,6209.5,6,9262.5
63,sample_ii_analysis,15366,591018,15400,B8,3,2807.5,9,6893.5
63,sample_ii_analysis,15400,591052,15432,B8,3,4440.5,8,6920.5
63,sample_ii_analysis,15445,591097,15474,B4,1,3020.0,8,7029.0
63,sample_ii_analysis,15470,591122,15499,B6,2,2198.0,8,6927.0
63,sample_ii_analysis,15470,591122,15499,B8,3,3565.0,7,6945.0
63,sample_ii_analysis,15577,591229,15598,B8,3,2969.0,11,6885.0
63,sample_ii_analysis,15601,591253,15619,B2,0,5996.5,6,6763.5
63,sample_ii_analysis,15827,591479,15826,B2,0,1530.5,8,6726.5
63,sample_ii_analysis,16052,591704,16035,B2,0,1729.5,8,6765.5
63,sample_ii_analysis,16421,592073,16373,B2,0,5105.5,7,6787.5
63,sample_ii_analysis,16483,592135,48,B8,3,3356.0,8,6889.0
63,sample_ii_analysis,16516,592168,80,B8,3,1967.0,9,6897.0
63,sample_ii_analysis,16568,592220,128,B2,0,3125.0,8,6787.0
63,sample_ii_analysis,16647,592299,203,B4,1,2421.0,8,7010.0
63,sample_ii_analysis,16647,592299,203,B6,2,2585.0,8,6913.0
63,sample_ii_analysis,16653,592305,209,B4,1,3331.5,8,7056.5
63,sample_ii_analysis,16703,592355,254,B2,0,1341.5,8,6729.5
63,sample_ii_analysis,16731,592383,281,B2,0,4229.5,7,6778.5
63,sample_ii_analysis,16742,592394,292,B6,2,2208.5,8,6930.5
63,sample_ii_analysis,16796,592448,344,B2,0,2313.5,8,6741.5
63,sample_ii_analysis,16817,592469,364,B8,3,2702.0,10,6930.0
63,sample_ii_analysis,16836,592488,382,B8,3,3466.5,7,6957.5
63,sample_ii_analysis,16891,592543,432,B8,3,2368.0,9,6893.0
63,sample_ii_analysis,16911,592563,449,B6,2,3618.0,8,6929.0
63,sample_ii_analysis,16941,592593,479,B4,1,3083.0,10,7054.0
63,sample_ii_analysis,17101,592753,626,B4,1,3749.5,5,7036.5
63,sample_ii_analysis,17121,592773,644,B8,3,2408.0,8,6911.0
63,sample_ii_analysis,17161,592813,682,B4,1,3060.0,10,7052.0
63,sample_ii_analysis,17217,592869,737,B2,0,4838.0,4,6937.0
63,sample_ii_analysis,17323,592975,832,B6,2,2243.5,9,6951.5
63,sample_ii_analysis,17323,592975,832,B8,3,2106.0,9,6894.0
63,sample_ii_analysis,17400,593052,902,B6,2,3532.5,8,6899.5
63,sample_ii_analysis,17455,593107,952,B2,0,1335.0,8,6767.0
63,sample_ii_analysis,17511,593163,1005,B8,3,4800.5,6,6892.5
63,sample_ii_analysis,17529,593181,1021,B6,2,2006.5,9,6931.5
63,sample_ii_analysis,17529,593181,1021,B8,3,2817.5,8,6905.5
63,sample_ii_analysis,17540,593192,1032,B2,0,4427.0,6,7757.0
63,sample_ii_analysis,17543,593195,1034,B8,3,1759.5,9,6909.5
63,sample_ii_analysis,17580,593232,1070,B6,2,2058.0,4,7445.0
63,sample_ii_analysis,17603,593255,1089,B8,3,4672.0,7,6912.0
63,sample_ii_analysis,17638,593290,1123,B6,2,3071.0,9,6958.0
63,sample_ii_analysis,17656,593308,1138,B2,0,3653.5,6,6738.5
63,sample_ii_analysis,17656,593308,1138,B6,2,2873.0,7,6960.0
63,sample_ii_analysis,17720,593372,1200,B6,2,1754.0,8,6918.0
63,sample_ii_analysis,17731,593383,1210,B4,1,2424.5,8,7025.5
63,sample_ii_analysis,17769,593421,1246,B6,2,2559.0,8,6963.0
63,sample_ii_analysis,17774,593426,1251,B2,0,3793.5,7,6795.5
63,sample_ii_analysis,17936,593588,1404,B4,1,2015.5,8,7015.5
63,sample_ii_analysis,17941,593593,1408,B4,1,2303.0,9,7022.0
63,sample_ii_analysis,18036,593688,1498,B4,1,3121.5,5,7102.5
63,sample_ii_analysis,18392,594044,1838,B6,2,2669.5,7,6937.5
63,sample_ii_analysis,18393,594045,1839,B6,2,2593.0,8,6979.0
63,sample_ii_analysis,18504,594156,1943,B6,2,2437.5,8,6901.5
63,sample_ii_analysis,18645,594297,2072,B8,3,4060.5,6,6897.5
63,sample_ii_analysis,18962,594614,2358,B4,1,3186.0,6,7030.0
63,sample_ii_analysis,19092,594744,2479,B6,2,2084.0,8,6956.0
63,sample_ii_analysis,19155,594807,2540,B8,3,3130.5,6,6902.5
63,sample_ii_analysis,19257,594909,2630,B6,2,1448.5,9,7816.5
63,sample_ii_analysis,19382,595034,2747,B2,0,3547.0,7,6761.0
63,sample_ii_analysis,19451,595103,2812,B4,1,2461.0,8,7019.0
63,sample_ii_analysis,19536,595188,2892,B6,2,2456.5,8,6952.5
63,sample_ii_analysis,19558,595210,2914,B6,2,2148.5,6,6967.5
63,sample_ii_analysis,19588,595240,2943,B4,1,1771.5,5,7499.5
63,sample_ii_analysis,19591,595243,2946,B8,3,4006.5,8,6888.5
63,sample_ii_analysis,19654,595306,3005,B4,1,3246.0,8,7033.0
63,sample_ii_analysis,19776,595428,3112,B4,1,3777.0,9,7013.0
63,sample_ii_analysis,19805,595457,3143,B8,3,4193.0,8,6926.0
63,sample_ii_analysis,19872,595524,3199,B4,1,3590.0,4,7166.0
63,sample_ii_analysis,19872,595524,3199,B6,2,3048.5,5,6934.5
63,sample_ii_analysis,19898,595550,3222,B2,0,3123.0,7,6790.0
63,sample_ii_analysis,19983,595635,3304,B8,3,3051.0,10,6953.0
63,sample_ii_analysis,20003,595655,3323,B8,3,2548.5,9,6894.5
63,sample_ii_analysis,20137,595789,3438,B2,0,4033.0,7,6712.0
63,sample_ii_analysis,20147,595799,3448,B2,0,3283.5,7,6742.5
63,sample_ii_analysis,20169,595821,3468,B4,1,4101.5,7,7023.5
63,sample_ii_analysis,20268,595920,3557,B6,2,3020.0,5,7063.0
63,sample_ii_analysis,20284,595936,3571,B6,2,3274.0,7,6924.0
63,sample_ii_analysis,20297,595949,3582,B6,2,4376.0,5,6929.0
63,sample_ii_analysis,20342,595994,3625,B2,0,4185.5,6,6980.5
63,sample_ii_analysis,20381,596033,3662,B2,0,2568.0,8,6770.0
63,sample_ii_analysis,20395,596047,3676,B4,1,3509.5,8,7011.5
63,sample_ii_analysis,20421,596073,3702,B4,1,3107.5,8,7089.5
63,sample_ii_analysis,20550,596202,3822,B8,3,3068.0,6,6893.0
63,sample_ii_analysis,20595,596247,3864,B2,0,5435.5,7,6725.5
63,sample_ii_analysis,20862,596514,4112,B8,3,2707.0,8,6910.0
63,sample_ii_analysis,20931,596583,4177,B4,1,2984.0,9,7036.0
63,sample_ii_analysis,20949,596601,4194,B6,2,3640.5,7,6897.5
63,sample_ii_analysis,21122,596774,4352,B6,2,2120.0,8,6902.0
63,sample_ii_analysis,21122,596774,4352,B8,3,4362.0,8,6916.0
63,sample_ii_analysis,21220,596872,4443,B8,3,4292.0,8,6944.0
63,sample_ii_analysis,21232,596884,4454,B6,2,2497.5,9,6914.5
63,sample_ii_analysis,21444,597096,4647,B8,3,2069.5,6,7013.5
63,sample_ii_analysis,21502,597154,4694,B6,2,2905.5,10,6952.5
63,sample_ii_analysis,21631,597283,4810,B2,0,4178.0,7,6726.0
63,sample_ii_analysis,21636,597288,4815,B6,2,2284.0,9,6926.0
63,sample_ii_analysis,21636,597288,4815,B8,3,5372.5,8,6887.5
63,sample_ii_analysis,21835,597487,4994,B2,0,4488.0,6,6766.0
63,sample_ii_analysis,21958,597610,5114,B2,0,3870.0,7,6741.0
63,sample_ii_analysis,22054,597706,5200,B2,0,6372.5,6,6800.5
63,sample_ii_analysis,22094,597746,5239,B4,1,1655.5,8,7051.5
63,sample_ii_analysis,22392,598044,5520,B6,2,3016.5,9,6935.5
63,sample_ii_analysis,22462,598114,5589,B4,1,4458.5,6,7017.5
63,sample_ii_analysis,22537,598189,5656,B4,1,1601.5,6,7117.5
63,sample_ii_analysis,22701,598353,5804,B4,1,2543.0,8,7024.0
63,sample_ii_analysis,22735,598387,5837,B4,1,2605.0,8,7020.0
63,sample_ii_analysis,22910,598562,6005,B4,1,3896.5,7,7030.5
63,sample_ii_analysis,23005,598657,6089,B6,2,2976.0,6,6941.0
63,sample_ii_analysis,23025,598677,6105,B4,1,6840.0,6,7012.0
63,sample_ii_analysis,23072,598724,6146,B6,2,1583.5,8,6942.5
63,sample_ii_analysis,23072,598724,6146,B8,3,4808.5,7,6887.5
63,sample_ii_analysis,23113,598765,6185,B6,2,2679.5,8,6991.5
63,sample_ii_analysis,23182,598834,6251,B2,0,2225.0,7,6723.0
63,sample_ii_analysis,23698,599350,6724,B4,1,2085.0,6,7053.0
63,sample_ii_analysis,23698,599350,6724,B8,3,3407.0,5,6919.0
63,sample_ii_analysis,23711,599363,6737,B4,1,3742.0,7,7021.0
63,sample_ii_analysis,23715,599367,6740,B8,3,2126.5,7,6916.5
63,sample_ii_analysis,23717,599369,6742,B6,2,4112.5,5,6929.5
63,sample_ii_analysis,24085,599737,7114,B6,2,2646.5,7,6950.5
63,sample_ii_analysis,24206,599858,7262,B2,0,5902.5,6,6738.5
63,sample_ii_analysis,24263,599915,7314,B2,0,3736.0,7,6723.0
63,sample_ii_analysis,24385,600037,7427,B8,3,3863.5,8,6892.5
63,sample_ii_analysis,24438,600090,7474,B6,2,2815.0,11,6918.0
63,sample_ii_analysis,24490,600142,7522,B8,3,4586.5,7,6929.5
63,sample_ii_analysis,24567,600219,7597,B8,3,4621.0,6,6897.0
63,sample_ii_analysis,24651,600303,7675,B4,1,2372.0,8,7026.0
63,sample_ii_analysis,24651,600303,7675,B6,2,2778.5,8,6936.5
63,sample_ii_analysis,24730,600382,7747,B6,2,2965.5,9,6938.5
63,sample_ii_analysis,24732,600384,7749,B4,1,3087.0,8,7068.0
63,sample_ii_analysis,24742,600394,7759,B6,2,2791.5,9,6945.5
63,sample_ii_analysis,24752,600404,7768,B6,2,1829.5,9,6927.5
63,sample_ii_analysis,25161,600813,8148,B4,1,3231.5,8,7029.5
63,sample_ii_analysis,25168,600820,8154,B4,1,2246.5,9,7008.5
63,sample_ii_analysis,25236,600888,8219,B2,0,5172.5,6,6754.5
63,sample_ii_analysis,25431,601083,8400,B4,1,2511.0,8,7032.0
63,sample_ii_analysis,25448,601100,8416,B6,2,2083.5,9,6934.5
63,sample_ii_analysis,25478,601130,8445,B8,3,3006.0,11,6908.0
63,sample_ii_analysis,25544,601196,8507,B4,1,3157.0,8,7019.0
63,sample_ii_analysis,25582,601234,8545,B2,0,2997.0,6,6799.0
63,sample_ii_analysis,25723,601375,8676,B2,0,4333.5,7,6746.5
63,sample_ii_analysis,25869,601521,8815,B2,0,2545.0,8,6749.0
63,sample_ii_analysis,25961,601613,8902,B8,3,3384.0,8,6913.0
63,sample_ii_analysis,25999,601651,8939,B2,0,3543.5,7,6740.5
63,sample_ii_analysis,26109,601761,9038,B2,0,2552.0,8,6734.0
63,sample_ii_analysis,26110,601762,9039,B6,2,2644.0,5,6941.0
63,sample_ii_analysis,26119,601771,9047,B2,0,1567.5,8,6768.5
63,sample_ii_analysis,26248,601900,9166,B8,3,4099.0,8,6896.0
63,sample_ii_analysis,26297,601949,9214,B8,3,2891.0,11,6915.0
63,sample_ii_analysis,26330,601982,9246,B8,3,1480.0,9,6930.0
63,sample_ii_analysis,26465,602117,9371,B6,2,2880.0,6,6968.0
63,sample_ii_analysis,26465,602117,9371,B8,3,2948.0,8,6903.0
63,sample_ii_analysis,26492,602144,9397,B8,3,2710.5,9,6912.5
63,sample_ii_analysis,26600,602252,9494,B8,3,2688.5,6,6918.5
63,sample_ii_analysis,26633,602285,9527,B4,1,4862.0,7,7016.0
63,sample_ii_analysis,26653,602305,9546,B2,0,3344.0,7,6750.0
63,sample_ii_analysis,26656,602308,9549,B6,2,1685.0,8,6955.0
63,sample_ii_analysis,26656,602308,9549,B8,3,4186.0,7,6901.0
63,sample_ii_analysis,26900,602552,9774,B2,0,1716.5,9,6743.5
63,sample_ii_analysis,26991,602643,9858,B8,3,3169.5,8,6886.5
63,sample_ii_analysis,27161,602813,10016,B2,0,3575.5,7,6740.5
63,sample_ii_analysis,27165,602817,10020,B4,1,2533.5,9,7013.5
63,sample_ii_analysis,27208,602860,10056,B6,2,2508.5,9,6961.5
63,sample_ii_analysis,27236,602888,10083,B4,1,1907.5,6,9352.5
63,sample_ii_analysis,27239,602891,10086,B4,1,3199.5,9,7022.5
63,sample_ii_analysis,27438,603090,10271,B8,3,3054.5,8,6964.5
63,sample_ii_analysis,27616,603268,10439,B2,0,1863.0,8,6753.0
63,sample_ii_analysis,27664,603316,10482,B2,0,6370.0,7,6731.0
63,sample_ii_analysis,27685,603337,10502,B6,2,2364.5,9,6939.5
63,sample_ii_analysis,27724,603376,10540,B6,2,3312.5,4,7271.5
63,sample_ii_analysis,27731,603383,10546,B2,0,3032.5,8,6750.5
63,sample_ii_analysis,27822,603474,10631,B4,1,2431.5,4,7649.5
63,sample_ii_analysis,27884,603536,10689,B6,2,2980.0,8,6938.0
63,sample_ii_analysis,27915,603567,10718,B4,1,3371.5,6,7060.5
63,sample_ii_analysis,27956,603608,10757,B8,3,2734.0,5,7024.0
63,sample_ii_analysis,28010,603662,10810,B4,1,3168.0,7,7034.0
63,sample_ii_analysis,28080,603732,10871,B6,2,1595.0,5,6976.0
63,sample_ii_analysis,28080,603732,10871,B8,3,2457.0,5,7011.0
63,sample_ii_analysis,28142,603794,10924,B8,3,3482.0,7,6895.0
63,sample_ii_analysis,28259,603911,11036,B8,3,3850.0,7,6897.0
63,sample_ii_analysis,28262,603914,11038,B6,2,3383.5,8,6940.5
63,sample_ii_analysis,28284,603936,11059,B8,3,3029.0,11,6933.0
63,sample_ii_analysis,28339,603991,11109,B6,2,2985.0,8,6940.0
63,sample_ii_analysis,28467,604119,11230,B2,0,3240.5,7,6744.5
63,sample_ii_analysis,28485,604137,11247,B6,2,2431.0,7,6951.0
63,sample_ii_analysis,28757,604409,11504,B2,0,5275.0,6,6769.0
63,sample_ii_analysis,28798,604450,11541,B2,0,3297.5,7,6737.5
63,sample_ii_analysis,28905,604557,11637,B4,1,2507.5,9,7034.5
63,sample_ii_analysis,29030,604682,11754,B4,1,2478.0,6,7060.0
63,sample_ii_analysis,29071,604723,11793,B8,3,1389.5,9,6898.5
63,sample_ii_analysis,29221,604873,11928,B6,2,2529.5,8,6943.5
63,sample_ii_analysis,29298,604950,12011,B6,2,3111.5,8,6928.5
63,sample_ii_analysis,29330,604982,12042,B8,3,4509.0,8,6890.0
63,sample_ii_analysis,29458,605110,12164,B2,0,6213.5,6,6755.5
63,sample_ii_analysis,29731,605383,12416,B6,2,1948.0,5,6932.0
63,sample_ii_analysis,29801,605453,12484,B2,0,4410.0,7,6775.0
63,sample_ii_analysis,29855,605507,12533,B4,1,2879.5,9,7019.5
63,sample_ii_analysis,29855,605507,12533,B8,3,3407.0,8,6891.0
63,sample_ii_analysis,29867,605519,12544,B4,1,2106.0,8,7014.0
63,sample_ii_analysis,29891,605543,12568,B8,3,3376.0,8,6943.0
63,sample_ii_analysis,29942,605594,12615,B4,1,4733.5,7,7034.5
63,sample_ii_analysis,29961,605613,12632,B2,0,5608.5,6,6751.5
63,sample_ii_analysis,30003,605655,12671,B6,2,3145.5,8,6904.5
63,sample_ii_analysis,30192,605844,12840,B2,0,1723.5,8,6724.5
63,sample_ii_analysis,30195,605847,12843,B8,3,2636.0,8,6879.0
63,sample_ii_analysis,30301,605953,12941,B4,1,2663.5,8,7041.5
63,sample_ii_analysis,30357,606009,12988,B2,0,4733.5,7,6806.5
63,sample_ii_analysis,30557,606209,13180,B2,0,1380.5,9,6739.5
63,sample_ii_analysis,30991,606643,13582,B6,2,4223.5,7,6925.5
63,sample_ii_analysis,31189,606841,13767,B4,1,2629.0,7,7010.0
63,sample_ii_analysis,31338,606990,13935,B4,1,2545.5,9,7010.5
63,sample_ii_analysis,31338,606990,13935,B6,2,3556.5,8,6933.5
63,sample_ii_analysis,31341,606993,13937,B6,2,3303.0,8,6966.0
63,sample_ii_analysis,31352,607004,13947,B4,1,2460.5,6,7107.5
63,sample_ii_analysis,31357,607009,13952,B4,1,1938.5,8,7017.5
63,sample_ii_analysis,31601,607253,14178,B6,2,1865.0,8,6941.0
63,sample_ii_analysis,31647,607299,14223,B6,2,1872.5,6,6933.5
63,sample_ii_analysis,31647,607299,14223,B8,3,3403.0,5,6948.0
63,sample_ii_analysis,31752,607404,14322,B4,1,2899.5,5,7056.5
63,sample_ii_analysis,31752,607404,14322,B8,3,3234.5,5,6894.5
63,sample_ii_analysis,31980,607632,14539,B2,0,3382.5,7,6740.5
63,sample_ii_analysis,32010,607662,14568,B4,1,3125.5,11,7047.5
63,sample_ii_analysis,32056,607708,14610,B2,0,4400.0,7,6769.0
63,sample_ii_analysis,32078,607730,14631,B4,1,3092.0,10,7017.0
63,sample_ii_analysis,32188,607840,14735,B2,0,5357.5,6,6729.5
63,sample_ii_analysis,32478,608130,15004,B2,0,1757.5,8,6720.5
63,sample_ii_analysis,32583,608235,15099,B8,3,4345.0,9,6898.0
63,sample_ii_analysis,32631,608283,15143,B2,0,6972.5,8,6737.5
63,sample_ii_analysis,32722,608374,15230,B6,2,2362.5,4,7604.5
63,sample_ii_analysis,32839,608491,15334,B8,3,3753.0,7,6946.0
63,sample_ii_analysis,32907,608559,15397,B2,0,5222.5,7,6735.5
63,sample_ii_analysis,33008,608660,15487,B6,2,3717.5,8,6938.5
63,sample_ii_analysis,33036,608688,15513,B2,0,5074.5,4,6962.5
63,sample_ii_analysis,33179,608831,15644,B2,0,1425.5,4,7108.5
63,sample_ii_analysis,33193,608845,15658,B4,1,2126.0,8,7045.0
63,sample_ii_analysis,33253,608905,15713,B8,3,3562.5,7,6900.5
63,sample_ii_analysis,33291,608943,15749,B6,2,2319.0,9,6932.0
63,sample_ii_analysis,33318,608970,15773,B8,3,4091.5,7,7497.5
63,sample_ii_analysis,33328,608980,15782,B4,1,2691.0,6,7029.0
63,sample_ii_analysis,33331,608983,15784,B6,2,2178.5,9,6925.5
63,sample_ii_analysis,33430,609082,15872,B2,0,2125.0,8,6754.0
63,sample_ii_analysis,33666,609318,16088,B4,1,4235.5,6,7078.5
63,sample_ii_analysis,33731,609383,16145,B8,3,2398.5,7,6899.5
63,sample_ii_analysis,33765,609417,16179,B4,1,1322.5,6,7098.5
63,sample_ii_analysis,33803,609455,16215,B4,1,1312.5,5,7470.5
63,sample_ii_analysis,33846,609498,16256,B4,1,2821.5,5,7045.5
63,sample_ii_analysis,34146,609798,147,B2,0,2747.5,7,6738.5
63,sample_ii_analysis,34149,609801,150,B2,0,4882.5,7,6764.5
63,sample_ii_analysis,34175,609827,175,B8,3,4851.5,8,6897.5
63,sample_ii_analysis,34184,609836,183,B2,0,2432.0,4,7431.0
63,sample_ii_analysis,34235,609887,231,B4,1,2440.0,8,7021.0
63,sample_ii_analysis,34246,609898,241,B8,3,2796.0,9,6894.0
63,sample_ii_analysis,34263,609915,257,B4,1,6336.5,4,7395.5
63,sample_ii_analysis,34284,609936,276,B8,3,5003.0,7,6913.0
63,sample_ii_analysis,34306,609958,295,B8,3,3569.0,7,6975.0
63,sample_ii_analysis,34435,610087,445,B6,2,4382.0,8,6931.0
63,sample_ii_analysis,34456,610108,465,B8,3,3265.5,4,7046.5
63,sample_ii_analysis,34474,610126,482,B8,3,3716.5,8,6908.5
63,sample_ii_analysis,34493,610145,501,B2,0,5178.0,7,6731.0
63,sample_ii_analysis,34624,610276,621,B6,2,1541.5,4,7461.5
63,sample_ii_analysis,35009,610661,984,B4,1,3643.0,7,7023.0
63,sample_ii_analysis,35058,610710,1028,B8,3,4799.0,7,6882.0
63,sample_ii_analysis,35097,610749,1063,B8,3,4429.0,8,6941.0
63,sample_ii_analysis,35245,610897,1199,B6,2,2641.0,9,6932.0
63,sample_ii_analysis,35351,611003,1297,B4,1,2251.5,4,7636.5
63,sample_ii_analysis,35351,611003,1297,B8,3,2976.5,4,7315.5
63,sample_ii_analysis,35513,611165,1447,B6,2,2442.5,7,6899.5
63,sample_ii_analysis,35571,611223,1500,B2,0,5046.0,6,6744.0
63,sample_ii_analysis,35679,611331,1602,B2,0,4226.5,7,6722.5
63,sample_ii_analysis,35695,611347,1617,B4,1,1760.0,8,7041.0
63,sample_ii_analysis,35736,611388,1655,B6,2,2674.5,5,7105.5
63,sample_ii_analysis,35751,611403,1670,B2,0,3898.0,6,6750.0
63,sample_ii_analysis,35761,611413,1680,B4,1,3074.0,8,7026.0
63,sample_ii_analysis,35814,611466,1731,B8,3,1369.0,9,6951.0
63,sample_ii_analysis,36045,611697,1943,B4,1,1913.5,5,7202.5
63,sample_ii_analysis,36045,611697,1943,B6,2,2856.0,5,6976.0
63,sample_ii_analysis,36051,611703,1948,B4,1,2886.5,9,7047.5
63,sample_ii_analysis,36096,611748,1989,B2,0,6348.5,7,6750.5
63,sample_ii_analysis,36103,611755,1995,B2,0,1548.0,8,7108.0
63,sample_ii_analysis,36285,611937,2166,B6,2,2189.0,5,7055.0
63,sample_ii_analysis,36397,612049,2274,B4,1,2932.5,10,7026.5
63,sample_ii_analysis,36505,612157,2375,B4,1,2772.5,7,7011.5
63,sample_ii_analysis,36505,612157,2375,B6,2,3611.5,7,6960.5
63,sample_ii_analysis,36599,612251,2462,B8,3,4851.0,8,6888.0
63,sample_ii_analysis,36831,612483,2678,B4,1,4551.0,7,7007.0
63,sample_ii_analysis,36937,612589,2779,B6,2,2603.0,4,7323.0
63,sample_ii_analysis,36937,612589,2779,B8,3,3991.5,4,7806.5
63,sample_ii_analysis,36946,612598,2787,B4,1,2092.0,9,7060.0
63,sample_ii_analysis,37008,612660,2840,B4,1,3779.5,7,7007.5
63,sample_ii_analysis,37023,612675,2855,B6,2,2066.0,8,6903.0
64,sample_ii_calib,38,612720,2897,B8,3,4101.0,7,6904.0
