run,group,event_index,eventno,evt,stave,stave_idx,amplitude_adc,peak_sample,baseline_adc,pileup_label,secondary_fraction,delay_samples,true_amplitude_adc,true_t50
31,sample_i_calib,22906,414299,9898,B6,2,3470.5,5,6968.5,0,0.0,0,3470.5,3.2818424701690674
31,sample_i_calib,22954,414347,9944,B2,0,2808.5,7,6803.5,0,0.0,0,2808.5,5.331279754638672
31,sample_i_calib,23057,414450,10040,B6,2,3705.5,8,6942.5,0,0.0,0,3705.5,6.397003173828125
31,sample_i_calib,23148,414541,10126,B6,2,2316.5,4,7769.5,0,0.0,0,2316.5,2.3281760215759277
31,sample_i_calib,23336,414729,10297,B8,3,3878.5,6,6898.5,0,0.0,0,3878.5,4.63677978515625
31,sample_i_calib,23387,414780,10344,B4,1,2854.0,9,7032.0,0,0.0,0,2854.0,7.347733497619629
31,sample_i_calib,23387,414780,10344,B6,2,3615.0,9,6945.0,0,0.0,0,3615.0,7.504704475402832
31,sample_i_calib,23416,414809,10372,B4,1,3891.5,9,7052.5,0,0.0,0,3891.5,7.620059967041016
31,sample_i_calib,23462,414855,10417,B6,2,3133.5,7,6962.5,0,0.0,0,3133.5,5.191249370574951
31,sample_i_calib,23462,414855,10417,B8,3,4323.0,6,6921.0,0,0.0,0,4323.0,5.0125627517700195
31,sample_i_calib,23547,414940,10499,B2,0,3593.5,7,6792.5,0,0.0,0,3593.5,5.588935375213623
31,sample_i_calib,23565,414958,10515,B6,2,3400.0,7,6916.0,0,0.0,0,3400.0,5.674651622772217
31,sample_i_calib,23847,415240,10773,B2,0,6302.0,5,6778.0,0,0.0,0,6302.0,4.011606216430664
31,sample_i_calib,23908,415301,10827,B4,1,3178.0,10,7006.0,0,0.0,0,3178.0,5.042510032653809
31,sample_i_calib,24184,415577,11086,B6,2,3077.0,5,6947.0,0,0.0,0,3077.0,3.629354953765869
31,sample_i_calib,24259,415652,11160,B2,0,6168.5,6,6746.5,0,0.0,0,6168.5,4.364799499511719
31,sample_i_calib,24584,415977,11459,B8,3,3295.5,7,6890.5,0,0.0,0,3295.5,5.517817497253418
31,sample_i_calib,24701,416094,11563,B2,0,2884.0,7,6774.0,0,0.0,0,2884.0,5.119574069976807
31,sample_i_calib,24810,416203,11665,B4,1,2482.5,9,7012.5,0,0.0,0,2482.5,6.612143039703369
31,sample_i_calib,25000,416393,11836,B4,1,2711.5,7,7021.5,0,0.0,0,2711.5,5.10913610458374
31,sample_i_calib,25243,416636,12062,B8,3,2241.0,7,6898.0,0,0.0,0,2241.0,4.953908920288086
31,sample_i_calib,25315,416708,12132,B6,2,2946.5,5,7078.5,0,0.0,0,2946.5,3.1107795238494873
31,sample_i_calib,25474,416867,12281,B2,0,6774.0,6,6764.0,0,0.0,0,6774.0,4.3078460693359375
31,sample_i_calib,25502,416895,12308,B6,2,4555.0,6,6956.0,0,0.0,0,4555.0,4.610762596130371
31,sample_i_calib,25781,417174,12563,B2,0,3020.0,7,6749.0,0,0.0,0,3020.0,4.91421365737915
31,sample_i_calib,25805,417198,12587,B2,0,4893.0,6,6734.0,0,0.0,0,4893.0,4.557114601135254
31,sample_i_calib,25826,417219,12608,B6,2,3677.0,6,6921.0,0,0.0,0,3677.0,4.237523555755615
31,sample_i_calib,25869,417262,12648,B6,2,2213.5,7,6927.5,0,0.0,0,2213.5,4.781854629516602
31,sample_i_calib,25870,417263,12649,B6,2,2430.5,10,6955.5,0,0.0,0,2430.5,7.485211372375488
31,sample_i_calib,25891,417284,12669,B2,0,4329.5,6,6772.5,0,0.0,0,4329.5,4.519761562347412
31,sample_i_calib,26034,417427,12802,B4,1,4992.0,6,7032.0,0,0.0,0,4992.0,4.4234232902526855
31,sample_i_calib,26281,417674,13035,B8,3,2094.5,8,6910.5,0,0.0,0,2094.5,5.713452339172363
31,sample_i_calib,26290,417683,13042,B6,2,1559.5,7,6958.5,0,0.0,0,1559.5,4.318894386291504
31,sample_i_calib,26521,417914,13257,B4,1,3403.0,7,6995.0,0,0.0,0,3403.0,5.352180480957031
31,sample_i_calib,26705,418098,13430,B6,2,2212.5,7,6959.5,0,0.0,0,2212.5,4.976581573486328
31,sample_i_calib,26705,418098,13430,B8,3,4015.5,6,6901.5,0,0.0,0,4015.5,4.505518913269043
31,sample_i_calib,26745,418138,13470,B2,0,4422.5,6,6779.5,0,0.0,0,4422.5,4.381213188171387
31,sample_i_calib,26781,418174,13503,B4,1,3466.5,11,7006.5,0,0.0,0,3466.5,10.022419929504395
31,sample_i_calib,26783,418176,13504,B2,0,3034.0,6,6753.0,0,0.0,0,3034.0,4.034290313720703
31,sample_i_calib,26858,418251,13572,B6,2,4418.0,7,6949.0,0,0.0,0,4418.0,5.3134989738464355
31,sample_i_calib,26909,418302,13615,B2,0,6541.0,6,6836.0,0,0.0,0,6541.0,4.566465377807617
31,sample_i_calib,26964,418357,13666,B6,2,2965.0,10,6998.0,0,0.0,0,2965.0,5.782252311706543
31,sample_i_calib,27016,418409,13714,B8,3,1381.5,7,6884.5,0,0.0,0,1381.5,5.085259914398193
31,sample_i_calib,27017,418410,13715,B4,1,2412.0,8,7031.0,0,0.0,0,2412.0,5.955357074737549
31,sample_i_calib,27025,418418,13723,B2,0,4435.0,6,6767.0,0,0.0,0,4435.0,4.642857074737549
31,sample_i_calib,27108,418501,13798,B8,3,3957.0,6,6916.0,0,0.0,0,3957.0,4.728403568267822
31,sample_i_calib,27509,418902,14173,B4,1,2558.5,6,7160.5,0,0.0,0,2558.5,3.534445285797119
31,sample_i_calib,27617,419010,14272,B2,0,3534.0,7,6742.0,0,0.0,0,3534.0,5.280188083648682
31,sample_i_calib,27712,419105,14360,B6,2,1477.5,8,6932.5,0,0.0,0,1477.5,5.263675212860107
31,sample_i_calib,27810,419203,14450,B6,2,3077.5,4,7300.5,0,0.0,0,3077.5,2.5955517292022705
31,sample_i_calib,27884,419277,14517,B4,1,3005.0,10,7006.0,0,0.0,0,3005.0,8.307506561279297
31,sample_i_calib,27912,419305,14543,B2,0,6551.0,7,6780.0,0,0.0,0,6551.0,5.4761528968811035
31,sample_i_calib,27957,419350,14583,B4,1,2839.0,7,7037.0,0,0.0,0,2839.0,5.192365646362305
31,sample_i_calib,28090,419483,14705,B4,1,1702.0,5,7502.0,0,0.0,0,1702.0,2.5628671646118164
31,sample_i_calib,28090,419483,14705,B6,2,1894.0,5,7100.0,0,0.0,0,1894.0,2.8977673053741455
31,sample_i_calib,28090,419483,14705,B8,3,2509.0,5,7072.0,0,0.0,0,2509.0,3.0884058475494385
31,sample_i_calib,28168,419561,14777,B6,2,2537.5,8,6926.5,0,0.0,0,2537.5,5.159450531005859
31,sample_i_calib,28234,419627,14837,B2,0,4284.5,4,7062.5,0,0.0,0,4284.5,2.5878467559814453
31,sample_i_calib,28586,419979,15193,B2,0,3145.5,7,6783.5,0,0.0,0,3145.5,4.894237518310547
31,sample_i_calib,28769,420162,15359,B6,2,3210.5,10,6986.5,0,0.0,0,3210.5,8.012904167175293
31,sample_i_calib,28812,420205,15398,B6,2,4163.0,7,6955.0,0,0.0,0,4163.0,5.741424083709717
31,sample_i_calib,28928,420321,15507,B8,3,3456.0,6,6892.0,0,0.0,0,3456.0,4.343026161193848
31,sample_i_calib,28941,420334,15518,B6,2,1770.0,7,6970.0,0,0.0,0,1770.0,5.512071132659912
31,sample_i_calib,29033,420426,15602,B4,1,3149.5,4,7748.5,0,0.0,0,3149.5,2.405989408493042
31,sample_i_calib,29147,420540,15702,B6,2,3104.5,8,6926.5,0,0.0,0,3104.5,6.166400909423828
31,sample_i_calib,29148,420541,15703,B6,2,2470.5,7,6938.5,0,0.0,0,2470.5,4.773362159729004
31,sample_i_calib,29169,420562,15724,B4,1,3754.0,9,7005.0,0,0.0,0,3754.0,7.7442708015441895
31,sample_i_calib,29233,420626,15785,B4,1,5432.0,6,7047.0,0,0.0,0,5432.0,4.7479963302612305
31,sample_i_calib,29341,420734,15888,B4,1,3489.0,7,7044.0,0,0.0,0,3489.0,5.556176662445068
31,sample_i_calib,29453,420846,15990,B2,0,6860.0,6,6748.0,0,0.0,0,6860.0,4.103308200836182
31,sample_i_calib,29562,420955,16090,B4,1,2773.0,6,7040.0,0,0.0,0,2773.0,4.472426414489746
31,sample_i_calib,29573,420966,16100,B2,0,5809.0,5,6742.0,0,0.0,0,5809.0,3.467219352722168
31,sample_i_calib,29640,421033,16163,B4,1,3233.0,7,7033.0,0,0.0,0,3233.0,5.686032295227051
31,sample_i_calib,29640,421033,16163,B6,2,2253.0,9,6983.0,0,0.0,0,2253.0,6.547399044036865
31,sample_i_calib,29739,421132,16255,B4,1,3738.5,11,7063.5,0,0.0,0,3738.5,9.74025821685791
31,sample_i_calib,29931,421324,48,B6,2,3725.5,11,6955.5,0,0.0,0,3725.5,9.52239990234375
31,sample_i_calib,29952,421345,69,B6,2,2653.0,8,6958.0,0,0.0,0,2653.0,5.7266950607299805
31,sample_i_calib,29952,421345,69,B8,3,3491.0,7,6899.0,0,0.0,0,3491.0,5.465943336486816
31,sample_i_calib,30413,421806,504,B6,2,2800.5,5,7006.5,0,0.0,0,2800.5,3.2556264400482178
31,sample_i_calib,30413,421806,504,B8,3,1314.0,6,6975.0,0,0.0,0,1314.0,3.090146780014038
31,sample_i_calib,30957,422350,1006,B2,0,1958.5,7,6798.5,0,0.0,0,1958.5,4.391200542449951
31,sample_i_calib,30968,422361,1015,B2,0,2045.0,7,6738.0,0,0.0,0,2045.0,4.898255825042725
31,sample_i_calib,31049,422442,1090,B6,2,3047.0,5,7018.0,0,0.0,0,3047.0,3.2910635471343994
31,sample_i_calib,31394,422787,1410,B6,2,3440.5,8,6927.5,0,0.0,0,3440.5,6.342086315155029
31,sample_i_calib,31423,422816,1437,B4,1,2797.0,6,7031.0,0,0.0,0,2797.0,4.438126087188721
31,sample_i_calib,31423,422816,1437,B6,2,3789.5,6,6927.5,0,0.0,0,3789.5,4.740772247314453
31,sample_i_calib,31487,422880,1498,B6,2,2385.0,8,6987.0,0,0.0,0,2385.0,6.161650657653809
31,sample_i_calib,31487,422880,1498,B8,3,2924.5,10,6900.5,0,0.0,0,2924.5,6.273134708404541
31,sample_i_calib,31521,422914,1530,B6,2,1398.5,7,6964.5,0,0.0,0,1398.5,5.228879451751709
31,sample_i_calib,31843,423236,1828,B2,0,6803.5,6,6758.5,0,0.0,0,6803.5,5.083333492279053
31,sample_i_calib,31908,423301,1885,B2,0,4027.0,6,6718.0,0,0.0,0,4027.0,4.387750625610352
31,sample_i_calib,32166,423559,2121,B4,1,3537.5,7,6998.5,0,0.0,0,3537.5,4.8635125160217285
31,sample_i_calib,32597,423990,2523,B2,0,6417.5,6,6738.5,0,0.0,0,6417.5,4.811665058135986
31,sample_i_calib,32604,423997,2530,B6,2,2712.0,11,6958.0,0,0.0,0,2712.0,8.631126403808594
31,sample_i_calib,32604,423997,2530,B8,3,5310.0,10,6909.0,0,0.0,0,5310.0,8.335293769836426
31,sample_i_calib,32744,424138,2663,B4,1,2933.5,9,7027.5,0,0.0,0,2933.5,5.289796829223633
31,sample_i_calib,32798,424192,2716,B2,0,6333.0,6,6757.0,0,0.0,0,6333.0,4.257694244384766
31,sample_i_calib,32810,424204,2727,B2,0,6723.0,6,6736.0,0,0.0,0,6723.0,4.709251403808594
31,sample_i_calib,32969,424363,2871,B4,1,4013.5,5,7008.5,0,0.0,0,4013.5,3.516256093978882
31,sample_i_calib,33007,424401,2908,B2,0,6493.0,6,6731.0,0,0.0,0,6493.0,4.619668483734131
31,sample_i_calib,33026,424420,2926,B8,3,1769.0,7,6867.0,0,0.0,0,1769.0,4.985086441040039
31,sample_i_calib,33135,424529,3030,B4,1,4735.0,7,7012.0,0,0.0,0,4735.0,5.416898727416992
31,sample_i_calib,33135,424529,3030,B6,2,5603.5,7,6943.5,0,0.0,0,5603.5,5.7824225425720215
31,sample_i_calib,33160,424554,3052,B4,1,3993.0,6,7028.0,0,0.0,0,3993.0,4.512939929962158
31,sample_i_calib,33221,424615,3111,B2,0,1337.5,7,6768.5,0,0.0,0,1337.5,4.825663089752197
31,sample_i_calib,33368,424762,3245,B2,0,3758.5,6,6758.5,0,0.0,0,3758.5,4.2206854820251465
31,sample_i_calib,33547,424941,3405,B2,0,6156.5,6,6738.5,0,0.0,0,6156.5,4.464115619659424
31,sample_i_calib,33551,424945,3409,B4,1,6799.0,6,6993.0,0,0.0,0,6799.0,4.7113261222839355
31,sample_i_calib,33551,424945,3409,B6,2,2916.5,8,6905.5,0,0.0,0,2916.5,5.581674098968506
31,sample_i_calib,33551,424945,3409,B8,3,1878.0,8,6889.0,0,0.0,0,1878.0,5.746031761169434
31,sample_i_calib,33624,425018,3476,B4,1,1561.0,7,7015.0,0,0.0,0,1561.0,3.820695161819458
31,sample_i_calib,33779,425173,3622,B6,2,3361.5,10,6927.5,0,0.0,0,3361.5,8.401208877563477
31,sample_i_calib,33825,425220,3668,B2,0,5247.5,6,6724.5,0,0.0,0,5247.5,4.718594074249268
31,sample_i_calib,33923,425318,3762,B8,3,3635.5,7,6887.5,0,0.0,0,3635.5,5.185217380523682
31,sample_i_calib,33942,425337,3778,B4,1,4443.0,4,7489.0,0,0.0,0,4443.0,2.562440872192383
31,sample_i_calib,34076,425471,3900,B6,2,2876.5,6,6972.5,0,0.0,0,2876.5,4.675631523132324
31,sample_i_calib,34299,425694,4110,B4,1,2395.5,8,7029.5,0,0.0,0,2395.5,5.437118053436279
31,sample_i_calib,34377,425772,4184,B2,0,2772.5,7,6759.5,0,0.0,0,2772.5,5.032057285308838
31,sample_i_calib,34409,425804,4212,B6,2,1350.0,8,6937.0,0,0.0,0,1350.0,5.509191036224365
31,sample_i_calib,34598,425993,4392,B4,1,1593.0,7,7024.0,0,0.0,0,1593.0,4.587162971496582
31,sample_i_calib,34634,426029,4423,B2,0,4698.5,6,6735.5,0,0.0,0,4698.5,4.924824237823486
31,sample_i_calib,34644,426039,4432,B2,0,6798.0,5,6758.0,0,0.0,0,6798.0,3.994992256164551
31,sample_i_calib,34666,426061,4449,B4,1,3324.0,5,7062.0,0,0.0,0,3324.0,3.3637893199920654
31,sample_i_calib,34683,426078,4466,B6,2,1374.5,11,6956.5,0,0.0,0,1374.5,8.292388916015625
31,sample_i_calib,34683,426078,4466,B8,3,2521.5,10,6897.5,0,0.0,0,2521.5,8.211799621582031
31,sample_i_calib,34890,426285,4659,B8,3,1321.5,8,6884.5,0,0.0,0,1321.5,5.874070644378662
31,sample_i_calib,35022,426417,4781,B4,1,2078.0,8,7034.0,0,0.0,0,2078.0,5.8335418701171875
31,sample_i_calib,35030,426425,4789,B2,0,3133.0,7,6770.0,0,0.0,0,3133.0,4.692727088928223
31,sample_i_calib,35055,426450,4812,B4,1,3027.0,9,7032.0,0,0.0,0,3027.0,4.601749897003174
31,sample_i_calib,35068,426463,4823,B4,1,1545.5,7,7046.5,0,0.0,0,1545.5,4.331225872039795
31,sample_i_calib,35130,426526,4882,B2,0,6745.0,6,6750.0,0,0.0,0,6745.0,4.504781723022461
31,sample_i_calib,35176,426572,4924,B2,0,3629.0,6,6739.0,0,0.0,0,3629.0,4.480997085571289
31,sample_i_calib,35270,426666,5012,B2,0,6590.0,6,6738.0,0,0.0,0,6590.0,4.800887584686279
31,sample_i_calib,35405,426801,5138,B6,2,3920.0,7,6980.0,0,0.0,0,3920.0,5.377967834472656
31,sample_i_calib,35436,426832,5168,B6,2,2236.0,8,6956.0,0,0.0,0,2236.0,6.251378059387207
31,sample_i_calib,35436,426832,5168,B8,3,4193.5,7,6911.5,0,0.0,0,4193.5,5.8221845626831055
31,sample_i_calib,35617,427013,5334,B6,2,2361.5,11,6906.5,0,0.0,0,2361.5,9.060745239257812
31,sample_i_calib,35617,427013,5334,B8,3,4535.0,10,6888.0,0,0.0,0,4535.0,8.626907348632812
31,sample_i_calib,35618,427014,5335,B2,0,6895.0,5,6788.0,0,0.0,0,6895.0,3.8580212593078613
31,sample_i_calib,35742,427138,5449,B2,0,6041.5,6,6768.5,0,0.0,0,6041.5,4.406273365020752
31,sample_i_calib,35892,427288,5591,B2,0,3664.0,7,6762.0,0,0.0,0,3664.0,5.351893901824951
31,sample_i_calib,35995,427391,5689,B4,1,3045.0,8,7010.0,0,0.0,0,3045.0,3.85530686378479
31,sample_i_calib,35995,427391,5689,B6,2,4092.0,5,6932.0,0,0.0,0,4092.0,4.1127495765686035
31,sample_i_calib,36024,427420,5716,B6,2,2805.5,10,6934.5,0,0.0,0,2805.5,7.8539252281188965
31,sample_i_calib,36039,427435,5730,B2,0,5606.0,6,6788.0,0,0.0,0,5606.0,4.58297872543335
31,sample_i_calib,36127,427523,5812,B4,1,4673.0,6,7015.0,0,0.0,0,4673.0,4.3513078689575195
31,sample_i_calib,36153,427549,5838,B4,1,3988.0,6,7034.0,0,0.0,0,3988.0,5.142365455627441
31,sample_i_calib,36355,427751,6027,B2,0,3958.0,7,6785.0,0,0.0,0,3958.0,5.475124359130859
31,sample_i_calib,36424,427820,6091,B6,2,3042.5,4,7518.5,0,0.0,0,3042.5,2.461843252182007
31,sample_i_calib,36466,427862,6129,B6,2,2697.0,6,6942.0,0,0.0,0,2697.0,4.4053730964660645
31,sample_i_calib,36573,427969,6226,B6,2,4271.0,7,6954.0,0,0.0,0,4271.0,5.580101013183594
31,sample_i_calib,36959,428355,6580,B2,0,6724.5,6,6761.5,0,0.0,0,6724.5,4.528526782989502
31,sample_i_calib,37032,428428,6646,B4,1,2082.5,10,7012.5,0,0.0,0,2082.5,7.5113372802734375
31,sample_i_calib,37032,428428,6646,B6,2,1472.5,10,6914.5,0,0.0,0,1472.5,7.897446632385254
31,sample_i_calib,37190,428586,6790,B4,1,2894.5,6,7002.5,0,0.0,0,2894.5,4.367496490478516
31,sample_i_calib,37274,428670,6869,B8,3,1714.0,8,6920.0,0,0.0,0,1714.0,5.22977352142334
31,sample_i_calib,37488,428884,7072,B6,2,3585.0,7,6966.0,0,0.0,0,3585.0,5.928744792938232
31,sample_i_calib,37668,429064,7240,B8,3,4761.5,6,6890.5,0,0.0,0,4761.5,4.559850215911865
31,sample_i_calib,37682,429078,7252,B4,1,4575.5,5,7030.5,0,0.0,0,4575.5,3.397129535675049
31,sample_i_calib,37690,429086,7260,B2,0,4182.5,6,6761.5,0,0.0,0,4182.5,4.520451545715332
31,sample_i_calib,37691,429087,7261,B4,1,2741.0,8,7030.0,0,0.0,0,2741.0,5.634631633758545
31,sample_i_calib,37691,429087,7261,B8,3,2854.0,8,6878.0,0,0.0,0,2854.0,6.117130279541016
31,sample_i_calib,37965,429361,7513,B4,1,1638.5,7,6993.5,0,0.0,0,1638.5,4.899926662445068
31,sample_i_calib,38025,429421,7570,B2,0,5199.5,6,6724.5,0,0.0,0,5199.5,4.541430473327637
31,sample_i_calib,38064,429460,7607,B4,1,3010.5,9,7058.5,0,0.0,0,3010.5,4.088581085205078
31,sample_i_calib,38178,429574,7711,B4,1,3348.5,9,7000.5,0,0.0,0,3348.5,7.332190036773682
31,sample_i_calib,38225,429621,7757,B6,2,2700.0,6,6923.0,0,0.0,0,2700.0,3.779965877532959
31,sample_i_calib,38225,429621,7757,B8,3,3679.5,5,6948.5,0,0.0,0,3679.5,3.528964042663574
31,sample_i_calib,38226,429622,7758,B2,0,5900.5,7,6751.5,0,0.0,0,5900.5,5.414272785186768
31,sample_i_calib,38312,429708,7841,B4,1,2323.0,8,7016.0,0,0.0,0,2323.0,5.539473533630371
31,sample_i_calib,38312,429708,7841,B6,2,2319.0,8,6910.0,0,0.0,0,2319.0,6.0727949142456055
31,sample_i_calib,38312,429708,7841,B8,3,3000.0,8,6895.0,0,0.0,0,3000.0,6.051525592803955
31,sample_i_calib,38323,429719,7850,B6,2,1313.5,11,6921.5,0,0.0,0,1313.5,8.394360542297363
31,sample_i_calib,38406,429802,7926,B6,2,2116.5,7,6976.5,0,0.0,0,2116.5,5.164025783538818
31,sample_i_calib,38406,429802,7926,B8,3,3297.5,6,6922.5,0,0.0,0,3297.5,4.778863430023193
31,sample_i_calib,38507,429903,8023,B2,0,5757.5,5,6736.5,0,0.0,0,5757.5,3.9609460830688477
31,sample_i_calib,38822,430218,8310,B6,2,2638.5,7,6948.5,0,0.0,0,2638.5,4.897058963775635
31,sample_i_calib,38944,430340,8420,B6,2,3082.0,5,7022.0,0,0.0,0,3082.0,3.162679433822632
31,sample_i_calib,38959,430355,8434,B2,0,6709.0,6,6719.0,0,0.0,0,6709.0,4.618934631347656
31,sample_i_calib,39026,430422,8493,B2,0,6798.0,6,6726.0,0,0.0,0,6798.0,4.405032634735107
31,sample_i_calib,39036,430432,8503,B4,1,2783.5,9,7011.5,0,0.0,0,2783.5,6.59586763381958
31,sample_i_calib,39036,430432,8503,B6,2,3819.5,9,6936.5,0,0.0,0,3819.5,7.036937713623047
31,sample_i_calib,39193,430589,8649,B6,2,3622.0,8,6940.0,0,0.0,0,3622.0,6.176168441772461
31,sample_i_calib,39538,430934,8971,B8,3,4103.0,7,6917.0,0,0.0,0,4103.0,5.233048915863037
31,sample_i_calib,39838,431234,9251,B6,2,1869.5,8,6970.5,0,0.0,0,1869.5,5.646576404571533
31,sample_i_calib,39909,431305,9314,B4,1,4925.5,6,6996.5,0,0.0,0,4925.5,4.712674617767334
32,sample_i_calib,0,431386,9386,B4,1,3867.0,7,7016.0,0,0.0,0,3867.0,5.277234077453613
32,sample_i_calib,52,431438,9432,B2,0,5955.5,5,6755.5,0,0.0,0,5955.5,3.326707363128662
32,sample_i_calib,156,431542,9533,B4,1,3828.0,5,7032.0,0,0.0,0,3828.0,3.4251863956451416
32,sample_i_calib,285,431671,9658,B6,2,3031.5,6,6959.5,0,0.0,0,3031.5,4.263282775878906
32,sample_i_calib,370,431756,9735,B4,1,1890.5,6,7032.5,0,0.0,0,1890.5,3.9280598163604736
32,sample_i_calib,401,431787,9763,B4,1,2371.0,7,7042.0,0,0.0,0,2371.0,5.207065105438232
32,sample_i_calib,418,431804,9779,B6,2,2920.5,8,6947.5,0,0.0,0,2920.5,5.817924499511719
32,sample_i_calib,425,431811,9785,B4,1,3389.5,5,7039.5,0,0.0,0,3389.5,3.4655561447143555
32,sample_i_calib,425,431811,9785,B6,2,3200.5,6,6937.5,0,0.0,0,3200.5,4.161373138427734
32,sample_i_calib,433,431819,9793,B6,2,5072.0,7,6928.0,0,0.0,0,5072.0,5.3369364738464355
32,sample_i_calib,475,431861,9835,B2,0,6562.0,5,6736.0,0,0.0,0,6562.0,3.6314311027526855
32,sample_i_calib,484,431870,9844,B6,2,3282.0,7,6957.0,0,0.0,0,3282.0,5.652987480163574
32,sample_i_calib,495,431881,9855,B8,3,1559.0,7,6944.0,0,0.0,0,1559.0,4.7940168380737305
32,sample_i_calib,555,431941,9911,B4,1,1343.0,8,7020.0,0,0.0,0,1343.0,5.035560131072998
32,sample_i_calib,849,432235,10187,B6,2,2429.0,5,7259.0,0,0.0,0,2429.0,2.841651439666748
32,sample_i_calib,849,432235,10187,B8,3,3263.5,4,7451.5,0,0.0,0,3263.5,2.4553608894348145
32,sample_i_calib,883,432269,10221,B2,0,6385.0,5,6752.0,0,0.0,0,6385.0,4.089417934417725
32,sample_i_calib,975,432361,10305,B6,2,1752.0,7,6977.0,0,0.0,0,1752.0,4.884955883026123
32,sample_i_calib,1091,432477,10416,B8,3,3186.5,7,6928.5,0,0.0,0,3186.5,5.23610258102417
32,sample_i_calib,1109,432495,10433,B2,0,5181.5,5,6736.5,0,0.0,0,5181.5,3.8605072498321533
32,sample_i_calib,1411,432797,10718,B4,1,3515.5,6,7007.5,0,0.0,0,3515.5,4.592648506164551
32,sample_i_calib,1438,432824,10744,B2,0,6556.5,6,6750.5,0,0.0,0,6556.5,4.529963970184326
32,sample_i_calib,1519,432905,10818,B6,2,2971.5,9,6970.5,0,0.0,0,2971.5,7.670629501342773
32,sample_i_calib,1536,432922,10832,B6,2,3816.5,5,6989.5,0,0.0,0,3816.5,3.94150447845459
32,sample_i_calib,1606,432992,10894,B6,2,3069.5,8,6907.5,0,0.0,0,3069.5,6.0370306968688965
32,sample_i_calib,1606,432992,10894,B8,3,1987.5,8,6879.5,0,0.0,0,1987.5,6.232702255249023
32,sample_i_calib,1693,433079,10976,B6,2,5452.5,6,6934.5,0,0.0,0,5452.5,4.5396881103515625
32,sample_i_calib,1777,433163,11055,B6,2,3160.0,7,6922.0,0,0.0,0,3160.0,4.675324440002441
32,sample_i_calib,1782,433168,11060,B2,0,1918.5,7,6722.5,0,0.0,0,1918.5,5.126821041107178
32,sample_i_calib,1886,433272,11152,B4,1,3332.0,7,6995.0,0,0.0,0,3332.0,5.530182361602783
32,sample_i_calib,1899,433285,11164,B6,2,2348.0,7,6933.0,0,0.0,0,2348.0,5.0693278312683105
32,sample_i_calib,1974,433360,11236,B4,1,2828.5,7,7029.5,0,0.0,0,2828.5,5.254837512969971
32,sample_i_calib,1975,433361,11237,B6,2,3178.5,8,6913.5,0,0.0,0,3178.5,6.76344633102417
32,sample_i_calib,2153,433539,11406,B6,2,1563.5,7,6916.5,0,0.0,0,1563.5,4.908499240875244
32,sample_i_calib,2156,433542,11409,B4,1,4021.5,5,7082.5,0,0.0,0,4021.5,3.340391159057617
32,sample_i_calib,2174,433560,11427,B2,0,5424.0,5,6764.0,0,0.0,0,5424.0,4.1108198165893555
32,sample_i_calib,2184,433570,11437,B4,1,2088.5,8,7016.5,0,0.0,0,2088.5,6.002346038818359
32,sample_i_calib,2208,433594,11461,B6,2,3686.0,8,6954.0,0,0.0,0,3686.0,6.382867336273193
32,sample_i_calib,2687,434073,11895,B2,0,5572.5,6,6730.5,0,0.0,0,5572.5,4.268401145935059
32,sample_i_calib,2766,434152,11972,B6,2,5013.5,4,7023.5,0,0.0,0,5013.5,3.08479380607605
32,sample_i_calib,3084,434470,12267,B4,1,3563.0,5,7046.0,0,0.0,0,3563.0,3.430264949798584
32,sample_i_calib,3084,434470,12267,B6,2,4286.0,5,6963.0,0,0.0,0,4286.0,3.8572075366973877
32,sample_i_calib,3102,434488,12285,B2,0,4513.5,8,6715.5,0,0.0,0,4513.5,6.5734333992004395
32,sample_i_calib,3230,434616,12407,B2,0,1378.0,8,6780.0,0,0.0,0,1378.0,5.586666584014893
32,sample_i_calib,3250,434636,12425,B2,0,5006.0,6,6817.0,0,0.0,0,5006.0,4.8733930587768555
32,sample_i_calib,3516,434902,12669,B6,2,2893.5,7,6924.5,0,0.0,0,2893.5,4.69124174118042
32,sample_i_calib,3516,434902,12669,B8,3,2982.0,9,6898.0,0,0.0,0,2982.0,4.605976104736328
32,sample_i_calib,3578,434964,12726,B2,0,6843.5,5,6729.5,0,0.0,0,6843.5,4.012482166290283
32,sample_i_calib,3586,434972,12734,B2,0,3459.0,6,6797.0,0,0.0,0,3459.0,4.9528303146362305
32,sample_i_calib,3826,435212,12956,B4,1,1352.5,5,7699.5,0,0.0,0,1352.5,2.4526193141937256
32,sample_i_calib,3997,435383,13126,B6,2,3619.5,7,6957.5,0,0.0,0,3619.5,5.262386322021484
32,sample_i_calib,4153,435539,13273,B4,1,4453.5,5,7033.5,0,0.0,0,4453.5,3.3942575454711914
32,sample_i_calib,4263,435649,13375,B4,1,3010.5,8,7019.5,0,0.0,0,3010.5,6.280828952789307
32,sample_i_calib,4394,435780,13493,B8,3,3037.5,7,6896.5,0,0.0,0,3037.5,5.504263877868652
32,sample_i_calib,4452,435838,13544,B4,1,3126.5,9,7017.5,0,0.0,0,3126.5,3.9210991859436035
32,sample_i_calib,4488,435874,13579,B8,3,2718.5,8,6910.5,0,0.0,0,2718.5,5.510008335113525
32,sample_i_calib,4538,435924,13625,B6,2,4245.5,7,6926.5,0,0.0,0,4245.5,5.251825332641602
