match_cell,run,group,amp_bin,charge_bin,event_bin,negative_rows,positive_rows,matched_pairs,median_distance,p90_distance
sample_i_analysis|a4|q5|e0,53,sample_i_analysis,4,5,0,85,0,0,,
sample_i_analysis|a4|q5|e1,53,sample_i_analysis,4,5,1,90,0,0,,
sample_i_analysis|a4|q5|e2,53,sample_i_analysis,4,5,2,84,1,0,,
sample_i_analysis|a4|q5|e3,53,sample_i_analysis,4,5,3,89,0,0,,
sample_i_analysis|a4|q5|e4,53,sample_i_analysis,4,5,4,91,0,0,,
sample_i_analysis|a4|q5|e5,53,sample_i_analysis,4,5,5,114,0,0,,
sample_i_analysis|a4|q6|e0,53,sample_i_analysis,4,6,0,2,0,0,,
sample_i_analysis|a4|q6|e2,53,sample_i_analysis,4,6,2,2,0,0,,
sample_i_analysis|a4|q6|e3,53,sample_i_analysis,4,6,3,3,0,0,,
sample_i_analysis|a4|q6|e4,53,sample_i_analysis,4,6,4,3,0,0,,
sample_i_analysis|a4|q6|e5,53,sample_i_analysis,4,6,5,2,0,0,,
sample_i_analysis|a4|q7|e0,53,sample_i_analysis,4,7,0,1,5,0,,
sample_i_analysis|a4|q7|e1,53,sample_i_analysis,4,7,1,1,1,0,,
sample_i_analysis|a4|q7|e2,53,sample_i_analysis,4,7,2,1,3,0,,
sample_i_analysis|a4|q7|e3,53,sample_i_analysis,4,7,3,3,1,0,,
sample_i_analysis|a4|q7|e4,53,sample_i_analysis,4,7,4,1,1,0,,
sample_i_analysis|a4|q7|e5,53,sample_i_analysis,4,7,5,3,8,0,,
sample_i_analysis|a5|q1|e1,53,sample_i_analysis,5,1,1,1,0,0,,
sample_i_analysis|a5|q2|e0,53,sample_i_analysis,5,2,0,3,0,0,,
sample_i_analysis|a5|q2|e1,53,sample_i_analysis,5,2,1,3,0,0,,
sample_i_analysis|a5|q2|e2,53,sample_i_analysis,5,2,2,3,0,0,,
sample_i_analysis|a5|q2|e3,53,sample_i_analysis,5,2,3,2,0,0,,
sample_i_analysis|a5|q2|e4,53,sample_i_analysis,5,2,4,1,0,0,,
sample_i_analysis|a5|q2|e5,53,sample_i_analysis,5,2,5,4,0,0,,
sample_i_analysis|a5|q3|e0,53,sample_i_analysis,5,3,0,6,0,0,,
sample_i_analysis|a5|q3|e1,53,sample_i_analysis,5,3,1,4,0,0,,
sample_i_analysis|a5|q3|e2,53,sample_i_analysis,5,3,2,3,0,0,,
sample_i_analysis|a5|q3|e3,53,sample_i_analysis,5,3,3,3,0,0,,
sample_i_analysis|a5|q3|e4,53,sample_i_analysis,5,3,4,2,0,0,,
sample_i_analysis|a5|q3|e5,53,sample_i_analysis,5,3,5,7,0,0,,
sample_i_analysis|a5|q4|e0,53,sample_i_analysis,5,4,0,192,0,0,,
sample_i_analysis|a5|q4|e1,53,sample_i_analysis,5,4,1,195,0,0,,
sample_i_analysis|a5|q4|e2,53,sample_i_analysis,5,4,2,179,0,0,,
sample_i_analysis|a5|q4|e3,53,sample_i_analysis,5,4,3,207,0,0,,
sample_i_analysis|a5|q4|e4,53,sample_i_analysis,5,4,4,161,0,0,,
sample_i_analysis|a5|q4|e5,53,sample_i_analysis,5,4,5,204,0,0,,
sample_i_analysis|a5|q5|e0,53,sample_i_analysis,5,5,0,690,0,0,,
sample_i_analysis|a5|q5|e1,53,sample_i_analysis,5,5,1,701,0,0,,
sample_i_analysis|a5|q5|e2,53,sample_i_analysis,5,5,2,659,0,0,,
sample_i_analysis|a5|q5|e3,53,sample_i_analysis,5,5,3,697,0,0,,
sample_i_analysis|a5|q5|e4,53,sample_i_analysis,5,5,4,660,0,0,,
sample_i_analysis|a5|q5|e5,53,sample_i_analysis,5,5,5,697,0,0,,
sample_i_analysis|a5|q6|e0,53,sample_i_analysis,5,6,0,169,0,0,,
sample_i_analysis|a5|q6|e1,53,sample_i_analysis,5,6,1,138,0,0,,
sample_i_analysis|a5|q6|e2,53,sample_i_analysis,5,6,2,148,0,0,,
sample_i_analysis|a5|q6|e3,53,sample_i_analysis,5,6,3,161,0,0,,
sample_i_analysis|a5|q6|e4,53,sample_i_analysis,5,6,4,153,0,0,,
sample_i_analysis|a5|q6|e5,53,sample_i_analysis,5,6,5,153,0,0,,
sample_i_analysis|a5|q7|e0,53,sample_i_analysis,5,7,0,6,2,0,,
sample_i_analysis|a5|q7|e1,53,sample_i_analysis,5,7,1,7,7,0,,
sample_i_analysis|a5|q7|e2,53,sample_i_analysis,5,7,2,4,2,0,,
sample_i_analysis|a5|q7|e3,53,sample_i_analysis,5,7,3,3,2,0,,
sample_i_analysis|a5|q7|e4,53,sample_i_analysis,5,7,4,3,7,0,,
sample_i_analysis|a5|q7|e5,53,sample_i_analysis,5,7,5,2,2,0,,
sample_i_analysis|a6|q3|e0,53,sample_i_analysis,6,3,0,1,0,0,,
sample_i_analysis|a6|q3|e2,53,sample_i_analysis,6,3,2,2,0,0,,
sample_i_analysis|a6|q3|e3,53,sample_i_analysis,6,3,3,3,0,0,,
sample_i_analysis|a6|q3|e4,53,sample_i_analysis,6,3,4,2,0,0,,
sample_i_analysis|a6|q3|e5,53,sample_i_analysis,6,3,5,5,0,0,,
sample_i_analysis|a6|q4|e0,53,sample_i_analysis,6,4,0,5,0,0,,
sample_i_analysis|a6|q4|e1,53,sample_i_analysis,6,4,1,9,0,0,,
sample_i_analysis|a6|q4|e2,53,sample_i_analysis,6,4,2,9,0,0,,
sample_i_analysis|a6|q4|e3,53,sample_i_analysis,6,4,3,9,0,0,,
sample_i_analysis|a6|q4|e4,53,sample_i_analysis,6,4,4,10,0,0,,
sample_i_analysis|a6|q4|e5,53,sample_i_analysis,6,4,5,7,0,0,,
sample_i_analysis|a6|q5|e0,53,sample_i_analysis,6,5,0,214,0,0,,
sample_i_analysis|a6|q5|e1,53,sample_i_analysis,6,5,1,214,0,0,,
sample_i_analysis|a6|q5|e2,53,sample_i_analysis,6,5,2,207,0,0,,
sample_i_analysis|a6|q5|e3,53,sample_i_analysis,6,5,3,210,0,0,,
sample_i_analysis|a6|q5|e4,53,sample_i_analysis,6,5,4,222,0,0,,
sample_i_analysis|a6|q5|e5,53,sample_i_analysis,6,5,5,208,0,0,,
sample_i_analysis|a6|q6|e0,53,sample_i_analysis,6,6,0,588,0,0,,
sample_i_analysis|a6|q6|e1,53,sample_i_analysis,6,6,1,640,0,0,,
sample_i_analysis|a6|q6|e2,53,sample_i_analysis,6,6,2,661,0,0,,
sample_i_analysis|a6|q6|e3,53,sample_i_analysis,6,6,3,619,0,0,,
sample_i_analysis|a6|q6|e4,53,sample_i_analysis,6,6,4,636,0,0,,
sample_i_analysis|a6|q6|e5,53,sample_i_analysis,6,6,5,641,0,0,,
sample_i_analysis|a6|q7|e0,53,sample_i_analysis,6,7,0,147,4,0,,
sample_i_analysis|a6|q7|e1,53,sample_i_analysis,6,7,1,145,3,0,,
sample_i_analysis|a6|q7|e2,53,sample_i_analysis,6,7,2,150,3,0,,
sample_i_analysis|a6|q7|e3,53,sample_i_analysis,6,7,3,136,7,0,,
sample_i_analysis|a6|q7|e4,53,sample_i_analysis,6,7,4,135,7,0,,
sample_i_analysis|a6|q7|e5,53,sample_i_analysis,6,7,5,146,2,0,,
sample_i_analysis|a7|q2|e0,53,sample_i_analysis,7,2,0,1,0,0,,
sample_i_analysis|a7|q4|e0,53,sample_i_analysis,7,4,0,1,0,0,,
sample_i_analysis|a7|q4|e1,53,sample_i_analysis,7,4,1,1,0,0,,
sample_i_analysis|a7|q4|e2,53,sample_i_analysis,7,4,2,3,0,0,,
sample_i_analysis|a7|q4|e3,53,sample_i_analysis,7,4,3,2,0,0,,
sample_i_analysis|a7|q4|e4,53,sample_i_analysis,7,4,4,3,0,0,,
sample_i_analysis|a7|q4|e5,53,sample_i_analysis,7,4,5,3,0,0,,
sample_i_analysis|a7|q5|e0,53,sample_i_analysis,7,5,0,12,0,0,,
sample_i_analysis|a7|q5|e1,53,sample_i_analysis,7,5,1,10,0,0,,
sample_i_analysis|a7|q5|e2,53,sample_i_analysis,7,5,2,12,0,0,,
sample_i_analysis|a7|q5|e3,53,sample_i_analysis,7,5,3,8,0,0,,
sample_i_analysis|a7|q5|e4,53,sample_i_analysis,7,5,4,19,0,0,,
sample_i_analysis|a7|q5|e5,53,sample_i_analysis,7,5,5,12,0,0,,
sample_i_analysis|a7|q6|e0,53,sample_i_analysis,7,6,0,169,0,0,,
sample_i_analysis|a7|q6|e1,53,sample_i_analysis,7,6,1,173,0,0,,
sample_i_analysis|a7|q6|e2,53,sample_i_analysis,7,6,2,188,0,0,,
sample_i_analysis|a7|q6|e3,53,sample_i_analysis,7,6,3,190,0,0,,
sample_i_analysis|a7|q6|e4,53,sample_i_analysis,7,6,4,179,0,0,,
sample_i_analysis|a7|q6|e5,53,sample_i_analysis,7,6,5,239,0,0,,
sample_i_analysis|a7|q7|e0,53,sample_i_analysis,7,7,0,419,5,0,,
sample_i_analysis|a7|q7|e1,53,sample_i_analysis,7,7,1,430,7,0,,
sample_i_analysis|a7|q7|e2,53,sample_i_analysis,7,7,2,411,7,0,,
sample_i_analysis|a7|q7|e3,53,sample_i_analysis,7,7,3,417,5,0,,
sample_i_analysis|a7|q7|e4,53,sample_i_analysis,7,7,4,399,6,0,,
sample_i_analysis|a7|q7|e5,53,sample_i_analysis,7,7,5,423,6,0,,
sample_i_analysis|a0|q0|e0,54,sample_i_analysis,0,0,0,122,0,0,,
sample_i_analysis|a0|q0|e1,54,sample_i_analysis,0,0,1,145,0,0,,
sample_i_analysis|a0|q0|e2,54,sample_i_analysis,0,0,2,129,0,0,,
sample_i_analysis|a0|q0|e3,54,sample_i_analysis,0,0,3,139,0,0,,
sample_i_analysis|a0|q0|e4,54,sample_i_analysis,0,0,4,152,1,0,,
sample_i_analysis|a0|q0|e5,54,sample_i_analysis,0,0,5,136,1,1,0.20536837578767128,0.20536837578767128
sample_i_analysis|a0|q1|e0,54,sample_i_analysis,0,1,0,1,0,0,,
sample_i_analysis|a0|q1|e1,54,sample_i_analysis,0,1,1,7,0,0,,
sample_i_analysis|a0|q1|e2,54,sample_i_analysis,0,1,2,3,0,0,,
sample_i_analysis|a0|q1|e3,54,sample_i_analysis,0,1,3,6,0,0,,
sample_i_analysis|a0|q1|e4,54,sample_i_analysis,0,1,4,1,1,0,,
sample_i_analysis|a0|q1|e5,54,sample_i_analysis,0,1,5,2,0,0,,
sample_i_analysis|a0|q2|e1,54,sample_i_analysis,0,2,1,0,1,0,,
sample_i_analysis|a0|q2|e2,54,sample_i_analysis,0,2,2,0,1,0,,
sample_i_analysis|a0|q2|e4,54,sample_i_analysis,0,2,4,0,3,0,,
sample_i_analysis|a0|q2|e5,54,sample_i_analysis,0,2,5,0,2,0,,
sample_i_analysis|a0|q3|e1,54,sample_i_analysis,0,3,1,0,1,0,,
sample_i_analysis|a0|q4|e0,54,sample_i_analysis,0,4,0,0,1,0,,
sample_i_analysis|a0|q6|e0,54,sample_i_analysis,0,6,0,0,1,0,,
sample_i_analysis|a0|q6|e1,54,sample_i_analysis,0,6,1,0,1,0,,
sample_i_analysis|a0|q7|e0,54,sample_i_analysis,0,7,0,0,2,0,,
sample_i_analysis|a0|q7|e1,54,sample_i_analysis,0,7,1,0,1,0,,
sample_i_analysis|a0|q7|e4,54,sample_i_analysis,0,7,4,0,1,0,,
sample_i_analysis|a0|q7|e5,54,sample_i_analysis,0,7,5,0,1,0,,
sample_i_analysis|a1|q0|e0,54,sample_i_analysis,1,0,0,15,0,0,,
sample_i_analysis|a1|q0|e1,54,sample_i_analysis,1,0,1,10,0,0,,
sample_i_analysis|a1|q0|e2,54,sample_i_analysis,1,0,2,14,0,0,,
sample_i_analysis|a1|q0|e3,54,sample_i_analysis,1,0,3,14,0,0,,
sample_i_analysis|a1|q0|e4,54,sample_i_analysis,1,0,4,12,0,0,,
sample_i_analysis|a1|q0|e5,54,sample_i_analysis,1,0,5,10,0,0,,
sample_i_analysis|a1|q1|e0,54,sample_i_analysis,1,1,0,172,0,0,,
sample_i_analysis|a1|q1|e1,54,sample_i_analysis,1,1,1,165,0,0,,
sample_i_analysis|a1|q1|e2,54,sample_i_analysis,1,1,2,164,0,0,,
sample_i_analysis|a1|q1|e3,54,sample_i_analysis,1,1,3,155,0,0,,
sample_i_analysis|a1|q1|e4,54,sample_i_analysis,1,1,4,190,1,1,0.19085319852225943,0.19085319852225943
sample_i_analysis|a1|q1|e5,54,sample_i_analysis,1,1,5,171,1,0,,
sample_i_analysis|a1|q2|e0,54,sample_i_analysis,1,2,0,2,0,0,,
sample_i_analysis|a1|q2|e1,54,sample_i_analysis,1,2,1,1,1,0,,
sample_i_analysis|a1|q2|e2,54,sample_i_analysis,1,2,2,3,0,0,,
sample_i_analysis|a1|q2|e3,54,sample_i_analysis,1,2,3,1,2,0,,
sample_i_analysis|a1|q2|e4,54,sample_i_analysis,1,2,4,6,0,0,,
sample_i_analysis|a1|q2|e5,54,sample_i_analysis,1,2,5,3,0,0,,
sample_i_analysis|a1|q3|e0,54,sample_i_analysis,1,3,0,0,1,0,,
sample_i_analysis|a1|q3|e4,54,sample_i_analysis,1,3,4,0,1,0,,
sample_i_analysis|a1|q4|e1,54,sample_i_analysis,1,4,1,0,1,0,,
sample_i_analysis|a1|q5|e0,54,sample_i_analysis,1,5,0,0,2,0,,
sample_i_analysis|a1|q6|e2,54,sample_i_analysis,1,6,2,0,1,0,,
sample_i_analysis|a1|q7|e0,54,sample_i_analysis,1,7,0,0,4,0,,
sample_i_analysis|a1|q7|e1,54,sample_i_analysis,1,7,1,0,3,0,,
sample_i_analysis|a1|q7|e2,54,sample_i_analysis,1,7,2,0,3,0,,
sample_i_analysis|a1|q7|e3,54,sample_i_analysis,1,7,3,0,4,0,,
sample_i_analysis|a1|q7|e4,54,sample_i_analysis,1,7,4,0,2,0,,
sample_i_analysis|a1|q7|e5,54,sample_i_analysis,1,7,5,0,4,0,,
sample_i_analysis|a2|q0|e0,54,sample_i_analysis,2,0,0,13,0,0,,
sample_i_analysis|a2|q0|e1,54,sample_i_analysis,2,0,1,7,0,0,,
sample_i_analysis|a2|q0|e2,54,sample_i_analysis,2,0,2,14,0,0,,
sample_i_analysis|a2|q0|e3,54,sample_i_analysis,2,0,3,14,0,0,,
sample_i_analysis|a2|q0|e4,54,sample_i_analysis,2,0,4,9,0,0,,
sample_i_analysis|a2|q0|e5,54,sample_i_analysis,2,0,5,19,0,0,,
sample_i_analysis|a2|q1|e0,54,sample_i_analysis,2,1,0,21,0,0,,
sample_i_analysis|a2|q1|e1,54,sample_i_analysis,2,1,1,30,0,0,,
sample_i_analysis|a2|q1|e2,54,sample_i_analysis,2,1,2,28,0,0,,
sample_i_analysis|a2|q1|e3,54,sample_i_analysis,2,1,3,25,0,0,,
sample_i_analysis|a2|q1|e4,54,sample_i_analysis,2,1,4,28,0,0,,
sample_i_analysis|a2|q1|e5,54,sample_i_analysis,2,1,5,18,0,0,,
sample_i_analysis|a2|q2|e0,54,sample_i_analysis,2,2,0,264,0,0,,
sample_i_analysis|a2|q2|e1,54,sample_i_analysis,2,2,1,254,0,0,,
sample_i_analysis|a2|q2|e2,54,sample_i_analysis,2,2,2,247,0,0,,
sample_i_analysis|a2|q2|e3,54,sample_i_analysis,2,2,3,266,0,0,,
sample_i_analysis|a2|q2|e4,54,sample_i_analysis,2,2,4,267,0,0,,
sample_i_analysis|a2|q2|e5,54,sample_i_analysis,2,2,5,237,0,0,,
sample_i_analysis|a2|q3|e0,54,sample_i_analysis,2,3,0,11,1,0,,
sample_i_analysis|a2|q3|e1,54,sample_i_analysis,2,3,1,10,0,0,,
sample_i_analysis|a2|q3|e2,54,sample_i_analysis,2,3,2,14,0,0,,
sample_i_analysis|a2|q3|e3,54,sample_i_analysis,2,3,3,18,0,0,,
sample_i_analysis|a2|q3|e4,54,sample_i_analysis,2,3,4,22,0,0,,
sample_i_analysis|a2|q3|e5,54,sample_i_analysis,2,3,5,17,0,0,,
sample_i_analysis|a2|q6|e1,54,sample_i_analysis,2,6,1,0,1,0,,
sample_i_analysis|a2|q6|e5,54,sample_i_analysis,2,6,5,0,1,0,,
sample_i_analysis|a2|q7|e2,54,sample_i_analysis,2,7,2,0,1,0,,
sample_i_analysis|a2|q7|e3,54,sample_i_analysis,2,7,3,0,1,0,,
sample_i_analysis|a2|q7|e4,54,sample_i_analysis,2,7,4,0,1,0,,
sample_i_analysis|a2|q7|e5,54,sample_i_analysis,2,7,5,0,1,0,,
sample_i_analysis|a3|q0|e0,54,sample_i_analysis,3,0,0,4,0,0,,
sample_i_analysis|a3|q0|e1,54,sample_i_analysis,3,0,1,1,0,0,,
sample_i_analysis|a3|q0|e2,54,sample_i_analysis,3,0,2,3,0,0,,
sample_i_analysis|a3|q0|e3,54,sample_i_analysis,3,0,3,3,0,0,,
sample_i_analysis|a3|q0|e4,54,sample_i_analysis,3,0,4,5,0,0,,
sample_i_analysis|a3|q0|e5,54,sample_i_analysis,3,0,5,3,0,0,,
sample_i_analysis|a3|q1|e0,54,sample_i_analysis,3,1,0,13,0,0,,
sample_i_analysis|a3|q1|e1,54,sample_i_analysis,3,1,1,17,0,0,,
sample_i_analysis|a3|q1|e2,54,sample_i_analysis,3,1,2,7,0,0,,
sample_i_analysis|a3|q1|e3,54,sample_i_analysis,3,1,3,9,0,0,,
sample_i_analysis|a3|q1|e4,54,sample_i_analysis,3,1,4,14,0,0,,
sample_i_analysis|a3|q1|e5,54,sample_i_analysis,3,1,5,4,0,0,,
sample_i_analysis|a3|q2|e0,54,sample_i_analysis,3,2,0,46,0,0,,
sample_i_analysis|a3|q2|e1,54,sample_i_analysis,3,2,1,57,0,0,,
sample_i_analysis|a3|q2|e2,54,sample_i_analysis,3,2,2,53,0,0,,
sample_i_analysis|a3|q2|e3,54,sample_i_analysis,3,2,3,46,0,0,,
sample_i_analysis|a3|q2|e4,54,sample_i_analysis,3,2,4,54,0,0,,
sample_i_analysis|a3|q2|e5,54,sample_i_analysis,3,2,5,50,0,0,,
sample_i_analysis|a3|q3|e0,54,sample_i_analysis,3,3,0,617,0,0,,
sample_i_analysis|a3|q3|e1,54,sample_i_analysis,3,3,1,594,0,0,,
sample_i_analysis|a3|q3|e2,54,sample_i_analysis,3,3,2,624,0,0,,
sample_i_analysis|a3|q3|e3,54,sample_i_analysis,3,3,3,580,1,0,,
sample_i_analysis|a3|q3|e4,54,sample_i_analysis,3,3,4,563,0,0,,
sample_i_analysis|a3|q3|e5,54,sample_i_analysis,3,3,5,571,0,0,,
sample_i_analysis|a3|q4|e0,54,sample_i_analysis,3,4,0,48,0,0,,
sample_i_analysis|a3|q4|e1,54,sample_i_analysis,3,4,1,50,0,0,,
sample_i_analysis|a3|q4|e2,54,sample_i_analysis,3,4,2,59,0,0,,
sample_i_analysis|a3|q4|e3,54,sample_i_analysis,3,4,3,49,0,0,,
sample_i_analysis|a3|q4|e4,54,sample_i_analysis,3,4,4,55,0,0,,
sample_i_analysis|a3|q4|e5,54,sample_i_analysis,3,4,5,46,0,0,,
sample_i_analysis|a3|q5|e0,54,sample_i_analysis,3,5,0,1,0,0,,
sample_i_analysis|a3|q5|e1,54,sample_i_analysis,3,5,1,3,0,0,,
sample_i_analysis|a3|q5|e3,54,sample_i_analysis,3,5,3,1,0,0,,
sample_i_analysis|a3|q5|e4,54,sample_i_analysis,3,5,4,2,0,0,,
sample_i_analysis|a3|q5|e5,54,sample_i_analysis,3,5,5,1,0,0,,
sample_i_analysis|a3|q7|e1,54,sample_i_analysis,3,7,1,0,2,0,,
sample_i_analysis|a3|q7|e2,54,sample_i_analysis,3,7,2,0,2,0,,
sample_i_analysis|a3|q7|e3,54,sample_i_analysis,3,7,3,0,1,0,,
sample_i_analysis|a3|q7|e4,54,sample_i_analysis,3,7,4,0,2,0,,
sample_i_analysis|a4|q0|e0,54,sample_i_analysis,4,0,0,1,0,0,,
sample_i_analysis|a4|q0|e2,54,sample_i_analysis,4,0,2,1,0,0,,
sample_i_analysis|a4|q1|e0,54,sample_i_analysis,4,1,0,4,0,0,,
sample_i_analysis|a4|q1|e1,54,sample_i_analysis,4,1,1,7,0,0,,
sample_i_analysis|a4|q1|e2,54,sample_i_analysis,4,1,2,9,0,0,,
sample_i_analysis|a4|q1|e3,54,sample_i_analysis,4,1,3,4,0,0,,
sample_i_analysis|a4|q1|e4,54,sample_i_analysis,4,1,4,8,0,0,,
sample_i_analysis|a4|q1|e5,54,sample_i_analysis,4,1,5,3,0,0,,
sample_i_analysis|a4|q2|e0,54,sample_i_analysis,4,2,0,5,0,0,,
sample_i_analysis|a4|q2|e1,54,sample_i_analysis,4,2,1,5,0,0,,
sample_i_analysis|a4|q2|e2,54,sample_i_analysis,4,2,2,9,0,0,,
sample_i_analysis|a4|q2|e3,54,sample_i_analysis,4,2,3,5,1,0,,
sample_i_analysis|a4|q2|e4,54,sample_i_analysis,4,2,4,1,0,0,,
sample_i_analysis|a4|q2|e5,54,sample_i_analysis,4,2,5,6,0,0,,
sample_i_analysis|a4|q3|e0,54,sample_i_analysis,4,3,0,130,0,0,,
sample_i_analysis|a4|q3|e1,54,sample_i_analysis,4,3,1,143,0,0,,
sample_i_analysis|a4|q3|e2,54,sample_i_analysis,4,3,2,141,0,0,,
sample_i_analysis|a4|q3|e3,54,sample_i_analysis,4,3,3,137,0,0,,
sample_i_analysis|a4|q3|e4,54,sample_i_analysis,4,3,4,114,0,0,,
sample_i_analysis|a4|q3|e5,54,sample_i_analysis,4,3,5,118,0,0,,
sample_i_analysis|a4|q4|e0,54,sample_i_analysis,4,4,0,683,0,0,,
sample_i_analysis|a4|q4|e1,54,sample_i_analysis,4,4,1,652,1,0,,
sample_i_analysis|a4|q4|e2,54,sample_i_analysis,4,4,2,678,0,0,,
sample_i_analysis|a4|q4|e3,54,sample_i_analysis,4,4,3,714,0,0,,
sample_i_analysis|a4|q4|e4,54,sample_i_analysis,4,4,4,716,0,0,,
sample_i_analysis|a4|q4|e5,54,sample_i_analysis,4,4,5,705,0,0,,
sample_i_analysis|a4|q5|e0,54,sample_i_analysis,4,5,0,93,0,0,,
sample_i_analysis|a4|q5|e1,54,sample_i_analysis,4,5,1,94,0,0,,
sample_i_analysis|a4|q5|e2,54,sample_i_analysis,4,5,2,79,0,0,,
sample_i_analysis|a4|q5|e3,54,sample_i_analysis,4,5,3,79,0,0,,
sample_i_analysis|a4|q5|e4,54,sample_i_analysis,4,5,4,86,0,0,,
sample_i_analysis|a4|q5|e5,54,sample_i_analysis,4,5,5,76,0,0,,
sample_i_analysis|a4|q6|e1,54,sample_i_analysis,4,6,1,2,0,0,,
sample_i_analysis|a4|q6|e2,54,sample_i_analysis,4,6,2,3,0,0,,
sample_i_analysis|a4|q6|e3,54,sample_i_analysis,4,6,3,1,0,0,,
sample_i_analysis|a4|q6|e4,54,sample_i_analysis,4,6,4,1,0,0,,
sample_i_analysis|a4|q6|e5,54,sample_i_analysis,4,6,5,2,0,0,,
sample_i_analysis|a4|q7|e0,54,sample_i_analysis,4,7,0,1,4,0,,
sample_i_analysis|a4|q7|e1,54,sample_i_analysis,4,7,1,0,3,0,,
sample_i_analysis|a4|q7|e2,54,sample_i_analysis,4,7,2,0,4,0,,
sample_i_analysis|a4|q7|e3,54,sample_i_analysis,4,7,3,2,7,0,,
sample_i_analysis|a4|q7|e4,54,sample_i_analysis,4,7,4,2,4,0,,
sample_i_analysis|a4|q7|e5,54,sample_i_analysis,4,7,5,1,5,0,,
sample_i_analysis|a5|q1|e2,54,sample_i_analysis,5,1,2,1,0,0,,
sample_i_analysis|a5|q2|e0,54,sample_i_analysis,5,2,0,3,0,0,,
sample_i_analysis|a5|q2|e1,54,sample_i_analysis,5,2,1,3,0,0,,
sample_i_analysis|a5|q2|e2,54,sample_i_analysis,5,2,2,3,0,0,,
sample_i_analysis|a5|q2|e3,54,sample_i_analysis,5,2,3,3,0,0,,
sample_i_analysis|a5|q2|e4,54,sample_i_analysis,5,2,4,4,0,0,,
sample_i_analysis|a5|q2|e5,54,sample_i_analysis,5,2,5,2,0,0,,
sample_i_analysis|a5|q3|e0,54,sample_i_analysis,5,3,0,3,0,0,,
sample_i_analysis|a5|q3|e1,54,sample_i_analysis,5,3,1,4,0,0,,
sample_i_analysis|a5|q3|e2,54,sample_i_analysis,5,3,2,5,0,0,,
sample_i_analysis|a5|q3|e3,54,sample_i_analysis,5,3,3,4,0,0,,
sample_i_analysis|a5|q3|e4,54,sample_i_analysis,5,3,4,4,0,0,,
sample_i_analysis|a5|q3|e5,54,sample_i_analysis,5,3,5,3,0,0,,
sample_i_analysis|a5|q4|e0,54,sample_i_analysis,5,4,0,175,0,0,,
sample_i_analysis|a5|q4|e1,54,sample_i_analysis,5,4,1,170,0,0,,
sample_i_analysis|a5|q4|e2,54,sample_i_analysis,5,4,2,196,0,0,,
sample_i_analysis|a5|q4|e3,54,sample_i_analysis,5,4,3,178,0,0,,
sample_i_analysis|a5|q4|e4,54,sample_i_analysis,5,4,4,168,0,0,,
sample_i_analysis|a5|q4|e5,54,sample_i_analysis,5,4,5,193,0,0,,
sample_i_analysis|a5|q5|e0,54,sample_i_analysis,5,5,0,632,0,0,,
sample_i_analysis|a5|q5|e1,54,sample_i_analysis,5,5,1,673,0,0,,
sample_i_analysis|a5|q5|e2,54,sample_i_analysis,5,5,2,637,0,0,,
sample_i_analysis|a5|q5|e3,54,sample_i_analysis,5,5,3,624,0,0,,
sample_i_analysis|a5|q5|e4,54,sample_i_analysis,5,5,4,676,0,0,,
sample_i_analysis|a5|q5|e5,54,sample_i_analysis,5,5,5,702,0,0,,
sample_i_analysis|a5|q6|e0,54,sample_i_analysis,5,6,0,137,0,0,,
sample_i_analysis|a5|q6|e1,54,sample_i_analysis,5,6,1,121,0,0,,
sample_i_analysis|a5|q6|e2,54,sample_i_analysis,5,6,2,148,1,0,,
sample_i_analysis|a5|q6|e3,54,sample_i_analysis,5,6,3,121,0,0,,
sample_i_analysis|a5|q6|e4,54,sample_i_analysis,5,6,4,140,0,0,,
sample_i_analysis|a5|q6|e5,54,sample_i_analysis,5,6,5,142,0,0,,
sample_i_analysis|a5|q7|e0,54,sample_i_analysis,5,7,0,4,4,0,,
sample_i_analysis|a5|q7|e1,54,sample_i_analysis,5,7,1,5,0,0,,
sample_i_analysis|a5|q7|e2,54,sample_i_analysis,5,7,2,3,2,0,,
sample_i_analysis|a5|q7|e3,54,sample_i_analysis,5,7,3,4,3,0,,
sample_i_analysis|a5|q7|e4,54,sample_i_analysis,5,7,4,6,4,0,,
sample_i_analysis|a5|q7|e5,54,sample_i_analysis,5,7,5,8,4,0,,
sample_i_analysis|a6|q2|e1,54,sample_i_analysis,6,2,1,1,0,0,,
sample_i_analysis|a6|q2|e2,54,sample_i_analysis,6,2,2,1,0,0,,
sample_i_analysis|a6|q2|e3,54,sample_i_analysis,6,2,3,1,0,0,,
sample_i_analysis|a6|q2|e4,54,sample_i_analysis,6,2,4,3,0,0,,
sample_i_analysis|a6|q3|e0,54,sample_i_analysis,6,3,0,1,0,0,,
sample_i_analysis|a6|q3|e2,54,sample_i_analysis,6,3,2,1,0,0,,
sample_i_analysis|a6|q3|e3,54,sample_i_analysis,6,3,3,3,0,0,,
sample_i_analysis|a6|q3|e4,54,sample_i_analysis,6,3,4,1,0,0,,
sample_i_analysis|a6|q4|e0,54,sample_i_analysis,6,4,0,5,0,0,,
sample_i_analysis|a6|q4|e1,54,sample_i_analysis,6,4,1,5,0,0,,
sample_i_analysis|a6|q4|e2,54,sample_i_analysis,6,4,2,5,0,0,,
sample_i_analysis|a6|q4|e3,54,sample_i_analysis,6,4,3,2,0,0,,
sample_i_analysis|a6|q4|e4,54,sample_i_analysis,6,4,4,3,0,0,,
