run,fold,label_tail,traditional_q_score,traditional_q_reject,ml_q_rf_score,leaky_downstream_span_score,shuffled_label_q_rf_score
45,5,0,0.6135790551483087,0.0,0.3203631724740221,0.14013581394601263,0.46139707536612534
45,5,0,-3.6452189692578103,0.0,0.06702141919998139,0.062197713856431046,0.5187775444297295
45,5,0,-2.5619056510386633,0.0,0.08182828146151626,0.07111845388005485,0.48438102959308327
45,5,0,11.190478548669308,0.0,0.41882965987599713,0.21696646156118804,0.07731170146467858
45,5,0,-2.710419488407263,0.0,0.32876026505006456,0.13591727277772916,0.46089576449040154
45,5,0,1.785351285996088,0.0,0.5813041422548637,0.23975924936313803,0.47636513675999276
45,5,0,-4.064365272227589,0.0,0.15099695537619898,0.06360584372279927,0.4703950121943475
45,5,0,-4.139684446778497,0.0,0.10543868583791861,0.07505695382049435,0.42928983147118865
45,5,0,-2.5253997020865007,0.0,0.17050048763877645,0.09889178208172918,0.4973602212692395
45,5,0,-2.7455619408855174,0.0,0.5168335246462094,0.15665344846625204,0.45200114295209415
45,5,0,-4.547765943857545,0.0,0.01350253816584468,0.03527721490710946,0.5262645574520155
45,5,0,-0.4340430551747331,0.0,0.22214667861460483,0.12644038649490646,0.4468014387303289
45,5,0,-4.090086473056825,0.0,0.19434955728834685,0.08646059325893823,0.46057364686133306
45,5,0,4.1077055671323945,0.0,0.44506570176357996,0.18745665690298546,0.48097069105797274
45,5,0,-3.015050539555839,0.0,0.23898720094176318,0.13107924335401325,0.5455283037353132
45,5,0,2.2516930897047667,0.0,0.06290328802658884,0.07967424214719622,0.5056760378181161
45,5,0,-4.085233487605267,0.0,0.11654411844772058,0.08038845657743757,0.5312281788001539
45,5,0,-3.214371570128824,0.0,0.33126034743310123,0.13245246740201688,0.40590376875371453
45,5,0,-2.965532491348376,0.0,0.37144856787528174,0.13807843998721572,0.42699857905452093
45,5,0,-4.179202076455783,0.0,0.07621548807883474,0.05573134560688172,0.4203459269644054
45,5,0,0.86815499655074,0.0,0.5544786353373639,0.20771570026509317,0.5495931517006093
45,5,1,8.21207200023207,0.0,0.2181485645438715,0.8318674712473001,0.4692424858176518
45,5,0,-3.228273943995852,0.0,0.11472760349712224,0.08218599732114115,0.4843211253396013
45,5,0,-3.102694849262242,0.0,0.36832984699109184,0.13807843998721572,0.4306968347504879
45,5,0,-3.957791760184977,0.0,0.07600465182538325,0.06399747278323047,0.47157680522388484
45,5,0,14.835642951735693,1.0,0.2811903132722931,0.19724382553788414,0.0890974079371217
45,5,0,-2.2082328184787294,0.0,0.1880711151402103,0.1322199174176397,0.4686511787746603
45,5,0,-3.3085517927085983,0.0,0.2798953079786497,0.11157911691374302,0.47204088493217655
45,5,0,-1.1417025413289765,0.0,0.15847270500154995,0.10253898930243394,0.5308050420215384
45,5,0,-2.687350161188471,0.0,0.34056869209041746,0.13807843998721572,0.4527145782603526
45,5,0,-0.958264411428523,0.0,0.34557544370943005,0.16425557717378003,0.5500274166283271
47,3,0,0.3645329573732563,0.0,0.3570439932444238,0.2103856397985455,0.47313074626324464
47,3,0,10.442007681811416,1.0,0.22341102965667653,0.13646143349455517,0.3024321940003433
47,3,0,-3.394113395682811,0.0,0.1273705008742259,0.062277945327851116,0.44698739988265035
47,3,0,4.82730754456734,0.0,0.9236826824936295,0.3341658926599575,0.5618463066961609
47,3,0,-3.1294154118449082,0.0,0.30263037171630747,0.08310758592355766,0.40202658455773665
47,3,0,-2.2261956777744567,0.0,0.34329921131395963,0.1038814794985564,0.5704428268393851
47,3,0,-2.11456454706531,0.0,0.4554771563628678,0.15268920956267698,0.5443226273400856
47,3,0,-1.7523497528334984,0.0,0.3551903557011424,0.11044122473359108,0.5032344892660278
47,3,0,20.964948693449468,1.0,0.40037016294988886,0.19130416768847425,0.26925821205395045
47,3,0,-2.402725650859293,0.0,0.178386363926473,0.0901361733137623,0.48911089283341985
47,3,0,-2.759760474566959,0.0,0.23325578130859323,0.08691873843089368,0.556550690023601
47,3,0,-3.790541503325216,0.0,0.023872829302123633,0.01804881325467026,0.4244690598559451
47,3,0,-2.442245787265949,0.0,0.07512177836923249,0.05871311062759094,0.43735164784799474
47,3,0,-2.314920406107065,0.0,0.29635173053758945,0.13946177675719823,0.42825529298195236
48,2,0,-3.943243200404317,0.0,0.0626806009379671,0.04972203086943385,0.36901942549469274
48,2,0,-3.513401834137416,0.0,0.14868953706570026,0.08001959985081308,0.5340267926916036
48,2,0,-1.282470014225449,0.0,0.29411756063442646,0.1291111098126478,0.5644214625668807
48,2,0,-3.621329188757511,0.0,0.07547433916942832,0.0534749631089183,0.3663141472528013
48,2,0,6.523245400853918,0.0,0.4312066590450215,0.2291294551120772,0.553171895147619
48,2,0,7.846363811112024,0.0,0.18604417730270617,0.18382661072579837,0.5556526655060855
48,2,1,-1.2378916199435186,0.0,0.4998014203548065,0.8453670137545675,0.5645150579512008
48,2,0,-3.15452332277433,0.0,0.1732357120889899,0.07207558651238667,0.5169702422263504
48,2,0,4.569450294421731,0.0,0.1768586655400475,0.1979270973341418,0.5556526655060855
48,2,0,-3.2951194646270845,0.0,0.28716268964360037,0.10551387302785983,0.3488312012222975
48,2,0,-1.558741340006894,0.0,0.4319813456657933,0.14826416235303919,0.5656097245882034
48,2,0,18.600604244532768,1.0,0.2120861308394999,0.1684554506503394,0.600764912868287
48,2,0,-2.789084563387603,0.0,0.13791424413502754,0.07788031911413866,0.5735176256255518
48,2,0,4.142564299147289,0.0,0.39140574503074194,0.23034534353118702,0.5482147249188055
48,2,0,-3.0811360680459265,0.0,0.1722875535322528,0.09070893848141647,0.3479324737588118
48,2,0,-3.414305975359098,0.0,0.24231986817372136,0.08216324880131728,0.3608516693584706
48,2,0,-3.849014047164455,0.0,0.37592146902956153,0.10797017609338697,0.401414771629998
48,2,0,-2.200630939875462,0.0,0.37522278818178195,0.1398643174796356,0.5972787898230935
48,2,0,-3.8090238133329946,0.0,0.022224709361793417,0.020243461933632845,0.4145602760192613
48,2,0,10.768630109540286,0.0,0.48845801600367356,0.21865221532201778,0.5393639764818537
48,2,0,-2.6560365705845133,0.0,0.21258750402640827,0.09894422413711663,0.41291765158023447
48,2,0,-2.875162426780464,0.0,0.18591439468792786,0.09438632409174755,0.3645538206590626
48,2,0,-2.9609718975966817,0.0,0.3572999777730777,0.1239576714665502,0.2801594000201565
48,2,0,-3.4632781653973423,0.0,0.1969858051193437,0.08216324880131728,0.37640752566192
48,2,0,-2.7494430462695894,0.0,0.256526507958927,0.10760608568752504,0.486410776027681
48,2,0,-1.9611634995246574,0.0,0.1571866055579793,0.09339550704535345,0.5585776300575344
48,2,0,1.1451297739257733,0.0,0.44712761280489444,0.21512259624382443,0.5631425177412345
48,2,0,1.605611079991498,0.0,0.28164663723123035,0.1762928994676313,0.5503271705627157
48,2,0,-0.9066183713179722,0.0,0.5540776115943699,0.19346143195603074,0.3582954109099859
48,2,0,-2.9377638122070997,0.0,0.10200846037105823,0.07585728990284953,0.13422190027353958
48,2,0,2.3111039792920263,0.0,0.757643101097379,0.2625098091151577,0.5542010926655228
48,2,0,-2.545300458267748,0.0,0.2586971795852858,0.11230489388129623,0.3863880114425676
48,2,0,-3.30919506786168,0.0,0.22584344104824192,0.09319859610121073,0.5022084225644526
48,2,0,-0.780323227979405,0.0,0.07919018387771444,0.08644663715026167,0.1796467155824745
48,2,0,-1.9938891671641326,0.0,0.3552877891487142,0.15282595722294753,0.4607046836065137
48,2,0,-0.7249172364446608,0.0,0.16724810485065514,0.11151872701786274,0.1958874558629321
48,2,0,0.8030826313786246,0.0,0.09940229364894676,0.08164642608023727,0.13155425221523653
48,2,0,-3.4536842462708015,0.0,0.27727595468065713,0.10399281905136425,0.5206329403399887
48,2,0,-3.1205382444521486,0.0,0.1750105383826026,0.07593854037534052,0.5760750154004398
48,2,0,3.2102689018650086,0.0,0.2848746465042425,0.20794764108796646,0.5516092854984962
48,2,0,-0.2282259956577185,0.0,0.28814314075697445,0.1443718004965888,0.17429138543245803
48,2,0,11.020192683293834,0.0,0.32188317804506716,0.21137460808093403,0.5216446642065996
48,2,0,-2.807990923608311,0.0,0.2644630153496822,0.0997403660814369,0.1889374505430494
48,2,0,0.6900104999908181,0.0,0.355992048750451,0.18510072150811915,0.5484490099643092
48,2,0,-2.316358134117998,0.0,0.3588693073809225,0.1398643174796356,0.5991770326778895
48,2,0,6.0737939820970706,0.0,0.17459425157036448,0.15744088278559432,0.552472587066977
48,2,0,0.36734244743948624,0.0,0.6268088937158889,0.20837552728799263,0.5320959376798213
48,2,0,-3.3442494628304757,0.0,0.33212248859017096,0.10589991841277172,0.3931660862642486
48,2,0,4.20945159585542,0.0,0.19772447583207245,0.11001673547017927,0.35675022121214356
48,2,0,-3.4007685508251337,0.0,0.31800048130347125,0.0962249566184687,0.26355743972376217
48,2,0,-3.7737545216335358,0.0,0.30727843281314543,0.10589991841277172,0.36858765717991054
48,2,0,-3.7019241643588887,0.0,0.06693349238179716,0.04972203086943385,0.37698257641464666
48,2,0,-1.224660014357648,0.0,0.5654477879762034,0.23378295562333076,0.45828810118538804
48,2,0,8.353511476434047,0.0,0.18738307520704184,0.18046031996542813,0.5237019127084482
48,2,0,-3.7685438080410254,0.0,0.02364594814517681,0.020243461933632845,0.4269450747938956
48,2,0,9.559541985639365,0.0,0.3788085950983294,0.19822753420723804,0.5320328376049164
48,2,0,6.23553651939344,0.0,0.5039901748154088,0.24498624002041564,0.5489491365648833
48,2,0,2.1115344305805164,0.0,0.5601492319208541,0.21268448976931317,0.5605031351580668
48,2,0,-2.6060204682181647,0.0,0.1615307612617861,0.08899930442692155,0.5483855329100897
48,2,0,-3.5601801892853473,0.0,0.15322487653558936,0.08001959985081308,0.3541160772866061
48,2,0,-3.3020301113415917,0.0,0.13835328408341632,0.08001959985081308,0.4007309346627205
48,2,0,-1.6565941470837882,0.0,0.3984056263697449,0.1477183344160681,0.5923205872944854
48,2,0,0.705870283055588,0.0,0.4085504262717946,0.2156112713016297,0.5715015092281548
48,2,0,-0.6837822656956997,0.0,0.6425794601343106,0.24891060095567766,0.558555272246014
48,2,0,10.578238953172354,0.0,0.558609187478926,0.25290254115700406,0.5657664423372625
48,2,0,-3.3190853866246774,0.0,0.3151966443324374,0.11365992954152207,0.2870029004310146
48,2,0,-1.510164615706002,0.0,0.08632625873473351,0.08644663715026167,0.18569410977367568
48,2,0,1.5186812586961937,0.0,0.377179059339297,0.21698106790681154,0.5463892093870815
48,2,0,-3.1500586123013887,0.0,0.30842275112429146,0.10613646800186845,0.5236275126461993
48,2,0,4.011375319343304,0.0,0.2802693172473255,0.14173167052095922,0.2570662487196895
48,2,0,-3.3674385018356667,0.0,0.29243105435198735,0.09510569546261818,0.4653130002087902
48,2,0,-2.9821709975982236,0.0,0.13265367058729968,0.07116508516285504,0.6123893551657527
48,2,0,-0.5333069220620497,0.0,0.2919374789998017,0.1443718004965888,0.1719779525966371
48,2,0,-2.617264709832927,0.0,0.3903939196620775,0.1334200355424438,0.36903304898338
48,2,0,-3.904994063185811,0.0,0.09387544963537267,0.04810236731183549,0.4998741240201801
48,2,0,-1.3916018952990377,0.0,0.32075737472480564,0.1357882711579609,0.5394085264018162
48,2,0,2.574415444768886,0.0,0.11508519927874081,0.0977622804704679,0.47074094727725585
