row_index,rf_fold,rf_probability
1139,5,0.6987951807228916
1140,5,0.030612244897959183
1141,5,0.9493670886075949
1142,5,0.09375
1143,5,0.2777777777777778
1144,5,0.030612244897959183
1145,5,0.8431372549019608
1146,5,0.17073170731707318
1147,5,0.5673076923076924
1148,5,0.09375
1149,5,0.8431372549019608
1150,6,0.029411764705882353
1151,6,1.0
1152,6,0.18181818181818182
1153,6,0.18181818181818182
1154,6,0.4827586206896552
1155,6,0.5892857142857143
1156,6,0.4175824175824176
1157,6,0.972972972972973
