run,event_id,pair,method,residual_ns,pull,amplitude_bin,charge_bin,peak_sample_bin,saturation_flag,p09_anomaly_class
62,62:568740:10959:179726,B4-B6,ml,-1.2680788343969311,-0.26336023275088083,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
62,62:568740:10959:179726,B4-B8,ml,-1.1081236023101866,-0.2580161939058875,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
62,62:568740:10959:179726,B6-B8,ml,0.15995523208674456,0.0414678874220583,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
62,62:568750:10967:179736,B4-B6,ml,-2.7824829541665252,-0.6072429781741684,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_4,False,unassigned_common
62,62:568750:10967:179736,B4-B8,ml,0.31583448991888474,0.09190400367473481,"amp_adc[1500,2500)","charge[4000,8000)",peakmax_4,False,novel_early_pretrigger
62,62:568750:10967:179736,B6-B8,ml,3.09831744408541,0.6905937883634926,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,novel_early_pretrigger
62,62:568788:11003:179774,B4-B6,ml,-5.788970366985964,-1.4001895831376734,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
62,62:568788:11003:179774,B4-B8,ml,-5.8429196990959085,-1.5293472679239668,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
62,62:568788:11003:179774,B6-B8,ml,-0.05394933210994424,-0.010627250078456113,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
62,62:568803:11016:179789,B4-B6,ml,-4.273489834296342,-0.8894183269634158,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
62,62:568803:11016:179789,B4-B8,ml,-2.3342425899139414,-0.6416749539466853,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
62,62:568803:11016:179789,B6-B8,ml,1.9392472443824005,0.5292057470665011,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
62,62:568900:11110:179886,B4-B6,ml,-4.822293853898188,-1.2106246698408527,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:568900:11110:179886,B4-B8,ml,0.06801171265824735,0.019241702528915928,"amp_adc[4000,7000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:568900:11110:179886,B6-B8,ml,4.890305566556435,1.3862954778550278,"amp_adc[4000,7000)","charge[24000,40000)",peakmax_9,False,unassigned_common
62,62:568921:11127:179907,B4-B6,ml,-1.6277969863935198,-0.3486048123288706,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
62,62:568921:11127:179907,B4-B8,ml,-2.5816467638309604,-0.46087230742696855,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_7,False,unassigned_common
62,62:568921:11127:179907,B6-B8,ml,-0.9538497774374406,-0.19769342013323865,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
62,62:568946:11150:179932,B4-B6,ml,-4.822080632915288,-0.991620068280202,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
62,62:568946:11150:179932,B4-B8,ml,-4.626545558090719,-0.9172455375344305,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_10,False,unassigned_common
62,62:568946:11150:179932,B6-B8,ml,0.19553507482456922,0.04040486119684942,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_10,False,unassigned_common
62,62:569012:11211:179998,B4-B6,ml,-7.701226084392353,-1.6608141209778418,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
62,62:569012:11211:179998,B4-B8,ml,-4.484648029108023,-1.2118714075177024,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
62,62:569012:11211:179998,B6-B8,ml,3.21657805528433,0.6914525436907492,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
62,62:569165:11353:180151,B4-B6,ml,-4.366169919251142,-1.3850702002674655,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
62,62:569165:11353:180151,B4-B8,ml,-3.9359371735436994,-1.5097059491590525,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
62,62:569165:11353:180151,B6-B8,ml,0.43023274570744263,0.15697119148684469,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
62,62:569196:11381:180182,B4-B6,ml,-3.6482172394415713,-0.8098283636996257,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:569196:11381:180182,B4-B8,ml,-0.2427011860644015,-0.05847277399051486,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:569196:11381:180182,B6-B8,ml,3.40551605337717,0.8555509018386633,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:569216:11400:180202,B4-B6,ml,-4.800473980938683,-0.7774367631937745,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_6,False,unassigned_common
62,62:569216:11400:180202,B4-B8,ml,-0.8463097439269092,-0.1757114203426613,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
62,62:569216:11400:180202,B6-B8,ml,3.954164237011774,0.8184274127550426,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
62,62:569247:11428:180233,B4-B6,ml,0.16435057782743456,0.03720310806990163,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:569247:11428:180233,B4-B8,ml,1.596630817324062,0.38923744234469965,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
62,62:569247:11428:180233,B6-B8,ml,1.4322802394966274,0.44731173612995845,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:569264:11445:180250,B4-B6,ml,-3.3790445178761956,-0.9103561773307335,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:569264:11445:180250,B4-B8,ml,-3.216379817770438,-0.9050540295543132,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:569264:11445:180250,B6-B8,ml,0.16266470010575773,0.051240544095502966,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:569299:11475:180285,B4-B6,ml,-5.358499196378773,-1.1227544877104325,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
62,62:569299:11475:180285,B4-B8,ml,-3.5101766823976845,-0.841228613099526,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
62,62:569299:11475:180285,B6-B8,ml,1.8483225139810884,0.4092920493847304,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
62,62:569344:11516:180330,B4-B6,ml,-5.947590624216311,-1.5234017680342176,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:569344:11516:180330,B4-B8,ml,-5.09364628913395,-1.3820621396368828,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:569344:11516:180330,B6-B8,ml,0.8539443350823603,0.2281834126281094,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:569362:11534:180348,B4-B6,ml,-3.2055165073125877,-0.8459344427132091,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:569362:11534:180348,B4-B8,ml,-4.406870956484326,-1.2222575950428605,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:569362:11534:180348,B6-B8,ml,-1.2013544491717383,-0.3289050595262445,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:569378:11549:180364,B4-B6,ml,-3.6662584715003916,-0.7117805556384066,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
62,62:569378:11549:180364,B4-B8,ml,-3.970136161137532,-0.7399289043103179,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_6,False,unassigned_common
62,62:569378:11549:180364,B6-B8,ml,-0.30387768963714024,-0.06099736613243279,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
62,62:569396:11565:180382,B4-B6,ml,-3.5753669601061873,-0.7724273422739965,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:569396:11565:180382,B4-B8,ml,-4.611123407769632,-0.9410663873780882,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
62,62:569396:11565:180382,B6-B8,ml,-1.035756447663445,-0.22668849638491642,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
62,62:569397:11566:180383,B4-B6,ml,-1.9163207255382488,-0.49271546571387825,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_5,False,unassigned_common
62,62:569397:11566:180383,B4-B8,ml,-1.0460685454507228,-0.3264567300785066,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,novel_early_pretrigger
62,62:569397:11566:180383,B6-B8,ml,0.870252180087526,0.2106739644795942,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,novel_early_pretrigger
62,62:569423:11590:180409,B4-B6,ml,-3.9021752055358263,-0.7389945386061962,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
62,62:569423:11590:180409,B4-B8,ml,-1.9733231978500783,-0.4567995166971233,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
62,62:569423:11590:180409,B6-B8,ml,1.928852007685748,0.4362893992563046,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
62,62:569443:11609:180429,B4-B6,ml,-2.044952055275189,-0.4749410228822553,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
62,62:569443:11609:180429,B4-B8,ml,-1.2240912905034875,-0.3047136069664452,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:569443:11609:180429,B6-B8,ml,0.8208607647717017,0.22211042082263535,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:569470:11632:180456,B4-B6,ml,-4.7602845006681065,-1.0439807472715446,"amp_adc[1000,1500)","charge[1000,4000)",peakmax_17,False,novel_delayed_peak
62,62:569470:11632:180456,B4-B8,ml,-0.4423499998816709,-0.11808676609946513,"amp_adc[2500,4000)","charge[1000,4000)",peakmax_17,False,novel_delayed_peak
62,62:569470:11632:180456,B6-B8,ml,4.317934500786436,1.3284593831885634,"amp_adc[2500,4000)","charge[1000,4000)",peakmax_17,False,novel_delayed_peak
62,62:569508:11669:180494,B4-B6,ml,-2.1004151384698204,-0.5586514706774963,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:569508:11669:180494,B4-B8,ml,-3.665769047213189,-0.9022371849765962,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:569508:11669:180494,B6-B8,ml,-1.5653539087433685,-0.398813683898542,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:569554:11710:180540,B4-B6,ml,-2.4649778423429396,-0.6120949466278062,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_4,False,unassigned_common
62,62:569554:11710:180540,B4-B8,ml,-0.38770169383089126,-0.11284355341301397,"amp_adc[1500,2500)","charge[4000,8000)",peakmax_4,False,novel_early_pretrigger
62,62:569554:11710:180540,B6-B8,ml,2.0772761485120483,0.5266800771079696,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,novel_early_pretrigger
62,62:569579:11734:180565,B4-B6,ml,-2.55686160382875,-0.6519058603665514,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:569579:11734:180565,B4-B8,ml,-2.772820398460304,-0.7020497979215138,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:569579:11734:180565,B6-B8,ml,-0.21595879463155399,-0.06269225109557067,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:569708:11855:180694,B4-B6,ml,-3.8430427878387903,-0.5882156204650182,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_8,False,unassigned_common
62,62:569708:11855:180694,B4-B8,ml,-3.637893496902791,-0.5494827303424044,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_10,False,unassigned_common
62,62:569708:11855:180694,B6-B8,ml,0.20514929093599932,0.03654731103444854,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
62,62:569791:11935:180777,B4-B6,ml,-5.75888112393919,-1.2530718249599095,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
62,62:569791:11935:180777,B4-B8,ml,-4.552659925891021,-0.9957540238543832,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_11,False,unassigned_common
62,62:569791:11935:180777,B6-B8,ml,1.2062211980481692,0.258178966119028,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_11,False,unassigned_common
62,62:569797:11940:180783,B4-B6,ml,-3.33276896876513,-0.832220030383609,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:569797:11940:180783,B4-B8,ml,-4.018124496914169,-1.0974328057278817,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
62,62:569797:11940:180783,B6-B8,ml,-0.6853555281490387,-0.21563290407503757,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
62,62:569940:12072:180926,B4-B6,ml,-4.614357722174134,-0.7558911252466607,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
62,62:569940:12072:180926,B4-B8,ml,-3.562408016196308,-0.6395550886601113,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:569940:12072:180926,B6-B8,ml,1.051949705977826,0.26902545860468985,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:569968:12098:180954,B4-B6,ml,-5.580832510607252,-0.9605691720889169,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_7,False,unassigned_common
62,62:569968:12098:180954,B4-B8,ml,-5.887541867071064,-0.9997685900227773,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_10,False,unassigned_common
62,62:569968:12098:180954,B6-B8,ml,-0.3067093564638128,-0.051935125787019414,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_10,False,unassigned_common
62,62:569989:12118:180975,B4-B6,ml,-4.5018736890488,-0.9517002201055192,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_7,False,unassigned_common
62,62:569989:12118:180975,B4-B8,ml,-6.311040044710346,-1.657989600714154,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
62,62:569989:12118:180975,B6-B8,ml,-1.8091663556615458,-0.42267504131372635,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
62,62:570006:12131:180992,B4-B6,ml,-2.1922805638231253,-0.6522156615940352,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_4,False,dropout
62,62:570006:12131:180992,B4-B8,ml,-1.4649214977396952,-0.5209457254095993,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_3,False,dropout
62,62:570006:12131:180992,B6-B8,ml,0.7273590660834302,0.18362602361689598,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,novel_early_pretrigger
62,62:570014:12139:181000,B4-B6,ml,-3.1953738652523356,-1.033842509988104,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:570014:12139:181000,B4-B8,ml,-2.9249342604945383,-0.9506297120357659,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:570014:12139:181000,B6-B8,ml,0.27043960475779727,0.08804179234264556,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:570026:12150:181012,B4-B6,ml,-1.6403280374714129,-0.375704352771252,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_11,False,unassigned_common
62,62:570026:12150:181012,B4-B8,ml,-2.0342999729432876,-0.4937684180184029,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_11,False,unassigned_common
62,62:570026:12150:181012,B6-B8,ml,-0.3939719354718747,-0.12155923631993087,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
62,62:570046:12169:181032,B4-B6,ml,-4.686322728061121,-1.0015291792613559,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:570046:12169:181032,B4-B8,ml,-3.4651558220636645,-0.7905286545941066,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:570046:12169:181032,B6-B8,ml,1.2211669059974568,0.31366219980876914,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:570082:12204:181068,B4-B6,ml,-3.4416859172776597,-0.8187825603808836,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:570082:12204:181068,B4-B8,ml,-2.803897640421795,-0.7194612419364347,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:570082:12204:181068,B6-B8,ml,0.6377882768558649,0.17458347579365194,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:570106:12228:181092,B4-B6,ml,-4.427901143371038,-1.1608660956021317,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
62,62:570106:12228:181092,B4-B8,ml,-3.978387460999322,-0.9423636579955829,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_12,False,unassigned_common
62,62:570106:12228:181092,B6-B8,ml,0.4495136823717161,0.10989423949629468,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_12,False,unassigned_common
62,62:570162:12281:181148,B4-B6,ml,-5.408573192393028,-1.1029517038737064,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_14,False,novel_delayed_peak
62,62:570162:12281:181148,B4-B8,ml,-2.3429844196092446,-0.616523415458988,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_13,False,unassigned_common
62,62:570162:12281:181148,B6-B8,ml,3.0655887727837836,0.7761084899568499,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_14,False,novel_delayed_peak
62,62:570391:12492:181377,B4-B6,ml,-7.434890307135554,-1.1510822382644827,"amp_adc[1000,1500)","charge[8000,14000)",peakmax_9,False,unassigned_common
62,62:570391:12492:181377,B4-B8,ml,-4.371990351563554,-0.7577109658952114,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:570391:12492:181377,B6-B8,ml,3.062899955572,0.736667785228173,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:570396:12497:181382,B4-B6,ml,-1.8110843793819456,-0.4221130780218569,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:570396:12497:181382,B4-B8,ml,-4.576881779346451,-0.9551619201966665,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_10,False,unassigned_common
62,62:570396:12497:181382,B6-B8,ml,-2.765797399964505,-0.6232128107900916,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_10,False,unassigned_common
62,62:570452:12550:181438,B4-B6,ml,-3.7502734286589927,-0.8038371886980311,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:570452:12550:181438,B4-B8,ml,-1.9511644152881331,-0.44791462535848153,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
62,62:570452:12550:181438,B6-B8,ml,1.7991090133708596,0.4928692137780071,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
62,62:570463:12560:181449,B4-B6,ml,-3.9438430123870063,-0.926013852885189,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
62,62:570463:12560:181449,B4-B8,ml,-2.612227351282243,-0.7578856898629208,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
62,62:570463:12560:181449,B6-B8,ml,1.3316156611047631,0.41699631572898316,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
62,62:570465:12562:181451,B4-B6,ml,-3.228018825150933,-0.7981560267293629,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:570465:12562:181451,B4-B8,ml,-2.6084940414603324,-0.6571365720828504,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:570465:12562:181451,B6-B8,ml,0.6195247836906006,0.18161010663714286,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:570511:12606:181497,B4-B6,ml,-4.752805446162732,-0.9279425751564425,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
62,62:570511:12606:181497,B4-B8,ml,-2.0777159474508835,-0.5665491141348524,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
62,62:570511:12606:181497,B6-B8,ml,2.6750894987118485,0.6718249504882412,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
62,62:570534:12629:181520,B4-B6,ml,-14.297372877277013,-3.155772701826724,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:570534:12629:181520,B4-B8,ml,-3.983036501299125,-0.7797163697301497,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:570534:12629:181520,B6-B8,ml,10.314336375977888,2.3147051121626796,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:570566:12660:181552,B4-B6,ml,-4.704855642482897,-0.7319071739908216,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_16,False,novel_delayed_peak
62,62:570566:12660:181552,B4-B8,ml,-2.4577266728902885,-0.4319252760534095,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_16,False,novel_delayed_peak
62,62:570566:12660:181552,B6-B8,ml,2.247128969592609,0.3964773675839846,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_16,False,novel_delayed_peak
62,62:570691:12777:181677,B4-B6,ml,-5.001673709187699,-1.4551372428915545,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:570691:12777:181677,B4-B8,ml,-3.6264917399486905,-0.8044727036938218,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:570691:12777:181677,B6-B8,ml,1.3751819692390086,0.32589298519364895,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:570744:12825:181730,B4-B6,ml,-2.995746722971006,-0.6372972361041847,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
62,62:570744:12825:181730,B4-B8,ml,-4.819001631033657,-0.8457635720799815,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
62,62:570744:12825:181730,B6-B8,ml,-1.8232549080626512,-0.3518149332101535,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
62,62:570772:12851:181758,B4-B6,ml,-3.113540295876845,-0.8168435772148411,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:570772:12851:181758,B4-B8,ml,-2.347464847352576,-0.644407119973617,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:570772:12851:181758,B6-B8,ml,0.7660754485242691,0.23144366947029682,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
62,62:570954:13019:181940,B4-B6,ml,-3.1294575397170945,-0.6091996865113173,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
62,62:570954:13019:181940,B4-B8,ml,-2.617492360619856,-0.6658592228850279,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:570954:13019:181940,B6-B8,ml,0.5119651790972384,0.1153846293268439,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:571037:13089:182023,B4-B6,ml,-3.9678641113798463,-0.7018444148437437,"amp_adc[2500,4000)","charge[4000,8000)",peakmax_17,False,novel_delayed_peak
62,62:571037:13089:182023,B4-B8,ml,-2.8873629569724883,-0.5371435091163624,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_17,False,novel_delayed_peak
62,62:571037:13089:182023,B6-B8,ml,1.080501154407358,0.2087795668843378,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_17,False,novel_delayed_peak
62,62:571059:13110:182045,B4-B6,ml,-3.2324791083979534,-0.6526379183009462,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
62,62:571059:13110:182045,B4-B8,ml,-1.417890392597748,-0.3230583308518811,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
62,62:571059:13110:182045,B6-B8,ml,1.8145887158002054,0.5473039232797715,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
62,62:571227:13263:182213,B4-B6,ml,-3.8953264064669355,-0.9912277432977837,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:571227:13263:182213,B4-B8,ml,-4.059193488994573,-1.0818635537231336,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:571227:13263:182213,B6-B8,ml,-0.16386708252763782,-0.04506985848674729,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:571254:13287:182240,B4-B6,ml,-1.8658511046443138,-0.40512505211247407,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_8,False,unassigned_common
62,62:571254:13287:182240,B4-B8,ml,-1.4288086275202048,-0.3527398264859714,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:571254:13287:182240,B6-B8,ml,0.43704247712410904,0.11550267390675362,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:571297:13327:182283,B4-B6,ml,-3.8240054784066118,-0.840552345451455,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:571297:13327:182283,B4-B8,ml,-3.263103199464652,-0.7671572501197295,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
62,62:571297:13327:182283,B6-B8,ml,0.5609022789419598,0.15811843268835843,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
62,62:571298:13328:182284,B4-B6,ml,-4.570153180412454,-0.8419707067239777,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
62,62:571298:13328:182284,B4-B8,ml,-2.0265701727242487,-0.4484845532923403,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
62,62:571298:13328:182284,B6-B8,ml,2.5435830076882056,0.5745354070918345,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
62,62:571355:13379:182341,B4-B6,ml,-3.9577945283533253,-0.9714112772872765,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
62,62:571355:13379:182341,B4-B8,ml,-4.847006911195166,-1.058515274029255,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
62,62:571355:13379:182341,B6-B8,ml,-0.8892123828418406,-0.2102934492039915,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
