row_index,run,event_id,stave,method,residual_ns,pull,amplitude_bin,charge_bin,peak_sample_bin,saturation_flag,p09_anomaly_class
195,58,58:420237:4046:31237,B4,traditional,2.0373931242862966,,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
196,58,58:420237:4046:31237,B6,traditional,-1.0873821792825495,,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
197,58,58:420237:4046:31237,B8,traditional,-0.950010945003747,,"amp_adc[2500,4000)","charge[24000,40000)",peak_4,False,unassigned_common
198,58,58:420245:4054:31245,B4,traditional,0.7917856147959625,,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
199,58,58:420245:4054:31245,B6,traditional,0.8247409777611594,,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
200,58,58:420245:4054:31245,B8,traditional,-1.616526592557122,,"amp_adc[1000,1500)","charge[8000,14000)",peak_8,False,unassigned_common
201,58,58:420334:4140:31334,B4,traditional,1.8678419177728074,,"amp_adc[1500,2500)","charge[4000,8000)",peak_17,False,novel_delayed_peak
202,58,58:420334:4140:31334,B6,traditional,-1.0574686913163163,,"amp_adc[2500,4000)","charge[4000,8000)",peak_17,False,novel_delayed_peak
203,58,58:420334:4140:31334,B8,traditional,-0.8103732264564911,,"amp_adc[2500,4000)","charge[8000,14000)",peak_17,False,novel_delayed_peak
204,58,58:421027:4781:32023,B4,traditional,2.2660653620799778,,"amp_adc[1000,1500)","charge[4000,8000)",peak_4,False,unassigned_common
205,58,58:421027:4781:32023,B6,traditional,-1.2557110282940442,,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
206,58,58:421027:4781:32023,B8,traditional,-1.0103543337859264,,"amp_adc[2500,4000)","charge[14000,24000)",peak_3,False,novel_early_pretrigger
207,58,58:421487:5218:32482,B4,traditional,2.1880198949350103,,"amp_adc[2500,4000)","charge[8000,14000)",peak_15,False,novel_delayed_peak
208,58,58:421487:5218:32482,B6,traditional,-0.9299406273541706,,"amp_adc[2500,4000)","charge[8000,14000)",peak_15,False,novel_delayed_peak
209,58,58:421487:5218:32482,B8,traditional,-1.2580792675808397,,"amp_adc[1500,2500)","charge[8000,14000)",peak_15,False,novel_delayed_peak
210,58,58:421531:5255:32526,B4,traditional,-1.0273169565975593,,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
211,58,58:421531:5255:32526,B6,traditional,1.9114124496125697,,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
212,58,58:421531:5255:32526,B8,traditional,-0.8840954930150104,,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
213,58,58:421877:5573:32871,B4,traditional,2.017733266949307,,"amp_adc[1500,2500)","charge[14000,24000)",peak_11,False,unassigned_common
214,58,58:421877:5573:32871,B6,traditional,-1.0697818259745873,,"amp_adc[2500,4000)","charge[14000,24000)",peak_11,False,unassigned_common
215,58,58:421877:5573:32871,B8,traditional,-0.9479514409747196,,"amp_adc[2500,4000)","charge[24000,40000)",peak_11,False,unassigned_common
216,58,58:422340:6010:33333,B4,traditional,2.0809535741665,,"amp_adc[2500,4000)","charge[14000,24000)",peak_12,False,unassigned_common
217,58,58:422340:6010:33333,B6,traditional,-1.1298869987177653,,"amp_adc[2500,4000)","charge[14000,24000)",peak_12,False,unassigned_common
218,58,58:422340:6010:33333,B8,traditional,-0.9510665754487349,,"amp_adc[2500,4000)","charge[14000,24000)",peak_12,False,unassigned_common
219,59,59:423280:6885:34268,B4,traditional,1.0899199505710726,,"amp_adc[1500,2500)","charge[8000,14000)",peak_7,False,unassigned_common
220,59,59:423280:6885:34268,B6,traditional,0.7391878298318701,,"amp_adc[1000,1500)","charge[8000,14000)",peak_8,False,unassigned_common
221,59,59:423280:6885:34268,B8,traditional,-1.8291077804029428,,"amp_adc[2500,4000)","charge[14000,24000)",peak_7,False,unassigned_common
222,59,59:423346:6947:34334,B4,traditional,1.5043594073648165,,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
223,59,59:423346:6947:34334,B6,traditional,-0.7154995978483925,,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
224,59,59:423346:6947:34334,B8,traditional,-0.7888598095164241,,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
225,59,59:423397:6993:34385,B4,traditional,1.846292934545609,,"amp_adc[1500,2500)","charge[14000,24000)",peak_5,False,unassigned_common
226,59,59:423397:6993:34385,B6,traditional,-1.234622072249202,,"amp_adc[1500,2500)","charge[14000,24000)",peak_5,False,unassigned_common
227,59,59:423397:6993:34385,B8,traditional,-0.6116708622964069,,"amp_adc[2500,4000)","charge[24000,40000)",peak_5,False,unassigned_common
228,59,59:423408:7002:34396,B4,traditional,1.632616138333141,,"amp_adc[2500,4000)","charge[14000,24000)",peak_10,False,unassigned_common
229,59,59:423408:7002:34396,B6,traditional,-1.5364906289661846,,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
230,59,59:423408:7002:34396,B8,traditional,-0.09612550936696351,,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
231,59,59:423416:7008:34404,B4,traditional,3.1708646651121555,,"amp_adc[2500,4000)","charge[24000,40000)",peak_6,False,unassigned_common
232,59,59:423416:7008:34404,B6,traditional,-2.09842484511622,,"amp_adc[2500,4000)","charge[24000,40000)",peak_6,False,unassigned_common
233,59,59:423416:7008:34404,B8,traditional,-1.0724398199959353,,"amp_adc[1000,1500)","charge[4000,8000)",peak_7,False,unassigned_common
234,59,59:423434:7026:34422,B4,traditional,2.0302143389794054,,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
235,59,59:423434:7026:34422,B6,traditional,-1.0595628316574803,,"amp_adc[1500,2500)","charge[14000,24000)",peak_5,False,unassigned_common
236,59,59:423434:7026:34422,B8,traditional,-0.970651507321918,,"amp_adc[1500,2500)","charge[14000,24000)",peak_6,False,unassigned_common
237,59,59:423435:7027:34423,B4,traditional,1.6614893881505424,,"amp_adc[1500,2500)","charge[1000,4000)",peak_17,False,novel_delayed_peak
238,59,59:423435:7027:34423,B6,traditional,-0.39086732254013157,,"amp_adc[1000,1500)","charge[1000,4000)",peak_17,False,novel_delayed_peak
239,59,59:423435:7027:34423,B8,traditional,-1.2706220656103966,,"amp_adc[1000,1500)","charge[1000,4000)",peak_17,False,novel_delayed_peak
240,59,59:423446:7037:34434,B4,traditional,2.2707112504762463,,"amp_adc[1000,1500)","charge[4000,8000)",peak_5,False,unassigned_common
241,59,59:423446:7037:34434,B6,traditional,-1.2512730764963322,,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
242,59,59:423446:7037:34434,B8,traditional,-1.019438173979914,,"amp_adc[2500,4000)","charge[14000,24000)",peak_4,False,unassigned_common
243,59,59:423474:7062:34462,B4,traditional,1.8771692985883206,,"amp_adc[2500,4000)","charge[14000,24000)",peak_6,False,unassigned_common
244,59,59:423474:7062:34462,B6,traditional,-1.024813734798741,,"amp_adc[2500,4000)","charge[24000,40000)",peak_6,False,unassigned_common
245,59,59:423474:7062:34462,B8,traditional,-0.8523555637895797,,"amp_adc[2500,4000)","charge[24000,40000)",peak_6,False,unassigned_common
246,59,59:423481:7067:34469,B4,traditional,1.7748366534680358,,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
247,59,59:423481:7067:34469,B6,traditional,-2.013266837863881,,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
248,59,59:423481:7067:34469,B8,traditional,0.2384301843958383,,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
249,59,59:423511:7094:34499,B4,traditional,3.044099938231618,,"amp_adc[2500,4000)","charge[24000,40000)",peak_10,False,unassigned_common
250,59,59:423511:7094:34499,B6,traditional,-0.9533339325974239,,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
251,59,59:423511:7094:34499,B8,traditional,-2.090766005634194,,"amp_adc[4000,7000)","charge[40000,80000)",peak_7,False,unassigned_common
252,59,59:423570:7149:34558,B4,traditional,0.2987545146453314,,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
253,59,59:423570:7149:34558,B6,traditional,-1.285495704016249,,"amp_adc[1500,2500)","charge[8000,14000)",peak_8,False,unassigned_common
254,59,59:423570:7149:34558,B8,traditional,0.9867411893709175,,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
255,59,59:423594:7172:34582,B4,traditional,2.0010784401555597,,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
256,59,59:423594:7172:34582,B6,traditional,-1.8513707833413449,,"amp_adc[1500,2500)","charge[8000,14000)",peak_8,False,unassigned_common
257,59,59:423594:7172:34582,B8,traditional,-0.14970765681420772,,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
258,59,59:423651:7228:34639,B4,traditional,1.3683390765412966,,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
259,59,59:423651:7228:34639,B6,traditional,-1.0642650867144496,,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
260,59,59:423651:7228:34639,B8,traditional,-0.30407398982684697,,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
261,59,59:423655:7232:34643,B4,traditional,1.1880547101737378,,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
262,59,59:423655:7232:34643,B6,traditional,-1.1237458816098993,,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
263,59,59:423655:7232:34643,B8,traditional,-0.06430882856383846,,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
264,59,59:423697:7273:34685,B4,traditional,2.0916754067167957,,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
265,59,59:423697:7273:34685,B6,traditional,-1.014956726255086,,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
266,59,59:423697:7273:34685,B8,traditional,-1.0767186804617097,,"amp_adc[4000,7000)","charge[24000,40000)",peak_8,False,unassigned_common
267,59,59:423766:7332:34754,B4,traditional,3.5274112716236985,,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
268,59,59:423766:7332:34754,B6,traditional,-1.0773673412588778,,"amp_adc[1500,2500)","charge[8000,14000)",peak_8,False,unassigned_common
269,59,59:423766:7332:34754,B8,traditional,-2.450043930364828,,"amp_adc[4000,7000)","charge[40000,80000)",peak_7,False,unassigned_common
270,59,59:423830:7390:34818,B4,traditional,2.627953493032095,,"amp_adc[1000,1500)","charge[4000,8000)",peak_4,False,unassigned_common
271,59,59:423830:7390:34818,B6,traditional,-1.1905885940499346,,"amp_adc[1000,1500)","charge[4000,8000)",peak_5,False,unassigned_common
272,59,59:423830:7390:34818,B8,traditional,-1.4373648989821532,,"amp_adc[1500,2500)","charge[14000,24000)",peak_4,False,unassigned_common
273,59,59:423988:7540:34976,B4,traditional,2.7737769347452073,,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
274,59,59:423988:7540:34976,B6,traditional,-1.070828242947826,,"amp_adc[1500,2500)","charge[8000,14000)",peak_8,False,unassigned_common
275,59,59:423988:7540:34976,B8,traditional,-1.7029486917973813,,"amp_adc[1500,2500)","charge[8000,14000)",peak_8,False,unassigned_common
276,59,59:424134:7672:35122,B4,traditional,2.573747787945784,,"amp_adc[1000,1500)","charge[4000,8000)",peak_3,False,novel_early_pretrigger
277,59,59:424134:7672:35122,B6,traditional,-1.307169258407363,,"amp_adc[1500,2500)","charge[4000,8000)",peak_4,False,unassigned_common
278,59,59:424134:7672:35122,B8,traditional,-1.266578529538414,,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
279,59,59:424136:7674:35124,B4,traditional,0.8060946062826773,,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
280,59,59:424136:7674:35124,B6,traditional,0.4981466870818352,,"amp_adc[1000,1500)","charge[8000,14000)",peak_9,False,unassigned_common
281,59,59:424136:7674:35124,B8,traditional,-1.3042412933645195,,"amp_adc[2500,4000)","charge[24000,40000)",peak_11,False,unassigned_common
282,59,59:424160:7695:35148,B4,traditional,-0.37055777633649,,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
283,59,59:424160:7695:35148,B6,traditional,-1.191155896970784,,"amp_adc[1500,2500)","charge[8000,14000)",peak_10,False,unassigned_common
284,59,59:424160:7695:35148,B8,traditional,1.561713673307267,,"amp_adc[2500,4000)","charge[24000,40000)",peak_9,False,unassigned_common
285,59,59:424198:7728:35186,B4,traditional,2.1051791636677706,,"amp_adc[1000,1500)","charge[8000,14000)",peak_4,False,unassigned_common
286,59,59:424198:7728:35186,B6,traditional,-1.1968392489316955,,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
287,59,59:424198:7728:35186,B8,traditional,-0.9083399147360751,,"amp_adc[2500,4000)","charge[24000,40000)",peak_4,False,unassigned_common
288,59,59:424219:7748:35207,B4,traditional,4.06385498987963,,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
289,59,59:424219:7748:35207,B6,traditional,-2.1218969342293263,,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
290,59,59:424219:7748:35207,B8,traditional,-1.9419580556503035,,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
291,59,59:424298:7820:35286,B4,traditional,1.2305200506726592,,"amp_adc[2500,4000)","charge[14000,24000)",peak_7,False,unassigned_common
292,59,59:424298:7820:35286,B6,traditional,-2.7748139318341245,,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
293,59,59:424298:7820:35286,B8,traditional,1.5442938811614582,,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
294,59,59:424411:7925:35399,B4,traditional,-0.23797062548732129,,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
295,59,59:424411:7925:35399,B6,traditional,-1.9467952959377754,,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
296,59,59:424411:7925:35399,B8,traditional,2.1847659214250967,,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
297,59,59:424478:7990:35466,B4,traditional,1.9303443379064973,,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
298,59,59:424478:7990:35466,B6,traditional,-0.42462093090401254,,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
299,59,59:424478:7990:35466,B8,traditional,-1.5057234070024776,,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
300,59,59:424580:8085:35568,B4,traditional,1.778868149367554,,"amp_adc[1500,2500)","charge[14000,24000)",peak_5,False,unassigned_common
301,59,59:424580:8085:35568,B6,traditional,-1.2452926088685246,,"amp_adc[2500,4000)","charge[14000,24000)",peak_5,False,unassigned_common
302,59,59:424580:8085:35568,B8,traditional,-0.5335755404990294,,"amp_adc[4000,7000)","charge[40000,80000)",peak_4,False,unassigned_common
303,59,59:424615:8117:35603,B4,traditional,2.480432009582074,,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
304,59,59:424615:8117:35603,B6,traditional,0.2163048149717497,,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
305,59,59:424615:8117:35603,B8,traditional,-2.696736824553824,,"amp_adc[4000,7000)","charge[24000,40000)",peak_8,False,unassigned_common
306,59,59:424637:8137:35625,B4,traditional,2.2380822978949197,,"amp_adc[1000,1500)","charge[8000,14000)",peak_4,False,unassigned_common
307,59,59:424637:8137:35625,B6,traditional,-1.1380926549713664,,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
308,59,59:424637:8137:35625,B8,traditional,-1.0999896429235534,,"amp_adc[1500,2500)","charge[14000,24000)",peak_5,False,unassigned_common
309,59,59:424651:8150:35639,B4,traditional,2.078050833595718,,"amp_adc[1500,2500)","charge[14000,24000)",peak_5,False,unassigned_common
310,59,59:424651:8150:35639,B6,traditional,-1.0569946224735745,,"amp_adc[1500,2500)","charge[14000,24000)",peak_6,False,unassigned_common
311,59,59:424651:8150:35639,B8,traditional,-1.0210562111221364,,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
312,59,59:424664:8162:35652,B4,traditional,1.2867212777851833,,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
313,59,59:424664:8162:35652,B6,traditional,-0.3736752605933802,,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
314,59,59:424664:8162:35652,B8,traditional,-0.913046017191796,,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
315,59,59:424678:8175:35666,B4,traditional,1.9533784029888608,,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
316,59,59:424678:8175:35666,B6,traditional,-1.1817168145783796,,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
317,59,59:424678:8175:35666,B8,traditional,-0.7716615884104812,,"amp_adc[2500,4000)","charge[24000,40000)",peak_4,False,unassigned_common
318,59,59:424704:8200:35692,B4,traditional,1.650029497886365,,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
319,59,59:424704:8200:35692,B6,traditional,-1.588759368999547,,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
320,59,59:424704:8200:35692,B8,traditional,-0.06127012888681804,,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
321,59,59:424727:8222:35715,B4,traditional,0.7496562219758047,,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
322,59,59:424727:8222:35715,B6,traditional,-0.7962069145887938,,"amp_adc[2500,4000)","charge[14000,24000)",peak_10,False,unassigned_common
323,59,59:424727:8222:35715,B8,traditional,0.04655069261299616,,"amp_adc[4000,7000)","charge[40000,80000)",peak_8,False,unassigned_common
324,59,59:424739:8234:35727,B4,traditional,2.326678130743133,,"amp_adc[1000,1500)","charge[4000,8000)",peak_4,False,unassigned_common
325,59,59:424739:8234:35727,B6,traditional,-1.1287537669057954,,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
326,59,59:424739:8234:35727,B8,traditional,-1.1979243638373447,,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
327,59,59:424760:8254:35748,B4,traditional,0.3429597563107052,,"amp_adc[1500,2500)","charge[8000,14000)",peak_8,False,unassigned_common
