fold,n_eval,stave,amp_region,rise_width_region,cfd_phase_region,tail_shape_region,saturation_region,current_family,empirical_q_mse,empirical_timing_abs_ns,ridge_q_mse,ridge_timing_abs_ns,gradient_boosted_trees_q_mse,gradient_boosted_trees_timing_abs_ns,mlp_q_mse,mlp_timing_abs_ns,cnn_early_1d_q_mse,cnn_early_1d_timing_abs_ns,support_gated_mixture_q_mse,support_gated_mixture_timing_abs_ns,best_method,ridge_minus_empirical_q_mse,gbt_minus_empirical_q_mse,mlp_minus_empirical_q_mse,cnn_minus_empirical_q_mse
holdout_sample_i,48,B4,a4700_6800,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.5303410171283415,7.083333333333333,0.3108653867770454,7.5,0.39205149609582995,8.958333333333334,0.3711992078127017,9.0625,0.29425330591119714,6.614583333333333,0.5303410171283415,7.083333333333333,cnn_early_1d,-0.21947563035129608,-0.13828952103251152,-0.15914180931563976,-0.23608771121714434
holdout_sample_i,48,B4,a4700_6800,rise_mid,phase_early,tail_long,unsaturated,high_20nA,0.01128048855268086,2.2916666666666665,0.006279712654741518,0.4166666666666667,0.0036237934159455074,0.15625,0.015409654971924336,1.1979166666666667,0.0116886398458269,2.2916666666666665,0.01128048855268086,2.2916666666666665,gradient_boosted_trees,-0.005000775897939342,-0.007656695136735352,0.004129166419243477,0.0004081512931460411
holdout_sample_i,39,B4,a4700_6800,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,0.45378057834760416,6.282051282051282,0.26813535912278513,7.115384615384615,0.32162654337068286,7.948717948717949,0.3134237209216224,9.294871794871796,0.25887518642306145,6.602564102564102,0.45378057834760416,6.282051282051282,cnn_early_1d,-0.18564521922481902,-0.1321540349769213,-0.14035685742598175,-0.1949053919245427
holdout_sample_i,56,B4,a4700_6800,rise_mid,phase_mid,tail_long,unsaturated,high_20nA,0.00897729362775924,1.9196428571428572,0.006859757745992627,0.625,0.003775096697998898,0.35714285714285715,0.013722655057179265,0.625,0.009668678331908872,1.9196428571428572,0.00897729362775924,1.9196428571428572,gradient_boosted_trees,-0.0021175358817666122,-0.005202196929760341,0.004745361429420026,0.0006913847041496324
holdout_sample_i,53,B4,a4700_6800,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,0.591560199392063,7.877358490566038,0.3588080086584637,6.415094339622642,0.447798249014439,9.716981132075471,0.42037961251895567,11.037735849056604,0.2980497538817043,5.471698113207547,0.591560199392063,7.877358490566038,cnn_early_1d,-0.23275219073359926,-0.14376195037762396,-0.17118058687310728,-0.29351044551035865
holdout_sample_i,61,B4,a4700_6800,rise_narrow,phase_early,tail_long,unsaturated,high_20nA,0.01257783404246993,2.1311475409836067,0.0067109774706998375,0.45081967213114754,0.003082509235777104,0.0,0.016477768381261835,1.0655737704918034,0.009921192055929132,2.1311475409836067,0.01257783404246993,2.1311475409836067,gradient_boosted_trees,-0.005866856571770092,-0.009495324806692827,0.003899934338791905,-0.0026566419865407982
holdout_sample_i,46,B4,a4700_6800,rise_narrow,phase_early,tail_mid,unsaturated,high_20nA,0.055911318879728195,2.5,0.018243652106821776,1.4130434782608696,0.013778875960174458,2.5,0.019529334807076984,1.358695652173913,0.031227729213590887,2.5,0.055911318879728195,2.5,gradient_boosted_trees,-0.03766766677290642,-0.04213244291955374,-0.03638198407265121,-0.024683589666137307
holdout_sample_i,32,B4,a4700_6800,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,0.40111958450499335,5.625,0.23440790419617308,4.84375,0.2628453010420633,7.1875,0.21865350213565382,9.140625,0.22576994948632728,4.453125,0.40111958450499335,5.625,mlp,-0.16671168030882028,-0.13827428346293008,-0.18246608236933953,-0.17534963501866607
holdout_sample_i,39,B4,a4700_6800,rise_narrow,phase_late,tail_long,unsaturated,high_20nA,0.009052342684310195,1.5384615384615385,0.011402083770126149,1.4743589743589745,0.004058769116737229,0.19230769230769232,0.01281768261830057,0.0641025641025641,0.010151379352623701,1.4743589743589745,0.009052342684310195,1.5384615384615385,gradient_boosted_trees,0.002349741085815954,-0.004993573567572966,0.003765339933990376,0.0010990366683135064
holdout_sample_i,54,B6,a1000_1500,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.20376969446675447,5.555555555555555,0.15373740407724798,4.768518518518518,0.19473471200846748,4.62962962962963,0.1581584019973056,5.231481481481482,0.13861852516798676,5.694444444444445,0.20376969446675447,5.555555555555555,cnn_early_1d,-0.05003229038950649,-0.009034982458286989,-0.045611292469448866,-0.06515116929876771
holdout_sample_i,34,B6,a1000_1500,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,0.18184953625332642,6.397058823529412,0.14511124334653783,5.367647058823529,0.16792703103506829,5.588235294117647,0.15487227578899532,5.4411764705882355,0.13112362568235508,5.955882352941177,0.18184953625332642,6.397058823529412,cnn_early_1d,-0.036738292906788594,-0.013922505218258135,-0.026977260464331104,-0.05072591057097134
holdout_sample_i,49,B6,a1000_1500,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,0.24827602578663877,6.122448979591836,0.19096592618734268,5.816326530612245,0.2452645469601881,5.663265306122449,0.21538955373903604,6.020408163265306,0.1755531579291656,6.581632653061225,0.24827602578663877,6.122448979591836,cnn_early_1d,-0.05731009959929609,-0.0030114788264506698,-0.03288647204760273,-0.07272286785747317
holdout_sample_i,32,B6,a1000_1500,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,0.027079129941743232,3.046875,0.0015617427724018674,0.078125,0.0009244885637884841,0.0,0.013443995361997033,0.390625,0.006542658370744903,1.484375,0.027079129941743232,3.046875,gradient_boosted_trees,-0.025517387169341366,-0.026154641377954747,-0.013635134579746199,-0.02053647157099833
holdout_sample_i,46,B6,a1000_1500,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,1.3018190960089366,14.791666666666666,1.0921415984630585,15.0,1.356101006269455,15.0,1.1817073027292888,15.0,0.8309548944234848,15.0,1.3018190960089366,14.791666666666666,cnn_early_1d,-0.20967749754587817,0.05428191026051832,-0.12011179327964783,-0.47086420158545184
holdout_sample_i,45,B6,a1000_1500,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,0.443732081072198,9.61111111111111,0.16776356875482532,3.0,0.207861618677982,3.0,0.1801244334297048,3.0,0.1693955413252115,4.333333333333333,0.443732081072198,9.61111111111111,ridge,-0.27596851231737274,-0.23587046239421602,-0.2636076476424932,-0.2743365397469865
holdout_sample_i,32,B6,a1000_1500,rise_narrow,phase_mid,tail_compact,unsaturated,high_20nA,0.9008553197607398,3.59375,0.21222561760805547,3.28125,0.2378042756317882,3.28125,0.21653971174382602,3.359375,0.22368374220095574,5.0,0.9008553197607398,3.59375,ridge,-0.6886297021526844,-0.6630510441289517,-0.6843156080169138,-0.6771715775597841
holdout_sample_i,106,B6,a1500_2200,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.21702796344174752,6.415094339622642,0.17502574260129813,5.7075471698113205,0.24206321684918422,6.1084905660377355,0.20042957011066562,6.816037735849057,0.1481645893652396,6.415094339622642,0.24206321684918422,6.1084905660377355,cnn_early_1d,-0.042002220840449384,0.025035253407436703,-0.0165983933310819,-0.06886337407650792
holdout_sample_i,58,B6,a1500_2200,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,0.004054140943957308,2.1982758620689653,0.0014568066670782036,0.3017241379310345,0.0010670269519107024,0.0,0.009620037623592521,0.6896551724137931,0.0032261225975665606,0.9051724137931034,0.004054140943957308,2.1982758620689653,gradient_boosted_trees,-0.002597334276879104,-0.002987113992046605,0.005565896679635213,-0.0008280183463907471
holdout_sample_i,33,B6,a1500_2200,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,0.08280655121333183,4.924242424242424,0.0714287550873014,3.257575757575758,0.09213549791755005,3.8636363636363638,0.08542090320728303,3.787878787878788,0.060928080496082164,4.166666666666667,0.08280655121333183,4.924242424242424,cnn_early_1d,-0.011377796126030432,0.009328946704218216,0.0026143519939512,-0.021878470717249666
holdout_sample_i,74,B6,a1500_2200,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,0.1986079276073228,6.993243243243243,0.17129839783619713,6.385135135135135,0.2284867177717325,6.993243243243243,0.20518706712157755,7.195945945945946,0.14572748015314377,6.858108108108108,0.1986079276073228,6.993243243243243,cnn_early_1d,-0.027309529771125662,0.029878790164409696,0.0065791395142547615,-0.052880447454179025
holdout_sample_i,49,B6,a1500_2200,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,0.0045781303449847835,2.5510204081632653,0.0016120889786689593,0.25510204081632654,0.001107634701966255,0.0,0.013248003514867214,1.1734693877551021,0.004062962294776613,0.9693877551020408,0.0045781303449847835,2.5510204081632653,gradient_boosted_trees,-0.002966041366315824,-0.0034704956430185287,0.00866987316988243,-0.0005151680502081708
holdout_sample_i,60,B6,a1500_2200,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,0.17663831029087304,5.208333333333333,0.07095653493423014,1.0,0.07205736948138414,1.0,0.07167296522141745,1.0,0.05931521320560326,1.2083333333333333,0.17663831029087304,5.208333333333333,cnn_early_1d,-0.1056817753566429,-0.1045809408094889,-0.1049653450694556,-0.11732309708526978
holdout_sample_i,25,B6,a1500_2200,rise_narrow,phase_mid,tail_compact,unsaturated,high_20nA,0.5144291987419128,5.9,0.2782330285459757,5.5,0.37899929400905974,5.5,0.3358861833065748,5.6,0.2337669022530317,6.1,0.5144291987419128,5.9,cnn_early_1d,-0.23619617019593714,-0.1354299047328531,-0.17854301543533801,-0.28066229648888114
holdout_sample_i,195,B6,a2200_3200,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.24500581876806116,7.102564102564102,0.19616952195861284,6.67948717948718,0.25172455555394235,6.897435897435898,0.217953825608838,7.576923076923077,0.15719750002860783,6.5,0.24500581876806116,7.102564102564102,cnn_early_1d,-0.048836296809448315,0.006718736785881196,-0.02705199315922316,-0.08780831873945333
holdout_sample_i,209,B6,a2200_3200,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,0.002663862917950135,0.19138755980861244,0.00321546534712733,0.20334928229665072,0.001805175731337679,0.0,0.01031273461531998,0.2631578947368421,0.005735761648981866,0.4665071770334928,0.001805175731337679,0.0,gradient_boosted_trees,0.0005516024291771951,-0.0008586871866124561,0.007648871697369844,0.0030718987310317312
holdout_sample_i,77,B6,a2200_3200,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,0.1845588072239205,6.590909090909091,0.15544200843794362,6.428571428571429,0.19046895111559722,6.720779220779221,0.1746449657897654,6.9480519480519485,0.12840708452531466,6.233766233766234,0.1845588072239205,6.590909090909091,cnn_early_1d,-0.029116798785976894,0.005910143891676711,-0.009913841434155107,-0.056151722698605855
holdout_sample_i,113,B6,a2200_3200,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,0.0019760427146390896,0.19911504424778761,0.0020083355057267252,0.11061946902654868,0.0013063983485273008,0.0,0.011542113505351696,0.37610619469026546,0.0036538221920883363,0.5088495575221239,0.0019760427146390896,0.19911504424778761,gradient_boosted_trees,3.2292791087635674e-05,-0.0006696443661117887,0.009566070790712606,0.0016777794774492467
holdout_sample_i,183,B6,a2200_3200,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,0.2488676276451975,7.5136612021857925,0.20344859569065404,7.759562841530054,0.25838649262818486,7.814207650273224,0.23202036637292733,7.622950819672131,0.1687366446716246,6.885245901639344,0.2488676276451975,7.5136612021857925,cnn_early_1d,-0.04541903195454344,0.009518864982987374,-0.016847261272270153,-0.08013098297357288
holdout_sample_i,182,B6,a2200_3200,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,0.002154390003820309,0.260989010989011,0.0021028298901705315,0.10989010989010989,0.00141197966692555,0.0,0.011521024511331864,0.6593406593406593,0.003853207298214526,0.28846153846153844,0.00141197966692555,0.0,gradient_boosted_trees,-5.15601136497775e-05,-0.000742410336894759,0.009366634507511554,0.001698817294394217
holdout_sample_i,41,B6,a2200_3200,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,0.2590137285723807,4.451219512195122,0.1654148580423446,3.4146341463414633,0.21970262916882716,3.4146341463414633,0.18679944589545366,3.475609756097561,0.14515594972828735,3.5365853658536586,0.2590137285723807,4.451219512195122,cnn_early_1d,-0.0935988705300361,-0.03931109940355354,-0.07221428267692703,-0.11385777884409334
holdout_sample_i,106,B6,a3200_4700,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.40099051213067266,10.471698113207546,0.2749536705176841,9.080188679245284,0.3070833957552278,8.75,0.26917126659274626,8.985849056603774,0.23379011187688584,6.839622641509434,0.40099051213067266,10.471698113207546,cnn_early_1d,-0.12603684161298856,-0.09390711637544485,-0.1318192455379264,-0.16720040025378682
holdout_sample_i,45,B6,a3200_4700,rise_mid,phase_early,tail_long,unsaturated,high_20nA,0.010353353010867934,0.6666666666666666,0.003803635771489805,0.3888888888888889,0.0015075295031362892,0.0,0.01185875430070107,0.0,0.014470573200606834,2.2777777777777777,0.010353353010867934,0.6666666666666666,gradient_boosted_trees,-0.006549717239378129,-0.008845823507731644,0.0015054012898331366,0.0041172201897388995
holdout_sample_i,192,B6,a3200_4700,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,0.007947149299091414,0.7161458333333334,0.006096266821356206,0.4036458333333333,0.0036179589626659306,0.0,0.01603487080778986,0.10416666666666667,0.01287684410681302,1.5364583333333333,0.007947149299091414,0.7161458333333334,gradient_boosted_trees,-0.001850882477735208,-0.004329190336425483,0.008087721508698445,0.004929694807721607
holdout_sample_i,27,B6,a3200_4700,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,0.25749838163946515,9.62962962962963,0.18712284049319935,8.148148148148149,0.1791598606201902,6.944444444444445,0.15707054411948013,6.851851851851852,0.1685184539131758,6.574074074074074,0.25749838163946515,9.62962962962963,mlp,-0.07037554114626579,-0.07833852101927494,-0.10042783751998502,-0.08897992772628935
holdout_sample_i,45,B6,a3200_4700,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,0.004830017541759841,1.0555555555555556,0.0028436866708878407,0.16666666666666666,0.001693459431153258,0.0,0.01302955138910106,0.2222222222222222,0.0073571646006165125,1.5555555555555556,0.004830017541759841,1.0555555555555556,gradient_boosted_trees,-0.001986330870872,-0.0031365581106065827,0.00819953384734122,0.0025271470588566717
holdout_sample_i,90,B6,a3200_4700,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,0.36185221885093566,9.36111111111111,0.2528411789500415,8.833333333333334,0.2768068891908709,7.75,0.25784358520653244,8.055555555555555,0.22271888154957697,6.777777777777778,0.36185221885093566,9.36111111111111,cnn_early_1d,-0.10901103990089417,-0.08504532966006478,-0.10400863364440321,-0.13913333730135868
holdout_sample_i,52,B6,a3200_4700,rise_mid,phase_mid,tail_long,unsaturated,high_20nA,0.012344493691881116,1.7788461538461537,0.004367633797786708,0.4807692307692308,0.001955025977791156,0.09615384615384616,0.012043680420474092,0.14423076923076922,0.01333400487954564,2.3076923076923075,0.012344493691881116,1.7788461538461537,gradient_boosted_trees,-0.007976859894094409,-0.01038946771408996,-0.00030081327140702406,0.000989511187664523
holdout_sample_i,158,B6,a3200_4700,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,0.007069112633813329,0.5221518987341772,0.004940332055390097,0.4430379746835443,0.0032064243980736568,0.06329113924050633,0.013811540234299237,0.07911392405063292,0.011229672669887402,1.2974683544303798,0.007069112633813329,0.5221518987341772,gradient_boosted_trees,-0.0021287805784232314,-0.003862688235739672,0.006742427600485908,0.004160560036074073
holdout_sample_i,38,B6,a3200_4700,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,0.563638029129368,10.855263157894736,0.38028138887556934,6.7105263157894735,0.42674849030290535,9.144736842105264,0.4427180994841248,10.460526315789474,0.2804586653485272,6.052631578947368,0.563638029129368,10.855263157894736,cnn_early_1d,-0.18335664025379866,-0.13688953882646265,-0.12091992964524317,-0.2831793637808408
holdout_sample_i,62,B6,a3200_4700,rise_narrow,phase_early,tail_mid,unsaturated,high_20nA,0.009496357502261738,0.7661290322580645,0.005521871758504774,0.28225806451612906,0.003828922100873075,0.12096774193548387,0.01556036214533917,1.814516129032258,0.01244507214125827,0.4838709677419355,0.009496357502261738,0.7661290322580645,gradient_boosted_trees,-0.003974485743756964,-0.005667435401388663,0.006064004643077433,0.0029487146389965326
holdout_sample_i,38,B6,a3200_4700,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,0.37327425373279677,10.723684210526315,0.2631603495621427,6.7105263157894735,0.27062042531476643,7.894736842105263,0.23795950734502713,8.421052631578947,0.2248025640107949,5.7894736842105265,0.37327425373279677,10.723684210526315,cnn_early_1d,-0.11011390417065409,-0.10265382841803034,-0.13531474638776964,-0.14847168972200186
holdout_sample_i,31,B6,a3200_4700,rise_narrow,phase_late,tail_long,unsaturated,high_20nA,0.008851258386371822,0.24193548387096775,0.003249685925058667,0.16129032258064516,0.0018618574217527369,0.0,0.011251484384968794,0.0,0.008660023800491494,2.2580645161290325,0.008851258386371822,0.24193548387096775,gradient_boosted_trees,-0.005601572461313155,-0.006989400964619086,0.0024002259985969714,-0.00019123458588032882
holdout_sample_i,81,B6,a3200_4700,rise_narrow,phase_late,tail_mid,unsaturated,high_20nA,0.009869168058369234,0.5555555555555556,0.006086865468787075,0.7098765432098766,0.0036469417143297814,0.030864197530864196,0.013937896152446935,0.0,0.010968966681013156,0.5555555555555556,0.009869168058369234,0.5555555555555556,gradient_boosted_trees,-0.0037823025895821595,-0.006222226344039452,0.004068728094077701,0.0010997986226439216
holdout_sample_i,50,B8,a1000_1500,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.2775817324745508,7.45,0.211550548151294,6.85,0.2467521010603484,6.45,0.19953191769288545,7.0,0.18477315169277012,6.7,0.2775817324745508,7.45,cnn_early_1d,-0.0660311843232568,-0.03082963141420242,-0.07804981478166537,-0.0928085807817807
holdout_sample_i,28,B8,a1000_1500,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,0.00476499648230216,0.44642857142857145,0.0020016659577680876,0.35714285714285715,0.000997333637869018,0.0,0.013396642938172037,0.44642857142857145,0.006269228027751703,2.4107142857142856,0.00476499648230216,0.44642857142857145,gradient_boosted_trees,-0.002763330524534072,-0.0037676628444331416,0.008631646455869876,0.0015042315454495431
holdout_sample_i,60,B8,a2200_3200,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.29550532182186307,8.166666666666666,0.22482007432249565,8.041666666666666,0.26550941968896075,7.375,0.240123097885709,8.541666666666666,0.17580974911920008,6.5,0.29550532182186307,8.166666666666666,cnn_early_1d,-0.07068524749936742,-0.02999590213290232,-0.05538222393615405,-0.11969557270266298
holdout_sample_i,104,B8,a2200_3200,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,0.004216735081032177,0.28846153846153844,0.004653097141685573,0.6009615384615384,0.002379982645008612,0.0,0.010942082323598102,0.4326923076923077,0.008079521238049685,0.6730769230769231,0.004216735081032177,0.28846153846153844,gradient_boosted_trees,0.0004363620606533964,-0.0018367524360235646,0.006725347242565925,0.0038627861570175084
holdout_sample_i,28,B8,a2200_3200,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,0.17155165482788667,6.517857142857143,0.1418288640449429,6.607142857142857,0.1526143282434241,5.625,0.14951200589651023,7.053571428571429,0.11881041299890814,5.178571428571429,0.17155165482788667,6.517857142857143,cnn_early_1d,-0.029722790782943764,-0.018937326584462566,-0.022039648931376443,-0.05274124182897853
holdout_sample_i,41,B8,a2200_3200,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,0.002845428279092841,0.3048780487804878,0.003248670956466763,0.4268292682926829,0.0018322119754306755,0.0,0.010998352120886292,0.36585365853658536,0.005224362612004144,0.4268292682926829,0.002845428279092841,0.3048780487804878,gradient_boosted_trees,0.000403242677373922,-0.0010132163036621655,0.00815292384179345,0.002378934332911303
holdout_sample_i,51,B8,a2200_3200,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,0.3734057958594868,9.313725490196079,0.28336801271612166,9.558823529411764,0.33975239593231066,9.117647058823529,0.3090036327076775,9.509803921568627,0.22698640532607092,8.03921568627451,0.3734057958594868,9.313725490196079,cnn_early_1d,-0.09003778314336514,-0.03365339992717614,-0.0644021631518093,-0.14641939053341588
holdout_sample_i,73,B8,a2200_3200,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,0.0029216193019613902,0.3082191780821918,0.002782167111611754,0.23972602739726026,0.0016954123182400037,0.0,0.011585082659606996,0.4794520547945205,0.00487288125046055,1.13013698630137,0.0029216193019613902,0.3082191780821918,gradient_boosted_trees,-0.0001394521903496362,-0.0012262069837213866,0.008663463357645606,0.0019512619484991596
holdout_sample_i,38,B8,a3200_4700,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.5961940362551644,12.171052631578947,0.3803689820324607,11.052631578947368,0.4297986770245796,9.802631578947368,0.38364426211895414,9.868421052631579,0.31926041486868884,7.434210526315789,0.5961940362551644,12.171052631578947,cnn_early_1d,-0.2158250542227037,-0.16639535923058485,-0.2125497741362103,-0.2769336213864756
holdout_sample_i,68,B8,a3200_4700,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,0.012929405686469261,1.6544117647058822,0.008053393552720427,0.40441176470588236,0.005568534794870751,0.03676470588235294,0.01774068121645979,0.14705882352941177,0.016703261980562732,1.25,0.012929405686469261,1.6544117647058822,gradient_boosted_trees,-0.004876012133748834,-0.0073608708915985106,0.004811275529990527,0.003773856294093471
holdout_sample_i,51,B8,a3200_4700,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,0.4242019385092861,10.980392156862745,0.2853303212370149,9.46078431372549,0.29274036929753805,8.333333333333334,0.27709529228676094,8.186274509803921,0.24161735159640996,6.078431372549019,0.4242019385092861,10.980392156862745,cnn_early_1d,-0.1388716172722712,-0.13146156921174806,-0.14710664622252517,-0.18258458691287616
holdout_sample_i,44,B8,a3200_4700,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,0.012205928025646401,1.5340909090909092,0.006968321528856988,0.3977272727272727,0.004959921334264497,0.0,0.015995278335079997,0.0,0.014583670990587366,1.4772727272727273,0.012205928025646401,1.5340909090909092,gradient_boosted_trees,-0.005237606496789413,-0.007246006691381904,0.0037893503094335954,0.0023777429649409643
holdout_sample_i,26,B8,a3200_4700,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,0.48555565029200765,10.961538461538462,0.31083924753583353,6.923076923076923,0.3299657064626167,7.596153846153846,0.2800717879389007,7.403846153846154,0.2774228111637236,6.25,0.48555565029200765,10.961538461538462,cnn_early_1d,-0.17471640275617412,-0.15558994382939095,-0.20548386235310695,-0.20813283912828406
holdout_sample_ii,327,B2,a1000_1500,rise_mid,phase_early,tail_compact,unsaturated,sample_ii,0.3701054096471754,12.01834862385321,0.017500295787949583,2.5688073394495414,0.011169477760391342,0.6039755351681957,0.014041906816131055,2.4694189602446484,0.00915523751772384,0.8562691131498471,0.011169477760391342,0.6039755351681957,cnn_early_1d,-0.3526051138592258,-0.3589359318867841,-0.3560635028310444,-0.3609501721294516
holdout_sample_ii,312,B2,a1000_1500,rise_mid,phase_early,tail_mid,unsaturated,sample_ii,0.35667572547445164,13.926282051282051,0.009428403663673509,2.4038461538461537,0.005533696398834448,0.33653846153846156,0.01021579886616787,2.5,0.0035696938854443564,0.3766025641025641,0.005533696398834448,0.33653846153846156,cnn_early_1d,-0.3472473218107781,-0.3511420290756172,-0.3464599266082838,-0.3531060315890073
holdout_sample_ii,143,B2,a1000_1500,rise_mid,phase_late,tail_compact,unsaturated,sample_ii,0.3574204624466898,10.76923076923077,0.02260539665772492,2.395104895104895,0.012333678137473821,0.8916083916083916,0.01735188373177592,2.3426573426573425,0.012648670919136108,0.9965034965034965,0.3574204624466898,10.76923076923077,gradient_boosted_trees,-0.33481506578896486,-0.34508678430921597,-0.34006857871491386,-0.34477179152755366
holdout_sample_ii,220,B2,a1000_1500,rise_mid,phase_late,tail_mid,unsaturated,sample_ii,0.3466712743602456,13.920454545454545,0.0054373064580295685,1.8863636363636365,0.0036174833140848713,0.20454545454545456,0.009559616590777724,2.5,0.004322589009141181,0.5113636363636364,0.0036174833140848713,0.20454545454545456,gradient_boosted_trees,-0.341233967902216,-0.34305379104616074,-0.3371116577694679,-0.3423486853511044
holdout_sample_ii,132,B2,a1000_1500,rise_mid,phase_mid,tail_compact,unsaturated,sample_ii,0.3698485445072307,12.234848484848484,0.022131065135590648,2.821969696969697,0.015717555625981705,0.5303030303030303,0.018841848419657106,2.765151515151515,0.01330284750362454,1.5151515151515151,0.015717555625981705,0.5303030303030303,cnn_early_1d,-0.34771747937164005,-0.354130988881249,-0.3510066960875736,-0.35654569700360617
holdout_sample_ii,372,B2,a1000_1500,rise_mid,phase_mid,tail_mid,unsaturated,sample_ii,0.3474465681421789,14.448924731182796,0.006750608047074987,2.4059139784946235,0.003977571312268309,0.08736559139784947,0.009389467906706968,2.5,0.0038100149508960048,0.5913978494623656,0.003977571312268309,0.08736559139784947,cnn_early_1d,-0.3406959600951039,-0.34346899682991056,-0.3380571002354719,-0.3436365531912829
holdout_sample_ii,91,B2,a1000_1500,rise_narrow,phase_early,tail_compact,unsaturated,sample_ii,3.3147945954034572,6.7073170731707314,0.7299870296863779,7.7439024390243905,0.6842700650303529,7.134146341463414,0.6323274754130316,6.951219512195122,0.3862414107232616,7.439024390243903,0.6842700650303529,7.134146341463414,cnn_early_1d,-2.5848075657170795,-2.6305245303731044,-2.6824671199904255,-2.9285531846801955
holdout_sample_ii,143,B2,a1000_1500,rise_narrow,phase_late,tail_compact,unsaturated,sample_ii,0.870672323147498,4.6678321678321675,0.07605364815122584,0.47202797202797203,0.035602247839102444,0.3146853146853147,0.04076999279140769,0.45454545454545453,0.06175882746578702,2.2552447552447554,0.035602247839102444,0.3146853146853147,gradient_boosted_trees,-0.7946186749962721,-0.8350700753083955,-0.8299023303560903,-0.808913495681711
holdout_sample_ii,211,B2,a1000_1500,rise_narrow,phase_mid,tail_compact,unsaturated,sample_ii,1.222808595323847,1.042654028436019,0.1363430203347077,0.6635071090047393,0.05749962956136928,0.35545023696682465,0.07949803101621225,0.4146919431279621,0.11347324312879016,1.0071090047393365,0.05749962956136928,0.35545023696682465,gradient_boosted_trees,-1.0864655749891394,-1.1653089657624778,-1.1433105643076347,-1.1093353521950569
holdout_sample_ii,29,B2,a1000_1500,rise_wide,phase_early,tail_compact,unsaturated,sample_ii,1.2183110416021878,11.551724137931034,0.3282305610680205,3.6206896551724137,0.264064100435196,3.103448275862069,0.3157133440551406,2.6724137931034484,0.16867008200468528,3.6206896551724137,1.2183110416021878,11.551724137931034,cnn_early_1d,-0.8900804805341673,-0.9542469411669918,-0.9025976975470472,-1.0496409595975025
holdout_sample_ii,30,B2,a1000_1500,rise_wide,phase_late,tail_compact,unsaturated,sample_ii,0.43333017855882644,6.083333333333333,0.16138891023894153,5.833333333333333,0.0752180296725904,1.5,0.08086200285289022,2.3333333333333335,0.14524689372628927,6.166666666666667,0.43333017855882644,6.083333333333333,gradient_boosted_trees,-0.2719412683198849,-0.35811214888623605,-0.35246817570593625,-0.2880832848325372
holdout_sample_ii,46,B2,a1000_1500,rise_wide,phase_late,tail_mid,unsaturated,sample_ii,0.34843747371907735,15.0,0.007969759223634935,3.0434782608695654,0.0041781183883812965,0.3804347826086957,0.020978176400211514,2.5,0.004660141497504248,0.8152173913043478,0.34843747371907735,15.0,gradient_boosted_trees,-0.34046771449544244,-0.34425935533069607,-0.32745929731886586,-0.3437773322215731
