method,current_stratum,saturation_bin,amp_bin_label,peak_phase_bin,q_proxy_bin,n,n_runs,q_delta,tail_delta,live10_delta_ns,timing_delta_ns,secondary_error_delta,action_label,reason
sentinel_ridge_rising_edge_ablation,high_20nA,saturated_proxy,a10000_15000,nominal,q_high,3,3,0.014211977229398867,-0.023182228207588196,-10.0,0.3581697314105374,0.032357878081763165,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,saturated_proxy,a6800_10000,late,q_high,36,12,-0.027932140367483007,-0.03814770257000602,-9.444444444444445,0.24312374089928504,0.003008026660551282,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,saturated_proxy,a6800_10000,late,q_low,7,4,-0.0055468852373482,-0.007866232208423798,-10.0,1.3498456742716727,-0.002577411774975014,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,saturated_proxy,a6800_10000,late,q_mid,224,12,-0.007168008606745248,-0.010518527837757183,-10.0,1.1911325784901032,-0.0032827401416041127,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,high_20nA,saturated_proxy,a6800_10000,nominal,q_high,24,8,0.05825276373355997,0.08199093614020346,-6.666666666666667,0.20492096626773315,0.13690085404274763,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,saturated_proxy,a6800_10000,nominal,q_low,1,1,-0.0041384618071949,-0.0058706694593032,-10.0,1.718867509942008,0.0039811794631863,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,saturated_proxy,a6800_10000,nominal,q_mid,88,12,-0.014913522107974904,-0.021120850674130696,-10.0,0.844935840931943,-0.02208869017500261,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,high_20nA,saturated_proxy,a6800_10000,very_late,q_high,4,4,0.1115794915925054,0.16035515973062228,-2.5,-0.369226458437022,0.1417356923398465,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,saturated_proxy,a6800_10000,very_late,q_mid,1,1,-0.017131023936801493,-0.03903701901435852,0.0,1.7290573253575792,0.010667418789646194,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,late,q_mid,2,2,0.043006066349335,0.05870256733826615,35.0,0.6202984533351619,0.1015399192928271,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,very_late,q_mid,205,12,-0.0007618707501362897,-0.01653681016550559,-12.439024390243903,0.5030381639202779,-0.0187618649252501,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1500_2200,early,q_low,36,11,,,,,,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1500_2200,late,q_mid,2,2,0.01652244449360295,0.02218107134103775,20.0,0.5633283675251133,0.0550474015169191,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1500_2200,very_late,q_high,196,12,-0.0057442977043458835,-0.011942288888803571,5.3061224489795915,0.5156817497517603,0.014684223300588524,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a2200_3200,early,q_low,10,9,,,,,,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a2200_3200,late,q_mid,41,12,0.007015514509897813,0.009526029082611473,-0.975609756097561,0.2924274488807199,0.010222243726529297,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a2200_3200,very_late,q_low,221,12,-0.05761308530215609,-0.21645062484672134,2.2171945701357467,-0.03831283432134659,0.01969768730795174,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a3200_4700,early,q_high,12,8,0.014542783183666577,0.012116131826471073,8.333333333333334,0.16266444747897993,-0.015240579456763303,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a3200_4700,late,q_low,1,1,-0.011327177286148099,-0.015152806585485299,-10.0,0.08686939648877791,-0.006004514542874,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a3200_4700,nominal,q_mid,40,12,0.00013546502518959765,-3.5922463314650005e-05,-2.25,0.07751251239805691,0.0118940229940314,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a3200_4700,very_late,q_high,114,12,-0.0009932114383185032,-0.0027935063631898925,11.491228070175438,-0.013341207966803744,-0.007195550885538786,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a3200_4700,very_late,q_low,223,12,-0.18075676449525244,-0.6362862275016642,22.19730941704036,-0.01744255439892353,0.01910802956678547,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a3200_4700,very_late,q_mid,148,12,-0.024657113791050872,-0.0518637984481663,21.08108108108108,0.03226021324098978,0.012615876945613875,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a4700_6800,early,q_high,4,3,0.11105343198869377,0.12309782436260809,0.0,0.009917000444256106,-0.040046766287257646,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a4700_6800,late,q_high,18,12,0.06660707305329559,0.09529027153996666,-7.222222222222222,0.07398152899799454,0.12503278388323946,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a4700_6800,nominal,q_high,23,10,0.031860397807072345,0.04117499520626324,4.3478260869565215,0.10354092004332668,0.01753949330499451,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a4700_6800,very_late,q_high,8,7,0.03904066632876728,0.10060902044289945,2.5,-0.4004259392016424,0.052038506702566066,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a4700_6800,very_late,q_mid,28,8,-0.01766134343308132,-0.026088711291751155,8.571428571428571,0.04289832883023046,0.00455047445690214,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,boundary,a4700_6800,late,q_low,21,2,-0.0018349469023696723,-0.002944176080547647,-6.666666666666667,1.0420316014087168,-0.013400964452387516,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,boundary,a4700_6800,late,q_mid,6,2,-0.0010475075310644173,-0.002689370134788934,-6.666666666666667,1.0314304650128319,-0.0132015394346994,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,boundary,a4700_6800,nominal,q_low,23,2,-0.0020120291949233,-0.002883666859723739,-10.0,0.9894626528887693,-0.006617360289782409,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,boundary,a4700_6800,nominal,q_mid,4,2,0.00398108270019295,0.004660557555512325,0.0,1.094579977891862,0.0159295196640892,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,boundary,a6800_10000,late,q_high,7,2,0.06396908644868547,0.09104987075834566,-10.0,0.5141796530545025,0.016141076791625908,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,boundary,a6800_10000,late,q_low,29,2,0.001501682860508534,0.0022148673047234684,-2.413793103448276,1.1016337478875975,0.014782803797704712,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,boundary,a6800_10000,late,q_mid,8,2,-0.04191022280685824,-0.061281480097959765,-5.0,0.5566327308739155,-0.0003168285810581477,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,boundary,a6800_10000,nominal,q_high,1,1,0.0729081709595287,0.102868527173996,-10.0,1.105006441597558,0.1250708857422382,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,boundary,a6800_10000,nominal,q_low,15,2,-0.004042374149110974,-0.005718724962530867,-9.333333333333334,0.7553310988685707,0.013144174703044792,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,boundary,a6800_10000,nominal,q_mid,4,2,0.0012145236353663495,0.0017061483425398747,-10.0,1.0082886148645542,0.03603472093009383,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,boundary,a6800_10000,very_late,q_high,1,1,0.2975315907422234,0.4202848871548971,-10.0,-1.8385147785821987,0.2209512631780595,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,saturated_proxy,a6800_10000,late,q_high,4,2,-0.033697561853948774,-0.046892194472479096,-10.0,0.6062016704449125,-0.019885460661926802,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,saturated_proxy,a6800_10000,late,q_low,1,1,-0.0046430650879356,-0.0058478924135367,-10.0,2.3861065300993944,0.004763674666279305,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,saturated_proxy,a6800_10000,late,q_mid,32,2,-0.0015009792225421652,-0.002290590914719478,-8.75,1.9836405749021333,0.022948480076696847,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,saturated_proxy,a6800_10000,nominal,q_high,3,2,0.05000831979308643,0.07082071807235475,-6.666666666666667,0.45655940422511126,0.1381021293206002,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,saturated_proxy,a6800_10000,nominal,q_mid,18,2,-0.010167992399895895,-0.014454282958198453,-9.444444444444445,1.9058746013445205,0.004716262058600148,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1000_1500,early,q_high,10,2,1.8988125597313044,2.2202559337019925,33.0,0.223647119086794,0.021100397335726946,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1000_1500,early,q_low,7,2,,,,,,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1000_1500,late,q_mid,1,1,0.06322227802593261,0.08752859282222661,30.0,0.5690072308849503,0.0976077133732138,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1000_1500,nominal,q_high,2,1,-0.015386026188292955,-0.01968279308997665,-5.0,0.536237664289676,-0.022097895448630403,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1000_1500,very_late,q_high,16,2,0.01848214997718934,0.023654537529783373,18.125,0.35766044235023275,0.0543421395297411,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1000_1500,very_late,q_low,3,2,-0.12528890669345857,-0.15794718265533447,-20.0,-0.18820946041613326,-0.05703342816101647,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1000_1500,very_late,q_mid,3,2,-0.022784115042951372,-0.06175943549190249,-26.666666666666668,0.4618142826356797,-0.051958434726329994,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1500_2200,early,q_high,5,2,0.4106754258275032,0.4408676926906292,28.0,0.4239623934583463,0.04430156547824452,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1500_2200,early,q_low,2,1,,,,,,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1500_2200,nominal,q_high,3,1,0.07406679229518655,0.08549134323421197,43.333333333333336,0.38814427174512406,0.10730185656017173,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1500_2200,very_late,q_high,13,2,0.007813071291401184,0.008988140539715545,9.23076923076923,0.3932848909299063,0.014788666658810382,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1500_2200,very_late,q_low,7,1,-0.09423295138847256,-0.21696865984371735,-1.4285714285714286,-0.22092457538597218,-0.02478619851874379,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a1500_2200,very_late,q_mid,11,2,-0.02754241547986003,-0.0609099169806033,-10.0,0.34923315102163105,-0.03922900757428002,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a2200_3200,early,q_high,2,2,0.12595681147649884,0.1079449814099532,35.0,0.2801152998579304,0.03323457733638015,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a2200_3200,late,q_mid,3,2,0.005337354261428134,0.007365332013278301,-3.3333333333333335,0.4330165763772875,0.030950242008744102,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a2200_3200,nominal,q_high,8,2,0.011344204595148113,0.013491034152535473,25.0,0.4410833369613204,0.029142571168980086,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a2200_3200,very_late,q_high,18,2,0.002655282908230605,0.002871493514163133,-3.3333333333333335,0.31147553495266866,0.008356734998902167,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a2200_3200,very_late,q_low,7,2,-0.16719000392219652,-0.43227691650390637,-10.0,-0.05343288994034479,-0.030051969563441316,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a2200_3200,very_late,q_mid,16,2,-0.026658316587687914,-0.05147635077203935,-4.375,0.2890716060894982,-0.0021176752188506705,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a3200_4700,late,q_mid,14,2,0.005067401434652257,0.007479263700190036,-2.142857142857143,0.46894366811111476,-0.0005386684557345097,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a3200_4700,nominal,q_high,20,2,0.0026218843427212755,0.00329468364540775,-2.0,0.28610684247264984,-0.00047598257742913,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a3200_4700,nominal,q_mid,1,1,-0.0006121171309666994,-0.0009462929641207004,-10.0,0.7004216441056554,0.0002952024083634,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a3200_4700,very_late,q_high,6,2,-0.038621471635845124,-0.0658028731525111,-8.333333333333334,0.19234534456229468,-0.028178093445445782,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a3200_4700,very_late,q_low,6,2,-0.29863352245754665,-0.5674900117374603,-6.666666666666667,-0.034554986626648375,-0.06983474750452053,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a3200_4700,very_late,q_mid,2,1,-0.08300288269917169,-0.14232397718088965,15.0,0.0904851483259161,-0.004713838053868297,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a4700_6800,late,q_low,10,2,0.0046762839726665496,0.006534073800977409,-2.0,0.5632288619175441,0.01739685230876161,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a4700_6800,late,q_mid,36,2,0.004749487648684576,0.006724079636529997,0.5555555555555556,0.43452630470766085,0.007279115648496204,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a4700_6800,nominal,q_high,1,1,0.16166031360626218,0.1956155666938194,-10.0,0.022352566527654702,-0.022864945111954804,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a4700_6800,nominal,q_low,6,2,0.001180373351363567,0.0015346717296375165,-10.0,0.3280090537800658,0.013803470432913016,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a4700_6800,nominal,q_mid,18,2,0.0017938865440002888,0.0022156942334620386,-6.111111111111111,0.4462142159630907,0.004860232732367022,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a4700_6800,very_late,q_high,1,1,-0.020664718002080903,-0.029962642626328903,-10.0,-0.901154575363452,0.0457608986480766,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,low_2nA,unsaturated,a4700_6800,very_late,q_low,2,1,0.3605464630656773,1.651660218834877,40.0,0.47594682571128205,0.12748897172906895,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a4700_6800,late,q_high,12,4,0.009288982551824934,0.014167518602147216,-1.6666666666666667,0.06210995767739277,0.00415243102303748,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a4700_6800,late,q_low,186,7,-0.003907692370006131,-0.005817965534491017,-8.387096774193548,0.6529240329240209,-0.025443607340869083,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a4700_6800,late,q_mid,21,7,-0.00217018614633551,-0.0035720151850435,-9.523809523809524,0.6193885527005583,-0.010484866999072421,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a4700_6800,nominal,q_high,12,6,0.010031887713600609,0.012345957927978967,10.0,0.5014925961409777,-0.003332504418304153,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a4700_6800,nominal,q_low,16,6,-0.0034469019018990247,-0.004643251188099394,-10.0,0.5574408599319389,-0.0016007431528047681,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a4700_6800,nominal,q_mid,15,5,0.00601470950881348,0.007628470660051999,8.666666666666666,0.5872790477894128,0.014362485512993482,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a4700_6800,very_late,q_high,6,5,-0.0014497516445474978,-0.002918074146295214,1.6666666666666667,-0.28495027962800823,0.034561684668919235,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a4700_6800,very_late,q_low,21,6,-0.048360697484650036,-0.10452465137870856,1.4285714285714286,0.572000193077039,-0.01811718662186444,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a4700_6800,very_late,q_mid,1,1,-0.09676170807618359,-0.1595380306243897,-10.0,-0.04266279785407612,-0.062113510647479914,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a6800_10000,early,q_high,1,1,0.019290426198173997,0.023593824643355098,0.0,0.1112477433222469,-0.0236803533664113,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a6800_10000,late,q_high,10,6,0.005896864271923632,0.0077973120928783324,-4.0,0.23913114369317295,-0.005992083003820229,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a6800_10000,nominal,q_high,16,6,0.008224247240885975,0.010529830163040281,9.375,-0.0672040813235236,-0.015138496848307852,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a6800_10000,nominal,q_low,11,5,-0.005745713768357572,-0.008111618532345082,-10.0,0.46546896707457175,0.011696516451422511,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a6800_10000,nominal,q_mid,9,4,0.005096749492367011,0.006397436746725118,5.555555555555555,0.5773268775093208,0.003278575796710377,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a6800_10000,very_late,q_high,9,5,0.06269992877585177,0.09055941145026725,-10.0,-1.1384802312303741,0.03172997712430432,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a6800_10000,very_late,q_low,25,7,0.03283241647802802,0.05230436257817483,-4.0,-0.6207781832875255,-0.019427964847748082,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,boundary,a6800_10000,very_late,q_mid,4,3,0.008024363954977704,0.01527630522696658,-2.5,-0.21503476001302646,-0.003880289900819501,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,saturated_proxy,a10000_15000,early,q_high,1,1,-0.0016381740570068914,0.0681883646891667,10.0,-0.5159860322872252,0.07917268667002302,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,saturated_proxy,a10000_15000,nominal,q_high,5,3,0.003731994024094358,-0.0211072430127498,-8.0,0.670732161304211,0.01823300973381158,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,early,q_low,1,1,,,,,,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,late,q_low,7,4,-0.004973858430543372,-0.007053345413596328,-10.0,0.8761859390512499,0.017656938097433746,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,late,q_mid,122,7,-0.003505258521586608,-0.005191313552240371,-10.0,1.1364724704557965,0.011493245659903426,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,nominal,q_high,11,5,0.02977364490874469,0.041732410685374206,4.545454545454546,0.5799640209288742,0.03240207953566035,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,nominal,q_mid,2,1,0.0002495372558341505,-6.091043066519964e-05,0.0,1.0140227038188643,0.0022294241485602516,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,very_late,q_high,15,6,0.08710360624014386,0.17304495484339272,-10.0,-1.280519783034193,-0.00019832958670435997,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,very_late,q_low,1,1,-0.09420673052469886,-0.5565714836120601,-10.0,-1.38279631670434,-0.1706495304548823,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,very_late,q_mid,6,3,-0.0964856668478913,-0.14472687416004415,-10.0,-1.2020811471206327,-0.15391527629093119,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a1000_1500,late,q_high,114,7,-0.04316863690176442,-0.06200634789264259,12.543859649122806,0.40303771326799365,0.03281752683623138,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a1000_1500,late,q_mid,3,2,-0.04052053981771077,-0.06124338349609663,16.666666666666668,0.541623303619474,0.05291129940905931,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,early,q_low,2,2,,,,,,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,late,q_high,167,7,-0.0026509201160632725,-0.003539217471555368,11.676646706586826,0.35861852426328045,0.010974411439227687,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,late,q_mid,1,1,0.0044864441733807,0.005884866484186799,0.0,0.1913042906636609,0.025801182110360102,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,very_late,q_high,171,7,-0.0003031759226241013,-0.0019835810210696437,6.023391812865497,0.3640253692493525,0.0025560183388910578,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,very_late,q_mid,247,7,-0.003980575801048909,-0.009406647350404253,4.65587044534413,0.2931766521250173,-0.00469095247114888,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a2200_3200,early,q_high,24,7,0.07896840318183726,0.07099011514144828,23.333333333333332,0.22615020721392654,0.02545430885933971,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a2200_3200,late,q_mid,15,7,0.008204401246168547,0.012041299821752493,0.0,0.3137606050013817,0.029562596015859872,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,early,q_high,16,7,0.042466468315978986,0.04084143379273325,0.0,0.10178349558188804,0.018844825589950667,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,early,q_mid,1,1,0.0108271706849337,0.004805514445671601,0.0,0.097904486621272,-0.045820626111827,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,nominal,q_mid,14,7,0.0031751203565944354,0.0024866317142988354,2.142857142857143,0.06829182699971412,-0.00044615919345157166,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,very_late,q_low,61,7,-0.06927274408162072,-0.25091812740043784,19.34426229508197,0.010357281704299589,0.01833908612254461,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,very_late,q_mid,114,7,-0.004875211001123052,-0.01096593420206119,4.12280701754386,0.05225629046975175,0.0017119414248370443,diagnostic_only,reconstruction_gain_control_failure
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,early,q_high,2,2,0.04796541715040805,0.05452370357054931,5.0,-0.05529150410577441,0.001967983024764197,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,late,q_high,21,5,-0.004219039858437976,-0.00721821832352851,-3.3333333333333335,0.028520748444888527,-0.015822073468944587,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,nominal,q_high,19,6,0.01703216193168896,0.021171416227634143,6.315789473684211,0.09607443780875947,0.014432169214412848,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,nominal,q_low,9,6,0.009130378028536166,0.012898187808416523,-3.3333333333333335,0.1052374145216713,0.012720038169097345,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,very_late,q_high,13,5,-0.003413318900282681,-0.008215247711839053,-3.076923076923077,-0.39539396663569365,0.025253507201946794,diagnostic_only,low_support
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,early,q_high,180,12,1.6239539788425381,1.8835264866869161,26.055555555555557,0.36713492673635345,0.003471663294158296,veto,no_tail_reconstruction_gain
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,early,q_low,156,12,,,,,,veto,no_tail_reconstruction_gain
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,late,q_high,248,12,0.02474214870056048,0.0344245600345194,20.04032258064516,0.6151689772579974,0.0685197543557977,veto,no_tail_reconstruction_gain
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,nominal,q_high,114,12,0.055930609594126136,0.06565088625189573,4.12280701754386,0.5776523276514154,0.006836416817937382,veto,no_tail_reconstruction_gain
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,very_late,q_high,201,12,0.032301586049142746,0.043945170741222866,17.512437810945272,0.5433966344504392,0.07187557874598059,veto,no_tail_reconstruction_gain
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1500_2200,early,q_high,134,12,0.46986900008299776,0.5185190685260207,26.492537313432837,0.3678218058973124,0.013140371158852379,veto,no_tail_reconstruction_gain
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1500_2200,late,q_high,302,12,0.008154266109057005,0.010288608195100654,12.947019867549669,0.5471471078031636,0.030983912533781497,veto,no_tail_reconstruction_gain
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a1500_2200,nominal,q_high,135,12,0.014408902984775995,0.01809729937781033,12.296296296296296,0.5223543729658314,0.02926499516941045,veto,no_tail_reconstruction_gain
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a2200_3200,early,q_high,49,12,0.07511720358485952,0.07195787938835109,25.918367346938776,0.22191663223797245,0.003398421222300681,veto,no_tail_reconstruction_gain
sentinel_ridge_rising_edge_ablation,high_20nA,unsaturated,a2200_3200,late,q_high,428,12,0.0055051523943752245,0.007137983818965164,2.5,0.3651273358834412,0.0088951924674929,veto,no_tail_reconstruction_gain
