method,heldout_run,n,q_template_mse,tail_mse,live10_abs_error_ns,tau_eff_abs_error_ns,timing_abs_error_ns,secondary_abs_error,too_good_trigger_rate,timing_sigma68_ns
sentinel_shuffled_live10_ridge,52,491,0.12330713458397195,0.2525668883484054,25.55323590814196,11.097629349678085,1.27628344128778,0.044689906250494786,0.0,1.0519550521679732
sentinel_shuffled_live10_ridge,53,670,0.1865314841535431,0.3493200144537178,29.527439024390244,12.82360383302742,1.3345737844521801,0.04853404753847788,0.0014925373134328358,1.2231553305555076
sentinel_shuffled_live10_ridge,54,671,0.17348473832152542,0.32131715789802295,29.55521472392638,12.835666666066965,1.3695664071832558,0.04896998808645257,0.0,1.2420265468818559
sentinel_shuffled_live10_ridge,55,623,0.17454374798829894,0.29912320279967164,28.026315789473685,12.1716742954464,1.3157935786249564,0.04851197222588244,0.0032102728731942215,1.2771195680928606
sentinel_shuffled_live10_ridge,56,689,0.18447322032268024,0.3295423940384786,28.616071428571427,12.427801915177875,1.3370488322442047,0.04792215660689398,0.0,1.2485098439712852
sentinel_shuffled_live10_ridge,57,676,0.18366271048220426,0.27408548936393734,26.018237082066868,11.299576793592205,1.4225618445763513,0.04222665979319569,0.0,1.2678401471595928
sentinel_shuffled_live10_ridge,58,673,0.1364794004583159,0.3253655930611502,29.379727685325264,12.75945361355696,1.271548944403355,0.056482643254159526,0.0014858841010401188,1.0867216779260342
sentinel_shuffled_live10_ridge,59,758,0.07447814772634376,0.11849228527655942,18.02387267904509,7.827668447036063,1.2783021793827345,0.038005086680238304,0.0013192612137203166,1.232976086959801
sentinel_shuffled_live10_ridge,60,802,0.10355016101938165,0.1450986540359822,20.92964824120603,9.089630739331877,1.4086423516204223,0.041458391109566735,0.006234413965087282,1.4222798924826812
sentinel_shuffled_live10_ridge,61,767,0.09800729786923197,0.1421064552999892,20.634081902245708,8.961267909285063,1.2909575064410785,0.040087960582086565,0.0,1.2268248447255834
sentinel_shuffled_live10_ridge,62,762,0.0884641191353266,0.12767265627060728,18.23841059602649,7.920841080540102,1.2611059615651554,0.038476385155777205,0.0,1.2900198888740184
sentinel_shuffled_live10_ridge,63,736,0.08858965156250871,0.12169911009373824,19.45205479452055,8.447920058939966,1.249283855590314,0.039931614253094216,0.0,1.1817801879262484
sentinel_shuffled_live10_ridge,65,660,0.1300013533491326,0.18810355787452118,26.529051987767584,11.521420888411955,1.2923046551389266,0.05181885978380819,0.0,1.1308108670230683
traditional_empirical_template,44,410,0.1180079017825456,0.1852235844493502,23.341772151898734,10.137202843412611,0.3176800914426457,0.04437819006092389,0.0,0.10176068107972332
traditional_empirical_template,45,704,0.13927584146150904,0.2646352685198324,27.011661807580175,11.731015670068885,0.3324242429021877,0.045358003758732786,0.0,0.10102265824301913
traditional_empirical_template,46,251,0.0222312206100756,0.03453480870983165,10.489795918367347,4.555660483638191,0.1291081496813003,0.022058045727323363,0.0,0.0886010714850693
traditional_empirical_template,47,415,0.11640319120681063,0.15550109366623674,17.839805825242717,7.747729228128399,0.20927082542728287,0.03415995973540206,0.0,0.09598768645125647
traditional_empirical_template,48,670,0.12484711033660233,0.2241547900779646,24.724770642201836,10.737831456231776,0.31213102566153855,0.04554369281633591,0.0,0.10279762230276263
traditional_empirical_template,49,662,0.12721863981294976,0.23767063392704485,24.219474497681606,10.518384128939653,0.3346650540166715,0.04078972291794289,0.0,0.1197845754483859
traditional_empirical_template,50,677,0.16034851299796365,0.27658396505874033,27.477064220183486,11.933137369726964,0.2910286190965481,0.04735844229775939,0.0,0.10207706745091574
traditional_empirical_template,51,584,0.12716794841720408,0.25322164933991065,27.322695035460992,11.86609568462608,0.33713425395946955,0.04848703014645349,0.0,0.10373987755481377
traditional_empirical_template,52,491,0.11405591883812116,0.2511543075096687,25.198329853862212,10.943495608710332,0.23566976298347259,0.04468990598619731,0.0,0.09301952131412311
traditional_empirical_template,53,670,0.14408693138217282,0.27156206725680887,29.192073170731707,12.677956293364742,0.3208842594252703,0.04853404729173785,0.0,0.10650181736523688
traditional_empirical_template,54,671,0.15020184275469406,0.2730604721035386,28.819018404907975,12.515940667119786,0.3755543317849847,0.0489699882896241,0.0,0.10029829921043301
traditional_empirical_template,55,623,0.12870595323307396,0.2556504650831033,27.74671052631579,12.050243272545817,0.2721391669593731,0.04851197236868303,0.0,0.10468978847824068
traditional_empirical_template,56,689,0.1458799343176968,0.266463211570065,27.946428571428573,12.136979717474803,0.36337416154869406,0.04792215643086224,0.0,0.12487906753645583
traditional_empirical_template,57,676,0.1416405510066224,0.2085877877475336,25.699088145896656,11.160972171708188,0.4244768286513082,0.04222665986318227,0.0,0.10819287254597326
traditional_empirical_template,58,673,0.12479323671925463,0.3161205764789154,29.4553706505295,12.792304935939958,0.22963338889621318,0.056482643152978594,0.0,0.10600416907110721
traditional_empirical_template,59,758,0.04852527080190646,0.08715061268863215,18.143236074270558,7.879507310923719,0.16212504400269837,0.03800508650194071,0.0,0.08958645125355078
traditional_empirical_template,60,802,0.07887802376891007,0.11479971482263195,21.055276381909547,9.14419034761118,0.2566974440157845,0.0414583909838836,0.0,0.09130759937602616
traditional_empirical_template,61,767,0.0692486099660542,0.10633355954098868,20.792602377807132,9.03011247709007,0.2303776173005181,0.040087960607122886,0.0,0.09033107030302369
traditional_empirical_template,62,762,0.056814524387490226,0.08808565731739025,18.198675496688743,7.90358434615984,0.16508590286573224,0.03847638497881661,0.0,0.08855651774526506
traditional_empirical_template,63,736,0.06835413481668251,0.09361510615072037,19.54794520547945,8.489564735286853,0.19229670721234757,0.039931614441668754,0.0,0.10105995317862525
traditional_empirical_template,65,660,0.1190031492437918,0.17009169984361197,26.62079510703364,11.561264418861795,0.3415928807068096,0.051818859987241325,0.0,0.09602758950495768
