granularity,dimension,stratum,pair,method,method_label,sigma68_ci_low_ns,sigma68_ci_high_ns,bias_ci_low_ns,bias_ci_high_ns,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt3ns,tail_frac_abs_gt5ns,tail_frac_abs_gt8ns
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B6-B8,traditional,S02/S03 analytic template-phase,0.0473779472612057,14.709832322148454,-22.627619443670156,-0.4542617951369999,6,-5.518727230869618,-0.7862963439304345,3.16724054521819,10.902209180078126,0.16666666666666666,0.16666666666666666,0.16666666666666666
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.303040619456171,0.5055062629258456,1.462005781247634,2.6115571298764384,192,2.01530531460616,2.292461826835911,0.41208050854742795,3.6074510049489925,0.109375,0.08854166666666667,0.036458333333333336
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.3044263544783421,0.5239929124916827,0.5167771607544893,2.347076158750844,196,1.4424013978874086,2.0348077259776574,0.42500195789432105,4.7836326577329205,0.09693877551020408,0.08163265306122448,0.05612244897959184
pairwise,p09_anomaly_class,novel_delayed_peak,B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.16065055849949259,0.37247613208723146,-1.67457673074771,-0.12205759745442941,183,-0.8341741451823603,-0.2691347928080745,0.2432951894943082,4.638601252429735,0.060109289617486336,0.0546448087431694,0.03278688524590164
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B6,cnn1d,1D-CNN residual,0.307070734776716,0.522343799373828,1.4906900132024057,2.7907291799677285,192,2.12986125277552,2.289711390482708,0.3897924685008234,3.579766451289685,0.09375,0.06770833333333333,0.036458333333333336
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B8,cnn1d,1D-CNN residual,0.3305293171860342,0.6366716576751937,0.5682770406455441,2.5165692719289043,196,1.5534809362424773,2.058447249339153,0.4305179073997263,4.877535890357389,0.12244897959183673,0.08673469387755102,0.04591836734693878
pairwise,p09_anomaly_class,novel_delayed_peak,B6-B8,cnn1d,1D-CNN residual,0.23505913424989533,0.38906341791152954,-1.594451756575286,-0.12563578776971357,183,-0.8357153610476987,-0.25402965613393746,0.31247046687540314,4.757600037859646,0.060109289617486336,0.0546448087431694,0.0273224043715847
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.8885443188558866,1.6111260937957674,1.5471406094883235,3.0940076649882875,192,2.2252229226620277,2.4274418657629013,1.1373227722338304,3.6928537994617248,0.14583333333333334,0.08333333333333333,0.06770833333333333
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.9212624413886271,1.7812714995206307,1.2239459029128714,3.1886305074292625,196,2.217245818261512,2.690805890533902,1.28657811029975,4.611503351365194,0.1377551020408163,0.09183673469387756,0.0663265306122449
pairwise,p09_anomaly_class,novel_delayed_peak,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.7833841949701663,1.3962949384433199,-1.0996155957149436,0.5833558003175702,183,-0.1707364067850131,0.25665021436590507,1.0742546767681718,4.652866109159334,0.09289617486338798,0.0546448087431694,0.04918032786885246
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B6,mlp,MLP residual,0.5753737863096603,1.3376504706151207,1.3048993756114002,2.9064172967039994,192,2.096382068863243,2.431134582127271,0.8738484115732347,3.5737305949175235,0.11458333333333333,0.07291666666666667,0.036458333333333336
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B8,mlp,MLP residual,0.8068688755105103,1.5561883310033293,1.2773823345491093,3.252906314869237,196,2.2199657154836108,2.909225628133811,1.19376259804132,4.815214731070293,0.12755102040816327,0.07653061224489796,0.05612244897959184
pairwise,p09_anomaly_class,novel_delayed_peak,B6-B8,mlp,MLP residual,0.506031386371593,1.3303803669038552,-0.935749721476134,0.6673308776002737,183,-0.04850411258994119,0.5517006422324897,0.8771037307948488,4.665072918526577,0.060109289617486336,0.04918032786885246,0.0273224043715847
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B6,ridge,Ridge residual,0.440737615716639,0.8931310676473168,1.1093907661739228,2.7115419574838318,192,1.9540851601294975,1.884308016880567,0.6305085155769984,3.94083314953378,0.07291666666666667,0.06770833333333333,0.057291666666666664
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B8,ridge,Ridge residual,0.5012810291923564,1.151880482117074,0.386885075897492,2.639475284392526,196,1.4322833430911703,1.5833953320265408,0.8220805194684231,5.396931938556644,0.11734693877551021,0.09693877551020408,0.09183673469387756
pairwise,p09_anomaly_class,novel_delayed_peak,B6-B8,ridge,Ridge residual,0.5188713182801359,0.6973854728161902,-1.5985942482518603,-0.05793319196559731,183,-0.7740833130551122,-0.24045132796040036,0.6039886035137724,4.683667151461644,0.0546448087431694,0.0546448087431694,0.04918032786885246
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B6,traditional,S02/S03 analytic template-phase,0.0842029028490714,0.1870700675767501,1.6395535260085905,3.147615426182707,192,2.352579274147694,2.040127566939063,0.14859557728289896,4.132514350609493,0.08854166666666667,0.06770833333333333,0.0625
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B8,traditional,S02/S03 analytic template-phase,0.2961286060309034,0.47805074498047384,0.8601204474485129,2.937989968677914,196,1.9074481299678494,1.8800073518967366,0.41806353417694564,5.711468538164572,0.11734693877551021,0.10714285714285714,0.09693877551020408
pairwise,p09_anomaly_class,novel_delayed_peak,B6-B8,traditional,S02/S03 analytic template-phase,0.27635899890697374,0.41941595695855516,-1.6272562777043158,-0.006332267941461202,183,-0.6933617586961119,-0.1832641287449519,0.3486307980570668,4.807569325471003,0.0546448087431694,0.0546448087431694,0.04918032786885246
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.24904460454715602,7.332687602698299,-2.1880817685591305,2.2474063568793015,45,0.5020962823579845,1.9986605706795828,0.5010020742960851,5.863779530594456,0.06666666666666667,0.06666666666666667,0.06666666666666667
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.30636676572704485,0.6580540781663375,0.16805860744827683,2.051447030100764,129,1.2650150695999272,1.7230993651328106,0.47004742728748017,3.6512973476098978,0.031007751937984496,0.031007751937984496,0.031007751937984496
pairwise,p09_anomaly_class,novel_early_pretrigger,B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.23478120710030348,0.47485166507166654,-0.5065244248918368,0.02405632799698644,124,-0.23942485986203543,-0.2882127384351847,0.3785411345886439,0.7328912278505144,0.008064516129032258,0.008064516129032258,0.0
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B6,cnn1d,1D-CNN residual,0.2829264184964287,9.399957942677807,-2.7175556359903417,2.3567582344388356,45,0.46077664320503386,1.9476520963825905,0.4643884651385072,6.557006565745825,0.06666666666666667,0.06666666666666667,0.06666666666666667
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B8,cnn1d,1D-CNN residual,0.2508568936491251,0.5821073298243968,-0.03487151052840376,2.0962024264136065,129,1.3516428283505473,1.8550499535504485,0.474118454492544,4.065052556605067,0.031007751937984496,0.031007751937984496,0.031007751937984496
pairwise,p09_anomaly_class,novel_early_pretrigger,B6-B8,cnn1d,1D-CNN residual,0.19122187461659876,0.32888200966345393,-0.45810258739956217,-0.09104009556728378,124,-0.2900605000409927,-0.3359618703531382,0.26862561592668255,0.5848724079699453,0.008064516129032258,0.008064516129032258,0.0
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.35159940617866103,7.52841962604691,-1.544070862918151,2.9879665864009426,45,1.2116472927642035,2.298766991132169,0.6392955703715657,5.868054858533171,0.1111111111111111,0.08888888888888889,0.06666666666666667
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.42074085183521603,0.7724013741780094,0.3953442347766347,1.9818165192128474,129,1.4305326394516502,1.7958356420937847,0.585552958907485,3.531268732954629,0.05426356589147287,0.05426356589147287,0.031007751937984496
pairwise,p09_anomaly_class,novel_early_pretrigger,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.2886994455670516,0.625906697036374,-0.6692135800662722,-0.04445063728809789,124,-0.3366194071000207,-0.32165791510201913,0.4342772233246181,1.0703223665765955,0.024193548387096774,0.016129032258064516,0.008064516129032258
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B6,mlp,MLP residual,0.397299364816891,9.458184938294407,-2.792646999032276,3.022288759934555,45,0.7227124617315138,2.116729985050611,0.9024537126742126,7.031553126012667,0.13333333333333333,0.1111111111111111,0.06666666666666667
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B8,mlp,MLP residual,0.5426256825634421,1.129035789456276,-0.19246800867261563,2.137667448974502,129,1.3543497585073734,1.810240731329074,0.7700974035310459,4.201591784621083,0.06976744186046512,0.046511627906976744,0.023255813953488372
pairwise,p09_anomaly_class,novel_early_pretrigger,B6-B8,mlp,MLP residual,0.4103165914356067,0.8298363659863817,-0.6567867725297324,-0.11357397279119663,124,-0.37370137239161627,-0.40241872302251736,0.623967502036562,0.9360469771290679,0.024193548387096774,0.0,0.0
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B6,ridge,Ridge residual,0.43723505191232576,9.156228184700026,-2.2147057478712218,2.3845379186018447,45,0.6389692640122577,2.0926322083054743,0.9072866579084702,6.262619196769774,0.08888888888888889,0.08888888888888889,0.06666666666666667
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B8,ridge,Ridge residual,0.42057350774647223,1.0029543562443195,-0.5334003077691104,1.1163978191790647,129,0.5861369090165088,0.8998853493295158,0.6699316541549563,3.907654904855415,0.046511627906976744,0.03875968992248062,0.031007751937984496
pairwise,p09_anomaly_class,novel_early_pretrigger,B6-B8,ridge,Ridge residual,0.30823037589057695,0.6383052649468459,-1.1347836191006435,-0.7284923683887438,124,-0.9510974231481131,-1.0413162101334734,0.499988160454541,0.8908749619918178,0.008064516129032258,0.008064516129032258,0.0
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B6,traditional,S02/S03 analytic template-phase,0.15327971574625607,9.712991458549256,-3.2187576420695474,2.4247787182208436,45,0.5727085047794619,2.36334153735568,0.2511332099631227,6.793817080966847,0.06666666666666667,0.06666666666666667,0.06666666666666667
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B8,traditional,S02/S03 analytic template-phase,0.2967242607082886,0.43025445320097067,0.17985753613169383,2.4859849973123898,129,1.6998839616196122,2.217620188061261,0.3697963597481275,4.2708398803403504,0.031007751937984496,0.031007751937984496,0.031007751937984496
pairwise,p09_anomaly_class,novel_early_pretrigger,B6-B8,traditional,S02/S03 analytic template-phase,0.13710707873769634,0.21399284899753626,-0.10902680746210693,0.311971132544099,124,0.03281996923496049,-0.03556856284314591,0.18336754481728987,0.8525382883435926,0.008064516129032258,0.008064516129032258,0.008064516129032258
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.0,0.24924050330199754,1.718552353775685,2.436923748551287,3,1.9678020914034207,1.7626190809370925,0.24924050330199732,0.3325852302800328,0.0,0.0,0.0
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.0,0.39690979962039485,1.2299802742061487,2.314208819764616,3,1.646825268079591,1.4794399282989374,0.39690979962039485,0.49105901510265626,0.0,0.0,0.0
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B6,cnn1d,1D-CNN residual,0.0,0.1736399602981613,1.9475030961617605,2.442586722767537,3,2.2671440879142444,2.3957203058363845,0.1736399602981611,0.22745545734092884,0.0,0.0,0.0
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B8,cnn1d,1D-CNN residual,0.0,0.6042225206344176,1.4561925075111262,3.0557534836707134,3,2.107755555917573,1.9888847611007563,0.6042225206344176,0.7303611297287204,0.0,0.0,0.0
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.0,0.35720306886760744,1.1830750682567768,2.104477935143798,3,1.5763389535446468,1.5706582517216603,0.35720306886760744,0.4289233452745216,0.0,0.0,0.0
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.0,0.276730646036756,0.15436003068167992,0.943301592895196,3,0.6636730037570425,0.8683852850937797,0.27673064603675596,0.36244006588704,0.0,0.0,0.0
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B6,mlp,MLP residual,0.0,0.23533284664154053,2.3219516305090835,2.7165324750527517,3,2.531922860904153,2.6749509004713943,0.17416407107390897,0.2322959045922272,0.0,0.0,0.0
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B8,mlp,MLP residual,0.0,1.3665255308151245,-0.13173006557847344,2.52621866692877,3,1.2097613555289826,1.9180582306442133,1.136011909291034,1.4530856629767854,0.0,0.0,0.0
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B6,ridge,Ridge residual,0.0,0.47524743079223186,2.000505807793324,3.325905567704119,3,2.490563595258808,2.2176662115218093,0.47524743079223186,0.6023877788563841,0.0,0.0,0.0
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B8,ridge,Ridge residual,0.0,0.5488199937789489,1.6300914428291193,2.994735970395567,3,2.251327568500988,2.378687217002856,0.5488199937789489,0.665109898103364,0.0,0.0,0.0
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B6,traditional,S02/S03 analytic template-phase,0.0,0.05002658215008582,2.5945016516698214,2.7267717335044495,3,2.6485029619407996,2.639102425137281,0.05002658215008582,0.06043510142638876,0.0,0.0,0.0
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B8,traditional,S02/S03 analytic template-phase,0.0,0.09679414842553058,2.4702555508180666,2.6772755721114336,3,2.571526940724366,2.6154467734563625,0.08684181247208511,0.1088000825661516,0.0,0.0,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.0,0.43811571598052623,1.8913649348380002,2.431351084650751,5,2.1888574814212305,2.2877880672990045,0.26454180240630976,0.30442602319585854,0.0,0.0,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.03135408228635788,3.1622104346096442,-1.2820151886158597,2.204404013333034,7,1.1200586812369207,2.0544083127523436,0.7412337514129876,2.0662357898464663,0.14285714285714285,0.14285714285714285,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.0,1.353968123037287,-2.3858188154550874,-0.21946981859542802,4,-1.2596765860435095,-0.9459152304543039,0.8640942770884679,1.034716391458678,0.0,0.0,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B6,cnn1d,1D-CNN residual,0.004835464417416624,0.1877342009337255,2.2325201770046115,2.4819136833560433,5,2.3998639797580226,2.468441162544366,0.07561778860671864,0.144315542568757,0.0,0.0,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B8,cnn1d,1D-CNN residual,0.144720245489117,2.922935422330069,-0.9915803245228574,2.232089339361861,7,1.1953264644700181,1.9131735572362913,0.990645097228227,1.9290520386276655,0.14285714285714285,0.14285714285714285,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B6-B8,cnn1d,1D-CNN residual,0.0,1.4936066352267832,-2.4746812111202123,-0.20398155165054277,4,-1.4496865376350012,-1.1849498831642649,1.2217611081050084,1.2743487215637708,0.0,0.0,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.0,1.4718697606070208,1.7687883942563414,3.53249672382627,5,2.5495002865051943,2.6776516405719875,0.8871203401023847,1.0196674897193387,0.0,0.0,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.1476300529630733,2.266366382107222,0.4677456762167194,4.0008991891099726,7,2.541928917368334,3.76341668958041,1.7948198099396742,1.7344908334364673,0.2857142857142857,0.0,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.0,1.8105501536294604,-2.6253259144026844,-0.25423641365559035,4,-1.4075481359599973,-0.7503097046349438,1.0475602441944118,1.4475586683233521,0.25,0.0,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B6,mlp,MLP residual,0.0,0.9663683914931163,2.037836096228358,3.2582514313818844,5,2.5205024456393703,2.3096133808671198,0.5016830094395468,0.6395973421697229,0.0,0.0,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B8,mlp,MLP residual,0.3336899302883445,4.1725677549183295,-1.3319796777787154,3.479674007127186,7,1.8069569808628623,2.6552379140401854,1.2682268806034256,2.641230864674047,0.14285714285714285,0.14285714285714285,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B6-B8,mlp,MLP residual,0.0,2.528627200583035,-2.472784328684456,1.1479716055771831,4,-0.849346111666831,-0.31803662832781043,1.5932413228685205,1.9098202459855627,0.25,0.0,0.0
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B6,ridge,Ridge residual,0.0419939279556274,0.8026399159224376,2.018013113774733,3.228825154698077,5,2.5573901390445215,2.662270460563775,0.4357749104292712,0.5349709302178625,0.0,0.0,0.0
