granularity,dimension,stratum,pair,method,method_label,method_sigma68_ns,method_bias_ns,traditional_sigma68_ns,traditional_bias_ns,delta_sigma68_ns,delta_bias_ns
pairwise,peak_sample_bin,peakmax_14,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.5357289664346534,2.3633671917469754,0.21187688534763338,3.74490741928655,0.32385208108702,-1.3815402275395745
pairwise,peak_sample_bin,peakmax_6,B4-B6,ridge,Ridge residual,0.46433120030483077,1.8767218825240395,0.14004542686957877,2.0484008437575216,0.324285773435252,-0.17167896123348214
pairwise,q_template_bin,"q_template[0.2,inf)",B4-B8,ridge,Ridge residual,0.7799512388655245,1.697040968282823,0.4553394644067713,1.7844923900131322,0.3246117744587532,-0.08745142173030929
pairwise,p09_anomaly_class,dropout,B4-B8,mlp,MLP residual,3.8436626763887807,1.0627739791249924,3.5170894077650736,-2.122639024390647,0.32657326862370706,3.185413003515639
pairwise,peak_sample_bin,peakmax_14,B4-B6,ridge,Ridge residual,0.5431444420178728,3.2362886166900227,0.21187688534763338,3.74490741928655,0.33126755667023944,-0.5086188025965273
pairwise,charge_bin,"charge[1000,4000)",B4-B6,ridge,Ridge residual,0.5646185811475031,1.006589831819663,0.23247249179383933,1.9134936515496868,0.33214608935366374,-0.9069038197300237
pairwise,baseline_bin,"baseline_rms[64,inf)",B4-B8,ridge,Ridge residual,0.7485855700234725,1.7214835499840415,0.4078931145890252,1.727826724145074,0.34069245543444726,-0.006343174161032472
pairwise,peak_sample_bin,peakmax_4,B6-B8,mlp,MLP residual,0.5276706795177114,-0.32625724819101987,0.18586406277841108,-0.07845288962187137,0.34180661673930035,-0.2478043585691485
pairwise,peak_sample_bin,peakmax_15,B6-B8,ridge,Ridge residual,0.6774833779204326,-0.5184250068656462,0.3338992852714924,-0.3702785251748093,0.3435840926489402,-0.14814648169083688
pairwise,amplitude_bin,"amp_adc[1000,1500)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.9279465002324624,1.087433423517926,0.577679489290637,1.2711879110831898,0.35026701094182544,-0.1837544875652639
pairwise,q_template_bin,"q_template[0.2,inf)",B6-B8,ridge,Ridge residual,0.6824478890258454,-0.25624228456587156,0.3284638539158925,-0.32003104893406153,0.3539840351099529,0.06378876436818998
pairwise,charge_bin,"charge[4000,8000)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.6479711272581163,2.1291274345924704,0.29237840266621407,2.029848116514032,0.3555927245919023,0.09927931807843837
pairwise,peak_sample_bin,peakmax_16,B4-B6,ridge,Ridge residual,0.49910313721467836,2.53234215116841,0.13855173975826596,2.7964724734546786,0.3605513974564124,-0.26413032228626854
pairwise,peak_sample_bin,peakmax_15,B4-B6,ridge,Ridge residual,0.48479894214112706,1.3578229423947796,0.11784576736343688,1.564849118034683,0.3669531747776902,-0.20702617563990344
pairwise,peak_sample_bin,peakmax_6,B4-B6,mlp,MLP residual,0.5080400747546095,2.2787348353924073,0.14004542686957877,2.0484008437575216,0.3679946478850308,0.23033399163488566
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B6-B8,ridge,Ridge residual,3.535574275294735,-6.215720516929675,3.16724054521819,-5.518727230869618,0.3683337300765448,-0.6969932860600574
pairwise,baseline_bin,"baseline_rms[64,inf)",B4-B6,mlp,MLP residual,0.5611327908555296,2.290032753412694,0.17705844653239,2.104386074365742,0.3840743443231396,0.1856466790469522
pairwise,charge_bin,"charge[40000,80000)",B6-B8,cnn1d,1D-CNN residual,2.0353405331895695,0.16975599118017876,1.6488861975987548,-0.18289674282373422,0.38645433559081477,0.35265273400391295
pairwise,q_template_bin,"q_template[0,0.025)",B4-B8,ridge,Ridge residual,0.4099575065076352,2.116324592735573,0.02340032575190687,2.262956396611834,0.3865571807557283,-0.14663180387626085
pairwise,peak_sample_bin,peakmax_12,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.8913123951599934,1.7147260141686855,0.5038096996551957,1.1600239072281222,0.38750269550479766,0.5547021069405633
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.6392955703715657,1.2116472927642035,0.2511332099631227,0.5727085047794619,0.388162360408443,0.6389387879847416
pairwise,charge_bin,"charge[1000,4000)",B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.47747973854871895,1.9195768903173782,0.08808290217072146,1.9171669238443227,0.3893968363779975,0.0024099664730554693
pairwise,charge_bin,"charge[8000,14000)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.7407411589279937,-0.13882534748496725,0.3493042750255377,-0.2686466749912596,0.39143688390245607,0.12982132750629236
pairwise,peak_sample_bin,peakmax_3,B4-B8,cnn1d,1D-CNN residual,0.5885696911859226,1.709422295955044,0.1961615033488855,2.424523937305865,0.3924081878370371,-0.7151016413508211
pairwise,amplitude_bin,"amp_adc[1000,1500)",B4-B6,mlp,MLP residual,0.9163060582975339,2.2834188291349014,0.5198196639073395,2.1900024095219863,0.3964863943901944,0.09341641961291502
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B8,mlp,MLP residual,0.7700974035310459,1.3543497585073734,0.3697963597481275,1.6998839616196122,0.4003010437829184,-0.3455342031122388
pairwise,charge_bin,"charge[8000,14000)",B4-B8,ridge,Ridge residual,0.8763237185143418,1.5025830634164605,0.47486808580275186,1.8173871524208187,0.4014556327115899,-0.3148040890043582
pairwise,q_template_bin,"q_template[0.2,inf)",B6-B8,mlp,MLP residual,0.7321463692299741,-0.19811716822066916,0.3284638539158925,-0.32003104893406153,0.4036825153140816,0.12191388071339238
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B8,ridge,Ridge residual,0.8220805194684231,1.4322833430911703,0.41806353417694564,1.9074481299678494,0.40401698529147745,-0.47516478687667907
pairwise,charge_bin,"charge[8000,14000)",B6-B8,ridge,Ridge residual,0.7542958960748476,-0.5372623849636624,0.3493042750255377,-0.2686466749912596,0.4049916210493099,-0.2686157099724028
pairwise,baseline_bin,"baseline_rms[64,inf)",B6-B8,ridge,Ridge residual,0.7035081555537969,-0.3188620223364036,0.29800402238430695,-0.38564878343865167,0.4055041331694899,0.06678676110224807
pairwise,peak_sample_bin,peakmax_16,B4-B6,mlp,MLP residual,0.5535820756862523,2.341276856127803,0.13855173975826596,2.7964724734546786,0.4150303359279863,-0.45519561732687563
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.7412337514129876,1.1200586812369207,0.3238685951389597,1.8801609742796341,0.4173651562740279,-0.7601022930427135
pairwise,peak_sample_bin,peakmax_16,B6-B8,mlp,MLP residual,0.6961496019962675,0.9325691293964561,0.27526815852585595,0.1302393303420083,0.42088144347041156,0.8023297990544478
pairwise,q_template_bin,"q_template[0,0.025)",B4-B8,cnn1d,1D-CNN residual,0.4451701688766479,1.0638412687740768,0.02340032575190687,2.262956396611834,0.42176984312474103,-1.1991151278377572
pairwise,q_template_bin,"q_template[0.2,inf)",B4-B8,mlp,MLP residual,0.8773793145903308,2.0387999679542705,0.4553394644067713,1.7844923900131322,0.4220398501835595,0.25430757794113834
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B6,ridge,Ridge residual,0.47524743079223186,2.490563595258808,0.05002658215008582,2.6485029619407996,0.42522084864214604,-0.1579393666819917
pairwise,p09_anomaly_class,dropout,B4-B8,ridge,Ridge residual,3.9477564801743528,-0.9634489995219467,3.5170894077650736,-2.122639024390647,0.43066707240927915,1.1591900248687002
pairwise,charge_bin,"charge[1000,4000)",B4-B8,ridge,Ridge residual,0.5228682524898716,0.7271535988129951,0.08808290217072146,1.9171669238443227,0.4347853503191501,-1.1900133250313276
pairwise,charge_bin,"charge[8000,14000)",B4-B8,mlp,MLP residual,0.9105807632484181,2.150770524948997,0.47486808580275186,1.8173871524208187,0.4357126774456662,0.33338337252817807
pairwise,peak_sample_bin,peakmax_13,B4-B6,mlp,MLP residual,0.6179067212723881,3.0143984230710146,0.1804280901312324,3.48970078583122,0.4374786311411557,-0.47530236276020554
pairwise,p09_anomaly_class,novel_early_pretrigger,B6-B8,mlp,MLP residual,0.623967502036562,-0.37370137239161627,0.18336754481728987,0.03281996923496049,0.44059995721927214,-0.40652134162657677
pairwise,baseline_bin,"baseline_rms[32,64)",B6-B8,mlp,MLP residual,0.8069957221011161,-0.23424381951626602,0.3650027131262141,-0.33557538464225084,0.44199300897490207,0.10133156512598482
pairwise,charge_bin,"charge[4000,8000)",B4-B6,mlp,MLP residual,0.7373610916731331,2.1684300342649068,0.29237840266621407,2.029848116514032,0.44498268900691906,0.1385819177508747
pairwise,peak_sample_bin,peakmax_15,B4-B8,ridge,Ridge residual,0.8968042790990518,1.6715460203614105,0.4437109700952926,2.022963933972294,0.4530933090037592,-0.3514179136108835
pairwise,q_template_bin,"q_template[0.2,inf)",B4-B6,mlp,MLP residual,0.6754425562377128,2.2623187306853336,0.21475014954305383,2.1425093349291657,0.46069240669465894,0.11980939575616789
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B8,ridge,Ridge residual,0.5488199937789489,2.251327568500988,0.08684181247208511,2.571526940724366,0.46197818130686374,-0.320199372223378
pairwise,amplitude_bin,"amp_adc[1000,1500)",B6-B8,mlp,MLP residual,1.215853992995824,-1.7471219021151099,0.7534555137001586,-1.8446006458834356,0.46239847929566547,0.09747874376832577
pairwise,peak_sample_bin,peakmax_14,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.9194940331421377,-0.0546168313635433,0.4540500154180934,-0.5604713846794583,0.4654440177240443,0.505854553315915
pairwise,amplitude_bin,"amp_adc[1000,1500)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,1.2207691733797876,-1.7163905539179354,0.7534555137001586,-1.8446006458834356,0.467313659679629,0.12821009196550026
pairwise,peak_sample_bin,peakmax_3,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.6662562576032598,1.4076672438951552,0.1961615033488855,2.424523937305865,0.4700947542543743,-1.01685669341071
pairwise,peak_sample_bin,peakmax_4,B4-B8,ridge,Ridge residual,0.9538447070121766,1.6382302881826218,0.47847210850491784,2.0463967429250753,0.47537259850725877,-0.4081664547424535
pairwise,charge_bin,"charge[1000,4000)",B4-B8,mlp,MLP residual,0.5649912207209467,2.935682743338523,0.08808290217072146,1.9171669238443227,0.4769083185502252,1.0185158194942003
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B6,ridge,Ridge residual,0.6305085155769984,1.9540851601294975,0.14859557728289896,2.352579274147694,0.4819129382940994,-0.39849411401819634
pairwise,peak_sample_bin,peakmax_17,B4-B8,ridge,Ridge residual,0.8370687396354464,-0.0942906154792658,0.34336582276594785,0.29147468187383213,0.4937029168694985,-0.38576529735309795
pairwise,peak_sample_bin,peakmax_4,B6-B8,ridge,Ridge residual,0.6822620256462443,-0.6194187110537718,0.18586406277841108,-0.07845288962187137,0.4963979628678332,-0.5409658214319004
pairwise,peak_sample_bin,peakmax_16,B4-B8,ridge,Ridge residual,0.8655544783251429,2.1438701839374277,0.3680805431925439,2.649121864223665,0.49747393513259897,-0.5052516802862375
pairwise,peak_sample_bin,peakmax_15,B6-B8,mlp,MLP residual,0.8318729230065625,0.39006838157853907,0.3338992852714924,-0.3702785251748093,0.4979736377350701,0.7603469067533484
pairwise,peak_sample_bin,peakmax_15,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.8339121475402831,0.045668273993339614,0.3338992852714924,-0.3702785251748093,0.5000128622687907,0.4159467991681489
pairwise,peak_sample_bin,peakmax_13,B4-B8,mlp,MLP residual,0.8963872348559079,3.0575631524374236,0.39630618327410616,2.6456980899483042,0.5000810515818017,0.41186506248911936
pairwise,peak_sample_bin,peakmax_14,B6-B8,mlp,MLP residual,0.9569174291962006,-0.1795183437079899,0.4540500154180934,-0.5604713846794583,0.5028674137781072,0.3809530409714684
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B8,cnn1d,1D-CNN residual,0.6042225206344176,2.107755555917573,0.08684181247208511,2.571526940724366,0.5173807081623325,-0.46377138480679303
pairwise,p09_anomaly_class,pileup_or_long_tail,B6-B8,mlp,MLP residual,1.5932413228685205,-0.849346111666831,1.070937528202494,-1.3842419454907304,0.5223037946660265,0.5348958338238994
pairwise,p09_anomaly_class,novel_delayed_peak,B6-B8,mlp,MLP residual,0.8771037307948488,-0.04850411258994119,0.3486307980570668,-0.6933617586961119,0.528472932737782,0.6448576461061708
pairwise,q_template_bin,"q_template[0,0.025)",B4-B8,mlp,MLP residual,0.5688965761661529,1.1888663921318496,0.02340032575190687,2.262956396611834,0.545496250414246,-1.0740900044799844
pairwise,charge_bin,"charge[8000,14000)",B6-B8,mlp,MLP residual,0.8948871490333383,-0.18863666975832463,0.3493042750255377,-0.2686466749912596,0.5455828740078006,0.08001000523293497
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B4-B8,cnn1d,1D-CNN residual,10.89447256118207,-3.01407670144182,10.337448678804812,-1.3065235292129695,0.5570238823772584,-1.7075531722288504
pairwise,peak_sample_bin,peakmax_13,B6-B8,mlp,MLP residual,0.882450682662048,0.19520042288826872,0.30898918520553414,-0.8815563712927816,0.5734614974565138,1.0767567941810503
pairwise,peak_sample_bin,peakmax_12,B4-B8,mlp,MLP residual,1.0832854933274247,1.7556727154020677,0.5038096996551957,1.1600239072281222,0.579475793672229,0.5956488081739455
pairwise,p09_anomaly_class,dropout,B4-B6,cnn1d,1D-CNN residual,1.2994256949217662,1.580286890999916,0.6919142254020562,0.4320073706997117,0.60751146951971,1.1482795203002043
pairwise,peak_sample_bin,peakmax_16,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.8913101934830179,0.6505356082384129,0.27526815852585595,0.1302393303420083,0.6160420349571619,0.5202962778964046
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,11.117551575593788,0.8065108781402257,10.498479257979135,2.240215498280783,0.6190723176146538,-1.4337046201405572
pairwise,peak_sample_bin,peakmax_17,B4-B6,ridge,Ridge residual,0.7668055383954212,1.0685544789528574,0.1470726618070144,1.4892852515402895,0.6197328765884068,-0.4207307725874321
pairwise,peak_sample_bin,peakmax_3,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.8168297536655132,3.1135839031575676,0.18638863575465225,2.314592612930701,0.630441117910861,0.7989912902268665
pairwise,peak_sample_bin,peakmax_14,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.8544397615651086,2.5284250180584915,0.21187688534763338,3.74490741928655,0.6425628762174752,-1.2164824012280584
pairwise,peak_sample_bin,peakmax_16,B4-B8,mlp,MLP residual,1.0125123261883613,2.766245805926394,0.3680805431925439,2.649121864223665,0.6444317829958174,0.117123941702729
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B6,mlp,MLP residual,0.9024537126742126,0.7227124617315138,0.2511332099631227,0.5727085047794619,0.6513205027110899,0.15000395695205193
pairwise,charge_bin,"charge[1000,4000)",B4-B6,mlp,MLP residual,0.8844894706707248,2.3347914088870385,0.23247249179383933,1.9134936515496868,0.6520169788768855,0.42129775733735175
pairwise,charge_bin,"charge[4000,8000)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.1406986021073666,2.1843929903114727,0.48689272617608703,1.7887234305456938,0.6538058759312796,0.3956695597657789
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.8871203401023847,2.5495002865051943,0.2317808178886055,2.2234557056326834,0.6553395222137792,0.326044580872511
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B6,ridge,Ridge residual,0.9072866579084702,0.6389692640122577,0.2511332099631227,0.5727085047794619,0.6561534479453475,0.06626075923279584
pairwise,peak_sample_bin,peakmax_17,B4-B6,mlp,MLP residual,0.8074580465114315,1.8878487661295513,0.1470726618070144,1.4892852515402895,0.6603853847044171,0.39856351458926187
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B8,cnn1d,1D-CNN residual,0.990645097228227,1.1953264644700181,0.3238685951389597,1.8801609742796341,0.6667765020892673,-0.684834509809616
pairwise,peak_sample_bin,peakmax_12,B4-B6,mlp,MLP residual,0.8036271325600581,1.9366483575427003,0.12149515215892293,2.0429694563348155,0.6821319804011352,-0.10632109879211527
pairwise,peak_sample_bin,peakmax_3,B6-B8,mlp,MLP residual,0.8492452157021899,0.15028759988844798,0.16583436656730882,0.02734691946691825,0.6834108491348811,0.12294068042152972
pairwise,amplitude_bin,"amp_adc[1000,1500)",B4-B8,ridge,Ridge residual,1.2611599955079966,1.2186725076557299,0.577679489290637,1.2711879110831898,0.6834805062173597,-0.05251540342745997
pairwise,peak_sample_bin,peakmax_17,B6-B8,mlp,MLP residual,1.00105800026303,-0.5933491152668451,0.30679419282286285,-1.2326746383146399,0.6942638074401672,0.6393255230477948
pairwise,peak_sample_bin,peakmax_15,B4-B8,mlp,MLP residual,1.1433131144668982,2.2746568956184476,0.4437109700952926,2.022963933972294,0.6996021443716056,0.2516929616461536
pairwise,peak_sample_bin,peakmax_3,B4-B6,ridge,Ridge residual,0.8913549289902674,2.728116916678869,0.18638863575465225,2.314592612930701,0.7049662932356151,0.41352430374816773
pairwise,charge_bin,"charge[40000,80000)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,2.3657464232784275,0.2902158376321213,1.6488861975987548,-0.18289674282373422,0.7168602256796728,0.47311258045585547
pairwise,charge_bin,"charge[4000,8000)",B6-B8,mlp,MLP residual,1.0382286038214694,-0.26034868822845536,0.31948181986668234,-0.6542218707117959,0.7187467839547871,0.3938731824833406
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B6,mlp,MLP residual,0.8738484115732347,2.096382068863243,0.14859557728289896,2.352579274147694,0.7252528342903357,-0.256197205284451
pairwise,p09_anomaly_class,novel_delayed_peak,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,1.0742546767681718,-0.1707364067850131,0.3486307980570668,-0.6933617586961119,0.7256238787111049,0.5226253519110988
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B6-B8,atom_gated_cnn,Atom-gated residual CNN,3.939105163129437,-6.455293162405142,3.16724054521819,-5.518727230869618,0.7718646179112469,-0.9365659315355241
pairwise,peak_sample_bin,peakmax_15,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.2163802786586468,2.1134748753206827,0.4437109700952926,2.022963933972294,0.7726693085633543,0.09051094134838866
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B8,mlp,MLP residual,1.19376259804132,2.2199657154836108,0.41806353417694564,1.9074481299678494,0.7756990638643744,0.31251758551576136
pairwise,charge_bin,"charge[4000,8000)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,1.102224018536059,-0.3500879671511853,0.31948181986668234,-0.6542218707117959,0.7827421986693767,0.30413390356061065
pairwise,charge_bin,"charge[1000,4000)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,1.0265215653221864,3.1090090421879153,0.23247249179383933,1.9134936515496868,0.7940490735283471,1.1955153906382285
pairwise,peak_sample_bin,peakmax_14,B4-B6,mlp,MLP residual,1.0275464695954935,2.4812759949393204,0.21187688534763338,3.74490741928655,0.8156695842478601,-1.2636314243472295
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B6-B8,cnn1d,1D-CNN residual,3.985059719741722,-6.259671781201809,3.16724054521819,-5.518727230869618,0.8178191745235317,-0.7409445503321912
pairwise,peak_sample_bin,peakmax_3,B4-B8,ridge,Ridge residual,1.0284635911006754,1.3893664898770273,0.1961615033488855,2.424523937305865,0.8323020877517899,-1.0351574474288379
pairwise,peak_sample_bin,peakmax_13,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,1.1511695126336803,-0.08175661773938757,0.30898918520553414,-0.8815563712927816,0.8421803274281461,0.799799753553394
pairwise,peak_sample_bin,peakmax_17,B4-B8,mlp,MLP residual,1.1935949879212868,1.3647588263280612,0.34336582276594785,0.29147468187383213,0.850229165155339,1.0732841444542291
pairwise,peak_sample_bin,peakmax_13,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.2644395353616105,2.3110232395193604,0.39630618327410616,2.6456980899483042,0.8681333520875043,-0.33467485042894385
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.28657811029975,2.217245818261512,0.41806353417694564,1.9074481299678494,0.8685145761228044,0.3097976882936626
pairwise,charge_bin,"charge[1000,4000)",B6-B8,mlp,MLP residual,1.068583784235852,1.133751440278132,0.1932601827925211,0.06366107879663332,0.875323601443331,1.0700903614814985
pairwise,charge_bin,"charge[4000,8000)",B4-B8,mlp,MLP residual,1.3632729894979856,2.2906191743758115,0.48689272617608703,1.7887234305456938,0.8763802633218986,0.5018957438301177
pairwise,saturation_flag,True,B6-B8,ridge,Ridge residual,4.4885211023510605,4.613398779588565,3.5551850395827476,2.807557171651465,0.9333360627683129,1.8058416079371002
pairwise,amplitude_bin,"amp_adc[1000,1500)",B4-B8,mlp,MLP residual,1.5131402079164231,1.1114024086104646,0.577679489290637,1.2711879110831898,0.9354607186257862,-0.15978550247272527
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B8,mlp,MLP residual,1.2682268806034256,1.8069569808628623,0.3238685951389597,1.8801609742796341,0.9443582854644659,-0.07320399341677186
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B4-B6,cnn1d,1D-CNN residual,11.45162378206172,1.164784363483383,10.498479257979135,2.240215498280783,0.9531445240825853,-1.0754311347974
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B6-B8,mlp,MLP residual,4.150485926330467,-6.951640828191885,3.16724054521819,-5.518727230869618,0.983245381112277,-1.4329135973222673
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,1.1373227722338304,2.2252229226620277,0.14859557728289896,2.352579274147694,0.9887271949509314,-0.12735635148566615
pairwise,peak_sample_bin,peakmax_17,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,1.3034694753280331,-0.6828174490461512,0.30679419282286285,-1.2326746383146399,0.9966752825051703,0.5498571892684887
pairwise,peak_sample_bin,peakmax_3,B4-B6,mlp,MLP residual,1.1870874504544562,3.150014700554334,0.18638863575465225,2.314592612930701,1.000698814699804,0.8354220876236331
pairwise,peak_sample_bin,peakmax_16,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.3719044723062255,2.9662615423019374,0.3680805431925439,2.649121864223665,1.0038239291136817,0.31713967807827226
pairwise,charge_bin,"charge[1000,4000)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,1.2194109724441209,0.37704593475540876,0.1932601827925211,0.06366107879663332,1.0261507896515998,0.3133848559587754
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B8,mlp,MLP residual,1.136011909291034,1.2097613555289826,0.08684181247208511,2.571526940724366,1.0491700968189488,-1.3617655851953834
pairwise,peak_sample_bin,peakmax_17,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,1.2005328225726313,2.16043010331724,0.1470726618070144,1.4892852515402895,1.0534601607656169,0.6711448517769505
pairwise,p09_anomaly_class,dropout,B4-B6,ridge,Ridge residual,1.7540639618223657,2.079036064604441,0.6919142254020562,0.4320073706997117,1.0621497364203094,1.6470286939047292
pairwise,peak_sample_bin,peakmax_15,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,1.184736437234328,1.4048338327307277,0.11784576736343688,1.564849118034683,1.066890669870891,-0.16001528530395537
pairwise,peak_sample_bin,peakmax_15,B4-B6,cnn1d,1D-CNN residual,1.1873528616537334,1.2374142439040923,0.11784576736343688,1.564849118034683,1.0695070942902967,-0.3274348741305908
pairwise,charge_bin,"charge[40000,80000)",B4-B8,ridge,Ridge residual,8.519240629668236,4.742724467840342,7.435918921925885,5.544330878870638,1.0833217077423507,-0.8016064110302956
pairwise,peak_sample_bin,peakmax_17,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.4512481852965626,1.409645835161223,0.34336582276594785,0.29147468187383213,1.107882362530615,1.118171153287391
pairwise,peak_sample_bin,peakmax_16,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,1.2756290406550315,2.3281836584568962,0.13855173975826596,2.7964724734546786,1.1370773008967654,-0.4682888149977824
pairwise,peak_sample_bin,peakmax_14,B4-B8,mlp,MLP residual,1.6304672158160554,2.1096947122118466,0.4686683815143139,3.0534247170211786,1.1617988343017416,-0.943730004809332
pairwise,peak_sample_bin,peakmax_14,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.6726091425087373,2.2209042887163837,0.4686683815143139,3.0534247170211786,1.2039407609944233,-0.8325204283047949
pairwise,peak_sample_bin,peakmax_3,B4-B8,mlp,MLP residual,1.4533758210483363,1.969955103513819,0.1961615033488855,2.424523937305865,1.2572143176994508,-0.45456883379204616
pairwise,charge_bin,"charge[40000,80000)",B6-B8,mlp,MLP residual,2.908853068091749,1.6213305679327057,1.6488861975987548,-0.18289674282373422,1.259966870492994,1.80422731075644
pairwise,charge_bin,"charge[1000,4000)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.4135784146937964,3.443980412003574,0.08808290217072146,1.9171669238443227,1.325495512523075,1.5268134881592514
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,1.7948198099396742,2.541928917368334,0.3238685951389597,1.8801609742796341,1.4709512148007144,0.6617679430887
pairwise,saturation_flag,True,B4-B8,atom_gated_cnn,Atom-gated residual CNN,6.643969830440558,5.618419401488838,5.149879931688982,8.227777576612526,1.494089898751576,-2.6093581751236883
pairwise,peak_sample_bin,peakmax_15,B4-B6,mlp,MLP residual,2.0040485515918762,1.1218870568291586,0.11784576736343688,1.564849118034683,1.8862027842284395,-0.4429620612055245
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B4-B8,mlp,MLP residual,12.395876397193955,-1.954579973359322,10.337448678804812,-1.3065235292129695,2.0584277183891437,-0.6480564441463526
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B4-B6,mlp,MLP residual,12.73709504022517,2.8796552857508204,10.498479257979135,2.240215498280783,2.238615782246036,0.6394397874700375
pairwise,charge_bin,"charge[40000,80000)",B6-B8,ridge,Ridge residual,3.932371566228663,-0.6562194950302356,1.6488861975987548,-0.18289674282373422,2.283485368629908,-0.47332275220650133
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B4-B8,atom_gated_cnn,Atom-gated residual CNN,12.88617232352643,-3.96428528590939,10.337448678804812,-1.3065235292129695,2.548723644721619,-2.657761756696421
pairwise,p09_anomaly_class,dropout,B4-B6,mlp,MLP residual,3.908810305848682,3.1923778820934783,0.6919142254020562,0.4320073706997117,3.2168960804466256,2.7603705113937664
